actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
15,PT10M47.00S,2022-01-09T23:11:38.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,90.22667542706965,48.03921568627451,1610612764,0,2,2022-01-09T23:11:46Z,150000,-10.0,39.0,1,right,K. Kuzma running Layup (2 PTS),[1628398],1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,4.06,Made,,,,,2.0,,,,,,,,,,,,,,
16,PT10M35.00S,2022-01-09T23:11:49.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,10.463206307490145,38.72549019607843,1610612753,0,2,2022-01-09T23:11:56Z,160000,56.0,46.0,1,left,MISS G. Harris 7' driving floating Shot,[203914],1610612753.0,ORL,driving floating,,,Harris,G. Harris,,,,,7.27,Missed,,,,,,,,,,,,,,,,,,,
17,PT10M32.00S,2022-01-09T23:11:52.2Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,0,2,2022-01-09T23:11:56Z,170000,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,16.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
18,PT10M21.00S,2022-01-09T23:12:03.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,90.48948751642575,51.225490196078425,1610612764,0,4,2022-01-09T23:12:08Z,180000,6.0,37.0,1,right,D. Gafford DUNK (2 PTS) (B. Beal 1 AST),"[1629655, 203078]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,3.74,Made,,,,,2.0,B. Beal,203078.0,1.0,,,,,,,,,,,
20,PT10M03.00S,2022-01-09T23:12:21.9Z,1,REGULAR,3pt,Jump Shot,[],1629643,30.042706964520367,30.392156862745097,1610612753,3,4,2022-01-09T23:12:26Z,200000,98.0,230.0,1,left,C. Okeke 24' 3PT  (3 PTS) (G. Harris 1 AST),"[1629643, 203914]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,24.99,Made,,,,,3.0,G. Harris,203914.0,1.0,,,,,,,,,,,
22,PT09M49.00S,2022-01-09T23:12:35.2Z,1,REGULAR,2pt,Jump Shot,[],203484,75.1149802890933,36.27450980392157,1610612764,3,6,2022-01-09T23:12:40Z,220000,-69.0,181.0,1,right,K. Caldwell-Pope 19' pullup Jump Shot (2 PTS) (B. Beal 2 AST),"[203484, 203078]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,19.39,Made,,,,,2.0,B. Beal,203078.0,2.0,,,,,,,,,,,
24,PT09M31.00S,2022-01-09T23:12:53.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628964,19.66162943495401,61.51960784313726,1610612753,3,6,2022-01-09T23:13:00Z,240000,-58.0,132.0,1,left,MISS M. Bamba 14' Jump Shot,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,14.43,Missed,,,,,,,,,,,,,,,,,,,
25,PT09M28.00S,2022-01-09T23:12:56.5Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,3,6,2022-01-09T23:13:00Z,250000,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,24.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
26,PT09M24.00S,2022-01-09T23:13:00.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,92.19776609724047,47.549019607843135,1610612764,3,6,2022-01-09T23:13:16Z,260000,-12.0,21.0,1,right,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,2.42,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M20.00S,2022-01-09T23:13:04.9Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612764,3,6,2022-01-09T23:13:16Z,280000,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,26.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
29,PT09M18.00S,2022-01-09T23:13:06.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,92.46057818659659,47.794117647058826,1610612764,3,8,2022-01-09T23:13:35Z,290000,-11.0,18.0,1,right,D. Gafford tip DUNK (4 PTS),[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,2.14,Made,,,,,4.0,,,,,,,,,,,,,,
30,PT09M05.00S,2022-01-09T23:13:19.8Z,1,REGULAR,2pt,Jump Shot,[],1628964,27.151773981603156,48.28431372549019,1610612753,3,8,2022-01-09T23:13:26Z,300000,9.0,203.0,1,left,MISS M. Bamba 20' turnaround Shot,[1628964],1610612753.0,ORL,turnaround,,,Bamba,M. Bamba,,,,,20.29,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M03.00S,2022-01-09T23:13:21.8Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,3,8,2022-01-09T23:13:26Z,310000,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,30.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
32,PT08M56.00S,2022-01-09T23:13:29.9Z,1,REGULAR,3pt,Jump Shot,[],203078,91.01511169513797,1.715686274509804,1610612764,3,11,2022-01-09T23:13:37Z,320000,-241.0,32.0,1,right,B. Beal 24' 3PT  (3 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,24.35,Made,,,,,3.0,,,,,,,,,,,,,,
33,PT08M53.00S,2022-01-09T23:13:41.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612753,3,11,2022-01-09T23:13:41Z,330000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT08M45.00S,2022-01-09T23:16:36.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629643,7.703679369250986,46.81372549019608,1610612753,3,11,2022-01-09T23:16:44Z,340000,16.0,20.0,1,left,MISS C. Okeke driving Layup,[1629643],1610612753.0,ORL,driving,,,Okeke,C. Okeke,,,,,2.55,Missed,,,,,,,,,,,,,,,,,,,
35,PT08M43.00S,2022-01-09T23:16:38.9Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,3,11,2022-01-09T23:16:44Z,350000,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,34.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
36,PT08M23.00S,2022-01-09T23:16:59.5Z,1,REGULAR,turnover,lost ball,[],1628398,,,1610612764,3,11,2022-01-09T23:17:08Z,360000,,,0,,K. Kuzma lost ball TURNOVER (1 TO),"[1628398, 1629643]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,1.0,Okeke,1629643.0,,,,,,,,
37,PT08M23.00S,2022-01-09T23:16:59.5Z,1,REGULAR,steal,,[],1629643,,,1610612753,3,11,2022-01-09T23:17:01Z,370000,,,0,,C. Okeke STEAL (1 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M18.00S,2022-01-09T23:17:04.3Z,1,REGULAR,turnover,lost ball,[],1630532,,,1610612753,3,11,2022-01-09T23:17:29Z,380000,,,0,,F. Wagner lost ball TURNOVER (1 TO),"[1630532, 203915]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,1.0,Dinwiddie,203915.0,,,,,,,,
39,PT08M18.00S,2022-01-09T23:17:04.3Z,1,REGULAR,steal,,[],203915,,,1610612764,3,11,2022-01-09T23:17:06Z,390000,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M14.00S,2022-01-09T23:17:09.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628398,89.83245729303549,39.950980392156865,1610612764,3,11,2022-01-09T23:18:01Z,400000,-50.0,43.0,1,right,MISS K. Kuzma 6' Jump Shot - blocked,"[1628398, 203914]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,6.62,Missed,,,,,,,,,,,,Harris,203914.0,,,,,,
41,PT08M14.00S,2022-01-09T23:17:09.4Z,1,REGULAR,block,,[],203914,,,1610612764,3,11,2022-01-09T23:17:12Z,410000,,,0,,G. Harris BLOCK (1 BLK),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M14.00S,2022-01-09T23:17:09.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,3,11,2022-01-09T23:18:01Z,420000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,
43,PT08M10.00S,2022-01-09T23:17:57.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,3,11,2022-01-09T23:17:57Z,430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M06.00S,2022-01-09T23:18:25.0Z,1,REGULAR,jumpball,recovered,[],1628398,,,1610612764,3,11,2022-01-09T23:18:25Z,440000,,,0,,Jump Ball D. Gafford vs. M. Bamba: Tip to K. Kuzma,"[1628398, 1629655, 1628964]",1610612764.0,WAS,outofbounds,K. Kuzma,1628398.0,Kuzma,K. Kuzma,Gafford,1629655.0,Bamba,1628964.0,,,,,,,,,,,,,,,,,,,,,
47,PT08M05.00S,2022-01-09T23:18:31.4Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612764,3,11,2022-01-09T23:18:31Z,470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M03.00S,2022-01-09T23:18:54.4Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612764,3,11,2022-01-09T23:18:54Z,480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M52.00S,2022-01-09T23:19:19.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203078,85.62746386333771,53.67647058823529,1610612764,3,13,2022-01-09T23:19:24Z,490000,18.0,83.0,1,right,B. Beal 8' turnaround fadeaway Jump Shot (5 PTS),[203078],1610612764.0,WAS,turnaround fadeaway,,,Beal,B. Beal,,,,,8.46,Made,,,,,5.0,,,,,,,,,,,,,,
50,PT07M37.00S,2022-01-09T23:19:32.9Z,1,REGULAR,3pt,Jump Shot,[],203914,17.296320630749015,92.64705882352942,1610612753,3,13,2022-01-09T23:19:39Z,500000,-213.0,110.0,1,left,MISS G. Harris 24' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,24.0,Missed,,,,,,,,,,,,,,,,,,,
51,PT07M33.00S,2022-01-09T23:19:37.6Z,1,REGULAR,rebound,offensive,[],1629643,,,1610612753,3,13,2022-01-09T23:19:37Z,510000,,,0,,C. Okeke REBOUND (Off:2 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,50.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
52,PT07M31.00S,2022-01-09T23:19:39.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203914,8.623521681997373,95.34313725490196,1610612753,6,13,2022-01-09T23:19:55Z,520000,-227.0,29.0,1,left,G. Harris 3PT  (3 PTS) (C. Okeke 1 AST),"[203914, 1629643]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,22.85,Made,,,,,3.0,C. Okeke,1629643.0,1.0,,,,,,,,,,,
54,PT07M20.00S,2022-01-09T23:19:50.8Z,1,REGULAR,turnover,bad pass,[],203484,,,1610612764,6,13,2022-01-09T23:19:58Z,540000,,,0,,K. Caldwell-Pope bad pass TURNOVER (1 TO),"[203484, 1628964]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,1.0,Bamba,1628964.0,,,,,,,,
55,PT07M20.00S,2022-01-09T23:19:50.8Z,1,REGULAR,steal,,[],1628964,,,1610612753,6,13,2022-01-09T23:19:53Z,550000,,,0,,M. Bamba STEAL (1 STL),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M07.00S,2022-01-09T23:20:04.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628964,31.09395532194481,38.23529411764706,1610612753,6,13,2022-01-09T23:20:11Z,560000,59.0,240.0,1,left,MISS M. Bamba 24' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,,
57,PT07M02.00S,2022-01-09T23:20:09.3Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,6,13,2022-01-09T23:20:11Z,570000,,,0,,K. Kuzma REBOUND (Off:0 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,56.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
58,PT06M56.00S,2022-01-09T23:20:13.9Z,1,REGULAR,turnover,lost ball,[],203078,,,1610612764,6,13,2022-01-09T23:20:17Z,580000,,,0,,B. Beal lost ball TURNOVER (1 TO),"[203078, 1630175]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,1.0,Anthony,1630175.0,,,,,,,,
59,PT06M56.00S,2022-01-09T23:20:13.9Z,1,REGULAR,steal,,[],1630175,,,1610612753,6,13,2022-01-09T23:20:15Z,590000,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M52.00S,2022-01-09T23:20:19.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630175,6.521024967148489,45.09803921568628,1610612753,8,13,2022-01-09T23:21:34Z,600000,25.0,9.0,1,left,C. Anthony driving Layup (2 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,2.6,Made,,,,,2.0,,,,,,,,,,,,,,
61,PT06M32.00S,2022-01-09T23:20:38.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,91.40932982917214,50.98039215686274,1610612764,8,13,2022-01-09T23:20:43Z,610000,5.0,28.0,1,right,MISS B. Beal driving Layup,[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,2.87,Missed,,,,,,,,,,,,,,,,,,,
62,PT06M30.00S,2022-01-09T23:20:40.9Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,8,13,2022-01-09T23:20:43Z,620000,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
63,PT06M30.00S,2022-01-09T23:20:42.6Z,1,REGULAR,foul,personal,[],203915,,,1610612753,8,13,2022-01-09T23:20:55Z,630000,,,0,,S. Dinwiddie take personal FOUL (1 PF),"[203915, 1630175]",1610612764.0,WAS,take,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Anthony,1630175.0,
65,PT06M30.00S,2022-01-09T23:20:52.0Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,8,13,2022-01-09T23:21:07Z,650000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M30.00S,2022-01-09T23:20:52.0Z,1,REGULAR,substitution,out,[],1629655,,,1610612753,8,13,2022-01-09T23:21:07Z,660000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M30.00S,2022-01-09T23:20:52.0Z,1,REGULAR,substitution,out,[],203915,,,1610612753,8,13,2022-01-09T23:21:07Z,670000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M30.00S,2022-01-09T23:20:52.0Z,1,REGULAR,substitution,in,[],203082,,,1610612753,8,13,2022-01-09T23:21:07Z,680000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M30.00S,2022-01-09T23:20:52.0Z,1,REGULAR,substitution,in,[],1630166,,,1610612753,8,13,2022-01-09T23:21:07Z,690000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M30.00S,2022-01-09T23:20:52.0Z,1,REGULAR,substitution,in,[],1629060,,,1610612753,8,13,2022-01-09T23:21:07Z,700000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M14.00S,2022-01-09T23:21:30.8Z,1,REGULAR,3pt,Jump Shot,[],1629643,2.7102496714848883,97.54901960784314,1610612753,8,13,2022-01-09T23:21:36Z,710000,-238.0,-27.0,1,left,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,23.92,Missed,,,,,,,,,,,,,,,,,,,
72,PT06M09.00S,2022-01-09T23:21:35.8Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,8,13,2022-01-09T23:21:36Z,720000,,,0,,K. Kuzma REBOUND (Off:0 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,71.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
73,PT06M03.00S,2022-01-09T23:21:41.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,85.49605781865965,35.78431372549019,1610612764,8,15,2022-01-09T23:21:49Z,730000,-71.0,84.0,1,right,B. Beal 10' pullup bank Jump Shot (7 PTS) (K. Kuzma 1 AST),"[203078, 1628398]",1610612764.0,WAS,pullup bank,,,Beal,B. Beal,,,,,10.99,Made,,,,,7.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,
75,PT05M53.00S,2022-01-09T23:21:53.7Z,1,REGULAR,foul,personal,[],203078,,,1610612753,8,15,2022-01-09T23:22:01Z,750000,,,0,,B. Beal personal FOUL (1 PF),"[203078, 203914]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Harris,203914.0,
77,PT05M53.00S,2022-01-09T23:22:01.4Z,1,REGULAR,substitution,out,[],1628964,,,1610612753,8,15,2022-01-09T23:22:05Z,770000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M53.00S,2022-01-09T23:22:01.4Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,8,15,2022-01-09T23:22:05Z,780000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M45.00S,2022-01-09T23:22:29.0Z,1,REGULAR,foul,personal,[],1630166,,,1610612753,8,15,2022-01-09T23:22:41Z,790000,,,0,,D. Avdija personal FOUL (1 PF),"[1630166, 203082]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Ross,203082.0,
81,PT05M39.00S,2022-01-09T23:22:50.8Z,1,REGULAR,2pt,Jump Shot,[],1630175,12.302890932982917,72.54901960784314,1610612753,8,15,2022-01-09T23:22:56Z,810000,-113.0,63.0,1,left,MISS C. Anthony 12' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,12.92,Missed,,,,,,,,,,,,,,,,,,,
82,PT05M38.00S,2022-01-09T23:22:51.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,8,15,2022-01-09T23:22:56Z,820000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,,
83,PT05M38.00S,2022-01-09T23:22:56.0Z,1,REGULAR,foul,personal,[],1630166,,,1610612753,8,15,2022-01-09T23:23:08Z,830000,,,0,,D. Avdija loose ball personal FOUL (2 PF),"[1630166, 1629021]",1610612764.0,WAS,loose ball,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Wagner,1629021.0,
85,PT05M33.00S,2022-01-09T23:23:17.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629021,8.886333771353483,43.13725490196079,1610612753,10,15,2022-01-09T23:23:25Z,850000,34.0,31.0,1,left,M. Wagner turnaround Hook (2 PTS) (T. Ross 1 AST),"[1629021, 203082]",1610612753.0,ORL,turnaround,,,Wagner,M. Wagner,,,,,4.62,Made,,,,,2.0,T. Ross,203082.0,1.0,,,,,,,,,,,
87,PT05M20.00S,2022-01-09T23:23:29.3Z,1,REGULAR,3pt,Jump Shot,[],203484,66.83639947437582,64.4607843137255,1610612764,10,15,2022-01-09T23:23:33Z,870000,72.0,259.0,1,right,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.91,Missed,,,,,,,,,,,,,,,,,,,
88,PT05M16.00S,2022-01-09T23:23:33.3Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,10,15,2022-01-09T23:23:33Z,880000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
89,PT05M08.00S,2022-01-09T23:23:40.6Z,1,REGULAR,2pt,Jump Shot,[],203082,8.229303547963205,68.87254901960785,1610612753,12,15,2022-01-09T23:23:46Z,890000,-94.0,25.0,1,left,T. Ross 9' pullup Jump Shot (2 PTS),[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,9.76,Made,,,,,2.0,,,,,,,,,,,,,,
90,PT05M07.00S,2022-01-09T23:23:46.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612764,12,15,2022-01-09T23:23:46Z,900000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
