actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
87,PT05M21.00S,2022-03-12T00:25:36.1Z,1,REGULAR,substitution,out,[],1629020,,,1610612750,19,25,2022-03-12T00:25:45Z,850000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M21.00S,2022-03-12T00:25:36.1Z,1,REGULAR,substitution,in,[],1628365,,,1610612750,19,25,2022-03-12T00:25:45Z,860000,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M21.00S,2022-03-12T00:25:36.1Z,1,REGULAR,substitution,in,[],1630183,,,1610612750,19,25,2022-03-12T00:25:45Z,870000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M21.00S,2022-03-12T00:25:50.5Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,19,26,2022-03-12T00:25:50Z,880000,,,0,,A. Edwards Free Throw 2 of 2 (8 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
91,PT04M59.00S,2022-03-12T00:26:12.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628976,6.521024967148489,48.77450980392157,1610612753,19,26,2022-03-12T00:26:19Z,890000,6.0,9.0,1,left,MISS W. Carter Jr. Hook,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,1.07,Missed,,,,,,,,,,,,,,,
92,PT04M59.00S,2022-03-12T00:26:12.2Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,19,26,2022-03-12T00:26:19Z,900000,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,91.0,1.0,1.0,0.0,,,,,,,,,,,
93,PT04M42.00S,2022-03-12T00:26:29.5Z,1,REGULAR,3pt,Jump Shot,[],1627736,66.83639947437582,65.93137254901961,1610612750,19,29,2022-03-12T00:26:35Z,910000,80.0,259.0,1,right,M. Beasley 27' 3PT pullup (3 PTS) (D. Russell 2 AST),"[1627736, 1626156]",1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,,,,27.12,Made,,,,,3.0,D. Russell,1626156.0,2.0,,,,,,,
95,PT04M22.00S,2022-03-12T00:26:48.9Z,1,REGULAR,3pt,Jump Shot,[],1628976,32.14520367936925,42.8921568627451,1610612753,19,29,2022-03-12T00:26:54Z,930000,36.0,250.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,25.22,Missed,,,,,,,,,,,,,,,
96,PT04M18.00S,2022-03-12T00:26:52.9Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,19,29,2022-03-12T00:26:54Z,940000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,
97,PT04M12.00S,2022-03-12T00:26:59.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,93.11760840998686,51.225490196078425,1610612750,19,29,2022-03-12T00:27:08Z,950000,6.0,12.0,1,right,MISS J. McDaniels cutting Layup,[1630183],1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,,,,1.36,Missed,,,,,,,,,,,,,,,
99,PT04M08.00S,2022-03-12T00:27:03.3Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,19,29,2022-03-12T00:36:11Z,970000,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,,
100,PT04M06.00S,2022-03-12T00:27:06.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630175,29.517082785808146,21.568627450980394,1610612753,19,29,2022-03-12T00:36:42Z,980000,142.0,225.0,1,left,MISS C. Anthony 26' running pullup 3PT,[1630175],1610612753.0,ORL,running pullup,,,Anthony,C. Anthony,,,,,,,,26.62,Missed,,,,,,,,,,,,,,,
101,PT04M06.00S,2022-03-12T00:27:06.2Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,19,29,2022-03-12T00:37:10Z,990000,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,100.0,2.0,2.0,0.0,,,,,,,,,,,
135,PT04M04.00S,2022-03-12T00:28:22.8Z,1,REGULAR,foul,technical,['inpenalty'],1630183,,,1610612750,19,29,2022-03-12T00:35:23Z,997500,,,0,,J. McDaniels double technical FOUL (1 Tech),[1630183],1610612750.0,MIN,double,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,2530.0,0.0,1.0,,,,
107,PT04M04.00S,2022-03-12T00:28:22.8Z,1,REGULAR,foul,technical,[],1628976,,,1610612750,19,29,2022-03-12T00:35:00Z,1005000,,,0,,W. Carter Jr. double technical FOUL (1 Tech),[1628976],1610612753.0,ORL,double,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,2530.0,0.0,1.0,,,,
104,PT04M04.00S,2022-03-12T00:28:41.5Z,1,REGULAR,substitution,out,[],1628964,,,1610612750,19,29,2022-03-12T00:27:45Z,1020000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M04.00S,2022-03-12T00:28:41.5Z,1,REGULAR,substitution,in,[],1629643,,,1610612750,19,29,2022-03-12T00:27:45Z,1030000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M04.00S,2022-03-12T00:28:41.6Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,19,29,2022-03-12T00:31:34Z,1065000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M04.00S,2022-03-12T00:28:41.6Z,1,REGULAR,substitution,in,[],1627752,,,1610612750,19,29,2022-03-12T00:31:34Z,1067500,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M51.00S,2022-03-12T00:29:04.8Z,1,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612750,19,29,2022-03-12T00:29:29Z,1070000,,,0,,D. Russell bad pass out-of-bounds TURNOVER (1 TO),[1626156],1610612750.0,MIN,bad pass,,,Russell,D. Russell,,,,,1.0,,,,,,,,,,,,,1627524.0,,,,,,
111,PT03M25.00S,2022-03-12T00:29:38.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,7.835085413929041,96.56862745098039,1610612753,19,29,2022-03-12T00:29:45Z,1080000,-233.0,21.0,1,left,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,23.38,Missed,,,,,,,,,,,,,,,
112,PT03M21.00S,2022-03-12T00:29:42.2Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,19,29,2022-03-12T00:29:42Z,1090000,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,111.0,2.0,2.0,0.0,,,,,,,,,,,
113,PT03M21.00S,2022-03-12T00:29:42.7Z,1,REGULAR,3pt,Jump Shot,[],1627736,66.3107752956636,38.48039215686275,1610612750,19,29,2022-03-12T00:40:52Z,1100000,-58.0,264.0,1,right,MISS M. Beasley 27' step back 3PT,[1627736],1610612750.0,MIN,step back,,,Beasley,M. Beasley,,,,,,,,27.04,Missed,,,,,,,,,,,,,,,
114,PT03M21.00S,2022-03-12T00:29:42.7Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612750,19,29,2022-03-12T00:29:49Z,1110000,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,113.0,2.0,1.0,1.0,,,,,,,,,,,
115,PT03M16.00S,2022-03-12T00:29:48.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627752,66.96780551905388,47.794117647058826,1610612750,19,29,2022-03-12T00:29:59Z,1120000,-11.0,258.0,1,right,MISS T. Prince 25' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,25.82,Missed,,,,,,,,,,,,,,,
116,PT03M09.00S,2022-03-12T00:29:56.7Z,1,REGULAR,rebound,defensive,[],1628365,,,1610612753,19,29,2022-03-12T00:29:56Z,1130000,,,0,,M. Fultz REBOUND (Off:0 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,,
117,PT03M09.00S,2022-03-12T00:30:03.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612753,19,29,2022-03-12T00:30:50Z,1140000,,,0,,T. Prince personal FOUL (1 PF) (Carter Jr. 2 FT),"[1627752, 1628976]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Carter Jr.,1628976.0,,
121,PT03M09.00S,2022-03-12T00:30:51.5Z,1,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,20,29,2022-03-12T00:30:51Z,1180000,,,0,,W. Carter Jr. Free Throw 1 of 2 (5 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
122,PT03M09.00S,2022-03-12T00:30:53.6Z,1,REGULAR,substitution,out,[],1630175,,,1610612753,20,29,2022-03-12T00:31:03Z,1190000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M09.00S,2022-03-12T00:30:53.6Z,1,REGULAR,substitution,out,[],1626156,,,1610612753,20,29,2022-03-12T00:31:03Z,1200000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M09.00S,2022-03-12T00:30:53.6Z,1,REGULAR,substitution,in,[],1630181,,,1610612753,20,29,2022-03-12T00:31:03Z,1210000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M09.00S,2022-03-12T00:30:53.6Z,1,REGULAR,substitution,in,[],1629669,,,1610612753,20,29,2022-03-12T00:31:03Z,1220000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M09.00S,2022-03-12T00:30:51.5Z,1,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,20,29,2022-03-12T00:31:16Z,1230000,,,0,,MISS W. Carter Jr. Free Throw 2 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,
127,PT03M06.00S,2022-03-12T00:30:54.5Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612750,20,29,2022-03-12T00:31:16Z,1240000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,
128,PT02M49.00S,2022-03-12T00:31:30.6Z,1,REGULAR,2pt,Jump Shot,[],1626157,81.553876478318,14.460784313725492,1610612750,20,29,2022-03-12T00:31:38Z,1250000,-178.0,121.0,1,right,MISS K. Towns 21' Jump Shot,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,21.49,Missed,,,,,,,,,,,,,,,
129,PT02M46.00S,2022-03-12T00:31:33.3Z,1,REGULAR,rebound,defensive,[],1630181,,,1610612753,20,29,2022-03-12T00:31:33Z,1260000,,,0,,R. Hampton REBOUND (Off:0 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,,,,
130,PT02M35.00S,2022-03-12T00:31:43.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,7.5722733245729295,53.431372549019606,1610612753,20,29,2022-03-12T00:31:51Z,1270000,-17.0,19.0,1,left,MISS W. Carter Jr. DUNK - blocked,"[1628976, 1630183]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,2.54,Missed,,,,,,,,,,,,,,McDaniels,1630183.0
131,PT02M35.00S,2022-03-12T00:31:43.9Z,1,REGULAR,block,,[],1630183,,,1610612753,20,29,2022-03-12T00:31:46Z,1280000,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M35.00S,2022-03-12T00:31:43.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,20,29,2022-03-12T00:31:51Z,1290000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,,,
133,PT02M35.00S,2022-03-12T00:31:51.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,20,29,2022-03-12T00:31:51Z,1300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M35.00S,2022-03-12T00:31:57.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,20,29,2022-03-12T00:31:57Z,1310000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M35.00S,2022-03-12T00:32:13.2Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,20,29,2022-03-12T00:34:25Z,1320000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M35.00S,2022-03-12T00:32:13.2Z,1,REGULAR,substitution,in,[],203082,,,1610612753,20,29,2022-03-12T00:34:25Z,1330000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M35.00S,2022-03-12T00:34:46.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,20,29,2022-03-12T00:34:46Z,1340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M26.00S,2022-03-12T00:35:03.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629643,8.229303547963205,94.6078431372549,1610612753,20,29,2022-03-12T00:35:09Z,1350000,-223.0,25.0,1,left,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,22.44,Missed,,,,,,,,,,,,,,,
142,PT02M23.00S,2022-03-12T00:35:06.6Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,20,29,2022-03-12T00:35:09Z,1360000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,141.0,2.0,2.0,0.0,,,,,,,,,,,
143,PT02M09.00S,2022-03-12T00:35:23.8Z,1,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612750,20,29,2022-03-12T00:35:32Z,1370000,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Towns 2 FT),"[1628976, 1626157]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,2530.0,1.0,1.0,Towns,1626157.0,,
145,PT02M09.00S,2022-03-12T00:35:58.4Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,20,30,2022-03-12T00:35:58Z,1390000,,,0,,K. Towns Free Throw 1 of 2 (5 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
146,PT02M09.00S,2022-03-12T00:36:19.1Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,20,31,2022-03-12T00:36:19Z,1400000,,,0,,K. Towns Free Throw 2 of 2 (6 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
147,PT01M46.00S,2022-03-12T00:36:42.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,12.302890932982917,35.78431372549019,1610612753,22,31,2022-03-12T00:43:27Z,1410000,71.0,63.0,1,left,T. Ross 9' driving floating Jump Shot (2 PTS) (M. Fultz 1 AST),"[203082, 1628365]",1610612753.0,ORL,driving floating,,,Ross,T. Ross,,,,,,,,9.51,Made,,,,,2.0,M. Fultz,1628365.0,1.0,,,,,,,
149,PT01M38.00S,2022-03-12T00:36:54.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,93.29829172141918,52.251838235294116,1610612750,22,33,2022-03-12T00:37:08Z,1430000,11.0,10.0,1,right,K. Towns driving DUNK (8 PTS) (J. Nowell 1 AST),"[1626157, 1629669]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,1.54,Made,,,,,8.0,J. Nowell,1629669.0,1.0,,,,,,,
151,PT01M38.00S,2022-03-12T00:36:59.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628976,,,1610612750,22,33,2022-03-12T00:37:34Z,1450000,,,0,,W. Carter Jr. shooting personal FOUL (2 PF) (Towns 1 FT),"[1628976, 1626157]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,1627524.0,2.0,1.0,Towns,1626157.0,,
153,PT01M38.00S,2022-03-12T00:37:14.3Z,1,REGULAR,substitution,out,[],1628976,,,1610612750,22,33,2022-03-12T00:37:24Z,1470000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M38.00S,2022-03-12T00:37:14.3Z,1,REGULAR,substitution,in,[],1629021,,,1610612750,22,33,2022-03-12T00:37:24Z,1480000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M38.00S,2022-03-12T00:37:45.9Z,1,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,22,34,2022-03-12T00:37:45Z,1490000,,,0,,K. Towns Free Throw 1 of 1 (9 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Made,,,,,9.0,,,,,,,,,,
156,PT01M25.00S,2022-03-12T00:38:00.1Z,1,REGULAR,3pt,Jump Shot,[],203082,7.966491458607096,93.87254901960785,1610612753,22,34,2022-03-12T00:38:05Z,1500000,-219.0,22.0,1,left,MISS T. Ross 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,22.05,Missed,,,,,,,,,,,,,,,
157,PT01M21.00S,2022-03-12T00:38:04.1Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,22,34,2022-03-12T00:38:05Z,1510000,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,156.0,3.0,2.0,1.0,,,,,,,,,,,
158,PT01M18.00S,2022-03-12T00:38:09.8Z,1,REGULAR,foul,offensive,['inpenalty'],1626157,,,1610612750,22,34,2022-03-12T00:38:19Z,1520000,,,0,,K. Towns charge offensive FOUL (2 PF),"[1626157, 1629021]",1610612750.0,MIN,charge,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Wagner,1629021.0,,
160,PT01M18.00S,2022-03-12T00:38:09.8Z,1,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,22,34,2022-03-12T00:38:09Z,1540000,,,0,,K. Towns offensive foul TURNOVER (1 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,1.0,,,,,,,,,,,,,101283.0,,,,,,
161,PT01M05.00S,2022-03-12T00:38:37.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629021,19.66162943495401,90.93137254901961,1610612753,22,34,2022-03-12T00:38:43Z,1550000,-205.0,132.0,1,left,MISS M. Wagner 24' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,24.37,Missed,,,,,,,,,,,,,,,
162,PT01M01.00S,2022-03-12T00:38:41.0Z,1,REGULAR,rebound,defensive,[],1629669,,,1610612750,22,34,2022-03-12T00:38:41Z,1560000,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,161.0,1.0,1.0,0.0,,,,,,,,,,,
163,PT00M56.20S,2022-03-12T00:38:46.3Z,1,REGULAR,2pt,Jump Shot,[],1627752,76.03482260183968,41.17647058823529,1610612750,22,34,2022-03-12T00:38:54Z,1570000,-44.0,173.0,1,right,MISS T. Prince 17' pullup Shot,[1627752],1610612750.0,MIN,pullup,,,Prince,T. Prince,,,,,,,,17.83,Missed,,,,,,,,,,,,,,,
164,PT00M54.10S,2022-03-12T00:38:48.4Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,22,34,2022-03-12T00:38:54Z,1580000,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,163.0,1.0,1.0,0.0,,,,,,,,,,,
165,PT00M47.00S,2022-03-12T00:38:56.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,9.411957950065702,49.754901960784316,1610612753,22,34,2022-03-12T00:39:07Z,1590000,1.0,36.0,1,left,MISS M. Fultz driving Layup,[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,,,,3.6,Missed,,,,,,,,,,,,,,,
166,PT00M43.70S,2022-03-12T00:38:59.7Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,22,34,2022-03-12T00:38:59Z,1600000,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,165.0,4.0,3.0,1.0,,,,,,,,,,,
167,PT00M38.00S,2022-03-12T00:39:05.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,82.60512483574244,39.46078431372549,1610612750,22,36,2022-03-12T00:39:13Z,1610000,-53.0,111.0,1,right,J. Nowell 12' driving floating Jump Shot (2 PTS),[1629669],1610612750.0,MIN,driving floating,,,Nowell,J. Nowell,,,,,,,,12.29,Made,,,,,2.0,,,,,,,,,,
168,PT00M23.60S,2022-03-12T00:39:25.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612753,22,36,2022-03-12T00:39:43Z,1620000,,,0,,K. Towns shooting personal FOUL (3 PF) (Wagner 2 FT),"[1626157, 1629021]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,1627524.0,3.0,0.0,Wagner,1629021.0,,
170,PT00M23.60S,2022-03-12T00:39:57.2Z,1,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,23,36,2022-03-12T00:39:57Z,1640000,,,0,,M. Wagner Free Throw 1 of 2 (1 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
171,PT00M23.60S,2022-03-12T00:39:59.9Z,1,REGULAR,substitution,out,[],1626157,,,1610612753,23,36,2022-03-12T00:40:05Z,1650000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M23.60S,2022-03-12T00:39:59.9Z,1,REGULAR,substitution,in,[],1629675,,,1610612753,23,36,2022-03-12T00:40:05Z,1660000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M23.60S,2022-03-12T00:40:17.9Z,1,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,24,36,2022-03-12T00:40:17Z,1670000,,,0,,M. Wagner Free Throw 2 of 2 (2 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
174,PT00M03.50S,2022-03-12T00:40:38.9Z,1,REGULAR,3pt,Jump Shot,[],1627736,66.44218134034165,38.23529411764706,1610612750,24,36,2022-03-12T00:40:44Z,1680000,-59.0,263.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,26.94,Missed,,,,,,,,,,,,,,,
175,PT00M00.10S,2022-03-12T00:40:42.3Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,24,36,2022-03-12T00:40:42Z,1690000,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,174.0,2.0,2.0,0.0,,,,,,,,,,,
176,PT00M00.00S,2022-03-12T00:40:45.7Z,1,REGULAR,period,end,[],0,,,1610612753,24,36,2022-03-12T00:40:45Z,1700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-03-12T00:43:21.7Z,2,REGULAR,period,start,[],0,,,1610612750,24,36,2022-03-12T00:43:21Z,1710000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M45.00S,2022-03-12T00:43:35.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627752,89.30683311432325,48.03921568627451,1610612750,24,38,2022-03-12T00:43:45Z,1720000,-10.0,48.0,1,right,T. Prince driving Hook (2 PTS) (J. Nowell 2 AST),"[1627752, 1629669]",1610612750.0,MIN,driving,,,Prince,T. Prince,,,,,,,,4.9,Made,,,,,2.0,J. Nowell,1629669.0,2.0,,,,,,,
180,PT11M26.00S,2022-03-12T00:43:54.2Z,2,REGULAR,3pt,Jump Shot,[],1629643,6.1268068331143235,96.81372549019608,1610612753,27,38,2022-03-12T00:44:00Z,1740000,-234.0,5.0,1,left,C. Okeke 3PT  (3 PTS) (M. Wagner 1 AST),"[1629643, 1629021]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,23.42,Made,,,,,3.0,M. Wagner,1629021.0,1.0,,,,,,,
