actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-03-26T23:10:32.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-03-26T23:10:32Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-03-26T23:10:35.3Z,1,REGULAR,jumpball,recovered,[],1630532,,,1610612753,0,0,2022-03-26T23:10:35Z,40000,,,0,,Jump Ball M. Bamba vs. D. Jones: Tip to F. Wagner,"[1630532, 1628964, 1627745]",1610612753.0,ORL,startperiod,F. Wagner,1630532.0,Wagner,F. Wagner,Bamba,1628964.0,Jones,1627745.0,,,,,,,,,,,,,,,,,,,,
7,PT11M34.00S,2022-03-26T23:10:57.0Z,1,REGULAR,2pt,Jump Shot,[],1630175,26.231931668856767,54.90196078431373,1610612753,0,0,2022-03-26T23:11:02Z,70000,-25.0,194.0,1,left,MISS C. Anthony 19' step back Shot,[1630175],1610612753.0,ORL,step back,,,Anthony,C. Anthony,,,,,19.56,Missed,,,,,,,,,,,,,,,,,,
8,PT11M31.00S,2022-03-26T23:11:00.0Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,0,0,2022-03-26T23:11:02Z,80000,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M23.00S,2022-03-26T23:11:08.4Z,1,REGULAR,3pt,Jump Shot,[],1630558,72.88107752956637,81.37254901960785,1610612758,0,3,2022-03-26T23:11:15Z,90000,157.0,202.0,1,right,D. Mitchell 25' 3PT step back (3 PTS),[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,25.61,Made,,,,,3.0,,,,,,,,,,,,,
10,PT11M12.00S,2022-03-26T23:11:19.2Z,1,REGULAR,3pt,Jump Shot,[],1628964,32.933639947437584,42.40196078431372,1610612753,3,3,2022-03-26T23:11:23Z,100000,38.0,257.0,1,left,M. Bamba 25' 3PT  (3 PTS) (C. Anthony 1 AST),"[1628964, 1630175]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,25.99,Made,,,,,3.0,C. Anthony,1630175.0,1.0,,,,,,,,,,
12,PT10M53.00S,2022-03-26T23:11:38.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,83.13074901445466,64.70588235294117,1610612758,3,3,2022-03-26T23:11:42Z,120000,74.0,106.0,1,right,MISS H. Barnes 12' pullup Shot,[203084],1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,12.91,Missed,,,,,,,,,,,,,,,,,,
13,PT10M50.00S,2022-03-26T23:11:41.0Z,1,REGULAR,rebound,defensive,[],1629643,,,1610612753,3,3,2022-03-26T23:11:42Z,130000,,,0,,C. Okeke REBOUND (Off:0 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M43.00S,2022-03-26T23:11:48.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,4.812746386333772,54.65686274509803,1610612753,5,3,2022-03-26T23:12:01Z,140000,-23.0,-7.0,1,left,F. Wagner driving reverse Layup (2 PTS),[1630532],1610612753.0,ORL,driving reverse,,,Wagner,F. Wagner,,,,,2.44,Made,,,,,2.0,,,,,,,,,,,,,
15,PT10M32.00S,2022-03-26T23:11:59.2Z,1,REGULAR,3pt,Jump Shot,[],1630558,69.20170827858082,27.205882352941174,1610612758,5,3,2022-03-26T23:12:05Z,150000,-114.0,237.0,1,right,MISS D. Mitchell 26' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,
16,PT10M27.00S,2022-03-26T23:12:04.2Z,1,REGULAR,rebound,defensive,[],1630181,,,1610612753,5,3,2022-03-26T23:12:05Z,160000,,,0,,R. Hampton REBOUND (Off:0 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M16.00S,2022-03-26T23:12:15.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,6.521024967148489,54.166666666666664,1610612753,5,3,2022-03-26T23:14:51Z,170000,-21.0,9.0,1,left,MISS R. Hampton driving reverse Layup,[1630181],1610612753.0,ORL,driving reverse,,,Hampton,R. Hampton,,,,,2.26,Missed,,,,,,,,,,,,,,,,,,
18,PT10M06.00S,2022-03-26T23:12:25.3Z,1,REGULAR,rebound,defensive,[],203200,,,1610612758,5,3,2022-03-26T23:12:26Z,180000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M04.00S,2022-03-26T23:12:27.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627745,91.93495400788436,55.14705882352941,1610612758,5,5,2022-03-26T23:12:40Z,190000,26.0,23.0,1,right,D. Jones cutting Layup (2 PTS) (H. Barnes 1 AST),"[1627745, 203084]",1610612758.0,SAC,cutting,,,Jones,D. Jones,,,,,3.47,Made,,,,,2.0,H. Barnes,203084.0,1.0,,,,,,,,,,
21,PT09M53.00S,2022-03-26T23:12:38.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628964,7.966491458607096,47.05882352941176,1610612753,5,5,2022-03-26T23:12:45Z,210000,15.0,22.0,1,left,MISS M. Bamba cutting Layup,[1628964],1610612753.0,ORL,cutting,,,Bamba,M. Bamba,,,,,2.68,Missed,,,,,,,,,,,,,,,,,,
22,PT09M53.00S,2022-03-26T23:12:38.2Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,5,5,2022-03-26T23:12:45Z,220000,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,
23,PT09M48.00S,2022-03-26T23:12:46.8Z,1,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612758,5,5,2022-03-26T23:13:08Z,230000,,,0,,C. Anthony shooting personal FOUL (1 PF) (Holiday 2 FT),"[1630175, 203200]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Holiday,203200.0,,,,,
25,PT09M48.00S,2022-03-26T23:13:09.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203200,,,1610612758,5,6,2022-03-26T23:13:09Z,250000,,,0,,J. Holiday Free Throw 1 of 2 (1 PTS),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
26,PT09M48.00S,2022-03-26T23:13:22.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203200,,,1610612758,5,7,2022-03-26T23:13:22Z,260000,,,0,,J. Holiday Free Throw 2 of 2 (2 PTS),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
27,PT09M40.00S,2022-03-26T23:13:34.4Z,1,REGULAR,3pt,Jump Shot,[],1629643,31.882391590013142,33.088235294117645,1610612753,5,7,2022-03-26T23:16:51Z,270000,85.0,247.0,1,left,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,
28,PT09M37.00S,2022-03-26T23:13:37.4Z,1,REGULAR,rebound,offensive,[],1630532,,,1610612753,5,7,2022-03-26T23:16:51Z,280000,,,0,,F. Wagner REBOUND (Off:1 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,27.0,1.0,0.0,1.0,,,,,,,,,,,,,,
29,PT09M35.00S,2022-03-26T23:13:39.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,7.703679369250986,54.166666666666664,1610612753,5,7,2022-03-26T23:17:09Z,290000,-21.0,20.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,2.88,Missed,,,,,,,,,,,,,,,,,,
30,PT09M34.00S,2022-03-26T23:13:40.4Z,1,REGULAR,rebound,offensive,[],1628964,,,1610612753,5,7,2022-03-26T23:17:09Z,300000,,,0,,M. Bamba REBOUND (Off:1 Def:0),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,29.0,1.0,0.0,1.0,,,,,,,,,,,,,,
31,PT09M33.00S,2022-03-26T23:13:44.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628964,5.590000152587891,50.0,1610612753,7,7,2022-03-26T23:17:16Z,310000,0.0,0.0,1,left,M. Bamba tip Layup (5 PTS),[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,0.0,Made,,,,,5.0,,,,,,,,,,,,,
32,PT09M21.00S,2022-03-26T23:13:50.7Z,1,REGULAR,3pt,Jump Shot,[],1627745,66.44218134034165,55.88235294117647,1610612758,7,10,2022-03-26T23:13:55Z,320000,29.0,263.0,1,right,D. Jones 26' 3PT  (5 PTS) (T. Lyles 1 AST),"[1627745, 1626168]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,26.45,Made,,,,,5.0,T. Lyles,1626168.0,1.0,,,,,,,,,,
34,PT09M07.00S,2022-03-26T23:14:04.7Z,1,REGULAR,3pt,Jump Shot,[],1630532,31.09395532194481,31.127450980392158,1610612753,7,10,2022-03-26T23:14:08Z,340000,94.0,240.0,1,left,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,
35,PT09M04.00S,2022-03-26T23:14:07.7Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,7,10,2022-03-26T23:14:08Z,350000,,,0,,T. Lyles REBOUND (Off:0 Def:3),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,34.0,3.0,3.0,0.0,,,,,,,,,,,,,,
36,PT08M56.00S,2022-03-26T23:14:19.9Z,1,REGULAR,foul,technical,['1freethrow'],1628964,,,1610612758,7,10,2022-03-26T23:14:26Z,360000,,,0,,M. Bamba defensive-3-second technical FOUL (1 Tech),[1628964],1610612753.0,ORL,defensive-3-second,,,Bamba,M. Bamba,,,,,,,,,,,,,,,101284.0,0.0,1.0,,,,,,,
37,PT08M56.00S,2022-03-26T23:14:37.4Z,1,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,7,11,2022-03-26T23:14:37Z,370000,,,0,,H. Barnes technical Free Throw 1 of 1 (1 PTS),[203084],1610612758.0,SAC,technical,,,Barnes,H. Barnes,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
38,PT08M48.00S,2022-03-26T23:14:58.3Z,1,REGULAR,3pt,Jump Shot,[],203200,71.56701708278581,79.90196078431373,1610612758,7,14,2022-03-26T23:15:03Z,380000,150.0,215.0,1,right,J. Holiday 26' 3PT  (5 PTS) (D. Jones 1 AST),"[203200, 1627745]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,26.17,Made,,,,,5.0,D. Jones,1627745.0,1.0,,,,,,,,,,
41,PT08M32.00S,2022-03-26T23:15:14.4Z,1,REGULAR,3pt,Jump Shot,[],1630181,26.363337713534822,79.65686274509804,1610612753,10,14,2022-03-26T23:15:19Z,410000,-148.0,195.0,1,left,R. Hampton 24' 3PT  (3 PTS) (C. Okeke 1 AST),"[1630181, 1629643]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,24.52,Made,,,,,3.0,C. Okeke,1629643.0,1.0,,,,,,,,,,
