actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
27,PT10M17.00S,2022-01-06T00:13:18.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628976,,,1610612753,8,2,2022-01-06T00:13:18Z,270000,,,0,,W. Carter Jr. Free Throw 2 of 2 (2 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
28,PT10M07.00S,2022-01-06T00:13:28.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203954,88.12417871222075,44.11764705882353,1610612755,8,2,2022-01-06T00:13:35Z,280000,-29.0,59.0,1,right,MISS J. Embiid 6' driving Hook,[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,6.6,Missed,,,,,,,,,,,,,,,,,,,
29,PT10M03.00S,2022-01-06T00:13:32.9Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,8,2,2022-01-06T00:13:35Z,290000,,,0,,M. Bamba REBOUND (Off:1 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,28.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
30,PT10M01.00S,2022-01-06T00:13:34.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630532,6.258212877792378,50.49019607843137,1610612753,10,2,2022-01-06T00:13:45Z,300000,-2.0,6.0,1,left,F. Wagner running DUNK (2 PTS) (C. Anthony 2 AST),"[1630532, 1630175]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,0.68,Made,,,,,2.0,C. Anthony,1630175.0,2.0,,,,,,,,,,,
32,PT09M42.00S,2022-01-06T00:13:53.1Z,1,REGULAR,2pt,Jump Shot,[],203954,88.38699080157687,22.54901960784314,1610612755,10,4,2022-01-06T00:14:02Z,320000,-137.0,57.0,1,right,J. Embiid 14' fadeaway Jump Shot (2 PTS),[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,14.85,Made,,,,,2.0,,,,,,,,,,,,,,
33,PT09M36.00S,2022-01-06T00:14:02.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,10,4,2022-01-06T00:14:02Z,330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT09M25.00S,2022-01-06T00:14:31.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,5.995400788436268,49.26470588235294,1610612753,12,4,2022-01-06T00:14:38Z,340000,4.0,4.0,1,left,F. Wagner driving Layup (4 PTS) (W. Carter Jr. 2 AST),"[1630532, 1628976]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,0.54,Made,,,,,4.0,W. Carter Jr.,1628976.0,2.0,,,,,,,,,,,
36,PT09M10.00S,2022-01-06T00:14:48.6Z,1,REGULAR,foul,personal,[],1628976,,,1610612755,12,4,2022-01-06T00:15:03Z,360000,,,0,,W. Carter Jr. personal FOUL (1 PF),"[1628976, 203954]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Embiid,203954.0,,,,,,
38,PT09M03.00S,2022-01-06T00:15:10.7Z,1,REGULAR,3pt,Jump Shot,[],203552,65.91655716162943,33.088235294117645,1610612755,12,7,2022-01-06T00:15:22Z,380000,-85.0,268.0,1,right,S. Curry 28' 3PT pullup (3 PTS) (F. Korkmaz 1 AST),"[203552, 1627788]",1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,28.09,Made,,,,,3.0,F. Korkmaz,1627788.0,1.0,,,,,,,,,,,
40,PT08M50.00S,2022-01-06T00:15:22.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,6.1268068331143235,47.549019607843135,1610612753,14,7,2022-01-06T00:15:29Z,400000,12.0,5.0,1,left,C. Anthony driving Layup (2 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,1.33,Made,,,,,2.0,,,,,,,,,,,,,,
41,PT08M35.00S,2022-01-06T00:15:37.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,92.9862023653088,41.66666666666667,1610612755,14,7,2022-01-06T00:15:45Z,410000,-42.0,13.0,1,right,MISS T. Harris driving Layup - blocked,"[202699, 1628964]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,4.38,Missed,,,,,,,,,,,,,,Bamba,1628964.0,,,,
42,PT08M35.00S,2022-01-06T00:15:37.5Z,1,REGULAR,block,,[],1628964,,,1610612755,14,7,2022-01-06T00:15:41Z,420000,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M31.00S,2022-01-06T00:15:41.5Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,14,7,2022-01-06T00:15:45Z,430000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
44,PT08M28.00S,2022-01-06T00:15:44.7Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630532,14.323258869908017,92.37898284313725,1610612753,14,7,2022-01-06T00:17:21Z,440000,-212.0,82.0,1,left,MISS F. Wagner 22' pullup Shot,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,22.72,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M25.00S,2022-01-06T00:15:47.7Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,14,7,2022-01-06T00:15:53Z,450000,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
46,PT08M14.00S,2022-01-06T00:15:59.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,91.93495400788436,47.05882352941176,1610612755,14,9,2022-01-06T00:19:53Z,460000,-15.0,23.0,1,right,J. Embiid Layup (4 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,2.75,Made,,,,,4.0,,,,,,,,,,,,,,
48,PT07M55.00S,2022-01-06T00:16:17.5Z,1,REGULAR,turnover,lost ball,[],1630175,,,1610612753,14,9,2022-01-06T00:16:25Z,480000,,,0,,C. Anthony lost ball TURNOVER (1 TO),"[1630175, 203552]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,1.0,Curry,203552.0,
49,PT07M55.00S,2022-01-06T00:16:17.5Z,1,REGULAR,steal,,[],203552,,,1610612755,14,9,2022-01-06T00:16:19Z,490000,,,0,,S. Curry STEAL (1 STL),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M52.00S,2022-01-06T00:16:20.9Z,1,REGULAR,turnover,lost ball,[],203552,,,1610612755,14,9,2022-01-06T00:16:31Z,500000,,,0,,S. Curry lost ball TURNOVER (1 TO),"[203552, 1630175]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,1.0,Anthony,1630175.0,
51,PT07M52.00S,2022-01-06T00:16:20.9Z,1,REGULAR,steal,,[],1630175,,,1610612753,14,9,2022-01-06T00:16:23Z,510000,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M48.00S,2022-01-06T00:16:24.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628964,4.944152431011826,47.794117647058826,1610612753,16,9,2022-01-06T00:16:38Z,520000,11.0,-6.0,1,left,M. Bamba DUNK (5 PTS) (C. Anthony 3 AST),"[1628964, 1630175]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,1.25,Made,,,,,5.0,C. Anthony,1630175.0,3.0,,,,,,,,,,,
54,PT07M39.00S,2022-01-06T00:16:33.3Z,1,REGULAR,2pt,Jump Shot,[],203954,77.08607095926413,36.76470588235294,1610612755,16,11,2022-01-06T00:16:48Z,540000,-66.0,163.0,1,right,J. Embiid 17' turnaround fadeaway Jump Shot (6 PTS),[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,17.58,Made,,,,,6.0,,,,,,,,,,,,,,
55,PT07M33.00S,2022-01-06T00:16:39.5Z,1,REGULAR,3pt,Jump Shot,[],203914,4.944152431011826,96.07843137254902,1610612753,16,11,2022-01-06T00:16:57Z,550000,-230.0,-6.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
56,PT07M33.00S,2022-01-06T00:16:39.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,16,11,2022-01-06T00:16:57Z,560000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,
57,PT07M33.00S,2022-01-06T00:16:46.0Z,1,REGULAR,foul,personal,[],1628964,,,1610612755,16,11,2022-01-06T00:17:10Z,570000,,,0,,M. Bamba loose ball personal FOUL (1 PF),"[1628964, 202699]",1610612753.0,ORL,loose ball,,,Bamba,M. Bamba,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Harris,202699.0,,,,,,
59,PT07M20.00S,2022-01-06T00:17:14.4Z,1,REGULAR,turnover,bad pass,[],203954,,,1610612755,16,11,2022-01-06T00:17:20Z,590000,,,0,,J. Embiid bad pass TURNOVER (1 TO),"[203954, 1628964]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,1.0,Bamba,1628964.0,
60,PT07M20.00S,2022-01-06T00:17:14.4Z,1,REGULAR,steal,,[],1628964,,,1610612753,16,11,2022-01-06T00:20:16Z,600000,,,0,,M. Bamba STEAL (1 STL),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M14.00S,2022-01-06T00:17:19.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630175,7.046649145860711,48.28431372549019,1610612753,18,11,2022-01-06T00:17:28Z,610000,9.0,14.0,1,left,C. Anthony running Layup (4 PTS) (F. Wagner 1 AST),"[1630175, 1630532]",1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,1.62,Made,,,,,4.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,
63,PT07M04.00S,2022-01-06T00:17:29.5Z,1,REGULAR,3pt,Jump Shot,[],203552,71.30420499342969,18.627450980392158,1610612755,18,14,2022-01-06T00:24:52Z,630000,-157.0,217.0,1,right,S. Curry 26' 3PT pullup (6 PTS),[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,26.79,Made,,,,,6.0,,,,,,,,,,,,,,
64,PT06M56.00S,2022-01-06T00:17:38.1Z,1,REGULAR,3pt,Jump Shot,[],1628976,30.56833114323259,66.17647058823529,1610612753,18,14,2022-01-06T00:17:44Z,640000,-81.0,235.0,1,left,MISS W. Carter Jr. 24' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,,
65,PT06M53.00S,2022-01-06T00:17:41.1Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,18,14,2022-01-06T00:17:44Z,650000,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,64.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
66,PT06M48.00S,2022-01-06T00:17:51.2Z,1,REGULAR,foul,personal,[],1628964,,,1610612755,18,14,2022-01-06T00:18:13Z,660000,,,0,,M. Bamba personal FOUL (2 PF),"[1628964, 1627788]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,1198.0,2.0,0.0,Korkmaz,1627788.0,,,,,,
68,PT06M48.00S,2022-01-06T00:18:14.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,18,14,2022-01-06T00:18:14Z,680000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M48.00S,2022-01-06T00:19:43.3Z,1,REGULAR,substitution,out,[],1628964,,,1610612755,18,14,2022-01-06T00:20:43Z,690000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M48.00S,2022-01-06T00:19:43.3Z,1,REGULAR,substitution,out,[],1630175,,,1610612755,18,14,2022-01-06T00:20:43Z,700000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M48.00S,2022-01-06T00:19:43.3Z,1,REGULAR,substitution,in,[],1629643,,,1610612755,18,14,2022-01-06T00:20:43Z,710000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M48.00S,2022-01-06T00:19:43.3Z,1,REGULAR,substitution,in,[],1630181,,,1610612755,18,14,2022-01-06T00:20:43Z,720000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M42.00S,2022-01-06T00:21:00.1Z,1,REGULAR,turnover,traveling,[],203552,,,1610612755,18,14,2022-01-06T00:21:07Z,730000,,,0,,S. Curry traveling TURNOVER (2 TO),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,1626301.0,,,,,,,2.0,,,
74,PT06M28.00S,2022-01-06T00:21:23.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,7.440867279894875,49.754901960784316,1610612753,18,14,2022-01-06T00:21:34Z,740000,1.0,17.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,1.74,Missed,,,,,,,,,,,,,,,,,,,
75,PT06M23.00S,2022-01-06T00:21:28.6Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,18,14,2022-01-06T00:21:34Z,750000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,74.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
76,PT06M20.00S,2022-01-06T00:21:30.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628976,7.178055190538765,45.588235294117645,1610612753,20,14,2022-01-06T00:26:44Z,760000,22.0,15.0,1,left,W. Carter Jr. putback DUNK (4 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,2.67,Made,,,,,4.0,,,,,,,,,,,,,,
77,PT06M08.00S,2022-01-06T00:21:43.9Z,1,REGULAR,3pt,Jump Shot,[],1627788,67.23061760840999,37.99019607843137,1610612755,20,14,2022-01-06T00:21:48Z,770000,-60.0,256.0,1,right,MISS F. Korkmaz 26' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,,
78,PT06M05.00S,2022-01-06T00:21:46.9Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,20,14,2022-01-06T00:21:48Z,780000,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
79,PT05M55.00S,2022-01-06T00:21:56.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.966491458607096,49.754901960784316,1610612753,22,14,2022-01-06T00:27:28Z,790000,1.0,22.0,1,left,F. Wagner driving finger roll Layup (6 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,2.24,Made,,,,,6.0,,,,,,,,,,,,,,
80,PT05M47.00S,2022-01-06T00:22:07.1Z,1,REGULAR,foul,personal,[],1630181,,,1610612755,22,14,2022-01-06T00:22:24Z,800000,,,0,,R. Hampton personal FOUL (1 PF),"[1630181, 1627788]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Korkmaz,1627788.0,,,,,,
93,PT05M47.00S,2022-01-06T00:22:33.1Z,1,REGULAR,substitution,out,[],202699,,,1610612755,22,14,2022-01-06T00:24:20Z,815000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M47.00S,2022-01-06T00:22:33.1Z,1,REGULAR,substitution,out,[],201980,,,1610612755,22,14,2022-01-06T00:24:20Z,817500,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M47.00S,2022-01-06T00:22:33.1Z,1,REGULAR,substitution,in,[],1630198,,,1610612755,22,14,2022-01-06T00:24:20Z,819375,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M47.00S,2022-01-06T00:22:33.1Z,1,REGULAR,substitution,in,[],1627777,,,1610612755,22,14,2022-01-06T00:24:20Z,819687,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M29.00S,2022-01-06T00:22:48.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,88.38699080157687,63.23529411764706,1610612755,22,16,2022-01-06T00:28:58Z,820000,66.0,57.0,1,right,S. Curry 8' pullup Jump Shot (8 PTS),[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,8.72,Made,,,,,8.0,,,,,,,,,,,,,,
83,PT05M20.00S,2022-01-06T00:22:57.9Z,1,REGULAR,3pt,Jump Shot,[],1629643,28.07161629434954,20.833333333333336,1610612753,22,16,2022-01-06T00:23:03Z,830000,146.0,211.0,1,left,MISS C. Okeke 25' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
84,PT05M16.00S,2022-01-06T00:23:01.9Z,1,REGULAR,rebound,offensive,[],203914,,,1610612753,22,16,2022-01-06T00:23:03Z,840000,,,0,,G. Harris REBOUND (Off:2 Def:0),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,83.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
85,PT05M12.00S,2022-01-06T00:23:07.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629643,30.962549277266753,25.735294117647058,1610612753,22,16,2022-01-06T00:23:22Z,850000,121.0,239.0,1,left,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,,
86,PT05M12.00S,2022-01-06T00:23:07.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,22,16,2022-01-06T00:23:22Z,860000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,
