actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
16,PT10M27.00S,2022-03-24T02:12:43.6Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,4,2,2022-03-24T02:12:44Z,160000,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M16.00S,2022-03-24T02:12:54.8Z,1,REGULAR,2pt,Jump Shot,[],1630170,22.158344283837057,40.931372549019606,1610612759,4,2,2022-03-24T02:12:59Z,170000,45.0,156.0,1,left,MISS D. Vassell 16' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,16.23,Missed,,,,,,,,,,,,,,,,,,
18,PT10M11.00S,2022-03-24T02:12:59.8Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612757,4,2,2022-03-24T02:12:59Z,180000,,,0,,K. Dunn REBOUND (Off:0 Def:2),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,17.0,2.0,2.0,0.0,,,,,,,,,,,,,,
19,PT10M02.00S,2022-03-24T02:13:07.9Z,1,REGULAR,3pt,Jump Shot,[],1629234,68.28186596583443,68.38235294117648,1610612757,7,2,2022-03-24T02:13:11Z,190000,92.0,246.0,1,right,D. Eubanks 26' 3PT  (3 PTS) (K. Dunn 1 AST),"[1629234, 1627739]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,26.23,Made,,,,,3.0,K. Dunn,1627739.0,1.0,,,,,,,,,,
21,PT09M53.00S,2022-03-24T02:13:20.8Z,1,REGULAR,foul,personal,[],1627739,,,1610612759,7,2,2022-03-24T02:13:31Z,210000,,,0,,K. Dunn personal FOUL (1 PF),"[1627739, 1627751]",1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,200833.0,1.0,0.0,Poeltl,1627751.0,,,,,
23,PT09M40.00S,2022-03-24T02:13:48.8Z,1,REGULAR,3pt,Jump Shot,[],1629640,24.655059132720105,85.29411764705883,1610612759,7,2,2022-03-24T02:13:53Z,230000,-176.0,179.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,
24,PT09M37.00S,2022-03-24T02:13:51.8Z,1,REGULAR,rebound,defensive,[],1626159,,,1610612757,7,2,2022-03-24T02:13:53Z,240000,,,0,,J. Winslow REBOUND (Off:0 Def:1),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M31.00S,2022-03-24T02:13:58.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626159,92.72339027595268,44.11764705882353,1610612757,7,2,2022-03-24T02:14:09Z,250000,-29.0,16.0,1,right,MISS J. Winslow running Layup,[1626159],1610612757.0,POR,running,,,Winslow,J. Winslow,,,,,3.34,Missed,,,,,,,,,,,,,,,,,,
26,PT09M28.00S,2022-03-24T02:14:01.0Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612757,7,2,2022-03-24T02:14:09Z,260000,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,25.0,1.0,0.0,1.0,,,,,,,,,,,,,,
27,PT09M28.00S,2022-03-24T02:14:00.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629234,94.40999984741211,50.0,1610612757,9,2,2022-03-24T02:14:00Z,270000,0.0,0.0,1,right,D. Eubanks tip DUNK (5 PTS),[1629234],1610612757.0,POR,tip,,,Eubanks,D. Eubanks,,,,,0.0,Made,,,,,5.0,,,,,,,,,,,,,
28,PT09M13.00S,2022-03-24T02:14:24.7Z,1,REGULAR,turnover,bad pass,[],1627751,,,1610612759,9,2,2022-03-24T02:14:28Z,280000,,,0,,J. Poeltl bad pass TURNOVER (1 TO),"[1627751, 1627739]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,1.0,Dunn,1627739.0,,
29,PT09M13.00S,2022-03-24T02:14:24.7Z,1,REGULAR,steal,,[],1627739,,,1610612757,9,2,2022-03-24T02:14:26Z,290000,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M05.00S,2022-03-24T02:14:32.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629604,84.44480946123521,58.08823529411765,1610612757,9,2,2022-03-24T02:14:39Z,300000,40.0,94.0,1,right,MISS C. Elleby 10' Jump Shot,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,10.2,Missed,,,,,,,,,,,,,,,,,,
31,PT09M03.00S,2022-03-24T02:14:34.9Z,1,REGULAR,rebound,defensive,[],1630563,,,1610612759,9,2,2022-03-24T02:14:39Z,310000,,,0,,J. Primo REBOUND (Off:0 Def:1),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT08M56.00S,2022-03-24T02:14:43.0Z,1,REGULAR,3pt,Jump Shot,[],1630170,32.276609724047304,59.55882352941176,1610612759,9,5,2022-03-24T02:14:54Z,320000,-48.0,251.0,1,left,D. Vassell 25' 3PT pullup (3 PTS) (J. Poeltl 1 AST),"[1630170, 1627751]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,25.54,Made,,,,,3.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,
34,PT08M42.00S,2022-03-24T02:15:03.9Z,1,REGULAR,foul,offensive,[],1629234,,,1610612757,9,5,2022-03-24T02:15:10Z,340000,,,0,,D. Eubanks offensive FOUL (1 PF),"[1629234, 1629640]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,201639.0,1.0,0.0,Johnson,1629640.0,,,,,
36,PT08M42.00S,2022-03-24T02:15:03.9Z,1,REGULAR,turnover,offensive foul,[],1629234,,,1610612757,9,5,2022-03-24T02:15:03Z,360000,,,0,,D. Eubanks offensive foul TURNOVER (1 TO),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,201639.0,,,,,1.0,,,,
37,PT08M26.00S,2022-03-24T02:15:27.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,6.258212877792378,52.20588235294118,1610612759,9,7,2022-03-24T02:15:31Z,370000,-11.0,6.0,1,left,K. Johnson driving finger roll Layup (2 PTS) (J. Primo 1 AST),"[1629640, 1630563]",1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,1.27,Made,,,,,2.0,J. Primo,1630563.0,1.0,,,,,,,,,,
39,PT08M18.00S,2022-03-24T02:15:34.9Z,1,REGULAR,2pt,Jump Shot,[],1627739,76.69185282522996,30.637254901960787,1610612757,9,7,2022-03-24T02:15:39Z,390000,-97.0,167.0,1,right,MISS K. Dunn 19' pullup Shot,[1627739],1610612757.0,POR,pullup,,,Dunn,K. Dunn,,,,,19.27,Missed,,,,,,,,,,,,,,,,,,
40,PT08M15.00S,2022-03-24T02:15:37.9Z,1,REGULAR,rebound,defensive,[],1630563,,,1610612759,9,7,2022-03-24T02:15:39Z,400000,,,0,,J. Primo REBOUND (Off:0 Def:2),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,,,
41,PT08M02.00S,2022-03-24T02:15:51.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627751,6.389618922470433,51.71568627450981,1610612759,9,9,2022-03-24T02:15:55Z,410000,-9.0,8.0,1,left,J. Poeltl cutting DUNK (4 PTS) (K. Johnson 1 AST),"[1627751, 1629640]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,1.15,Made,,,,,4.0,K. Johnson,1629640.0,1.0,,,,,,,,,,
43,PT07M46.00S,2022-03-24T02:16:06.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626159,94.30026281208936,54.166666666666664,1610612757,9,9,2022-03-24T02:16:13Z,430000,21.0,1.0,1,right,MISS J. Winslow driving Layup,[1626159],1610612757.0,POR,driving,,,Winslow,J. Winslow,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,
44,PT07M44.00S,2022-03-24T02:16:08.8Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,9,9,2022-03-24T02:16:08Z,440000,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT07M38.00S,2022-03-24T02:16:14.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,7.30946123521682,4.901960784313726,1610612759,9,12,2022-03-24T02:16:26Z,450000,225.0,16.0,1,left,D. Vassell 3PT running (6 PTS) (J. Primo 2 AST),"[1630170, 1630563]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,22.61,Made,,,,,6.0,J. Primo,1630563.0,2.0,,,,,,,,,,
47,PT07M22.00S,2022-03-24T02:16:33.3Z,1,REGULAR,turnover,out-of-bounds,[],1629234,,,1610612757,9,12,2022-03-24T02:16:39Z,470000,,,0,,D. Eubanks bad pass out-of-bounds TURNOVER (2 TO),[1629234],1610612757.0,POR,bad pass,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,200833.0,,,,,2.0,,,,
48,PT07M11.00S,2022-03-24T02:16:52.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,7.046649145860711,2.941176470588235,1610612759,9,15,2022-03-24T02:16:57Z,480000,235.0,14.0,1,left,K. Johnson 3PT  (5 PTS) (D. Murray 2 AST),"[1629640, 1627749]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,23.57,Made,,,,,5.0,D. Murray,1627749.0,2.0,,,,,,,,,,
50,PT06M53.00S,2022-03-24T02:17:16.2Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612757,9,15,2022-03-24T02:17:25Z,500000,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Eubanks 2 FT),"[1627751, 1629234]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,201639.0,1.0,0.0,Eubanks,1629234.0,,,,,
52,PT06M53.00S,2022-03-24T02:17:36.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,9,15,2022-03-24T02:17:36Z,520000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M53.00S,2022-03-24T02:20:22.9Z,1,REGULAR,freethrow,1 of 2,[],1629234,,,1610612757,10,15,2022-03-24T02:20:22Z,530000,,,0,,D. Eubanks Free Throw 1 of 2 (6 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
54,PT06M53.00S,2022-03-24T02:20:34.2Z,1,REGULAR,freethrow,2 of 2,[],1629234,,,1610612757,11,15,2022-03-24T02:20:34Z,540000,,,0,,D. Eubanks Free Throw 2 of 2 (7 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
55,PT06M41.00S,2022-03-24T02:20:47.7Z,1,REGULAR,3pt,Jump Shot,[],1629640,6.915243101182654,4.166666666666666,1610612759,11,15,2022-03-24T02:20:52Z,550000,229.0,13.0,1,left,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,
56,PT06M38.00S,2022-03-24T02:20:50.7Z,1,REGULAR,rebound,offensive,[],1630563,,,1610612759,11,15,2022-03-24T02:20:52Z,560000,,,0,,J. Primo REBOUND (Off:1 Def:2),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,55.0,3.0,2.0,1.0,,,,,,,,,,,,,,
57,PT06M28.00S,2022-03-24T02:21:00.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627751,8.754927726675426,45.09803921568628,1610612759,11,15,2022-03-24T02:21:05Z,570000,25.0,30.0,1,left,MISS J. Poeltl floating Shot,[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,3.86,Missed,,,,,,,,,,,,,,,,,,
58,PT06M25.00S,2022-03-24T02:21:02.4Z,1,REGULAR,rebound,defensive,[],1626159,,,1610612757,11,15,2022-03-24T02:21:02Z,580000,,,0,,J. Winslow REBOUND (Off:0 Def:2),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,
59,PT06M11.00S,2022-03-24T02:21:16.6Z,1,REGULAR,3pt,Jump Shot,[],1626159,69.85873850197109,18.137254901960784,1610612757,11,15,2022-03-24T02:21:21Z,590000,-159.0,231.0,1,right,MISS J. Winslow 28' 3PT,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,28.04,Missed,,,,,,,,,,,,,,,,,,
60,PT06M09.00S,2022-03-24T02:21:18.6Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,11,15,2022-03-24T02:21:21Z,600000,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,59.0,2.0,2.0,0.0,,,,,,,,,,,,,,
61,PT05M58.00S,2022-03-24T02:21:29.9Z,1,REGULAR,turnover,lost ball,[],1627749,,,1610612759,11,15,2022-03-24T02:21:34Z,610000,,,0,,D. Murray lost ball TURNOVER (1 TO),"[1627749, 1629234]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,1.0,Eubanks,1629234.0,,
62,PT05M58.00S,2022-03-24T02:21:29.9Z,1,REGULAR,steal,,[],1629234,,,1610612757,11,15,2022-03-24T02:21:31Z,620000,,,0,,D. Eubanks STEAL (1 STL),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M58.00S,2022-03-24T02:21:33.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630570,92.59198423127464,53.67647058823529,1610612757,11,15,2022-03-24T02:21:38Z,630000,18.0,17.0,1,right,MISS T. Watford running Layup - blocked,"[1630570, 1629640]",1610612757.0,POR,running,,,Watford,T. Watford,,,,,2.51,Missed,,,,,,,,,,,,,,,,,Johnson,1629640.0
64,PT05M58.00S,2022-03-24T02:21:33.4Z,1,REGULAR,block,,[],1629640,,,1610612757,11,15,2022-03-24T02:21:35Z,640000,,,0,,K. Johnson BLOCK (1 BLK),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M58.00S,2022-03-24T02:21:33.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,11,15,2022-03-24T02:21:38Z,650000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,
66,PT05M58.00S,2022-03-24T02:21:38.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,11,15,2022-03-24T02:21:38Z,660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M58.00S,2022-03-24T02:21:38.7Z,1,REGULAR,substitution,out,[],1627749,,,1610612757,11,15,2022-03-24T02:21:41Z,670000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M58.00S,2022-03-24T02:21:38.7Z,1,REGULAR,substitution,in,[],1630200,,,1610612757,11,15,2022-03-24T02:21:41Z,680000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M58.00S,2022-03-24T02:21:45.7Z,1,REGULAR,substitution,out,[],1629604,,,1610612757,11,15,2022-03-24T02:22:02Z,690000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M58.00S,2022-03-24T02:21:45.7Z,1,REGULAR,substitution,out,[],1627739,,,1610612757,11,15,2022-03-24T02:22:02Z,700000,,,0,,SUB out: K. Dunn,[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M58.00S,2022-03-24T02:21:45.7Z,1,REGULAR,substitution,out,[],1630563,,,1610612757,11,15,2022-03-24T02:22:02Z,710000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M58.00S,2022-03-24T02:21:45.7Z,1,REGULAR,substitution,in,[],203463,,,1610612757,11,15,2022-03-24T02:22:02Z,720000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M58.00S,2022-03-24T02:21:45.7Z,1,REGULAR,substitution,in,[],1630314,,,1610612757,11,15,2022-03-24T02:22:02Z,730000,,,0,,SUB in: B. Williams,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M58.00S,2022-03-24T02:21:45.7Z,1,REGULAR,substitution,in,[],1626196,,,1610612757,11,15,2022-03-24T02:22:02Z,740000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M53.00S,2022-03-24T02:22:19.1Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203463,73.80091984231275,74.01960784313727,1610612757,13,15,2022-03-24T02:22:22Z,750000,120.0,194.0,1,right,B. McLemore 22' Jump Shot (2 PTS) (D. Eubanks 1 AST),"[203463, 1629234]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,22.8,Made,,,,,2.0,D. Eubanks,1629234.0,1.0,,,,,,,,,,
77,PT05M42.00S,2022-03-24T02:22:34.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,13,15,2022-03-24T02:22:34Z,770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M28.00S,2022-03-24T02:22:57.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,5.601182654402102,55.63725490196079,1610612759,13,17,2022-03-24T02:23:03Z,780000,-28.0,0.0,1,left,T. Jones driving Layup (2 PTS) (D. Vassell 1 AST),"[1630200, 1630170]",1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,2.82,Made,,,,,2.0,D. Vassell,1630170.0,1.0,,,,,,,,,,
79,PT05M10.00S,2022-03-24T02:23:15.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630314,81.8166885676741,37.254901960784316,1610612757,13,17,2022-03-24T02:23:21Z,790000,-64.0,118.0,1,right,MISS B. Williams 13' driving floating Shot,[1630314],1610612757.0,POR,driving floating,,,Williams,B. Williams,,,,,13.44,Missed,,,,,,,,,,,,,,,,,,
80,PT05M08.00S,2022-03-24T02:23:17.4Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,13,17,2022-03-24T02:23:21Z,800000,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,
81,PT05M02.00S,2022-03-24T02:23:24.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626196,33.722076215505915,31.61764705882353,1610612759,13,20,2022-03-24T02:23:39Z,810000,92.0,264.0,1,left,J. Richardson 28' 3PT running pullup (3 PTS) (D. Vassell 2 AST),"[1626196, 1630170]",1610612759.0,SAS,running pullup,,,Richardson,J. Richardson,,,,,28.0,Made,,,,,3.0,D. Vassell,1630170.0,2.0,,,,,,,,,,
83,PT04M44.00S,2022-03-24T02:23:41.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626159,93.64323258869908,54.65686274509803,1610612757,13,20,2022-03-24T02:23:48Z,830000,23.0,7.0,1,right,MISS J. Winslow driving Layup - blocked,"[1626159, 1627751]",1610612757.0,POR,driving,,,Winslow,J. Winslow,,,,,2.44,Missed,,,,,,,,,,,,,,,,,Poeltl,1627751.0
84,PT04M44.00S,2022-03-24T02:23:41.3Z,1,REGULAR,block,,[],1627751,,,1610612757,13,20,2022-03-24T02:23:43Z,840000,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M43.00S,2022-03-24T02:23:42.3Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,13,20,2022-03-24T02:23:48Z,850000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,
86,PT04M41.00S,2022-03-24T02:23:46.6Z,1,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612759,13,20,2022-03-24T02:23:54Z,860000,,,0,,T. Watford shooting personal FOUL (1 PF) (Vassell 2 FT),"[1630570, 1630170]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Vassell,1630170.0,,,,,
88,PT04M41.00S,2022-03-24T02:24:14.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630170,,,1610612759,13,21,2022-03-24T02:24:14Z,880000,,,0,,D. Vassell Free Throw 1 of 2 (7 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
89,PT04M41.00S,2022-03-24T02:24:15.2Z,1,REGULAR,substitution,out,[],1629234,,,1610612759,13,21,2022-03-24T02:24:34Z,890000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
