actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
17,PT10M30.00S,2021-10-24T02:13:28.3Z,1,REGULAR,rebound,defensive,[],203496,,,1610612757,3,2,2021-10-24T02:13:31Z,170000,,,0,,R. Covington REBOUND (Off:1 Def:1),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,16.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
18,PT10M19.00S,2021-10-24T02:13:38.8Z,1,REGULAR,3pt,Jump Shot,[],1626181,6.1268068331143235,4.411764705882353,1610612757,3,2,2021-10-24T02:13:42Z,180000,228.0,5.0,1,left,MISS N. Powell pullup 3PT,[1626181],1610612757.0,POR,pullup,,,Powell,N. Powell,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M18.00S,2021-10-24T02:13:39.8Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,3,2,2021-10-24T02:13:42Z,190000,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
20,PT10M10.00S,2021-10-24T02:13:48.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,94.43166885676742,52.450980392156865,1610612756,3,4,2021-10-24T02:13:56Z,200000,12.0,0.0,1,right,D. Booker driving Layup (4 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,1.23,Made,,,,,4.0,,,,,,,,,,,,,,
21,PT09M59.00S,2021-10-24T02:13:59.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,6.258212877792378,49.50980392156863,1610612757,5,4,2021-10-24T02:14:03Z,210000,2.0,6.0,1,left,N. Powell cutting Layup (2 PTS) (J. Nurkic 1 AST),"[1626181, 203994]",1610612757.0,POR,cutting,,,Powell,N. Powell,,,,,0.68,Made,,,,,2.0,J. Nurkic,203994.0,1.0,,,,,,,,,,,
23,PT09M50.00S,2021-10-24T02:14:09.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,94.95729303547962,51.470588235294116,1610612756,5,6,2021-10-24T02:14:14Z,230000,7.0,-5.0,1,right,D. Ayton driving Layup (2 PTS) (C. Paul 1 AST),"[1629028, 101108]",1610612756.0,PHX,driving,,,Ayton,D. Ayton,,,,,0.9,Made,,,,,2.0,C. Paul,101108.0,1.0,,,,,,,,,,,
25,PT09M31.00S,2021-10-24T02:14:26.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,9.149145860709593,46.568627450980394,1610612757,5,6,2021-10-24T02:14:30Z,250000,17.0,34.0,1,left,MISS J. Nurkic turnaround Hook,[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,3.77,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M30.00S,2021-10-24T02:14:27.8Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,5,6,2021-10-24T02:14:30Z,260000,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
27,PT09M19.00S,2021-10-24T02:14:39.2Z,1,REGULAR,3pt,Jump Shot,[],1626164,69.33311432325887,13.970588235294118,1610612756,5,6,2021-10-24T02:14:43Z,270000,-180.0,236.0,1,right,MISS D. Booker 29' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,29.67,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M17.00S,2021-10-24T02:14:41.2Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,5,6,2021-10-24T02:14:43Z,280000,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
29,PT09M03.00S,2021-10-24T02:14:55.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,15.719448094612352,50.245098039215684,1610612757,7,6,2021-10-24T02:15:12Z,290000,-1.0,95.0,1,left,N. Powell 9' driving floating bank Jump Shot (4 PTS),[1626181],1610612757.0,POR,driving floating bank,,,Powell,N. Powell,,,,,9.53,Made,,,,,4.0,,,,,,,,,,,,,,
30,PT08M39.00S,2021-10-24T02:15:19.0Z,1,REGULAR,3pt,Jump Shot,[],203109,68.15045992115637,51.225490196078425,1610612756,7,6,2021-10-24T02:15:22Z,300000,6.0,247.0,1,right,MISS J. Crowder 24' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,24.7,Missed,,,,,,,,,,,,,,,,,,,
31,PT08M38.00S,2021-10-24T02:15:20.0Z,1,REGULAR,rebound,defensive,[],203496,,,1610612757,7,6,2021-10-24T02:15:22Z,310000,,,0,,R. Covington REBOUND (Off:1 Def:2),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,30.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
32,PT08M30.00S,2021-10-24T02:15:29.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,9.411957950065702,60.5392156862745,1610612757,7,6,2021-10-24T02:15:34Z,320000,-53.0,36.0,1,left,MISS C. McCollum 6' fadeaway Shot - blocked,"[203468, 1629028]",1610612757.0,POR,fadeaway,,,McCollum,C. McCollum,,,,,6.38,Missed,,,,,,,,,,,,Ayton,1629028.0,,,,,,
33,PT08M30.00S,2021-10-24T02:15:29.3Z,1,REGULAR,block,,[],1629028,,,1610612757,7,6,2021-10-24T02:15:31Z,330000,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT08M30.00S,2021-10-24T02:15:29.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,7,6,2021-10-24T02:15:34Z,340000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,
35,PT08M30.00S,2021-10-24T02:15:32.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,7,6,2021-10-24T02:15:32Z,350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT08M23.00S,2021-10-24T02:15:52.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203994,7.966491458607096,54.90196078431373,1610612757,9,6,2021-10-24T02:15:55Z,360000,-25.0,22.0,1,left,J. Nurkic Hook (2 PTS) (D. Lillard 2 AST),"[203994, 203081]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,3.32,Made,,,,,2.0,D. Lillard,203081.0,2.0,,,,,,,,,,,
38,PT08M10.00S,2021-10-24T02:16:04.9Z,1,REGULAR,2pt,Jump Shot,[],1626164,78.66294349540078,49.754901960784316,1610612756,9,8,2021-10-24T02:16:08Z,380000,-1.0,148.0,1,right,D. Booker 14' pullup Jump Shot (6 PTS) (C. Paul 2 AST),"[1626164, 101108]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,14.81,Made,,,,,6.0,C. Paul,101108.0,2.0,,,,,,,,,,,
40,PT08M01.00S,2021-10-24T02:16:14.2Z,1,REGULAR,3pt,Jump Shot,[],203081,27.283180026281208,81.61764705882352,1610612757,9,8,2021-10-24T02:16:20Z,400000,-158.0,204.0,1,left,MISS D. Lillard 25' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M00.00S,2021-10-24T02:16:15.2Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,9,8,2021-10-24T02:16:20Z,410000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
42,PT07M44.00S,2021-10-24T02:16:37.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,83.52496714848883,39.705882352941174,1610612756,9,8,2021-10-24T02:16:49Z,420000,-51.0,102.0,1,right,MISS D. Booker 11' driving floating Shot - blocked,"[1626164, 203468]",1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,11.46,Missed,,,,,,,,,,,,McCollum,203468.0,,,,,,
43,PT07M44.00S,2021-10-24T02:16:37.9Z,1,REGULAR,block,,[],203468,,,1610612756,9,8,2021-10-24T02:16:40Z,430000,,,0,,C. McCollum BLOCK (1 BLK),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M44.00S,2021-10-24T02:16:37.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,9,8,2021-10-24T02:16:43Z,440000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,
45,PT07M44.00S,2021-10-24T02:16:43.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,9,8,2021-10-24T02:16:43Z,450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M44.00S,2021-10-24T02:17:14.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,9,8,2021-10-24T02:17:14Z,460000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M34.00S,2021-10-24T02:20:11.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,4.681340341655716,52.20588235294118,1610612757,11,8,2021-10-24T02:20:15Z,470000,-11.0,-8.0,1,left,D. Lillard driving Layup (2 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,1.39,Made,,,,,2.0,,,,,,,,,,,,,,
48,PT07M20.00S,2021-10-24T02:20:26.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,93.9060446780552,49.01960784313725,1610612756,11,10,2021-10-24T02:20:38Z,480000,-5.0,5.0,1,right,D. Ayton alley-oop Layup (4 PTS) (D. Booker 1 AST),"[1629028, 1626164]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,0.69,Made,,,,,4.0,D. Booker,1626164.0,1.0,,,,,,,,,,,
50,PT06M57.00S,2021-10-24T02:20:48.6Z,1,REGULAR,3pt,Jump Shot,[],203496,32.276609724047304,32.1078431372549,1610612757,14,10,2021-10-24T02:20:53Z,500000,89.0,251.0,1,left,R. Covington 26' 3PT  (3 PTS) (D. Lillard 3 AST),"[203496, 203081]",1610612757.0,POR,,,,Covington,R. Covington,,,,,26.64,Made,,,,,3.0,D. Lillard,203081.0,3.0,,,,,,,,,,,
52,PT06M36.00S,2021-10-24T02:21:09.6Z,1,REGULAR,3pt,Jump Shot,[],1628969,74.98357424441524,85.7843137254902,1610612756,14,13,2021-10-24T02:21:13Z,520000,179.0,183.0,1,right,M. Bridges 25' 3PT  (3 PTS) (C. Paul 3 AST),"[1628969, 101108]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,25.57,Made,,,,,3.0,C. Paul,101108.0,3.0,,,,,,,,,,,
54,PT06M23.00S,2021-10-24T02:21:25.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,14,13,2021-10-24T02:21:25Z,540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M19.00S,2021-10-24T02:21:39.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,5.863994743758213,48.529411764705884,1610612757,16,13,2021-10-24T02:21:46Z,550000,7.0,3.0,1,left,N. Powell cutting Layup (6 PTS) (D. Lillard 4 AST),"[1626181, 203081]",1610612757.0,POR,cutting,,,Powell,N. Powell,,,,,0.78,Made,,,,,6.0,D. Lillard,203081.0,4.0,,,,,,,,,,,
57,PT05M56.00S,2021-10-24T02:22:02.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,93.11760840998686,53.92156862745098,1610612756,16,13,2021-10-24T02:22:08Z,570000,20.0,12.0,1,right,MISS D. Ayton Layup - blocked,"[1629028, 203496]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,2.31,Missed,,,,,,,,,,,,Covington,203496.0,,,,,,
58,PT05M56.00S,2021-10-24T02:22:02.0Z,1,REGULAR,block,,[],203496,,,1610612756,16,13,2021-10-24T02:22:06Z,580000,,,0,,R. Covington BLOCK (1 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT05M52.00S,2021-10-24T02:22:06.0Z,1,REGULAR,rebound,offensive,[],203109,,,1610612756,16,13,2021-10-24T02:22:27Z,590000,,,0,,J. Crowder REBOUND (Off:1 Def:0),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,57.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
60,PT05M52.00S,2021-10-24T02:22:07.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203109,94.30026281208936,48.28431372549019,1610612756,16,13,2021-10-24T02:22:19Z,600000,-9.0,1.0,1,right,MISS J. Crowder putback Layup,[203109],1610612756.0,PHX,putback,,,Crowder,J. Crowder,,,,,0.87,Missed,,,,,,,,,,,,,,,,,,,
61,PT05M52.00S,2021-10-24T02:22:07.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,16,13,2021-10-24T02:22:19Z,610000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,
62,PT05M52.00S,2021-10-24T02:22:09.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,16,13,2021-10-24T02:22:09Z,620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M52.00S,2021-10-24T02:22:11.3Z,1,REGULAR,substitution,out,[],1626181,,,1610612756,16,13,2021-10-24T02:22:24Z,630000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M52.00S,2021-10-24T02:22:11.3Z,1,REGULAR,substitution,out,[],203468,,,1610612756,16,13,2021-10-24T02:22:24Z,640000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M52.00S,2021-10-24T02:22:11.3Z,1,REGULAR,substitution,in,[],1629014,,,1610612756,16,13,2021-10-24T02:22:24Z,650000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M52.00S,2021-10-24T02:22:11.3Z,1,REGULAR,substitution,in,[],1629642,,,1610612756,16,13,2021-10-24T02:22:24Z,660000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M43.00S,2021-10-24T02:22:36.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629028,94.03745072273325,49.50980392156863,1610612756,16,15,2021-10-24T02:22:44Z,670000,-2.0,4.0,1,right,D. Ayton cutting DUNK (6 PTS) (C. Paul 4 AST),"[1629028, 101108]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,0.43,Made,,,,,6.0,C. Paul,101108.0,4.0,,,,,,,,,,,
69,PT05M27.00S,2021-10-24T02:22:51.9Z,1,REGULAR,3pt,Jump Shot,[],1629014,26.888961892247043,20.833333333333336,1610612757,16,15,2021-10-24T02:22:55Z,690000,146.0,200.0,1,left,MISS A. Simons 24' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,,
70,PT05M26.00S,2021-10-24T02:22:52.9Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,16,15,2021-10-24T02:22:55Z,700000,,,0,,J. Crowder REBOUND (Off:1 Def:1),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,69.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
71,PT05M03.00S,2021-10-24T02:23:16.7Z,1,REGULAR,2pt,Jump Shot,[],1628969,77.61169513797634,32.1078431372549,1610612756,16,15,2021-10-24T02:23:20Z,710000,-89.0,158.0,1,right,MISS M. Bridges 18' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,18.16,Missed,,,,,,,,,,,,,,,,,,,
72,PT05M01.00S,2021-10-24T02:23:18.9Z,1,REGULAR,rebound,defensive,[],1629642,,,1610612757,16,15,2021-10-24T02:23:18Z,720000,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
73,PT04M53.00S,2021-10-24T02:23:27.4Z,1,REGULAR,3pt,Jump Shot,[],203496,9.411957950065702,4.166666666666666,1610612757,19,15,2021-10-24T02:23:31Z,730000,229.0,36.0,1,left,R. Covington 3PT  (6 PTS) (N. Little 1 AST),"[203496, 1629642]",1610612757.0,POR,,,,Covington,R. Covington,,,,,23.2,Made,,,,,6.0,N. Little,1629642.0,1.0,,,,,,,,,,,
75,PT04M36.00S,2021-10-24T02:23:43.8Z,1,REGULAR,3pt,Jump Shot,[],1628969,89.70105124835742,4.411764705882353,1610612756,19,15,2021-10-24T02:23:47Z,750000,-228.0,44.0,1,right,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,23.22,Missed,,,,,,,,,,,,,,,,,,,
76,PT04M33.00S,2021-10-24T02:23:46.8Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,19,15,2021-10-24T02:23:47Z,760000,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
77,PT04M22.00S,2021-10-24T02:23:57.1Z,1,REGULAR,3pt,Jump Shot,[],203081,31.225361366622867,77.69607843137256,1610612757,19,15,2021-10-24T02:24:00Z,770000,-138.0,241.0,1,left,MISS D. Lillard 27' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,27.8,Missed,,,,,,,,,,,,,,,,,,,
78,PT04M20.00S,2021-10-24T02:23:59.1Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,19,15,2021-10-24T02:24:00Z,780000,,,0,,J. Crowder REBOUND (Off:1 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,77.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
79,PT04M14.00S,2021-10-24T02:24:05.5Z,1,REGULAR,2pt,Jump Shot,[],101108,77.34888304862024,72.54901960784314,1610612756,19,15,2021-10-24T02:24:08Z,790000,113.0,160.0,1,right,MISS C. Paul 19' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,19.6,Missed,,,,,,,,,,,,,,,,,,,
80,PT04M13.00S,2021-10-24T02:24:06.5Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,19,15,2021-10-24T02:24:08Z,800000,,,0,,J. Nurkic REBOUND (Off:0 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,79.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
81,PT04M05.00S,2021-10-24T02:24:18.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.389618922470433,50.73529411764706,1610612757,21,15,2021-10-24T02:24:25Z,810000,-4.0,8.0,1,left,D. Lillard driving Layup (4 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,0.85,Made,,,,,4.0,,,,,,,,,,,,,,
82,PT04M05.00S,2021-10-24T02:24:20.3Z,1,REGULAR,foul,personal,['1freethrow'],203109,,,1610612757,21,15,2021-10-24T02:24:34Z,820000,,,0,,J. Crowder shooting personal FOUL (1 PF) (Lillard 1 FT),"[203109, 203081]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Lillard,203081.0,
84,PT04M05.00S,2021-10-24T02:24:32.4Z,1,REGULAR,substitution,out,[],203994,,,1610612757,21,15,2021-10-24T02:24:47Z,840000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M05.00S,2021-10-24T02:24:32.4Z,1,REGULAR,substitution,out,[],203496,,,1610612757,21,15,2021-10-24T02:24:47Z,850000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M05.00S,2021-10-24T02:24:32.4Z,1,REGULAR,substitution,out,[],101108,,,1610612757,21,15,2021-10-24T02:24:47Z,860000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M05.00S,2021-10-24T02:24:32.4Z,1,REGULAR,substitution,out,[],203109,,,1610612757,21,15,2021-10-24T02:24:47Z,870000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M05.00S,2021-10-24T02:24:32.4Z,1,REGULAR,substitution,in,[],203469,,,1610612757,21,15,2021-10-24T02:24:47Z,880000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M05.00S,2021-10-24T02:24:32.4Z,1,REGULAR,substitution,in,[],1626204,,,1610612757,21,15,2021-10-24T02:24:47Z,890000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M05.00S,2021-10-24T02:24:32.4Z,1,REGULAR,substitution,in,[],203901,,,1610612757,21,15,2021-10-24T02:24:47Z,900000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
