actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value,blockPlayerName,blockPersonId
91,PT05M14.00S,2022-03-27T02:24:28.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630535,92.9862023653088,50.98039215686274,1610612757,18,11,2022-03-27T02:24:34Z,900000,5.0,13.0,1,right,G. Brown III running Layup (2 PTS) (T. Watford 3 AST),"[1630535, 1630570]",1610612757.0,POR,running,,,Brown III,G. Brown III,,,,,,,,1.43,Made,,,,,,,,,,2.0,T. Watford,1630570.0,3.0,,,
93,PT04M53.00S,2022-03-27T02:24:49.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,6.389618922470433,48.77450980392157,1610612745,18,13,2022-03-27T02:24:55Z,920000,6.0,8.0,1,left,K. Porter Jr. driving Layup (5 PTS),[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,,,,0.97,Made,,,,,,,,,,5.0,,,,,,
94,PT04M33.00S,2022-03-27T02:25:10.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,95.6143232588699,45.83333333333333,1610612757,18,13,2022-03-27T02:25:25Z,930000,-21.0,-11.0,1,right,MISS B. Williams driving Layup,[1630314],1610612757.0,POR,driving,,,Williams,B. Williams,,,,,,,,2.37,Missed,,,,,,,,,,,,,,,,
95,PT04M32.00S,2022-03-27T02:25:11.5Z,1,REGULAR,rebound,offensive,[],1630570,,,1610612757,18,13,2022-03-27T02:25:25Z,940000,,,0,,T. Watford REBOUND (Off:1 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,94.0,3.0,2.0,1.0,,,,,,,,,,,,
96,PT04M32.00S,2022-03-27T02:25:25.2Z,1,REGULAR,turnover,offensive goaltending,[],1630570,,,1610612757,18,13,2022-03-27T02:25:44Z,950000,,,0,,T. Watford offensive goaltending TURNOVER (2 TO),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,2.0,,,,,,,,,1155.0,,,,,,,,,,,
98,PT04M32.00S,2022-03-27T02:25:29.1Z,1,REGULAR,substitution,out,[],1630553,,,1610612745,18,13,2022-03-27T02:25:48Z,960000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M32.00S,2022-03-27T02:25:29.1Z,1,REGULAR,substitution,out,[],1630256,,,1610612745,18,13,2022-03-27T02:25:48Z,970000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M32.00S,2022-03-27T02:25:29.1Z,1,REGULAR,substitution,out,[],1629726,,,1610612745,18,13,2022-03-27T02:25:48Z,980000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M32.00S,2022-03-27T02:25:29.1Z,1,REGULAR,substitution,in,[],203463,,,1610612745,18,13,2022-03-27T02:25:48Z,990000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M32.00S,2022-03-27T02:25:29.1Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,18,13,2022-03-27T02:25:48Z,1000000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M32.00S,2022-03-27T02:25:29.1Z,1,REGULAR,substitution,in,[],203471,,,1610612745,18,13,2022-03-27T02:25:48Z,1010000,,,0,,SUB in: D. Schroder,[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M32.00S,2022-03-27T02:25:29.1Z,1,REGULAR,substitution,out,[],1629604,,,1610612745,18,13,2022-03-27T02:26:18Z,1015000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M32.00S,2022-03-27T02:25:29.1Z,1,REGULAR,substitution,in,[],1630190,,,1610612745,18,13,2022-03-27T02:26:18Z,1017500,,,0,,SUB in: E. Hughes,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M17.00S,2022-03-27T02:25:51.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626174,26.363337713534822,63.970588235294116,1610612745,18,15,2022-03-27T02:25:55Z,1020000,-70.0,195.0,1,left,C. Wood 20' pullup Jump Shot (5 PTS) (K. Porter Jr. 3 AST),"[1626174, 1629645]",1610612745.0,HOU,pullup,,,Wood,C. Wood,,,,,,,,20.74,Made,,,,,,,,,,5.0,K. Porter Jr.,1629645.0,3.0,,,
105,PT04M04.00S,2022-03-27T02:26:04.8Z,1,REGULAR,3pt,Jump Shot,[],1630190,67.36202365308804,41.17647058823529,1610612757,21,15,2022-03-27T02:26:09Z,1030000,-44.0,254.0,1,right,E. Hughes 25' 3PT  (3 PTS) (B. Williams 3 AST),"[1630190, 1630314]",1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,25.81,Made,,,,,,,,,,3.0,B. Williams,1630314.0,3.0,,,
108,PT03M49.00S,2022-03-27T02:26:19.5Z,1,REGULAR,turnover,bad pass,[],1626174,,,1610612745,21,15,2022-03-27T02:26:24Z,1040000,,,0,,C. Wood bad pass TURNOVER (2 TO),"[1626174, 1630535]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,2.0,Brown III,1630535.0,,,,,,,,,,,,,,,,,,
109,PT03M49.00S,2022-03-27T02:26:19.5Z,1,REGULAR,steal,,[],1630535,,,1610612757,21,15,2022-03-27T02:26:21Z,1050000,,,0,,G. Brown III STEAL (1 STL),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M47.00S,2022-03-27T02:26:24.7Z,1,REGULAR,foul,offensive,[],1630570,,,1610612757,21,15,2022-03-27T02:26:32Z,1060000,,,0,,T. Watford offensive FOUL (1 PF),"[1630570, 1629645]",1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,1155.0,1.0,0.0,Porter Jr.,1629645.0,,,,,,,
112,PT03M47.00S,2022-03-27T02:26:24.7Z,1,REGULAR,turnover,offensive foul,[],1630570,,,1610612757,21,15,2022-03-27T02:26:24Z,1080000,,,0,,T. Watford offensive foul TURNOVER (3 TO),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,3.0,,,,,,,,,1155.0,,,,,,,,,,,
113,PT03M47.00S,2022-03-27T02:26:41.0Z,1,REGULAR,substitution,out,[],1630314,,,1610612745,21,15,2022-03-27T02:26:47Z,1090000,,,0,,SUB out: B. Williams,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M47.00S,2022-03-27T02:26:41.0Z,1,REGULAR,substitution,in,[],1627739,,,1610612745,21,15,2022-03-27T02:26:47Z,1100000,,,0,,SUB in: K. Dunn,[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M23.00S,2022-03-27T02:27:16.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,6.258212877792378,96.81372549019608,1610612745,21,18,2022-03-27T02:27:20Z,1110000,-234.0,6.0,1,left,J. Green 3PT  (6 PTS) (D. Schroder 1 AST),"[1630224, 203471]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,23.42,Made,,,,,,,,,,6.0,D. Schroder,203471.0,1.0,,,
118,PT03M00.00S,2022-03-27T02:27:39.7Z,1,REGULAR,3pt,Jump Shot,[],1630535,93.11760840998686,3.6764705882352944,1610612757,21,18,2022-03-27T02:27:48Z,1130000,-232.0,12.0,1,right,MISS G. Brown III 3PT,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,23.19,Missed,,,,,,,,,,,,,,,,
119,PT02M55.00S,2022-03-27T02:27:44.7Z,1,REGULAR,rebound,offensive,[],1630570,,,1610612757,21,18,2022-03-27T02:27:48Z,1140000,,,0,,T. Watford REBOUND (Off:2 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,118.0,4.0,2.0,2.0,,,,,,,,,,,,
120,PT02M55.00S,2022-03-27T02:27:44.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630570,94.40999984741211,50.0,1610612757,23,18,2022-03-27T02:27:44Z,1150000,0.0,0.0,1,right,T. Watford tip Layup (4 PTS),[1630570],1610612757.0,POR,tip,,,Watford,T. Watford,,,,,,,,0.0,Made,,,,,,,,,,4.0,,,,,,
121,PT02M38.00S,2022-03-27T02:28:01.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,5.732588699080158,45.09803921568628,1610612745,23,20,2022-03-27T02:28:09Z,1160000,25.0,1.0,1,left,A. Sengun turnaround Hook (2 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,,,,2.45,Made,,,,,,,,,,2.0,,,,,,
123,PT02M26.00S,2022-03-27T02:28:15.3Z,1,REGULAR,turnover,out-of-bounds,[],1630570,,,1610612757,23,20,2022-03-27T02:28:23Z,1170000,,,0,,T. Watford bad pass out-of-bounds TURNOVER (4 TO),[1630570],1610612757.0,POR,bad pass,,,Watford,T. Watford,,,,,4.0,,,,,,,,,1155.0,,,,,,,,,,,
124,PT02M26.00S,2022-03-27T02:28:20.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,23,20,2022-03-27T02:28:20Z,1180000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M26.00S,2022-03-27T02:30:26.6Z,1,REGULAR,substitution,out,[],1630570,,,1610612745,23,20,2022-03-27T02:30:57Z,1190000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M26.00S,2022-03-27T02:30:26.6Z,1,REGULAR,substitution,out,[],1629645,,,1610612745,23,20,2022-03-27T02:30:57Z,1200000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M26.00S,2022-03-27T02:30:26.6Z,1,REGULAR,substitution,out,[],1626174,,,1610612745,23,20,2022-03-27T02:30:57Z,1210000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M26.00S,2022-03-27T02:30:26.6Z,1,REGULAR,substitution,in,[],1629234,,,1610612745,23,20,2022-03-27T02:30:57Z,1220000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M26.00S,2022-03-27T02:30:26.6Z,1,REGULAR,substitution,in,[],1630231,,,1610612745,23,20,2022-03-27T02:30:57Z,1230000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M26.00S,2022-03-27T02:30:26.6Z,1,REGULAR,substitution,in,[],1630528,,,1610612745,23,20,2022-03-27T02:30:57Z,1240000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M10.00S,2022-03-27T02:31:28.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630578,6.521024967148489,49.26470588235294,1610612745,23,20,2022-03-27T02:31:34Z,1250000,4.0,9.0,1,left,MISS A. Sengun DUNK,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,0.95,Missed,,,,,,,,,,,,,,,,
132,PT02M07.00S,2022-03-27T02:31:31.3Z,1,REGULAR,rebound,defensive,[],203463,,,1610612757,23,20,2022-03-27T02:31:34Z,1260000,,,0,,B. McLemore REBOUND (Off:0 Def:1),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,
133,PT01M52.00S,2022-03-27T02:31:46.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,94.95729303547962,50.73529411764706,1610612757,25,20,2022-03-27T02:31:49Z,1270000,4.0,-5.0,1,right,K. Dunn driving Layup (2 PTS),[1627739],1610612757.0,POR,driving,,,Dunn,K. Dunn,,,,,,,,0.63,Made,,,,,,,,,,2.0,,,,,,
134,PT01M32.00S,2022-03-27T02:32:05.3Z,1,REGULAR,3pt,Jump Shot,[],1630224,34.90473061760841,36.76470588235294,1610612745,25,20,2022-03-27T02:32:10Z,1280000,66.0,276.0,1,left,MISS J. Green 28' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,28.34,Missed,,,,,,,,,,,,,,,,
135,PT01M30.00S,2022-03-27T02:32:07.3Z,1,REGULAR,rebound,offensive,[],1630231,,,1610612745,25,20,2022-03-27T02:32:10Z,1290000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:0),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,134.0,1.0,0.0,1.0,,,,,,,,,,,,
136,PT01M27.00S,2022-03-27T02:32:11.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,31.225361366622867,72.30392156862744,1610612745,25,20,2022-03-27T02:32:18Z,1300000,-112.0,241.0,1,left,MISS J. Green 26' bank 3PT,[1630224],1610612745.0,HOU,bank,,,Green,J. Green,,,,,,,,26.55,Missed,,,,,,,,,,,,,,,,
137,PT01M24.00S,2022-03-27T02:32:14.2Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,25,20,2022-03-27T02:32:18Z,1310000,,,0,,D. Eubanks REBOUND (Off:1 Def:3),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,136.0,4.0,3.0,1.0,,,,,,,,,,,,
138,PT01M11.00S,2022-03-27T02:32:26.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,94.03745072273325,46.81372549019608,1610612757,25,20,2022-03-27T02:32:30Z,1320000,-16.0,4.0,1,right,MISS K. Dunn driving Layup,[1627739],1610612757.0,POR,driving,,,Dunn,K. Dunn,,,,,,,,1.63,Missed,,,,,,,,,,,,,,,,
139,PT01M08.00S,2022-03-27T02:32:29.2Z,1,REGULAR,rebound,offensive,[],1630535,,,1610612757,25,20,2022-03-27T02:32:30Z,1330000,,,0,,G. Brown III REBOUND (Off:1 Def:0),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,138.0,1.0,0.0,1.0,,,,,,,,,,,,
140,PT01M08.00S,2022-03-27T02:32:29.1Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630535,94.40999984741211,50.0,1610612757,27,20,2022-03-27T02:32:41Z,1340000,0.0,0.0,1,right,G. Brown III tip DUNK (4 PTS),[1630535],1610612757.0,POR,tip,,,Brown III,G. Brown III,,,,,,,,0.0,Made,,,,,,,,,,4.0,,,,,,
141,PT00M59.80S,2022-03-27T02:32:39.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,6.258212877792378,49.26470588235294,1610612745,27,22,2022-03-27T02:32:48Z,1350000,4.0,6.0,1,left,A. Sengun cutting DUNK (4 PTS) (D. Schroder 2 AST),"[1630578, 203471]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,,,,0.73,Made,,,,,,,,,,4.0,D. Schroder,203471.0,2.0,,,
143,PT00M52.80S,2022-03-27T02:32:48.2Z,1,REGULAR,3pt,Jump Shot,[],1630190,66.96780551905388,77.69607843137256,1610612757,27,22,2022-03-27T02:32:51Z,1370000,138.0,258.0,1,right,MISS E. Hughes 29' 3PT,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,29.28,Missed,,,,,,,,,,,,,,,,
144,PT00M50.60S,2022-03-27T02:32:50.4Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,27,22,2022-03-27T02:32:51Z,1380000,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,143.0,3.0,3.0,0.0,,,,,,,,,,,,
145,PT00M28.20S,2022-03-27T02:33:13.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,5.206964520367937,51.470588235294116,1610612745,27,24,2022-03-27T02:33:17Z,1390000,-7.0,-4.0,1,left,J. Green driving Layup (8 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,,,,0.82,Made,,,,,,,,,,8.0,,,,,,
146,PT00M21.30S,2022-03-27T02:33:40.4Z,1,REGULAR,foul,personal,[],1630231,,,1610612757,27,24,2022-03-27T02:35:28Z,1400000,,,0,,K. Martin Jr. personal FOUL (1 PF),"[1630231, 1630535]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,2004.0,1.0,0.0,Brown III,1630535.0,,,,,,,
148,PT00M21.30S,2022-03-27T02:33:50.4Z,1,REGULAR,instantreplay,request,[],0,,,1610612757,27,24,2022-03-27T02:35:34Z,1420000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,2004.0,,,,,,,,,,,
149,PT00M21.30S,2022-03-27T02:35:38.1Z,1,REGULAR,foul,technical,['1freethrow'],1630231,,,1610612757,27,24,2022-03-27T02:36:05Z,1430000,,,0,,K. Martin Jr. technical FOUL (1 Tech),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,2004.0,1.0,1.0,,,,,,,,,
150,PT00M21.30S,2022-03-27T02:36:23.8Z,1,REGULAR,freethrow,1 of 1,[],203463,,,1610612757,28,24,2022-03-27T02:36:23Z,1440000,,,0,,B. McLemore technical Free Throw 1 of 1 (1 PTS),[203463],1610612757.0,POR,technical,,,McLemore,B. McLemore,,,,,,,,,Made,,,,,,,,,,1.0,,,,,,
151,PT00M21.30S,2022-03-27T02:36:24.9Z,1,REGULAR,substitution,out,[],1630535,,,1610612757,28,24,2022-03-27T02:36:38Z,1450000,,,0,,SUB out: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M21.30S,2022-03-27T02:36:24.9Z,1,REGULAR,substitution,out,[],1630224,,,1610612757,28,24,2022-03-27T02:36:38Z,1460000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M21.30S,2022-03-27T02:36:24.9Z,1,REGULAR,substitution,in,[],1629604,,,1610612757,28,24,2022-03-27T02:36:38Z,1470000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M21.30S,2022-03-27T02:36:24.9Z,1,REGULAR,substitution,in,[],1630227,,,1610612757,28,24,2022-03-27T02:36:38Z,1480000,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M21.30S,2022-03-27T02:36:53.6Z,1,REGULAR,foul,offensive,[],1627739,,,1610612757,28,24,2022-03-27T02:36:58Z,1490000,,,0,,K. Dunn offensive FOUL (1 PF),"[1627739, 203471]",1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,1628487.0,1.0,0.0,Schroder,203471.0,,,,,,,
157,PT00M21.30S,2022-03-27T02:36:53.6Z,1,REGULAR,turnover,offensive foul,[],1627739,,,1610612757,28,24,2022-03-27T02:36:53Z,1510000,,,0,,K. Dunn offensive foul TURNOVER (1 TO),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,1.0,,,,,,,,,1628487.0,,,,,,,,,,,
158,PT00M00.00S,2022-03-27T02:37:19.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630528,10.200394218134035,58.82352941176471,1610612745,28,24,2022-03-27T02:37:56Z,1520000,-44.0,43.0,1,left,MISS J. Christopher 6' driving floating bank Shot,[1630528],1610612745.0,HOU,driving floating bank,,,Christopher,J. Christopher,,,,,,,,6.19,Missed,,,,,,,,,,,,,,,,
159,PT00M00.00S,2022-03-27T02:37:22.4Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,28,24,2022-03-27T02:37:22Z,1530000,,,0,,D. Eubanks REBOUND (Off:1 Def:4),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,158.0,5.0,4.0,1.0,,,,,,,,,,,,
160,PT00M00.00S,2022-03-27T02:37:23.3Z,1,REGULAR,period,end,[],0,,,1610612757,28,24,2022-03-27T02:37:23Z,1540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-03-27T02:39:58.5Z,2,REGULAR,period,start,[],0,,,1610612745,28,24,2022-03-27T02:39:58Z,1550000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M36.00S,2022-03-27T02:40:22.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,7.178055190538765,49.26470588235294,1610612745,28,26,2022-03-27T02:40:26Z,1560000,4.0,15.0,1,left,K. Martin Jr. cutting DUNK (2 PTS) (J. Christopher 1 AST),"[1630231, 1630528]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,,,,1.54,Made,,,,,,,,,,2.0,J. Christopher,1630528.0,1.0,,,
164,PT11M20.00S,2022-03-27T02:40:40.3Z,2,REGULAR,turnover,traveling,[],1629234,,,1610612757,28,26,2022-03-27T02:40:49Z,1580000,,,0,,D. Eubanks traveling TURNOVER (1 TO),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,1.0,,,,,,,,,2004.0,,,,,,,,,,,
165,PT11M00.00S,2022-03-27T02:41:11.5Z,2,REGULAR,turnover,lost ball,[],1630578,,,1610612745,28,26,2022-03-27T02:41:17Z,1590000,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 1627739]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,1.0,Dunn,1627739.0,,,,,,,,,,,,,,,,,,
166,PT11M00.00S,2022-03-27T02:41:11.5Z,2,REGULAR,steal,,[],1627739,,,1610612757,28,26,2022-03-27T02:41:12Z,1600000,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M57.00S,2022-03-27T02:41:14.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203463,94.95729303547962,49.754901960784316,1610612757,30,26,2022-03-27T02:41:22Z,1610000,-1.0,-5.0,1,right,B. McLemore running DUNK (3 PTS) (K. Dunn 1 AST),"[203463, 1627739]",1610612757.0,POR,running,,,McLemore,B. McLemore,,,,,,,,0.52,Made,,,,,,,,,,3.0,K. Dunn,1627739.0,1.0,,,
169,PT10M44.00S,2022-03-27T02:41:28.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.783837056504599,50.245098039215684,1610612745,30,28,2022-03-27T02:41:35Z,1630000,-1.0,11.0,1,left,A. Sengun Layup (6 PTS) (K. Martin Jr. 1 AST),"[1630578, 1630231]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,1.14,Made,,,,,,,,,,6.0,K. Martin Jr.,1630231.0,1.0,,,
171,PT10M44.00S,2022-03-27T02:41:31.1Z,2,REGULAR,foul,personal,['1freethrow'],1629604,,,1610612745,30,28,2022-03-27T02:41:42Z,1650000,,,0,,C. Elleby shooting personal FOUL (1 PF) (Sengun 1 FT),"[1629604, 1630578]",1610612757.0,POR,shooting,,,Elleby,C. Elleby,,,,,,,,,,,,,,1155.0,1.0,0.0,Sengun,1630578.0,,,,,,,
173,PT10M44.00S,2022-03-27T02:41:57.9Z,2,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,30,29,2022-03-27T02:41:57Z,1670000,,,0,,A. Sengun Free Throw 1 of 1 (7 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,Made,,,,,,,,,,7.0,,,,,,
174,PT10M35.00S,2022-03-27T02:42:09.3Z,2,REGULAR,turnover,bad pass,[],203463,,,1610612757,30,29,2022-03-27T02:42:13Z,1680000,,,0,,B. McLemore bad pass TURNOVER (1 TO),"[203463, 1630231]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,1.0,Martin Jr.,1630231.0,,,,,,,,,,,,,,,,,,
175,PT10M35.00S,2022-03-27T02:42:09.3Z,2,REGULAR,steal,,[],1630231,,,1610612745,30,29,2022-03-27T02:42:11Z,1690000,,,0,,K. Martin Jr. STEAL (1 STL),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M31.00S,2022-03-27T02:42:13.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630528,5.863994743758213,51.225490196078425,1610612745,30,31,2022-03-27T02:42:17Z,1700000,-6.0,3.0,1,left,J. Christopher running alley-oop DUNK (2 PTS) (D. Schroder 3 AST),"[1630528, 203471]",1610612745.0,HOU,running alley-oop,,,Christopher,J. Christopher,,,,,,,,0.66,Made,,,,,,,,,,2.0,D. Schroder,203471.0,3.0,,,
178,PT10M15.00S,2022-03-27T02:42:29.0Z,2,REGULAR,3pt,Jump Shot,[],1630190,82.34231274638634,5.392156862745098,1610612757,30,31,2022-03-27T02:42:33Z,1720000,-223.0,113.0,1,right,MISS E. Hughes 25' 3PT,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,25.02,Missed,,,,,,,,,,,,,,,,
179,PT10M12.00S,2022-03-27T02:42:32.0Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,30,31,2022-03-27T02:42:33Z,1730000,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,178.0,1.0,1.0,0.0,,,,,,,,,,,,
180,PT09M51.00S,2022-03-27T02:42:53.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,8.492115637319317,41.17647058823529,1610612745,30,31,2022-03-27T02:42:56Z,1740000,44.0,27.0,1,left,MISS A. Sengun Hook,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,5.19,Missed,,,,,,,,,,,,,,,,
