actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-01-04T03:11:46.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-01-04T03:11:46Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2022-01-04T03:11:50.6Z,1,REGULAR,jumpball,recovered,[],1629014,,,1610612757,0,0,2022-01-04T03:11:50Z,40000,,,0,,Jump Ball J. Nurkic vs. C. Capela: Tip to A. Simons,"[1629014, 203994, 203991]",1610612757.0,POR,startperiod,A. Simons,1629014.0,Simons,A. Simons,Nurkic,203994.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2022-01-04T03:12:01.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,93.24901445466492,47.549019607843135,1610612757,0,0,2022-01-04T03:12:06Z,70000,-12.0,11.0,1,right,MISS N. Little Layup,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,1.65,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2022-01-04T03:12:03.0Z,1,REGULAR,rebound,offensive,[],1629642,,,1610612757,0,0,2022-01-04T03:12:03Z,80000,,,0,,N. Little REBOUND (Off:1 Def:0),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
9,PT11M31.00S,2022-01-04T03:12:14.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,67.09921156373193,44.36274509803921,1610612757,3,0,2022-01-04T03:12:18Z,90000,-28.0,257.0,1,right,N. Powell 25' 3PT pullup (3 PTS) (J. Nurkic 1 AST),"[1626181, 203994]",1610612757.0,POR,pullup,,,Powell,N. Powell,,,,,25.83,Made,,,,,3.0,J. Nurkic,203994.0,1.0,,,,,,,,,,,
11,PT11M08.00S,2022-01-04T03:12:37.1Z,1,REGULAR,3pt,Jump Shot,[],1627789,26.363337713534822,22.30392156862745,1610612737,3,0,2022-01-04T03:12:42Z,110000,138.0,195.0,1,left,MISS T. Luwawu-Cabarrot 3PT,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,23.94,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M05.00S,2022-01-04T03:12:40.1Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,3,0,2022-01-04T03:12:42Z,120000,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
13,PT10M52.00S,2022-01-04T03:12:53.2Z,1,REGULAR,3pt,Jump Shot,[],1626204,69.46452036793693,26.225490196078432,1610612757,3,0,2022-01-04T03:12:58Z,130000,-119.0,235.0,1,right,MISS L. Nance Jr. 26' 3PT,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
14,PT10M49.00S,2022-01-04T03:12:56.2Z,1,REGULAR,rebound,offensive,[],203994,,,1610612757,3,0,2022-01-04T03:12:56Z,140000,,,0,,J. Nurkic REBOUND (Off:1 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,13.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
15,PT10M43.00S,2022-01-04T03:13:03.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626181,94.1688567674113,48.77450980392157,1610612757,5,0,2022-01-04T03:13:09Z,150000,-6.0,2.0,1,right,N. Powell driving finger roll Layup (5 PTS),[1626181],1610612757.0,POR,driving finger roll,,,Powell,N. Powell,,,,,0.65,Made,,,,,5.0,,,,,,,,,,,,,,
