actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
17,PT09M48.00S,2021-11-16T03:14:23.9Z,1,REGULAR,turnover,out-of-bounds,[],203081,,,1610612757,3,8,2021-11-16T03:14:32Z,170000,,,0,,D. Lillard bad pass out-of-bounds TURNOVER (1 TO),[203081],1610612757.0,POR,bad pass,,,Lillard,D. Lillard,,,,,,,,,,,,,,,1628171.0,1.0,,,,,,,,,
18,PT09M40.00S,2021-11-16T03:14:33.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,6.1268068331143235,96.81372549019608,1610612761,3,11,2021-11-16T03:14:38Z,180000,-234.0,5.0,1,left,P. Siakam 3PT  (3 PTS) (F. VanVleet 1 AST),"[1627783, 1627832]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,23.42,Made,,,,,3.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,,
20,PT09M24.00S,2021-11-16T03:14:51.0Z,1,REGULAR,turnover,bad pass,[],203496,,,1610612757,3,11,2021-11-16T03:14:54Z,200000,,,0,,R. Covington bad pass TURNOVER (1 TO),"[203496, 1628384]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,1.0,Anunoby,1628384.0,,,,,,,
21,PT09M24.00S,2021-11-16T03:14:51.0Z,1,REGULAR,steal,,[],1628384,,,1610612761,3,11,2021-11-16T03:14:52Z,210000,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
22,PT09M12.00S,2021-11-16T03:15:02.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627832,5.863994743758213,48.529411764705884,1610612761,3,13,2021-11-16T03:15:07Z,220000,7.0,3.0,1,left,F. VanVleet driving Layup (2 PTS),[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,0.78,Made,,,,,2.0,,,,,,,,,,,,,,
23,PT09M12.00S,2021-11-16T03:15:06.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,3,13,2021-11-16T03:15:11Z,230000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT08M57.00S,2021-11-16T03:18:14.4Z,1,REGULAR,turnover,bad pass,[],203081,,,1610612757,3,13,2021-11-16T03:18:17Z,240000,,,0,,D. Lillard bad pass TURNOVER (2 TO),"[203081, 1628384]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,2.0,Anunoby,1628384.0,,,,,,,
25,PT08M57.00S,2021-11-16T03:18:14.4Z,1,REGULAR,steal,,[],1628384,,,1610612761,3,13,2021-11-16T03:18:15Z,250000,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT08M51.00S,2021-11-16T03:18:20.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627783,27.414586070959263,18.872549019607842,1610612761,3,13,2021-11-16T03:18:25Z,260000,156.0,205.0,1,left,MISS P. Siakam 25' running 3PT,[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
27,PT08M47.00S,2021-11-16T03:18:24.1Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,3,13,2021-11-16T03:18:25Z,270000,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
28,PT08M39.00S,2021-11-16T03:18:32.1Z,1,REGULAR,2pt,Jump Shot,[],203081,87.33574244415243,87.5,1610612757,5,13,2021-11-16T03:18:35Z,280000,188.0,67.0,1,right,D. Lillard 19' pullup Jump Shot (2 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,19.89,Made,,,,,2.0,,,,,,,,,,,,,,
29,PT08M17.00S,2021-11-16T03:18:53.3Z,1,REGULAR,2pt,Jump Shot,[],1627783,26.231931668856767,55.14705882352941,1610612761,5,13,2021-11-16T03:18:57Z,290000,-26.0,194.0,1,left,MISS P. Siakam 19' Jump Shot,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,19.58,Missed,,,,,,,,,,,,,,,,,,,
30,PT08M14.00S,2021-11-16T03:18:56.3Z,1,REGULAR,rebound,defensive,[],203496,,,1610612757,5,13,2021-11-16T03:18:57Z,300000,,,0,,R. Covington REBOUND (Off:0 Def:1),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
31,PT08M04.00S,2021-11-16T03:19:06.7Z,1,REGULAR,2pt,Jump Shot,[],203468,92.19776609724047,21.568627450980394,1610612757,5,13,2021-11-16T03:19:11Z,310000,-142.0,21.0,1,right,MISS C. McCollum 14' pullup Shot,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,14.37,Missed,,,,,,,,,,,,,,,,,,,
32,PT08M02.00S,2021-11-16T03:19:08.7Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,5,13,2021-11-16T03:19:11Z,320000,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
33,PT07M58.00S,2021-11-16T03:19:13.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,18.347568988173457,5.88235294117647,1610612761,5,13,2021-11-16T03:19:18Z,330000,221.0,120.0,1,left,MISS G. Trent Jr. 25' running 3PT,[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
34,PT07M56.00S,2021-11-16T03:19:15.5Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,5,13,2021-11-16T03:19:18Z,340000,,,0,,J. Nurkic REBOUND (Off:0 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
35,PT07M48.00S,2021-11-16T03:19:23.4Z,1,REGULAR,3pt,Jump Shot,[],203496,93.77463863337714,4.166666666666666,1610612757,8,13,2021-11-16T03:19:32Z,350000,-229.0,6.0,1,right,R. Covington 3PT  (3 PTS) (C. McCollum 1 AST),"[203496, 203468]",1610612757.0,POR,,,,Covington,R. Covington,,,,,22.93,Made,,,,,3.0,C. McCollum,203468.0,1.0,,,,,,,,,,,
37,PT07M37.00S,2021-11-16T03:19:38.4Z,1,REGULAR,foul,personal,[],203994,,,1610612761,8,13,2021-11-16T03:19:44Z,370000,,,0,,J. Nurkic personal FOUL (1 PF),"[203994, 1627783]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,2530.0,,,,1.0,0.0,Siakam,1627783.0,,,
39,PT07M32.00S,2021-11-16T03:20:00.0Z,1,REGULAR,3pt,Jump Shot,[],1627832,26.888961892247043,87.74509803921569,1610612761,8,13,2021-11-16T03:20:04Z,390000,-189.0,200.0,1,left,MISS F. VanVleet 27' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,27.52,Missed,,,,,,,,,,,,,,,,,,,
40,PT07M28.00S,2021-11-16T03:20:04.0Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,8,13,2021-11-16T03:20:04Z,400000,,,0,,J. Nurkic REBOUND (Off:0 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,39.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
43,PT07M14.00S,2021-11-16T03:20:32.4Z,1,REGULAR,violation,kicked ball,[],1630567,,,1610612757,8,13,2021-11-16T03:20:38Z,430000,,,0,,S. Barnes kicked ball VIOLATION,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,2530.0,,,,,,,,,,
44,PT07M07.00S,2021-11-16T03:20:43.3Z,1,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612757,8,13,2021-11-16T03:20:51Z,440000,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (McCollum 2 FT),"[1629018, 203468]",1610612761.0,TOR,shooting,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,202007.0,,,,1.0,0.0,McCollum,203468.0,,,
46,PT07M07.00S,2021-11-16T03:21:07.7Z,1,REGULAR,freethrow,1 of 2,[],203468,,,1610612757,8,13,2021-11-16T03:21:07Z,460000,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
47,PT07M07.00S,2021-11-16T03:21:07.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,8,13,2021-11-16T03:21:07Z,470000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,
48,PT07M07.00S,2021-11-16T03:21:23.4Z,1,REGULAR,freethrow,2 of 2,[],203468,,,1610612757,9,13,2021-11-16T03:21:23Z,480000,,,0,,C. McCollum Free Throw 2 of 2 (4 PTS),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
49,PT06M55.00S,2021-11-16T03:21:36.8Z,1,REGULAR,2pt,Jump Shot,[],1628384,20.844283837056505,51.225490196078425,1610612761,9,13,2021-11-16T03:21:40Z,490000,-6.0,143.0,1,left,MISS O. Anunoby 14' turnaround fadeaway Shot,[1628384],1610612761.0,TOR,turnaround fadeaway,,,Anunoby,O. Anunoby,,,,,14.35,Missed,,,,,,,,,,,,,,,,,,,
50,PT06M53.00S,2021-11-16T03:21:38.8Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,9,13,2021-11-16T03:21:40Z,500000,,,0,,J. Nurkic REBOUND (Off:0 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,49.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
51,PT06M45.00S,2021-11-16T03:21:45.8Z,1,REGULAR,3pt,Jump Shot,[],203081,64.73390275952694,52.20588235294118,1610612757,9,13,2021-11-16T03:21:50Z,510000,11.0,279.0,1,right,MISS D. Lillard 27' step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,27.92,Missed,,,,,,,,,,,,,,,,,,,
52,PT06M42.00S,2021-11-16T03:21:48.8Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,9,13,2021-11-16T03:21:50Z,520000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
53,PT06M35.00S,2021-11-16T03:21:56.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,6.258212877792378,51.9607843137255,1610612761,9,15,2021-11-16T03:21:59Z,530000,-10.0,6.0,1,left,P. Siakam driving Layup (5 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,1.17,Made,,,,,5.0,,,,,,,,,,,,,,
54,PT06M16.00S,2021-11-16T03:22:15.0Z,1,REGULAR,3pt,Jump Shot,[],203468,67.7562417871222,41.17647058823529,1610612757,9,15,2021-11-16T03:22:20Z,540000,-44.0,251.0,1,right,MISS C. McCollum 25' step back 3PT,[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
55,PT06M16.00S,2021-11-16T03:22:15.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,9,15,2021-11-16T03:22:20Z,550000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,
56,PT06M16.00S,2021-11-16T03:22:20.1Z,1,REGULAR,foul,personal,[],1630567,,,1610612757,9,15,2021-11-16T03:22:25Z,560000,,,0,,S. Barnes loose ball personal FOUL (1 PF),"[1630567, 203994]",1610612761.0,TOR,loose ball,,,Barnes,S. Barnes,,,,,,,,,,,,,,,1628171.0,,,,1.0,0.0,Nurkic,203994.0,,,
58,PT06M09.00S,2021-11-16T03:22:48.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203496,94.30026281208936,48.77450980392157,1610612757,9,15,2021-11-16T03:22:51Z,580000,-6.0,1.0,1,right,MISS R. Covington driving Layup - blocked,"[203496, 1627783]",1610612757.0,POR,driving,,,Covington,R. Covington,,,,,0.62,Missed,,,,,,,,,,,,,,,,,Siakam,1627783.0,
59,PT06M09.00S,2021-11-16T03:22:48.4Z,1,REGULAR,block,,[],1627783,,,1610612757,9,15,2021-11-16T03:22:50Z,590000,,,0,,P. Siakam BLOCK (1 BLK),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M07.00S,2021-11-16T03:22:50.4Z,1,REGULAR,rebound,offensive,[],203081,,,1610612757,9,15,2021-11-16T03:22:51Z,600000,,,0,,D. Lillard REBOUND (Off:1 Def:0),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,58.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
61,PT06M06.00S,2021-11-16T03:22:52.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,94.30026281208936,53.431372549019606,1610612757,11,15,2021-11-16T03:22:58Z,610000,17.0,1.0,1,right,J. Nurkic Layup (2 PTS) (D. Lillard 2 AST),"[203994, 203081]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,1.72,Made,,,,,2.0,D. Lillard,203081.0,2.0,,,,,,,,,,,
63,PT05M58.00S,2021-11-16T03:22:59.3Z,1,REGULAR,3pt,Jump Shot,[],1627832,18.74178712220762,7.107843137254902,1610612761,11,15,2021-11-16T03:24:54Z,630000,214.0,124.0,1,left,MISS F. VanVleet 24' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,24.76,Missed,,,,,,,,,,,,,,,,,,,
64,PT05M56.00S,2021-11-16T03:23:01.3Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,11,15,2021-11-16T03:23:08Z,640000,,,0,,J. Nurkic REBOUND (Off:0 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,63.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
65,PT05M46.00S,2021-11-16T03:23:11.5Z,1,REGULAR,2pt,Jump Shot,[],203081,93.64323258869908,32.35294117647059,1610612757,11,15,2021-11-16T03:23:15Z,650000,-88.0,7.0,1,right,MISS D. Lillard 8' driving floating Shot,[203081],1610612757.0,POR,driving floating,,,Lillard,D. Lillard,,,,,8.85,Missed,,,,,,,,,,,,,,,,,,,
66,PT05M44.00S,2021-11-16T03:23:13.5Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,11,15,2021-11-16T03:23:15Z,660000,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
67,PT05M42.00S,2021-11-16T03:23:21.6Z,1,REGULAR,foul,personal,[],203496,,,1610612761,11,15,2021-11-16T03:23:26Z,670000,,,0,,R. Covington personal FOUL (1 PF),"[203496, 1630567]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,202007.0,,,,1.0,0.0,Barnes,1630567.0,,,
69,PT05M42.00S,2021-11-16T03:23:25.9Z,1,REGULAR,substitution,out,[],203994,,,1610612761,11,15,2021-11-16T03:23:30Z,690000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M42.00S,2021-11-16T03:23:25.9Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,11,15,2021-11-16T03:23:30Z,700000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M42.00S,2021-11-16T03:23:25.9Z,1,REGULAR,substitution,in,[],203469,,,1610612761,11,15,2021-11-16T03:23:30Z,710000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M42.00S,2021-11-16T03:23:25.9Z,1,REGULAR,substitution,in,[],203920,,,1610612761,11,15,2021-11-16T03:23:30Z,720000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M27.00S,2021-11-16T03:23:54.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203920,17.559132720105126,41.17647058823529,1610612761,11,17,2021-11-16T03:23:58Z,730000,44.0,113.0,1,left,K. Birch 12' floating Jump Shot (2 PTS) (F. VanVleet 2 AST),"[203920, 1627832]",1610612761.0,TOR,floating,,,Birch,K. Birch,,,,,12.09,Made,,,,,2.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,
75,PT05M09.00S,2021-11-16T03:24:12.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203469,91.5407358738502,41.66666666666667,1610612757,13,17,2021-11-16T03:24:17Z,750000,-42.0,27.0,1,right,C. Zeller turnaround bank Jump Shot (2 PTS) (R. Covington 1 AST),"[203469, 203496]",1610612757.0,POR,turnaround bank,,,Zeller,C. Zeller,,,,,4.97,Made,,,,,2.0,R. Covington,203496.0,1.0,,,,,,,,,,,
77,PT04M58.00S,2021-11-16T03:24:23.2Z,1,REGULAR,3pt,Jump Shot,[],1629018,17.0335085413929,94.6078431372549,1610612761,13,20,2021-11-16T03:24:31Z,770000,-223.0,108.0,1,left,G. Trent Jr. 24' 3PT  (3 PTS) (P. Siakam 2 AST),"[1629018, 1627783]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,24.76,Made,,,,,3.0,P. Siakam,1627783.0,2.0,,,,,,,,,,,
79,PT04M35.00S,2021-11-16T03:24:47.0Z,1,REGULAR,3pt,Jump Shot,[],1626181,69.33311432325887,69.85294117647058,1610612757,13,20,2021-11-16T03:24:50Z,790000,99.0,236.0,1,right,MISS N. Powell 25' 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
80,PT04M31.00S,2021-11-16T03:24:51.0Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,13,20,2021-11-16T03:24:50Z,800000,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,79.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
81,PT04M24.00S,2021-11-16T03:24:57.1Z,1,REGULAR,3pt,Jump Shot,[],1628384,26.49474375821288,82.35294117647058,1610612761,13,23,2021-11-16T03:25:01Z,810000,-162.0,197.0,1,left,O. Anunoby 25' 3PT  (11 PTS) (F. VanVleet 3 AST),"[1628384, 1627832]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,25.46,Made,,,,,11.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,,
83,PT04M09.00S,2021-11-16T03:25:12.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,83.26215505913272,38.72549019607843,1610612757,15,23,2021-11-16T03:25:21Z,830000,-56.0,105.0,1,right,C. McCollum 11' driving floating bank Jump Shot (6 PTS),[203468],1610612757.0,POR,driving floating bank,,,McCollum,C. McCollum,,,,,11.9,Made,,,,,6.0,,,,,,,,,,,,,,
84,PT03M54.00S,2021-11-16T03:25:26.5Z,1,REGULAR,3pt,Jump Shot,[],1628384,26.363337713534822,83.08823529411765,1610612761,15,26,2021-11-16T03:25:30Z,840000,-165.0,195.0,1,left,O. Anunoby 25' 3PT  (14 PTS) (P. Siakam 3 AST),"[1628384, 1627783]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,25.59,Made,,,,,14.0,P. Siakam,1627783.0,3.0,,,,,,,,,,,
86,PT03M39.00S,2021-11-16T03:25:42.1Z,1,REGULAR,2pt,Jump Shot,[],203081,79.45137976346912,82.1078431372549,1610612757,17,26,2021-11-16T03:25:45Z,860000,161.0,141.0,1,right,D. Lillard 21' pullup Jump Shot (4 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,21.34,Made,,,,,4.0,,,,,,,,,,,,,,
87,PT03M21.00S,2021-11-16T03:25:59.4Z,1,REGULAR,3pt,Jump Shot,[],1627783,5.338370565045992,4.901960784313726,1610612761,17,29,2021-11-16T03:26:03Z,870000,225.0,-2.0,1,left,P. Siakam 3PT  (8 PTS) (F. VanVleet 4 AST),"[1627783, 1627832]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,22.55,Made,,,,,8.0,F. VanVleet,1627832.0,4.0,,,,,,,,,,,
89,PT03M06.00S,2021-11-16T03:26:18.4Z,1,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612757,17,29,2021-11-16T03:26:24Z,890000,,,0,,N. Powell lost ball out-of-bounds TURNOVER (1 TO),[1626181],1610612757.0,POR,lost ball,,,Powell,N. Powell,,,,,,,,,,,,,,,1628171.0,1.0,,,,,,,,,
90,PT03M06.00S,2021-11-16T03:26:30.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,17,29,2021-11-16T03:26:30Z,900000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M06.00S,2021-11-16T03:28:43.9Z,1,REGULAR,substitution,out,[],203468,,,1610612761,17,29,2021-11-16T03:29:03Z,910000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M06.00S,2021-11-16T03:28:43.9Z,1,REGULAR,substitution,out,[],1626181,,,1610612761,17,29,2021-11-16T03:29:03Z,920000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
