actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
21,PT10M13.00S,2022-02-09T03:13:43.4Z,1,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,6,7,2022-02-09T03:14:01Z,210000,,,0,,J. Nurkic Free Throw 1 of 2 (1 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
22,PT10M13.00S,2022-02-09T03:13:43.4Z,1,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,6,7,2022-02-09T03:14:01Z,220000,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M10.00S,2022-02-09T03:13:46.4Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,6,7,2022-02-09T03:14:01Z,230000,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,22.0,2.0,2.0,0.0,,,,,,,,,,,
24,PT09M50.00S,2022-02-09T03:14:20.7Z,1,REGULAR,turnover,lost ball,[],1630591,,,1610612753,6,7,2022-02-09T03:14:24Z,240000,,,0,,J. Suggs lost ball TURNOVER (1 TO),"[1630591, 203994]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,1.0,Nurkic,203994.0,,,
25,PT09M50.00S,2022-02-09T03:14:20.7Z,1,REGULAR,steal,,[],203994,,,1610612757,6,7,2022-02-09T03:14:22Z,250000,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT09M41.00S,2022-02-09T03:14:29.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626159,17.0335085413929,95.09803921568627,1610612757,6,7,2022-02-09T03:14:35Z,260000,-225.0,108.0,1,left,MISS J. Winslow 24' 3PT,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M37.00S,2022-02-09T03:14:34.0Z,1,REGULAR,rebound,offensive,[],203994,,,1610612757,6,7,2022-02-09T03:14:34Z,270000,,,0,,J. Nurkic REBOUND (Off:1 Def:0),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,26.0,1.0,0.0,1.0,,,,,,,,,,,
28,PT09M35.00S,2022-02-09T03:14:38.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629014,9.543363994743759,41.66666666666667,1610612757,6,7,2022-02-09T03:18:14Z,280000,42.0,37.0,1,left,MISS A. Simons driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,5.59,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M34.00S,2022-02-09T03:14:39.4Z,1,REGULAR,rebound,offensive,[],203994,,,1610612757,6,7,2022-02-09T03:19:18Z,290000,,,0,,J. Nurkic REBOUND (Off:2 Def:0),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,28.0,2.0,0.0,2.0,,,,,,,,,,,
68,PT09M34.00S,2022-02-09T03:14:39.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203994,5.436925098554539,49.50980392156863,1610612757,6,7,2022-02-09T03:20:27Z,295000,2.0,-1.0,1,left,MISS J. Nurkic tip Layup,[203994],1610612757.0,POR,tip,,,Nurkic,J. Nurkic,,,,,0.29,Missed,,,,,,,,,,,,,,,,,,,
69,PT09M33.00S,2022-02-09T03:14:40.9Z,1,REGULAR,rebound,offensive,[],203994,,,1610612757,6,7,2022-02-09T03:20:27Z,297500,,,0,,J. Nurkic REBOUND (Off:3 Def:0),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,68.0,3.0,0.0,3.0,,,,,,,,,,,
30,PT09M31.00S,2022-02-09T03:14:41.4Z,1,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612757,6,7,2022-02-09T03:15:04Z,300000,,,0,,C. Anthony shooting personal FOUL (1 PF) (Nurkic 2 FT),"[1630175, 203994]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,204059.0,1.0,0.0,Nurkic,203994.0,,,,,,
32,PT09M31.00S,2022-02-09T03:15:12.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203994,,,1610612757,7,7,2022-02-09T03:20:27Z,320000,,,0,,J. Nurkic Free Throw 1 of 2 (2 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
33,PT09M31.00S,2022-02-09T03:15:26.2Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203994,,,1610612757,8,7,2022-02-09T03:20:27Z,330000,,,0,,J. Nurkic Free Throw 2 of 2 (3 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
34,PT09M25.00S,2022-02-09T03:15:33.4Z,1,REGULAR,3pt,Jump Shot,[],1630591,92.06636005256242,3.431372549019608,1610612753,8,7,2022-02-09T03:21:44Z,340000,-233.0,22.0,1,right,MISS J. Suggs running 3PT,[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,23.38,Missed,,,,,,,,,,,,,,,,,,,
35,PT09M23.00S,2022-02-09T03:15:35.6Z,1,REGULAR,rebound,offensive,[],1628964,,,1610612753,8,7,2022-02-09T03:15:35Z,350000,,,0,,M. Bamba REBOUND (Off:1 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,34.0,3.0,2.0,1.0,,,,,,,,,,,
36,PT09M20.00S,2022-02-09T03:15:37.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628964,93.51182654402102,49.26470588235294,1610612753,8,9,2022-02-09T03:15:43Z,360000,-4.0,8.0,1,right,M. Bamba DUNK (4 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,0.93,Made,4.0,,,,,,,,,,,,,,,,,,
37,PT09M07.00S,2022-02-09T03:15:55.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,8,9,2022-02-09T03:15:55Z,370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT09M00.00S,2022-02-09T03:16:15.8Z,1,REGULAR,3pt,Jump Shot,[],1626159,6.258212877792378,3.9215686274509802,1610612757,8,9,2022-02-09T03:16:20Z,380000,230.0,6.0,1,left,MISS J. Winslow 3PT,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M56.00S,2022-02-09T03:16:19.8Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,8,9,2022-02-09T03:16:20Z,390000,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,
40,PT08M47.00S,2022-02-09T03:16:28.7Z,1,REGULAR,2pt,Jump Shot,[],1628976,92.46057818659659,82.1078431372549,1610612753,8,9,2022-02-09T03:16:31Z,400000,161.0,18.0,1,right,MISS W. Carter Jr. 16' step back Shot,[1628976],1610612753.0,ORL,step back,,,Carter Jr.,W. Carter Jr.,,,,,16.16,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M44.00S,2022-02-09T03:16:31.7Z,1,REGULAR,rebound,defensive,[],1629604,,,1610612757,8,9,2022-02-09T03:16:31Z,410000,,,0,,C. Elleby REBOUND (Off:0 Def:1),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,
42,PT08M30.00S,2022-02-09T03:16:44.7Z,1,REGULAR,3pt,Jump Shot,[],203994,20.05584756898817,91.91176470588235,1610612757,8,9,2022-02-09T03:16:48Z,420000,-210.0,136.0,1,left,MISS J. Nurkic 24' 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M28.00S,2022-02-09T03:16:46.7Z,1,REGULAR,rebound,offensive,[],1629014,,,1610612757,8,9,2022-02-09T03:16:48Z,430000,,,0,,A. Simons REBOUND (Off:1 Def:0),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,42.0,1.0,0.0,1.0,,,,,,,,,,,
44,PT08M26.00S,2022-02-09T03:16:49.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203463,29.77989487516426,12.745098039215685,1610612757,11,9,2022-02-09T03:16:52Z,440000,186.0,227.0,1,left,B. McLemore 29' 3PT  (3 PTS) (A. Simons 2 AST),"[203463, 1629014]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,29.4,Made,3.0,A. Simons,1629014.0,2.0,,,,,,,,,,,,,,,
46,PT08M06.00S,2022-02-09T03:17:08.7Z,1,REGULAR,3pt,Jump Shot,[],1628976,66.04796320630749,50.0,1610612753,11,9,2022-02-09T03:17:12Z,460000,0.0,267.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
47,PT08M05.00S,2022-02-09T03:17:09.7Z,1,REGULAR,rebound,offensive,[],1630532,,,1610612753,11,9,2022-02-09T03:17:12Z,470000,,,0,,F. Wagner REBOUND (Off:1 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,46.0,2.0,1.0,1.0,,,,,,,,,,,
48,PT07M59.00S,2022-02-09T03:17:16.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628964,94.43166885676742,50.0,1610612753,11,11,2022-02-09T03:17:19Z,480000,0.0,0.0,1,right,M. Bamba alley-oop DUNK (6 PTS) (J. Suggs 1 AST),"[1628964, 1630591]",1610612753.0,ORL,alley-oop,,,Bamba,M. Bamba,,,,,0.02,Made,6.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,,,,,
50,PT07M42.00S,2022-02-09T03:17:33.9Z,1,REGULAR,turnover,bad pass,[],203463,,,1610612757,11,11,2022-02-09T03:17:38Z,500000,,,0,,B. McLemore bad pass TURNOVER (1 TO),"[203463, 1628964]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,1.0,Bamba,1628964.0,,,
51,PT07M42.00S,2022-02-09T03:17:33.9Z,1,REGULAR,steal,,[],1628964,,,1610612753,11,11,2022-02-09T03:17:36Z,510000,,,0,,M. Bamba STEAL (1 STL),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M34.00S,2022-02-09T03:17:41.7Z,1,REGULAR,turnover,lost ball,[],1630532,,,1610612753,11,11,2022-02-09T03:17:44Z,520000,,,0,,F. Wagner lost ball TURNOVER (1 TO),"[1630532, 1629014]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,1.0,Simons,1629014.0,,,
53,PT07M34.00S,2022-02-09T03:17:41.7Z,1,REGULAR,steal,,[],1629014,,,1610612757,11,11,2022-02-09T03:17:43Z,530000,,,0,,A. Simons STEAL (1 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M30.00S,2022-02-09T03:17:46.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1629604,6.521024967148489,53.431372549019606,1610612757,13,11,2022-02-09T03:17:56Z,540000,-17.0,9.0,1,left,C. Elleby running Layup (2 PTS) (A. Simons 3 AST),"[1629604, 1629014]",1610612757.0,POR,running,,,Elleby,C. Elleby,,,,,1.93,Made,2.0,A. Simons,1629014.0,3.0,,,,,,,,,,,,,,,
56,PT07M30.00S,2022-02-09T03:17:50.2Z,1,REGULAR,violation,defensive goaltending,[],1628964,,,1610612757,13,11,2022-02-09T03:17:56Z,560000,,,0,,M. Bamba defensive goaltending VIOLATION,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,1627524.0,,,,,,,,,,
57,PT07M19.00S,2022-02-09T03:18:15.5Z,1,REGULAR,foul,personal,['2freethrow'],203994,,,1610612753,13,11,2022-02-09T03:18:20Z,570000,,,0,,J. Nurkic shooting personal FOUL (1 PF) (Suggs 2 FT),"[203994, 1630591]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,204059.0,1.0,0.0,Suggs,1630591.0,,,,,,
59,PT07M19.00S,2022-02-09T03:18:42.0Z,1,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,13,12,2022-02-09T03:19:02Z,590000,,,0,,J. Suggs Free Throw 1 of 2 (1 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
60,PT07M19.00S,2022-02-09T03:18:42.0Z,1,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,13,12,2022-02-09T03:19:02Z,600000,,,0,,MISS J. Suggs Free Throw 2 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Missed,,,,,,,,,,,,,,,,,,,
61,PT07M16.00S,2022-02-09T03:18:45.0Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,13,12,2022-02-09T03:19:02Z,610000,,,0,,A. Simons REBOUND (Off:1 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,60.0,2.0,1.0,1.0,,,,,,,,,,,
62,PT07M07.00S,2022-02-09T03:19:10.6Z,1,REGULAR,2pt,Jump Shot,[],1629014,9.411957950065702,87.99019607843137,1610612757,13,12,2022-02-09T03:19:14Z,620000,-190.0,36.0,1,left,MISS A. Simons 19' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,19.34,Missed,,,,,,,,,,,,,,,,,,,
63,PT07M04.00S,2022-02-09T03:19:13.6Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,13,12,2022-02-09T03:19:14Z,630000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,
64,PT07M01.00S,2022-02-09T03:19:16.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630175,65.52233902759527,33.088235294117645,1610612753,13,12,2022-02-09T03:19:20Z,640000,-85.0,272.0,1,right,MISS C. Anthony 28' running pullup 3PT,[1630175],1610612753.0,ORL,running pullup,,,Anthony,C. Anthony,,,,,28.45,Missed,,,,,,,,,,,,,,,,,,,
65,PT06M59.00S,2022-02-09T03:19:18.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,13,12,2022-02-09T03:19:20Z,650000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,
66,PT06M59.00S,2022-02-09T03:19:21.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,13,12,2022-02-09T03:19:21Z,660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M59.00S,2022-02-09T03:19:27.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,13,12,2022-02-09T03:19:27Z,670000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M59.00S,2022-02-09T03:21:29.7Z,1,REGULAR,substitution,out,[],1630591,,,1610612757,13,12,2022-02-09T03:22:17Z,680000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M59.00S,2022-02-09T03:21:29.7Z,1,REGULAR,substitution,in,[],203914,,,1610612757,13,12,2022-02-09T03:22:17Z,690000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M40.00S,2022-02-09T03:22:39.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626159,6.258212877792378,51.9607843137255,1610612757,13,12,2022-02-09T03:22:45Z,700000,-10.0,6.0,1,left,MISS J. Winslow cutting Layup - blocked,"[1626159, 1628976]",1610612757.0,POR,cutting,,,Winslow,J. Winslow,,,,,1.17,Missed,,,,,,,,,,,,,,,,,Carter Jr.,1628976.0,
73,PT06M40.00S,2022-02-09T03:22:39.8Z,1,REGULAR,block,,[],1628976,,,1610612757,13,12,2022-02-09T03:22:41Z,710000,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M38.00S,2022-02-09T03:22:41.8Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,13,12,2022-02-09T03:22:45Z,720000,,,0,,M. Bamba REBOUND (Off:1 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,72.0,4.0,3.0,1.0,,,,,,,,,,,
75,PT06M26.00S,2022-02-09T03:22:53.9Z,1,REGULAR,3pt,Jump Shot,[],1630175,65.25952693823915,21.813725490196077,1610612753,13,15,2022-02-09T03:22:58Z,730000,-141.0,274.0,1,right,C. Anthony 30' 3PT  (3 PTS) (G. Harris 1 AST),"[1630175, 203914]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,30.82,Made,3.0,G. Harris,203914.0,1.0,,,,,,,,,,,,,,,
77,PT06M07.00S,2022-02-09T03:23:14.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629604,6.1268068331143235,53.431372549019606,1610612757,15,15,2022-02-09T03:23:19Z,750000,-17.0,5.0,1,left,C. Elleby cutting Layup (4 PTS) (J. Winslow 1 AST),"[1629604, 1626159]",1610612757.0,POR,cutting,,,Elleby,C. Elleby,,,,,1.79,Made,4.0,J. Winslow,1626159.0,1.0,,,,,,,,,,,,,,,
79,PT06M07.00S,2022-02-09T03:23:17.9Z,1,REGULAR,foul,personal,['1freethrow'],1628964,,,1610612757,15,15,2022-02-09T03:23:24Z,770000,,,0,,M. Bamba shooting personal FOUL (2 PF) (Elleby 1 FT),"[1628964, 1629604]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,,,,,,,,1627524.0,2.0,0.0,Elleby,1629604.0,,,,,,
81,PT06M07.00S,2022-02-09T03:23:26.0Z,1,REGULAR,substitution,out,[],1628964,,,1610612757,15,15,2022-02-09T03:23:38Z,790000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M07.00S,2022-02-09T03:23:26.0Z,1,REGULAR,substitution,in,[],1629643,,,1610612757,15,15,2022-02-09T03:23:38Z,800000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M07.00S,2022-02-09T03:23:50.1Z,1,REGULAR,freethrow,1 of 1,[],1629604,,,1610612757,16,15,2022-02-09T03:23:50Z,810000,,,0,,C. Elleby Free Throw 1 of 1 (5 PTS),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
84,PT05M49.00S,2022-02-09T03:24:08.7Z,1,REGULAR,2pt,Jump Shot,[],1630175,79.84559789750328,67.15686274509804,1610612753,16,17,2022-02-09T03:24:12Z,820000,86.0,137.0,1,right,C. Anthony 16' driving floating Jump Shot (5 PTS) (F. Wagner 2 AST),"[1630175, 1630532]",1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,16.16,Made,5.0,F. Wagner,1630532.0,2.0,,,,,,,,,,,,,,,
86,PT05M36.00S,2022-02-09T03:24:21.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,20.18725361366623,37.5,1610612757,16,17,2022-02-09T03:38:18Z,840000,62.0,137.0,1,left,MISS J. Winslow 15' Jump Shot,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,15.09,Missed,,,,,,,,,,,,,,,,,,,
87,PT05M35.00S,2022-02-09T03:24:22.6Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,16,17,2022-02-09T03:24:24Z,850000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,
88,PT05M30.00S,2022-02-09T03:24:28.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630532,71.17279894875165,20.588235294117645,1610612753,16,17,2022-02-09T03:24:35Z,860000,-147.0,218.0,1,right,MISS F. Wagner 26' running 3PT,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
89,PT05M29.00S,2022-02-09T03:24:33.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,16,17,2022-02-09T03:24:33Z,870000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,
90,PT05M29.00S,2022-02-09T03:24:34.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,16,17,2022-02-09T03:24:34Z,880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M29.00S,2022-02-09T03:24:35.3Z,1,REGULAR,substitution,out,[],1629604,,,1610612753,16,17,2022-02-09T03:24:41Z,890000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
