actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
24,PT10M28.00S,2021-12-28T03:13:32.9Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612742,3,2,2021-12-28T03:13:39Z,240000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,
25,PT10M22.00S,2021-12-28T03:13:39.5Z,1,REGULAR,3pt,Jump Shot,[],204001,35.56176084099869,49.01960784313725,1610612742,3,2,2021-12-28T03:13:46Z,250000,5.0,282.0,1,left,MISS K. Porzingis 28' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,28.18,Missed,,,,,,,,,,,,,,,,,,,
26,PT10M22.00S,2021-12-28T03:13:39.5Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612757,3,2,2021-12-28T03:13:46Z,260000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,25.0,2.0,2.0,0.0,,,,,,,,,,,
27,PT10M10.00S,2021-12-28T03:13:51.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,90.48948751642575,51.71568627450981,1610612757,3,2,2021-12-28T03:13:55Z,270000,9.0,37.0,1,right,MISS L. Nance Jr. DUNK - blocked,"[1626204, 204001]",1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,3.79,Missed,,,,,,,,,,,,Porzingis,204001.0,,,,,,
28,PT10M10.00S,2021-12-28T03:13:51.4Z,1,REGULAR,block,,[],204001,,,1610612757,3,2,2021-12-28T03:13:53Z,280000,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT10M08.00S,2021-12-28T03:13:53.4Z,1,REGULAR,rebound,defensive,[],204001,,,1610612742,3,2,2021-12-28T03:13:55Z,290000,,,0,,K. Porzingis REBOUND (Off:1 Def:1),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,27.0,2.0,1.0,1.0,,,,,,,,,,,
30,PT09M59.00S,2021-12-28T03:14:01.9Z,1,REGULAR,3pt,Jump Shot,[],203939,29.25427069645204,77.94117647058823,1610612742,3,5,2021-12-28T03:14:06Z,300000,-140.0,222.0,1,left,D. Powell 26' 3PT  (3 PTS) (K. Porzingis 1 AST),"[203939, 204001]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,26.27,Made,3.0,K. Porzingis,204001.0,1.0,,,,,,,,,,,,,,,
32,PT09M38.00S,2021-12-28T03:14:22.9Z,1,REGULAR,3pt,Jump Shot,[],1629642,87.59855453350855,94.6078431372549,1610612757,3,5,2021-12-28T03:14:27Z,320000,223.0,64.0,1,right,MISS N. Little 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,23.2,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M36.00S,2021-12-28T03:14:24.9Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612742,3,5,2021-12-28T03:14:27Z,330000,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,
34,PT09M27.00S,2021-12-28T03:14:35.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,5.863994743758213,50.245098039215684,1610612742,3,7,2021-12-28T03:14:39Z,340000,-1.0,3.0,1,left,K. Porzingis cutting DUNK (4 PTS) (J. Brunson 1 AST),"[204001, 1628973]",1610612742.0,DAL,cutting,,,Porzingis,K. Porzingis,,,,,0.29,Made,4.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,,
36,PT09M17.00S,2021-12-28T03:14:46.2Z,1,REGULAR,foul,personal,['2freethrow'],1628373,,,1610612757,3,7,2021-12-28T03:14:58Z,360000,,,0,,F. Ntilikina shooting personal FOUL (1 PF) (Lillard 2 FT),"[1628373, 203081]",1610612742.0,DAL,shooting,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Lillard,203081.0,
38,PT09M17.00S,2021-12-28T03:15:12.8Z,1,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,4,7,2021-12-28T03:15:12Z,380000,,,0,,D. Lillard Free Throw 1 of 2 (1 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
39,PT09M17.00S,2021-12-28T03:15:27.3Z,1,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,5,7,2021-12-28T03:15:27Z,390000,,,0,,D. Lillard Free Throw 2 of 2 (2 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
40,PT08M59.00S,2021-12-28T03:15:49.9Z,1,REGULAR,3pt,Jump Shot,[],1628373,12.302890932982917,4.166666666666666,1610612742,5,10,2021-12-28T03:15:54Z,400000,229.0,63.0,1,left,F. Ntilikina 3PT  (3 PTS) (K. Porzingis 2 AST),"[1628373, 204001]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,23.77,Made,3.0,K. Porzingis,204001.0,2.0,,,,,,,,,,,,,,,
42,PT08M40.00S,2021-12-28T03:16:09.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,92.32917214191852,46.32352941176471,1610612757,5,10,2021-12-28T03:16:24Z,420000,-18.0,20.0,1,right,MISS L. Nance Jr. Layup - blocked,"[1626204, 204001]",1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,2.69,Missed,,,,,,,,,,,,Porzingis,204001.0,,,,,,
43,PT08M40.00S,2021-12-28T03:16:09.1Z,1,REGULAR,block,,[],204001,,,1610612757,5,10,2021-12-28T03:16:11Z,430000,,,0,,K. Porzingis BLOCK (2 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M40.00S,2021-12-28T03:16:09.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,5,10,2021-12-28T03:16:24Z,440000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,
45,PT08M39.00S,2021-12-28T03:16:12.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,5,10,2021-12-28T03:16:26Z,450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M32.00S,2021-12-28T03:16:32.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203081,95.48291721419186,3.431372549019608,1610612757,8,10,2021-12-28T03:16:36Z,460000,-233.0,-10.0,1,right,D. Lillard 3PT step back (5 PTS),[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,23.3,Made,5.0,,,,,,,,,,,,,,,,,,
47,PT08M21.00S,2021-12-28T03:16:42.8Z,1,REGULAR,3pt,Jump Shot,[],204001,33.722076215505915,48.77450980392157,1610612742,8,10,2021-12-28T03:16:46Z,470000,6.0,264.0,1,left,MISS K. Porzingis 26' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
48,PT08M19.00S,2021-12-28T03:16:44.8Z,1,REGULAR,rebound,defensive,[],1629642,,,1610612757,8,10,2021-12-28T03:16:46Z,480000,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,47.0,1.0,1.0,0.0,,,,,,,,,,,
49,PT08M11.00S,2021-12-28T03:16:55.0Z,1,REGULAR,turnover,out-of-bounds,[],203081,,,1610612757,8,10,2021-12-28T03:17:01Z,490000,,,0,,D. Lillard lost ball out-of-bounds TURNOVER (1 TO),[203081],1610612757.0,POR,lost ball,,,Lillard,D. Lillard,,,,,,,,,,,,,,,1.0,,,,,202053.0,,,,,
50,PT08M01.00S,2021-12-28T03:17:11.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203939,7.966491458607096,49.754901960784316,1610612742,8,12,2021-12-28T03:17:20Z,500000,1.0,22.0,1,left,D. Powell cutting Layup (5 PTS) (K. Porzingis 3 AST),"[203939, 204001]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,2.24,Made,5.0,K. Porzingis,204001.0,3.0,,,,,,,,,,,,,,,
53,PT08M01.00S,2021-12-28T03:17:16.4Z,1,REGULAR,foul,personal,['1freethrow'],203503,,,1610612742,8,12,2021-12-28T03:17:25Z,530000,,,0,,T. Snell shooting personal FOUL (1 PF) (Powell 1 FT),"[203503, 203939]",1610612757.0,POR,shooting,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,203054.0,1.0,0.0,Powell,203939.0,
55,PT08M01.00S,2021-12-28T03:17:40.0Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203939,,,1610612742,8,13,2021-12-28T03:17:40Z,550000,,,0,,D. Powell Free Throw 1 of 1 (6 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
56,PT07M47.00S,2021-12-28T03:17:55.8Z,1,REGULAR,3pt,Jump Shot,[],1626204,71.04139290407359,18.38235294117647,1610612757,8,13,2021-12-28T03:18:00Z,560000,-158.0,220.0,1,right,MISS L. Nance Jr. 27' 3PT,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,27.07,Missed,,,,,,,,,,,,,,,,,,,
57,PT07M44.00S,2021-12-28T03:17:58.8Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612742,8,13,2021-12-28T03:18:00Z,570000,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,56.0,2.0,2.0,0.0,,,,,,,,,,,
58,PT07M30.00S,2021-12-28T03:18:11.7Z,1,REGULAR,3pt,Jump Shot,[],1628973,20.45006570302234,92.40196078431373,1610612742,8,13,2021-12-28T03:18:15Z,580000,-212.0,140.0,1,left,MISS J. Brunson 25' pullup 3PT,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
59,PT07M29.00S,2021-12-28T03:18:12.7Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,8,13,2021-12-28T03:18:15Z,590000,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,58.0,1.0,0.0,1.0,,,,,,,,,,,
60,PT07M25.00S,2021-12-28T03:18:18.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,7.5722733245729295,94.36274509803921,1610612742,8,13,2021-12-28T03:18:21Z,600000,-222.0,19.0,1,left,MISS J. Brunson 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,22.26,Missed,,,,,,,,,,,,,,,,,,,
61,PT07M22.00S,2021-12-28T03:18:21.0Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612757,8,13,2021-12-28T03:18:21Z,610000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:3),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,60.0,3.0,3.0,0.0,,,,,,,,,,,
62,PT07M13.00S,2021-12-28T03:18:29.2Z,1,REGULAR,2pt,Jump Shot,[],203081,81.553876478318,85.04901960784314,1610612757,8,13,2021-12-28T03:18:33Z,620000,175.0,121.0,1,right,MISS D. Lillard 21' step back Shot,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,21.29,Missed,,,,,,,,,,,,,,,,,,,
63,PT07M12.00S,2021-12-28T03:18:30.2Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612742,8,13,2021-12-28T03:18:33Z,630000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,62.0,2.0,2.0,0.0,,,,,,,,,,,
64,PT07M05.00S,2021-12-28T03:18:40.0Z,1,REGULAR,foul,personal,[],1626181,,,1610612742,8,13,2021-12-28T03:18:46Z,640000,,,0,,N. Powell personal FOUL (1 PF),"[1626181, 203939]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Powell,203939.0,
66,PT06M58.00S,2021-12-28T03:19:05.6Z,1,REGULAR,foul,personal,['2freethrow'],1626204,,,1610612742,8,13,2021-12-28T03:19:15Z,660000,,,0,,L. Nance Jr. shooting personal FOUL (1 PF) (Porzingis 2 FT),"[1626204, 204001]",1610612757.0,POR,shooting,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Porzingis,204001.0,
68,PT06M58.00S,2021-12-28T03:19:17.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,8,13,2021-12-28T03:19:17Z,680000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M58.00S,2021-12-28T03:22:24.7Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612742,8,13,2021-12-28T03:22:24Z,690000,,,0,,MISS K. Porzingis Free Throw 1 of 2,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
70,PT06M58.00S,2021-12-28T03:22:24.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,8,13,2021-12-28T03:22:24Z,700000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,
71,PT06M58.00S,2021-12-28T03:22:38.9Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612742,8,14,2021-12-28T03:22:38Z,710000,,,0,,K. Porzingis Free Throw 2 of 2 (5 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
72,PT06M39.00S,2021-12-28T03:22:59.3Z,1,REGULAR,3pt,Jump Shot,[],203081,77.87450722733246,88.97058823529412,1610612757,8,14,2021-12-28T03:23:03Z,720000,195.0,155.0,1,right,MISS D. Lillard 24' step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,,
73,PT06M38.00S,2021-12-28T03:23:00.3Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612742,8,14,2021-12-28T03:23:03Z,730000,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,72.0,3.0,3.0,0.0,,,,,,,,,,,
74,PT06M22.00S,2021-12-28T03:23:16.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628373,10.85742444152431,40.19607843137255,1610612742,8,14,2021-12-28T03:23:21Z,740000,49.0,50.0,1,left,MISS F. Ntilikina 6' driving floating Shot - blocked,"[1628373, 203081]",1610612742.0,DAL,driving floating,,,Ntilikina,F. Ntilikina,,,,,6.97,Missed,,,,,,,,,,,,Lillard,203081.0,,,,,,
75,PT06M22.00S,2021-12-28T03:23:16.3Z,1,REGULAR,block,,[],203081,,,1610612742,8,14,2021-12-28T03:23:18Z,750000,,,0,,D. Lillard BLOCK (1 BLK),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M22.00S,2021-12-28T03:23:16.3Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,8,14,2021-12-28T03:23:21Z,760000,,,0,,D. Powell REBOUND (Off:2 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,74.0,2.0,0.0,2.0,,,,,,,,,,,
77,PT06M22.00S,2021-12-28T03:23:19.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203939,5.995400788436268,47.549019607843135,1610612742,8,16,2021-12-28T03:23:31Z,770000,12.0,4.0,1,left,D. Powell putback Layup (8 PTS),[203939],1610612742.0,DAL,putback,,,Powell,D. Powell,,,,,1.29,Made,8.0,,,,,,,,,,,,,,,,,,
78,PT06M22.00S,2021-12-28T03:23:21.3Z,1,REGULAR,foul,personal,['1freethrow'],203503,,,1610612742,8,16,2021-12-28T03:23:40Z,780000,,,0,,T. Snell shooting personal FOUL (2 PF) (Powell 1 FT),"[203503, 203939]",1610612757.0,POR,shooting,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,203054.0,2.0,0.0,Powell,203939.0,
80,PT06M22.00S,2021-12-28T03:23:36.4Z,1,REGULAR,substitution,out,[],203503,,,1610612742,8,16,2021-12-28T03:23:57Z,800000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M22.00S,2021-12-28T03:23:36.4Z,1,REGULAR,substitution,in,[],1629604,,,1610612742,8,16,2021-12-28T03:23:57Z,810000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M22.00S,2021-12-28T03:24:14.0Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],203939,,,1610612742,8,17,2021-12-28T03:24:14Z,820000,,,0,,D. Powell Free Throw 1 of 1 (9 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
85,PT06M12.00S,2021-12-28T03:24:31.4Z,1,REGULAR,foul,personal,['2freethrow'],203939,,,1610612757,8,17,2021-12-28T03:24:35Z,850000,,,0,,D. Powell shooting personal FOUL (1 PF) (Powell 2 FT),"[203939, 1626181]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,203054.0,1.0,0.0,Powell,1626181.0,
87,PT06M12.00S,2021-12-28T03:24:52.4Z,1,REGULAR,freethrow,1 of 2,[],1626181,,,1610612757,9,17,2021-12-28T03:24:52Z,870000,,,0,,N. Powell Free Throw 1 of 2 (4 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
88,PT06M12.00S,2021-12-28T03:25:08.1Z,1,REGULAR,freethrow,2 of 2,[],1626181,,,1610612757,10,17,2021-12-28T03:25:08Z,880000,,,0,,N. Powell Free Throw 2 of 2 (5 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
89,PT05M59.00S,2021-12-28T03:25:24.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,6.915243101182654,48.77450980392157,1610612742,10,19,2021-12-28T03:25:27Z,890000,6.0,13.0,1,left,D. Powell DUNK (11 PTS) (J. Brunson 2 AST),"[203939, 1628973]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,1.39,Made,11.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,,,,,
91,PT05M40.00S,2021-12-28T03:25:41.7Z,1,REGULAR,3pt,Jump Shot,[],1629642,66.83639947437582,50.245098039215684,1610612757,13,19,2021-12-28T03:25:45Z,910000,1.0,259.0,1,right,N. Little 25' 3PT pullup (3 PTS) (C. Elleby 1 AST),"[1629642, 1629604]",1610612757.0,POR,pullup,,,Little,N. Little,,,,,25.92,Made,3.0,C. Elleby,1629604.0,1.0,,,,,,,,,,,,,,,
93,PT05M25.00S,2021-12-28T03:25:56.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203939,11.514454664914586,49.50980392156863,1610612742,13,19,2021-12-28T03:26:01Z,930000,2.0,56.0,1,left,MISS D. Powell cutting Layup - blocked,"[203939, 1626181]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,5.58,Missed,,,,,,,,,,,,Powell,1626181.0,,,,,,
