actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
48,PT07M15.00S,2021-12-16T03:21:33.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628415,87.99277266754271,44.85294117647059,1610612763,13,4,2021-12-16T03:23:20Z,470000,-26.0,60.0,1,right,MISS D. Brooks 6' running Layup - blocked,"[1628415, 203081]",1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,6.56,Missed,,,,,,,,,,,,,,,,,Lillard,203081.0,
49,PT07M15.00S,2021-12-16T03:21:33.3Z,1,REGULAR,block,,[],203081,,,1610612763,13,4,2021-12-16T03:21:36Z,480000,,,0,,D. Lillard BLOCK (1 BLK),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M14.00S,2021-12-16T03:21:34.3Z,1,REGULAR,rebound,offensive,[],1628415,,,1610612763,13,4,2021-12-16T03:21:43Z,490000,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,48.0,2.0,1.0,1.0,,,,,,,,,,,
51,PT07M14.00S,2021-12-16T03:21:38.0Z,1,REGULAR,turnover,out-of-bounds,[],1628415,,,1610612763,13,4,2021-12-16T03:21:50Z,500000,,,0,,D. Brooks lost ball out-of-bounds TURNOVER (1 TO),[1628415],1610612763.0,MEM,lost ball,,,Brooks,D. Brooks,,,,,,,,,,,,,,,201638.0,,,,,1.0,,,,,
52,PT06M56.00S,2021-12-16T03:22:29.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203081,5.863994743758213,51.9607843137255,1610612757,13,4,2021-12-16T03:22:34Z,510000,-10.0,3.0,1,left,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,1.01,Missed,,,,,,,,,,,,,,,,,,,
53,PT06M54.00S,2021-12-16T03:22:31.7Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,13,4,2021-12-16T03:22:34Z,520000,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,,,,
54,PT06M50.00S,2021-12-16T03:22:35.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,90.09526938239159,3.9215686274509802,1610612763,13,4,2021-12-16T03:22:41Z,530000,-230.0,41.0,1,right,MISS D. Brooks running 3PT,[1628415],1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,23.39,Missed,,,,,,,,,,,,,,,,,,,
55,PT06M48.00S,2021-12-16T03:22:37.7Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,13,4,2021-12-16T03:22:41Z,540000,,,0,,J. Nurkic REBOUND (Off:0 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,54.0,5.0,5.0,0.0,,,,,,,,,,,
56,PT06M40.00S,2021-12-16T03:22:45.0Z,1,REGULAR,3pt,Jump Shot,[],203081,31.488173455978973,22.54901960784314,1610612757,13,4,2021-12-16T03:22:49Z,550000,137.0,243.0,1,left,MISS D. Lillard 27' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,27.95,Missed,,,,,,,,,,,,,,,,,,,
57,PT06M38.00S,2021-12-16T03:22:47.0Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,13,4,2021-12-16T03:22:49Z,560000,,,0,,S. Adams REBOUND (Off:0 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,56.0,2.0,2.0,0.0,,,,,,,,,,,
58,PT06M26.00S,2021-12-16T03:22:59.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,93.11760840998686,49.50980392156863,1610612763,13,4,2021-12-16T03:23:02Z,570000,-2.0,12.0,1,right,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,1.25,Missed,,,,,,,,,,,,,,,,,,,
59,PT06M25.00S,2021-12-16T03:23:00.7Z,1,REGULAR,rebound,offensive,[],203500,,,1610612763,13,4,2021-12-16T03:23:00Z,580000,,,0,,S. Adams REBOUND (Off:1 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,58.0,3.0,2.0,1.0,,,,,,,,,,,
60,PT06M18.00S,2021-12-16T03:23:07.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626145,92.06636005256242,44.85294117647059,1610612763,13,6,2021-12-16T03:23:45Z,590000,-26.0,22.0,1,right,T. Jones driving floating bank Jump Shot (2 PTS) (S. Adams 1 AST),"[1626145, 203500]",1610612763.0,MEM,driving floating bank,,,Jones,T. Jones,,,,,3.39,Made,2.0,S. Adams,203500.0,1.0,,,,,,,,,,,,,,,
62,PT06M11.00S,2021-12-16T03:23:20.3Z,1,REGULAR,foul,personal,[],1630217,,,1610612757,13,6,2021-12-16T03:23:22Z,610000,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 1626181]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,201638.0,1.0,0.0,Powell,1626181.0,,,,,,
64,PT06M11.00S,2021-12-16T03:23:24.6Z,1,REGULAR,substitution,out,[],1626204,,,1610612757,13,6,2021-12-16T03:23:31Z,630000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M11.00S,2021-12-16T03:23:24.6Z,1,REGULAR,substitution,out,[],1628991,,,1610612757,13,6,2021-12-16T03:23:31Z,640000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M11.00S,2021-12-16T03:23:24.6Z,1,REGULAR,substitution,out,[],1630217,,,1610612757,13,6,2021-12-16T03:23:31Z,650000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M11.00S,2021-12-16T03:23:24.6Z,1,REGULAR,substitution,in,[],203496,,,1610612757,13,6,2021-12-16T03:23:31Z,660000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M11.00S,2021-12-16T03:23:24.6Z,1,REGULAR,substitution,in,[],1629001,,,1610612757,13,6,2021-12-16T03:23:31Z,670000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M11.00S,2021-12-16T03:23:24.6Z,1,REGULAR,substitution,in,[],203937,,,1610612757,13,6,2021-12-16T03:23:31Z,680000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M00.00S,2021-12-16T03:23:53.8Z,1,REGULAR,2pt,Jump Shot,[],203994,26.49474375821288,63.725490196078425,1610612757,13,6,2021-12-16T03:23:57Z,690000,-69.0,197.0,1,left,MISS J. Nurkic 20' Jump Shot,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,20.82,Missed,,,,,,,,,,,,,,,,,,,
71,PT05M57.00S,2021-12-16T03:23:56.8Z,1,REGULAR,rebound,defensive,[],203937,,,1610612763,13,6,2021-12-16T03:23:57Z,700000,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,
72,PT05M43.00S,2021-12-16T03:24:11.3Z,1,REGULAR,3pt,Jump Shot,[],1626145,95.22010512483574,4.901960784313726,1610612763,13,6,2021-12-16T03:24:15Z,710000,-225.0,-8.0,1,right,MISS T. Jones 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,22.56,Missed,,,,,,,,,,,,,,,,,,,
73,PT05M40.00S,2021-12-16T03:24:14.3Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612757,13,6,2021-12-16T03:24:15Z,720000,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,,,,
74,PT05M38.00S,2021-12-16T03:24:16.7Z,1,REGULAR,turnover,lost ball,[],1626181,,,1610612757,13,6,2021-12-16T03:24:21Z,730000,,,0,,N. Powell lost ball TURNOVER (1 TO),"[1626181, 203937]",1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,1.0,Anderson,203937.0,,,
75,PT05M38.00S,2021-12-16T03:24:16.7Z,1,REGULAR,steal,,[],203937,,,1610612763,13,6,2021-12-16T03:24:20Z,740000,,,0,,K. Anderson STEAL (1 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M27.00S,2021-12-16T03:24:27.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203500,92.19776609724047,41.17647058823529,1610612763,13,8,2021-12-16T03:24:35Z,750000,-44.0,21.0,1,right,S. Adams driving Layup (2 PTS) (D. Brooks 2 AST),"[203500, 1628415]",1610612763.0,MEM,driving,,,Adams,S. Adams,,,,,4.88,Made,2.0,D. Brooks,1628415.0,2.0,,,,,,,,,,,,,,,
78,PT05M14.00S,2021-12-16T03:24:40.4Z,1,REGULAR,turnover,bad pass,[],203994,,,1610612757,13,8,2021-12-16T03:24:44Z,770000,,,0,,J. Nurkic bad pass TURNOVER (1 TO),"[203994, 203500]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,1.0,Adams,203500.0,,,
79,PT05M14.00S,2021-12-16T03:24:40.4Z,1,REGULAR,steal,,[],203500,,,1610612763,13,8,2021-12-16T03:24:41Z,780000,,,0,,S. Adams STEAL (3 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M09.00S,2021-12-16T03:24:45.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629001,86.94152431011827,50.98039215686274,1610612763,13,8,2021-12-16T03:24:53Z,790000,5.0,70.0,1,right,MISS D. Melton 7' running Shot,[1629001],1610612763.0,MEM,running,,,Melton,D. Melton,,,,,7.04,Missed,,,,,,,,,,,,,,,,,,,
81,PT05M06.00S,2021-12-16T03:24:48.1Z,1,REGULAR,rebound,defensive,[],203496,,,1610612757,13,8,2021-12-16T03:24:53Z,800000,,,0,,R. Covington REBOUND (Off:0 Def:1),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,
82,PT05M00.00S,2021-12-16T03:24:54.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,6.258212877792378,46.32352941176471,1610612757,13,8,2021-12-16T03:24:59Z,810000,18.0,6.0,1,left,MISS N. Powell running Layup,[1626181],1610612757.0,POR,running,,,Powell,N. Powell,,,,,1.94,Missed,,,,,,,,,,,,,,,,,,,
83,PT04M59.00S,2021-12-16T03:24:55.4Z,1,REGULAR,rebound,defensive,[],203937,,,1610612763,13,8,2021-12-16T03:24:59Z,820000,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,82.0,2.0,2.0,0.0,,,,,,,,,,,
84,PT04M52.00S,2021-12-16T03:25:02.1Z,1,REGULAR,3pt,Jump Shot,[],1629001,68.41327201051249,60.049019607843135,1610612763,13,8,2021-12-16T03:25:10Z,830000,50.0,244.0,1,right,MISS D. Melton 24' pullup 3PT,[1629001],1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,,
85,PT04M49.00S,2021-12-16T03:25:04.6Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,13,8,2021-12-16T03:25:04Z,840000,,,0,,J. Nurkic REBOUND (Off:0 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,84.0,6.0,6.0,0.0,,,,,,,,,,,
