actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M59.00S,2021-12-01T03:12:18.2Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,3,0,2021-12-01T03:12:21Z,160000,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M54.00S,2021-12-01T03:12:23.1Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,3,0,2021-12-01T03:12:26Z,170000,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 203994]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,1.0,Nurkic,203994.0,,,,,,,
18,PT10M54.00S,2021-12-01T03:12:23.1Z,1,REGULAR,steal,,[],203994,,,1610612757,3,0,2021-12-01T03:12:24Z,180000,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
19,PT10M36.00S,2021-12-01T03:12:40.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203503,94.03745072273325,3.6764705882352944,1610612757,3,0,2021-12-01T03:12:46Z,190000,-232.0,4.0,1,right,MISS T. Snell 3PT,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,
20,PT10M34.00S,2021-12-01T03:12:42.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,3,0,2021-12-01T03:12:46Z,200000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,
21,PT10M34.00S,2021-12-01T03:12:46.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,3,0,2021-12-01T03:12:46Z,210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PT10M32.00S,2021-12-01T03:13:06.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203468,86.5473061760841,3.9215686274509802,1610612757,3,0,2021-12-01T03:13:12Z,220000,-230.0,74.0,1,right,MISS C. McCollum 24' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,24.2,Missed,,,,,,,,,,,,,,,,,,
23,PT10M28.00S,2021-12-01T03:13:10.9Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,3,0,2021-12-01T03:13:12Z,230000,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M18.00S,2021-12-01T03:13:22.8Z,1,REGULAR,foul,personal,['2freethrow'],203994,,,1610612765,3,0,2021-12-01T03:13:34Z,240000,,,0,,J. Nurkic shooting personal FOUL (1 PF) (Grant 2 FT),"[203994, 203924]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Grant,203924.0,,
26,PT10M18.00S,2021-12-01T03:13:56.6Z,1,REGULAR,freethrow,1 of 2,[],203924,,,1610612765,3,1,2021-12-01T03:13:56Z,260000,,,0,,J. Grant Free Throw 1 of 2 (1 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
27,PT10M18.00S,2021-12-01T03:14:16.7Z,1,REGULAR,freethrow,2 of 2,[],203924,,,1610612765,3,2,2021-12-01T03:14:16Z,270000,,,0,,J. Grant Free Throw 2 of 2 (2 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
28,PT10M07.00S,2021-12-01T03:14:31.4Z,1,REGULAR,turnover,out-of-bounds,[],203994,,,1610612757,3,2,2021-12-01T03:14:36Z,280000,,,0,,J. Nurkic bad pass out-of-bounds TURNOVER (1 TO),[203994],1610612757.0,POR,bad pass,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,1.0,,,203593.0,,,,,,
29,PT09M52.00S,2021-12-01T03:14:51.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,18.478975032851512,93.87254901960785,1610612765,3,2,2021-12-01T03:14:55Z,290000,-219.0,121.0,1,left,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,
30,PT09M50.00S,2021-12-01T03:14:53.7Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,3,2,2021-12-01T03:14:55Z,300000,,,0,,J. Nurkic REBOUND (Off:1 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,29.0,2.0,1.0,1.0,,,,,,,,,,,,,,
31,PT09M37.00S,2021-12-01T03:15:07.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,92.72339027595268,44.85294117647059,1610612757,3,2,2021-12-01T03:15:12Z,310000,-26.0,16.0,1,right,MISS J. Nurkic driving Layup,[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,3.02,Missed,,,,,,,,,,,,,,,,,,
32,PT09M35.00S,2021-12-01T03:15:09.2Z,1,REGULAR,rebound,offensive,[],203994,,,1610612757,3,2,2021-12-01T03:15:12Z,320000,,,0,,J. Nurkic REBOUND (Off:2 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,31.0,3.0,1.0,2.0,,,,,,,,,,,,,,
33,PT09M35.00S,2021-12-01T03:15:11.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,94.40999984741211,50.0,1610612757,5,2,2021-12-01T03:15:11Z,330000,0.0,0.0,1,right,J. Nurkic putback Layup (2 PTS),[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,
34,PT09M35.00S,2021-12-01T03:15:17.7Z,1,REGULAR,foul,technical,['1freethrow'],203994,,,1610612765,5,2,2021-12-01T03:15:26Z,340000,,,0,,J. Nurkic technical FOUL (1 Tech),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,202041.0,1.0,1.0,,,,
35,PT09M35.00S,2021-12-01T03:15:39.7Z,1,REGULAR,freethrow,1 of 1,[],203924,,,1610612765,5,2,2021-12-01T03:15:39Z,350000,,,0,,MISS J. Grant technical Free Throw 1 of 1,[203924],1610612765.0,DET,technical,,,Grant,J. Grant,,,,,,Missed,,,,,,,,,,,,,,,,,,
36,PT09M35.00S,2021-12-01T03:15:39.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,5,2,2021-12-01T03:15:39Z,360000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,
37,PT09M20.00S,2021-12-01T03:16:09.3Z,1,REGULAR,2pt,Jump Shot,[],1630180,18.610381077529567,69.6078431372549,1610612765,5,2,2021-12-01T03:16:12Z,370000,-98.0,122.0,1,left,MISS S. Bey 15' pullup Shot,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,15.68,Missed,,,,,,,,,,,,,,,,,,
38,PT09M18.00S,2021-12-01T03:16:11.3Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,5,2,2021-12-01T03:16:12Z,380000,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,37.0,2.0,2.0,0.0,,,,,,,,,,,,,,
39,PT09M08.00S,2021-12-01T03:16:21.1Z,1,REGULAR,2pt,Jump Shot,[],1629014,78.9257555847569,50.49019607843137,1610612757,5,2,2021-12-01T03:16:23Z,390000,2.0,146.0,1,right,MISS A. Simons 14' pullup Shot - blocked,"[1629014, 1630595]",1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,14.56,Missed,,,,,,,,,,,,,,,,,Cunningham,1630595.0
43,PT09M08.00S,2021-12-01T03:16:21.1Z,1,REGULAR,block,,[],1630595,,,1610612757,5,2,2021-12-01T03:16:49Z,395000,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
40,PT09M06.00S,2021-12-01T03:16:23.1Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,5,2,2021-12-01T03:16:49Z,400000,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,,,
41,PT09M05.00S,2021-12-01T03:16:29.0Z,1,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612765,5,2,2021-12-01T03:16:37Z,410000,,,0,,A. Simons shooting personal FOUL (1 PF) (Hayes 2 FT),"[1629014, 1630165]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Hayes,1630165.0,,
44,PT09M05.00S,2021-12-01T03:16:53.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630165,,,1610612765,5,3,2021-12-01T03:16:53Z,430000,,,0,,K. Hayes Free Throw 1 of 2 (1 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
45,PT09M05.00S,2021-12-01T03:17:05.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630165,,,1610612765,5,4,2021-12-01T03:17:05Z,440000,,,0,,K. Hayes Free Throw 2 of 2 (2 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
46,PT08M45.00S,2021-12-01T03:17:27.3Z,1,REGULAR,3pt,Jump Shot,[],203468,68.41327201051249,64.4607843137255,1610612757,5,4,2021-12-01T03:17:32Z,450000,72.0,244.0,1,right,MISS C. McCollum 25' pullup 3PT,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,
47,PT08M41.00S,2021-12-01T03:17:31.3Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,5,4,2021-12-01T03:20:07Z,460000,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT08M32.00S,2021-12-01T03:17:38.8Z,1,REGULAR,3pt,Jump Shot,[],1630595,27.151773981603156,22.30392156862745,1610612765,5,7,2021-12-01T03:17:45Z,470000,138.0,203.0,1,left,C. Cunningham 24' 3PT  (3 PTS) (S. Bey 1 AST),"[1630595, 1630180]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,24.55,Made,,,,,3.0,S. Bey,1630180.0,1.0,,,,,,,,,,
50,PT08M17.00S,2021-12-01T03:17:54.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203496,93.51182654402102,47.794117647058826,1610612757,7,7,2021-12-01T03:17:59Z,490000,-11.0,8.0,1,right,R. Covington driving Layup (5 PTS) (J. Nurkic 2 AST),"[203496, 203994]",1610612757.0,POR,driving,,,Covington,R. Covington,,,,,1.39,Made,,,,,5.0,J. Nurkic,203994.0,2.0,,,,,,,,,,
52,PT08M12.00S,2021-12-01T03:18:02.7Z,1,REGULAR,turnover,out-of-bounds,[],203924,,,1610612765,7,7,2021-12-01T03:18:09Z,510000,,,0,,J. Grant lost ball out-of-bounds TURNOVER (1 TO),[203924],1610612765.0,DET,lost ball,,,Grant,J. Grant,,,,,,,,,,,,,,,1.0,,,204058.0,,,,,,
53,PT08M02.00S,2021-12-01T03:18:18.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203496,73.53810775295663,17.401960784313726,1610612757,7,7,2021-12-01T03:18:22Z,520000,-163.0,196.0,1,right,MISS R. Covington 25' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,
54,PT07M59.00S,2021-12-01T03:18:21.8Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,7,7,2021-12-01T03:18:22Z,530000,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,53.0,2.0,2.0,0.0,,,,,,,,,,,,,,
55,PT07M48.00S,2021-12-01T03:18:32.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,6.783837056504599,47.794117647058826,1610612765,7,9,2021-12-01T03:18:35Z,540000,11.0,11.0,1,left,S. Bey driving Layup (2 PTS),[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,1.58,Made,,,,,2.0,,,,,,,,,,,,,
56,PT07M35.00S,2021-12-01T03:18:47.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,7,9,2021-12-01T03:18:47Z,550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M29.00S,2021-12-01T03:19:07.5Z,1,REGULAR,2pt,Jump Shot,[],203468,78.26872536136662,69.6078431372549,1610612757,9,9,2021-12-01T03:19:16Z,560000,98.0,152.0,1,right,C. McCollum 18' step back Jump Shot (2 PTS),[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,18.07,Made,,,,,2.0,,,,,,,,,,,,,
58,PT07M13.00S,2021-12-01T03:19:24.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,13.485545335085414,40.68627450980392,1610612765,9,9,2021-12-01T03:19:27Z,570000,47.0,74.0,1,left,MISS S. Bey 8' driving floating Shot,[1630180],1610612765.0,DET,driving floating,,,Bey,S. Bey,,,,,8.77,Missed,,,,,,,,,,,,,,,,,,
59,PT07M11.00S,2021-12-01T03:19:26.1Z,1,REGULAR,rebound,defensive,[],203468,,,1610612757,9,9,2021-12-01T03:19:27Z,580000,,,0,,C. McCollum REBOUND (Off:1 Def:1),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,58.0,2.0,1.0,1.0,,,,,,,,,,,,,,
60,PT07M07.00S,2021-12-01T03:19:34.0Z,1,REGULAR,foul,personal,[],1630595,,,1610612757,9,9,2021-12-01T03:19:39Z,590000,,,0,,C. Cunningham personal FOUL (1 PF),"[1630595, 203468]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,McCollum,203468.0,,
62,PT06M59.00S,2021-12-01T03:19:58.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203468,90.62089356110381,60.5392156862745,1610612757,9,9,2021-12-01T03:20:13Z,610000,53.0,36.0,1,right,MISS C. McCollum 6' driving bank Hook,[203468],1610612757.0,POR,driving bank,,,McCollum,C. McCollum,,,,,6.37,Missed,,,,,,,,,,,,,,,,,,
63,PT06M57.00S,2021-12-01T03:20:00.5Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,9,9,2021-12-01T03:20:02Z,620000,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,,,
64,PT06M51.00S,2021-12-01T03:20:09.4Z,1,REGULAR,foul,personal,[],203496,,,1610612765,9,9,2021-12-01T03:20:20Z,630000,,,0,,R. Covington personal FOUL (1 PF),"[203496, 1630191]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Stewart,1630191.0,,
66,PT06M51.00S,2021-12-01T03:20:20.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,9,9,2021-12-01T03:20:20Z,650000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M35.00S,2021-12-01T03:23:38.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,7.703679369250986,45.34313725490196,1610612765,9,9,2021-12-01T03:24:33Z,652500,23.0,20.0,1,left,MISS J. Grant driving Layup,[203924],1610612765.0,DET,driving,,,Grant,J. Grant,,,,,3.06,Missed,,,,,,,,,,,,,,,,,,
68,PT06M35.00S,2021-12-01T03:23:38.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,9,9,2021-12-01T03:24:33Z,653750,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,
69,PT06M35.00S,2021-12-01T03:23:41.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612765,9,9,2021-12-01T03:23:58Z,655000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M19.00S,2021-12-01T03:24:02.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203496,92.9862023653088,39.950980392156865,1610612757,9,9,2021-12-01T03:24:33Z,690000,-50.0,13.0,1,right,MISS R. Covington driving floating bank Shot,[203496],1610612757.0,POR,driving floating bank,,,Covington,R. Covington,,,,,5.2,Missed,,,,,,,,,,,,,,,,,,
71,PT06M18.00S,2021-12-01T03:24:03.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,9,9,2021-12-01T03:24:17Z,700000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,
72,PT06M18.00S,2021-12-01T03:24:08.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,9,9,2021-12-01T03:24:08Z,710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M15.00S,2021-12-01T03:24:28.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fromturnover']",203994,92.85479632063075,49.26470588235294,1610612757,9,9,2021-12-01T03:24:48Z,720000,-4.0,15.0,1,right,MISS J. Nurkic Layup,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,1.52,Missed,,,,,,,,,,,,,,,,,,
75,PT06M10.00S,2021-12-01T03:24:33.4Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,9,9,2021-12-01T03:24:48Z,740000,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,,,
76,PT06M09.00S,2021-12-01T03:24:34.3Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203924,5.863994743758213,50.245098039215684,1610612765,9,11,2021-12-01T03:25:05Z,750000,-1.0,3.0,1,left,J. Grant running DUNK (4 PTS) (S. Bey 2 AST),"[203924, 1630180]",1610612765.0,DET,running,,,Grant,J. Grant,,,,,0.29,Made,,,,,4.0,S. Bey,1630180.0,2.0,,,,,,,,,,
78,PT05M59.00S,2021-12-01T03:24:50.1Z,1,REGULAR,foul,personal,[],1630180,,,1610612757,9,11,2021-12-01T03:24:59Z,770000,,,0,,S. Bey personal FOUL (1 PF),"[1630180, 203994]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Nurkic,203994.0,,
80,PT05M59.00S,2021-12-01T03:24:58.0Z,1,REGULAR,substitution,out,[],203496,,,1610612757,9,11,2021-12-01T03:25:00Z,790000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M59.00S,2021-12-01T03:24:58.0Z,1,REGULAR,substitution,in,[],1626204,,,1610612757,9,11,2021-12-01T03:25:00Z,800000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M53.00S,2021-12-01T03:25:19.9Z,1,REGULAR,3pt,Jump Shot,[],203503,73.9323258869908,17.15686274509804,1610612757,12,11,2021-12-01T03:25:41Z,810000,-164.0,193.0,1,right,T. Snell 25' 3PT  (3 PTS) (C. McCollum 1 AST),"[203503, 203468]",1610612757.0,POR,,,,Snell,T. Snell,,,,,25.3,Made,,,,,3.0,C. McCollum,203468.0,1.0,,,,,,,,,,
84,PT05M53.00S,2021-12-01T03:25:33.4Z,1,REGULAR,foul,personal,[],203994,,,1610612765,12,11,2021-12-01T03:30:13Z,830000,,,0,,J. Nurkic loose ball personal FOUL (2 PF),"[203994, 1630191]",1610612757.0,POR,loose ball,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,204058.0,2.0,1.0,Stewart,1630191.0,,
86,PT05M53.00S,2021-12-01T03:25:40.3Z,1,REGULAR,substitution,out,[],203994,,,1610612765,12,11,2021-12-01T03:25:44Z,850000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M53.00S,2021-12-01T03:25:40.3Z,1,REGULAR,substitution,in,[],203469,,,1610612765,12,11,2021-12-01T03:25:44Z,860000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M38.00S,2021-12-01T03:26:11.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612765,12,11,2021-12-01T03:26:16Z,870000,,,0,,A. Simons personal FOUL (2 PF) (Grant 2 FT),"[1629014, 203924]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Grant,203924.0,,
90,PT05M38.00S,2021-12-01T03:26:39.5Z,1,REGULAR,freethrow,1 of 2,[],203924,,,1610612765,12,12,2021-12-01T03:26:39Z,890000,,,0,,J. Grant Free Throw 1 of 2 (5 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
91,PT05M38.00S,2021-12-01T03:26:45.9Z,1,REGULAR,substitution,out,[],1629014,,,1610612765,12,12,2021-12-01T03:26:56Z,900000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M38.00S,2021-12-01T03:26:45.9Z,1,REGULAR,substitution,in,[],1628372,,,1610612765,12,12,2021-12-01T03:26:56Z,910000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
