actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
124,PT04M49.00S,2022-02-06T03:24:26.7Z,1,REGULAR,substitution,in,[],202328,,,1610612749,16,24,2022-02-06T03:29:19Z,937500,,,0,,SUB in: G. Monroe,[202328],1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,
199,PT04M49.00S,2022-02-06T03:24:26.7Z,1,REGULAR,substitution,out,[],1628960,,,1610612749,16,24,2022-02-06T03:42:14Z,938750,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
200,PT04M49.00S,2022-02-06T03:24:26.7Z,1,REGULAR,substitution,in,[],1628978,,,1610612749,16,24,2022-02-06T03:42:14Z,939375,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M40.00S,2022-02-06T03:25:00.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,16,24,2022-02-06T03:25:00Z,940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M36.00S,2022-02-06T03:25:20.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203507,77.87450722733246,23.52941176470588,1610612749,16,24,2022-02-06T03:25:32Z,950000,-132.0,155.0,1,right,MISS G. Antetokounmpo 20' pullup Shot - blocked,"[203507, 203994]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,20.42,Missed,,,,,,,,,,,,,,,,,Nurkic,203994.0
98,PT04M36.00S,2022-02-06T03:25:20.9Z,1,REGULAR,block,,[],203994,,,1610612749,16,24,2022-02-06T03:26:33Z,960000,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M28.00S,2022-02-06T03:25:28.9Z,1,REGULAR,rebound,offensive,[],202328,,,1610612749,16,24,2022-02-06T03:25:32Z,970000,,,0,,G. Monroe REBOUND (Off:1 Def:0),[202328],1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,,,97.0,1.0,0.0,1.0,,,,,,,,,,,,,,
100,PT04M28.00S,2022-02-06T03:25:27.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202328,94.40999984741211,50.0,1610612749,16,26,2022-02-06T03:25:27Z,980000,0.0,0.0,1,right,G. Monroe tip Layup (2 PTS),[202328],1610612749.0,MIL,tip,,,Monroe,G. Monroe,,,,,0.0,Made,,,,,,,,,,2.0,,,,,,,,
101,PT04M22.00S,2022-02-06T03:25:33.9Z,1,REGULAR,3pt,Jump Shot,[],1629014,34.90473061760841,50.0,1610612757,16,26,2022-02-06T03:25:39Z,990000,0.0,276.0,1,left,MISS A. Simons 27' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,27.56,Missed,,,,,,,,,,,,,,,,,,
102,PT04M20.00S,2022-02-06T03:25:35.9Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,16,26,2022-02-06T03:25:39Z,1000000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,
103,PT04M08.00S,2022-02-06T03:25:48.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202328,94.03745072273325,51.71568627450981,1610612749,16,26,2022-02-06T03:26:11Z,1010000,9.0,4.0,1,right,MISS G. Monroe driving Layup - blocked,"[202328, 1626159]",1610612749.0,MIL,driving,,,Monroe,G. Monroe,,,,,0.93,Missed,,,,,,,,,,,,,,,,,Winslow,1626159.0
104,PT04M08.00S,2022-02-06T03:25:48.2Z,1,REGULAR,block,,[],1626159,,,1610612749,16,26,2022-02-06T03:25:50Z,1020000,,,0,,J. Winslow BLOCK (1 BLK),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M05.00S,2022-02-06T03:25:51.2Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,16,26,2022-02-06T03:26:11Z,1030000,,,0,,J. Nurkic REBOUND (Off:1 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,103.0,5.0,4.0,1.0,,,,,,,,,,,,,,
106,PT03M54.00S,2022-02-06T03:26:02.0Z,1,REGULAR,2pt,Jump Shot,[],1626159,16.90210249671485,86.02941176470588,1610612757,16,26,2022-02-06T03:26:13Z,1040000,-180.0,106.0,1,left,MISS J. Winslow 20' pullup Shot,[1626159],1610612757.0,POR,pullup,,,Winslow,J. Winslow,,,,,20.92,Missed,,,,,,,,,,,,,,,,,,
107,PT03M50.00S,2022-02-06T03:26:05.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,16,26,2022-02-06T03:26:05Z,1050000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,106.0,2.0,2.0,0.0,,,,,,,,,,,,,,
109,PT03M42.00S,2022-02-06T03:26:17.9Z,1,REGULAR,3pt,Jump Shot,[],1628978,94.03745072273325,3.9215686274509802,1610612749,16,29,2022-02-06T03:27:29Z,1060000,-230.0,4.0,1,right,D. DiVincenzo 3PT  (3 PTS) (G. Antetokounmpo 3 AST),"[1628978, 203507]",1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,23.04,Made,,,,,,,,,,3.0,G. Antetokounmpo,203507.0,3.0,,,,,
111,PT03M42.00S,2022-02-06T03:27:07.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,16,29,2022-02-06T03:27:12Z,1080000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M22.00S,2022-02-06T03:29:34.6Z,1,REGULAR,turnover,out-of-bounds,[],1629014,,,1610612757,16,29,2022-02-06T03:29:54Z,1150000,,,0,,A. Simons bad pass out-of-bounds TURNOVER (2 TO),[1629014],1610612757.0,POR,bad pass,,,Simons,A. Simons,,,,,,,,,,,1662.0,,,,,,,,,2.0,,,,
127,PT03M22.00S,2022-02-06T03:29:42.1Z,1,REGULAR,substitution,in,[],1629604,,,1610612749,16,29,2022-02-06T03:29:48Z,1170000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,
345,PT03M22.00S,2022-02-06T03:29:42.1Z,1,REGULAR,substitution,out,[],203994,,,1610612749,16,29,2022-02-06T04:17:11Z,1175000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
346,PT03M22.00S,2022-02-06T03:29:42.1Z,1,REGULAR,substitution,out,[],203507,,,1610612749,16,29,2022-02-06T04:17:11Z,1177500,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
347,PT03M22.00S,2022-02-06T03:29:42.1Z,1,REGULAR,substitution,in,[],202083,,,1610612749,16,29,2022-02-06T04:17:11Z,1178750,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M10.00S,2022-02-06T03:30:05.9Z,1,REGULAR,turnover,out-of-bounds,[],201950,,,1610612749,16,29,2022-02-06T03:32:20Z,1180000,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (1 TO),[201950],1610612749.0,MIL,bad pass,,,Holiday,J. Holiday,,,,,,,,,,,1627962.0,,,,,,,,,1.0,,,,
130,PT03M02.00S,2022-02-06T03:30:19.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203463,33.196452036793694,49.26470588235294,1610612757,16,29,2022-02-06T03:30:23Z,1190000,4.0,260.0,1,left,MISS B. McLemore 25' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,
131,PT03M00.00S,2022-02-06T03:30:21.7Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,16,29,2022-02-06T03:30:23Z,1200000,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,130.0,2.0,2.0,0.0,,,,,,,,,,,,,,
132,PT02M53.00S,2022-02-06T03:30:28.9Z,1,REGULAR,3pt,Jump Shot,[],1628978,92.59198423127464,95.09803921568627,1610612749,16,29,2022-02-06T03:30:32Z,1210000,225.0,17.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,22.61,Missed,,,,,,,,,,,,,,,,,,
133,PT02M51.00S,2022-02-06T03:30:30.9Z,1,REGULAR,rebound,defensive,[],1629604,,,1610612757,16,29,2022-02-06T03:30:32Z,1220000,,,0,,C. Elleby REBOUND (Off:0 Def:1),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,
134,PT02M47.00S,2022-02-06T03:30:39.2Z,1,REGULAR,foul,personal,[],1628978,,,1610612757,16,29,2022-02-06T03:30:45Z,1230000,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 1626159]",1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,1662.0,1.0,0.0,Winslow,1626159.0,,,,,,,,,
136,PT02M47.00S,2022-02-06T03:30:46.9Z,1,REGULAR,substitution,out,[],201950,,,1610612757,16,29,2022-02-06T03:30:49Z,1250000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M47.00S,2022-02-06T03:30:46.9Z,1,REGULAR,substitution,in,[],203114,,,1610612757,16,29,2022-02-06T03:30:49Z,1260000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M36.00S,2022-02-06T03:31:13.2Z,1,REGULAR,turnover,lost ball,[],1629014,,,1610612757,16,29,2022-02-06T03:31:16Z,1270000,,,0,,A. Simons lost ball TURNOVER (3 TO),"[1629014, 202328]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,3.0,Monroe,202328.0,,
139,PT02M36.00S,2022-02-06T03:31:13.2Z,1,REGULAR,steal,,[],202328,,,1610612749,16,29,2022-02-06T03:31:14Z,1280000,,,0,,G. Monroe STEAL (1 STL),[202328],1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M32.00S,2022-02-06T03:31:17.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626192,63.6826544021025,50.73529411764706,1610612749,16,32,2022-02-06T03:31:24Z,1290000,4.0,289.0,1,right,P. Connaughton 28' 3PT running (3 PTS) (W. Matthews 1 AST),"[1626192, 202083]",1610612749.0,MIL,running,,,Connaughton,P. Connaughton,,,,,28.89,Made,,,,,,,,,,3.0,W. Matthews,202083.0,1.0,,,,,
142,PT02M12.00S,2022-02-06T03:31:36.2Z,1,REGULAR,3pt,Jump Shot,[],203463,16.113666228646515,3.1862745098039214,1610612757,16,32,2022-02-06T03:31:42Z,1310000,234.0,99.0,1,left,MISS B. McLemore 25' pullup 3PT,[203463],1610612757.0,POR,pullup,,,McLemore,B. McLemore,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,
143,PT02M10.00S,2022-02-06T03:31:38.2Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612749,16,32,2022-02-06T03:31:42Z,1320000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,,
144,PT02M07.00S,2022-02-06T03:31:42.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626192,93.77463863337714,53.431372549019606,1610612749,16,32,2022-02-06T03:31:49Z,1330000,17.0,6.0,1,right,MISS P. Connaughton running reverse Layup,[1626192],1610612749.0,MIL,running reverse,,,Connaughton,P. Connaughton,,,,,1.82,Missed,,,,,,,,,,,,,,,,,,
145,PT02M05.00S,2022-02-06T03:31:44.0Z,1,REGULAR,rebound,defensive,[],203463,,,1610612757,16,32,2022-02-06T03:31:49Z,1340000,,,0,,B. McLemore REBOUND (Off:0 Def:1),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,
146,PT01M58.00S,2022-02-06T03:31:55.3Z,1,REGULAR,foul,offensive,[],1626159,,,1610612757,16,32,2022-02-06T03:32:14Z,1350000,,,0,,J. Winslow offensive FOUL (2 PF),"[1626159, 1626192]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,1627962.0,2.0,0.0,Connaughton,1626192.0,,,,,,,,,
148,PT01M58.00S,2022-02-06T03:31:55.3Z,1,REGULAR,turnover,offensive foul,[],1626159,,,1610612757,16,32,2022-02-06T03:32:14Z,1370000,,,0,,J. Winslow offensive foul TURNOVER (1 TO),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,1626302.0,,,,,,,,,1.0,,,,
149,PT01M58.00S,2022-02-06T03:32:06.9Z,1,REGULAR,substitution,out,[],1629014,,,1610612749,16,32,2022-02-06T03:32:10Z,1380000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M58.00S,2022-02-06T03:32:06.9Z,1,REGULAR,substitution,in,[],1628372,,,1610612749,16,32,2022-02-06T03:32:10Z,1390000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M46.00S,2022-02-06T03:32:38.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203114,92.9862023653088,52.450980392156865,1610612749,16,34,2022-02-06T03:32:43Z,1400000,12.0,13.0,1,right,K. Middleton driving floating bank Jump Shot (4 PTS),[203114],1610612749.0,MIL,driving floating bank,,,Middleton,K. Middleton,,,,,1.82,Made,,,,,,,,,,4.0,,,,,,,,
152,PT01M29.00S,2022-02-06T03:32:55.1Z,1,REGULAR,foul,personal,['3freethrow'],1626192,,,1610612757,16,34,2022-02-06T03:33:03Z,1410000,,,0,,P. Connaughton shooting personal FOUL (1 PF) (McLemore 3 FT),"[1626192, 203463]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,,,,,,,1627962.0,1.0,0.0,McLemore,203463.0,,,,,,,,,
154,PT01M29.00S,2022-02-06T03:33:33.1Z,1,REGULAR,freethrow,1 of 3,[],203463,,,1610612757,17,34,2022-02-06T03:33:33Z,1430000,,,0,,B. McLemore Free Throw 1 of 3 (1 PTS),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
155,PT01M29.00S,2022-02-06T03:33:53.9Z,1,REGULAR,freethrow,2 of 3,[],203463,,,1610612757,18,34,2022-02-06T03:33:53Z,1440000,,,0,,B. McLemore Free Throw 2 of 3 (2 PTS),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
156,PT01M29.00S,2022-02-06T03:34:13.5Z,1,REGULAR,freethrow,3 of 3,[],203463,,,1610612757,19,34,2022-02-06T03:34:13Z,1450000,,,0,,B. McLemore Free Throw 3 of 3 (3 PTS),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
157,PT01M13.00S,2022-02-06T03:34:33.0Z,1,REGULAR,3pt,Jump Shot,[],202083,92.9862023653088,95.83333333333334,1610612749,19,34,2022-02-06T03:34:37Z,1460000,229.0,13.0,1,right,MISS W. Matthews 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,22.96,Missed,,,,,,,,,,,,,,,,,,
158,PT01M12.00S,2022-02-06T03:34:34.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,19,34,2022-02-06T03:34:37Z,1470000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,157.0,,,,,,,,,,,,,,,,,
159,PT01M12.00S,2022-02-06T03:34:37.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,19,34,2022-02-06T03:34:37Z,1480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M58.90S,2022-02-06T03:34:56.3Z,1,REGULAR,3pt,Jump Shot,[],203463,23.340998685939553,87.25490196078431,1610612757,22,34,2022-02-06T03:35:00Z,1490000,-186.0,167.0,1,left,B. McLemore 25' 3PT  (6 PTS) (T. Watford 1 AST),"[203463, 1630570]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,25.01,Made,,,,,,,,,,6.0,T. Watford,1630570.0,1.0,,,,,
162,PT00M48.60S,2022-02-06T03:35:10.1Z,1,REGULAR,3pt,Jump Shot,[],203114,77.87450722733246,91.91176470588235,1610612749,22,34,2022-02-06T03:35:16Z,1510000,210.0,155.0,1,right,MISS K. Middleton 26' step back 3PT,[203114],1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,
163,PT00M45.60S,2022-02-06T03:35:13.1Z,1,REGULAR,rebound,defensive,[],1626159,,,1610612757,22,34,2022-02-06T03:35:16Z,1520000,,,0,,J. Winslow REBOUND (Off:0 Def:2),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,162.0,2.0,2.0,0.0,,,,,,,,,,,,,,
164,PT00M40.70S,2022-02-06T03:35:18.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626159,5.601182654402102,51.470588235294116,1610612757,24,34,2022-02-06T03:35:27Z,1530000,-7.0,0.0,1,left,J. Winslow running reverse Layup (2 PTS) (C. Elleby 1 AST),"[1626159, 1629604]",1610612757.0,POR,running reverse,,,Winslow,J. Winslow,,,,,0.74,Made,,,,,,,,,,2.0,C. Elleby,1629604.0,1.0,,,,,
166,PT00M27.80S,2022-02-06T03:35:36.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,24,34,2022-02-06T03:35:36Z,1550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M19.10S,2022-02-06T03:36:01.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202328,92.06636005256242,48.529411764705884,1610612749,24,34,2022-02-06T03:36:04Z,1560000,-7.0,22.0,1,right,MISS G. Monroe Layup - blocked,"[202328, 1630570]",1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,2.33,Missed,,,,,,,,,,,,,,,,,Watford,1630570.0
168,PT00M19.10S,2022-02-06T03:36:01.0Z,1,REGULAR,block,,[],1630570,,,1610612749,24,34,2022-02-06T03:36:02Z,1570000,,,0,,T. Watford BLOCK (1 BLK),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M17.00S,2022-02-06T03:36:03.1Z,1,REGULAR,rebound,defensive,[],1629604,,,1610612757,24,34,2022-02-06T03:36:04Z,1580000,,,0,,C. Elleby REBOUND (Off:0 Def:2),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,167.0,2.0,2.0,0.0,,,,,,,,,,,,,,
170,PT00M03.20S,2022-02-06T03:36:18.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,24,34,2022-02-06T03:36:18Z,1590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M01.50S,2022-02-06T03:36:43.4Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1626192,,,1610612757,24,34,2022-02-06T03:36:59Z,1600000,,,0,,P. Connaughton shooting personal FOUL (2 PF) (McLemore 3 FT),"[1626192, 203463]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,,,,,,,1626302.0,2.0,0.0,McLemore,203463.0,,,,,,,,,
173,PT00M01.50S,2022-02-06T03:37:20.8Z,1,REGULAR,freethrow,1 of 3,[],203463,,,1610612757,25,34,2022-02-06T03:37:20Z,1620000,,,0,,B. McLemore Free Throw 1 of 3 (7 PTS),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
174,PT00M01.50S,2022-02-06T03:37:44.3Z,1,REGULAR,freethrow,2 of 3,[],203463,,,1610612757,25,34,2022-02-06T03:37:44Z,1630000,,,0,,MISS B. McLemore Free Throw 2 of 3,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,Missed,,,,,,,,,,,,,,,,,,
175,PT00M01.50S,2022-02-06T03:37:44.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,25,34,2022-02-06T03:37:44Z,1640000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,174.0,,,,,,,,,,,,,,,,,
176,PT00M01.50S,2022-02-06T03:38:02.4Z,1,REGULAR,freethrow,3 of 3,[],203463,,,1610612757,26,34,2022-02-06T03:38:02Z,1650000,,,0,,B. McLemore Free Throw 3 of 3 (8 PTS),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
177,PT00M00.00S,2022-02-06T03:38:11.1Z,1,REGULAR,3pt,Jump Shot,[],1628978,42.132063074901446,45.34313725490196,1610612749,26,34,2022-02-06T03:38:15Z,1660000,-23.0,491.0,1,right,MISS D. DiVincenzo 49' pullup 3PT,[1628978],1610612749.0,MIL,pullup,,,DiVincenzo,D. DiVincenzo,,,,,49.21,Missed,,,,,,,,,,,,,,,,,,
178,PT00M00.00S,2022-02-06T03:38:13.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,26,34,2022-02-06T03:38:13Z,1670000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,177.0,,,,,,,,,,,,,,,,,
179,PT00M00.00S,2022-02-06T03:38:13.8Z,1,REGULAR,period,end,[],0,,,1610612749,26,34,2022-02-06T03:38:13Z,1680000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-02-06T03:40:20.6Z,2,REGULAR,substitution,out,['startperiod'],1629604,,,1610612749,26,34,2022-02-06T03:40:38Z,1690000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2022-02-06T03:40:20.6Z,2,REGULAR,substitution,out,['startperiod'],1626159,,,1610612749,26,34,2022-02-06T03:40:38Z,1700000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2022-02-06T03:40:20.6Z,2,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,26,34,2022-02-06T03:40:38Z,1710000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2022-02-06T03:40:20.6Z,2,REGULAR,substitution,out,['startperiod'],202328,,,1610612749,26,34,2022-02-06T03:40:38Z,1720000,,,0,,SUB out: G. Monroe,[202328],1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2022-02-06T03:40:20.6Z,2,REGULAR,substitution,in,['startperiod'],203503,,,1610612749,26,34,2022-02-06T03:40:38Z,1730000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2022-02-06T03:40:20.6Z,2,REGULAR,substitution,in,['startperiod'],203468,,,1610612749,26,34,2022-02-06T03:40:38Z,1740000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2022-02-06T03:40:20.6Z,2,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,26,34,2022-02-06T03:40:38Z,1750000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2022-02-06T03:40:20.6Z,2,REGULAR,substitution,in,['startperiod'],1626171,,,1610612749,26,34,2022-02-06T03:40:38Z,1760000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2022-02-06T03:40:47.9Z,2,REGULAR,period,start,[],0,,,1610612749,26,34,2022-02-06T03:40:47Z,1770000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT11M44.00S,2022-02-06T03:41:03.2Z,2,REGULAR,3pt,Jump Shot,[],1628978,80.23981603153744,93.13725490196079,1610612749,26,34,2022-02-06T03:41:09Z,1780000,216.0,133.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,
190,PT11M42.00S,2022-02-06T03:41:05.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,26,34,2022-02-06T03:41:09Z,1790000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,189.0,,,,,,,,,,,,,,,,,
191,PT11M42.00S,2022-02-06T03:41:09.3Z,2,REGULAR,foul,personal,[],203507,,,1610612757,26,34,2022-02-06T03:41:14Z,1800000,,,0,,G. Antetokounmpo loose ball personal FOUL (1 PF),"[203507, 1630570]",1610612749.0,MIL,loose ball,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,1626302.0,1.0,0.0,Watford,1630570.0,,,,,,,,,
193,PT11M22.00S,2022-02-06T03:41:42.7Z,2,REGULAR,3pt,Jump Shot,[],203468,7.440867279894875,99.01960784313727,1610612757,26,34,2022-02-06T03:41:46Z,1820000,-245.0,17.0,1,left,MISS C. McCollum 24' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,24.57,Missed,,,,,,,,,,,,,,,,,,
