actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
18,PT09M35.00S,2022-02-28T02:14:06.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201145,5.075558475689881,47.549019607843135,1610612743,6,4,2022-02-28T02:14:10Z,180000,12.0,-5.0,1,left,MISS J. Green alley-oop Layup,[201145],1610612743.0,DEN,alley-oop,,,Green,J. Green,,,,,1.32,Missed,,,,,,,,,,,,,,,,,,,
19,PT09M33.00S,2022-02-28T02:14:08.5Z,1,REGULAR,rebound,defensive,[],1629604,,,1610612757,6,4,2022-02-28T02:14:10Z,190000,,,0,,C. Elleby REBOUND (Off:0 Def:1),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,
20,PT09M30.00S,2022-02-28T02:14:13.4Z,1,REGULAR,turnover,out-of-bounds,[],1629604,,,1610612757,6,4,2022-02-28T02:14:20Z,200000,,,0,,C. Elleby bad pass out-of-bounds TURNOVER (1 TO),[1629604],1610612757.0,POR,bad pass,,,Elleby,C. Elleby,,,,,,,,,,,2882.0,,,,,,,,,1.0,,,,,
21,PT09M17.00S,2022-02-28T02:14:35.1Z,1,REGULAR,turnover,lost ball,[],203932,,,1610612743,6,4,2022-02-28T02:14:43Z,210000,,,0,,A. Gordon lost ball TURNOVER (1 TO),"[203932, 1630553]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,1.0,Johnson,1630553.0,,,
22,PT09M17.00S,2022-02-28T02:14:35.1Z,1,REGULAR,steal,,[],1630553,,,1610612757,6,4,2022-02-28T02:14:38Z,220000,,,0,,K. Johnson STEAL (1 STL),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
23,PT09M11.00S,2022-02-28T02:14:42.3Z,1,REGULAR,turnover,lost ball,[],1630553,,,1610612757,6,4,2022-02-28T02:14:47Z,230000,,,0,,K. Johnson lost ball TURNOVER (1 TO),"[1630553, 203999]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,1.0,Jokic,203999.0,,,
24,PT09M11.00S,2022-02-28T02:14:42.3Z,1,REGULAR,steal,,[],203999,,,1610612743,6,4,2022-02-28T02:14:43Z,240000,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT09M11.00S,2022-02-28T02:14:46.0Z,1,REGULAR,foul,personal,[],1629234,,,1610612743,6,4,2022-02-28T02:16:29Z,250000,,,0,,D. Eubanks take personal FOUL (1 PF),"[1629234, 203999]",1610612757.0,POR,take,,,Eubanks,D. Eubanks,,,,,,,,,,,202035.0,1.0,0.0,Jokic,203999.0,,,,,,,,,,
29,PT08M49.00S,2022-02-28T02:15:47.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628420,22.28975032851511,87.00980392156863,1610612743,6,4,2022-02-28T02:16:02Z,290000,-185.0,157.0,1,left,MISS M. Morris 24' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,24.26,Missed,,,,,,,,,,,,,,,,,,,
33,PT08M40.00S,2022-02-28T02:16:00.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,6,4,2022-02-28T02:16:00Z,300000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,
30,PT08M40.00S,2022-02-28T02:16:00.4Z,1,REGULAR,jumpball,recovered,[],203115,,,1610612743,6,4,2022-02-28T02:16:06Z,310000,,,0,,Jump Ball N. Jokic vs. D. Eubanks: Tip to W. Barton,"[203115, 203999, 1629234]",1610612743.0,DEN,lodgedball,W. Barton,203115.0,Barton,W. Barton,Jokic,203999.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,,,,,,
34,PT08M25.00S,2022-02-28T02:16:15.3Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203115,16.63929040735874,24.509803921568626,1610612743,6,4,2022-02-28T02:16:25Z,340000,127.0,104.0,1,left,MISS W. Barton 16' driving floating bank Shot,[203115],1610612743.0,DEN,driving floating bank,,,Barton,W. Barton,,,,,16.45,Missed,,,,,,,,,,,,,,,,,,,
35,PT08M22.00S,2022-02-28T02:16:18.3Z,1,REGULAR,rebound,defensive,[],1629604,,,1610612757,6,4,2022-02-28T02:16:25Z,350000,,,0,,C. Elleby REBOUND (Off:0 Def:2),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,34.0,2.0,2.0,0.0,,,,,,
36,PT08M08.00S,2022-02-28T02:16:32.8Z,1,REGULAR,3pt,Jump Shot,[],1629014,71.69842312746385,16.176470588235293,1610612757,6,4,2022-02-28T02:16:37Z,360000,-169.0,214.0,1,right,MISS A. Simons 27' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,27.24,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M06.00S,2022-02-28T02:16:34.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,6,4,2022-02-28T02:16:37Z,370000,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,
38,PT07M53.00S,2022-02-28T02:16:47.7Z,1,REGULAR,3pt,Jump Shot,[],203115,20.581471747700395,91.91176470588235,1610612743,6,4,2022-02-28T02:16:53Z,380000,-210.0,141.0,1,left,MISS W. Barton 25' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
39,PT07M51.00S,2022-02-28T02:16:49.7Z,1,REGULAR,rebound,defensive,[],1629604,,,1610612757,6,4,2022-02-28T02:16:53Z,390000,,,0,,C. Elleby REBOUND (Off:0 Def:3),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,38.0,3.0,3.0,0.0,,,,,,
40,PT07M45.00S,2022-02-28T02:16:56.1Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1629014,78.53153745072274,42.15686274509804,1610612757,8,4,2022-02-28T02:17:07Z,400000,-39.0,149.0,1,right,A. Simons 15' running pullup Jump Shot (2 PTS),[1629014],1610612757.0,POR,running pullup,,,Simons,A. Simons,,,,,15.44,Made,2.0,,,,,,,,,,,,,,,,,,
41,PT07M31.00S,2022-02-28T02:17:10.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203932,5.338370565045992,37.00980392156863,1610612743,8,4,2022-02-28T02:17:15Z,410000,65.0,-2.0,1,left,MISS A. Gordon 6' turnaround Hook,[203932],1610612743.0,DEN,turnaround,,,Gordon,A. Gordon,,,,,6.5,Missed,,,,,,,,,,,,,,,,,,,
42,PT07M30.00S,2022-02-28T02:17:11.0Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,8,4,2022-02-28T02:17:15Z,420000,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,
43,PT07M30.00S,2022-02-28T02:17:15.6Z,1,REGULAR,foul,personal,[],203999,,,1610612757,8,4,2022-02-28T02:17:22Z,430000,,,0,,N. Jokic personal FOUL (1 PF),"[203999, 1628404]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,202035.0,1.0,0.0,Hart,1628404.0,,,,,,,,,,
45,PT07M14.00S,2022-02-28T02:17:49.3Z,1,REGULAR,turnover,traveling,[],1628404,,,1610612757,8,4,2022-02-28T02:17:56Z,450000,,,0,,J. Hart traveling TURNOVER (1 TO),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,1204.0,,,,,,,,,1.0,,,,,
46,PT07M10.00S,2022-02-28T02:18:00.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203932,5.863994743758213,49.26470588235294,1610612743,8,6,2022-02-28T02:18:11Z,460000,4.0,3.0,1,left,A. Gordon running DUNK (2 PTS) (N. Jokic 1 AST),"[203932, 203999]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,0.45,Made,2.0,N. Jokic,203999.0,1.0,,,,,,,,,,,,,,,
48,PT06M57.00S,2022-02-28T02:18:14.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,93.11760840998686,55.14705882352941,1610612757,10,6,2022-02-28T02:18:19Z,480000,26.0,12.0,1,right,A. Simons driving Layup (4 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,2.84,Made,4.0,,,,,,,,,,,,,,,,,,
49,PT06M52.00S,2022-02-28T02:18:21.6Z,1,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612743,10,6,2022-02-28T02:18:28Z,490000,,,0,,A. Simons shooting personal FOUL (2 PF) (Barton 2 FT),"[1629014, 203115]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,,,,,,,1204.0,2.0,0.0,Barton,203115.0,,,,,,,,,,
51,PT06M52.00S,2022-02-28T02:18:32.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,10,6,2022-02-28T02:18:32Z,510000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT06M52.00S,2022-02-28T02:21:32.3Z,1,REGULAR,freethrow,1 of 2,[],203115,,,1610612743,10,6,2022-02-28T02:21:32Z,520000,,,0,,MISS W. Barton Free Throw 1 of 2,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
53,PT06M52.00S,2022-02-28T02:21:32.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,10,6,2022-02-28T02:21:32Z,530000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,
54,PT06M52.00S,2022-02-28T02:21:43.6Z,1,REGULAR,freethrow,2 of 2,[],203115,,,1610612743,10,7,2022-02-28T02:21:43Z,540000,,,0,,W. Barton Free Throw 2 of 2 (3 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
55,PT06M36.00S,2022-02-28T02:22:00.8Z,1,REGULAR,3pt,Jump Shot,[],1629604,82.47371879106439,94.36274509803921,1610612757,10,7,2022-02-28T02:22:04Z,550000,222.0,112.0,1,right,MISS C. Elleby 24' 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,,
56,PT06M34.00S,2022-02-28T02:22:02.8Z,1,REGULAR,rebound,offensive,[],1630553,,,1610612757,10,7,2022-02-28T02:22:04Z,560000,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,55.0,1.0,0.0,1.0,,,,,,
57,PT06M25.00S,2022-02-28T02:22:11.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629604,94.03745072273325,96.32352941176471,1610612757,10,7,2022-02-28T02:22:15Z,570000,232.0,4.0,1,right,MISS C. Elleby 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
58,PT06M22.00S,2022-02-28T02:22:14.2Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,10,7,2022-02-28T02:22:15Z,580000,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,57.0,1.0,1.0,0.0,,,,,,
59,PT06M18.00S,2022-02-28T02:22:18.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201145,4.681340341655716,52.69607843137255,1610612743,10,9,2022-02-28T02:22:24Z,590000,-13.0,-8.0,1,left,J. Green running Layup (4 PTS) (N. Jokic 2 AST),"[201145, 203999]",1610612743.0,DEN,running,,,Green,J. Green,,,,,1.6,Made,4.0,N. Jokic,203999.0,2.0,,,,,,,,,,,,,,,
61,PT06M12.00S,2022-02-28T02:22:25.5Z,1,REGULAR,3pt,Jump Shot,[],1629014,67.49342969776609,25.98039215686275,1610612757,10,9,2022-02-28T02:22:33Z,610000,-120.0,253.0,1,right,MISS A. Simons 28' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,28.01,Missed,,,,,,,,,,,,,,,,,,,
62,PT06M09.00S,2022-02-28T02:22:28.5Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612757,10,9,2022-02-28T02:23:51Z,620000,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,61.0,2.0,1.0,1.0,,,,,,
63,PT06M07.00S,2022-02-28T02:22:30.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629014,89.04402102496715,41.17647058823529,1610612757,12,9,2022-02-28T02:22:38Z,630000,-44.0,50.0,1,right,A. Simons 6' floating Jump Shot (6 PTS) (D. Eubanks 2 AST),"[1629014, 1629234]",1610612757.0,POR,floating,,,Simons,A. Simons,,,,,6.7,Made,6.0,D. Eubanks,1629234.0,2.0,,,,,,,,,,,,,,,
64,PT05M50.00S,2022-02-28T02:22:50.3Z,1,REGULAR,foul,personal,['2freethrow'],1629604,,,1610612743,12,9,2022-02-28T02:23:02Z,640000,,,0,,C. Elleby shooting personal FOUL (1 PF) (Green 2 FT),"[1629604, 201145]",1610612757.0,POR,shooting,,,Elleby,C. Elleby,,,,,,,,,,,2882.0,1.0,0.0,Green,201145.0,,,,,,,,,,
66,PT05M50.00S,2022-02-28T02:23:19.9Z,1,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,12,10,2022-02-28T02:23:19Z,660000,,,0,,J. Green Free Throw 1 of 2 (5 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
67,PT05M50.00S,2022-02-28T02:23:22.0Z,1,REGULAR,substitution,out,[],1629604,,,1610612743,12,10,2022-02-28T02:23:31Z,670000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M50.00S,2022-02-28T02:23:22.0Z,1,REGULAR,substitution,out,[],1629234,,,1610612743,12,10,2022-02-28T02:23:31Z,680000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M50.00S,2022-02-28T02:23:22.0Z,1,REGULAR,substitution,out,[],1630553,,,1610612743,12,10,2022-02-28T02:23:31Z,690000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M50.00S,2022-02-28T02:23:22.0Z,1,REGULAR,substitution,in,[],1630314,,,1610612743,12,10,2022-02-28T02:23:31Z,700000,,,0,,SUB in: B. Williams,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M50.00S,2022-02-28T02:23:22.0Z,1,REGULAR,substitution,in,[],1630570,,,1610612743,12,10,2022-02-28T02:23:31Z,710000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M50.00S,2022-02-28T02:23:22.0Z,1,REGULAR,substitution,in,[],203463,,,1610612743,12,10,2022-02-28T02:23:31Z,720000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M50.00S,2022-02-28T02:23:55.9Z,1,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,12,11,2022-02-28T02:23:55Z,730000,,,0,,J. Green Free Throw 2 of 2 (6 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
75,PT05M37.00S,2022-02-28T02:24:10.2Z,1,REGULAR,turnover,bad pass,[],1630314,,,1610612757,12,11,2022-02-28T02:24:14Z,740000,,,0,,B. Williams bad pass TURNOVER (1 TO),"[1630314, 201145]",1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,1.0,Green,201145.0,,,
76,PT05M37.00S,2022-02-28T02:24:10.2Z,1,REGULAR,steal,,[],201145,,,1610612743,12,11,2022-02-28T02:24:11Z,750000,,,0,,J. Green STEAL (1 STL),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M21.00S,2022-02-28T02:24:25.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628420,27.414586070959263,82.1078431372549,1610612743,12,14,2022-02-28T02:24:32Z,760000,-161.0,205.0,1,left,M. Morris 26' 3PT  (3 PTS) (N. Jokic 3 AST),"[1628420, 203999]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,26.05,Made,3.0,N. Jokic,203999.0,3.0,,,,,,,,,,,,,,,
79,PT05M07.00S,2022-02-28T02:24:39.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,84.44480946123521,61.274509803921575,1610612757,12,14,2022-02-28T02:24:44Z,780000,56.0,94.0,1,right,MISS T. Watford 10' floating Shot,[1630570],1610612757.0,POR,floating,,,Watford,T. Watford,,,,,10.94,Missed,,,,,,,,,,,,,,,,,,,
80,PT05M05.00S,2022-02-28T02:24:41.3Z,1,REGULAR,rebound,offensive,[],1628404,,,1610612757,12,14,2022-02-28T02:24:44Z,790000,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,79.0,2.0,1.0,1.0,,,,,,
81,PT05M03.00S,2022-02-28T02:24:43.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203463,66.83639947437582,22.54901960784314,1610612757,12,14,2022-02-28T02:24:47Z,800000,-137.0,259.0,1,right,MISS B. McLemore 29' pullup 3PT,[203463],1610612757.0,POR,pullup,,,McLemore,B. McLemore,,,,,29.33,Missed,,,,,,,,,,,,,,,,,,,
82,PT05M00.00S,2022-02-28T02:24:46.8Z,1,REGULAR,rebound,defensive,[],203115,,,1610612743,12,14,2022-02-28T02:24:47Z,810000,,,0,,W. Barton REBOUND (Off:0 Def:1),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,81.0,1.0,1.0,0.0,,,,,,
83,PT04M51.00S,2022-02-28T02:24:55.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,12.040078843626807,50.73529411764706,1610612743,12,16,2022-02-28T02:24:58Z,820000,-4.0,61.0,1,left,N. Jokic 6' Hook (2 PTS) (W. Barton 1 AST),"[203999, 203115]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,6.08,Made,2.0,W. Barton,203115.0,1.0,,,,,,,,,,,,,,,
85,PT04M36.00S,2022-02-28T02:25:10.5Z,1,REGULAR,3pt,Jump Shot,[],1629014,70.12155059132719,21.568627450980394,1610612757,15,16,2022-02-28T02:25:18Z,840000,-142.0,228.0,1,right,A. Simons 26' 3PT step back (9 PTS) (B. Williams 1 AST),"[1629014, 1630314]",1610612757.0,POR,step back,,,Simons,A. Simons,,,,,26.9,Made,9.0,B. Williams,1630314.0,1.0,,,,,,,,,,,,,,,
87,PT04M07.00S,2022-02-28T02:25:39.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,5.995400788436268,48.03921568627451,1610612743,15,18,2022-02-28T02:25:45Z,860000,10.0,4.0,1,left,A. Gordon Layup (4 PTS) (N. Jokic 4 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,1.05,Made,4.0,N. Jokic,203999.0,4.0,,,,,,,,,,,,,,,
89,PT03M48.00S,2022-02-28T02:25:58.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,84.97043363994744,37.99019607843137,1610612757,15,18,2022-02-28T02:26:04Z,880000,-60.0,89.0,1,right,MISS A. Simons 10' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,10.72,Missed,,,,,,,,,,,,,,,,,,,
90,PT03M45.00S,2022-02-28T02:26:01.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,15,18,2022-02-28T02:26:04Z,890000,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,89.0,2.0,2.0,0.0,,,,,,
91,PT03M41.00S,2022-02-28T02:26:04.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628420,5.469776609724048,96.81372549019608,1610612743,15,18,2022-02-28T02:26:12Z,900000,-234.0,-1.0,1,left,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
92,PT03M38.00S,2022-02-28T02:26:08.1Z,1,REGULAR,rebound,offensive,[],201145,,,1610612743,15,18,2022-02-28T02:26:08Z,910000,,,0,,J. Green REBOUND (Off:1 Def:0),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,91.0,1.0,0.0,1.0,,,,,,
93,PT03M37.00S,2022-02-28T02:26:10.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628420,5.469776609724048,53.67647058823529,1610612743,15,20,2022-02-28T02:26:19Z,920000,-18.0,-1.0,1,left,M. Morris cutting Layup (5 PTS) (J. Green 1 AST),"[1628420, 201145]",1610612743.0,DEN,cutting,,,Morris,M. Morris,,,,,1.84,Made,5.0,J. Green,201145.0,1.0,,,,,,,,,,,,,,,
95,PT03M37.00S,2022-02-28T02:26:16.7Z,1,REGULAR,timeout,full,['team'],0,,,1610612757,15,20,2022-02-28T02:26:16Z,940000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
