actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
89,PT05M11.00S,2022-01-26T03:24:54.6Z,1,REGULAR,substitution,out,[],1629014,,,1610612750,16,11,2022-01-26T03:25:05Z,890000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M11.00S,2022-01-26T03:24:54.6Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,16,11,2022-01-26T03:25:05Z,900000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M11.00S,2022-01-26T03:24:54.6Z,1,REGULAR,substitution,out,[],1626156,,,1610612750,16,11,2022-01-26T03:25:05Z,910000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M11.00S,2022-01-26T03:24:54.6Z,1,REGULAR,substitution,in,[],1626181,,,1610612750,16,11,2022-01-26T03:25:05Z,920000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M11.00S,2022-01-26T03:24:54.6Z,1,REGULAR,substitution,in,[],1627736,,,1610612750,16,11,2022-01-26T03:25:05Z,930000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M11.00S,2022-01-26T03:24:54.6Z,1,REGULAR,substitution,in,[],1629669,,,1610612750,16,11,2022-01-26T03:25:05Z,940000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M11.00S,2022-01-26T03:25:18.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630162,,,1610612750,16,12,2022-01-26T03:25:18Z,950000,,,0,,A. Edwards Free Throw 2 of 2 (1 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
96,PT04M49.00S,2022-01-26T03:25:42.1Z,1,REGULAR,3pt,Jump Shot,[],1626181,92.72339027595268,4.6568627450980395,1610612757,16,12,2022-01-26T03:25:47Z,960000,-227.0,16.0,1,right,MISS N. Powell pullup 3PT,[1626181],1610612757.0,POR,pullup,,,Powell,N. Powell,,,,,22.73,Missed,,,,,,,,,,,,,,,,,,
97,PT04M45.00S,2022-01-26T03:25:46.1Z,1,REGULAR,rebound,offensive,[],203468,,,1610612757,16,12,2022-01-26T03:25:47Z,970000,,,0,,C. McCollum REBOUND (Off:1 Def:1),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,96.0,2.0,1.0,1.0,,,,,,,,,,,,
98,PT04M42.00S,2022-01-26T03:25:48.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203496,76.16622864651774,88.97058823529412,1610612757,16,12,2022-01-26T03:25:53Z,980000,195.0,172.0,1,right,MISS R. Covington 25' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,
99,PT04M41.00S,2022-01-26T03:25:49.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,16,12,2022-01-26T03:25:53Z,990000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,
100,PT04M41.00S,2022-01-26T03:25:53.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,16,12,2022-01-26T03:25:53Z,1000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M35.00S,2022-01-26T03:26:17.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203468,85.89027595269383,4.901960784313726,1610612757,16,12,2022-01-26T03:26:20Z,1010000,-225.0,80.0,1,right,MISS C. McCollum 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,23.93,Missed,,,,,,,,,,,,,,,,,,
102,PT04M33.00S,2022-01-26T03:26:19.1Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,16,12,2022-01-26T03:26:20Z,1020000,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,101.0,3.0,2.0,1.0,,,,,,,,,,,,
103,PT04M18.00S,2022-01-26T03:26:34.9Z,1,REGULAR,3pt,Jump Shot,[],1630162,20.318659658344284,91.42156862745098,1610612750,16,15,2022-01-26T03:26:39Z,1030000,-207.0,138.0,1,left,A. Edwards 24' 3PT  (4 PTS) (J. Nowell 1 AST),"[1630162, 1629669]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,24.91,Made,,,,,,,4.0,J. Nowell,1629669.0,1.0,,,,,,,,
105,PT03M55.00S,2022-01-26T03:26:57.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,94.43166885676742,52.69607843137255,1610612757,18,15,2022-01-26T03:27:31Z,1050000,13.0,0.0,1,right,N. Little reverse Layup (8 PTS) (J. Nurkic 2 AST),"[1629642, 203994]",1610612757.0,POR,reverse,,,Little,N. Little,,,,,1.35,Made,,,,,,,8.0,J. Nurkic,203994.0,2.0,,,,,,,,
107,PT03M44.00S,2022-01-26T03:27:08.8Z,1,REGULAR,turnover,bad pass,[],1626157,,,1610612750,18,15,2022-01-26T03:27:13Z,1070000,,,0,,K. Towns bad pass TURNOVER (1 TO),"[1626157, 203994]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,1.0,Nurkic,203994.0
108,PT03M44.00S,2022-01-26T03:27:08.8Z,1,REGULAR,steal,,[],203994,,,1610612757,18,15,2022-01-26T03:27:52Z,1080000,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M38.00S,2022-01-26T03:27:14.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203994,93.64323258869908,50.49019607843137,1610612757,20,15,2022-01-26T03:27:21Z,1090000,2.0,7.0,1,right,J. Nurkic running DUNK (6 PTS) (N. Little 2 AST),"[203994, 1629642]",1610612757.0,POR,running,,,Nurkic,J. Nurkic,,,,,0.77,Made,,,,,,,6.0,N. Little,1629642.0,2.0,,,,,,,,
111,PT03M38.00S,2022-01-26T03:27:20.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,20,15,2022-01-26T03:27:20Z,1110000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M38.00S,2022-01-26T03:28:32.4Z,1,REGULAR,substitution,out,[],1629642,,,1610612750,20,15,2022-01-26T03:30:19Z,1120000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M38.00S,2022-01-26T03:28:32.4Z,1,REGULAR,substitution,out,[],203994,,,1610612750,20,15,2022-01-26T03:30:19Z,1130000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M38.00S,2022-01-26T03:28:32.4Z,1,REGULAR,substitution,out,[],1629020,,,1610612750,20,15,2022-01-26T03:30:19Z,1140000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M38.00S,2022-01-26T03:28:32.4Z,1,REGULAR,substitution,in,[],1630570,,,1610612750,20,15,2022-01-26T03:30:19Z,1150000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M38.00S,2022-01-26T03:28:32.4Z,1,REGULAR,substitution,in,[],203463,,,1610612750,20,15,2022-01-26T03:30:19Z,1160000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M38.00S,2022-01-26T03:28:32.4Z,1,REGULAR,substitution,in,[],1627752,,,1610612750,20,15,2022-01-26T03:30:19Z,1170000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M36.00S,2022-01-26T03:30:28.4Z,1,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,20,15,2022-01-26T03:32:26Z,1180000,,,0,,K. Towns bad pass out-of-bounds TURNOVER (2 TO),[1626157],1610612750.0,MIN,bad pass,,,Towns,K. Towns,,,,,,,,,,,,,,,,,1155.0,,,,,2.0,,
119,PT03M24.00S,2022-01-26T03:30:46.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626181,88.91261498028909,48.77450980392157,1610612757,20,15,2022-01-26T03:30:51Z,1190000,-6.0,52.0,1,right,MISS N. Powell driving Layup - blocked,"[1626181, 1630162]",1610612757.0,POR,driving,,,Powell,N. Powell,,,,,5.21,Missed,Edwards,1630162.0,,,,,,,,,,,,,,,,
120,PT03M24.00S,2022-01-26T03:30:46.1Z,1,REGULAR,block,,[],1630162,,,1610612757,20,15,2022-01-26T03:30:49Z,1200000,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M21.00S,2022-01-26T03:30:49.1Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,20,15,2022-01-26T03:30:51Z,1210000,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,119.0,2.0,2.0,0.0,,,,,,,,,,,,
122,PT03M21.00S,2022-01-26T03:30:51.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,5.863994743758213,48.529411764705884,1610612750,20,17,2022-01-26T03:31:05Z,1220000,7.0,3.0,1,left,A. Edwards running Layup (6 PTS),[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,0.78,Made,,,,,,,6.0,,,,,,,,,,,
123,PT03M21.00S,2022-01-26T03:30:55.1Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203496,,,1610612750,20,17,2022-01-26T03:31:10Z,1230000,,,0,,R. Covington shooting personal FOUL (1 PF) (Edwards 1 FT),"[203496, 1630162]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Edwards,1630162.0,,,
125,PT03M21.00S,2022-01-26T03:31:14.2Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1630162,,,1610612750,20,18,2022-01-26T03:31:14Z,1250000,,,0,,A. Edwards Free Throw 1 of 1 (7 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
126,PT03M16.00S,2022-01-26T03:31:20.6Z,1,REGULAR,3pt,Jump Shot,[],203463,73.27529566360053,12.5,1610612757,20,18,2022-01-26T03:31:25Z,1260000,-188.0,199.0,1,right,MISS B. McLemore 27' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,27.32,Missed,,,,,,,,,,,,,,,,,,
127,PT03M13.00S,2022-01-26T03:31:23.6Z,1,REGULAR,rebound,defensive,[],1629669,,,1610612750,20,18,2022-01-26T03:31:25Z,1270000,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,
128,PT02M50.00S,2022-01-26T03:31:47.5Z,1,REGULAR,3pt,Jump Shot,[],1627752,18.610381077529567,93.13725490196079,1610612750,20,18,2022-01-26T03:31:51Z,1280000,-216.0,122.0,1,left,MISS T. Prince 24' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,
129,PT02M48.00S,2022-01-26T03:31:49.6Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612750,20,18,2022-01-26T03:31:49Z,1290000,,,0,,K. Towns REBOUND (Off:2 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,128.0,4.0,2.0,2.0,,,,,,,,,,,,
130,PT02M45.00S,2022-01-26T03:31:51.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,7.046649145860711,49.01960784313725,1610612750,20,18,2022-01-26T03:31:54Z,1300000,5.0,14.0,1,left,MISS K. Towns putback Layup,[1626157],1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,1.45,Missed,,,,,,,,,,,,,,,,,,
131,PT02M44.00S,2022-01-26T03:31:52.7Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612757,20,18,2022-01-26T03:31:52Z,1310000,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,
132,PT02M23.00S,2022-01-26T03:32:13.7Z,1,REGULAR,2pt,Jump Shot,[],203468,88.25558475689881,33.33333333333333,1610612757,22,18,2022-01-26T03:32:17Z,1320000,-83.0,58.0,1,right,C. McCollum 10' turnaround fadeaway Jump Shot (5 PTS),[203468],1610612757.0,POR,turnaround fadeaway,,,McCollum,C. McCollum,,,,,10.14,Made,,,,,,,5.0,,,,,,,,,,,
133,PT02M15.00S,2022-01-26T03:32:25.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630570,,,1610612750,22,18,2022-01-26T03:32:32Z,1330000,,,0,,T. Watford shooting personal FOUL (1 PF) (Edwards 2 FT),"[1630570, 1630162]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,,,,,,,,,,,,,1627526.0,1.0,0.0,Edwards,1630162.0,,,
135,PT02M15.00S,2022-01-26T03:32:48.9Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,22,18,2022-01-26T03:32:48Z,1350000,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Missed,,,,,,,,,,,,,,,,,,
136,PT02M15.00S,2022-01-26T03:32:48.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,22,18,2022-01-26T03:32:48Z,1360000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,
137,PT02M15.00S,2022-01-26T03:32:49.6Z,1,REGULAR,substitution,out,[],203468,,,1610612750,22,18,2022-01-26T03:33:00Z,1370000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M15.00S,2022-01-26T03:32:49.6Z,1,REGULAR,substitution,in,[],1628372,,,1610612750,22,18,2022-01-26T03:33:00Z,1380000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M15.00S,2022-01-26T03:33:08.0Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,22,19,2022-01-26T03:33:08Z,1390000,,,0,,A. Edwards Free Throw 2 of 2 (8 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
140,PT02M03.00S,2022-01-26T03:33:28.8Z,1,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612757,22,19,2022-01-26T03:33:36Z,1400000,,,0,,A. Edwards shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[1630162, 1628372]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Smith Jr.,1628372.0,,,
142,PT02M03.00S,2022-01-26T03:33:56.1Z,1,REGULAR,freethrow,1 of 2,[],1628372,,,1610612757,23,19,2022-01-26T03:33:56Z,1420000,,,0,,D. Smith Jr. Free Throw 1 of 2 (1 PTS),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
143,PT02M03.00S,2022-01-26T03:34:10.7Z,1,REGULAR,freethrow,2 of 2,[],1628372,,,1610612757,24,19,2022-01-26T03:34:10Z,1430000,,,0,,D. Smith Jr. Free Throw 2 of 2 (2 PTS),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
144,PT01M53.00S,2022-01-26T03:34:22.4Z,1,REGULAR,3pt,Jump Shot,[],1626157,29.911300919842315,26.225490196078432,1610612750,24,22,2022-01-26T03:34:25Z,1440000,119.0,229.0,1,left,K. Towns 25' 3PT  (3 PTS) (J. Nowell 2 AST),"[1626157, 1629669]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.78,Made,,,,,,,3.0,J. Nowell,1629669.0,2.0,,,,,,,,
146,PT01M36.00S,2022-01-26T03:34:38.5Z,1,REGULAR,3pt,Jump Shot,[],1626181,69.72733245729303,19.11764705882353,1610612757,27,22,2022-01-26T03:34:42Z,1460000,-154.0,232.0,1,right,N. Powell 27' 3PT pullup (3 PTS) (D. Smith Jr. 1 AST),"[1626181, 1628372]",1610612757.0,POR,pullup,,,Powell,N. Powell,,,,,27.88,Made,,,,,,,3.0,D. Smith Jr.,1628372.0,1.0,,,,,,,,
148,PT01M24.00S,2022-01-26T03:34:51.8Z,1,REGULAR,3pt,Jump Shot,[],1626157,27.808804204993432,19.362745098039216,1610612750,27,22,2022-01-26T03:34:55Z,1480000,153.0,209.0,1,left,MISS K. Towns 25' pullup 3PT,[1626157],1610612750.0,MIN,pullup,,,Towns,K. Towns,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,
149,PT01M21.00S,2022-01-26T03:34:54.8Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612757,27,22,2022-01-26T03:34:55Z,1490000,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,148.0,2.0,2.0,0.0,,,,,,,,,,,,
153,PT01M16.00S,2022-01-26T03:35:16.3Z,1,REGULAR,turnover,out-of-bounds,[],1628372,,,1610612757,27,22,2022-01-26T03:35:41Z,1500000,,,0,,D. Smith Jr. bad pass out-of-bounds TURNOVER (1 TO),[1628372],1610612757.0,POR,bad pass,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,1155.0,,,,,1.0,,
151,PT01M16.00S,2022-01-26T03:35:17.9Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,27,22,2022-01-26T03:35:34Z,1510000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M16.00S,2022-01-26T03:35:17.9Z,1,REGULAR,substitution,in,[],1626156,,,1610612750,27,22,2022-01-26T03:35:34Z,1520000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M16.00S,2022-01-26T03:35:48.8Z,1,REGULAR,substitution,out,[],1630570,,,1610612750,27,22,2022-01-26T03:35:53Z,1540000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M16.00S,2022-01-26T03:35:48.8Z,1,REGULAR,substitution,in,[],203994,,,1610612750,27,22,2022-01-26T03:35:53Z,1550000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M03.00S,2022-01-26T03:36:19.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628372,,,1610612750,27,22,2022-01-26T03:36:25Z,1560000,,,0,,D. Smith Jr. personal FOUL (1 PF) (Russell 2 FT),"[1628372, 1626156]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Russell,1626156.0,,,
158,PT01M03.00S,2022-01-26T03:36:42.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626156,,,1610612750,27,23,2022-01-26T03:36:42Z,1580000,,,0,,D. Russell Free Throw 1 of 2 (8 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
159,PT01M03.00S,2022-01-26T03:36:59.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626156,,,1610612750,27,24,2022-01-26T03:36:59Z,1590000,,,0,,D. Russell Free Throw 2 of 2 (9 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
160,PT00M42.50S,2022-01-26T03:37:21.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,87.07293035479631,50.73529411764706,1610612757,27,24,2022-01-26T03:37:25Z,1600000,4.0,69.0,1,right,MISS J. Nurkic 6' turnaround Shot,[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,6.91,Missed,,,,,,,,,,,,,,,,,,
161,PT00M40.90S,2022-01-26T03:37:22.9Z,1,REGULAR,rebound,defensive,[],1629669,,,1610612750,27,24,2022-01-26T03:37:22Z,1610000,,,0,,J. Nowell REBOUND (Off:0 Def:2),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,160.0,2.0,2.0,0.0,,,,,,,,,,,,
162,PT00M36.30S,2022-01-26T03:37:28.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629669,6.389618922470433,41.66666666666667,1610612750,27,26,2022-01-26T03:37:32Z,1620000,42.0,8.0,1,left,J. Nowell running Layup (2 PTS),[1629669],1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,4.24,Made,,,,,,,2.0,,,,,,,,,,,
163,PT00M31.20S,2022-01-26T03:37:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,92.46057818659659,48.28431372549019,1610612757,27,26,2022-01-26T04:14:32Z,1630000,-9.0,18.0,1,right,MISS D. Smith Jr. driving Layup - blocked,"[1628372, 1626157]",1610612757.0,POR,driving,,,Smith Jr.,D. Smith Jr.,,,,,2.03,Missed,Towns,1626157.0,,,,,,,,,,,,,,,,
164,PT00M31.20S,2022-01-26T03:37:42.8Z,1,REGULAR,block,,[],1626157,,,1610612757,27,26,2022-01-26T03:37:44Z,1640000,,,0,,K. Towns BLOCK (3 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M29.50S,2022-01-26T03:37:44.5Z,1,REGULAR,rebound,offensive,[],203994,,,1610612757,27,26,2022-01-26T03:37:50Z,1650000,,,0,,J. Nurkic REBOUND (Off:3 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,163.0,7.0,4.0,3.0,,,,,,,,,,,,
166,PT00M29.50S,2022-01-26T03:37:46.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",203994,93.24901445466492,47.794117647058826,1610612757,29,26,2022-01-26T03:37:58Z,1660000,-11.0,11.0,1,right,J. Nurkic turnaround Hook (8 PTS),[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,1.56,Made,,,,,,,8.0,,,,,,,,,,,
167,PT00M29.50S,2022-01-26T03:37:49.5Z,1,REGULAR,violation,defensive goaltending,[],1626157,,,1610612757,29,26,2022-01-26T03:37:58Z,1670000,,,0,,K. Towns defensive goaltending VIOLATION,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,202026.0,,,,,,,
168,PT00M05.50S,2022-01-26T03:38:32.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612750,29,26,2022-01-26T03:38:46Z,1680000,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M05.50S,2022-01-26T03:38:35.8Z,1,REGULAR,substitution,out,[],203994,,,1610612757,29,26,2022-01-26T03:38:43Z,1690000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M05.50S,2022-01-26T03:38:35.8Z,1,REGULAR,substitution,in,[],1629642,,,1610612757,29,26,2022-01-26T03:38:43Z,1700000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M03.30S,2022-01-26T03:38:57.3Z,1,REGULAR,foul,personal,[],1626156,,,1610612757,29,26,2022-01-26T03:39:20Z,1710000,,,0,,D. Russell take personal FOUL (1 PF),"[1626156, 1628372]",1610612750.0,MIN,take,,,Russell,D. Russell,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Smith Jr.,1628372.0,,,
173,PT00M00.20S,2022-01-26T03:39:29.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203463,73.80091984231275,35.049019607843135,1610612757,29,26,2022-01-26T03:39:34Z,1730000,-75.0,194.0,1,right,MISS B. McLemore 20' driving floating bank Shot,[203463],1610612757.0,POR,driving floating bank,,,McLemore,B. McLemore,,,,,20.77,Missed,,,,,,,,,,,,,,,,,,
174,PT00M00.20S,2022-01-26T03:39:29.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,29,26,2022-01-26T03:39:34Z,1740000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,173.0,,,,,,,,,,,,,,,
175,PT00M00.00S,2022-01-26T03:39:31.9Z,1,REGULAR,period,end,[],0,,,1610612757,29,26,2022-01-26T03:39:31Z,1750000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-01-26T03:41:35.6Z,2,REGULAR,substitution,out,['startperiod'],1626181,,,1610612757,29,26,2022-01-26T03:41:59Z,1760000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-01-26T03:41:35.6Z,2,REGULAR,substitution,out,['startperiod'],1626157,,,1610612757,29,26,2022-01-26T03:41:59Z,1770000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
