actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
92,PT03M52.00S,2022-02-12T22:28:38.6Z,1,REGULAR,substitution,in,[],1630570,,,1610612757,16,10,2022-02-12T22:28:45Z,910000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M45.00S,2022-02-12T22:29:00.9Z,1,REGULAR,2pt,Jump Shot,[],1629014,79.84559789750328,79.90196078431373,1610612757,16,10,2022-02-12T22:29:06Z,920000,150.0,137.0,1,right,MISS A. Simons 20' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,20.28,Missed,,,,,,,,,,,,,,,,,,,
94,PT03M44.00S,2022-02-12T22:29:01.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,16,10,2022-02-12T22:29:06Z,930000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,,,
95,PT03M44.00S,2022-02-12T22:29:06.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,16,10,2022-02-12T22:29:06Z,940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M44.00S,2022-02-12T22:29:20.8Z,1,REGULAR,substitution,out,[],1629656,,,1610612757,16,10,2022-02-12T22:29:29Z,950000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M44.00S,2022-02-12T22:29:20.8Z,1,REGULAR,substitution,in,[],1629629,,,1610612757,16,10,2022-02-12T22:29:29Z,960000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M42.00S,2022-02-12T22:29:41.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630535,69.07030223390277,31.372549019607842,1610612757,16,10,2022-02-12T22:29:45Z,970000,-93.0,238.0,1,right,MISS G. Brown III 25' bank 3PT,[1630535],1610612757.0,POR,bank,,,Brown III,G. Brown III,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,,
99,PT03M38.00S,2022-02-12T22:29:45.2Z,1,REGULAR,rebound,defensive,[],202692,,,1610612752,16,10,2022-02-12T22:29:45Z,980000,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,98.0,,,1.0,1.0,0.0,,,,,,,,,,,,,
100,PT03M27.00S,2022-02-12T22:29:55.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,7.5722733245729295,47.794117647058826,1610612752,16,10,2022-02-12T22:29:58Z,990000,11.0,19.0,1,left,MISS C. Reddish driving floating Shot,[1629629],1610612752.0,NYK,driving floating,,,Reddish,C. Reddish,,,,,2.17,Missed,,,,,,,,,,,,,,,,,,,
101,PT03M26.00S,2022-02-12T22:29:56.3Z,1,REGULAR,rebound,offensive,[],203944,,,1610612752,16,10,2022-02-12T22:29:58Z,1000000,,,0,,J. Randle REBOUND (Off:1 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,100.0,,,4.0,3.0,1.0,,,,,,,,,,,,,
102,PT03M26.00S,2022-02-12T22:29:57.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,6.389618922470433,51.470588235294116,1610612752,16,12,2022-02-12T22:30:04Z,1010000,-7.0,8.0,1,left,J. Randle putback Layup (5 PTS),[203944],1610612752.0,NYK,putback,,,Randle,J. Randle,,,,,1.06,Made,,,,,,,5.0,,,,,,,,,,,,
103,PT03M09.00S,2022-02-12T22:30:13.0Z,1,REGULAR,3pt,Jump Shot,[],1630535,81.02825229960578,7.598039215686274,1610612757,16,12,2022-02-12T22:30:19Z,1020000,-212.0,126.0,1,right,MISS G. Brown III 24' 3PT,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,24.65,Missed,,,,,,,,,,,,,,,,,,,
104,PT03M05.00S,2022-02-12T22:30:17.0Z,1,REGULAR,rebound,defensive,[],202692,,,1610612752,16,12,2022-02-12T22:30:19Z,1030000,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,103.0,,,2.0,2.0,0.0,,,,,,,,,,,,,
105,PT03M05.00S,2022-02-12T22:30:26.7Z,1,REGULAR,foul,personal,[],203463,,,1610612752,16,12,2022-02-12T22:34:47Z,1040000,,,0,,B. McLemore take personal FOUL (1 PF),"[203463, 202692]",1610612757.0,POR,take,,,McLemore,B. McLemore,,,,,,,,2530.0,,,,,,,,,,,1.0,0.0,Burks,202692.0,,,
107,PT02M53.00S,2022-02-12T22:30:46.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201959,5.863994743758213,50.245098039215684,1610612752,16,14,2022-02-12T22:30:51Z,1060000,-1.0,3.0,1,left,T. Gibson DUNK (4 PTS) (E. Fournier 1 AST),"[201959, 203095]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,0.29,Made,,,,,,,4.0,E. Fournier,203095.0,1.0,,,,,,,,,
109,PT02M29.00S,2022-02-12T22:31:10.2Z,1,REGULAR,3pt,Jump Shot,[],1629014,70.64717477003943,23.774509803921568,1610612757,16,14,2022-02-12T22:31:14Z,1080000,-131.0,223.0,1,right,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,,
110,PT02M25.00S,2022-02-12T22:31:14.2Z,1,REGULAR,rebound,defensive,[],1629629,,,1610612752,16,14,2022-02-12T22:31:14Z,1090000,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,109.0,,,1.0,1.0,0.0,,,,,,,,,,,,,
111,PT02M20.00S,2022-02-12T22:31:21.6Z,1,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612752,16,14,2022-02-12T22:31:31Z,1100000,,,0,,T. Watford shooting personal FOUL (1 PF) (Reddish 2 FT),"[1630570, 1629629]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,,,,1628159.0,,,,,,,,,,,1.0,0.0,Reddish,1629629.0,,,
113,PT02M20.00S,2022-02-12T22:31:37.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,16,14,2022-02-12T22:31:37Z,1120000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M20.00S,2022-02-12T22:33:04.7Z,1,REGULAR,substitution,out,[],1629014,,,1610612752,16,14,2022-02-12T22:34:09Z,1130000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M20.00S,2022-02-12T22:33:04.7Z,1,REGULAR,substitution,out,[],1626159,,,1610612752,16,14,2022-02-12T22:34:09Z,1140000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M20.00S,2022-02-12T22:33:04.7Z,1,REGULAR,substitution,in,[],1630190,,,1610612752,16,14,2022-02-12T22:34:09Z,1150000,,,0,,SUB in: E. Hughes,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M20.00S,2022-02-12T22:33:04.7Z,1,REGULAR,substitution,in,[],1628404,,,1610612752,16,14,2022-02-12T22:34:09Z,1160000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M20.00S,2022-02-12T22:34:30.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629629,,,1610612752,16,15,2022-02-12T22:34:30Z,1170000,,,0,,C. Reddish Free Throw 1 of 2 (1 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
119,PT02M20.00S,2022-02-12T22:34:42.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629629,,,1610612752,16,16,2022-02-12T22:34:42Z,1180000,,,0,,C. Reddish Free Throw 2 of 2 (2 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
120,PT01M55.00S,2022-02-12T22:35:09.6Z,1,REGULAR,2pt,Jump Shot,[],1628404,70.90998685939553,58.08823529411765,1610612757,16,16,2022-02-12T22:35:13Z,1190000,40.0,221.0,1,right,MISS J. Hart 22' pullup Shot,[1628404],1610612757.0,POR,pullup,,,Hart,J. Hart,,,,,22.46,Missed,,,,,,,,,,,,,,,,,,,
121,PT01M53.00S,2022-02-12T22:35:11.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,16,16,2022-02-12T22:35:13Z,1200000,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,120.0,,,5.0,4.0,1.0,,,,,,,,,,,,,
122,PT01M49.00S,2022-02-12T22:35:18.6Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203944,17.0335085413929,49.754901960784316,1610612752,16,18,2022-02-12T22:36:18Z,1210000,1.0,108.0,1,left,J. Randle 10' driving floating Jump Shot (7 PTS),[203944],1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,10.76,Made,,,,,,,7.0,,,,,,,,,,,,
123,PT01M49.00S,2022-02-12T22:35:20.8Z,1,REGULAR,foul,personal,['1freethrow'],1630570,,,1610612752,16,18,2022-02-12T22:35:47Z,1220000,,,0,,T. Watford shooting personal FOUL (2 PF) (Randle 1 FT),"[1630570, 203944]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,,,,1628159.0,,,,,,,,,,,2.0,0.0,Randle,203944.0,,,
125,PT01M49.00S,2022-02-12T22:35:45.2Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],203944,,,1610612752,16,19,2022-02-12T22:35:45Z,1240000,,,0,,J. Randle Free Throw 1 of 1 (8 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
126,PT01M37.00S,2022-02-12T22:35:58.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630535,89.17542706964521,44.85294117647059,1610612757,16,19,2022-02-12T22:36:03Z,1250000,-26.0,49.0,1,right,MISS G. Brown III driving floating Shot,[1630535],1610612757.0,POR,driving floating,,,Brown III,G. Brown III,,,,,5.56,Missed,,,,,,,,,,,,,,,,,,,
127,PT01M36.00S,2022-02-12T22:35:59.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,16,19,2022-02-12T22:36:03Z,1260000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,,
128,PT01M36.00S,2022-02-12T22:36:08.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,16,19,2022-02-12T22:36:08Z,1270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M23.00S,2022-02-12T22:36:20.5Z,1,REGULAR,turnover,bad pass,[],203095,,,1610612752,16,19,2022-02-12T22:36:23Z,1280000,,,0,,E. Fournier bad pass TURNOVER (1 TO),"[203095, 1630535]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,1.0,,,,,,,,,,,,,,Brown III,1630535.0,
130,PT01M23.00S,2022-02-12T22:36:20.5Z,1,REGULAR,steal,,[],1630535,,,1610612757,16,19,2022-02-12T22:36:21Z,1290000,,,0,,G. Brown III STEAL (1 STL),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M18.00S,2022-02-12T22:36:29.6Z,1,REGULAR,foul,offensive,[],1630570,,,1610612757,16,19,2022-02-12T22:39:16Z,1300000,,,0,,T. Watford charge offensive FOUL (3 PF),"[1630570, 201959]",1610612757.0,POR,charge,,,Watford,T. Watford,,,,,,,,1628159.0,,,,,,,,,,,3.0,0.0,Gibson,201959.0,,,
133,PT01M18.00S,2022-02-12T22:36:29.6Z,1,REGULAR,turnover,offensive foul,[],1630570,,,1610612757,16,19,2022-02-12T22:36:29Z,1320000,,,0,,T. Watford offensive foul TURNOVER (1 TO),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,1628159.0,1.0,,,,,,,,,,,,,,,,
134,PT01M18.00S,2022-02-12T22:36:37.1Z,1,REGULAR,substitution,out,[],203095,,,1610612752,16,19,2022-02-12T22:36:41Z,1330000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M18.00S,2022-02-12T22:36:37.1Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,16,19,2022-02-12T22:36:41Z,1340000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M02.00S,2022-02-12T22:37:05.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203944,22.158344283837057,69.11764705882352,1610612752,16,21,2022-02-12T22:37:10Z,1350000,-96.0,156.0,1,left,J. Randle 18' pullup Jump Shot (10 PTS) (A. Burks 1 AST),"[203944, 202692]",1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,18.28,Made,,,,,,,10.0,A. Burks,202692.0,1.0,,,,,,,,,
137,PT00M45.50S,2022-02-12T22:37:25.9Z,1,REGULAR,foul,personal,['2freethrow'],201959,,,1610612757,16,21,2022-02-12T22:37:34Z,1360000,,,0,,T. Gibson shooting personal FOUL (2 PF) (Hart 2 FT),"[201959, 1628404]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,,,,1628159.0,,,,,,,,,,,2.0,0.0,Hart,1628404.0,,,
139,PT00M45.50S,2022-02-12T22:37:50.1Z,1,REGULAR,freethrow,1 of 2,[],1628404,,,1610612757,17,21,2022-02-12T22:37:50Z,1380000,,,0,,J. Hart Free Throw 1 of 2 (7 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
140,PT00M45.50S,2022-02-12T22:38:05.4Z,1,REGULAR,freethrow,2 of 2,[],1628404,,,1610612757,18,21,2022-02-12T22:38:05Z,1390000,,,0,,J. Hart Free Throw 2 of 2 (8 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
141,PT00M34.40S,2022-02-12T22:38:18.9Z,1,REGULAR,3pt,Jump Shot,[],203944,29.517082785808146,76.7156862745098,1610612752,18,21,2022-02-12T22:38:23Z,1400000,-134.0,225.0,1,left,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,,
142,PT00M31.80S,2022-02-12T22:38:21.5Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,18,21,2022-02-12T22:38:23Z,1410000,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,141.0,,,1.0,1.0,0.0,,,,,,,,,,,,,
143,PT00M28.70S,2022-02-12T22:38:26.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202692,,,1610612757,18,21,2022-02-12T22:38:40Z,1420000,,,0,,A. Burks shooting personal FOUL (1 PF) (Hart 2 FT),"[202692, 1628404]",1610612752.0,NYK,shooting,,,Burks,A. Burks,,,,,,,,2002.0,,,,,,,,,,,1.0,0.0,Hart,1628404.0,,,
145,PT00M28.70S,2022-02-12T22:38:51.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628404,,,1610612757,19,21,2022-02-12T22:38:51Z,1440000,,,0,,J. Hart Free Throw 1 of 2 (9 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
146,PT00M28.70S,2022-02-12T22:39:07.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628404,,,1610612757,20,21,2022-02-12T22:39:07Z,1450000,,,0,,J. Hart Free Throw 2 of 2 (10 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
147,PT00M07.10S,2022-02-12T22:39:31.8Z,1,REGULAR,2pt,Jump Shot,[],203944,23.73521681997372,50.0,1610612752,20,21,2022-02-12T22:39:36Z,1460000,0.0,171.0,1,left,MISS J. Randle 17' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,17.06,Missed,,,,,,,,,,,,,,,,,,,
148,PT00M05.00S,2022-02-12T22:39:34.0Z,1,REGULAR,rebound,offensive,[],201959,,,1610612752,20,21,2022-02-12T22:39:34Z,1470000,,,0,,T. Gibson REBOUND (Off:1 Def:0),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,147.0,,,1.0,0.0,1.0,,,,,,,,,,,,,
149,PT00M01.80S,2022-02-12T22:39:40.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612752,20,21,2022-02-12T22:39:50Z,1480000,,,0,,J. Hart personal FOUL (1 PF) (Quickley 2 FT),"[1628404, 1630193]",1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,2530.0,,,,,,,,,,,1.0,0.0,Quickley,1630193.0,,,
151,PT00M01.80S,2022-02-12T22:40:08.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630193,,,1610612752,20,22,2022-02-12T22:40:08Z,1500000,,,0,,I. Quickley Free Throw 1 of 2 (1 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
152,PT00M01.80S,2022-02-12T22:40:27.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630193,,,1610612752,20,23,2022-02-12T22:40:27Z,1510000,,,0,,I. Quickley Free Throw 2 of 2 (2 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
153,PT00M00.00S,2022-02-12T22:40:30.4Z,1,REGULAR,3pt,Jump Shot,[],1630190,14.536793692509855,87.25490196078431,1610612757,20,23,2022-02-12T22:40:35Z,1520000,186.0,751.0,1,right,MISS E. Hughes 77' pullup 3PT,[1630190],1610612757.0,POR,pullup,,,Hughes,E. Hughes,,,,,77.37,Missed,,,,,,,,,,,,,,,,,,,
154,PT00M00.00S,2022-02-12T22:40:32.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,20,23,2022-02-12T22:40:32Z,1530000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,153.0,,,,,,,,,,,,,,,,,,
155,PT00M00.00S,2022-02-12T22:40:34.2Z,1,REGULAR,period,end,[],0,,,1610612757,20,23,2022-02-12T22:40:34Z,1540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-02-12T22:42:37.5Z,2,REGULAR,substitution,out,['startperiod'],1630570,,,1610612757,20,23,2022-02-12T22:42:57Z,1550000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-02-12T22:42:37.5Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612757,20,23,2022-02-12T22:42:57Z,1560000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-02-12T22:42:37.5Z,2,REGULAR,substitution,out,['startperiod'],201959,,,1610612757,20,23,2022-02-12T22:42:57Z,1570000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-02-12T22:42:37.5Z,2,REGULAR,substitution,in,['startperiod'],203994,,,1610612757,20,23,2022-02-12T22:42:57Z,1580000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-02-12T22:42:37.5Z,2,REGULAR,substitution,in,['startperiod'],1630167,,,1610612757,20,23,2022-02-12T22:42:57Z,1590000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-02-12T22:42:37.5Z,2,REGULAR,substitution,in,['startperiod'],1629011,,,1610612757,20,23,2022-02-12T22:42:57Z,1600000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-02-12T22:43:10.7Z,2,REGULAR,period,start,[],0,,,1610612752,20,23,2022-02-12T22:43:10Z,1610000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M36.00S,2022-02-12T22:43:33.8Z,2,REGULAR,2pt,Jump Shot,[],1630167,6.521024967148489,66.42156862745098,1610612752,20,23,2022-02-12T22:43:38Z,1620000,-82.0,9.0,1,left,MISS O. Toppin 8' floating Shot,[1630167],1610612752.0,NYK,floating,,,Toppin,O. Toppin,,,,,8.26,Missed,,,,,,,,,,,,,,,,,,,
165,PT11M33.00S,2022-02-12T22:43:36.8Z,2,REGULAR,rebound,defensive,[],1630535,,,1610612757,20,23,2022-02-12T22:43:38Z,1630000,,,0,,G. Brown III REBOUND (Off:0 Def:2),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,164.0,,,2.0,2.0,0.0,,,,,,,,,,,,,
166,PT11M22.00S,2022-02-12T22:43:58.7Z,2,REGULAR,stoppage,other,[],0,,,1610612757,20,23,2022-02-12T22:43:58Z,1640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M15.00S,2022-02-12T22:44:15.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,94.03745072273325,52.69607843137255,1610612757,20,23,2022-02-12T22:44:18Z,1650000,13.0,4.0,1,right,MISS J. Nurkic driving Layup - blocked,"[203994, 1629011]",1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,1.39,Missed,,,,,,,,,,,Robinson,1629011.0,,,,,,,
168,PT11M15.00S,2022-02-12T22:44:15.7Z,2,REGULAR,block,,[],1629011,,,1610612757,20,23,2022-02-12T22:44:17Z,1660000,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M13.00S,2022-02-12T22:44:17.7Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,20,23,2022-02-12T22:44:18Z,1670000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,167.0,,,1.0,1.0,0.0,,,,,,,,,,,,,
170,PT11M09.00S,2022-02-12T22:44:26.7Z,2,REGULAR,foul,personal,[],1630535,,,1610612752,20,23,2022-02-12T22:44:31Z,1680000,,,0,,G. Brown III personal FOUL (1 PF),"[1630535, 1629011]",1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,2530.0,,,,,,,,,,,1.0,0.0,Robinson,1629011.0,,,
172,PT11M05.00S,2022-02-12T22:44:46.2Z,2,REGULAR,foul,personal,[],203994,,,1610612752,20,23,2022-02-12T22:44:54Z,1700000,,,0,,J. Nurkic personal FOUL (1 PF),"[203994, 1629011]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,2530.0,,,,,,,,,,,1.0,0.0,Robinson,1629011.0,,,
174,PT10M59.00S,2022-02-12T22:45:15.5Z,2,REGULAR,turnover,out-of-bounds,[],1629629,,,1610612752,20,23,2022-02-12T22:45:21Z,1720000,,,0,,C. Reddish lost ball out-of-bounds TURNOVER (1 TO),[1629629],1610612752.0,NYK,lost ball,,,Reddish,C. Reddish,,,,,,,,2002.0,1.0,,,,,,,,,,,,,,,,
176,PT10M51.00S,2022-02-12T22:45:45.2Z,2,REGULAR,foul,personal,[],1629011,,,1610612757,20,23,2022-02-12T22:45:49Z,1740000,,,0,,M. Robinson personal FOUL (2 PF),"[1629011, 203994]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,2530.0,,,,,,,,,,,2.0,0.0,Nurkic,203994.0,,,
178,PT10M47.00S,2022-02-12T22:46:02.5Z,2,REGULAR,foul,personal,[],1629011,,,1610612757,20,23,2022-02-12T22:46:11Z,1760000,,,0,,M. Robinson personal FOUL (3 PF),"[1629011, 203994]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,2530.0,,,,,,,,,,,3.0,0.0,Nurkic,203994.0,,,
180,PT10M47.00S,2022-02-12T22:46:19.1Z,2,REGULAR,substitution,out,[],1629011,,,1610612757,20,23,2022-02-12T22:46:22Z,1780000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M47.00S,2022-02-12T22:46:19.1Z,2,REGULAR,substitution,in,[],201959,,,1610612757,20,23,2022-02-12T22:46:22Z,1790000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M38.00S,2022-02-12T22:46:40.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203463,78.66294349540078,9.068627450980392,1610612757,23,23,2022-02-12T22:46:44Z,1800000,-205.0,148.0,1,right,B. McLemore 25' 3PT  (3 PTS) (J. Hart 2 AST),"[203463, 1628404]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,25.27,Made,,,,,,,3.0,J. Hart,1628404.0,2.0,,,,,,,,,
184,PT10M21.00S,2022-02-12T22:46:57.7Z,2,REGULAR,2pt,Jump Shot,[],201959,22.158344283837057,51.71568627450981,1610612752,23,25,2022-02-12T22:47:03Z,1820000,-9.0,156.0,1,left,T. Gibson 15' Jump Shot (6 PTS) (A. Burks 2 AST),"[201959, 202692]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,15.6,Made,,,,,,,6.0,A. Burks,202692.0,2.0,,,,,,,,,
