actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-04-11T01:43:26.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-04-11T01:43:26Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-04-11T01:43:28.4Z,1,REGULAR,jumpball,recovered,[],1629712,,,1610612757,0,0,2022-04-11T01:43:28Z,40000,,,0,,Jump Ball R. Perry vs. R. Gobert: Tip to D. Louzada,"[1629712, 1629617, 203497]",1610612757.0,POR,startperiod,D. Louzada,1629712.0,Louzada,D. Louzada,Perry,1629617.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2022-04-11T01:43:37.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629617,19.92444152431012,53.18627450980392,1610612757,0,0,2022-04-11T01:43:41Z,70000,-16.0,135.0,1,left,MISS R. Perry 13' floating Shot,[1629617],1610612757.0,POR,floating,,,Perry,R. Perry,,,,,13.57,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M45.00S,2022-04-11T01:43:40.8Z,1,REGULAR,rebound,defensive,[],1627863,,,1610612762,0,0,2022-04-11T01:43:41Z,80000,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M24.00S,2022-04-11T01:44:00.9Z,1,REGULAR,2pt,Jump Shot,[],201144,70.38436268068331,61.51960784313726,1610612762,0,0,2022-04-11T01:44:04Z,90000,58.0,226.0,1,right,MISS M. Conley 23' step back Shot,[201144],1610612762.0,UTA,step back,,,Conley,M. Conley,,,,,23.31,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M22.00S,2022-04-11T01:44:02.9Z,1,REGULAR,rebound,defensive,[],1630314,,,1610612757,0,0,2022-04-11T01:44:04Z,100000,,,0,,B. Williams REBOUND (Off:0 Def:1),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
11,PT11M13.00S,2022-04-11T01:44:12.1Z,1,REGULAR,2pt,Jump Shot,[],1630314,22.946780551905388,31.127450980392158,1610612757,0,0,2022-04-11T01:44:15Z,110000,94.0,163.0,1,left,MISS B. Williams 18' pullup Shot,[1630314],1610612757.0,POR,pullup,,,Williams,B. Williams,,,,,18.85,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M10.00S,2022-04-11T01:44:15.1Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,0,0,2022-04-11T01:44:15Z,120000,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
13,PT10M55.00S,2022-04-11T01:44:30.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,93.38042049934296,50.98039215686274,1610612762,0,2,2022-04-11T01:44:34Z,130000,5.0,10.0,1,right,R. Gobert cutting Layup (2 PTS) (M. Conley 1 AST),"[203497, 201144]",1610612762.0,UTA,cutting,,,Gobert,R. Gobert,,,,,1.09,Made,,,,,2.0,M. Conley,201144.0,1.0,,,,,,,,,,,
15,PT10M39.00S,2022-04-11T01:44:46.3Z,1,REGULAR,2pt,Jump Shot,[],1630553,20.45006570302234,63.725490196078425,1610612757,0,2,2022-04-11T01:44:51Z,150000,-69.0,140.0,1,left,MISS K. Johnson 15' step back Shot,[1630553],1610612757.0,POR,step back,,,Johnson,K. Johnson,,,,,15.56,Missed,,,,,,,,,,,,,,,,,,,
16,PT10M37.00S,2022-04-11T01:44:48.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,0,2,2022-04-11T01:44:51Z,160000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,
17,PT10M37.00S,2022-04-11T01:44:51.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,0,2,2022-04-11T01:44:51Z,170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,PT10M25.00S,2022-04-11T01:45:16.3Z,1,REGULAR,foul,personal,[],1630553,,,1610612762,0,2,2022-04-11T01:45:23Z,180000,,,0,,K. Johnson personal FOUL (1 PF),"[1630553, 1627863]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,1662.0,1.0,0.0,House Jr.,1627863.0,,,,,,
20,PT10M16.00S,2022-04-11T01:45:37.5Z,1,REGULAR,turnover,bad pass,[],201144,,,1610612762,0,2,2022-04-11T01:45:41Z,200000,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 1630553]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,1.0,Johnson,1630553.0,,,
21,PT10M16.00S,2022-04-11T01:45:37.5Z,1,REGULAR,steal,,[],1630553,,,1610612757,0,2,2022-04-11T01:45:38Z,210000,,,0,,K. Johnson STEAL (1 STL),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
22,PT10M09.00S,2022-04-11T01:45:44.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629712,31.35676741130092,31.127450980392158,1610612757,3,2,2022-04-11T01:45:53Z,220000,94.0,242.0,1,left,D. Louzada 26' 3PT  (3 PTS) (B. Williams 1 AST),"[1629712, 1630314]",1610612757.0,POR,,,,Louzada,D. Louzada,,,,,26.0,Made,,,,,3.0,B. Williams,1630314.0,1.0,,,,,,,,,,,
24,PT09M53.00S,2022-04-11T01:46:04.1Z,1,REGULAR,foul,personal,[],1629712,,,1610612762,3,2,2022-04-11T01:46:21Z,240000,,,0,,D. Louzada personal FOUL (1 PF),"[1629712, 203497]",1610612757.0,POR,,,,Louzada,D. Louzada,,,,,,,,,,,,,,,203177.0,1.0,0.0,Gobert,203497.0,,,,,,
26,PT09M47.00S,2022-04-11T01:46:28.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201144,93.38042049934296,46.81372549019608,1610612762,3,2,2022-04-11T01:46:32Z,260000,-16.0,10.0,1,right,MISS M. Conley driving Layup - blocked,"[201144, 1629617]",1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,1.86,Missed,,,,,,,,,,,,,,,,,Perry,1629617.0,
27,PT09M47.00S,2022-04-11T01:46:28.8Z,1,REGULAR,block,,[],1629617,,,1610612762,3,2,2022-04-11T01:46:30Z,270000,,,0,,R. Perry BLOCK (1 BLK),[1629617],1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M47.00S,2022-04-11T01:46:28.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,3,2,2022-04-11T01:46:32Z,280000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,
29,PT09M47.00S,2022-04-11T01:46:32.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,3,2,2022-04-11T01:46:32Z,290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M46.00S,2022-04-11T01:46:50.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,3,2,2022-04-11T01:46:50Z,300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M37.00S,2022-04-11T01:47:10.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627863,94.43166885676742,46.81372549019608,1610612762,3,2,2022-04-11T01:47:14Z,310000,-16.0,0.0,1,right,MISS D. House Jr. driving Layup,[1627863],1610612762.0,UTA,driving,,,House Jr.,D. House Jr.,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M35.00S,2022-04-11T01:47:13.4Z,1,REGULAR,rebound,offensive,[],203497,,,1610612762,3,2,2022-04-11T01:47:13Z,320000,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,31.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
33,PT09M35.00S,2022-04-11T01:47:13.4Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203497,94.40999984741211,50.0,1610612762,3,2,2022-04-11T01:47:38Z,330000,0.0,0.0,1,right,MISS R. Gobert putback DUNK,[203497],1610612762.0,UTA,putback,,,Gobert,R. Gobert,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
34,PT09M34.00S,2022-04-11T01:47:14.4Z,1,REGULAR,rebound,defensive,[],1629712,,,1610612757,3,2,2022-04-11T01:47:22Z,340000,,,0,,D. Louzada REBOUND (Off:0 Def:1),[1629712],1610612757.0,POR,,,,Louzada,D. Louzada,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
35,PT09M28.00S,2022-04-11T01:47:23.9Z,1,REGULAR,turnover,out-of-bounds,[],1630553,,,1610612757,3,2,2022-04-11T01:47:29Z,350000,,,0,,K. Johnson lost ball out-of-bounds TURNOVER (1 TO),[1630553],1610612757.0,POR,lost ball,,,Johnson,K. Johnson,,,,,,,,,,,,,,,1662.0,,,,,1.0,,,,,
36,PT09M14.00S,2022-04-11T01:47:38.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203497,89.04402102496715,48.77450980392157,1610612762,3,2,2022-04-11T01:47:46Z,360000,-6.0,50.0,1,right,MISS R. Gobert Hook,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,5.09,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M11.00S,2022-04-11T01:47:41.5Z,1,REGULAR,rebound,defensive,[],1630314,,,1610612757,3,2,2022-04-11T01:47:46Z,370000,,,0,,B. Williams REBOUND (Off:0 Def:2),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
38,PT09M06.00S,2022-04-11T01:47:46.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629712,8.754927726675426,45.588235294117645,1610612757,3,2,2022-04-11T01:47:55Z,380000,22.0,30.0,1,left,MISS D. Louzada running Layup,[1629712],1610612757.0,POR,running,,,Louzada,D. Louzada,,,,,3.71,Missed,,,,,,,,,,,,,,,,,,,
39,PT09M04.00S,2022-04-11T01:47:48.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,3,2,2022-04-11T01:47:55Z,390000,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,38.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
40,PT08M57.00S,2022-04-11T01:47:54.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627823,93.38042049934296,52.94117647058824,1610612762,3,4,2022-04-11T01:48:01Z,400000,15.0,10.0,1,right,J. Hernangomez driving Layup (2 PTS) (M. Conley 2 AST),"[1627823, 201144]",1610612762.0,UTA,driving,,,Hernangomez,J. Hernangomez,,,,,1.76,Made,,,,,2.0,M. Conley,201144.0,2.0,,,,,,,,,,,
42,PT08M37.00S,2022-04-11T01:48:14.6Z,1,REGULAR,turnover,lost ball,[],1629604,,,1610612757,3,4,2022-04-11T01:48:17Z,420000,,,0,,C. Elleby lost ball TURNOVER (1 TO),"[1629604, 1627863]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,1.0,House Jr.,1627863.0,,,
43,PT08M37.00S,2022-04-11T01:48:14.6Z,1,REGULAR,steal,,[],1627863,,,1610612762,3,4,2022-04-11T01:48:16Z,430000,,,0,,D. House Jr. STEAL (1 STL),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M34.00S,2022-04-11T01:48:20.2Z,1,REGULAR,foul,personal,['2freethrow'],1630314,,,1610612762,3,4,2022-04-11T01:48:28Z,440000,,,0,,B. Williams shooting personal FOUL (1 PF) (House Jr. 2 FT),"[1630314, 1627863]",1610612757.0,POR,shooting,,,Williams,B. Williams,,,,,,,,,,,,,,,203592.0,1.0,0.0,House Jr.,1627863.0,,,,,,
46,PT08M34.00S,2022-04-11T01:48:50.4Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627863,,,1610612762,3,4,2022-04-11T01:48:50Z,460000,,,0,,MISS D. House Jr. Free Throw 1 of 2,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
47,PT08M34.00S,2022-04-11T01:48:50.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,3,4,2022-04-11T01:48:50Z,470000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,
48,PT08M34.00S,2022-04-11T01:49:05.4Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627863,,,1610612762,3,5,2022-04-11T01:49:05Z,480000,,,0,,D. House Jr. Free Throw 2 of 2 (1 PTS),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
49,PT08M21.00S,2022-04-11T01:49:20.0Z,1,REGULAR,3pt,Jump Shot,[],1630553,20.05584756898817,91.42156862745098,1610612757,3,5,2022-04-11T01:49:24Z,490000,-207.0,136.0,1,left,MISS K. Johnson 24' pullup 3PT,[1630553],1610612757.0,POR,pullup,,,Johnson,K. Johnson,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,,
50,PT08M19.00S,2022-04-11T01:49:22.0Z,1,REGULAR,rebound,defensive,[],1627823,,,1610612762,3,5,2022-04-11T01:49:24Z,500000,,,0,,J. Hernangomez REBOUND (Off:0 Def:1),[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
51,PT08M11.00S,2022-04-11T01:49:30.2Z,1,REGULAR,3pt,Jump Shot,[],1627823,94.03745072273325,3.6764705882352944,1610612762,3,5,2022-04-11T01:49:33Z,510000,-232.0,4.0,1,right,MISS J. Hernangomez 3PT,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
52,PT08M09.00S,2022-04-11T01:49:32.2Z,1,REGULAR,rebound,defensive,[],1630314,,,1610612757,3,5,2022-04-11T01:49:33Z,520000,,,0,,B. Williams REBOUND (Off:0 Def:3),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,51.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
53,PT08M04.00S,2022-04-11T01:49:36.9Z,1,REGULAR,turnover,lost ball,[],1630314,,,1610612757,3,5,2022-04-11T01:49:42Z,530000,,,0,,B. Williams lost ball TURNOVER (1 TO),"[1630314, 1627823]",1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,1.0,Hernangomez,1627823.0,,,
54,PT08M04.00S,2022-04-11T01:49:36.9Z,1,REGULAR,steal,,[],1627823,,,1610612762,3,5,2022-04-11T01:49:39Z,540000,,,0,,J. Hernangomez STEAL (1 STL),[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M59.00S,2022-04-11T01:49:44.3Z,1,REGULAR,foul,personal,['2freethrow'],1629712,,,1610612762,3,5,2022-04-11T01:49:54Z,550000,,,0,,D. Louzada shooting personal FOUL (2 PF) (House Jr. 2 FT),"[1629712, 1627863]",1610612757.0,POR,shooting,,,Louzada,D. Louzada,,,,,,,,,,,,,,,1662.0,2.0,0.0,House Jr.,1627863.0,,,,,,
57,PT07M59.00S,2022-04-11T01:50:06.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627863,,,1610612762,3,6,2022-04-11T01:50:06Z,570000,,,0,,D. House Jr. Free Throw 1 of 2 (2 PTS),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
58,PT07M59.00S,2022-04-11T01:50:07.0Z,1,REGULAR,substitution,out,[],1630553,,,1610612762,3,6,2022-04-11T01:50:14Z,580000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M59.00S,2022-04-11T01:50:07.0Z,1,REGULAR,substitution,in,[],203463,,,1610612762,3,6,2022-04-11T01:50:14Z,590000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M59.00S,2022-04-11T01:50:30.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627863,,,1610612762,3,7,2022-04-11T01:50:30Z,600000,,,0,,D. House Jr. Free Throw 2 of 2 (3 PTS),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
61,PT07M49.00S,2022-04-11T01:50:44.8Z,1,REGULAR,foul,personal,['2freethrow'],203497,,,1610612757,3,7,2022-04-11T01:50:50Z,610000,,,0,,R. Gobert shooting personal FOUL (1 PF) (McLemore 2 FT),"[203497, 203463]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,,,,,,,,,,,1662.0,1.0,0.0,McLemore,203463.0,,,,,,
