actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
87,PT04M25.00S,2022-10-29T23:24:49.7Z,1,REGULAR,3pt,Jump Shot,[],1629667,86.28449408672799,96.56862745098039,1610612766,23,15,2022-10-29T23:24:54Z,860000,233.0,76.0,1,right,J. McDaniels 24' 3PT  (3 PTS) (M. Plumlee 5 AST),"[1629667, 203486]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,24.5,Made,3.0,M. Plumlee,203486.0,5.0,,,,,,,,,,,,,,
89,PT04M10.00S,2022-10-29T23:25:05.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,18.478975032851512,50.98039215686274,1610612744,23,15,2022-10-29T23:25:10Z,880000,-5.0,121.0,1,left,MISS J. Wiseman 12' Jump Shot,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Center,12.13,Missed,,,,,,,,,,,,,,,,,,
90,PT04M06.00S,2022-10-29T23:25:09.4Z,1,REGULAR,rebound,defensive,[],1629667,,,1610612766,23,15,2022-10-29T23:25:10Z,890000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,
91,PT04M00.00S,2022-10-29T23:25:25.6Z,1,REGULAR,foul,personal,[],1630164,,,1610612766,23,15,2022-10-29T23:25:59Z,900000,,,0,,J. Wiseman personal FOUL (1 PF),"[1630164, 203486]",1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1179.0,1.0,0.0,Plumlee,203486.0,,,
93,PT04M00.00S,2022-10-29T23:25:37.4Z,1,REGULAR,substitution,out,[],1628372,,,1610612766,23,15,2022-10-29T23:25:51Z,920000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M00.00S,2022-10-29T23:25:37.4Z,1,REGULAR,substitution,out,[],203486,,,1610612766,23,15,2022-10-29T23:25:51Z,930000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M00.00S,2022-10-29T23:25:37.4Z,1,REGULAR,substitution,out,[],203952,,,1610612766,23,15,2022-10-29T23:25:51Z,940000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M00.00S,2022-10-29T23:25:37.4Z,1,REGULAR,substitution,out,[],203110,,,1610612766,23,15,2022-10-29T23:25:51Z,950000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M00.00S,2022-10-29T23:25:37.4Z,1,REGULAR,substitution,in,[],1630177,,,1610612766,23,15,2022-10-29T23:25:51Z,960000,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M00.00S,2022-10-29T23:25:37.4Z,1,REGULAR,substitution,in,[],1630208,,,1610612766,23,15,2022-10-29T23:25:51Z,970000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M00.00S,2022-10-29T23:25:37.4Z,1,REGULAR,substitution,in,[],1630541,,,1610612766,23,15,2022-10-29T23:25:51Z,980000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M00.00S,2022-10-29T23:25:37.4Z,1,REGULAR,substitution,in,[],203210,,,1610612766,23,15,2022-10-29T23:25:51Z,990000,,,0,,SUB in: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M45.00S,2022-10-29T23:26:02.2Z,1,REGULAR,3pt,Jump Shot,[],1630547,75.3777923784494,12.745098039215685,1610612766,23,15,2022-10-29T23:26:06Z,1000000,-186.0,179.0,1,right,MISS J. Bouknight 25' 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
102,PT03M42.00S,2022-10-29T23:26:05.2Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,23,15,2022-10-29T23:26:06Z,1010000,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,101.0,3.0,3.0,0.0,,,,,,,,,,
103,PT03M25.00S,2022-10-29T23:26:20.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,8.492115637319317,57.35294117647059,1610612744,23,17,2022-10-29T23:26:27Z,1020000,-37.0,27.0,1,left,S. Curry driving Layup (8 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,4.58,Made,8.0,,,,,,,,,,,,,,,,,
104,PT03M21.00S,2022-10-29T23:26:30.8Z,1,REGULAR,foul,personal,[],1629673,,,1610612766,23,17,2022-10-29T23:26:43Z,1030000,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1629667]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1179.0,1.0,0.0,McDaniels,1629667.0,,,
106,PT03M21.00S,2022-10-29T23:26:39.2Z,1,REGULAR,substitution,out,[],202330,,,1610612766,23,17,2022-10-29T23:26:43Z,1050000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M21.00S,2022-10-29T23:26:39.2Z,1,REGULAR,substitution,in,[],1629023,,,1610612766,23,17,2022-10-29T23:26:43Z,1060000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M12.00S,2022-10-29T23:27:01.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,89.70105124835742,46.07843137254902,1610612766,23,17,2022-10-29T23:29:27Z,1070000,-20.0,44.0,1,right,MISS N. Richards cutting Layup,[1630208],1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,4.84,Missed,,,,,,,,,,,,,,,,,,
109,PT03M12.00S,2022-10-29T23:27:01.5Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612766,23,17,2022-10-29T23:29:27Z,1080000,,,0,,N. Richards REBOUND (Off:1 Def:0),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,108.0,1.0,0.0,1.0,,,,,,,,,,
110,PT03M11.00S,2022-10-29T23:27:04.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,94.40999984741211,50.0,1610612766,23,17,2022-10-29T23:27:04Z,1090000,0.0,0.0,1,right,MISS N. Richards tip Layup,[1630208],1610612766.0,CHA,tip,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
111,PT03M11.00S,2022-10-29T23:27:05.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,23,17,2022-10-29T23:27:05Z,1100000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,110.0,,,,,,,,,,,,,
113,PT03M02.00S,2022-10-29T23:27:19.1Z,1,REGULAR,3pt,Jump Shot,[],201939,30.305519053876477,29.411764705882355,1610612744,23,17,2022-10-29T23:32:49Z,1120000,103.0,232.0,1,left,MISS S. Curry 25' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
114,PT02M56.00S,2022-10-29T23:27:25.1Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,23,17,2022-10-29T23:27:24Z,1130000,,,0,,N. Richards REBOUND (Off:1 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,113.0,2.0,1.0,1.0,,,,,,,,,,
115,PT02M48.00S,2022-10-29T23:27:31.6Z,1,REGULAR,3pt,Jump Shot,[],1630177,65.65374507227332,30.637254901960787,1610612766,26,17,2022-10-29T23:27:36Z,1140000,-97.0,270.0,1,right,T. Maledon 28' 3PT  (3 PTS) (J. Bouknight 1 AST),"[1630177, 1630547]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,28.72,Made,3.0,J. Bouknight,1630547.0,1.0,,,,,,,,,,,,,,
118,PT02M28.00S,2022-10-29T23:27:56.5Z,1,REGULAR,substitution,out,[],201939,,,1610612744,26,17,2022-10-29T23:28:18Z,1170000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M28.00S,2022-10-29T23:27:56.5Z,1,REGULAR,substitution,in,[],1629660,,,1610612744,26,17,2022-10-29T23:28:18Z,1180000,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M21.00S,2022-10-29T23:28:25.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,6.1268068331143235,38.23529411764706,1610612744,26,19,2022-10-29T23:28:29Z,1190000,59.0,5.0,1,left,T. Jerome Layup (2 PTS),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,5.9,Made,2.0,,,,,,,,,,,,,,,,,
121,PT02M08.00S,2022-10-29T23:28:38.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,82.34231274638634,46.07843137254902,1610612766,26,19,2022-10-29T23:28:45Z,1200000,-20.0,113.0,1,right,MISS T. Maledon 11' pullup Shot,[1630177],1610612766.0,CHA,pullup,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Center,11.52,Missed,,,,,,,,,,,,,,,,,,
122,PT02M07.00S,2022-10-29T23:28:39.2Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612766,26,19,2022-10-29T23:28:45Z,1210000,,,0,,N. Richards REBOUND (Off:2 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,121.0,3.0,1.0,2.0,,,,,,,,,,
123,PT02M07.00S,2022-10-29T23:28:44.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,94.40999984741211,50.0,1610612766,28,19,2022-10-29T23:28:44Z,1220000,0.0,0.0,1,right,N. Richards putback Layup (2 PTS),[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
124,PT02M07.00S,2022-10-29T23:28:45.3Z,1,REGULAR,foul,personal,['1freethrow'],1630164,,,1610612766,28,19,2022-10-29T23:29:01Z,1230000,,,0,,J. Wiseman shooting personal FOUL (2 PF) (Richards 1 FT),"[1630164, 1630208]",1610612744.0,GSW,shooting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1198.0,2.0,0.0,Richards,1630208.0,,,
126,PT02M07.00S,2022-10-29T23:29:09.8Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630208,,,1610612766,29,19,2022-10-29T23:29:09Z,1250000,,,0,,N. Richards Free Throw 1 of 1 (3 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
127,PT01M49.00S,2022-10-29T23:29:29.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,18.610381077529567,49.754901960784316,1610612744,29,21,2022-10-29T23:38:43Z,1260000,1.0,122.0,1,left,J. Poole 12' floating Jump Shot (2 PTS) (J. Wiseman 1 AST),"[1629673, 1630164]",1610612744.0,GSW,floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,12.24,Made,2.0,J. Wiseman,1630164.0,1.0,,,,,,,,,,,,,,
128,PT01M41.00S,2022-10-29T23:29:42.6Z,1,REGULAR,turnover,out-of-bounds,[],1629667,,,1610612766,29,21,2022-10-29T23:29:50Z,1270000,,,0,,J. McDaniels lost ball out-of-bounds TURNOVER (1 TO),[1629667],1610612766.0,CHA,lost ball,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203592.0,,,,,1.0,,
129,PT01M30.00S,2022-10-29T23:29:57.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630541,17.0335085413929,26.47058823529412,1610612744,29,21,2022-10-29T23:30:05Z,1280000,118.0,108.0,1,left,MISS M. Moody 15' pullup Shot,[1630541],1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,Mid-Range,8-16 Right,15.94,Missed,,,,,,,,,,,,,,,,,,
130,PT01M26.00S,2022-10-29T23:30:01.6Z,1,REGULAR,rebound,defensive,[],1629667,,,1610612766,29,21,2022-10-29T23:30:05Z,1290000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,,129.0,2.0,2.0,0.0,,,,,,,,,,
131,PT01M22.00S,2022-10-29T23:30:05.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629023,71.04139290407359,23.284313725490197,1610612766,29,21,2022-10-29T23:30:11Z,1300000,-134.0,220.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
132,PT01M20.00S,2022-10-29T23:30:07.4Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,29,21,2022-10-29T23:30:11Z,1310000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,
133,PT01M08.00S,2022-10-29T23:30:19.1Z,1,REGULAR,2pt,Jump Shot,[],1630164,8.623521681997373,77.94117647058823,1610612744,29,21,2022-10-29T23:30:24Z,1320000,-140.0,29.0,1,left,MISS J. Wiseman 14' Jump Shot,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Mid-Range,8-16 Left,14.26,Missed,,,,,,,,,,,,,,,,,,
134,PT01M04.00S,2022-10-29T23:30:23.1Z,1,REGULAR,rebound,offensive,[],203210,,,1610612744,29,21,2022-10-29T23:30:24Z,1330000,,,0,,J. Green REBOUND (Off:1 Def:0),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,133.0,1.0,0.0,1.0,,,,,,,,,,
135,PT01M04.00S,2022-10-29T23:30:23.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203210,7.966491458607096,49.01960784313725,1610612744,29,21,2022-10-29T23:40:06Z,1340000,5.0,22.0,1,left,MISS J. Green putback Layup,[203210],1610612744.0,GSW,putback,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,,,,,
136,PT01M04.00S,2022-10-29T23:30:23.5Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,29,21,2022-10-29T23:42:41Z,1350000,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,135.0,2.0,2.0,0.0,,,,,,,,,,
137,PT00M59.30S,2022-10-29T23:30:28.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629667,86.81011826544021,4.6568627450980395,1610612766,29,21,2022-10-29T23:30:36Z,1360000,-227.0,71.0,1,right,MISS J. McDaniels 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,,
138,PT00M57.90S,2022-10-29T23:30:32.5Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612766,29,21,2022-10-29T23:30:32Z,1370000,,,0,,N. Richards REBOUND (Off:3 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Left Corner 3,24+ Left,,,,,,,137.0,4.0,1.0,3.0,,,,,,,,,,
139,PT00M57.90S,2022-10-29T23:30:34.4Z,1,REGULAR,foul,personal,['2freethrow'],1630164,,,1610612766,29,21,2022-10-29T23:30:53Z,1380000,,,0,,J. Wiseman shooting personal FOUL (3 PF) (Richards 2 FT),"[1630164, 1630208]",1610612744.0,GSW,shooting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,3.0,0.0,Richards,1630208.0,,,
141,PT00M57.90S,2022-10-29T23:31:03.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630208,,,1610612766,30,21,2022-10-29T23:31:03Z,1400000,,,0,,N. Richards Free Throw 1 of 2 (4 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
142,PT00M57.90S,2022-10-29T23:31:06.3Z,1,REGULAR,substitution,out,[],1630164,,,1610612766,30,21,2022-10-29T23:31:15Z,1410000,,,0,,SUB out: J. Wiseman,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M57.90S,2022-10-29T23:31:06.3Z,1,REGULAR,substitution,in,[],1630228,,,1610612766,30,21,2022-10-29T23:31:15Z,1420000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M57.90S,2022-10-29T23:31:31.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630208,,,1610612766,31,21,2022-10-29T23:31:31Z,1430000,,,0,,N. Richards Free Throw 2 of 2 (5 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
145,PT00M45.40S,2022-10-29T23:31:45.5Z,1,REGULAR,2pt,Jump Shot,[],1629673,19.267411300919843,73.52941176470588,1610612744,31,23,2022-10-29T23:31:52Z,1440000,-118.0,129.0,1,left,J. Poole 17' step back Jump Shot (4 PTS),[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,17.43,Made,4.0,,,,,,,,,,,,,,,,,
146,PT00M33.70S,2022-10-29T23:32:05.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,92.06636005256242,46.32352941176471,1610612766,33,23,2022-10-29T23:32:11Z,1450000,-18.0,22.0,1,right,P. Washington driving Layup (11 PTS) (J. McDaniels 1 AST),"[1629023, 1629667]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.88,Made,11.0,J. McDaniels,1629667.0,1.0,,,,,,,,,,,,,,
148,PT00M33.70S,2022-10-29T23:32:08.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630228,,,1610612766,33,23,2022-10-29T23:32:20Z,1470000,,,0,,J. Kuminga shooting personal FOUL (1 PF) (Washington 1 FT),"[1630228, 1629023]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1198.0,1.0,0.0,Washington,1629023.0,,,
150,PT00M33.70S,2022-10-29T23:32:33.8Z,1,REGULAR,freethrow,1 of 1,[],1629023,,,1610612766,34,23,2022-10-29T23:32:33Z,1490000,,,0,,P. Washington Free Throw 1 of 1 (12 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
152,PT00M15.20S,2022-10-29T23:33:06.0Z,1,REGULAR,foul,offensive,['inpenalty'],203210,,,1610612744,34,23,2022-10-29T23:47:54Z,1500000,,,0,,J. Green offensive FOUL (1 PF),"[203210, 1629667]",1610612744.0,GSW,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1179.0,1.0,0.0,McDaniels,1629667.0,,,
154,PT00M15.20S,2022-10-29T23:33:06.0Z,1,REGULAR,turnover,offensive foul,[],203210,,,1610612744,34,23,2022-10-29T23:33:06Z,1520000,,,0,,J. Green offensive foul TURNOVER (1 TO),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1179.0,,,,,1.0,,
155,PT00M03.90S,2022-10-29T23:33:25.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630177,92.72339027595268,55.392156862745104,1610612766,34,23,2022-10-29T23:33:30Z,1530000,27.0,16.0,1,right,MISS T. Maledon Layup,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,3.13,Missed,,,,,,,,,,,,,,,,,,
156,PT00M03.90S,2022-10-29T23:33:25.4Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612766,34,23,2022-10-29T23:33:30Z,1540000,,,0,,N. Richards REBOUND (Off:4 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,155.0,5.0,1.0,4.0,,,,,,,,,,
157,PT00M00.00S,2022-10-29T23:33:29.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630208,94.40999984741211,50.0,1610612766,34,23,2022-10-29T23:48:20Z,1550000,0.0,0.0,1,right,MISS N. Richards tip Layup,[1630208],1610612766.0,CHA,tip,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
158,PT00M00.00S,2022-10-29T23:33:29.6Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,34,23,2022-10-29T23:48:20Z,1560000,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,
159,PT00M00.00S,2022-10-29T23:33:35.8Z,1,REGULAR,3pt,Jump Shot,[],1630541,41.475032851511166,50.73529411764706,1610612744,34,23,2022-10-29T23:33:44Z,1570000,-4.0,337.0,1,left,MISS M. Moody 33' pullup 3PT,[1630541],1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,33.74,Missed,,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2022-10-29T23:33:41.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,34,23,2022-10-29T23:33:41Z,1580000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,159.0,,,,,,,,,,,,,
161,PT00M00.00S,2022-10-29T23:33:47.6Z,1,REGULAR,period,end,[],0,,,1610612744,34,23,2022-10-29T23:33:47Z,1590000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-10-29T23:33:57.7Z,2,REGULAR,substitution,out,['startperiod'],1630547,,,1610612744,34,23,2022-10-29T23:36:16Z,1600000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-10-29T23:33:57.7Z,2,REGULAR,substitution,out,['startperiod'],1630541,,,1610612744,34,23,2022-10-29T23:36:16Z,1610000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-10-29T23:33:57.7Z,2,REGULAR,substitution,out,['startperiod'],1630228,,,1610612744,34,23,2022-10-29T23:36:16Z,1620000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-10-29T23:33:57.7Z,2,REGULAR,substitution,in,['startperiod'],1626162,,,1610612744,34,23,2022-10-29T23:36:16Z,1630000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-10-29T23:33:57.7Z,2,REGULAR,substitution,in,['startperiod'],203952,,,1610612744,34,23,2022-10-29T23:36:16Z,1640000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-10-29T23:33:57.7Z,2,REGULAR,substitution,in,['startperiod'],1626172,,,1610612744,34,23,2022-10-29T23:36:16Z,1650000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-10-29T23:36:12.4Z,2,REGULAR,period,start,[],0,,,1610612744,34,23,2022-10-29T23:36:17Z,1660000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M40.00S,2022-10-29T23:36:36.6Z,2,REGULAR,foul,personal,[],1629023,,,1610612744,34,23,2022-10-29T23:36:46Z,1670000,,,0,,P. Washington personal FOUL (1 PF),"[1629023, 1629673]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1179.0,1.0,0.0,Poole,1629673.0,,,
174,PT11M29.00S,2022-10-29T23:36:59.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,16.376478318002626,50.0,1610612744,34,23,2022-10-29T23:37:06Z,1690000,0.0,101.0,1,left,MISS T. Jerome 10' turnaround Shot,[1629660],1610612744.0,GSW,turnaround,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,10.14,Missed,,,,,,,,,,,,,,,,,,
175,PT11M28.00S,2022-10-29T23:37:01.2Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,34,23,2022-10-29T23:37:01Z,1700000,,,0,,K. Looney REBOUND (Off:1 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,174.0,1.0,0.0,1.0,,,,,,,,,,
