actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
86,PT04M32.00S,2023-02-28T00:21:57.5Z,1,REGULAR,substitution,in,[],1630539,,,1610612766,24,17,2023-02-28T00:22:21Z,860000,False,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M32.00S,2023-02-28T00:21:57.5Z,1,REGULAR,substitution,in,[],1630208,,,1610612766,24,17,2023-02-28T00:22:21Z,870000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M32.00S,2023-02-28T00:21:57.5Z,1,REGULAR,substitution,in,[],1628963,,,1610612766,24,17,2023-02-28T00:22:21Z,880000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M32.00S,2023-02-28T00:21:57.5Z,1,REGULAR,substitution,in,[],1628977,,,1610612766,24,17,2023-02-28T00:22:21Z,890000,False,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M26.00S,2023-02-28T00:22:27.4Z,1,REGULAR,turnover,bad pass,[],202330,,,1610612766,24,17,2023-02-28T00:22:32Z,900000,False,,,0,,G. Hayward bad pass TURNOVER (1 TO),"[202330, 1630587]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Livers,1630587.0,,
91,PT04M26.00S,2023-02-28T00:22:27.4Z,1,REGULAR,steal,,[],1630587,,,1610612765,24,17,2023-02-28T00:22:30Z,910000,False,,,0,,I. Livers STEAL (1 STL),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
92,PT04M19.00S,2023-02-28T00:22:33.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628963,93.38042049934296,47.794117647058826,1610612765,24,19,2023-02-28T00:42:59Z,920000,False,-11.0,10.0,1,right,M. Bagley III running Layup (2 PTS),[1628963],1610612765.0,DET,running,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.47,Made,2.0,,,,,,,,,,,,,,,,,
93,PT04M08.00S,2023-02-28T00:22:45.1Z,1,REGULAR,2pt,Jump Shot,[],1626179,23.603810775295663,61.274509803921575,1610612766,26,19,2023-02-28T00:22:53Z,930000,False,-56.0,169.0,1,left,T. Rozier 17' pullup Jump Shot (2 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left Center,17.85,Made,2.0,,,,,,,,,,,,,,,,,
94,PT03M53.00S,2023-02-28T00:23:00.7Z,1,REGULAR,3pt,Jump Shot,[],202692,83.39356110381078,96.56862745098039,1610612765,26,19,2023-02-28T00:23:11Z,940000,False,233.0,104.0,1,right,MISS A. Burks 25' 3PT,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
95,PT03M50.00S,2023-02-28T00:23:03.1Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612765,26,19,2023-02-28T00:23:03Z,950000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:0),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,,,,,94.0,,,,,,1.0,0.0,1.0,,,,,
96,PT03M45.00S,2023-02-28T00:23:08.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202692,91.93495400788436,45.83333333333333,1610612765,26,19,2023-02-28T00:43:39Z,960000,False,-21.0,23.0,1,right,MISS A. Burks driving Layup - blocked,"[202692, 1630539]",1610612765.0,DET,driving,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,Jones,1630539.0
97,PT03M45.00S,2023-02-28T00:23:08.4Z,1,REGULAR,block,,[],1630539,,,1610612765,26,19,2023-02-28T00:23:11Z,970000,False,,,0,,K. Jones BLOCK (1 BLK),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
98,PT03M45.00S,2023-02-28T00:23:08.4Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,26,19,2023-02-28T00:23:14Z,980000,False,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,,,96.0,,,,,,3.0,3.0,0.0,,,,,
99,PT03M41.00S,2023-02-28T00:23:14.9Z,1,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612766,26,19,2023-02-28T00:23:33Z,990000,False,,,0,,K. Hayes shooting personal FOUL (1 PF) (Richards 2 FT),"[1630165, 1630208]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,202035.0,1.0,0.0,Richards,1630208.0,,,,,,,,
101,PT03M41.00S,2023-02-28T00:23:48.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630208,,,1610612766,27,19,2023-02-28T00:23:48Z,1010000,False,,,0,,N. Richards Free Throw 1 of 2 (1 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
102,PT03M41.00S,2023-02-28T00:23:49.6Z,1,REGULAR,substitution,out,[],202330,,,1610612766,27,19,2023-02-28T00:24:03Z,1020000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M41.00S,2023-02-28T00:23:49.6Z,1,REGULAR,substitution,out,[],202692,,,1610612766,27,19,2023-02-28T00:24:03Z,1030000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M41.00S,2023-02-28T00:23:49.6Z,1,REGULAR,substitution,out,[],1630587,,,1610612766,27,19,2023-02-28T00:24:03Z,1040000,False,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M41.00S,2023-02-28T00:23:49.6Z,1,REGULAR,substitution,in,[],1626162,,,1610612766,27,19,2023-02-28T00:24:03Z,1050000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M41.00S,2023-02-28T00:23:49.6Z,1,REGULAR,substitution,in,[],202709,,,1610612766,27,19,2023-02-28T00:24:03Z,1060000,False,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M41.00S,2023-02-28T00:23:49.6Z,1,REGULAR,substitution,in,[],1630181,,,1610612766,27,19,2023-02-28T00:24:03Z,1070000,False,,,0,,SUB in: R. Hampton,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M41.00S,2023-02-28T00:24:11.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630208,,,1610612766,28,19,2023-02-28T00:24:11Z,1080000,False,,,0,,N. Richards Free Throw 2 of 2 (2 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
109,PT03M20.00S,2023-02-28T00:24:36.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,87.99277266754271,47.549019607843135,1610612765,28,19,2023-02-28T00:24:41Z,1090000,False,-12.0,60.0,1,right,MISS M. Bagley III 6' driving Hook,[1628963],1610612765.0,DET,driving,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,,,,,,,,,,,,,,,,,
110,PT03M17.00S,2023-02-28T00:24:39.5Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,28,19,2023-02-28T00:24:39Z,1100000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,109.0,,,,,,1.0,1.0,0.0,,,,,
111,PT03M03.00S,2023-02-28T00:24:53.1Z,1,REGULAR,3pt,Jump Shot,[],1626179,7.30946123521682,96.56862745098039,1610612766,31,19,2023-02-28T00:24:57Z,1110000,False,-233.0,16.0,1,left,T. Rozier 3PT  (5 PTS) (D. Smith Jr. 1 AST),"[1626179, 1628372]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.34,Made,5.0,D. Smith Jr.,1628372.0,1.0,,,,,,,,,,,,,,
113,PT02M51.00S,2023-02-28T00:25:05.0Z,1,REGULAR,3pt,Jump Shot,[],1628963,66.44218134034165,41.911764705882355,1610612765,31,19,2023-02-28T00:25:10Z,1130000,False,-40.0,263.0,1,right,MISS M. Bagley III 26' 3PT,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Center,26.6,Missed,,,,,,,,,,,,,,,,,,
114,PT02M48.00S,2023-02-28T00:25:08.0Z,1,REGULAR,rebound,defensive,[],1630539,,,1610612766,31,19,2023-02-28T00:25:10Z,1140000,False,,,0,,K. Jones REBOUND (Off:0 Def:1),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Above the Break 3,24+ Center,,,,,,,113.0,,,,,,1.0,1.0,0.0,,,,,
115,PT02M32.00S,2023-02-28T00:25:25.2Z,1,REGULAR,2pt,Jump Shot,[],1628372,22.026938239159,55.392156862745104,1610612766,31,19,2023-02-28T00:46:08Z,1150000,False,-27.0,155.0,1,left,MISS D. Smith Jr. 15' pullup Shot,[1628372],1610612766.0,CHA,pullup,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Center,15.69,Missed,,,,,,,,,,,,,,,,,,
116,PT02M29.00S,2023-02-28T00:25:28.2Z,1,REGULAR,rebound,defensive,[],1630181,,,1610612765,31,19,2023-02-28T00:25:32Z,1160000,False,,,0,,R. Hampton REBOUND (Off:0 Def:1),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Mid-Range,8-16 Center,,,,,,,115.0,,,,,,1.0,1.0,0.0,,,,,
117,PT02M18.00S,2023-02-28T00:25:39.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,92.32917214191852,56.86274509803921,1610612765,31,19,2023-02-28T00:25:44Z,1170000,False,34.0,20.0,1,right,MISS R. Hampton driving Layup - blocked,"[1630181, 1630208]",1610612765.0,DET,driving,,,Hampton,R. Hampton,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,,Richards,1630208.0
118,PT02M18.00S,2023-02-28T00:25:39.1Z,1,REGULAR,block,,[],1630208,,,1610612765,31,19,2023-02-28T00:25:42Z,1180000,False,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
119,PT02M15.00S,2023-02-28T00:25:42.1Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,31,19,2023-02-28T00:25:44Z,1190000,False,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,117.0,,,,,,3.0,3.0,0.0,,,,,
120,PT02M11.00S,2023-02-28T00:25:46.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,25.837713534822605,15.441176470588236,1610612766,34,19,2023-02-28T00:46:44Z,1200000,False,173.0,190.0,1,left,T. Rozier 25' 3PT running pullup (8 PTS),[1626179],1610612766.0,CHA,running pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,25.71,Made,8.0,,,,,,,,,,,,,,,,,
121,PT01M57.00S,2023-02-28T00:26:03.4Z,1,REGULAR,foul,personal,[],1628372,,,1610612765,34,19,2023-02-28T00:27:09Z,1210000,False,,,0,,D. Smith Jr. personal FOUL (1 PF),"[1628372, 1630165]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202035.0,1.0,0.0,Hayes,1630165.0,,,,,,,,
123,PT01M57.00S,2023-02-28T00:27:11.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,34,19,2023-02-28T00:27:11Z,1230000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M57.00S,2023-02-28T00:27:13.3Z,1,REGULAR,substitution,out,[],1626179,,,1610612765,34,19,2023-02-28T00:28:51Z,1240000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M57.00S,2023-02-28T00:27:13.3Z,1,REGULAR,substitution,out,[],1630165,,,1610612765,34,19,2023-02-28T00:28:51Z,1250000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M57.00S,2023-02-28T00:27:13.3Z,1,REGULAR,substitution,in,[],1630163,,,1610612765,34,19,2023-02-28T00:28:51Z,1260000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M57.00S,2023-02-28T00:27:13.3Z,1,REGULAR,substitution,in,[],203585,,,1610612765,34,19,2023-02-28T00:28:51Z,1270000,False,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M49.00S,2023-02-28T00:29:13.0Z,1,REGULAR,2pt,Jump Shot,[],202709,77.21747700394218,55.392156862745104,1610612765,34,19,2023-02-28T00:29:20Z,1280000,False,27.0,162.0,1,right,MISS C. Joseph 16' pullup Shot,[202709],1610612765.0,DET,pullup,,,Joseph,C. Joseph,,,,,Mid-Range,16-24 Center,16.39,Missed,,,,,,,,,,,,,,,,,,
129,PT01M46.00S,2023-02-28T00:29:16.0Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,34,19,2023-02-28T00:29:20Z,1290000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Center,,,,,,,128.0,,,,,,1.0,1.0,0.0,,,,,
130,PT01M35.00S,2023-02-28T00:29:29.6Z,1,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612766,34,19,2023-02-28T00:29:46Z,1300000,False,,,0,,M. Bagley III shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1628963, 1626162]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,202035.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,
132,PT01M35.00S,2023-02-28T00:29:55.7Z,1,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,35,19,2023-02-28T00:29:55Z,1320000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (1 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
133,PT01M35.00S,2023-02-28T00:30:12.0Z,1,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,36,19,2023-02-28T00:30:12Z,1330000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (2 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
134,PT01M18.00S,2023-02-28T00:30:29.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,87.72996057818659,48.03921568627451,1610612765,36,19,2023-02-28T00:47:54Z,1340000,False,-10.0,63.0,1,right,MISS M. Bagley III 6' turnaround fadeaway Shot,[1628963],1610612765.0,DET,turnaround fadeaway,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,6.36,Missed,,,,,,,,,,,,,,,,,,
135,PT01M16.00S,2023-02-28T00:30:31.3Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,36,19,2023-02-28T00:30:36Z,1350000,False,,,0,,N. Richards REBOUND (Off:0 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,134.0,,,,,,2.0,2.0,0.0,,,,,
136,PT01M09.00S,2023-02-28T00:30:38.5Z,1,REGULAR,3pt,Jump Shot,[],1626162,25.04927726675427,87.99019607843137,1610612766,39,19,2023-02-28T00:30:43Z,1360000,False,-190.0,183.0,1,left,K. Oubre Jr. 26' 3PT  (5 PTS) (L. Ball 4 AST),"[1626162, 1630163]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,26.38,Made,5.0,L. Ball,1630163.0,4.0,,,,,,,,,,,,,,
138,PT00M53.30S,2023-02-28T00:30:55.5Z,1,REGULAR,turnover,lost ball,[],1628977,,,1610612765,39,19,2023-02-28T00:30:59Z,1380000,False,,,0,,H. Diallo lost ball TURNOVER (1 TO),"[1628977, 1630539]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Jones,1630539.0,,
139,PT00M53.30S,2023-02-28T00:30:55.5Z,1,REGULAR,steal,,[],1630539,,,1610612766,39,19,2023-02-28T00:30:57Z,1390000,False,,,0,,K. Jones STEAL (1 STL),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
140,PT00M40.60S,2023-02-28T00:31:13.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202709,,,1610612766,39,19,2023-02-28T00:31:29Z,1400000,False,,,0,,C. Joseph shooting personal FOUL (1 PF) (Richards 2 FT),"[202709, 1630208]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,,,,,,201246.0,1.0,0.0,Richards,1630208.0,,,,,,,,
142,PT00M40.60S,2023-02-28T00:31:44.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630208,,,1610612766,40,19,2023-02-28T00:31:44Z,1420000,False,,,0,,N. Richards Free Throw 1 of 2 (3 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
143,PT00M40.60S,2023-02-28T00:32:04.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630208,,,1610612766,41,19,2023-02-28T00:32:04Z,1430000,False,,,0,,N. Richards Free Throw 2 of 2 (4 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
144,PT00M28.70S,2023-02-28T00:32:20.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612765,41,19,2023-02-28T00:32:35Z,1440000,False,,,0,,L. Ball shooting personal FOUL (1 PF) (Joseph 2 FT),"[1630163, 202709]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201246.0,1.0,0.0,Joseph,202709.0,,,,,,,,
146,PT00M28.70S,2023-02-28T00:32:44.1Z,1,REGULAR,freethrow,1 of 2,[],202709,,,1610612765,41,20,2023-02-28T00:32:44Z,1460000,False,,,0,,C. Joseph Free Throw 1 of 2 (1 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
147,PT00M28.70S,2023-02-28T00:32:54.7Z,1,REGULAR,freethrow,2 of 2,[],202709,,,1610612765,41,21,2023-02-28T00:32:54Z,1470000,False,,,0,,C. Joseph Free Throw 2 of 2 (2 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
148,PT00M09.60S,2023-02-28T00:33:16.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626162,13.87976346911958,52.69607843137255,1610612766,41,21,2023-02-28T00:49:26Z,1480000,False,-13.0,78.0,1,left,MISS K. Oubre Jr. 7' driving Hook,[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
149,PT00M06.80S,2023-02-28T00:33:19.8Z,1,REGULAR,rebound,offensive,[],1628372,,,1610612766,41,21,2023-02-28T00:33:19Z,1490000,False,,,0,,D. Smith Jr. REBOUND (Off:1 Def:0),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,148.0,,,,,,1.0,0.0,1.0,,,,,
150,PT00M00.00S,2023-02-28T00:33:26.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628372,23.73521681997372,49.50980392156863,1610612766,41,21,2023-02-28T00:33:36Z,1500000,False,2.0,171.0,1,left,MISS D. Smith Jr. 17' fadeaway Shot,[1628372],1610612766.0,CHA,fadeaway,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Center,17.06,Missed,,,,,,,,,,,,,,,,,,
151,PT00M00.00S,2023-02-28T00:33:30.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,41,21,2023-02-28T00:33:30Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,150.0,,,,,,,,,,,,,
152,PT00M00.00S,2023-02-28T00:33:31.8Z,1,REGULAR,period,end,[],0,,,1610612766,41,21,2023-02-28T00:33:31Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-02-28T00:33:37.9Z,2,REGULAR,substitution,out,['startperiod'],1630539,,,1610612766,41,21,2023-02-28T00:36:01Z,1530000,False,,,0,,SUB out: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-02-28T00:33:37.9Z,2,REGULAR,substitution,in,['startperiod'],1630550,,,1610612766,41,21,2023-02-28T00:36:01Z,1540000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-02-28T00:36:05.6Z,2,REGULAR,period,start,[],0,,,1610612766,41,21,2023-02-28T00:36:05Z,1550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M44.00S,2023-02-28T00:36:20.7Z,2,REGULAR,2pt,Jump Shot,[],1630550,6.258212877792378,8.57843137254902,1610612766,41,21,2023-02-28T00:36:27Z,1560000,False,207.0,6.0,1,left,MISS J. Thor 20' Jump Shot,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Mid-Range,16-24 Right,20.72,Missed,,,,,,,,,,,,,,,,,,
157,PT11M40.00S,2023-02-28T00:36:24.2Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,41,21,2023-02-28T00:36:24Z,1570000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:1),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Mid-Range,16-24 Right,,,,,,,156.0,,,,,,2.0,1.0,1.0,,,,,
158,PT11M32.00S,2023-02-28T00:36:38.7Z,2,REGULAR,foul,personal,[],1630208,,,1610612765,41,21,2023-02-28T00:36:46Z,1580000,False,,,0,,N. Richards personal FOUL (1 PF),"[1630208, 1628963]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,202035.0,1.0,0.0,Bagley III,1628963.0,,,,,,,,
160,PT11M23.00S,2023-02-28T00:37:01.0Z,2,REGULAR,3pt,Jump Shot,[],203585,69.72733245729303,24.264705882352942,1610612765,41,21,2023-02-28T00:37:09Z,1600000,False,-129.0,232.0,1,right,MISS R. McGruder 26' 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Above the Break 3,24+ Left Center,26.54,Missed,,,,,,,,,,,,,,,,,,
161,PT11M15.00S,2023-02-28T00:37:09.0Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612765,41,21,2023-02-28T00:37:09Z,1610000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:1),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,160.0,,,,,,3.0,1.0,2.0,,,,,
162,PT11M15.00S,2023-02-28T00:37:08.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,94.40999984741211,50.0,1610612765,41,23,2023-02-28T00:37:08Z,1620000,False,0.0,0.0,1,right,M. Bagley III tip Layup (4 PTS),[1628963],1610612765.0,DET,tip,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
163,PT11M09.00S,2023-02-28T00:37:14.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,17.821944809461236,36.27450980392157,1610612766,41,23,2023-02-28T00:51:26Z,1630000,False,69.0,115.0,1,left,MISS L. Ball 13' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Right,13.39,Missed,,,,,,,,,,,,,,,,,,
164,PT11M04.00S,2023-02-28T00:37:19.9Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,41,23,2023-02-28T00:51:26Z,1640000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:2),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,163.0,,,,,,4.0,2.0,2.0,,,,,
165,PT10M57.00S,2023-02-28T00:37:26.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628977,92.32917214191852,53.92156862745098,1610612765,41,23,2023-02-28T00:52:39Z,1650000,False,20.0,20.0,1,right,MISS H. Diallo running Layup,[1628977],1610612765.0,DET,running,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,,,,,,,,,,
