actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
23,PT10M04.00S,2023-01-16T18:11:55.0Z,1,REGULAR,3pt,Jump Shot,[],1628369,7.440867279894875,95.83333333333334,1610612738,5,5,2023-01-16T18:11:58Z,230000,False,-229.0,17.0,1,left,MISS J. Tatum 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,22.99,Missed,,,,,,,,,,,,,,,,,,
24,PT10M02.00S,2023-01-16T18:11:57.0Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,5,5,2023-01-16T18:11:58Z,240000,False,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,,,,,23.0,2.0,1.0,1.0,,,,,,,,,,
25,PT09M52.00S,2023-01-16T18:12:08.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,80.76544021024968,56.61764705882353,1610612766,5,5,2023-01-16T18:12:15Z,250000,False,33.0,128.0,1,right,MISS T. Rozier 13' turnaround fadeaway Shot,[1626179],1610612766.0,CHA,turnaround fadeaway,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,13.25,Missed,,,,,,,,,,,,,,,,,,
26,PT09M49.00S,2023-01-16T18:12:11.2Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,5,5,2023-01-16T18:12:15Z,260000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,
27,PT09M37.00S,2023-01-16T18:12:22.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,5.206964520367937,47.794117647058826,1610612738,5,7,2023-01-16T18:12:27Z,270000,False,11.0,-4.0,1,left,M. Smart driving Layup (4 PTS) (D. White 2 AST),"[203935, 1628401]",1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,1.16,Made,4.0,D. White,1628401.0,2.0,,,,,,,,,,,,,,
29,PT09M30.00S,2023-01-16T18:12:30.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,82.07950065703022,38.72549019607843,1610612766,5,7,2023-01-16T18:12:36Z,290000,False,-56.0,116.0,1,right,MISS L. Ball 12' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,12.9,Missed,,,,,,,,,,,,,,,,,,
30,PT09M28.00S,2023-01-16T18:12:32.3Z,1,REGULAR,rebound,offensive,[],203486,,,1610612766,5,7,2023-01-16T18:12:32Z,300000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:0),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,29.0,2.0,0.0,2.0,,,,,,,,,,
31,PT09M22.00S,2023-01-16T18:12:37.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629667,92.72339027595268,49.50980392156863,1610612766,7,7,2023-01-16T18:12:43Z,310000,False,-2.0,16.0,1,right,J. McDaniels cutting Layup (5 PTS) (M. Plumlee 1 AST),"[1629667, 203486]",1610612766.0,CHA,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.61,Made,5.0,M. Plumlee,203486.0,1.0,,,,,,,,,,,,,,
33,PT09M05.00S,2023-01-16T18:12:54.9Z,1,REGULAR,3pt,Jump Shot,[],201143,5.075558475689881,95.83333333333334,1610612738,7,7,2023-01-16T18:13:03Z,330000,False,-229.0,-5.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
34,PT09M02.00S,2023-01-16T18:12:57.9Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,7,7,2023-01-16T18:13:03Z,340000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,
35,PT08M58.00S,2023-01-16T18:13:01.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629667,90.3580814717477,50.98039215686274,1610612766,7,7,2023-01-16T18:13:07Z,350000,False,5.0,38.0,1,right,MISS J. McDaniels running Layup - blocked,"[1629667, 203935]",1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.84,Missed,,,,,,,,,Smart,203935.0,,,,,,,,
36,PT08M58.00S,2023-01-16T18:13:01.0Z,1,REGULAR,block,,[],203935,,,1610612766,7,7,2023-01-16T18:13:03Z,360000,False,,,0,,M. Smart BLOCK (1 BLK),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT08M58.00S,2023-01-16T18:13:01.0Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,7,7,2023-01-16T18:13:07Z,370000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,35.0,2.0,2.0,0.0,,,,,,,,,,
38,PT08M49.00S,2023-01-16T18:13:11.8Z,1,REGULAR,foul,personal,['3freethrow'],1629023,,,1610612738,7,7,2023-01-16T18:13:43Z,380000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (Tatum 3 FT),"[1629023, 1628369]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1627529.0,,1.0,0.0,Tatum,1628369.0,,
40,PT08M49.00S,2023-01-16T18:13:44.9Z,1,REGULAR,freethrow,1 of 3,[],1628369,,,1610612738,7,8,2023-01-16T18:13:44Z,400000,False,,,0,,J. Tatum Free Throw 1 of 3 (1 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
41,PT08M49.00S,2023-01-16T18:13:56.4Z,1,REGULAR,freethrow,2 of 3,[],1628369,,,1610612738,7,9,2023-01-16T18:13:56Z,410000,False,,,0,,J. Tatum Free Throw 2 of 3 (2 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
42,PT08M49.00S,2023-01-16T18:14:13.0Z,1,REGULAR,freethrow,3 of 3,[],1628369,,,1610612738,7,10,2023-01-16T18:14:13Z,420000,False,,,0,,J. Tatum Free Throw 3 of 3 (3 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
43,PT08M31.00S,2023-01-16T18:14:33.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,89.30683311432325,52.20588235294118,1610612766,7,10,2023-01-16T18:14:41Z,430000,False,11.0,48.0,1,right,MISS T. Rozier turnaround Shot,[1626179],1610612766.0,CHA,turnaround,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,4.92,Missed,,,,,,,,,,,,,,,,,,
44,PT08M29.00S,2023-01-16T18:14:35.1Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,7,10,2023-01-16T18:14:41Z,440000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,43.0,3.0,3.0,0.0,,,,,,,,,,
45,PT08M26.00S,2023-01-16T18:14:37.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629057,5.732588699080158,50.0,1610612738,7,12,2023-01-16T18:14:46Z,450000,False,0.0,1.0,1,left,R. Williams III running DUNK (2 PTS) (J. Tatum 1 AST),"[1629057, 1628369]",1610612738.0,BOS,running,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.14,Made,2.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,
47,PT08M11.00S,2023-01-16T18:14:52.9Z,1,REGULAR,3pt,Jump Shot,[],1629023,66.3107752956636,43.627450980392155,1610612766,7,12,2023-01-16T18:15:01Z,470000,False,-32.0,264.0,1,right,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,26.61,Missed,,,,,,,,,,,,,,,,,,
48,PT08M07.00S,2023-01-16T18:14:56.9Z,1,REGULAR,rebound,offensive,[],1629667,,,1610612766,7,12,2023-01-16T18:18:15Z,480000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,47.0,1.0,0.0,1.0,,,,,,,,,,
49,PT08M02.00S,2023-01-16T18:15:01.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,61.44875164257556,53.18627450980392,1610612766,7,12,2023-01-16T18:15:08Z,490000,False,16.0,310.0,1,right,MISS L. Ball 31' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,31.03,Missed,,,,,,,,,,,,,,,,,,
50,PT07M59.00S,2023-01-16T18:15:04.9Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,7,12,2023-01-16T18:15:08Z,500000,False,,,0,,R. Williams III REBOUND (Off:0 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Center,,,,,,,49.0,2.0,2.0,0.0,,,,,,,,,,
51,PT07M50.00S,2023-01-16T18:15:13.9Z,1,REGULAR,3pt,Jump Shot,[],201143,25.969119579500656,17.15686274509804,1610612738,7,12,2023-01-16T18:15:19Z,510000,False,164.0,192.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,25.23,Missed,,,,,,,,,,,,,,,,,,
52,PT07M45.00S,2023-01-16T18:15:18.2Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,7,12,2023-01-16T18:15:18Z,520000,False,,,0,,A. Horford REBOUND (Off:1 Def:0),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,51.0,1.0,0.0,1.0,,,,,,,,,,
53,PT07M43.00S,2023-01-16T18:15:20.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201143,10.200394218134035,40.44117647058824,1610612738,7,12,2023-01-16T18:15:36Z,530000,False,48.0,43.0,1,left,MISS A. Horford 6' driving floating Shot,[201143],1610612738.0,BOS,driving floating,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,6.46,Missed,,,,,,,,,,,,,,,,,,
54,PT07M43.00S,2023-01-16T18:15:20.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,7,12,2023-01-16T18:15:36Z,540000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,53.0,,,,,,,,,,,,,
56,PT07M35.00S,2023-01-16T18:15:48.7Z,1,REGULAR,2pt,Jump Shot,[],1630163,93.9060446780552,71.81372549019608,1610612766,9,12,2023-01-16T18:15:53Z,560000,False,109.0,5.0,1,right,L. Ball 10' driving floating Jump Shot (2 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,10.92,Made,2.0,,,,,,,,,,,,,,,,,
57,PT07M18.00S,2023-01-16T18:16:06.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201143,18.74178712220762,53.431372549019606,1610612738,9,12,2023-01-16T18:16:10Z,570000,False,-17.0,124.0,1,left,MISS A. Horford 12' fadeaway Shot,[201143],1610612738.0,BOS,fadeaway,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,12.49,Missed,,,,,,,,,,,,,,,,,,
58,PT07M15.00S,2023-01-16T18:16:09.2Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,9,12,2023-01-16T18:16:10Z,580000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,57.0,3.0,1.0,2.0,,,,,,,,,,
59,PT07M13.00S,2023-01-16T18:16:18.1Z,1,REGULAR,foul,personal,[],201143,,,1610612766,9,12,2023-01-16T18:16:30Z,590000,False,,,0,,A. Horford personal FOUL (1 PF),"[201143, 203486]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627529.0,,1.0,0.0,Plumlee,203486.0,,
61,PT07M04.00S,2023-01-16T18:16:50.9Z,1,REGULAR,3pt,Jump Shot,[],1630163,64.07687253613666,65.44117647058823,1610612766,12,12,2023-01-16T18:16:56Z,610000,False,77.0,285.0,1,right,L. Ball 29' 3PT pullup (5 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,29.55,Made,5.0,,,,,,,,,,,,,,,,,
62,PT06M51.00S,2023-01-16T18:17:05.2Z,1,REGULAR,turnover,bad pass,[],1628369,,,1610612738,12,12,2023-01-16T18:17:10Z,620000,False,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 1626179]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1.0,,,,,Rozier,1626179.0
63,PT06M51.00S,2023-01-16T18:17:05.2Z,1,REGULAR,steal,,[],1626179,,,1610612766,12,12,2023-01-16T18:17:07Z,630000,False,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
64,PT06M39.00S,2023-01-16T18:17:22.4Z,1,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612766,12,12,2023-01-16T18:17:34Z,640000,False,,,0,,D. White shooting personal FOUL (1 PF) (Plumlee 2 FT),"[1628401, 203486]",1610612738.0,BOS,shooting,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627529.0,,1.0,0.0,Plumlee,203486.0,,
66,PT06M39.00S,2023-01-16T18:17:39.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,12,12,2023-01-16T18:17:39Z,660000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M39.00S,2023-01-16T18:17:42.0Z,1,REGULAR,substitution,out,[],1629057,,,1610612766,12,12,2023-01-16T18:20:25Z,670000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M39.00S,2023-01-16T18:17:42.0Z,1,REGULAR,substitution,in,[],1629684,,,1610612766,12,12,2023-01-16T18:20:25Z,680000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M39.00S,2023-01-16T18:20:32.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203486,,,1610612766,12,12,2023-01-16T18:20:32Z,690000,False,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
70,PT06M39.00S,2023-01-16T18:20:32.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,12,12,2023-01-16T18:20:32Z,700000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,
71,PT06M39.00S,2023-01-16T18:20:46.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203486,,,1610612766,13,12,2023-01-16T18:20:46Z,710000,False,,,0,,M. Plumlee Free Throw 2 of 2 (1 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
72,PT06M24.00S,2023-01-16T18:21:03.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,5.732588699080158,52.20588235294118,1610612738,13,14,2023-01-16T18:21:07Z,720000,False,-11.0,1.0,1,left,J. Tatum driving Layup (5 PTS) (G. Williams 1 AST),"[1628369, 1629684]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.11,Made,5.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,,,
74,PT06M17.00S,2023-01-16T18:21:10.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,92.19776609724047,59.80392156862745,1610612766,13,14,2023-01-16T18:21:15Z,740000,False,49.0,21.0,1,right,MISS P. Washington driving Layup - blocked,"[1629023, 1629684]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,5.32,Missed,,,,,,,,,Williams,1629684.0,,,,,,,,
75,PT06M17.00S,2023-01-16T18:21:10.8Z,1,REGULAR,block,,[],1629684,,,1610612766,13,14,2023-01-16T18:21:14Z,750000,False,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
76,PT06M13.00S,2023-01-16T18:21:14.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,13,14,2023-01-16T18:21:15Z,760000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,74.0,4.0,4.0,0.0,,,,,,,,,,
77,PT06M08.00S,2023-01-16T18:21:19.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,27.677398160315374,78.92156862745098,1610612738,13,14,2023-01-16T18:22:12Z,770000,False,-145.0,208.0,1,left,MISS J. Tatum 25' running pullup 3PT,[1628369],1610612738.0,BOS,running pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
78,PT06M07.00S,2023-01-16T18:21:20.1Z,1,REGULAR,rebound,offensive,[],1629684,,,1610612738,13,14,2023-01-16T18:22:12Z,780000,False,,,0,,G. Williams REBOUND (Off:1 Def:0),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,77.0,1.0,0.0,1.0,,,,,,,,,,
79,PT06M04.00S,2023-01-16T18:21:23.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,4.812746386333772,96.32352941176471,1610612738,13,17,2023-01-16T18:21:28Z,790000,False,-232.0,-7.0,1,left,D. White 3PT  (6 PTS) (G. Williams 2 AST),"[1628401, 1629684]",1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,23.17,Made,6.0,G. Williams,1629684.0,2.0,,,,,,,,,,,,,,
81,PT05M50.00S,2023-01-16T18:21:36.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,92.72339027595268,49.26470588235294,1610612766,15,17,2023-01-16T18:22:57Z,810000,False,-4.0,16.0,1,right,P. Washington cutting Layup (4 PTS) (L. Ball 1 AST),"[1629023, 1630163]",1610612766.0,CHA,cutting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.63,Made,4.0,L. Ball,1630163.0,1.0,,,,,,,,,,,,,,
83,PT05M43.00S,2023-01-16T18:21:44.8Z,1,REGULAR,2pt,Jump Shot,[],1628369,4.5499342969776615,78.18627450980392,1610612738,15,19,2023-01-16T18:22:05Z,830000,False,-141.0,-10.0,1,left,J. Tatum 14' pullup Jump Shot (7 PTS) (M. Smart 1 AST),"[1628369, 203935]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,14.12,Made,7.0,M. Smart,203935.0,1.0,,,,,,,,,,,,,,
