actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-15T00:09:57.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-15T00:09:57Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-01-15T00:10:00.9Z,1,REGULAR,jumpball,recovered,[],201143,,,1610612738,0,0,2023-01-15T00:10:00Z,40000,False,,,0,,Jump Ball R. Williams III vs. M. Plumlee: Tip to A. Horford,"[201143, 1629057, 203486]",1610612738.0,BOS,startperiod,A. Horford,201143.0,Horford,A. Horford,Williams III,1629057.0,Plumlee,203486.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-01-15T00:10:14.8Z,1,REGULAR,3pt,Jump Shot,[],1628369,18.610381077529567,94.11764705882352,1610612738,0,0,2023-01-15T00:10:19Z,70000,False,-221.0,122.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.23,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2023-01-15T00:10:17.8Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,0,0,2023-01-15T00:10:19Z,80000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M18.00S,2023-01-15T00:10:38.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,94.56307490144546,48.28431372549019,1610612766,2,0,2023-01-15T00:10:44Z,90000,False,-9.0,-1.0,1,right,J. McDaniels driving reverse Layup (2 PTS) (T. Rozier 1 AST),"[1629667, 1626179]",1610612766.0,CHA,driving reverse,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,2.0,T. Rozier,1626179.0,1.0,,,,,,,,,,
11,PT11M07.00S,2023-01-15T00:10:49.3Z,1,REGULAR,3pt,Jump Shot,[],1628401,28.86005256241787,77.20588235294117,1610612738,2,3,2023-01-15T00:17:23Z,110000,False,-136.0,219.0,1,left,D. White 25' 3PT pullup (3 PTS) (R. Williams III 1 AST),"[1628401, 1629057]",1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,25.76,Made,,,,,3.0,R. Williams III,1629057.0,1.0,,,,,,,,,,
13,PT10M53.00S,2023-01-15T00:11:03.7Z,1,REGULAR,3pt,Jump Shot,[],1629667,95.0886990801577,4.166666666666666,1610612766,5,3,2023-01-15T00:11:08Z,130000,False,-229.0,-6.0,1,right,J. McDaniels 3PT  (5 PTS) (L. Ball 1 AST),"[1629667, 1630163]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,22.93,Made,,,,,5.0,L. Ball,1630163.0,1.0,,,,,,,,,,
15,PT10M32.00S,2023-01-15T00:11:25.6Z,1,REGULAR,3pt,Jump Shot,[],1628401,9.937582128777924,3.6764705882352944,1610612738,5,6,2023-01-15T00:11:47Z,150000,False,232.0,41.0,1,left,D. White 3PT pullup (6 PTS) (J. Tatum 1 AST),"[1628401, 1628369]",1610612738.0,BOS,pullup,,,White,D. White,,,,,Right Corner 3,24+ Right,23.52,Made,,,,,6.0,J. Tatum,1628369.0,1.0,,,,,,,,,,
17,PT10M12.00S,2023-01-15T00:11:44.9Z,1,REGULAR,3pt,Jump Shot,[],1629023,68.28186596583443,48.28431372549019,1610612766,8,6,2023-01-15T00:11:49Z,170000,False,-9.0,246.0,1,right,P. Washington 24' 3PT  (3 PTS) (J. McDaniels 1 AST),"[1629023, 1629667]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,24.59,Made,,,,,3.0,J. McDaniels,1629667.0,1.0,,,,,,,,,,
19,PT10M00.00S,2023-01-15T00:11:56.7Z,1,REGULAR,3pt,Jump Shot,[],203935,27.54599211563732,79.65686274509804,1610612738,8,9,2023-01-15T00:12:00Z,190000,False,-148.0,206.0,1,left,M. Smart 25' 3PT  (3 PTS) (J. Tatum 2 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,25.42,Made,,,,,3.0,J. Tatum,1628369.0,2.0,,,,,,,,,,
