shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
05:48,82,PT05M48.00S,2022-12-06T00:22:33.5Z,1,REGULAR,turnover,traveling,[],1630177,,,1610612766,14,17,2022-12-06T00:23:11Z,820000,False,,,0,,T. Maledon traveling TURNOVER (1 TO),[1630177],9,1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,,,203591.0,,,,,,
05:33,83,PT05M33.00S,2022-12-06T00:23:04.7Z,1,REGULAR,foul,personal,['2freethrow'],203486,,,1610612746,14,17,2022-12-06T00:23:15Z,830000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Zubac 2 FT),"[203486, 1627826]",24,1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2003.0,,,1.0,0.0,Zubac,1627826.0
05:33,85,PT05M33.00S,2022-12-06T00:23:26.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1627826,,,1610612746,14,18,2022-12-06T00:23:55Z,850000,False,,,0,,I. Zubac Free Throw 1 of 2 (3 PTS),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
05:33,86,PT05M33.00S,2022-12-06T00:23:28.2Z,1,REGULAR,substitution,out,[],202695,,,1610612746,14,18,2022-12-06T00:23:42Z,860000,False,,,0,,SUB out: K. Leonard,[202695],2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
05:33,87,PT05M33.00S,2022-12-06T00:23:28.2Z,1,REGULAR,substitution,out,[],202331,,,1610612746,14,18,2022-12-06T00:23:42Z,870000,False,,,0,,SUB out: P. George,[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
05:33,88,PT05M33.00S,2022-12-06T00:23:28.2Z,1,REGULAR,substitution,in,[],202322,,,1610612746,14,18,2022-12-06T00:23:42Z,880000,False,,,0,,SUB in: J. Wall,[202322],11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
05:33,89,PT05M33.00S,2022-12-06T00:23:28.2Z,1,REGULAR,substitution,in,[],1628379,,,1610612746,14,18,2022-12-06T00:23:42Z,890000,False,,,0,,SUB in: L. Kennard,[1628379],5,1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
05:33,90,PT05M33.00S,2022-12-06T00:23:26.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1627826,,,1610612746,14,18,2022-12-06T00:23:55Z,900000,False,,,0,,MISS I. Zubac Free Throw 2 of 2,[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
05:29,91,PT05M29.00S,2022-12-06T00:23:30.4Z,1,REGULAR,rebound,offensive,[],202694,,,1610612746,14,18,2022-12-06T00:23:55Z,910000,False,,,0,,M. Morris Sr. REBOUND (Off:1 Def:1),[202694],8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,90.0,2.0,1.0,1.0,,,,,,,,,,,,,,
05:21,92,PT05M21.00S,2022-12-06T00:24:02.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202694,65.39093298291722,58.57843137254902,1610612746,14,18,2022-12-06T00:24:08Z,920000,False,43.0,273.0,1,right,MISS M. Morris Sr. 27' 3PT,[202694],8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,27.62,Missed,,,,,,,,,,,,,,,,,,
05:17,93,PT05M17.00S,2022-12-06T00:24:06.6Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,14,18,2022-12-06T00:24:08Z,930000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],25,1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,,,
05:11,94,PT05M11.00S,2022-12-06T00:24:12.7Z,1,REGULAR,3pt,Jump Shot,[],1629023,30.436925098554536,70.58823529411765,1610612766,17,18,2022-12-06T00:25:33Z,940000,False,-103.0,234.0,1,left,P. Washington 25' 3PT pullup (6 PTS) (T. Maledon 1 AST),"[1629023, 1630177]",25,1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.53,Made,,,,,,,,6.0,T. Maledon,1630177.0,1.0,,,,,,,
04:48,96,PT04M48.00S,2022-12-06T00:24:35.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,87.20433639947439,55.88235294117647,1610612746,17,20,2022-12-06T00:24:39Z,960000,False,29.0,68.0,1,right,R. Jackson 7' driving floating Jump Shot (5 PTS),[202704],1,1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,7.39,Made,,,,,,,,5.0,,,,,,,,,,
04:31,97,PT04M31.00S,2022-12-06T00:24:52.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,6.258212877792378,50.0,1610612766,19,20,2022-12-06T00:25:14Z,970000,False,0.0,6.0,1,left,K. Oubre Jr. driving finger roll Layup (9 PTS) (M. Plumlee 1 AST),"[1626162, 203486]",12,1610612766.0,CHA,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,9.0,M. Plumlee,203486.0,1.0,,,,,,,
04:21,99,PT04M21.00S,2022-12-06T00:25:03.0Z,1,REGULAR,2pt,Jump Shot,[],1628379,74.45795006570303,33.82352941176471,1610612746,19,22,2022-12-06T00:26:23Z,990000,False,-81.0,188.0,1,right,L. Kennard 20' pullup Jump Shot (2 PTS) (J. Wall 1 AST),"[1628379, 202322]",5,1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Left Center,20.43,Made,,,,,,,,2.0,J. Wall,202322.0,1.0,,,,,,,
04:06,101,PT04M06.00S,2022-12-06T00:25:18.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,9.937582128777924,63.48039215686274,1610612766,19,22,2022-12-06T00:25:22Z,1010000,False,-67.0,41.0,1,left,MISS T. Maledon 7' Jump Shot,[1630177],9,1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),0-8 Center,7.88,Missed,,,,,,,,,,,,,,,,,,
04:03,102,PT04M03.00S,2022-12-06T00:25:21.4Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,19,22,2022-12-06T00:25:22Z,1020000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,
03:59,103,PT03M59.00S,2022-12-06T00:25:28.3Z,1,REGULAR,foul,personal,[],1630177,,,1610612746,19,22,2022-12-06T00:25:42Z,1030000,False,,,0,,T. Maledon personal FOUL (1 PF),"[1630177, 1627826]",9,1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1198.0,,,1.0,0.0,Zubac,1627826.0
03:59,105,PT03M59.00S,2022-12-06T00:25:41.3Z,1,REGULAR,substitution,out,[],1626162,,,1610612746,19,22,2022-12-06T00:25:48Z,1050000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],12,1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
03:59,106,PT03M59.00S,2022-12-06T00:25:41.3Z,1,REGULAR,substitution,out,[],203486,,,1610612746,19,22,2022-12-06T00:25:48Z,1060000,False,,,0,,SUB out: M. Plumlee,[203486],24,1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
03:59,107,PT03M59.00S,2022-12-06T00:25:41.3Z,1,REGULAR,substitution,in,[],1631121,,,1610612746,19,22,2022-12-06T00:25:48Z,1070000,False,,,0,,SUB in: B. McGowens,[1631121],7,1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
03:59,108,PT03M59.00S,2022-12-06T00:25:41.3Z,1,REGULAR,substitution,in,[],1630208,,,1610612746,19,22,2022-12-06T00:25:48Z,1080000,False,,,0,,SUB in: N. Richards,[1630208],4,1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
03:47,109,PT03M47.00S,2022-12-06T00:26:06.5Z,1,REGULAR,3pt,Jump Shot,[],202704,70.12155059132719,25.49019607843137,1610612746,19,22,2022-12-06T00:26:11Z,1090000,False,-123.0,228.0,1,right,MISS R. Jackson 25' 3PT,[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
03:44,110,PT03M44.00S,2022-12-06T00:26:09.5Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,19,22,2022-12-06T00:26:11Z,1100000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],4,1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,
03:34,111,PT03M34.00S,2022-12-06T00:26:20.0Z,1,REGULAR,turnover,lost ball,[],1629023,,,1610612766,19,22,2022-12-06T00:26:24Z,1110000,False,,,0,,P. Washington lost ball TURNOVER (1 TO),"[1629023, 202694]",25,1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Morris Sr.,202694.0,,,,,,,,,,,
03:34,112,PT03M34.00S,2022-12-06T00:26:20.0Z,1,REGULAR,steal,,[],202694,,,1610612746,19,22,2022-12-06T00:26:23Z,1120000,False,,,0,,M. Morris Sr. STEAL (1 STL),[202694],8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
03:25,113,PT03M25.00S,2022-12-06T00:26:29.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202694,68.9388961892247,27.205882352941174,1610612746,19,22,2022-12-06T00:26:37Z,1130000,False,-114.0,239.0,1,right,MISS M. Morris Sr. 26' 3PT,[202694],8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,26.52,Missed,,,,,,,,,,,,,,,,,,
03:20,114,PT03M20.00S,2022-12-06T00:26:34.5Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,19,22,2022-12-06T00:35:48Z,1140000,False,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,113.0,2.0,1.0,1.0,,,,,,,,,,,,,,
03:17,115,PT03M17.00S,2022-12-06T00:26:37.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202694,92.85479632063075,49.754901960784316,1610612746,19,24,2022-12-06T00:26:42Z,1150000,False,-1.0,15.0,1,right,M. Morris Sr. cutting Layup (5 PTS) (J. Wall 2 AST),"[202694, 202322]",8,1610612746.0,LAC,cutting,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,5.0,J. Wall,202322.0,2.0,,,,,,,
03:00,117,PT03M00.00S,2022-12-06T00:26:53.7Z,1,REGULAR,2pt,Jump Shot,[],1629023,21.23850197109067,27.205882352941174,1610612766,21,24,2022-12-06T00:26:58Z,1170000,False,114.0,147.0,1,left,P. Washington 18' Jump Shot (8 PTS) (N. Richards 1 AST),"[1629023, 1630208]",25,1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,18.61,Made,,,,,,,,8.0,N. Richards,1630208.0,1.0,,,,,,,
02:59,119,PT02M59.00S,2022-12-06T00:27:02.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,21,24,2022-12-06T00:27:02Z,1190000,False,,,0,,LAC Timeout,[],,1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:59,120,PT02M59.00S,2022-12-06T00:27:03.4Z,1,REGULAR,substitution,out,[],1629667,,,1610612746,21,24,2022-12-06T00:29:40Z,1200000,False,,,0,,SUB out: J. McDaniels,[1629667],6,1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
02:59,121,PT02M59.00S,2022-12-06T00:27:03.4Z,1,REGULAR,substitution,out,[],1629023,,,1610612746,21,24,2022-12-06T00:29:40Z,1210000,False,,,0,,SUB out: P. Washington,[1629023],25,1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
02:59,122,PT02M59.00S,2022-12-06T00:27:03.4Z,1,REGULAR,substitution,out,[],202704,,,1610612746,21,24,2022-12-06T00:29:40Z,1220000,False,,,0,,SUB out: R. Jackson,[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
02:59,123,PT02M59.00S,2022-12-06T00:27:03.4Z,1,REGULAR,substitution,out,[],202694,,,1610612746,21,24,2022-12-06T00:29:40Z,1230000,False,,,0,,SUB out: M. Morris Sr.,[202694],8,1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
02:59,124,PT02M59.00S,2022-12-06T00:27:03.4Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,21,24,2022-12-06T00:29:40Z,1240000,False,,,0,,SUB out: I. Zubac,[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
02:59,125,PT02M59.00S,2022-12-06T00:27:03.4Z,1,REGULAR,substitution,in,[],1626179,,,1610612746,21,24,2022-12-06T00:29:40Z,1250000,False,,,0,,SUB in: T. Rozier,[1626179],3,1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
02:59,126,PT02M59.00S,2022-12-06T00:27:03.4Z,1,REGULAR,substitution,in,[],1630539,,,1610612746,21,24,2022-12-06T00:29:40Z,1260000,False,,,0,,SUB in: K. Jones,[1630539],23,1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
02:59,127,PT02M59.00S,2022-12-06T00:27:03.4Z,1,REGULAR,substitution,in,[],1629650,,,1610612746,21,24,2022-12-06T00:29:40Z,1270000,False,,,0,,SUB in: M. Brown,[1629650],9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
02:59,128,PT02M59.00S,2022-12-06T00:27:03.4Z,1,REGULAR,substitution,in,[],201587,,,1610612746,21,24,2022-12-06T00:29:40Z,1280000,False,,,0,,SUB in: N. Batum,[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
02:59,129,PT02M59.00S,2022-12-06T00:27:03.4Z,1,REGULAR,substitution,in,[],1629611,,,1610612746,21,24,2022-12-06T00:29:40Z,1290000,False,,,0,,SUB in: T. Mann,[1629611],14,1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
02:49,130,PT02M49.00S,2022-12-06T00:30:08.4Z,1,REGULAR,foul,personal,[],1631121,,,1610612746,21,24,2022-12-06T00:30:18Z,1300000,False,,,0,,B. McGowens personal FOUL (1 PF),"[1631121, 1628379]",7,1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1198.0,,,1.0,0.0,Kennard,1628379.0
02:42,132,PT02M42.00S,2022-12-06T00:30:31.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629650,91.14651773981603,47.30392156862745,1610612746,21,24,2022-12-06T00:33:06Z,1320000,False,-13.0,31.0,1,right,MISS M. Brown cutting DUNK,[1629650],9,1610612746.0,LAC,cutting,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
02:39,133,PT02M39.00S,2022-12-06T00:30:34.3Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,21,24,2022-12-06T00:30:35Z,1330000,False,,,0,,T. Rozier REBOUND (Off:1 Def:2),[1626179],3,1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,132.0,3.0,2.0,1.0,,,,,,,,,,,,,,
02:33,134,PT02M33.00S,2022-12-06T00:30:40.3Z,1,REGULAR,2pt,Jump Shot,[],1630177,22.552562417871222,37.5,1610612766,21,24,2022-12-06T00:30:45Z,1340000,False,62.0,159.0,1,left,MISS T. Maledon 17' pullup Shot,[1630177],9,1610612766.0,CHA,pullup,,,Maledon,T. Maledon,,,,,Mid-Range,16-24 Right Center,17.13,Missed,,,,,,,,,,,,,,,,,,
02:28,135,PT02M28.00S,2022-12-06T00:30:45.3Z,1,REGULAR,rebound,defensive,[],1629650,,,1610612746,21,24,2022-12-06T00:30:45Z,1350000,False,,,0,,M. Brown REBOUND (Off:0 Def:1),[1629650],9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,Mid-Range,16-24 Right Center,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,
02:22,136,PT02M22.00S,2022-12-06T00:30:50.3Z,1,REGULAR,3pt,Jump Shot,[],1628379,66.70499342969777,28.676470588235293,1610612746,21,24,2022-12-06T00:30:56Z,1360000,False,-107.0,260.0,1,right,MISS L. Kennard 28' 3PT,[1628379],5,1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,28.15,Missed,,,,,,,,,,,,,,,,,,
02:17,137,PT02M17.00S,2022-12-06T00:30:55.3Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,21,24,2022-12-06T00:30:56Z,1370000,False,,,0,,N. Richards REBOUND (Off:0 Def:2),[1630208],4,1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,136.0,2.0,2.0,0.0,,,,,,,,,,,,,,
02:06,138,PT02M06.00S,2022-12-06T00:31:06.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,7.5722733245729295,45.34313725490196,1610612766,21,24,2022-12-06T00:31:10Z,1380000,False,23.0,19.0,1,left,MISS B. McGowens driving Layup,[1631121],7,1610612766.0,CHA,driving,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
02:04,139,PT02M04.00S,2022-12-06T00:31:08.8Z,1,REGULAR,rebound,defensive,[],202322,,,1610612746,21,24,2022-12-06T00:31:10Z,1390000,False,,,0,,J. Wall REBOUND (Off:0 Def:1),[202322],11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,,
01:54,140,PT01M54.00S,2022-12-06T00:31:18.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629650,89.70105124835742,50.245098039215684,1610612746,21,26,2022-12-06T00:31:22Z,1400000,False,1.0,44.0,1,right,M. Brown Hook (2 PTS) (J. Wall 3 AST),"[1629650, 202322]",9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,4.43,Made,,,,,,,,2.0,J. Wall,202322.0,3.0,,,,,,,
01:35,142,PT01M35.00S,2022-12-06T00:31:37.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,10.726018396846255,49.01960784313725,1610612766,21,26,2022-12-06T00:31:45Z,1420000,False,5.0,48.0,1,left,MISS T. Maledon floating Shot - blocked,"[1630177, 1629650]",9,1610612766.0,CHA,floating,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),0-8 Center,4.85,Missed,,,,,,,,,,,,,Brown,1629650.0,,,,
01:35,147,PT01M35.00S,2022-12-06T00:31:37.3Z,1,REGULAR,block,,[],1629650,,,1610612766,21,26,2022-12-06T00:31:58Z,1425000,False,,,0,,M. Brown BLOCK (1 BLK),[1629650],9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
01:34,143,PT01M34.00S,2022-12-06T00:31:38.3Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612766,21,26,2022-12-06T00:35:30Z,1430000,False,,,0,,N. Richards REBOUND (Off:1 Def:2),[1630208],4,1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,142.0,3.0,2.0,1.0,,,,,,,,,,,,,,
01:33,144,PT01M33.00S,2022-12-06T00:31:41.9Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630208,5.590000152587891,50.0,1610612766,23,26,2022-12-06T00:36:05Z,1440000,False,0.0,0.0,1,left,N. Richards tip DUNK (2 PTS),[1630208],4,1610612766.0,CHA,tip,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,2.0,,,,,,,,,,
01:22,145,PT01M22.00S,2022-12-06T00:31:50.8Z,1,REGULAR,3pt,Jump Shot,[],1629611,89.17542706964521,95.83333333333334,1610612746,23,26,2022-12-06T00:31:54Z,1450000,False,229.0,49.0,1,right,MISS T. Mann 3PT,[1629611],14,1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,,
01:19,146,PT01M19.00S,2022-12-06T00:31:53.8Z,1,REGULAR,rebound,defensive,[],1631121,,,1610612766,23,26,2022-12-06T00:31:54Z,1460000,False,,,0,,B. McGowens REBOUND (Off:0 Def:1),[1631121],7,1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Right Corner 3,24+ Right,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,
01:15,148,PT01M15.00S,2022-12-06T00:32:04.0Z,1,REGULAR,foul,personal,[],202322,,,1610612766,23,26,2022-12-06T00:32:24Z,1470000,False,,,0,,J. Wall personal FOUL (1 PF),"[202322, 1626179]",11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1198.0,,,1.0,0.0,Rozier,1626179.0
01:06,150,PT01M06.00S,2022-12-06T00:32:28.0Z,1,REGULAR,3pt,Jump Shot,[],1630177,17.69053876478318,94.36274509803921,1610612766,26,26,2022-12-06T00:37:15Z,1490000,False,-222.0,114.0,1,left,T. Maledon 24' 3PT  (3 PTS) (T. Rozier 2 AST),"[1630177, 1626179]",9,1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,24.93,Made,,,,,,,,3.0,T. Rozier,1626179.0,2.0,,,,,,,
00:47,152,PT00M47.30S,2022-12-06T00:32:49.4Z,1,REGULAR,turnover,traveling,[],1629650,,,1610612746,26,26,2022-12-06T00:37:46Z,1510000,False,,,0,,M. Brown traveling TURNOVER (1 TO),[1629650],9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,,1.0,,,,,,,2003.0,,,,,,
00:34,153,PT00M34.70S,2022-12-06T00:33:13.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,28.33442838370565,21.813725490196077,1610612766,26,26,2022-12-06T00:33:19Z,1520000,False,141.0,214.0,1,left,MISS T. Rozier 25' pullup 3PT - blocked,"[1626179, 1629611]",3,1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,,,,,,,,,,,,Mann,1629611.0,,,,
00:34,154,PT00M34.70S,2022-12-06T00:33:13.6Z,1,REGULAR,block,,[],1629611,,,1610612766,26,26,2022-12-06T00:33:16Z,1530000,False,,,0,,T. Mann BLOCK (1 BLK),[1629611],14,1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
00:30,155,PT00M30.30S,2022-12-06T00:33:18.0Z,1,REGULAR,rebound,defensive,[],1629650,,,1610612746,26,26,2022-12-06T00:33:19Z,1540000,False,,,0,,M. Brown REBOUND (Off:0 Def:2),[1629650],9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,Above the Break 3,24+ Right Center,,,153.0,2.0,2.0,0.0,,,,,,,,,,,,,,
00:20,156,PT00M20.10S,2022-12-06T00:33:28.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629650,93.51182654402102,51.470588235294116,1610612746,26,28,2022-12-06T00:33:33Z,1550000,False,7.0,8.0,1,right,M. Brown DUNK (4 PTS) (L. Kennard 1 AST),"[1629650, 1628379]",9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,4.0,L. Kennard,1628379.0,1.0,,,,,,,
00:00,158,PT00M00.20S,2022-12-06T00:33:52.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,8.229303547963205,55.63725490196079,1610612766,26,28,2022-12-06T00:33:58Z,1570000,False,-28.0,25.0,1,left,MISS T. Rozier driving Layup,[1626179],3,1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,
00:00,160,PT00M00.20S,2022-12-06T00:33:52.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,26,28,2022-12-06T00:33:58Z,1590000,False,,,0,,TEAM defensive REBOUND,[],,1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,158.0,,,,,,,,,,,,,,,,,
00:00,162,PT00M00.00S,2022-12-06T00:34:03.7Z,1,REGULAR,period,end,[],0,,,1610612746,26,28,2022-12-06T00:34:03Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,163,PT12M00.00S,2022-12-06T00:34:11.9Z,2,REGULAR,substitution,out,['startperiod'],1630177,,,1610612746,26,28,2022-12-06T00:36:44Z,1620000,False,,,0,,SUB out: T. Maledon,[1630177],9,1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,164,PT12M00.00S,2022-12-06T00:34:11.9Z,2,REGULAR,substitution,out,['startperiod'],1628379,,,1610612746,26,28,2022-12-06T00:36:44Z,1630000,False,,,0,,SUB out: L. Kennard,[1628379],5,1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
