actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M38.00S,2023-02-16T00:12:23.9Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,0,2,2023-02-16T00:12:23Z,170000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,
18,PT10M30.00S,2023-02-16T00:12:31.9Z,1,REGULAR,3pt,Jump Shot,[],1629023,93.51182654402102,4.166666666666666,1610612766,3,2,2023-02-16T00:12:42Z,180000,False,-229.0,8.0,1,right,P. Washington 3PT  (3 PTS) (L. Ball 1 AST),"[1629023, 1630163]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,22.94,Made,,,,,3.0,L. Ball,1630163.0,1.0,,,,,,,,
20,PT10M17.00S,2023-02-16T00:12:44.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,7.703679369250986,50.49019607843137,1610612759,3,4,2023-02-16T00:12:48Z,200000,False,-2.0,20.0,1,left,K. Bates-Diop Layup (2 PTS) (Z. Collins 2 AST),"[1628966, 1628380]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,2.01,Made,,,,,2.0,Z. Collins,1628380.0,2.0,,,,,,,,
22,PT10M01.00S,2023-02-16T00:13:01.1Z,1,REGULAR,3pt,Jump Shot,[],1629023,70.64717477003943,21.323529411764707,1610612766,3,4,2023-02-16T00:13:05Z,220000,False,-143.0,223.0,1,right,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,26.55,Missed,,,,,,,,,,,,,,,,
23,PT09M57.00S,2023-02-16T00:13:05.1Z,1,REGULAR,rebound,defensive,[],1631103,,,1610612759,3,4,2023-02-16T00:13:05Z,230000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,
24,PT09M51.00S,2023-02-16T00:13:11.2Z,1,REGULAR,3pt,Jump Shot,[],1628380,31.750985545335087,59.55882352941176,1610612759,3,4,2023-02-16T00:13:16Z,240000,False,-48.0,246.0,1,left,MISS Z. Collins 25' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,25.06,Missed,,,,,,,,,,,,,,,,
25,PT09M48.00S,2023-02-16T00:13:14.2Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,3,4,2023-02-16T00:13:16Z,250000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,
26,PT09M43.00S,2023-02-16T00:13:21.3Z,1,REGULAR,turnover,traveling,[],202330,,,1610612766,3,4,2023-02-16T00:13:26Z,260000,False,,,0,,G. Hayward traveling TURNOVER (2 TO),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Center,1627529.0,2.0,,,,,,,,,,,,,,,,,,
27,PT09M27.00S,2023-02-16T00:13:55.2Z,1,REGULAR,foul,personal,['2freethrow'],202330,,,1610612759,3,4,2023-02-16T00:14:05Z,270000,False,,,0,,G. Hayward shooting personal FOUL (1 PF) (Johnson 2 FT),"[202330, 1629640]",1610612766.0,CHA,shooting,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Left,1627529.0,,,,,,,,,,,,1.0,0.0,Johnson,1629640.0,,,,
29,PT09M27.00S,2023-02-16T00:14:15.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629640,,,1610612759,3,5,2023-02-16T00:14:15Z,290000,False,,,0,,K. Johnson Free Throw 1 of 2 (1 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
30,PT09M27.00S,2023-02-16T00:14:29.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629640,,,1610612759,3,6,2023-02-16T00:14:29Z,300000,False,,,0,,K. Johnson Free Throw 2 of 2 (2 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
31,PT09M15.00S,2023-02-16T00:14:45.5Z,1,REGULAR,turnover,traveling,[],1628372,,,1610612766,3,6,2023-02-16T00:14:52Z,310000,False,,,0,,D. Smith Jr. traveling TURNOVER (1 TO),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,1627541.0,1.0,,,,,,,,,,,,,,,,,,
32,PT09M02.00S,2023-02-16T00:15:09.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631103,6.521024967148489,46.32352941176471,1610612759,3,8,2023-02-16T00:15:15Z,320000,False,18.0,9.0,1,left,M. Branham cutting DUNK (4 PTS) (Z. Collins 3 AST),"[1631103, 1628380]",1610612759.0,SAS,cutting,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,2.04,Made,,,,,4.0,Z. Collins,1628380.0,3.0,,,,,,,,
34,PT08M49.00S,2023-02-16T00:15:21.5Z,1,REGULAR,3pt,Jump Shot,[],1628372,67.23061760840999,38.48039215686275,1610612766,3,8,2023-02-16T00:15:25Z,340000,False,-58.0,256.0,1,right,MISS D. Smith Jr. 26' 3PT,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,,,26.19,Missed,,,,,,,,,,,,,,,,
35,PT08M47.00S,2023-02-16T00:15:23.5Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,3,8,2023-02-16T00:15:25Z,350000,False,,,0,,Z. Collins REBOUND (Off:0 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,
36,PT08M40.00S,2023-02-16T00:15:31.6Z,1,REGULAR,3pt,Jump Shot,[],1631103,26.231931668856767,80.63725490196079,1610612759,3,11,2023-02-16T00:15:36Z,360000,False,-153.0,194.0,1,left,M. Branham 24' 3PT  (7 PTS) (K. Johnson 1 AST),"[1631103, 1629640]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,24.73,Made,,,,,7.0,K. Johnson,1629640.0,1.0,,,,,,,,
38,PT08M25.00S,2023-02-16T00:15:46.7Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,3,11,2023-02-16T00:15:55Z,380000,False,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1630163, 1631103]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,2.0,,,,,,,,,,,,,,,Branham,1631103.0,,
39,PT08M25.00S,2023-02-16T00:15:46.7Z,1,REGULAR,steal,,[],1631103,,,1610612759,3,11,2023-02-16T00:15:48Z,390000,False,,,0,,M. Branham STEAL (1 STL),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
40,PT08M18.00S,2023-02-16T00:15:53.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,6.521024967148489,2.941176470588235,1610612759,3,11,2023-02-16T00:15:58Z,400000,False,235.0,9.0,1,left,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,23.55,Missed,,,,,,,,,,,,,,,,
41,PT08M15.00S,2023-02-16T00:15:56.3Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,3,11,2023-02-16T00:15:58Z,410000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,
42,PT08M09.00S,2023-02-16T00:16:02.0Z,1,REGULAR,3pt,Jump Shot,[],1630163,66.83639947437582,21.323529411764707,1610612766,6,11,2023-02-16T00:16:06Z,420000,False,-143.0,259.0,1,right,L. Ball 29' 3PT pullup (3 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,29.62,Made,,,,,3.0,,,,,,,,,,,
43,PT07M57.00S,2023-02-16T00:16:14.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,19.004599211563733,45.34313725490196,1610612759,6,11,2023-02-16T00:16:22Z,430000,False,23.0,126.0,1,left,MISS Z. Collins 12' Jump Shot,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,12.82,Missed,,,,,,,,,,,,,,,,
44,PT07M54.00S,2023-02-16T00:16:17.1Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,6,11,2023-02-16T00:16:22Z,440000,False,,,0,,L. Ball REBOUND (Off:0 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,43.0,3.0,3.0,0.0,,,,,,,,,,,,
45,PT07M49.00S,2023-02-16T00:16:21.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,63.6826544021025,35.53921568627451,1610612766,6,11,2023-02-16T00:18:11Z,450000,False,-72.0,289.0,1,right,MISS L. Ball 29' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,29.78,Missed,,,,,,,,,,,,,,,,
46,PT07M47.00S,2023-02-16T00:16:23.5Z,1,REGULAR,rebound,defensive,[],1631103,,,1610612759,6,11,2023-02-16T00:16:26Z,460000,False,,,0,,M. Branham REBOUND (Off:0 Def:2),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,,,
47,PT07M37.00S,2023-02-16T00:16:37.5Z,1,REGULAR,foul,personal,['2freethrow'],1631109,,,1610612759,6,11,2023-02-16T00:16:55Z,470000,False,,,0,,M. Williams shooting personal FOUL (1 PF) (Collins 2 FT),"[1631109, 1628380]",1610612766.0,CHA,shooting,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,2004.0,,,,,,,,,,,,1.0,0.0,Collins,1628380.0,,,,
49,PT07M37.00S,2023-02-16T00:17:04.6Z,1,REGULAR,freethrow,1 of 2,[],1628380,,,1610612759,6,12,2023-02-16T00:17:04Z,490000,False,,,0,,Z. Collins Free Throw 1 of 2 (1 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
50,PT07M37.00S,2023-02-16T00:17:20.6Z,1,REGULAR,freethrow,2 of 2,[],1628380,,,1610612759,6,13,2023-02-16T00:17:20Z,500000,False,,,0,,Z. Collins Free Throw 2 of 2 (2 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
51,PT07M27.00S,2023-02-16T00:17:33.1Z,1,REGULAR,3pt,Jump Shot,[],1629023,67.49342969776609,40.44117647058824,1610612766,6,13,2023-02-16T00:17:38Z,510000,False,-48.0,253.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,25.76,Missed,,,,,,,,,,,,,,,,
52,PT07M23.00S,2023-02-16T00:17:37.1Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612759,6,13,2023-02-16T00:17:38Z,520000,False,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Center,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,
53,PT07M13.00S,2023-02-16T00:17:48.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,5.338370565045992,52.94117647058824,1610612759,6,15,2023-02-16T00:17:53Z,530000,False,-15.0,-2.0,1,left,K. Johnson driving Layup (4 PTS) (M. Branham 1 AST),"[1629640, 1631103]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,1.49,Made,,,,,4.0,M. Branham,1631103.0,1.0,,,,,,,,
55,PT07M13.00S,2023-02-16T00:17:53.2Z,1,REGULAR,foul,personal,['1freethrow'],1630163,,,1610612759,6,15,2023-02-16T00:18:11Z,550000,False,,,0,,L. Ball shooting personal FOUL (1 PF) (Johnson 1 FT),"[1630163, 1629640]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1627529.0,,,,,,,,,,,,1.0,0.0,Johnson,1629640.0,,,,
57,PT07M13.00S,2023-02-16T00:18:12.9Z,1,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,6,16,2023-02-16T00:18:12Z,570000,False,,,0,,K. Johnson Free Throw 1 of 1 (5 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
58,PT06M59.00S,2023-02-16T00:18:25.1Z,1,REGULAR,2pt,Jump Shot,[],202330,77.08607095926413,53.18627450980392,1610612766,8,16,2023-02-16T00:18:28Z,580000,False,16.0,163.0,1,right,G. Hayward 16' pullup Jump Shot (2 PTS),[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Center,,,16.37,Made,,,,,2.0,,,,,,,,,,,
59,PT06M40.00S,2023-02-16T00:18:43.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,14.799605781865965,42.40196078431372,1610612759,8,18,2023-02-16T00:18:47Z,590000,False,38.0,87.0,1,left,J. Sochan 9' fadeaway Jump Shot (2 PTS),[1631110],1610612759.0,SAS,fadeaway,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,9.46,Made,,,,,2.0,,,,,,,,,,,
60,PT06M22.00S,2023-02-16T00:19:01.1Z,1,REGULAR,2pt,Jump Shot,[],1631109,82.07950065703022,29.166666666666668,1610612766,8,18,2023-02-16T00:19:05Z,600000,False,-104.0,116.0,1,right,MISS M. Williams 15' Jump Shot,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,,,15.59,Missed,,,,,,,,,,,,,,,,
61,PT06M20.00S,2023-02-16T00:19:03.1Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,8,18,2023-02-16T00:19:05Z,610000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,
62,PT06M07.00S,2023-02-16T00:19:16.3Z,1,REGULAR,3pt,Jump Shot,[],1631103,30.436925098554536,64.95098039215686,1610612759,8,18,2023-02-16T00:19:25Z,620000,False,-75.0,234.0,1,left,MISS M. Branham 24' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,,,24.53,Missed,,,,,,,,,,,,,,,,
63,PT06M01.00S,2023-02-16T00:19:22.5Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,8,18,2023-02-16T00:19:22Z,630000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,
64,PT05M53.00S,2023-02-16T00:19:31.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,88.51839684625493,60.049019607843135,1610612766,10,18,2023-02-16T00:19:36Z,640000,False,50.0,55.0,1,right,G. Hayward 7' turnaround fadeaway Jump Shot (4 PTS),[202330],1610612766.0,CHA,turnaround fadeaway,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,,,7.48,Made,,,,,4.0,,,,,,,,,,,
65,PT05M53.00S,2023-02-16T00:19:39.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,10,18,2023-02-16T00:19:39Z,650000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M53.00S,2023-02-16T00:19:40.6Z,1,REGULAR,substitution,out,[],1629023,,,1610612759,10,18,2023-02-16T00:22:24Z,660000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M53.00S,2023-02-16T00:19:40.6Z,1,REGULAR,substitution,out,[],1628966,,,1610612759,10,18,2023-02-16T00:22:24Z,670000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M53.00S,2023-02-16T00:19:40.6Z,1,REGULAR,substitution,in,[],1630550,,,1610612759,10,18,2023-02-16T00:22:24Z,680000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M53.00S,2023-02-16T00:19:40.6Z,1,REGULAR,substitution,in,[],1628984,,,1610612759,10,18,2023-02-16T00:22:24Z,690000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M34.00S,2023-02-16T00:22:44.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.521024967148489,48.529411764705884,1610612759,10,18,2023-02-16T00:22:49Z,700000,False,7.0,9.0,1,left,MISS K. Johnson driving reverse Layup - blocked,"[1629640, 1631109]",1610612759.0,SAS,driving reverse,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,1.15,Missed,,,,,,,,,,,,,,,Williams,1631109.0
71,PT05M34.00S,2023-02-16T00:22:44.8Z,1,REGULAR,block,,[],1631109,,,1610612759,10,18,2023-02-16T00:22:47Z,710000,False,,,0,,M. Williams BLOCK (1 BLK),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
72,PT05M31.00S,2023-02-16T00:22:47.8Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,10,18,2023-02-16T00:22:49Z,720000,False,,,0,,M. Williams REBOUND (Off:0 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,
73,PT05M25.00S,2023-02-16T00:22:54.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,93.64323258869908,50.0,1610612766,12,18,2023-02-16T00:22:58Z,730000,False,0.0,7.0,1,right,M. Williams alley-oop DUNK (2 PTS) (L. Ball 2 AST),"[1631109, 1630163]",1610612766.0,CHA,alley-oop,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,0.73,Made,,,,,2.0,L. Ball,1630163.0,2.0,,,,,,,,
75,PT05M17.00S,2023-02-16T00:23:02.3Z,1,REGULAR,3pt,Jump Shot,[],1628984,34.37910643889619,54.90196078431373,1610612759,12,18,2023-02-16T00:23:07Z,750000,False,-25.0,271.0,1,left,MISS D. Graham 27' 3PT,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Center,,,27.18,Missed,,,,,,,,,,,,,,,,
76,PT05M14.00S,2023-02-16T00:23:05.3Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,12,18,2023-02-16T00:23:07Z,760000,False,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Center,,,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,
77,PT05M03.00S,2023-02-16T00:23:15.9Z,1,REGULAR,3pt,Jump Shot,[],1630163,64.47109067017082,17.647058823529413,1610612766,15,18,2023-02-16T00:23:19Z,770000,False,-162.0,281.0,1,right,L. Ball 32' 3PT  (6 PTS) (D. Smith Jr. 1 AST),"[1630163, 1628372]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,32.47,Made,,,,,6.0,D. Smith Jr.,1628372.0,1.0,,,,,,,,
79,PT04M47.00S,2023-02-16T00:23:31.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,9.280551905387648,45.34313725490196,1610612759,15,20,2023-02-16T00:23:37Z,790000,False,23.0,35.0,1,left,Z. Collins driving Layup (4 PTS),[1628380],1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,4.18,Made,,,,,4.0,,,,,,,,,,,
80,PT04M35.00S,2023-02-16T00:23:46.7Z,1,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612766,15,20,2023-02-16T00:23:59Z,800000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Hayward 2 FT),"[1629640, 202330]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,1627529.0,,,,,,,,,,,,1.0,0.0,Hayward,202330.0,,,,
82,PT04M35.00S,2023-02-16T00:24:05.6Z,1,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,15,20,2023-02-16T00:24:05Z,820000,False,,,0,,MISS G. Hayward Free Throw 1 of 2,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
83,PT04M35.00S,2023-02-16T00:24:05.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,15,20,2023-02-16T00:24:05Z,830000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,
