actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-11-10T00:10:39.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-10T00:10:39Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-11-10T00:10:42.0Z,1,REGULAR,jumpball,recovered,[],203081,,,1610612757,0,0,2022-11-10T00:10:42Z,40000,False,,,0,,Jump Ball D. Eubanks vs. M. Plumlee: Tip to D. Lillard,"[203081, 1629234, 203486]",1610612757.0,POR,startperiod,D. Lillard,203081.0,Lillard,D. Lillard,Eubanks,1629234.0,Plumlee,203486.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M33.00S,2022-11-10T00:11:05.9Z,1,REGULAR,2pt,Jump Shot,[],1628404,16.507884362680684,75.24509803921569,1610612757,0,0,2022-11-10T00:11:14Z,70000,False,-126.0,103.0,1,left,MISS J. Hart 16' floating Shot,[1628404],1610612757.0,POR,floating,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left Center,16.27,Missed,,,,,,,,,,,,,,,,,,
8,PT11M29.00S,2022-11-10T00:11:10.0Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612757,0,0,2022-11-10T00:11:10Z,80000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,16-24 Left Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M21.00S,2022-11-10T00:11:18.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,33.065045992115635,48.03921568627451,1610612757,0,0,2022-11-10T00:11:25Z,90000,False,10.0,258.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,25.85,Missed,,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2022-11-10T00:11:21.0Z,1,REGULAR,rebound,offensive,[],203081,,,1610612757,0,0,2022-11-10T00:11:25Z,100000,False,,,0,,D. Lillard REBOUND (Off:1 Def:0),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,9.0,1.0,0.0,1.0,,,,,,,,,,,,,,
11,PT11M04.00S,2022-11-10T00:11:34.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628404,9.411957950065702,49.50980392156863,1610612757,0,0,2022-11-10T00:11:40Z,110000,False,2.0,36.0,1,left,MISS J. Hart Hook,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,,
12,PT11M00.00S,2022-11-10T00:11:38.8Z,1,REGULAR,rebound,offensive,[],1626159,,,1610612757,0,0,2022-11-10T00:11:38Z,120000,False,,,0,,J. Winslow REBOUND (Off:1 Def:0),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT11M00.00S,2022-11-10T00:11:38.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626159,5.590000152587891,50.0,1610612757,0,0,2022-11-10T00:11:38Z,130000,False,0.0,0.0,1,left,MISS J. Winslow tip Layup,[1626159],1610612757.0,POR,tip,,,Winslow,J. Winslow,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
14,PT10M59.00S,2022-11-10T00:11:39.8Z,1,REGULAR,rebound,defensive,[],1628372,,,1610612766,0,0,2022-11-10T00:11:39Z,140000,False,,,0,,D. Smith Jr. REBOUND (Off:0 Def:1),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Left,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
