actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
16,PT10M18.00S,2023-03-04T00:12:36.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,5.469776609724048,50.49019607843137,1610612753,4,5,2023-03-04T00:12:42Z,160000,False,-2.0,-1.0,1,left,F. Wagner driving Layup (2 PTS) (M. Fultz 1 AST),"[1630532, 1628365]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.27,Made,,,,,,,2.0,M. Fultz,1628365.0,1.0,,,,,,,,
18,PT09M59.00S,2023-03-04T00:12:54.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,88.12417871222075,50.73529411764706,1610612766,6,5,2023-03-04T00:12:59Z,180000,False,4.0,59.0,1,right,G. Hayward turnaround fadeaway Jump Shot (2 PTS),[202330],1610612766.0,CHA,turnaround fadeaway,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,5.92,Made,,,,,,,2.0,,,,,,,,,,,
19,PT09M45.00S,2023-03-04T00:13:08.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,5.995400788436268,48.28431372549019,1610612753,6,7,2023-03-04T00:13:12Z,190000,False,9.0,4.0,1,left,P. Banchero driving Layup (2 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,0.94,Made,,,,,,,2.0,,,,,,,,,,,
20,PT09M35.00S,2023-03-04T00:13:23.4Z,1,REGULAR,foul,offensive,[],1631109,,,1610612766,6,7,2023-03-04T00:13:32Z,200000,False,,,0,,M. Williams offensive FOUL (1 PF),"[1631109, 1630532]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1627541.0,1.0,0.0,Wagner,1630532.0,,,
22,PT09M35.00S,2023-03-04T00:13:23.4Z,1,REGULAR,turnover,offensive foul,[],1631109,,,1610612766,6,7,2023-03-04T00:13:23Z,220000,False,,,0,,M. Williams offensive foul TURNOVER (1 TO),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1627541.0,,,,,1.0,,
24,PT09M20.00S,2023-03-04T00:13:48.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628365,7.178055190538765,50.0,1610612753,6,7,2023-03-04T00:13:52Z,230000,False,0.0,15.0,1,left,MISS M. Fultz driving Layup,[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
25,PT09M19.00S,2023-03-04T00:13:50.6Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,6,7,2023-03-04T00:13:50Z,240000,False,,,0,,M. Williams REBOUND (Off:0 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M09.00S,2023-03-04T00:14:00.1Z,1,REGULAR,2pt,Jump Shot,[],1626179,81.2910643889619,27.205882352941174,1610612766,6,7,2023-03-04T00:14:39Z,250000,False,-114.0,123.0,1,right,MISS T. Rozier 16' step back Shot,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left Center,16.8,Missed,,,,,,,,,,,,,,,,,,
27,PT09M06.00S,2023-03-04T00:14:03.1Z,1,REGULAR,rebound,offensive,[],1631109,,,1610612766,6,7,2023-03-04T00:14:04Z,260000,False,,,0,,M. Williams REBOUND (Off:1 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Left Center,,,26.0,2.0,1.0,1.0,,,,,,,,,,,,,,
28,PT09M06.00S,2023-03-04T00:14:04.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,94.40999984741211,50.0,1610612766,8,7,2023-03-04T00:14:04Z,270000,False,0.0,0.0,1,right,M. Williams tip Layup (2 PTS),[1631109],1610612766.0,CHA,tip,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,2.0,,,,,,,,,,,
29,PT08M56.00S,2023-03-04T00:14:14.5Z,1,REGULAR,3pt,Jump Shot,[],1631094,28.465834428383708,22.30392156862745,1610612753,8,7,2023-03-04T00:14:19Z,280000,False,138.0,215.0,1,left,MISS P. Banchero 25' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
30,PT08M52.00S,2023-03-04T00:14:17.5Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,8,7,2023-03-04T00:14:17Z,290000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,29.0,2.0,1.0,1.0,,,,,,,,,,,,,,
31,PT08M43.00S,2023-03-04T00:14:27.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,28.465834428383708,79.16666666666666,1610612753,8,10,2023-03-04T00:14:31Z,300000,False,-146.0,215.0,1,left,F. Wagner 25' 3PT pullup (5 PTS),[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,25.99,Made,,,,,,,5.0,,,,,,,,,,,
32,PT08M33.00S,2023-03-04T00:14:39.7Z,1,REGULAR,foul,offensive,[],202330,,,1610612766,8,10,2023-03-04T00:14:55Z,310000,False,,,0,,G. Hayward offensive FOUL (1 PF),"[202330, 1630532]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,204058.0,1.0,0.0,Wagner,1630532.0,,,
34,PT08M33.00S,2023-03-04T00:14:39.7Z,1,REGULAR,turnover,offensive foul,[],202330,,,1610612766,8,10,2023-03-04T00:14:39Z,330000,False,,,0,,G. Hayward offensive foul TURNOVER (1 TO),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,204058.0,,,,,1.0,,
35,PT08M17.00S,2023-03-04T00:15:08.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628976,33.065045992115635,37.00980392156863,1610612753,8,10,2023-03-04T00:15:13Z,340000,False,65.0,258.0,1,left,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,26.64,Missed,,,,,,,,,,,,,,,,,,
36,PT08M13.00S,2023-03-04T00:15:12.4Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,8,10,2023-03-04T00:15:13Z,350000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,35.0,2.0,2.0,0.0,,,,,,,,,,,,,,
37,PT08M12.00S,2023-03-04T00:15:13.3Z,1,REGULAR,turnover,lost ball,[],1626162,,,1610612766,8,10,2023-03-04T00:15:25Z,360000,False,,,0,,K. Oubre Jr. lost ball TURNOVER (1 TO),"[1626162, 203914]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Harris,203914.0
38,PT08M12.00S,2023-03-04T00:15:13.3Z,1,REGULAR,steal,,[],203914,,,1610612753,8,10,2023-03-04T00:15:15Z,370000,False,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
39,PT08M06.00S,2023-03-04T00:15:20.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203914,6.258212877792378,95.83333333333334,1610612753,8,10,2023-03-04T00:15:29Z,380000,False,-229.0,6.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
40,PT08M04.00S,2023-03-04T00:15:22.6Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,8,10,2023-03-04T00:15:22Z,390000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,39.0,3.0,1.0,2.0,,,,,,,,,,,,,,
41,PT08M03.00S,2023-03-04T00:15:23.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628976,5.863994743758213,50.73529411764706,1610612753,8,12,2023-03-04T00:15:31Z,400000,False,-4.0,3.0,1,left,W. Carter Jr. Layup (2 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,,,2.0,,,,,,,,,,,
42,PT07M52.00S,2023-03-04T00:15:36.7Z,1,REGULAR,turnover,traveling,[],1631109,,,1610612766,8,12,2023-03-04T00:15:43Z,410000,False,,,0,,M. Williams traveling TURNOVER (2 TO),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1204.0,,,,,2.0,,
43,PT07M39.00S,2023-03-04T00:15:58.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,5.206964520367937,43.872549019607845,1610612753,8,14,2023-03-04T00:16:01Z,420000,False,31.0,-4.0,1,left,F. Wagner driving Layup (7 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.08,Made,,,,,,,7.0,,,,,,,,,,,
44,PT07M30.00S,2023-03-04T00:16:10.0Z,1,REGULAR,turnover,traveling,[],202330,,,1610612766,8,14,2023-03-04T00:16:14Z,430000,False,,,0,,G. Hayward traveling TURNOVER (2 TO),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1627541.0,,,,,2.0,,
45,PT07M14.00S,2023-03-04T00:16:35.7Z,1,REGULAR,turnover,bad pass,[],1630532,,,1610612753,8,14,2023-03-04T00:16:39Z,440000,False,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 202330]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Hayward,202330.0
46,PT07M14.00S,2023-03-04T00:16:35.7Z,1,REGULAR,steal,,[],202330,,,1610612766,8,14,2023-03-04T00:16:37Z,450000,False,,,0,,G. Hayward STEAL (1 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
47,PT07M08.00S,2023-03-04T00:16:41.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630550,93.51182654402102,3.6764705882352944,1610612766,8,14,2023-03-04T00:17:54Z,460000,False,-232.0,8.0,1,right,MISS J. Thor running 3PT,[1630550],1610612766.0,CHA,running,,,Thor,J. Thor,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
48,PT07M05.00S,2023-03-04T00:16:44.7Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,8,14,2023-03-04T00:16:46Z,470000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
49,PT06M51.00S,2023-03-04T00:16:59.0Z,1,REGULAR,3pt,Jump Shot,[],1628976,5.732588699080158,96.32352941176471,1610612753,8,17,2023-03-04T00:17:02Z,480000,False,-232.0,1.0,1,left,W. Carter Jr. 3PT  (5 PTS) (P. Banchero 1 AST),"[1628976, 1631094]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,23.16,Made,,,,,,,5.0,P. Banchero,1631094.0,1.0,,,,,,,,
51,PT06M50.00S,2023-03-04T00:17:03.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,8,17,2023-03-04T00:17:03Z,500000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT06M29.00S,2023-03-04T00:20:16.1Z,1,REGULAR,turnover,bad pass,[],202330,,,1610612766,8,17,2023-03-04T00:20:21Z,510000,False,,,0,,G. Hayward bad pass TURNOVER (3 TO),"[202330, 1628365]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,3.0,Fultz,1628365.0
53,PT06M29.00S,2023-03-04T00:20:16.1Z,1,REGULAR,steal,,[],1628365,,,1610612753,8,17,2023-03-04T00:20:17Z,520000,False,,,0,,M. Fultz STEAL (1 STL),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
54,PT06M26.00S,2023-03-04T00:20:19.5Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631094,7.440867279894875,53.92156862745098,1610612753,8,17,2023-03-04T00:21:14Z,530000,False,-20.0,17.0,1,left,MISS P. Banchero running DUNK,[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
55,PT06M22.00S,2023-03-04T00:20:23.5Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,8,17,2023-03-04T00:21:14Z,540000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT06M17.00S,2023-03-04T00:20:29.7Z,1,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612766,8,17,2023-03-04T00:20:44Z,550000,False,,,0,,T. Rozier bad pass out-of-bounds TURNOVER (1 TO),[1626179],1610612766.0,CHA,bad pass,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,1.0,,
57,PT06M04.00S,2023-03-04T00:20:49.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628976,12.959921156373195,54.166666666666664,1610612753,8,17,2023-03-04T00:20:53Z,560000,False,-21.0,69.0,1,left,MISS W. Carter Jr. 7' pullup Shot,[1628976],1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.24,Missed,,,,,,,,,,,,,,,,,,
58,PT06M03.00S,2023-03-04T00:20:50.9Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,8,17,2023-03-04T00:20:53Z,570000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,57.0,3.0,3.0,0.0,,,,,,,,,,,,,,
59,PT05M48.00S,2023-03-04T00:21:05.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,91.80354796320631,49.754901960784316,1610612766,10,17,2023-03-04T00:21:09Z,580000,False,-1.0,25.0,1,right,K. Oubre Jr. driving Layup (4 PTS) (J. Thor 1 AST),"[1626162, 1630550]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,4.0,J. Thor,1630550.0,1.0,,,,,,,,
60,PT05M41.00S,2023-03-04T00:21:13.1Z,1,REGULAR,3pt,Jump Shot,[],203914,5.601182654402102,1.715686274509804,1610612753,10,17,2023-03-04T00:21:18Z,590000,False,241.0,0.0,1,left,MISS G. Harris 24' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Right Corner 3,24+ Right,24.14,Missed,,,,,,,,,,,,,,,,,,
61,PT05M37.00S,2023-03-04T00:21:17.1Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,10,17,2023-03-04T00:21:18Z,600000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,60.0,4.0,1.0,3.0,,,,,,,,,,,,,,
62,PT05M37.00S,2023-03-04T00:21:17.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203914,8.229303547963205,51.71568627450981,1610612753,10,19,2023-03-04T00:21:21Z,610000,False,-9.0,25.0,1,left,G. Harris cutting DUNK (5 PTS) (W. Carter Jr. 1 AST),"[203914, 1628976]",1610612753.0,ORL,cutting,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,5.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,
65,PT05M16.00S,2023-03-04T00:21:37.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630550,94.03745072273325,61.76470588235294,1610612766,10,19,2023-03-04T00:23:19Z,630000,False,59.0,4.0,1,right,MISS J. Thor fadeaway Shot,[1630550],1610612766.0,CHA,fadeaway,,,Thor,J. Thor,,,,,In The Paint (Non-RA),0-8 Center,5.89,Missed,,,,,,,,,,,,,,,,,,
66,PT05M15.00S,2023-03-04T00:21:38.8Z,1,REGULAR,rebound,offensive,[],1631109,,,1610612766,10,19,2023-03-04T00:23:19Z,640000,False,,,0,,M. Williams REBOUND (Off:2 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,65.0,3.0,1.0,2.0,,,,,,,,,,,,,,
67,PT05M15.00S,2023-03-04T00:21:41.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631109,94.40999984741211,50.0,1610612766,12,19,2023-03-04T00:23:42Z,650000,False,0.0,0.0,1,right,M. Williams putback Layup (4 PTS),[1631109],1610612766.0,CHA,putback,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,4.0,,,,,,,,,,,
68,PT05M15.00S,2023-03-04T00:21:42.4Z,1,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612766,12,19,2023-03-04T00:21:58Z,660000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Williams 1 FT),"[1628976, 1631109]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627541.0,1.0,0.0,Williams,1631109.0,,,
70,PT05M15.00S,2023-03-04T00:22:02.2Z,1,REGULAR,substitution,out,[],1630532,,,1610612766,12,19,2023-03-04T00:22:43Z,680000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M15.00S,2023-03-04T00:22:02.2Z,1,REGULAR,substitution,in,[],1630175,,,1610612766,12,19,2023-03-04T00:22:43Z,690000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M15.00S,2023-03-04T00:22:27.1Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1631109,,,1610612766,13,19,2023-03-04T00:22:27Z,700000,False,,,0,,M. Williams Free Throw 1 of 1 (5 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
73,PT05M03.00S,2023-03-04T00:22:42.2Z,1,REGULAR,turnover,bad pass,[],1628365,,,1610612753,13,19,2023-03-04T00:22:47Z,710000,False,,,0,,M. Fultz bad pass TURNOVER (1 TO),"[1628365, 1630550]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Thor,1630550.0
74,PT05M03.00S,2023-03-04T00:22:42.2Z,1,REGULAR,steal,,[],1630550,,,1610612766,13,19,2023-03-04T00:22:43Z,720000,False,,,0,,J. Thor STEAL (1 STL),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
75,PT04M56.00S,2023-03-04T00:22:49.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626179,94.1688567674113,96.81372549019608,1610612766,13,19,2023-03-04T00:24:46Z,730000,False,234.0,2.0,1,right,MISS T. Rozier running pullup 3PT,[1626179],1610612766.0,CHA,running pullup,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
76,PT04M55.00S,2023-03-04T00:22:50.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,13,19,2023-03-04T00:22:53Z,740000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Right Corner 3,24+ Right,,,75.0,,,,,,,,,,,,,,,,,
78,PT04M55.00S,2023-03-04T00:22:58.0Z,1,REGULAR,substitution,out,[],1631109,,,1610612766,13,19,2023-03-04T00:23:04Z,760000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M55.00S,2023-03-04T00:22:58.0Z,1,REGULAR,substitution,out,[],1626162,,,1610612766,13,19,2023-03-04T00:23:04Z,770000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
