actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
90,PT04M58.00S,2023-03-12T21:24:18.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201577,,,1610612766,21,15,2023-03-12T21:24:31Z,880000,False,,,0,,R. Lopez shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[201577, 1628372]",1610612739.0,CLE,shooting,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,2003.0,1.0,0.0,Smith Jr.,1628372.0,,,,,,,,
92,PT04M58.00S,2023-03-12T21:24:38.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628372,,,1610612766,22,15,2023-03-12T21:24:38Z,900000,False,,,0,,D. Smith Jr. Free Throw 1 of 2 (3 PTS),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
93,PT04M58.00S,2023-03-12T21:24:51.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628372,,,1610612766,23,15,2023-03-12T21:24:51Z,910000,False,,,0,,D. Smith Jr. Free Throw 2 of 2 (4 PTS),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
94,PT04M47.00S,2023-03-12T21:25:06.5Z,1,REGULAR,turnover,bad pass,[],1627747,,,1610612739,23,15,2023-03-12T21:25:12Z,920000,False,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 1628372]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Smith Jr.,1628372.0
95,PT04M47.00S,2023-03-12T21:25:06.5Z,1,REGULAR,steal,,[],1628372,,,1610612766,23,15,2023-03-12T21:25:08Z,930000,False,,,0,,D. Smith Jr. STEAL (2 STL),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
96,PT04M45.00S,2023-03-12T21:25:11.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628378,,,1610612766,23,15,2023-03-12T21:25:22Z,940000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[1628378, 1628372]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,2005.0,1.0,0.0,Smith Jr.,1628372.0,,,,,,,,
98,PT04M45.00S,2023-03-12T21:25:36.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628372,,,1610612766,24,15,2023-03-12T21:25:36Z,960000,False,,,0,,D. Smith Jr. Free Throw 1 of 2 (5 PTS),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
99,PT04M45.00S,2023-03-12T21:25:42.9Z,1,REGULAR,substitution,out,[],1630171,,,1610612766,24,15,2023-03-12T21:25:48Z,970000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M45.00S,2023-03-12T21:25:42.9Z,1,REGULAR,substitution,in,[],201937,,,1610612766,24,15,2023-03-12T21:25:48Z,980000,False,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M45.00S,2023-03-12T21:25:56.3Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628372,,,1610612766,25,15,2023-03-12T21:25:56Z,990000,False,,,0,,D. Smith Jr. Free Throw 2 of 2 (6 PTS),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
102,PT04M35.00S,2023-03-12T21:26:08.7Z,1,REGULAR,3pt,Jump Shot,[],1628378,25.837713534822605,84.31372549019608,1610612739,25,15,2023-03-12T21:26:14Z,1000000,False,-172.0,190.0,1,left,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
103,PT04M31.00S,2023-03-12T21:26:12.7Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,25,15,2023-03-12T21:26:14Z,1010000,False,,,0,,N. Richards REBOUND (Off:0 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,102.0,2.0,2.0,0.0,,,,,,,,,,,,,
104,PT04M22.00S,2023-03-12T21:26:20.6Z,1,REGULAR,2pt,Jump Shot,[],1626179,78.0059132720105,65.19607843137256,1610612766,25,15,2023-03-12T21:26:28Z,1020000,False,76.0,154.0,1,right,MISS T. Rozier 17' pullup Shot,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right Center,17.19,Missed,,,,,,,,,,,,,,,,,,
105,PT04M16.00S,2023-03-12T21:26:26.6Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612766,25,15,2023-03-12T21:26:28Z,1030000,False,,,0,,N. Richards REBOUND (Off:1 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Right Center,,,,104.0,3.0,2.0,1.0,,,,,,,,,,,,,
106,PT04M16.00S,2023-03-12T21:26:27.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,94.40999984741211,50.0,1610612766,27,15,2023-03-12T21:26:27Z,1040000,False,0.0,0.0,1,right,N. Richards tip Layup (4 PTS),[1630208],1610612766.0,CHA,tip,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
107,PT03M55.00S,2023-03-12T21:26:47.7Z,1,REGULAR,turnover,lost ball,[],1628378,,,1610612739,27,15,2023-03-12T21:26:53Z,1050000,False,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1628378, 1626179]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Rozier,1626179.0
108,PT03M55.00S,2023-03-12T21:26:47.7Z,1,REGULAR,steal,,[],1626179,,,1610612766,27,15,2023-03-12T21:26:49Z,1060000,False,,,0,,T. Rozier STEAL (2 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
109,PT03M50.00S,2023-03-12T21:26:52.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628372,93.11760840998686,46.568627450980394,1610612766,29,15,2023-03-12T21:26:59Z,1070000,False,-17.0,12.0,1,right,D. Smith Jr. running Layup (8 PTS),[1628372],1610612766.0,CHA,running,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,2.11,Made,8.0,,,,,,,,,,,,,,,,,
110,PT03M27.00S,2023-03-12T21:27:16.0Z,1,REGULAR,3pt,Jump Shot,[],1627747,9.937582128777924,4.6568627450980395,1610612739,29,15,2023-03-12T21:27:22Z,1080000,False,227.0,41.0,1,left,MISS C. LeVert 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
111,PT03M24.00S,2023-03-12T21:27:19.0Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,29,15,2023-03-12T21:27:22Z,1090000,False,,,0,,N. Richards REBOUND (Off:1 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Right Corner 3,24+ Right,,,,110.0,4.0,3.0,1.0,,,,,,,,,,,,,
112,PT03M14.00S,2023-03-12T21:27:36.1Z,1,REGULAR,foul,offensive,[],202330,,,1610612766,29,15,2023-03-12T21:27:48Z,1100000,False,,,0,,G. Hayward offensive FOUL (1 PF),"[202330, 1628378]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1627964.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,
114,PT03M14.00S,2023-03-12T21:27:36.1Z,1,REGULAR,turnover,offensive foul,[],202330,,,1610612766,29,15,2023-03-12T21:27:36Z,1120000,False,,,0,,G. Hayward offensive foul TURNOVER (1 TO),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1627964.0,,,,,,,,,,1.0,,
115,PT03M14.00S,2023-03-12T21:27:45.4Z,1,REGULAR,substitution,out,[],1630208,,,1610612739,29,15,2023-03-12T21:28:04Z,1130000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M14.00S,2023-03-12T21:27:45.4Z,1,REGULAR,substitution,out,[],1628372,,,1610612739,29,15,2023-03-12T21:28:04Z,1140000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M14.00S,2023-03-12T21:27:45.4Z,1,REGULAR,substitution,out,[],202330,,,1610612739,29,15,2023-03-12T21:28:04Z,1150000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M14.00S,2023-03-12T21:27:45.4Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,29,15,2023-03-12T21:28:04Z,1160000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M14.00S,2023-03-12T21:27:45.4Z,1,REGULAR,substitution,in,[],1631121,,,1610612739,29,15,2023-03-12T21:28:04Z,1170000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M14.00S,2023-03-12T21:27:45.4Z,1,REGULAR,substitution,in,[],1629004,,,1610612739,29,15,2023-03-12T21:28:04Z,1180000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M14.00S,2023-03-12T21:27:45.4Z,1,REGULAR,substitution,in,[],1630539,,,1610612739,29,15,2023-03-12T21:28:04Z,1190000,False,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M14.00S,2023-03-12T21:27:45.4Z,1,REGULAR,substitution,in,[],1629636,,,1610612739,29,15,2023-03-12T21:28:04Z,1200000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M04.00S,2023-03-12T21:28:06.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,24.52365308804205,49.01960784313725,1610612739,29,15,2023-03-12T21:28:53Z,1210000,False,5.0,178.0,1,left,MISS D. Garland 17' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,17.81,Missed,,,,,,,,,,,,,,,,,,
124,PT03M01.00S,2023-03-12T21:28:09.4Z,1,REGULAR,rebound,offensive,[],201577,,,1610612739,29,15,2023-03-12T21:31:28Z,1220000,False,,,0,,R. Lopez REBOUND (Off:1 Def:1),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Mid-Range,16-24 Center,,,,123.0,2.0,1.0,1.0,,,,,,,,,,,,,
125,PT02M54.00S,2023-03-12T21:28:16.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201577,6.652431011826544,52.20588235294118,1610612739,29,17,2023-03-12T21:28:19Z,1230000,False,-11.0,10.0,1,left,R. Lopez driving Layup (2 PTS),[201577],1610612739.0,CLE,driving,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,1.49,Made,2.0,,,,,,,,,,,,,,,,,
126,PT02M34.00S,2023-03-12T21:28:40.2Z,1,REGULAR,foul,offensive,[],1630539,,,1610612766,29,17,2023-03-12T21:30:02Z,1240000,False,,,0,,K. Jones charge offensive FOUL (1 PF),"[1630539, 1627747]",1610612766.0,CHA,charge,,,Jones,K. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,2005.0,1.0,0.0,LeVert,1627747.0,,,,,,,,
128,PT02M34.00S,2023-03-12T21:28:40.2Z,1,REGULAR,turnover,offensive foul,[],1630539,,,1610612766,29,17,2023-03-12T21:28:40Z,1260000,False,,,0,,K. Jones offensive foul TURNOVER (1 TO),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,2005.0,,,,,,,,,,1.0,,
129,PT02M34.00S,2023-03-12T21:28:58.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,29,17,2023-03-12T21:28:58Z,1270000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M15.00S,2023-03-12T21:31:51.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626224,7.30946123521682,4.901960784313726,1610612739,29,20,2023-03-12T21:32:32Z,1280000,False,225.0,16.0,1,left,C. Osman 3PT  (3 PTS) (D. Garland 1 AST),"[1626224, 1629636]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Right Corner 3,24+ Right,22.61,Made,3.0,,,,,,,,,,D. Garland,1629636.0,1.0,,,,,
132,PT01M53.00S,2023-03-12T21:32:13.6Z,1,REGULAR,2pt,Jump Shot,[],1630550,86.81011826544021,32.35294117647059,1610612766,31,20,2023-03-12T21:32:17Z,1300000,False,-88.0,71.0,1,right,J. Thor 11' turnaround fadeaway Jump Shot (2 PTS) (T. Rozier 2 AST),"[1630550, 1626179]",1610612766.0,CHA,turnaround fadeaway,,,Thor,J. Thor,,,,,Mid-Range,8-16 Left,11.35,Made,2.0,,,,,,,,,,T. Rozier,1626179.0,2.0,,,,,
133,PT01M45.00S,2023-03-12T21:32:26.3Z,1,REGULAR,foul,personal,[],1630539,,,1610612739,31,20,2023-03-12T21:32:38Z,1310000,False,,,0,,K. Jones personal FOUL (2 PF),"[1630539, 201937]",1610612766.0,CHA,,,,Jones,K. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,1627964.0,2.0,0.0,Rubio,201937.0,,,,,,,,
135,PT01M45.00S,2023-03-12T21:32:35.1Z,1,REGULAR,substitution,out,[],1626179,,,1610612739,31,20,2023-03-12T21:32:47Z,1330000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M45.00S,2023-03-12T21:32:35.1Z,1,REGULAR,substitution,out,[],1630550,,,1610612739,31,20,2023-03-12T21:32:47Z,1340000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M45.00S,2023-03-12T21:32:35.1Z,1,REGULAR,substitution,in,[],1629023,,,1610612739,31,20,2023-03-12T21:32:47Z,1350000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M45.00S,2023-03-12T21:32:35.1Z,1,REGULAR,substitution,in,[],1628372,,,1610612739,31,20,2023-03-12T21:32:47Z,1360000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M40.00S,2023-03-12T21:32:48.5Z,1,REGULAR,turnover,bad pass,[],1627747,,,1610612739,31,20,2023-03-12T21:32:56Z,1370000,False,,,0,,C. LeVert bad pass TURNOVER (2 TO),"[1627747, 1628372]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Smith Jr.,1628372.0
140,PT01M40.00S,2023-03-12T21:32:48.5Z,1,REGULAR,steal,,[],1628372,,,1610612766,31,20,2023-03-12T21:32:52Z,1380000,False,,,0,,D. Smith Jr. STEAL (3 STL),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
141,PT01M34.00S,2023-03-12T21:32:54.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629004,94.1688567674113,50.245098039215684,1610612766,33,20,2023-03-12T21:33:02Z,1390000,False,1.0,2.0,1,right,S. Mykhailiuk running DUNK (2 PTS) (D. Smith Jr. 2 AST),"[1629004, 1628372]",1610612766.0,CHA,running,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,0.26,Made,2.0,,,,,,,,,,D. Smith Jr.,1628372.0,2.0,,,,,
144,PT01M26.00S,2023-03-12T21:33:06.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631121,,,1610612739,33,20,2023-03-12T21:43:38Z,1410000,False,,,0,,B. McGowens personal FOUL (1 PF) (LeVert 2 FT),"[1631121, 1627747]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Mid-Range,16-24 Center,,,,,,,,1627964.0,1.0,0.0,LeVert,1627747.0,,,,,,,,
146,PT01M26.00S,2023-03-12T21:33:31.5Z,1,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,33,21,2023-03-12T21:33:31Z,1430000,False,,,0,,C. LeVert Free Throw 1 of 2 (1 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
147,PT01M26.00S,2023-03-12T21:33:50.5Z,1,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,33,22,2023-03-12T21:33:50Z,1440000,False,,,0,,C. LeVert Free Throw 2 of 2 (2 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
148,PT01M10.00S,2023-03-12T21:34:09.1Z,1,REGULAR,2pt,Jump Shot,[],1629004,92.85479632063075,69.11764705882352,1610612766,33,22,2023-03-12T21:35:26Z,1450000,False,96.0,15.0,1,right,MISS S. Mykhailiuk 9' driving floating Shot,[1629004],1610612766.0,CHA,driving floating,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,8-16 Right,9.67,Missed,,,,,,,,,,,,,,,,,,
149,PT01M07.00S,2023-03-12T21:34:12.1Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612739,33,22,2023-03-12T21:34:13Z,1460000,False,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,8-16 Right,,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,,
150,PT01M00.00S,2023-03-12T21:34:21.7Z,1,REGULAR,turnover,out-of-bounds,[],201937,,,1610612739,33,22,2023-03-12T21:34:28Z,1470000,False,,,0,,R. Rubio step out-of-bounds TURNOVER (1 TO),[201937],1610612739.0,CLE,step,,,Rubio,R. Rubio,,,,,Right Corner 3,24+ Right,,,,,,,,1627964.0,,,,,,,,,,1.0,,
151,PT00M49.80S,2023-03-12T21:34:41.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629023,70.51576872536137,51.9607843137255,1610612766,35,22,2023-03-12T21:34:45Z,1480000,False,10.0,225.0,1,right,P. Washington 22' Jump Shot (12 PTS) (D. Smith Jr. 3 AST),"[1629023, 1628372]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Center,22.49,Made,12.0,,,,,,,,,,D. Smith Jr.,1628372.0,3.0,,,,,
153,PT00M36.30S,2023-03-12T21:34:56.9Z,1,REGULAR,3pt,Jump Shot,[],1629636,23.73521681997372,87.00980392156863,1610612739,35,22,2023-03-12T21:35:58Z,1500000,False,-185.0,171.0,1,left,MISS D. Garland 25' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
154,PT00M31.50S,2023-03-12T21:35:01.7Z,1,REGULAR,rebound,offensive,[],1626224,,,1610612739,35,22,2023-03-12T21:35:01Z,1510000,False,,,0,,C. Osman REBOUND (Off:1 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,,153.0,2.0,1.0,1.0,,,,,,,,,,,,,
155,PT00M31.50S,2023-03-12T21:35:01.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626224,5.590000152587891,50.0,1610612739,35,22,2023-03-12T21:36:17Z,1520000,False,0.0,0.0,1,left,MISS C. Osman putback Layup - blocked,"[1626224, 1629023]",1610612739.0,CLE,putback,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,Washington,1629023.0,,,
156,PT00M31.50S,2023-03-12T21:35:01.7Z,1,REGULAR,block,,[],1629023,,,1610612739,35,22,2023-03-12T21:35:03Z,1530000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
157,PT00M29.30S,2023-03-12T21:35:03.9Z,1,REGULAR,rebound,offensive,[],1626224,,,1610612739,35,22,2023-03-12T21:35:03Z,1540000,False,,,0,,C. Osman REBOUND (Off:2 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,8-16 Left,,,,155.0,3.0,1.0,2.0,,,,,,,,,,,,,
158,PT00M26.00S,2023-03-12T21:35:07.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627747,25.837713534822605,38.970588235294116,1610612739,35,22,2023-03-12T21:36:47Z,1550000,False,55.0,190.0,1,left,MISS C. LeVert 19' step back Shot,[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Center,19.82,Missed,,,,,,,,,,,,,,,,,,
159,PT00M23.60S,2023-03-12T21:35:09.6Z,1,REGULAR,rebound,defensive,[],1628372,,,1610612766,35,22,2023-03-12T21:36:47Z,1560000,False,,,0,,D. Smith Jr. REBOUND (Off:0 Def:4),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Center,,,,158.0,4.0,4.0,0.0,,,,,,,,,,,,,
160,PT00M03.40S,2023-03-12T21:35:32.3Z,1,REGULAR,turnover,out-of-bounds,[],1628372,,,1610612766,35,22,2023-03-12T21:35:38Z,1570000,False,,,0,,D. Smith Jr. bad pass out-of-bounds TURNOVER (1 TO),[1628372],1610612766.0,CHA,bad pass,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627964.0,,,,,,,,,,1.0,,
161,PT00M01.20S,2023-03-12T21:36:01.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627747,29.6484888304862,74.26470588235294,1610612739,35,25,2023-03-12T21:36:06Z,1580000,False,-121.0,226.0,1,left,C. LeVert 25' 3PT  (5 PTS) (R. Rubio 1 AST),"[1627747, 201937]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,25.67,Made,5.0,,,,,,,,,,R. Rubio,201937.0,1.0,,,,,
163,PT00M00.00S,2023-03-12T21:37:25.0Z,1,REGULAR,period,end,[],0,,,1610612766,35,25,2023-03-12T21:37:25Z,1600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-03-12T21:37:32.3Z,2,REGULAR,substitution,out,['startperiod'],201577,,,1610612766,35,25,2023-03-12T21:38:52Z,1620000,False,,,0,,SUB out: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-03-12T21:37:32.3Z,2,REGULAR,substitution,in,['startperiod'],1630596,,,1610612766,35,25,2023-03-12T21:38:52Z,1630000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2023-03-12T21:37:32.3Z,2,REGULAR,substitution,in,['startperiod'],1630205,,,1610612766,35,25,2023-03-12T21:38:52Z,1640000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2023-03-12T21:37:32.3Z,2,REGULAR,substitution,out,['startperiod'],1626224,,,1610612766,35,25,2023-03-12T21:42:30Z,1645000,False,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2023-03-12T21:38:47.1Z,2,REGULAR,period,start,[],0,,,1610612766,35,25,2023-03-12T21:38:53Z,1650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M47.00S,2023-03-12T21:38:58.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,92.19776609724047,56.372549019607845,1610612766,35,25,2023-03-12T21:39:25Z,1660000,False,32.0,21.0,1,right,MISS P. Washington floating Shot,[1629023],1610612766.0,CHA,floating,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,,,,,,
170,PT11M45.00S,2023-03-12T21:39:00.8Z,2,REGULAR,rebound,offensive,[],1630539,,,1610612766,35,25,2023-03-12T21:39:25Z,1670000,False,,,0,,K. Jones REBOUND (Off:1 Def:0),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,169.0,1.0,0.0,1.0,,,,,,,,,,,,,
171,PT11M43.00S,2023-03-12T21:39:03.0Z,2,REGULAR,turnover,bad pass,[],1630539,,,1610612766,35,25,2023-03-12T21:39:08Z,1680000,False,,,0,,K. Jones bad pass TURNOVER (2 TO),"[1630539, 1627747]",1610612766.0,CHA,,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,LeVert,1627747.0
