actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
15,PT11M09.00S,2023-01-01T00:11:07.8Z,1,REGULAR,3pt,Jump Shot,[],1630163,74.85216819973719,11.029411764705882,1610612766,0,2,2023-01-01T00:12:11Z,150000,False,-195.0,184.0,1,right,MISS L. Ball 26' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.8,Missed,,,,,,,,,,,,,,,,,,
16,PT11M06.00S,2023-01-01T00:11:10.8Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612751,0,2,2023-01-01T00:11:12Z,160000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,
17,PT10M59.00S,2023-01-01T00:11:17.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,5.338370565045992,51.470588235294116,1610612751,0,4,2023-01-01T00:11:22Z,170000,False,-7.0,-2.0,1,left,N. Claxton alley-oop DUNK (2 PTS) (K. Irving 1 AST),"[1629651, 202681]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,2.0,K. Irving,202681.0,1.0,,,,,,,,
19,PT10M46.00S,2023-01-01T00:11:30.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,94.03745072273325,52.69607843137255,1610612766,2,4,2023-01-01T00:11:34Z,190000,False,13.0,4.0,1,right,L. Ball driving Layup (2 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,,,2.0,,,,,,,,,,,
20,PT10M26.00S,2023-01-01T00:11:50.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,18.610381077529567,38.48039215686275,1610612751,2,6,2023-01-01T00:11:54Z,200000,False,58.0,122.0,1,left,K. Durant 13' pullup Jump Shot (2 PTS) (N. Claxton 1 AST),"[201142, 1629651]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,13.53,Made,,,,,,,2.0,N. Claxton,1629651.0,1.0,,,,,,,,
22,PT10M14.00S,2023-01-01T00:12:02.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,88.64980289093299,47.794117647058826,1610612766,2,6,2023-01-01T00:12:06Z,220000,False,-11.0,54.0,1,right,MISS T. Rozier turnaround fadeaway Shot,[1626179],1610612766.0,CHA,turnaround fadeaway,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,5.53,Missed,,,,,,,,,,,,,,,,,,
23,PT10M12.00S,2023-01-01T00:12:04.9Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,2,6,2023-01-01T00:12:06Z,230000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,22.0,2.0,2.0,0.0,,,,,,,,,,,,
24,PT10M01.00S,2023-01-01T00:12:15.2Z,1,REGULAR,3pt,Jump Shot,[],202681,32.14520367936925,70.58823529411765,1610612751,2,6,2023-01-01T00:13:40Z,240000,False,-103.0,250.0,1,left,MISS K. Irving 27' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,27.01,Missed,,,,,,,,,,,,,,,,,,
25,PT09M58.00S,2023-01-01T00:12:18.2Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,2,6,2023-01-01T00:12:20Z,250000,False,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Left Center,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,
26,PT09M49.00S,2023-01-01T00:12:28.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,83.919185282523,63.970588235294116,1610612766,4,6,2023-01-01T00:12:31Z,260000,False,70.0,99.0,1,right,G. Hayward 12' pullup Jump Shot (2 PTS) (L. Ball 1 AST),"[202330, 1630163]",1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Right,12.09,Made,,,,,,,2.0,L. Ball,1630163.0,1.0,,,,,,,,
28,PT09M31.00S,2023-01-01T00:12:46.3Z,1,REGULAR,2pt,Jump Shot,[],201142,5.601182654402102,21.813725490196077,1610612751,4,8,2023-01-01T00:12:50Z,280000,False,141.0,0.0,1,left,K. Durant 14' step back Jump Shot (4 PTS),[201142],1610612751.0,BKN,step back,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,14.09,Made,,,,,,,4.0,,,,,,,,,,,
29,PT09M15.00S,2023-01-01T00:13:01.3Z,1,REGULAR,3pt,Jump Shot,[],1630163,64.47109067017082,22.30392156862745,1610612766,4,8,2023-01-01T00:13:05Z,290000,False,-138.0,281.0,1,right,MISS L. Ball 31' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,31.37,Missed,,,,,,,,,,,,,,,,,,
30,PT09M13.00S,2023-01-01T00:13:03.3Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612751,4,8,2023-01-01T00:13:05Z,300000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,
31,PT09M09.00S,2023-01-01T00:13:07.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,23.078186596583443,88.97058823529412,1610612751,4,11,2023-01-01T00:13:14Z,310000,False,-195.0,164.0,1,left,R. O'Neale 25' 3PT  (3 PTS) (K. Irving 2 AST),"[1626220, 202681]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.5,Made,,,,,,,3.0,K. Irving,202681.0,2.0,,,,,,,,
33,PT08M48.00S,2023-01-01T00:13:30.7Z,1,REGULAR,turnover,out-of-bounds,[],202330,,,1610612766,4,11,2023-01-01T00:13:38Z,330000,False,,,0,,G. Hayward bad pass out-of-bounds TURNOVER (1 TO),[202330],1610612766.0,CHA,bad pass,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202007.0,1.0,,,,,,
34,PT08M38.00S,2023-01-01T00:13:47.1Z,1,REGULAR,turnover,bad pass,[],1627732,,,1610612751,4,11,2023-01-01T00:13:51Z,340000,False,,,0,,B. Simmons bad pass TURNOVER (1 TO),"[1627732, 203486]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1.0,Plumlee,203486.0,,,,
35,PT08M38.00S,2023-01-01T00:13:47.1Z,1,REGULAR,steal,,[],203486,,,1610612766,4,11,2023-01-01T00:13:50Z,350000,False,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
36,PT08M35.00S,2023-01-01T00:13:50.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203486,93.11760840998686,51.225490196078425,1610612766,6,11,2023-01-01T00:13:57Z,360000,False,6.0,12.0,1,right,M. Plumlee running DUNK (2 PTS),[203486],1610612766.0,CHA,running,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,,,2.0,,,,,,,,,,,
37,PT08M22.00S,2023-01-01T00:14:06.2Z,1,REGULAR,foul,offensive,[],201142,,,1610612751,6,11,2023-01-01T00:14:27Z,370000,False,,,0,,K. Durant offensive FOUL (1 PF),"[201142, 202330]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1146.0,,,,1.0,0.0,Hayward,202330.0
39,PT08M22.00S,2023-01-01T00:14:06.2Z,1,REGULAR,turnover,offensive foul,[],201142,,,1610612751,6,11,2023-01-01T00:14:06Z,390000,False,,,0,,K. Durant offensive foul TURNOVER (1 TO),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1146.0,1.0,,,,,,
40,PT08M01.00S,2023-01-01T00:14:37.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626179,88.78120893561103,55.63725490196079,1610612766,6,11,2023-01-01T00:16:19Z,400000,False,28.0,53.0,1,right,MISS T. Rozier 6' fadeaway Shot,[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,,,,,,,,,,,,,,,,,,
41,PT08M00.00S,2023-01-01T00:14:38.8Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,6,11,2023-01-01T00:14:41Z,410000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,
42,PT07M56.00S,2023-01-01T00:14:48.6Z,1,REGULAR,violation,kicked ball,[],1629023,,,1610612751,6,11,2023-01-01T00:14:54Z,420000,False,,,0,,P. Washington kicked ball VIOLATION,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,202007.0,,,,,,,
43,PT07M49.00S,2023-01-01T00:15:10.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,12.959921156373195,37.00980392156863,1610612751,6,13,2023-01-01T00:15:14Z,430000,False,65.0,69.0,1,left,R. O'Neale 9' driving floating Jump Shot (5 PTS) (B. Simmons 1 AST),"[1626220, 1627732]",1610612751.0,BKN,driving floating,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Right,9.5,Made,,,,,,,5.0,B. Simmons,1627732.0,1.0,,,,,,,,
45,PT07M39.00S,2023-01-01T00:15:23.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203486,91.93495400788436,50.0,1610612766,8,13,2023-01-01T00:15:28Z,450000,False,0.0,23.0,1,right,M. Plumlee driving Hook (4 PTS) (L. Ball 2 AST),"[203486, 1630163]",1610612766.0,CHA,driving,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,,,4.0,L. Ball,1630163.0,2.0,,,,,,,,
47,PT07M39.00S,2023-01-01T00:15:26.7Z,1,REGULAR,foul,personal,['1freethrow'],1629651,,,1610612766,8,13,2023-01-01T00:15:47Z,470000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Plumlee 1 FT),"[1629651, 203486]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202007.0,,,,1.0,0.0,Plumlee,203486.0
49,PT07M39.00S,2023-01-01T00:15:49.9Z,1,REGULAR,freethrow,1 of 1,[],203486,,,1610612766,9,13,2023-01-01T00:15:49Z,490000,False,,,0,,M. Plumlee Free Throw 1 of 1 (5 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
50,PT07M22.00S,2023-01-01T00:16:08.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,7.046649145860711,57.59803921568627,1610612751,9,15,2023-01-01T00:18:21Z,500000,False,-38.0,14.0,1,left,N. Claxton Hook (4 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,4.04,Made,,,,,,,4.0,,,,,,,,,,,
51,PT07M00.00S,2023-01-01T00:16:30.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203486,89.43823915900131,50.49019607843137,1610612766,11,15,2023-01-01T00:16:35Z,510000,False,2.0,47.0,1,right,M. Plumlee Hook (7 PTS) (L. Ball 3 AST),"[203486, 1630163]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,4.69,Made,,,,,,,7.0,L. Ball,1630163.0,3.0,,,,,,,,
53,PT06M49.00S,2023-01-01T00:16:41.6Z,1,REGULAR,turnover,bad pass,[],1627732,,,1610612751,11,15,2023-01-01T00:16:45Z,530000,False,,,0,,B. Simmons bad pass TURNOVER (2 TO),"[1627732, 1630163]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,Ball,1630163.0,,,,
54,PT06M49.00S,2023-01-01T00:16:41.6Z,1,REGULAR,steal,,[],1630163,,,1610612766,11,15,2023-01-01T00:16:43Z,540000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT06M43.00S,2023-01-01T00:16:48.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202330,93.11760840998686,53.18627450980392,1610612766,11,15,2023-01-01T00:19:30Z,550000,False,16.0,12.0,1,right,MISS G. Hayward running reverse Layup,[202330],1610612766.0,CHA,running reverse,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,,,,,,,,,,
56,PT06M40.00S,2023-01-01T00:16:51.1Z,1,REGULAR,rebound,defensive,[],202681,,,1610612751,11,15,2023-01-01T00:17:31Z,560000,False,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,
59,PT06M37.00S,2023-01-01T00:16:54.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202681,15.062417871222076,43.13725490196079,1610612751,11,15,2023-01-01T00:20:04Z,590000,False,34.0,89.0,1,left,MISS K. Irving 9' running pullup Shot,[202681],1610612751.0,BKN,running pullup,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,9.55,Missed,,,,,,,,,,,,,,,,,,
60,PT06M37.00S,2023-01-01T00:16:54.0Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,11,15,2023-01-01T00:17:43Z,600000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,
61,PT06M31.00S,2023-01-01T00:17:03.1Z,1,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612766,11,15,2023-01-01T00:17:23Z,610000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Plumlee 2 FT),"[1626220, 203486]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202007.0,,,,1.0,0.0,Plumlee,203486.0
63,PT06M31.00S,2023-01-01T00:17:30.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,11,15,2023-01-01T00:17:30Z,630000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M31.00S,2023-01-01T00:20:25.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203486,,,1610612766,12,15,2023-01-01T00:20:25Z,640000,False,,,0,,M. Plumlee Free Throw 1 of 2 (8 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
65,PT06M31.00S,2023-01-01T00:20:40.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203486,,,1610612766,13,15,2023-01-01T00:20:40Z,650000,False,,,0,,M. Plumlee Free Throw 2 of 2 (9 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
66,PT06M17.00S,2023-01-01T00:20:57.2Z,1,REGULAR,3pt,Jump Shot,[],1626220,30.305519053876477,69.6078431372549,1610612751,13,15,2023-01-01T00:21:01Z,660000,False,-98.0,232.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
67,PT06M14.00S,2023-01-01T00:21:00.2Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,13,15,2023-01-01T00:21:01Z,670000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,
68,PT06M09.00S,2023-01-01T00:21:06.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,69.59592641261499,73.52941176470588,1610612766,13,15,2023-01-01T00:21:14Z,680000,False,118.0,233.0,1,right,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
69,PT06M09.00S,2023-01-01T00:21:06.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,13,15,2023-01-01T00:21:14Z,690000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,68.0,,,,,,,,,,,,,,,
71,PT05M59.00S,2023-01-01T00:21:21.7Z,1,REGULAR,2pt,Jump Shot,[],202681,20.18725361366623,19.11764705882353,1610612751,13,15,2023-01-01T00:21:25Z,710000,False,154.0,137.0,1,left,MISS K. Irving 20' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,20.66,Missed,,,,,,,,,,,,,,,,,,
72,PT05M55.00S,2023-01-01T00:21:25.7Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,13,15,2023-01-01T00:21:25Z,720000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right Center,,,,,71.0,2.0,2.0,0.0,,,,,,,,,,,,
73,PT05M47.00S,2023-01-01T00:21:33.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203486,91.27792378449409,46.32352941176471,1610612766,13,15,2023-01-01T00:21:37Z,730000,False,-18.0,29.0,1,right,MISS M. Plumlee driving Layup - blocked,"[203486, 1629651]",1610612766.0,CHA,driving,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,3.48,Missed,Claxton,1629651.0,,,,,,,,,,,,,,,,
74,PT05M47.00S,2023-01-01T00:21:33.5Z,1,REGULAR,block,,[],1629651,,,1610612766,13,15,2023-01-01T00:21:36Z,740000,False,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
75,PT05M44.00S,2023-01-01T00:21:36.5Z,1,REGULAR,rebound,defensive,[],202681,,,1610612751,13,15,2023-01-01T00:21:37Z,750000,False,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,73.0,2.0,2.0,0.0,,,,,,,,,,,,
76,PT05M38.00S,2023-01-01T00:21:41.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202681,13.61695137976347,47.549019607843135,1610612751,13,17,2023-01-01T00:23:05Z,760000,False,12.0,75.0,1,left,K. Irving 7' driving floating Jump Shot (4 PTS),[202681],1610612751.0,BKN,driving floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,7.65,Made,,,,,,,4.0,,,,,,,,,,,
77,PT05M17.00S,2023-01-01T00:22:06.1Z,1,REGULAR,turnover,traveling,[],1630163,,,1610612766,13,17,2023-01-01T00:22:11Z,770000,False,,,0,,L. Ball traveling TURNOVER (1 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1146.0,1.0,,,,,,
78,PT05M17.00S,2023-01-01T00:22:22.4Z,1,REGULAR,substitution,out,[],202330,,,1610612751,13,17,2023-01-01T00:22:35Z,780000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M17.00S,2023-01-01T00:22:22.4Z,1,REGULAR,substitution,out,[],1627732,,,1610612751,13,17,2023-01-01T00:22:35Z,790000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M17.00S,2023-01-01T00:22:22.4Z,1,REGULAR,substitution,in,[],1629667,,,1610612751,13,17,2023-01-01T00:22:35Z,800000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M17.00S,2023-01-01T00:22:22.4Z,1,REGULAR,substitution,in,[],203933,,,1610612751,13,17,2023-01-01T00:22:35Z,810000,False,,,0,,SUB in: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M57.00S,2023-01-01T00:22:49.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201142,7.178055190538765,64.4607843137255,1610612751,13,19,2023-01-01T00:22:54Z,820000,False,-72.0,15.0,1,left,K. Durant 7' driving Layup (6 PTS) (T. Warren 1 AST),"[201142, 203933]",1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,7.38,Made,,,,,,,6.0,T. Warren,203933.0,1.0,,,,,,,,
