actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-02T00:10:15.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-02T00:10:15Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-03-02T00:10:18.6Z,1,REGULAR,jumpball,recovered,[],1626162,,,1610612766,0,0,2023-03-02T00:10:18Z,40000,False,,,0,,Jump Ball M. Williams vs. D. Ayton: Tip to K. Oubre Jr.,"[1626162, 1631109, 1629028]",1610612766.0,CHA,startperiod,K. Oubre Jr.,1626162.0,Oubre Jr.,K. Oubre Jr.,Williams,1631109.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2023-03-02T00:10:36.5Z,1,REGULAR,3pt,Jump Shot,[],202330,32.802233902759525,49.754901960784316,1610612766,0,0,2023-03-02T00:10:42Z,70000,False,1.0,256.0,1,left,MISS G. Hayward 25' pullup 3PT,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2023-03-02T00:10:39.5Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612756,0,0,2023-03-02T00:10:42Z,80000,False,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M21.00S,2023-03-02T00:10:53.2Z,1,REGULAR,2pt,Jump Shot,[],201142,75.1149802890933,56.372549019607845,1610612756,0,0,2023-03-02T00:11:37Z,90000,False,32.0,181.0,1,right,MISS K. Durant 18' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,18.42,Missed,,,,,,,,,,,,,,,,,,
10,PT11M17.00S,2023-03-02T00:10:57.2Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,0,0,2023-03-02T00:10:57Z,100000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M07.00S,2023-03-02T00:11:06.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,14.273981603153747,45.588235294117645,1610612766,0,0,2023-03-02T00:11:11Z,110000,False,22.0,82.0,1,left,MISS T. Rozier 8' driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,8.46,Missed,,,,,,,,,,,,,,,,,,
12,PT11M04.00S,2023-03-02T00:11:09.3Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,0,0,2023-03-02T00:11:09Z,120000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT10M58.00S,2023-03-02T00:11:16.2Z,1,REGULAR,2pt,Jump Shot,[],1626164,74.72076215505913,50.0,1610612756,0,0,2023-03-02T00:11:20Z,130000,False,0.0,185.0,1,right,MISS D. Booker 18' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,18.51,Missed,,,,,,,,,,,,,,,,,,
14,PT10M55.00S,2023-03-02T00:11:19.2Z,1,REGULAR,rebound,defensive,[],1630550,,,1610612766,0,0,2023-03-02T00:11:20Z,140000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Mid-Range,16-24 Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
