actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
87,PT05M53.00S,2022-11-25T22:23:48.3Z,1,REGULAR,3pt,Jump Shot,[],1630162,32.933639947437584,54.65686274509803,1610612750,11,20,2022-11-25T22:32:02Z,860000,False,-23.0,257.0,1,left,A. Edwards 25' 3PT pullup (7 PTS) (K. Towns 1 AST),"[1630162, 1626157]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.82,Made,,,,7.0,K. Towns,1626157.0,1.0,,,,,,,,,,,
88,PT05M41.00S,2022-11-25T22:24:00.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,91.67214191852825,55.392156862745104,1610612766,11,20,2022-11-25T22:33:27Z,870000,False,27.0,26.0,1,right,MISS J. McDaniels cutting Layup - blocked,"[1629667, 203937]",1610612766.0,CHA,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.73,Missed,Anderson,203937.0,,,,,,,,,,,,,,,,
89,PT05M41.00S,2022-11-25T22:24:00.5Z,1,REGULAR,block,,[],203937,,,1610612766,11,20,2022-11-25T22:24:04Z,880000,False,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
90,PT05M38.00S,2022-11-25T22:24:03.5Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,11,20,2022-11-25T22:24:08Z,890000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,88.0,,,,,3.0,3.0,0.0,,,,,,,,
91,PT05M38.00S,2022-11-25T22:24:09.2Z,1,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,11,20,2022-11-25T22:34:55Z,900000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (2 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,,
92,PT05M30.00S,2022-11-25T22:24:27.5Z,1,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612766,11,20,2022-11-25T22:24:37Z,910000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Plumlee 2 FT),"[1626157, 203486]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1162.0,1.0,0.0,Plumlee,203486.0,,,
94,PT05M30.00S,2022-11-25T22:24:55.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203486,,,1610612766,11,20,2022-11-25T22:25:21Z,930000,False,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
95,PT05M30.00S,2022-11-25T22:24:55.6Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,11,20,2022-11-25T22:25:21Z,940000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,
96,PT05M30.00S,2022-11-25T22:24:55.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203486,,,1610612766,11,20,2022-11-25T22:25:21Z,950000,False,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
97,PT05M27.00S,2022-11-25T22:24:58.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,11,20,2022-11-25T22:25:21Z,960000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,96.0,,,,,1.0,1.0,0.0,,,,,,,,
98,PT05M14.00S,2022-11-25T22:25:24.0Z,1,REGULAR,3pt,Jump Shot,[],1630162,5.206964520367937,96.32352941176471,1610612750,11,20,2022-11-25T22:25:28Z,970000,False,-232.0,-4.0,1,left,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
99,PT05M12.00S,2022-11-25T22:25:26.0Z,1,REGULAR,rebound,defensive,[],1630539,,,1610612766,11,20,2022-11-25T22:25:28Z,980000,False,,,0,,K. Jones REBOUND (Off:0 Def:1),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Left Corner 3,24+ Left,,,,,98.0,,,,,1.0,1.0,0.0,,,,,,,,
100,PT05M05.00S,2022-11-25T22:25:33.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,93.11760840998686,50.73529411764706,1610612766,13,20,2022-11-25T22:25:40Z,990000,False,4.0,12.0,1,right,M. Plumlee reverse DUNK (2 PTS) (T. Maledon 1 AST),"[203486, 1630177]",1610612766.0,CHA,reverse,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,1.27,Made,,,,2.0,T. Maledon,1630177.0,1.0,,,,,,,,,,,
102,PT04M54.00S,2022-11-25T22:25:44.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,7.5722733245729295,52.450980392156865,1610612750,13,22,2022-11-25T22:37:08Z,1010000,False,-12.0,19.0,1,left,K. Towns driving Layup (9 PTS) (D. Russell 3 AST),"[1626157, 1626156]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.24,Made,,,,9.0,D. Russell,1626156.0,3.0,,,,,,,,,,,
104,PT04M44.00S,2022-11-25T22:25:56.8Z,1,REGULAR,foul,personal,[],203937,,,1610612766,13,22,2022-11-25T22:26:28Z,1030000,False,,,0,,K. Anderson personal FOUL (1 PF),"[203937, 203486]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2005.0,1.0,0.0,Plumlee,203486.0,,,
106,PT04M44.00S,2022-11-25T22:26:13.4Z,1,REGULAR,substitution,out,[],1630162,,,1610612766,13,22,2022-11-25T22:26:16Z,1050000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M44.00S,2022-11-25T22:26:13.4Z,1,REGULAR,substitution,in,[],203085,,,1610612766,13,22,2022-11-25T22:26:16Z,1060000,False,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M38.00S,2022-11-25T22:26:32.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,91.5407358738502,51.71568627450981,1610612766,13,22,2022-11-25T22:38:01Z,1070000,False,9.0,27.0,1,right,MISS K. Oubre Jr. driving Layup - blocked,"[1626162, 203937]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.83,Missed,Anderson,203937.0,,,,,,,,,,,,,,,,
109,PT04M38.00S,2022-11-25T22:26:32.1Z,1,REGULAR,block,,[],203937,,,1610612766,13,22,2022-11-25T22:27:50Z,1080000,False,,,0,,K. Anderson BLOCK (2 BLK),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
110,PT04M38.00S,2022-11-25T22:26:32.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,13,22,2022-11-25T22:26:41Z,1090000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,108.0,,,,,,,,,,,,,,,
112,PT04M25.00S,2022-11-25T22:26:50.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,12.434296977660972,50.245098039215684,1610612750,13,22,2022-11-25T22:39:58Z,1110000,False,-1.0,64.0,1,left,MISS K. Towns 6' driving floating Shot,[1626157],1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,,,,,
113,PT04M23.00S,2022-11-25T22:26:52.4Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,13,22,2022-11-25T22:39:58Z,1120000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,112.0,,,,,1.0,1.0,0.0,,,,,,,,
114,PT04M19.00S,2022-11-25T22:26:56.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626162,92.59198423127464,52.20588235294118,1610612766,15,22,2022-11-25T22:27:03Z,1130000,False,11.0,17.0,1,right,K. Oubre Jr. running Layup (6 PTS),[1626162],1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.03,Made,,,,6.0,,,,,,,,,,,,,,
115,PT04M11.00S,2022-11-25T22:27:04.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,5.863994743758213,51.71568627450981,1610612750,15,22,2022-11-25T22:40:39Z,1140000,False,-9.0,3.0,1,left,MISS J. McDaniels driving finger roll Layup,[1630183],1610612750.0,MIN,driving finger roll,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,,,,,,,,,,
116,PT04M09.00S,2022-11-25T22:27:06.2Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,15,22,2022-11-25T22:27:09Z,1150000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,115.0,,,,,2.0,2.0,0.0,,,,,,,,
117,PT04M05.00S,2022-11-25T22:27:10.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630539,93.24901445466492,48.77450980392157,1610612766,17,22,2022-11-25T22:41:02Z,1160000,False,-6.0,11.0,1,right,K. Jones running alley-oop DUNK (2 PTS) (M. Plumlee 2 AST),"[1630539, 203486]",1610612766.0,CHA,running alley-oop,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,1.26,Made,,,,2.0,M. Plumlee,203486.0,2.0,,,,,,,,,,,
119,PT04M04.00S,2022-11-25T22:27:16.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,17,22,2022-11-25T22:27:16Z,1180000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M04.00S,2022-11-25T22:28:32.4Z,1,REGULAR,substitution,out,[],1629667,,,1610612750,17,22,2022-11-25T22:30:08Z,1190000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT04M04.00S,2022-11-25T22:28:32.4Z,1,REGULAR,substitution,out,[],203486,,,1610612750,17,22,2022-11-25T22:30:08Z,1200000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT04M04.00S,2022-11-25T22:28:32.4Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,17,22,2022-11-25T22:30:08Z,1210000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT04M04.00S,2022-11-25T22:28:32.4Z,1,REGULAR,substitution,in,[],1630208,,,1610612750,17,22,2022-11-25T22:30:08Z,1220000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT04M04.00S,2022-11-25T22:28:32.4Z,1,REGULAR,substitution,in,[],1630547,,,1610612750,17,22,2022-11-25T22:30:08Z,1230000,False,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT04M04.00S,2022-11-25T22:28:32.4Z,1,REGULAR,substitution,in,[],1629669,,,1610612750,17,22,2022-11-25T22:30:08Z,1240000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M39.00S,2022-11-25T22:30:31.8Z,1,REGULAR,2pt,Jump Shot,[],1626156,15.719448094612352,66.91176470588235,1610612750,17,24,2022-11-25T22:41:45Z,1250000,False,-85.0,95.0,1,left,D. Russell 12' turnaround fadeaway Jump Shot (4 PTS),[1626156],1610612750.0,MIN,turnaround fadeaway,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,12.74,Made,,,,4.0,,,,,,,,,,,,,,
127,PT03M21.00S,2022-11-25T22:30:50.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,93.51182654402102,53.92156862745098,1610612766,19,24,2022-11-25T22:30:59Z,1260000,False,20.0,8.0,1,right,K. Oubre Jr. driving Layup (8 PTS),[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.14,Made,,,,8.0,,,,,,,,,,,,,,
128,PT03M12.00S,2022-11-25T22:30:58.9Z,1,REGULAR,3pt,Jump Shot,[],1626157,34.247700394218136,50.0,1610612750,19,27,2022-11-25T22:42:14Z,1270000,False,0.0,269.0,1,left,K. Towns 26' 3PT  (12 PTS) (A. Rivers 1 AST),"[1626157, 203085]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,26.94,Made,,,,12.0,A. Rivers,203085.0,1.0,,,,,,,,,,,
130,PT02M56.00S,2022-11-25T22:31:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,92.32917214191852,51.225490196078425,1610612766,21,27,2022-11-25T22:42:30Z,1290000,False,6.0,20.0,1,right,T. Maledon driving Layup (2 PTS),[1630177],1610612766.0,CHA,driving,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,2.05,Made,,,,2.0,,,,,,,,,,,,,,
132,PT02M56.00S,2022-11-25T22:31:29.1Z,1,REGULAR,foul,personal,['1freethrow'],1629669,,,1610612766,21,27,2022-11-25T22:31:37Z,1310000,False,,,0,,J. Nowell shooting personal FOUL (1 PF) (Maledon 1 FT),"[1629669, 1630177]",1610612750.0,MIN,shooting,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2005.0,1.0,0.0,Maledon,1630177.0,,,
134,PT02M56.00S,2022-11-25T22:31:38.5Z,1,REGULAR,substitution,out,[],1626162,,,1610612766,21,27,2022-11-25T22:31:51Z,1330000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M56.00S,2022-11-25T22:31:38.5Z,1,REGULAR,substitution,out,[],1626156,,,1610612766,21,27,2022-11-25T22:31:51Z,1340000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M56.00S,2022-11-25T22:31:38.5Z,1,REGULAR,substitution,in,[],1626179,,,1610612766,21,27,2022-11-25T22:31:51Z,1350000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M56.00S,2022-11-25T22:31:38.5Z,1,REGULAR,substitution,in,[],1630162,,,1610612766,21,27,2022-11-25T22:31:51Z,1360000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M56.00S,2022-11-25T22:31:50.7Z,1,REGULAR,freethrow,1 of 1,[],1630177,,,1610612766,21,27,2022-11-25T22:31:50Z,1370000,False,,,0,,MISS T. Maledon Free Throw 1 of 1,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
139,PT02M55.00S,2022-11-25T22:31:51.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,21,27,2022-11-25T22:31:54Z,1380000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,138.0,,,,,,,,,,,,,,,
140,PT02M45.00S,2022-11-25T22:32:07.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.995400788436268,50.0,1610612750,21,27,2022-11-25T22:44:16Z,1390000,False,0.0,4.0,1,left,MISS K. Towns cutting Layup - blocked,"[1626157, 1630539]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.39,Missed,Jones,1630539.0,,,,,,,,,,,,,,,,
141,PT02M45.00S,2022-11-25T22:32:07.7Z,1,REGULAR,block,,[],1630539,,,1610612750,21,27,2022-11-25T22:32:13Z,1400000,False,,,0,,K. Jones BLOCK (1 BLK),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
142,PT02M36.00S,2022-11-25T22:32:16.7Z,1,REGULAR,rebound,defensive,[],1630547,,,1610612766,21,27,2022-11-25T22:32:20Z,1410000,False,,,0,,J. Bouknight REBOUND (Off:0 Def:1),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,,,,,140.0,,,,,1.0,1.0,0.0,,,,,,,,
143,PT02M36.00S,2022-11-25T22:32:17.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,91.80354796320631,50.73529411764706,1610612766,23,27,2022-11-25T22:44:39Z,1420000,False,4.0,25.0,1,right,T. Maledon driving Layup (4 PTS) (J. Bouknight 1 AST),"[1630177, 1630547]",1610612766.0,CHA,driving,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,2.48,Made,,,,4.0,J. Bouknight,1630547.0,1.0,,,,,,,,,,,
144,PT02M36.00S,2022-11-25T22:32:20.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203085,,,1610612766,23,27,2022-11-25T22:32:32Z,1430000,False,,,0,,A. Rivers shooting personal FOUL (1 PF) (Maledon 1 FT),"[203085, 1630177]",1610612750.0,MIN,shooting,,,Rivers,A. Rivers,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1162.0,1.0,0.0,Maledon,1630177.0,,,
147,PT02M36.00S,2022-11-25T22:32:42.2Z,1,REGULAR,freethrow,1 of 1,[],1630177,,,1610612766,24,27,2022-11-25T22:32:42Z,1450000,False,,,0,,T. Maledon Free Throw 1 of 1 (5 PTS),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,Made,,,,5.0,,,,,,,,,,,,,,
148,PT02M20.00S,2022-11-25T22:33:01.7Z,1,REGULAR,foul,personal,['2freethrow'],1630547,,,1610612750,24,27,2022-11-25T22:33:12Z,1460000,False,,,0,,J. Bouknight shooting personal FOUL (1 PF) (Rivers 2 FT),"[1630547, 203085]",1610612766.0,CHA,shooting,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2005.0,1.0,0.0,Rivers,203085.0,,,
150,PT02M20.00S,2022-11-25T22:33:25.8Z,1,REGULAR,freethrow,1 of 2,[],203085,,,1610612750,24,28,2022-11-25T22:33:25Z,1480000,False,,,0,,A. Rivers Free Throw 1 of 2 (1 PTS),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,Made,,,,1.0,,,,,,,,,,,,,,
151,PT02M20.00S,2022-11-25T22:33:26.9Z,1,REGULAR,substitution,out,[],1626157,,,1610612750,24,28,2022-11-25T22:33:32Z,1490000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M20.00S,2022-11-25T22:33:26.9Z,1,REGULAR,substitution,in,[],203497,,,1610612750,24,28,2022-11-25T22:33:32Z,1500000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT02M20.00S,2022-11-25T22:33:42.9Z,1,REGULAR,freethrow,2 of 2,[],203085,,,1610612750,24,29,2022-11-25T22:33:42Z,1510000,False,,,0,,A. Rivers Free Throw 2 of 2 (2 PTS),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,Made,,,,2.0,,,,,,,,,,,,,,
154,PT02M08.00S,2022-11-25T22:33:55.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,94.69448094612353,52.69607843137255,1610612766,24,29,2022-11-25T22:45:45Z,1520000,False,13.0,-3.0,1,right,MISS N. Richards cutting Layup - blocked,"[1630208, 203497]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.37,Missed,Gobert,203497.0,,,,,,,,,,,,,,,,
155,PT02M08.00S,2022-11-25T22:33:55.6Z,1,REGULAR,block,,[],203497,,,1610612766,24,29,2022-11-25T22:33:58Z,1530000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
156,PT02M05.00S,2022-11-25T22:33:58.6Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,24,29,2022-11-25T22:34:00Z,1540000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,154.0,,,,,4.0,4.0,0.0,,,,,,,,
157,PT01M59.00S,2022-11-25T22:34:05.0Z,1,REGULAR,3pt,Jump Shot,[],1630162,34.247700394218136,50.245098039215684,1610612750,24,29,2022-11-25T22:46:32Z,1550000,False,-1.0,269.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,26.94,Missed,,,,,,,,,,,,,,,,,,
158,PT01M56.00S,2022-11-25T22:34:08.0Z,1,REGULAR,rebound,defensive,[],1630539,,,1610612766,24,29,2022-11-25T22:34:10Z,1560000,False,,,0,,K. Jones REBOUND (Off:0 Def:2),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Above the Break 3,24+ Center,,,,,157.0,,,,,2.0,2.0,0.0,,,,,,,,
159,PT01M43.00S,2022-11-25T22:34:20.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,93.11760840998686,47.549019607843135,1610612766,26,29,2022-11-25T22:34:25Z,1570000,False,-12.0,12.0,1,right,N. Richards Layup (2 PTS) (T. Maledon 2 AST),"[1630208, 1630177]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.73,Made,,,,2.0,T. Maledon,1630177.0,2.0,,,,,,,,,,,
161,PT01M27.00S,2022-11-25T22:34:37.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.915243101182654,53.67647058823529,1610612750,26,31,2022-11-25T22:34:44Z,1590000,False,-18.0,13.0,1,left,A. Edwards Layup (9 PTS) (K. Anderson 1 AST),"[1630162, 203937]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.22,Made,,,,9.0,K. Anderson,203937.0,1.0,,,,,,,,,,,
163,PT01M10.00S,2022-11-25T22:34:53.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,89.09329829172142,63.13189338235294,1610612766,28,31,2022-11-25T22:47:34Z,1610000,False,66.0,50.0,1,right,T. Rozier 8' driving floating bank Jump Shot (2 PTS) (N. Richards 1 AST),"[1626179, 1630208]",1610612766.0,CHA,driving floating bank,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Right,8.26,Made,,,,2.0,N. Richards,1630208.0,1.0,,,,,,,,,,,
164,PT00M57.40S,2022-11-25T22:35:08.6Z,1,REGULAR,turnover,out-of-bounds,[],1629669,,,1610612750,28,31,2022-11-25T22:35:20Z,1620000,False,,,0,,J. Nowell bad pass out-of-bounds TURNOVER (1 TO),[1629669],1610612750.0,MIN,bad pass,,,Nowell,J. Nowell,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,2005.0,,,,,1.0,,
165,PT00M45.70S,2022-11-25T22:35:29.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626179,89.83245729303549,76.22549019607843,1610612766,28,31,2022-11-25T22:35:36Z,1630000,False,131.0,43.0,1,right,MISS T. Rozier 13' fadeaway Shot,[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,13.8,Missed,,,,,,,,,,,,,,,,,,
166,PT00M43.70S,2022-11-25T22:35:31.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,28,31,2022-11-25T22:35:36Z,1640000,False,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,165.0,,,,,6.0,5.0,1.0,,,,,,,,
167,PT00M31.90S,2022-11-25T22:35:42.9Z,1,REGULAR,3pt,Jump Shot,[],1629669,29.122864651773984,23.52941176470588,1610612750,28,31,2022-11-25T22:49:25Z,1650000,False,132.0,221.0,1,left,MISS J. Nowell 25' pullup 3PT,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
168,PT00M29.10S,2022-11-25T22:35:45.6Z,1,REGULAR,rebound,defensive,[],1630177,,,1610612766,28,31,2022-11-25T22:35:45Z,1660000,False,,,0,,T. Maledon REBOUND (Off:0 Def:1),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Right Center,,,,,167.0,,,,,1.0,1.0,0.0,,,,,,,,
169,PT00M14.10S,2022-11-25T22:36:04.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203085,,,1610612766,28,31,2022-11-25T22:36:12Z,1670000,False,,,0,,A. Rivers shooting personal FOUL (2 PF) (Rozier 2 FT),"[203085, 1626179]",1610612750.0,MIN,shooting,,,Rivers,A. Rivers,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2005.0,2.0,0.0,Rozier,1626179.0,,,
