actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
50,PT08M17.00S,2023-04-02T17:15:56.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,85.49605781865965,48.28431372549019,1610612766,9,8,2023-04-02T17:16:04Z,500000,False,-9.0,84.0,1,right,T. Maledon 8' pullup Jump Shot (2 PTS),[1630177],1610612766.0,CHA,pullup,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Center,8.42,Made,,,,,,,,,2.0,,,,,,,,,
51,PT08M01.00S,2023-04-02T17:16:12.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,13.222733245729303,46.568627450980394,1610612761,9,8,2023-04-02T17:16:17Z,510000,False,17.0,72.0,1,left,MISS P. Siakam 7' pullup Shot,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,7.38,Missed,,,,,,,,,,,,,,,,,,
52,PT07M59.00S,2023-04-02T17:16:14.6Z,1,REGULAR,rebound,defensive,[],1630177,,,1610612766,9,8,2023-04-02T17:16:17Z,520000,False,,,0,,T. Maledon REBOUND (Off:0 Def:1),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),0-8 Center,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,
53,PT07M55.00S,2023-04-02T17:16:18.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631109,92.85479632063075,47.30392156862745,1610612766,11,8,2023-04-02T17:29:32Z,530000,False,-13.0,15.0,1,right,M. Williams running alley-oop Layup (4 PTS) (T. Maledon 2 AST),"[1631109, 1630177]",1610612766.0,CHA,running alley-oop,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,,,,,4.0,T. Maledon,1630177.0,2.0,,,,,,
55,PT07M40.00S,2023-04-02T17:16:33.4Z,1,REGULAR,3pt,Jump Shot,[],1628384,7.835085413929041,97.05882352941177,1610612761,11,11,2023-04-02T17:16:40Z,550000,False,-235.0,21.0,1,left,O. Anunoby 3PT  (5 PTS) (F. VanVleet 3 AST),"[1628384, 1627832]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,23.62,Made,,,,,,,,,5.0,F. VanVleet,1627832.0,3.0,,,,,,
57,PT07M27.00S,2023-04-02T17:16:47.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629004,92.32917214191852,47.794117647058826,1610612766,13,11,2023-04-02T17:16:51Z,570000,False,-11.0,20.0,1,right,S. Mykhailiuk driving reverse Layup (2 PTS),[1629004],1610612766.0,CHA,driving reverse,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,,,,,2.0,,,,,,,,,
58,PT07M19.00S,2023-04-02T17:17:01.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,13,11,2023-04-02T17:17:01Z,580000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M10.00S,2023-04-02T17:20:05.1Z,1,REGULAR,violation,kicked ball,[],1631109,,,1610612761,13,11,2023-04-02T17:20:13Z,590000,False,,,0,,M. Williams kicked ball VIOLATION,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,1146.0,,,,,,,,,,,
60,PT06M58.00S,2023-04-02T17:20:25.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,12.697109067017081,47.30392156862745,1610612761,13,13,2023-04-02T17:20:29Z,600000,False,13.0,67.0,1,left,P. Siakam 6' Hook (4 PTS) (F. VanVleet 4 AST),"[1627783, 1627832]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,6.82,Made,,,,,,,,,4.0,F. VanVleet,1627832.0,4.0,,,,,,
62,PT06M34.00S,2023-04-02T17:20:50.5Z,1,REGULAR,3pt,Jump Shot,[],1630177,65.65374507227332,21.323529411764707,1610612766,13,13,2023-04-02T17:33:25Z,620000,False,-143.0,270.0,1,right,MISS T. Maledon 30' step back 3PT,[1630177],1610612766.0,CHA,step back,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,30.61,Missed,,,,,,,,,,,,,,,,,,
63,PT06M31.00S,2023-04-02T17:20:53.5Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,13,13,2023-04-02T17:20:54Z,630000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,
64,PT06M23.00S,2023-04-02T17:21:00.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627751,6.652431011826544,46.81372549019608,1610612761,13,15,2023-04-02T17:21:04Z,640000,False,16.0,10.0,1,left,J. Poeltl DUNK (6 PTS) (P. Siakam 2 AST),"[1627751, 1627783]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,,,,,6.0,P. Siakam,1627783.0,2.0,,,,,,
66,PT06M17.00S,2023-04-02T17:21:08.6Z,1,REGULAR,turnover,out-of-bounds,[],1629004,,,1610612766,13,15,2023-04-02T17:21:14Z,660000,False,,,0,,S. Mykhailiuk bad pass out-of-bounds TURNOVER (1 TO),[1629004],1610612766.0,CHA,bad pass,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1626300.0,1.0,,,,,,,,,,
67,PT06M17.00S,2023-04-02T17:21:12.2Z,1,REGULAR,substitution,out,[],1631121,,,1610612761,13,15,2023-04-02T17:21:19Z,670000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M17.00S,2023-04-02T17:21:12.2Z,1,REGULAR,substitution,in,[],1630547,,,1610612761,13,15,2023-04-02T17:21:19Z,680000,False,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M02.00S,2023-04-02T17:21:35.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627751,12.828515111695138,45.588235294117645,1610612761,13,17,2023-04-02T17:21:40Z,690000,False,22.0,68.0,1,left,J. Poeltl 7' floating Jump Shot (8 PTS) (F. VanVleet 5 AST),"[1627751, 1627832]",1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,7.16,Made,,,,,,,,,8.0,F. VanVleet,1627832.0,5.0,,,,,,
71,PT05M52.00S,2023-04-02T17:21:46.8Z,1,REGULAR,3pt,Jump Shot,[],1629004,67.7562417871222,64.4607843137255,1610612766,13,17,2023-04-02T17:35:09Z,710000,False,72.0,251.0,1,right,MISS S. Mykhailiuk 26' 3PT,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Center,26.08,Missed,,,,,,,,,,,,,,,,,,
72,PT05M49.00S,2023-04-02T17:21:49.8Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,13,17,2023-04-02T17:21:54Z,720000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,71.0,3.0,3.0,0.0,,,,,,,,,,,,
73,PT05M35.00S,2023-04-02T17:22:03.9Z,1,REGULAR,turnover,bad pass,[],1630567,,,1610612761,13,17,2023-04-02T17:22:08Z,730000,False,,,0,,S. Barnes bad pass TURNOVER (2 TO),"[1630567, 1629004]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2.0,,,,,,,,,Mykhailiuk,1629004.0
74,PT05M35.00S,2023-04-02T17:22:03.9Z,1,REGULAR,steal,,[],1629004,,,1610612766,13,17,2023-04-02T17:22:06Z,740000,False,,,0,,S. Mykhailiuk STEAL (1 STL),[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
75,PT05M27.00S,2023-04-02T17:22:11.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630550,93.64323258869908,44.85294117647059,1610612766,13,17,2023-04-02T17:37:47Z,750000,False,-26.0,7.0,1,right,MISS J. Thor turnaround Hook,[1630550],1610612766.0,CHA,turnaround,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,2.67,Missed,,,,,,,,,,,,,,,,,,
76,PT05M24.00S,2023-04-02T17:22:14.2Z,1,REGULAR,rebound,offensive,[],1631109,,,1610612766,13,17,2023-04-02T17:37:47Z,760000,False,,,0,,M. Williams REBOUND (Off:4 Def:2),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,75.0,6.0,2.0,4.0,,,,,,,,,,,,
77,PT05M24.00S,2023-04-02T17:22:14.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631109,94.40999984741211,50.0,1610612766,13,17,2023-04-02T17:22:14Z,770000,False,0.0,0.0,1,right,MISS M. Williams tip Layup,[1631109],1610612766.0,CHA,tip,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
78,PT05M23.00S,2023-04-02T17:22:15.7Z,1,REGULAR,rebound,offensive,[],1629004,,,1610612766,13,17,2023-04-02T17:22:15Z,780000,False,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:0),[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,8-16 Left,,,,,77.0,1.0,0.0,1.0,,,,,,,,,,,,
79,PT05M13.00S,2023-04-02T17:22:25.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630177,91.93495400788436,51.9607843137255,1610612766,13,17,2023-04-02T17:38:43Z,790000,False,10.0,23.0,1,right,MISS T. Maledon driving finger roll Layup - blocked,"[1630177, 1627751]",1610612766.0,CHA,driving finger roll,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,2.53,Missed,Poeltl,1627751.0,,,,,,,,,,,,,,,,
80,PT05M13.00S,2023-04-02T17:22:25.8Z,1,REGULAR,block,,[],1627751,,,1610612766,13,17,2023-04-02T17:22:29Z,800000,False,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
81,PT05M08.00S,2023-04-02T17:22:30.8Z,1,REGULAR,rebound,offensive,[],1630177,,,1610612766,13,17,2023-04-02T17:22:31Z,810000,False,,,0,,T. Maledon REBOUND (Off:1 Def:1),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,,,,,79.0,2.0,1.0,1.0,,,,,,,,,,,,
82,PT05M06.00S,2023-04-02T17:22:32.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630177,92.72339027595268,50.98039215686274,1610612766,15,17,2023-04-02T17:39:38Z,820000,False,5.0,16.0,1,right,T. Maledon putback Layup (4 PTS),[1630177],1610612766.0,CHA,putback,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,,,4.0,,,,,,,,,
