actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
80,PT04M37.00S,2023-03-12T00:21:32.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202330,15.719448094612352,30.14705882352941,1610612766,18,19,2023-03-12T00:21:38Z,800000,False,99.0,95.0,1,left,G. Hayward 13' pullup Jump Shot (4 PTS),[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,13.76,Made,4.0,,,,,,,,,,,,,,,,,
81,PT04M17.00S,2023-03-12T00:21:55.5Z,1,REGULAR,foul,personal,['2freethrow'],1626179,,,1610612762,18,19,2023-03-12T00:22:10Z,810000,False,,,0,,T. Rozier shooting personal FOUL (1 PF) (Agbaji 2 FT),"[1626179, 1630534]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Agbaji,1630534.0
83,PT04M17.00S,2023-03-12T00:22:28.0Z,1,REGULAR,freethrow,1 of 2,[],1630534,,,1610612762,18,20,2023-03-12T00:22:28Z,830000,False,,,0,,O. Agbaji Free Throw 1 of 2 (4 PTS),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
84,PT04M17.00S,2023-03-12T00:22:29.2Z,1,REGULAR,substitution,out,[],1629659,,,1610612762,18,20,2023-03-12T00:22:34Z,840000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M17.00S,2023-03-12T00:22:29.2Z,1,REGULAR,substitution,out,[],1631117,,,1610612762,18,20,2023-03-12T00:22:34Z,850000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M17.00S,2023-03-12T00:22:29.2Z,1,REGULAR,substitution,in,[],1627745,,,1610612762,18,20,2023-03-12T00:22:34Z,860000,False,,,0,,SUB in: D. Jones,[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M17.00S,2023-03-12T00:22:29.2Z,1,REGULAR,substitution,in,[],1627739,,,1610612762,18,20,2023-03-12T00:22:34Z,870000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M17.00S,2023-03-12T00:22:49.1Z,1,REGULAR,freethrow,2 of 2,[],1630534,,,1610612762,18,21,2023-03-12T00:22:49Z,880000,False,,,0,,O. Agbaji Free Throw 2 of 2 (5 PTS),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
89,PT04M03.00S,2023-03-12T00:23:07.3Z,1,REGULAR,foul,personal,['2freethrow'],1627745,,,1610612766,18,21,2023-03-12T00:23:20Z,890000,False,,,0,,D. Jones shooting personal FOUL (1 PF) (Hayward 2 FT),"[1627745, 202330]",1610612762.0,UTA,shooting,,,Jones,D. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628481.0,1.0,0.0,Hayward,202330.0
91,PT04M03.00S,2023-03-12T00:23:28.2Z,1,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,19,21,2023-03-12T00:23:28Z,910000,False,,,0,,G. Hayward Free Throw 1 of 2 (5 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
92,PT04M03.00S,2023-03-12T00:23:43.9Z,1,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,20,21,2023-03-12T00:23:43Z,920000,False,,,0,,G. Hayward Free Throw 2 of 2 (6 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
93,PT03M51.00S,2023-03-12T00:23:57.4Z,1,REGULAR,3pt,Jump Shot,[],1630534,66.04796320630749,60.78431372549019,1610612762,20,24,2023-03-12T00:24:02Z,930000,False,54.0,267.0,1,right,O. Agbaji 27' 3PT pullup (8 PTS) (K. Dunn 1 AST),"[1630534, 1627739]",1610612762.0,UTA,pullup,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,27.2,Made,8.0,,,,,K. Dunn,1627739.0,1.0,,,,,,,,,,
94,PT03M29.00S,2023-03-12T00:24:19.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,6.783837056504599,50.245098039215684,1610612766,22,24,2023-03-12T00:30:07Z,940000,False,-1.0,11.0,1,left,N. Richards DUNK (2 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.14,Made,2.0,,,,,,,,,,,,,,,,,
95,PT03M11.00S,2023-03-12T00:24:37.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,87.59855453350855,51.225490196078425,1610612762,22,24,2023-03-12T00:24:43Z,950000,False,6.0,64.0,1,right,MISS K. Dunn 6' driving Layup - blocked,"[1627739, 1626179]",1610612762.0,UTA,driving,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,Rozier,1626179.0,,,,,
96,PT03M11.00S,2023-03-12T00:24:37.1Z,1,REGULAR,block,,[],1626179,,,1610612762,22,24,2023-03-12T00:24:39Z,960000,False,,,0,,T. Rozier BLOCK (1 BLK),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
97,PT03M08.00S,2023-03-12T00:24:40.1Z,1,REGULAR,rebound,offensive,[],1627739,,,1610612762,22,24,2023-03-12T00:24:43Z,970000,False,,,0,,K. Dunn REBOUND (Off:1 Def:0),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,95.0,1.0,0.0,1.0,,,,,,,,,,,,,
98,PT03M06.00S,2023-03-12T00:24:42.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631323,69.46452036793693,74.50980392156863,1610612762,22,27,2023-03-12T00:24:46Z,980000,False,123.0,235.0,1,right,S. Fontecchio 26' 3PT  (3 PTS) (K. Dunn 2 AST),"[1631323, 1627739]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,26.46,Made,3.0,,,,,K. Dunn,1627739.0,2.0,,,,,,,,,,
100,PT02M57.00S,2023-03-12T00:24:51.8Z,1,REGULAR,3pt,Jump Shot,[],1626179,17.95335085413929,94.6078431372549,1610612766,22,27,2023-03-12T00:24:58Z,1000000,False,-223.0,116.0,1,left,MISS T. Rozier 25' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
101,PT02M54.00S,2023-03-12T00:24:54.1Z,1,REGULAR,rebound,offensive,[],1630550,,,1610612766,22,27,2023-03-12T00:24:54Z,1010000,False,,,0,,J. Thor REBOUND (Off:1 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,,,,100.0,2.0,1.0,1.0,,,,,,,,,,,,,
102,PT02M52.00S,2023-03-12T00:24:56.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202330,29.38567674113009,23.284313725490197,1610612766,25,27,2023-03-12T00:25:07Z,1020000,False,134.0,224.0,1,left,G. Hayward 26' 3PT  (9 PTS) (J. Thor 1 AST),"[202330, 1630550]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,26.06,Made,9.0,,,,,J. Thor,1630550.0,1.0,,,,,,,,,,
104,PT02M31.00S,2023-03-12T00:25:17.6Z,1,REGULAR,3pt,Jump Shot,[],1630534,91.01511169513797,95.83333333333334,1610612762,25,27,2023-03-12T00:25:21Z,1040000,False,229.0,32.0,1,right,MISS O. Agbaji 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,23.14,Missed,,,,,,,,,,,,,,,,,,
105,PT02M28.00S,2023-03-12T00:25:20.6Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,25,27,2023-03-12T00:25:21Z,1050000,False,,,0,,T. Rozier REBOUND (Off:1 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,,,,104.0,4.0,3.0,1.0,,,,,,,,,,,,,
106,PT02M13.00S,2023-03-12T00:25:34.7Z,1,REGULAR,3pt,Jump Shot,[],1630550,5.469776609724048,3.6764705882352944,1610612766,25,27,2023-03-12T00:25:38Z,1060000,False,232.0,-1.0,1,left,MISS J. Thor 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
107,PT02M11.00S,2023-03-12T00:25:36.7Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612762,25,27,2023-03-12T00:25:38Z,1070000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,
108,PT02M06.00S,2023-03-12T00:25:41.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630534,68.67608409986859,23.774509803921568,1610612762,25,27,2023-03-12T00:32:17Z,1080000,False,-131.0,242.0,1,right,MISS O. Agbaji 27' pullup 3PT,[1630534],1610612762.0,UTA,pullup,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,27.51,Missed,,,,,,,,,,,,,,,,,,
109,PT02M03.00S,2023-03-12T00:25:44.8Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,25,27,2023-03-12T00:25:47Z,1090000,False,,,0,,N. Richards REBOUND (Off:0 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,108.0,3.0,3.0,0.0,,,,,,,,,,,,,
110,PT01M57.00S,2023-03-12T00:25:51.3Z,1,REGULAR,turnover,lost ball,[],202330,,,1610612766,25,27,2023-03-12T00:35:41Z,1100000,False,,,0,,G. Hayward lost ball TURNOVER (2 TO),"[202330, 1627739]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,Dunn,1627739.0,,,,,,,
111,PT01M57.00S,2023-03-12T00:25:51.3Z,1,REGULAR,steal,,[],1627739,,,1610612762,25,27,2023-03-12T00:34:53Z,1110000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
112,PT01M51.00S,2023-03-12T00:25:56.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631323,92.85479632063075,48.28431372549019,1610612762,25,27,2023-03-12T00:36:53Z,1120000,False,-9.0,15.0,1,right,MISS S. Fontecchio running DUNK,[1631323],1610612762.0,UTA,running,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
113,PT01M48.00S,2023-03-12T00:25:59.9Z,1,REGULAR,rebound,offensive,[],1630534,,,1610612762,25,27,2023-03-12T00:35:53Z,1130000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:0),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,112.0,1.0,0.0,1.0,,,,,,,,,,,,,
114,PT01M42.00S,2023-03-12T00:26:09.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627739,88.64980289093299,50.49019607843137,1610612762,25,29,2023-03-12T00:26:13Z,1140000,False,2.0,54.0,1,right,K. Dunn pullup Jump Shot (2 PTS),[1627739],1610612762.0,UTA,pullup,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,5.43,Made,2.0,,,,,,,,,,,,,,,,,
115,PT01M42.00S,2023-03-12T00:26:11.3Z,1,REGULAR,foul,personal,['1freethrow'],1628372,,,1610612762,25,29,2023-03-12T00:26:22Z,1150000,False,,,0,,D. Smith Jr. shooting personal FOUL (1 PF) (Dunn 1 FT),"[1628372, 1627739]",1610612766.0,CHA,shooting,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Dunn,1627739.0
117,PT01M42.00S,2023-03-12T00:26:28.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,25,29,2023-03-12T00:26:37Z,1170000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M42.00S,2023-03-12T00:28:30.6Z,1,REGULAR,substitution,out,[],1626179,,,1610612762,25,29,2023-03-12T00:28:56Z,1180000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M42.00S,2023-03-12T00:28:30.6Z,1,REGULAR,substitution,out,[],1630208,,,1610612762,25,29,2023-03-12T00:28:56Z,1190000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M42.00S,2023-03-12T00:28:30.6Z,1,REGULAR,substitution,out,[],202330,,,1610612762,25,29,2023-03-12T00:28:56Z,1200000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M42.00S,2023-03-12T00:28:30.6Z,1,REGULAR,substitution,out,[],1630550,,,1610612762,25,29,2023-03-12T00:28:56Z,1210000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M42.00S,2023-03-12T00:28:30.6Z,1,REGULAR,substitution,out,[],1630534,,,1610612762,25,29,2023-03-12T00:28:56Z,1220000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M42.00S,2023-03-12T00:28:30.6Z,1,REGULAR,substitution,in,[],1626162,,,1610612762,25,29,2023-03-12T00:28:56Z,1230000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M42.00S,2023-03-12T00:28:30.6Z,1,REGULAR,substitution,in,[],1631121,,,1610612762,25,29,2023-03-12T00:28:56Z,1240000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M42.00S,2023-03-12T00:28:30.6Z,1,REGULAR,substitution,in,[],1629023,,,1610612762,25,29,2023-03-12T00:28:56Z,1250000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M42.00S,2023-03-12T00:28:30.6Z,1,REGULAR,substitution,in,[],1630539,,,1610612762,25,29,2023-03-12T00:28:56Z,1260000,False,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M42.00S,2023-03-12T00:28:30.6Z,1,REGULAR,substitution,in,[],1628374,,,1610612762,25,29,2023-03-12T00:28:56Z,1270000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M42.00S,2023-03-12T00:29:16.5Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1627739,,,1610612762,25,30,2023-03-12T00:29:16Z,1280000,False,,,0,,K. Dunn Free Throw 1 of 1 (3 PTS),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
130,PT01M29.00S,2023-03-12T00:29:30.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,13.748357424441524,46.32352941176471,1610612766,25,30,2023-03-12T00:38:02Z,1290000,False,18.0,77.0,1,left,MISS K. Oubre Jr. 7' pullup Shot,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.89,Missed,,,,,,,,,,,,,,,,,,
131,PT01M27.00S,2023-03-12T00:29:32.6Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612762,25,30,2023-03-12T00:29:32Z,1300000,False,,,0,,K. Dunn REBOUND (Off:1 Def:1),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,130.0,2.0,1.0,1.0,,,,,,,,,,,,,
132,PT01M25.00S,2023-03-12T00:29:37.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628372,,,1610612762,25,30,2023-03-12T00:29:48Z,1310000,False,,,0,,D. Smith Jr. personal FOUL (2 PF) (Markkanen 2 FT),"[1628372, 1628374]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628481.0,2.0,0.0,Markkanen,1628374.0
134,PT01M25.00S,2023-03-12T00:30:02.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628374,,,1610612762,25,31,2023-03-12T00:30:02Z,1330000,False,,,0,,L. Markkanen Free Throw 1 of 2 (4 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
135,PT01M25.00S,2023-03-12T00:30:25.7Z,1,REGULAR,violation,lane,[],1630539,,,1610612762,25,31,2023-03-12T00:30:25Z,1340000,False,,,0,,K. Jones lane VIOLATION,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M25.00S,2023-03-12T00:30:41.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628374,,,1610612762,25,32,2023-03-12T00:30:41Z,1350000,False,,,0,,L. Markkanen Free Throw 2 of 2 (5 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
137,PT01M08.00S,2023-03-12T00:31:02.5Z,1,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612766,25,32,2023-03-12T00:31:14Z,1360000,False,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1628374, 1626162]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628481.0,1.0,0.0,Oubre Jr.,1626162.0
139,PT01M08.00S,2023-03-12T00:31:26.7Z,1,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,26,32,2023-03-12T00:31:26Z,1380000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (1 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
140,PT01M08.00S,2023-03-12T00:31:43.8Z,1,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,27,32,2023-03-12T00:31:43Z,1390000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (2 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
141,PT00M58.50S,2023-03-12T00:32:03.7Z,1,REGULAR,foul,offensive,[],1627739,,,1610612762,27,32,2023-03-12T00:34:06Z,1400000,False,,,0,,K. Dunn offensive FOUL (1 PF),"[1627739, 1626162]",1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628481.0,1.0,0.0,Oubre Jr.,1626162.0
143,PT00M58.50S,2023-03-12T00:32:03.7Z,1,REGULAR,turnover,offensive foul,[],1627739,,,1610612762,27,32,2023-03-12T00:32:03Z,1420000,False,,,0,,K. Dunn offensive foul TURNOVER (1 TO),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,,,1628481.0,,,,
144,PT00M42.40S,2023-03-12T00:32:21.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629023,11.908672798948752,48.28431372549019,1610612766,27,32,2023-03-12T00:32:37Z,1430000,False,9.0,59.0,1,left,MISS P. Washington 6' Hook,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,,,,,,,,,,,,,,,,,,
145,PT00M39.90S,2023-03-12T00:32:23.6Z,1,REGULAR,rebound,offensive,[],1631121,,,1610612766,27,32,2023-03-12T00:32:23Z,1440000,False,,,0,,B. McGowens REBOUND (Off:1 Def:0),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,,144.0,1.0,0.0,1.0,,,,,,,,,,,,,
146,PT00M34.20S,2023-03-12T00:32:29.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628372,6.521024967148489,47.549019607843135,1610612766,27,32,2023-03-12T00:32:40Z,1450000,False,12.0,9.0,1,left,MISS D. Smith Jr. Layup,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,1.51,Missed,,,,,,,,,,,,,,,,,,
147,PT00M32.30S,2023-03-12T00:32:31.2Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,27,32,2023-03-12T00:32:40Z,1460000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,146.0,2.0,2.0,0.0,,,,,,,,,,,,,
148,PT00M25.80S,2023-03-12T00:32:37.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,91.5407358738502,50.73529411764706,1610612762,27,32,2023-03-12T00:32:44Z,1470000,False,4.0,27.0,1,right,MISS L. Markkanen Layup - blocked,"[1628374, 1630539]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,2.73,Missed,,,,,,,,,,,,Jones,1630539.0,,,,,
149,PT00M25.80S,2023-03-12T00:32:37.9Z,1,REGULAR,block,,[],1630539,,,1610612762,27,32,2023-03-12T00:32:40Z,1480000,False,,,0,,K. Jones BLOCK (1 BLK),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
150,PT00M25.80S,2023-03-12T00:32:37.9Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,27,32,2023-03-12T00:32:44Z,1490000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,,
151,PT00M19.60S,2023-03-12T00:32:44.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628372,7.046649145860711,49.754901960784316,1610612766,27,32,2023-03-12T00:40:29Z,1500000,False,1.0,14.0,1,left,MISS D. Smith Jr. running Layup,[1628372],1610612766.0,CHA,running,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,,
152,PT00M19.20S,2023-03-12T00:32:44.5Z,1,REGULAR,rebound,offensive,[],1630539,,,1610612766,27,32,2023-03-12T00:33:05Z,1510000,False,,,0,,K. Jones REBOUND (Off:1 Def:0),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,151.0,1.0,0.0,1.0,,,,,,,,,,,,,
153,PT00M19.20S,2023-03-12T00:32:48.3Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630539,5.590000152587891,50.0,1610612766,29,32,2023-03-12T00:40:43Z,1520000,False,0.0,0.0,1,left,K. Jones tip DUNK (2 PTS),[1630539],1610612766.0,CHA,tip,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
154,PT00M00.00S,2023-03-12T00:33:08.7Z,1,REGULAR,3pt,Jump Shot,[],200752,82.7365308804205,94.6078431372549,1610612762,29,32,2023-03-12T00:33:12Z,1530000,False,223.0,110.0,1,right,MISS R. Gay 24' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Above the Break 3,24+ Right Center,24.86,Missed,,,,,,,,,,,,,,,,,,
155,PT00M00.00S,2023-03-12T00:33:11.5Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,29,32,2023-03-12T00:33:11Z,1540000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,154.0,1.0,1.0,0.0,,,,,,,,,,,,,
156,PT00M00.00S,2023-03-12T00:33:16.8Z,1,REGULAR,period,end,[],0,,,1610612766,29,32,2023-03-12T00:33:16Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-03-12T00:35:02.7Z,2,REGULAR,substitution,out,['startperiod'],1627745,,,1610612766,29,32,2023-03-12T00:35:57Z,1560000,False,,,0,,SUB out: D. Jones,[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-03-12T00:35:02.7Z,2,REGULAR,substitution,out,['startperiod'],1631323,,,1610612766,29,32,2023-03-12T00:35:57Z,1570000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-03-12T00:35:02.7Z,2,REGULAR,substitution,in,['startperiod'],1629308,,,1610612766,29,32,2023-03-12T00:35:57Z,1580000,False,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
