actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-22T01:40:57.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-22T01:40:57Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-02-22T01:40:59.7Z,1,REGULAR,jumpball,recovered,[],1631095,,,1610612745,0,0,2026-02-22T01:40:59Z,40000,False,,,0,,Jump Ball A. Sengun vs. K. Towns: Tip to J. Smith Jr.,"[1631095, 1630578, 1626157]",1610612745.0,HOU,startperiod,J. Smith Jr.,1631095.0,Smith Jr.,J. Smith Jr.,Sengun,1630578.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2026-02-22T01:41:20.5Z,1,REGULAR,2pt,Jump Shot,[],1630578,81.15965834428384,33.82352941176471,1610612745,0,0,2026-02-22T01:41:29Z,70000,False,-81.0,125.0,1,right,MISS A. Sengun 14' driving floating Shot,[1630578],1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,14.86,Missed,,,,,,,,,,,,,,,,,,
8,PT11M34.00S,2026-02-22T01:41:22.5Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,0,0,2026-02-22T01:41:24Z,80000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M29.00S,2026-02-22T01:41:27.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,12.697109067017081,1.4705882352941175,1610612752,3,0,2026-02-22T01:41:32Z,90000,False,243.0,67.0,1,left,O. Anunoby 25' 3PT running (3 PTS) (M. Bridges 1 AST),"[1628384, 1628969]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,25.17,Made,,,,,3.0,M. Bridges,1628969.0,1.0,,,,,,,,,,
11,PT11M17.00S,2026-02-22T01:41:40.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,93.64323258869908,49.26470588235294,1610612745,3,2,2026-02-22T01:41:44Z,110000,False,-4.0,7.0,1,right,A. Thompson driving DUNK (2 PTS),[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,2.0,,,,,,,,,,,,,
12,PT10M57.00S,2026-02-22T01:42:00.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,9.806176084099869,48.77450980392157,1610612752,5,2,2026-02-22T01:42:04Z,120000,False,6.0,40.0,1,left,K. Towns turnaround Hook (2 PTS),[1626157],1610612752.0,NYK,turnaround,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,4.02,Made,,,,,2.0,,,,,,,,,,,,,
13,PT10M41.00S,2026-02-22T01:42:15.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,91.40932982917214,37.5,1610612745,5,2,2026-02-22T01:43:19Z,130000,False,-62.0,28.0,1,right,MISS K. Durant 6' driving floating bank Shot,[201142],1610612745.0,HOU,driving floating bank,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,6.86,Missed,,,,,,,,,,,,,,,,,,
14,PT10M40.00S,2026-02-22T01:42:16.6Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,5,2,2026-02-22T01:43:19Z,140000,False,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,13.0,1.0,0.0,1.0,,,,,,,,,,,,,,
15,PT10M40.00S,2026-02-22T01:42:18.3Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630578,94.40999984741211,50.0,1610612745,5,2,2026-02-22T01:43:33Z,150000,False,0.0,0.0,1,right,MISS A. Sengun tip DUNK,[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
