actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
18,PT10M28.00S,2025-11-29T00:45:56.0Z,1,REGULAR,foul,personal,[],203507,,,1610612752,2,2,2025-11-29T00:46:01Z,180000,False,,,0,,G. Antetokounmpo personal FOUL (2 PF),"[203507, 1626157]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,200832.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
20,PT10M16.00S,2025-11-29T00:46:25.2Z,1,REGULAR,2pt,Jump Shot,[],1628973,22.421156373193167,54.41176470588235,1610612752,2,2,2025-11-29T00:46:33Z,200000,False,-22.0,158.0,1,left,MISS J. Brunson 15' fadeaway Shot,[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,,,,,,Missed,,15.98,,,,,,,,,,,,
21,PT10M15.00S,2025-11-29T00:46:26.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,2,2,2025-11-29T00:46:33Z,210000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,20.0,,,,,,,,
23,PT10M04.00S,2025-11-29T00:46:54.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,5.863994743758213,47.549019607843135,1610612752,2,2,2025-11-29T00:46:57Z,230000,False,12.0,3.0,1,left,MISS K. Towns driving Layup,[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.26,,,,,,,,,,,,
24,PT10M02.00S,2025-11-29T00:46:56.4Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,2,2,2025-11-29T00:46:57Z,240000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,23.0,2.0,2.0,0.0,,,,,
25,PT09M58.00S,2025-11-29T00:46:59.9Z,1,REGULAR,turnover,bad pass,[],203507,,,1610612749,2,2,2025-11-29T00:47:03Z,250000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (1 TO),"[203507, 1628969]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Bridges,1628969.0,,
26,PT09M58.00S,2025-11-29T00:46:59.9Z,1,REGULAR,steal,,[],1628969,,,1610612752,2,2,2025-11-29T00:47:01Z,260000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
27,PT09M51.00S,2025-11-29T00:47:06.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626157,6.783837056504599,51.225490196078425,1610612752,4,2,2025-11-29T00:48:07Z,270000,False,-6.0,11.0,1,left,K. Towns running Layup (2 PTS),[1626157],1610612752.0,NYK,running,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.28,,,,,,,,,,,,
28,PT09M34.00S,2025-11-29T00:47:24.0Z,1,REGULAR,3pt,Jump Shot,[],1626167,69.99014454664915,71.56862745098039,1610612749,4,5,2025-11-29T00:47:28Z,280000,False,108.0,230.0,1,right,M. Turner 25' 3PT  (3 PTS) (G. Antetokounmpo 1 AST),"[1626167, 203507]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,25.36,G. Antetokounmpo,203507.0,1.0,,,,,,,,,
30,PT09M12.00S,2025-11-29T00:47:46.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,10.068988173455978,34.31372549019608,1610612752,6,5,2025-11-29T00:47:51Z,300000,False,78.0,42.0,1,left,J. Hart 8' turnaround fadeaway Jump Shot (4 PTS) (M. McBride 1 AST),"[1628404, 1630540]",1610612752.0,NYK,turnaround fadeaway,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,4.0,8.9,M. McBride,1630540.0,1.0,,,,,,,,,
32,PT09M01.00S,2025-11-29T00:47:56.9Z,1,REGULAR,2pt,Jump Shot,[],203507,81.553876478318,78.18627450980392,1610612749,6,5,2025-11-29T00:48:00Z,320000,False,141.0,121.0,1,right,MISS G. Antetokounmpo 18' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,18.57,,,,,,,,,,,,
33,PT08M58.00S,2025-11-29T00:47:59.9Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,6,5,2025-11-29T00:48:00Z,330000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,
34,PT08M50.00S,2025-11-29T00:48:07.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,8.09789750328515,56.61764705882353,1610612752,6,5,2025-11-29T00:48:09Z,340000,False,-33.0,24.0,1,left,MISS K. Towns driving Layup,[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.07,,,,,,,,,,,,
35,PT08M49.00S,2025-11-29T00:48:08.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,6,5,2025-11-29T00:48:09Z,350000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,34.0,3.0,3.0,0.0,,,,,
36,PT08M43.00S,2025-11-29T00:48:17.8Z,1,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612749,6,5,2025-11-29T00:48:26Z,360000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1626157, 203507]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,201638.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
38,PT08M43.00S,2025-11-29T00:48:57.3Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,6,6,2025-11-29T00:48:57Z,380000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (3 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
39,PT08M43.00S,2025-11-29T00:49:20.4Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,6,7,2025-11-29T00:49:20Z,390000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (4 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
40,PT08M32.00S,2025-11-29T00:49:34.5Z,1,REGULAR,foul,personal,['2freethrow'],1631157,,,1610612752,6,7,2025-11-29T00:49:43Z,400000,False,,,0,,R. Rollins shooting personal FOUL (1 PF) (Brunson 2 FT),"[1631157, 1628973]",1610612749.0,MIL,shooting,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,201638.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
42,PT08M32.00S,2025-11-29T00:50:02.3Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,7,7,2025-11-29T00:50:02Z,420000,False,,,0,,J. Brunson Free Throw 1 of 2 (1 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
43,PT08M32.00S,2025-11-29T00:50:21.2Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,8,7,2025-11-29T00:50:21Z,430000,False,,,0,,J. Brunson Free Throw 2 of 2 (2 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
44,PT08M12.00S,2025-11-29T00:50:44.7Z,1,REGULAR,3pt,Jump Shot,[],1631260,93.51182654402102,95.58823529411765,1610612749,8,10,2025-11-29T00:50:48Z,440000,False,228.0,8.0,1,right,A. Green 3PT  (3 PTS) (G. Antetokounmpo 2 AST),"[1631260, 203507]",1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,22.81,G. Antetokounmpo,203507.0,2.0,,,,,,,,,
46,PT08M05.00S,2025-11-29T00:50:57.9Z,1,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612752,8,10,2025-11-29T00:51:04Z,460000,False,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (McBride 2 FT),"[1629018, 1630540]",1610612749.0,MIL,shooting,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,1193.0,1.0,0.0,McBride,1630540.0,,,,,,,,,,,,,,,
48,PT08M05.00S,2025-11-29T00:51:17.4Z,1,REGULAR,freethrow,1 of 2,[],1630540,,,1610612752,9,10,2025-11-29T00:51:17Z,480000,False,,,0,,M. McBride Free Throw 1 of 2 (1 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
49,PT08M05.00S,2025-11-29T00:51:31.4Z,1,REGULAR,freethrow,2 of 2,[],1630540,,,1610612752,10,10,2025-11-29T00:51:31Z,490000,False,,,0,,M. McBride Free Throw 2 of 2 (2 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
50,PT07M50.00S,2025-11-29T00:51:48.0Z,1,REGULAR,3pt,Jump Shot,[],1631260,84.31340341655716,95.09803921568627,1610612749,10,13,2025-11-29T00:51:51Z,500000,False,225.0,95.0,1,right,A. Green 24' 3PT  (6 PTS) (R. Rollins 2 AST),"[1631260, 1631157]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,,,,Made,6.0,24.47,R. Rollins,1631157.0,2.0,,,,,,,,,
52,PT07M39.00S,2025-11-29T00:51:58.7Z,1,REGULAR,2pt,Jump Shot,[],1628969,16.376478318002626,33.82352941176471,1610612752,10,13,2025-11-29T00:52:41Z,520000,False,81.0,101.0,1,left,MISS M. Bridges 12' pullup Shot,[1628969],1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,Missed,,12.97,,,,,,,,,,,,
53,PT07M37.00S,2025-11-29T00:52:00.7Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,10,13,2025-11-29T00:52:01Z,530000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,52.0,4.0,4.0,0.0,,,,,
54,PT07M30.00S,2025-11-29T00:52:07.3Z,1,REGULAR,3pt,Jump Shot,[],1626167,66.44218134034165,25.735294117647058,1610612749,10,16,2025-11-29T00:52:11Z,540000,False,-121.0,263.0,1,right,M. Turner 28' 3PT  (6 PTS) (G. Antetokounmpo 3 AST),"[1626167, 203507]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,28.95,G. Antetokounmpo,203507.0,3.0,,,,,,,,,
56,PT07M20.00S,2025-11-29T00:52:17.8Z,1,REGULAR,2pt,Jump Shot,[],1630540,19.004599211563733,32.84313725490196,1610612752,10,16,2025-11-29T00:56:19Z,560000,False,86.0,126.0,1,left,MISS M. McBride 15' step back Shot,[1630540],1610612752.0,NYK,step back,,,McBride,M. McBride,,,,,Mid-Range,8-16 Right,,,,,,Missed,,15.25,,,,,,,,,,,,
57,PT07M17.00S,2025-11-29T00:52:20.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,10,16,2025-11-29T00:52:21Z,570000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,56.0,5.0,5.0,0.0,,,,,
58,PT07M12.00S,2025-11-29T00:52:26.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,93.64323258869908,51.225490196078425,1610612749,10,18,2025-11-29T00:52:31Z,580000,False,6.0,7.0,1,right,G. Antetokounmpo running finger roll Layup (6 PTS),[203507],1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,0.95,,,,,,,,,,,,
59,PT07M12.00S,2025-11-29T00:52:29.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,10,18,2025-11-29T00:52:29Z,590000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M55.00S,2025-11-29T00:56:16.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626167,,,1610612752,10,18,2025-11-29T00:56:23Z,600000,False,,,0,,M. Turner personal FOUL (1 PF) (Towns 2 FT),"[1626167, 1626157]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,200832.0,1.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
62,PT06M55.00S,2025-11-29T00:56:52.4Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,11,18,2025-11-29T00:56:52Z,620000,False,,,0,,K. Towns Free Throw 1 of 2 (3 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
63,PT06M55.00S,2025-11-29T00:57:13.6Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,12,18,2025-11-29T00:57:13Z,630000,False,,,0,,K. Towns Free Throw 2 of 2 (4 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
64,PT06M34.00S,2025-11-29T00:57:37.6Z,1,REGULAR,3pt,Jump Shot,[],1626167,91.5407358738502,3.1862745098039214,1610612749,12,18,2025-11-29T00:57:41Z,640000,False,-234.0,27.0,1,right,MISS M. Turner 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.57,,,,,,,,,,,,
65,PT06M32.00S,2025-11-29T00:57:39.6Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,12,18,2025-11-29T00:57:41Z,650000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,64.0,2.0,2.0,0.0,,,,,
66,PT06M23.00S,2025-11-29T00:57:49.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.521024967148489,48.529411764705884,1610612752,14,18,2025-11-29T00:57:51Z,660000,False,7.0,9.0,1,left,J. Brunson driving finger roll Layup (4 PTS),[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.15,,,,,,,,,,,,
67,PT05M58.00S,2025-11-29T00:58:13.5Z,1,REGULAR,turnover,bad pass,[],1631260,,,1610612749,14,18,2025-11-29T00:58:19Z,670000,False,,,0,,A. Green bad pass TURNOVER (1 TO),"[1631260, 1628404]",1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Hart,1628404.0,,
68,PT05M58.00S,2025-11-29T00:58:13.5Z,1,REGULAR,steal,,[],1628404,,,1610612752,14,18,2025-11-29T00:58:15Z,680000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
69,PT05M55.00S,2025-11-29T00:58:18.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,7.30946123521682,53.18627450980392,1610612752,16,18,2025-11-29T00:58:22Z,690000,False,-16.0,16.0,1,left,J. Hart running DUNK (6 PTS),[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,2.27,,,,,,,,,,,,
70,PT05M55.00S,2025-11-29T00:58:20.8Z,1,REGULAR,timeout,full,['team'],0,,,1610612749,16,18,2025-11-29T00:58:20Z,700000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M55.00S,2025-11-29T00:58:20.9Z,1,REGULAR,substitution,out,[],1628404,,,1610612749,16,18,2025-11-29T01:01:28Z,710000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M55.00S,2025-11-29T00:58:20.9Z,1,REGULAR,substitution,out,[],203507,,,1610612749,16,18,2025-11-29T01:01:28Z,720000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M55.00S,2025-11-29T00:58:20.9Z,1,REGULAR,substitution,out,[],1629018,,,1610612749,16,18,2025-11-29T01:01:28Z,730000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M55.00S,2025-11-29T00:58:20.9Z,1,REGULAR,substitution,in,[],1627824,,,1610612749,16,18,2025-11-29T01:01:28Z,740000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M55.00S,2025-11-29T00:58:20.9Z,1,REGULAR,substitution,in,[],203914,,,1610612749,16,18,2025-11-29T01:01:28Z,750000,False,,,0,,SUB in: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M55.00S,2025-11-29T00:58:20.9Z,1,REGULAR,substitution,in,[],1628398,,,1610612749,16,18,2025-11-29T01:01:28Z,760000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M36.00S,2025-11-29T01:02:06.3Z,1,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612749,16,18,2025-11-29T01:02:11Z,770000,False,,,0,,K. Kuzma lost ball out-of-bounds TURNOVER (1 TO),[1628398],1610612749.0,MIL,lost ball,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,201638.0,,,,,,,,,,,,,,,1.0,,,,
78,PT05M21.00S,2025-11-29T01:02:26.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627824,23.99802890932983,87.99019607843137,1610612752,19,18,2025-11-29T01:02:29Z,780000,False,-190.0,173.0,1,left,G. Yabusele 25' 3PT  (3 PTS) (J. Brunson 1 AST),"[1627824, 1628973]",1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,25.7,J. Brunson,1628973.0,1.0,,,,,,,,,
80,PT05M04.00S,2025-11-29T01:02:42.9Z,1,REGULAR,3pt,Jump Shot,[],1631157,76.82325886990802,87.5,1610612749,19,21,2025-11-29T01:02:45Z,800000,False,188.0,165.0,1,right,R. Rollins 25' 3PT  (3 PTS) (M. Turner 1 AST),"[1631157, 1626167]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,25.0,M. Turner,1626167.0,1.0,,,,,,,,,
82,PT04M48.00S,2025-11-29T01:02:59.4Z,1,REGULAR,3pt,Jump Shot,[],1627824,4.812746386333772,95.34313725490196,1610612752,19,21,2025-11-29T01:03:04Z,820000,False,-227.0,-7.0,1,left,MISS G. Yabusele 3PT,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.68,,,,,,,,,,,,
83,PT04M43.00S,2025-11-29T01:03:04.4Z,1,REGULAR,rebound,defensive,[],1631260,,,1610612749,19,21,2025-11-29T01:03:04Z,830000,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,82.0,1.0,1.0,0.0,,,,,
84,PT04M36.00S,2025-11-29T01:03:10.4Z,1,REGULAR,3pt,Jump Shot,[],1631157,68.41327201051249,28.431372549019606,1610612749,19,24,2025-11-29T01:03:13Z,840000,False,-108.0,244.0,1,right,R. Rollins 26' 3PT  (6 PTS) (K. Kuzma 1 AST),"[1631157, 1628398]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,26.71,K. Kuzma,1628398.0,1.0,,,,,,,,,
86,PT04M23.00S,2025-11-29T01:03:23.5Z,1,REGULAR,turnover,lost ball,[],1628973,,,1610612752,19,24,2025-11-29T01:03:26Z,860000,False,,,0,,J. Brunson lost ball TURNOVER (1 TO),"[1628973, 1631157]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Rollins,1631157.0,,
87,PT04M23.00S,2025-11-29T01:03:23.5Z,1,REGULAR,steal,,[],1631157,,,1610612749,19,24,2025-11-29T01:03:25Z,870000,False,,,0,,R. Rollins STEAL (1 STL),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
