actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-24T23:43:18.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-24T23:43:18Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M53.00S,2026-03-24T23:43:23.7Z,1,REGULAR,jumpball,recovered,[],1630180,,,1610612740,0,0,2026-03-24T23:43:23Z,40000,False,,,0,,Jump Ball Z. Williamson vs. K. Towns: Tip to S. Bey,"[1630180, 1629627, 1626157]",1610612740.0,NOP,startperiod,S. Bey,1630180.0,Bey,S. Bey,Williamson,1629627.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2026-03-24T23:43:33.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,9.280551905387648,51.470588235294116,1610612740,0,2,2026-03-24T23:43:36Z,70000,False,-7.0,35.0,1,left,H. Jones turnaround Jump Shot (2 PTS),[1630529],1610612740.0,NOP,turnaround,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,3.55,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M24.00S,2026-03-24T23:43:53.2Z,1,REGULAR,3pt,Jump Shot,[],1628384,91.14651773981603,4.901960784313726,1610612752,3,2,2026-03-24T23:43:56Z,80000,False,-225.0,31.0,1,right,O. Anunoby 3PT  (3 PTS) (M. Bridges 1 AST),"[1628384, 1628969]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,22.76,Made,3.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,
10,PT11M07.00S,2026-03-24T23:44:10.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,6.389618922470433,49.754901960784316,1610612740,3,4,2026-03-24T23:44:13Z,100000,False,1.0,8.0,1,left,Z. Williamson driving Layup (2 PTS) (H. Jones 1 AST),"[1629627, 1630529]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.77,Made,2.0,H. Jones,1630529.0,1.0,,,,,,,,,,,,,,
12,PT10M52.00S,2026-03-24T23:44:27.1Z,1,REGULAR,foul,personal,['2freethrow'],1630180,,,1610612752,3,4,2026-03-24T23:44:34Z,120000,False,,,0,,S. Bey shooting personal FOUL (1 PF) (Towns 2 FT),"[1630180, 1626157]",1610612740.0,NOP,shooting,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628481.0,1.0,0.0,Towns,1626157.0,,,,,,,,,
14,PT10M52.00S,2026-03-24T23:45:00.3Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,4,4,2026-03-24T23:45:00Z,140000,False,,,0,,K. Towns Free Throw 1 of 2 (1 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
15,PT10M52.00S,2026-03-24T23:45:23.1Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,5,4,2026-03-24T23:45:23Z,150000,False,,,0,,K. Towns Free Throw 2 of 2 (2 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M42.00S,2026-03-24T23:45:36.0Z,1,REGULAR,3pt,Jump Shot,[],1627749,32.53942181340342,60.29411764705882,1610612740,5,7,2026-03-24T23:45:40Z,160000,False,-51.0,253.0,1,left,D. Murray 25' 3PT  (3 PTS) (H. Jones 2 AST),"[1627749, 1630529]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,25.86,Made,3.0,H. Jones,1630529.0,2.0,,,,,,,,,,,,,,
17,PT10M26.00S,2026-03-24T23:45:50.9Z,1,REGULAR,3pt,Jump Shot,[],1628384,67.23061760840999,49.50980392156863,1610612752,5,7,2026-03-24T23:45:55Z,170000,False,-2.0,256.0,1,right,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,25.55,Missed,,,,,,,,,,,,,,,,,,
