actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
18,PT10M22.00S,2026-01-22T00:43:32.4Z,1,REGULAR,3pt,Jump Shot,[],1642856,33.459264126149804,58.08823529411765,1610612751,4,6,2026-01-22T00:43:36Z,180000,False,-40.0,262.0,1,left,E. Dëmin 26' 3PT pullup (6 PTS),[1642856],1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,26.51,Made,6.0,,,,,,,,,,,,,,,,,
20,PT09M59.00S,2026-01-22T00:44:08.2Z,1,REGULAR,3pt,Jump Shot,[],1628973,66.5735873850197,50.73529411764706,1610612752,4,6,2026-01-22T00:44:13Z,200000,False,4.0,262.0,1,right,MISS J. Brunson 26' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
21,PT09M56.00S,2026-01-22T00:44:11.2Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,4,6,2026-01-22T00:44:13Z,210000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,
22,PT09M50.00S,2026-01-22T00:44:16.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629651,7.5722733245729295,57.107843137254896,1610612751,4,6,2026-01-22T00:44:21Z,220000,False,-36.0,19.0,1,left,MISS N. Claxton running pullup Shot,[1629651],1610612751.0,BKN,running pullup,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,4.01,Missed,,,,,,,,,,,,,,,,,,
23,PT09M48.00S,2026-01-22T00:44:18.3Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,4,6,2026-01-22T00:44:21Z,230000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,22.0,2.0,2.0,0.0,,,,,,,,
24,PT09M44.00S,2026-01-22T00:44:24.0Z,1,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612752,4,6,2026-01-22T00:44:31Z,240000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Towns 2 FT),"[1629651, 1626157]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2002.0,1.0,0.0,Towns,1626157.0,,,
26,PT09M44.00S,2026-01-22T00:45:02.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1626157,,,1610612752,5,6,2026-01-22T00:45:48Z,260000,False,,,0,,K. Towns Free Throw 1 of 2 (1 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
27,PT09M44.00S,2026-01-22T00:45:02.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1626157,,,1610612752,6,6,2026-01-22T00:45:48Z,270000,False,,,0,,K. Towns Free Throw 2 of 2 (2 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
28,PT09M21.00S,2026-01-22T00:45:54.2Z,1,REGULAR,3pt,Jump Shot,[],1629008,28.728646517739815,25.0,1610612751,6,6,2026-01-22T00:45:58Z,280000,False,125.0,218.0,1,left,MISS M. Porter Jr. 25' step back 3PT,[1629008],1610612751.0,BKN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
29,PT09M18.00S,2026-01-22T00:45:57.2Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,6,6,2026-01-22T00:45:58Z,290000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,28.0,3.0,3.0,0.0,,,,,,,,
30,PT09M05.00S,2026-01-22T00:46:10.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,93.11760840998686,50.245098039215684,1610612752,8,6,2026-01-22T00:46:36Z,300000,False,1.0,12.0,1,right,K. Towns cutting Layup (4 PTS) (J. Hart 1 AST),"[1626157, 1628404]",1610612752.0,NYK,cutting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.23,Made,4.0,J. Hart,1628404.0,1.0,,,,,,,,,,,,,,
32,PT08M52.00S,2026-01-22T00:46:23.4Z,1,REGULAR,3pt,Jump Shot,[],1642856,11.12023653088042,97.05882352941177,1610612751,8,6,2026-01-22T00:46:29Z,320000,False,-235.0,52.0,1,left,MISS E. Dëmin 24' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Left Corner 3,24+ Left,24.1,Missed,,,,,,,,,,,,,,,,,,
33,PT08M49.00S,2026-01-22T00:46:26.4Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,8,6,2026-01-22T00:46:29Z,330000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,
34,PT08M44.00S,2026-01-22T00:46:33.8Z,1,REGULAR,foul,personal,['2freethrow'],1642856,,,1610612752,8,6,2026-01-22T00:46:50Z,340000,False,,,0,,E. Dëmin shooting personal FOUL (1 PF) (Anunoby 2 FT),"[1642856, 1628384]",1610612751.0,BKN,shooting,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200832.0,1.0,0.0,Anunoby,1628384.0,,,
36,PT08M44.00S,2026-01-22T00:47:00.7Z,1,REGULAR,freethrow,1 of 2,[],1628384,,,1610612752,8,6,2026-01-22T00:47:00Z,360000,False,,,0,,MISS O. Anunoby Free Throw 1 of 2,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
37,PT08M44.00S,2026-01-22T00:47:00.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,8,6,2026-01-22T00:47:00Z,370000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,
38,PT08M44.00S,2026-01-22T00:47:14.2Z,1,REGULAR,freethrow,2 of 2,[],1628384,,,1610612752,9,6,2026-01-22T00:47:14Z,380000,False,,,0,,O. Anunoby Free Throw 2 of 2 (1 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
39,PT08M26.00S,2026-01-22T00:47:34.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,6.521024967148489,56.372549019607845,1610612751,9,6,2026-01-22T00:47:54Z,390000,False,-32.0,9.0,1,left,MISS M. Porter Jr. driving Layup,[1629008],1610612751.0,BKN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
40,PT08M24.00S,2026-01-22T00:47:36.9Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,9,6,2026-01-22T00:47:54Z,400000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,39.0,4.0,4.0,0.0,,,,,,,,
45,PT08M17.00S,2026-01-22T00:48:00.9Z,1,REGULAR,3pt,Jump Shot,[],1626157,72.09264126149803,78.18627450980392,1610612752,12,6,2026-01-22T01:15:27Z,450000,False,141.0,210.0,1,right,K. Towns 25' 3PT  (7 PTS) (M. Bridges 1 AST),"[1626157, 1628969]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,25.27,Made,7.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,
47,PT08M02.00S,2026-01-22T00:48:15.7Z,1,REGULAR,3pt,Jump Shot,[],1629008,27.94021024967148,76.47058823529412,1610612751,12,6,2026-01-22T00:49:25Z,470000,False,-132.0,210.0,1,left,MISS M. Porter Jr. 24' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,,
48,PT07M59.00S,2026-01-22T00:48:18.7Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,12,6,2026-01-22T00:48:20Z,480000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,47.0,1.0,1.0,0.0,,,,,,,,
49,PT07M54.00S,2026-01-22T00:48:24.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1628404,94.82588699080158,52.450980392156865,1610612752,14,6,2026-01-22T00:49:54Z,490000,False,12.0,-4.0,1,right,J. Hart running Layup (2 PTS) (M. Bridges 2 AST),"[1628404, 1628969]",1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.29,Made,2.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,,,,
51,PT07M54.00S,2026-01-22T00:48:30.0Z,1,REGULAR,violation,defensive goaltending,[],1629651,,,1610612752,14,6,2026-01-22T00:48:33Z,510000,False,,,0,,N. Claxton defensive goaltending VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,202007.0,,,,,,,
52,PT07M46.00S,2026-01-22T00:48:52.5Z,1,REGULAR,foul,personal,[],1628384,,,1610612751,14,6,2026-01-22T00:48:56Z,520000,False,,,0,,O. Anunoby personal FOUL (1 PF),"[1628384, 1629651]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,202007.0,1.0,0.0,Claxton,1629651.0,,,
54,PT07M33.00S,2026-01-22T00:49:16.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641730,9.280551905387648,36.27450980392157,1610612751,14,6,2026-01-22T00:49:20Z,540000,False,69.0,35.0,1,left,MISS N. Clowney 7' driving bank Hook,[1641730],1610612751.0,BKN,driving bank,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,7.69,Missed,,,,,,,,,,,,,,,,,,
55,PT07M31.00S,2026-01-22T00:49:18.6Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,14,6,2026-01-22T00:49:20Z,550000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,54.0,1.0,1.0,0.0,,,,,,,,
56,PT07M17.00S,2026-01-22T00:49:33.4Z,1,REGULAR,2pt,Jump Shot,[],1628973,77.34888304862024,67.40196078431373,1610612752,16,6,2026-01-22T00:49:38Z,560000,False,87.0,160.0,1,right,J. Brunson 18' step back Jump Shot (4 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,18.25,Made,4.0,,,,,,,,,,,,,,,,,
57,PT07M02.00S,2026-01-22T00:49:48.1Z,1,REGULAR,2pt,Jump Shot,[],1642856,13.87976346911958,66.17647058823529,1610612751,16,6,2026-01-22T00:52:09Z,570000,False,-81.0,78.0,1,left,MISS E. Dëmin 11' driving floating Shot,[1642856],1610612751.0,BKN,driving floating,,,Dëmin,E. Dëmin,,,,,Mid-Range,8-16 Left,11.24,Missed,,,,,,,,,,,,,,,,,,
58,PT06M59.00S,2026-01-22T00:49:51.1Z,1,REGULAR,rebound,offensive,[],1629008,,,1610612751,16,6,2026-01-22T01:09:57Z,580000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:1),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,57.0,2.0,1.0,1.0,,,,,,,,
164,PT06M59.00S,2026-01-22T00:49:56.3Z,1,REGULAR,turnover,lost ball,[],1629008,,,1610612751,16,6,2026-01-22T01:10:29Z,595000,False,,,0,,M. Porter Jr. lost ball TURNOVER (1 TO),"[1629008, 1628404]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Hart,1628404.0
165,PT06M59.00S,2026-01-22T00:49:56.3Z,1,REGULAR,steal,,[],1628404,,,1610612752,16,6,2026-01-22T01:10:22Z,602500,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
61,PT06M48.00S,2026-01-22T00:50:04.6Z,1,REGULAR,foul,personal,['2freethrow'],1642856,,,1610612752,16,6,2026-01-22T00:53:07Z,610000,False,,,0,,E. Dëmin shooting personal FOUL (2 PF) (Brunson 2 FT),"[1642856, 1628973]",1610612751.0,BKN,shooting,,,Dëmin,E. Dëmin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,202007.0,2.0,0.0,Brunson,1628973.0,,,
63,PT06M48.00S,2026-01-22T00:50:38.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,16,6,2026-01-22T00:50:38Z,630000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M48.00S,2026-01-22T00:53:30.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628973,,,1610612752,17,6,2026-01-22T01:10:22Z,640000,False,,,0,,J. Brunson Free Throw 1 of 2 (5 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
65,PT06M48.00S,2026-01-22T00:53:48.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628973,,,1610612752,18,6,2026-01-22T01:10:22Z,650000,False,,,0,,J. Brunson Free Throw 2 of 2 (6 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
66,PT06M37.00S,2026-01-22T00:54:03.8Z,1,REGULAR,3pt,Jump Shot,[],1629008,30.831143232588698,63.970588235294116,1610612751,18,9,2026-01-22T00:57:05Z,660000,False,-70.0,237.0,1,left,M. Porter Jr. 24' 3PT  (3 PTS) (N. Claxton 1 AST),"[1629008, 1629651]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,24.74,Made,3.0,N. Claxton,1629651.0,1.0,,,,,,,,,,,,,,
68,PT06M13.00S,2026-01-22T00:54:27.3Z,1,REGULAR,turnover,bad pass,[],1628973,,,1610612752,18,9,2026-01-22T00:54:30Z,680000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1629651]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Claxton,1629651.0
69,PT06M13.00S,2026-01-22T00:54:27.3Z,1,REGULAR,steal,,[],1629651,,,1610612751,18,9,2026-01-22T00:54:28Z,690000,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
70,PT06M09.00S,2026-01-22T00:54:31.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629651,6.389618922470433,48.28431372549019,1610612751,18,11,2026-01-22T00:54:36Z,700000,False,9.0,8.0,1,left,N. Claxton running Layup (2 PTS),[1629651],1610612751.0,BKN,running,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.15,Made,2.0,,,,,,,,,,,,,,,,,
71,PT05M45.00S,2026-01-22T00:54:56.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,92.06636005256242,52.94117647058824,1610612752,20,11,2026-01-22T00:58:08Z,710000,False,15.0,22.0,1,right,J. Hart cutting Layup (4 PTS) (K. Towns 2 AST),"[1628404, 1626157]",1610612752.0,NYK,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.65,Made,4.0,K. Towns,1626157.0,2.0,,,,,,,,,,,,,,
73,PT05M35.00S,2026-01-22T00:55:08.3Z,1,REGULAR,foul,personal,[],1628404,,,1610612751,20,11,2026-01-22T00:55:36Z,730000,False,,,0,,J. Hart personal FOUL (1 PF),"[1628404, 1629651]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2002.0,1.0,0.0,Claxton,1629651.0,,,
75,PT05M35.00S,2026-01-22T00:55:08.4Z,1,REGULAR,substitution,out,[],1628384,,,1610612751,20,11,2026-01-22T00:55:35Z,750000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M35.00S,2026-01-22T00:55:08.4Z,1,REGULAR,substitution,out,[],1628404,,,1610612751,20,11,2026-01-22T00:55:35Z,760000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M35.00S,2026-01-22T00:55:08.4Z,1,REGULAR,substitution,out,[],1626157,,,1610612751,20,11,2026-01-22T00:55:35Z,770000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M35.00S,2026-01-22T00:55:08.4Z,1,REGULAR,substitution,out,[],1642962,,,1610612751,20,11,2026-01-22T00:55:35Z,780000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M35.00S,2026-01-22T00:55:08.4Z,1,REGULAR,substitution,in,[],1629013,,,1610612751,20,11,2026-01-22T00:55:35Z,790000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M35.00S,2026-01-22T00:55:08.4Z,1,REGULAR,substitution,in,[],1627824,,,1610612751,20,11,2026-01-22T00:55:35Z,800000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M35.00S,2026-01-22T00:55:08.4Z,1,REGULAR,substitution,in,[],1629011,,,1610612751,20,11,2026-01-22T00:55:35Z,810000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M35.00S,2026-01-22T00:55:08.4Z,1,REGULAR,substitution,in,[],1630533,,,1610612751,20,11,2026-01-22T00:55:35Z,820000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M29.00S,2026-01-22T00:55:48.4Z,1,REGULAR,turnover,bad pass,[],1642856,,,1610612751,20,11,2026-01-22T00:55:51Z,830000,False,,,0,,E. Dëmin bad pass TURNOVER (1 TO),"[1642856, 1629011]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Robinson,1629011.0
84,PT05M29.00S,2026-01-22T00:55:48.4Z,1,REGULAR,steal,,[],1629011,,,1610612752,20,11,2026-01-22T00:55:50Z,840000,False,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
86,PT05M27.00S,2026-01-22T00:55:53.9Z,1,REGULAR,substitution,out,[],1642856,,,1610612752,20,11,2026-01-22T00:56:03Z,860000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M27.00S,2026-01-22T00:55:53.9Z,1,REGULAR,substitution,in,[],1642849,,,1610612752,20,11,2026-01-22T00:56:03Z,870000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M13.00S,2026-01-22T00:56:22.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628969,93.11760840998686,47.794117647058826,1610612752,22,11,2026-01-22T00:56:26Z,880000,False,-11.0,12.0,1,right,M. Bridges driving Layup (4 PTS),[1628969],1610612752.0,NYK,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.64,Made,4.0,,,,,,,,,,,,,,,,,
89,PT04M57.00S,2026-01-22T00:56:37.4Z,1,REGULAR,3pt,Jump Shot,[],1630533,30.042706964520367,75.98039215686273,1610612751,22,11,2026-01-22T00:56:41Z,890000,False,-130.0,230.0,1,left,MISS Z. Williams 26' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,26.41,Missed,,,,,,,,,,,,,,,,,,
90,PT04M55.00S,2026-01-22T00:56:39.4Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,22,11,2026-01-22T00:56:41Z,900000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,89.0,2.0,2.0,0.0,,,,,,,,
