actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
22,PT10M34.00S,2026-02-05T00:15:18.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,32.276609724047304,59.80392156862745,1610612752,5,0,2026-02-05T00:15:23Z,220000,False,-49.0,251.0,1,left,MISS J. Brunson 25' running pullup 3PT,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,25.56,Missed,,,,,,,,,,,,
23,PT10M31.00S,2026-02-05T00:15:21.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,5,0,2026-02-05T00:15:23Z,230000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,
24,PT10M23.00S,2026-02-05T00:15:28.8Z,1,REGULAR,3pt,Jump Shot,[],1642461,92.85479632063075,2.696078431372549,1610612743,5,0,2026-02-05T00:15:35Z,240000,False,-237.0,15.0,1,right,MISS S. Jones 3PT,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Left Corner 3,24+ Left,,,,,,,23.7,Missed,,,,,,,,,,,,
25,PT10M20.00S,2026-02-05T00:15:31.8Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,5,0,2026-02-05T00:15:35Z,250000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,
26,PT10M10.00S,2026-02-05T00:15:41.3Z,1,REGULAR,3pt,Jump Shot,[],1626157,30.436925098554536,72.30392156862744,1610612752,8,0,2026-02-05T00:15:45Z,260000,False,-112.0,234.0,1,left,K. Towns 25' 3PT  (3 PTS) (M. Bridges 1 AST),"[1626157, 1628969]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,25.88,Made,3.0,M. Bridges,1628969.0,1.0,,,,,,,,
28,PT09M52.00S,2026-02-05T00:15:59.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,90.75229960578186,46.81372549019608,1610612743,8,0,2026-02-05T00:16:09Z,280000,False,-16.0,34.0,1,right,MISS J. Murray driving floating Shot,[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,3.79,Missed,,,,,,,,,,,,
29,PT09M48.00S,2026-02-05T00:16:03.9Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,8,0,2026-02-05T00:16:09Z,290000,False,,,0,,N. Jokić REBOUND (Off:1 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,28.0,2.0,1.0,1.0,,,,
30,PT09M48.00S,2026-02-05T00:16:04.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,94.40999984741211,50.0,1610612743,8,0,2026-02-05T00:27:25Z,300000,False,0.0,0.0,1,right,MISS N. Jokić tip Layup,[203999],1610612743.0,DEN,tip,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Missed,,,,,,,,,,,,
31,PT09M46.00S,2026-02-05T00:16:06.1Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,8,0,2026-02-05T00:16:15Z,310000,False,,,0,,N. Jokić REBOUND (Off:2 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,30.0,3.0,1.0,2.0,,,,
32,PT09M46.00S,2026-02-05T00:16:05.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,94.40999984741211,50.0,1610612743,8,2,2026-02-05T00:16:30Z,320000,False,0.0,0.0,1,right,N. Jokić tip Layup (2 PTS),[203999],1610612743.0,DEN,tip,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Made,2.0,,,,,,,,,,,
33,PT09M41.00S,2026-02-05T00:16:10.7Z,1,REGULAR,3pt,Jump Shot,[],1628384,30.699737187910642,34.80392156862745,1610612752,11,2,2026-02-05T00:16:25Z,330000,False,76.0,236.0,1,left,O. Anunoby 24' 3PT  (3 PTS) (M. Bridges 2 AST),"[1628384, 1628969]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,24.8,Made,3.0,M. Bridges,1628969.0,2.0,,,,,,,,
35,PT09M15.00S,2026-02-05T00:16:36.3Z,1,REGULAR,2pt,Jump Shot,[],1627750,76.16622864651774,36.76470588235294,1610612743,11,4,2026-02-05T00:16:39Z,350000,False,-66.0,172.0,1,right,J. Murray 18' step back Jump Shot (2 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,18.38,Made,2.0,,,,,,,,,,,
36,PT09M01.00S,2026-02-05T00:16:50.7Z,1,REGULAR,turnover,bad pass,[],1628973,,,1610612752,11,4,2026-02-05T00:16:53Z,360000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1631212]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,1.0,,,,,,,,,,,Watson,1631212.0,,
37,PT09M01.00S,2026-02-05T00:16:50.7Z,1,REGULAR,steal,,[],1631212,,,1610612743,11,4,2026-02-05T00:16:52Z,370000,False,,,0,,P. Watson STEAL (1 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
38,PT08M53.00S,2026-02-05T00:16:58.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631212,81.8166885676741,94.6078431372549,1610612743,11,4,2026-02-05T00:21:16Z,380000,False,223.0,118.0,1,right,MISS P. Watson 25' step back 3PT,[1631212],1610612743.0,DEN,step back,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,,,,25.25,Missed,,,,,,,,,,,,
39,PT08M52.00S,2026-02-05T00:16:59.4Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,11,4,2026-02-05T00:17:02Z,390000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,38.0,2.0,2.0,0.0,,,,
44,PT08M46.00S,2026-02-05T00:17:16.9Z,1,REGULAR,turnover,lost ball,[],1628973,,,1610612752,11,4,2026-02-05T00:19:38Z,415000,False,,,0,,J. Brunson lost ball TURNOVER (2 TO),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,2.0,,,,,,,,,,,,,,
42,PT08M46.00S,2026-02-05T00:17:25.8Z,1,REGULAR,timeout,full,['team'],0,,,1610612743,11,4,2026-02-05T00:19:38Z,420000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M25.00S,2026-02-05T00:21:09.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203999,84.1819973718791,49.26470588235294,1610612743,11,4,2026-02-05T00:21:23Z,440000,False,-4.0,96.0,1,right,MISS N. Jokić 9' turnaround Shot,[203999],1610612743.0,DEN,turnaround,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.63,Missed,,,,,,,,,,,,
47,PT08M22.00S,2026-02-05T00:21:12.8Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,11,4,2026-02-05T00:21:19Z,450000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,46.0,2.0,2.0,0.0,,,,
48,PT08M05.00S,2026-02-05T00:21:28.9Z,1,REGULAR,3pt,Jump Shot,[],1626157,33.065045992115635,43.13725490196079,1610612752,11,4,2026-02-05T00:21:41Z,460000,False,34.0,258.0,1,left,MISS K. Towns 26' step back 3PT,[1626157],1610612752.0,NYK,step back,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,26.06,Missed,,,,,,,,,,,,
49,PT08M03.00S,2026-02-05T00:21:30.9Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,11,4,2026-02-05T00:21:41Z,470000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,48.0,1.0,1.0,0.0,,,,
50,PT07M51.00S,2026-02-05T00:21:43.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,93.11760840998686,42.40196078431372,1610612743,11,6,2026-02-05T00:21:48Z,480000,False,-38.0,12.0,1,right,N. Jokić driving floating Jump Shot (4 PTS),[203999],1610612743.0,DEN,driving floating,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,3.99,Made,4.0,,,,,,,,,,,
51,PT07M28.00S,2026-02-05T00:22:06.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,19.136005256241788,39.21568627450981,1610612752,13,6,2026-02-05T00:22:10Z,490000,False,54.0,127.0,1,left,J. Brunson 13' fadeaway Jump Shot (5 PTS),[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,13.83,Made,5.0,,,,,,,,,,,
52,PT07M10.00S,2026-02-05T00:22:24.2Z,1,REGULAR,3pt,Jump Shot,[],1627750,68.15045992115637,35.78431372549019,1610612743,13,9,2026-02-05T00:23:59Z,500000,False,-71.0,247.0,1,right,J. Murray 25' 3PT pullup (5 PTS) (N. Jokić 1 AST),"[1627750, 203999]",1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,25.69,Made,5.0,N. Jokić,203999.0,1.0,,,,,,,,
54,PT06M47.00S,2026-02-05T00:22:47.7Z,1,REGULAR,3pt,Jump Shot,[],203903,5.469776609724048,96.07843137254902,1610612752,16,9,2026-02-05T00:22:52Z,520000,False,-230.0,-1.0,1,left,J. Clarkson 3PT  (5 PTS) (J. Brunson 1 AST),"[203903, 1628973]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Left Corner 3,24+ Left,,,,,,,23.04,Made,5.0,J. Brunson,1628973.0,1.0,,,,,,,,
56,PT06M32.00S,2026-02-05T00:23:06.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612743,16,9,2026-02-05T00:23:06Z,540000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M19.00S,2026-02-05T00:26:43.3Z,1,REGULAR,3pt,Jump Shot,[],1627750,67.62483574244416,39.705882352941174,1610612743,16,12,2026-02-05T00:28:03Z,550000,False,-51.0,252.0,1,right,J. Murray 25' 3PT pullup (8 PTS) (N. Jokić 2 AST),"[1627750, 203999]",1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,25.7,Made,8.0,N. Jokić,203999.0,2.0,,,,,,,,
59,PT05M58.00S,2026-02-05T00:27:04.0Z,1,REGULAR,turnover,bad pass,[],1628973,,,1610612752,16,12,2026-02-05T00:27:07Z,570000,False,,,0,,J. Brunson bad pass TURNOVER (3 TO),"[1628973, 1642461]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,3.0,,,,,,,,,,,Jones,1642461.0,,
60,PT05M58.00S,2026-02-05T00:27:04.0Z,1,REGULAR,steal,,[],1642461,,,1610612743,16,12,2026-02-05T00:27:05Z,580000,False,,,0,,S. Jones STEAL (1 STL),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
61,PT05M52.00S,2026-02-05T00:27:10.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627750,92.72339027595268,48.529411764705884,1610612743,16,14,2026-02-05T00:29:25Z,590000,False,-7.0,16.0,1,right,J. Murray running finger roll Layup (10 PTS) (C. Braun 1 AST),"[1627750, 1631128]",1610612743.0,DEN,running finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,1.75,Made,10.0,C. Braun,1631128.0,1.0,,,,,,,,
65,PT05M49.00S,2026-02-05T00:27:15.4Z,1,REGULAR,substitution,out,[],203903,,,1610612752,16,14,2026-02-05T00:27:31Z,630000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M49.00S,2026-02-05T00:27:15.4Z,1,REGULAR,substitution,in,[],1629013,,,1610612752,16,14,2026-02-05T00:27:31Z,640000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M49.00S,2026-02-05T00:27:15.4Z,1,REGULAR,substitution,in,[],1629011,,,1610612752,16,14,2026-02-05T00:27:31Z,650000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M49.00S,2026-02-05T00:27:15.4Z,1,REGULAR,substitution,out,[],1626157,,,1610612752,16,14,2026-02-05T00:27:43Z,660000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M37.00S,2026-02-05T00:28:07.2Z,1,REGULAR,3pt,Jump Shot,[],1629013,9.149145860709593,3.431372549019608,1610612752,16,14,2026-02-05T00:28:10Z,670000,False,233.0,34.0,1,left,MISS L. Shamet 3PT,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,,,,,,,23.52,Missed,,,,,,,,,,,,
70,PT05M34.00S,2026-02-05T00:28:10.2Z,1,REGULAR,rebound,defensive,[],1642461,,,1610612743,16,14,2026-02-05T00:28:13Z,680000,False,,,0,,S. Jones REBOUND (Off:0 Def:1),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,69.0,1.0,1.0,0.0,,,,
71,PT05M21.00S,2026-02-05T00:28:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,93.64323258869908,47.549019607843135,1610612743,16,16,2026-02-05T00:28:28Z,690000,False,-12.0,7.0,1,right,J. Murray driving finger roll Layup (12 PTS),[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,1.43,Made,12.0,,,,,,,,,,,
72,PT05M14.00S,2026-02-05T00:28:30.1Z,1,REGULAR,3pt,Jump Shot,[],1628384,6.258212877792378,1.4705882352941175,1610612752,16,16,2026-02-05T00:28:34Z,700000,False,243.0,6.0,1,left,MISS O. Anunoby 24' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,,,,24.27,Missed,,,,,,,,,,,,
73,PT05M11.00S,2026-02-05T00:28:33.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,16,16,2026-02-05T00:28:34Z,710000,False,,,0,,N. Jokić REBOUND (Off:2 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,72.0,4.0,2.0,2.0,,,,
74,PT04M53.00S,2026-02-05T00:28:51.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,93.51182654402102,56.372549019607845,1610612743,16,18,2026-02-05T00:28:55Z,720000,False,32.0,8.0,1,right,J. Murray driving finger roll Layup (14 PTS),[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,3.3,Made,14.0,,,,,,,,,,,
75,PT04M52.00S,2026-02-05T00:28:55.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,16,18,2026-02-05T00:28:55Z,730000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M52.00S,2026-02-05T00:28:55.4Z,1,REGULAR,substitution,out,[],1628384,,,1610612752,16,18,2026-02-05T00:30:19Z,740000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M52.00S,2026-02-05T00:28:55.4Z,1,REGULAR,substitution,out,[],1631128,,,1610612752,16,18,2026-02-05T00:30:19Z,750000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M52.00S,2026-02-05T00:28:55.4Z,1,REGULAR,substitution,out,[],203999,,,1610612752,16,18,2026-02-05T00:30:19Z,760000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M52.00S,2026-02-05T00:28:55.4Z,1,REGULAR,substitution,in,[],1641755,,,1610612752,16,18,2026-02-05T00:30:19Z,770000,False,,,0,,SUB in: K. McCullar Jr.,[1641755],1610612752.0,NYK,,,,McCullar Jr.,K. McCullar Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M52.00S,2026-02-05T00:28:55.4Z,1,REGULAR,substitution,in,[],203501,,,1610612752,16,18,2026-02-05T00:30:19Z,780000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M52.00S,2026-02-05T00:28:55.4Z,1,REGULAR,substitution,in,[],202685,,,1610612752,16,18,2026-02-05T00:30:19Z,790000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M38.00S,2026-02-05T00:30:46.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,5.863994743758213,49.754901960784316,1610612752,18,18,2026-02-05T00:30:55Z,800000,False,1.0,3.0,1,left,M. Robinson alley-oop DUNK (2 PTS) (K. McCullar Jr. 1 AST),"[1629011, 1641755]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,0.29,Made,2.0,K. McCullar Jr.,1641755.0,1.0,,,,,,,,
84,PT04M17.00S,2026-02-05T00:31:07.3Z,1,REGULAR,3pt,Jump Shot,[],1631212,93.77463863337714,3.1862745098039214,1610612743,18,18,2026-02-05T00:31:13Z,820000,False,-234.0,6.0,1,right,MISS P. Watson 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,,,,,,,23.42,Missed,,,,,,,,,,,,
85,PT04M14.00S,2026-02-05T00:31:10.3Z,1,REGULAR,rebound,defensive,[],1641755,,,1610612752,18,18,2026-02-05T00:31:13Z,830000,False,,,0,,K. McCullar Jr. REBOUND (Off:0 Def:1),[1641755],1610612752.0,NYK,,,,McCullar Jr.,K. McCullar Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,84.0,1.0,1.0,0.0,,,,
86,PT04M06.00S,2026-02-05T00:31:18.1Z,1,REGULAR,3pt,Jump Shot,[],1629013,4.5499342969776615,95.83333333333334,1610612752,21,18,2026-02-05T00:31:22Z,840000,False,-229.0,-10.0,1,left,L. Shamet 3PT  (3 PTS) (K. McCullar Jr. 2 AST),"[1629013, 1641755]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,,,,,,,22.94,Made,3.0,K. McCullar Jr.,1641755.0,2.0,,,,,,,,
88,PT03M49.00S,2026-02-05T00:31:38.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,90.75229960578186,41.66666666666667,1610612743,21,20,2026-02-05T00:31:42Z,860000,False,-42.0,34.0,1,right,J. Murray driving floating bank Jump Shot (16 PTS) (J. Valančiūnas 1 AST),"[1627750, 202685]",1610612743.0,DEN,driving floating bank,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.41,Made,16.0,J. Valančiūnas,202685.0,1.0,,,,,,,,
90,PT03M49.00S,2026-02-05T00:31:41.8Z,1,REGULAR,foul,personal,['1freethrow'],1628973,,,1610612743,21,20,2026-02-05T00:31:47Z,880000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Murray 1 FT),"[1628973, 1627750]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,204059.0,1.0,0.0,Murray,1627750.0,,,,,,,,,,,,,,,
92,PT03M49.00S,2026-02-05T00:32:04.8Z,1,REGULAR,freethrow,1 of 1,[],1627750,,,1610612743,21,21,2026-02-05T00:32:04Z,900000,False,,,0,,J. Murray Free Throw 1 of 1 (17 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,Made,17.0,,,,,,,,,,,
93,PT03M26.00S,2026-02-05T00:32:28.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641755,7.440867279894875,56.86274509803921,1610612752,21,21,2026-02-05T00:32:53Z,910000,False,-34.0,17.0,1,left,MISS K. McCullar Jr. driving floating bank Shot,[1641755],1610612752.0,NYK,driving floating bank,,,McCullar Jr.,K. McCullar Jr.,,,,,Restricted Area,0-8 Center,,,,,,,3.85,Missed,,,,,,,,,,,,
