actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-17T23:41:24.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-17T23:41:24Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-17T23:41:27.2Z,1,REGULAR,jumpball,recovered,[],204456,,,1610612754,0,0,2026-03-17T23:41:27Z,40000,False,,,0,,Jump Ball I. Zubac vs. K. Towns: Tip to T. McConnell,"[204456, 1627826, 1626157]",1610612754.0,IND,startperiod,T. McConnell,204456.0,McConnell,T. McConnell,Zubac,1627826.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2026-03-17T23:41:43.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641738,88.25558475689881,35.049019607843135,1610612754,0,2,2026-03-17T23:41:47Z,70000,False,-75.0,58.0,1,right,K. Brown 9' Hook (2 PTS) (J. Walker 1 AST),"[1641738, 1641716]",1610612754.0,IND,,,,Brown,K. Brown,,,,,In The Paint (Non-RA),8-16 Left,9.46,Made,2.0,J. Walker,1641716.0,1.0,,,,,,,,,,,,,,
9,PT11M19.00S,2026-03-17T23:42:04.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,9.017739816031538,45.34313725490196,1610612752,2,2,2026-03-17T23:42:07Z,90000,False,23.0,32.0,1,left,K. Towns Layup (2 PTS) (O. Anunoby 1 AST),"[1626157, 1628384]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.98,Made,2.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,,,,,
11,PT11M04.00S,2026-03-17T23:42:19.2Z,1,REGULAR,3pt,Jump Shot,[],1641738,89.30683311432325,95.83333333333334,1610612754,2,5,2026-03-17T23:42:23Z,110000,False,229.0,48.0,1,right,K. Brown 3PT  (5 PTS) (T. McConnell 1 AST),"[1641738, 204456]",1610612754.0,IND,,,,Brown,K. Brown,,,,,Right Corner 3,24+ Right,23.42,Made,5.0,T. McConnell,204456.0,1.0,,,,,,,,,,,,,,
13,PT10M45.00S,2026-03-17T23:42:38.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,15.193823915900131,50.98039215686274,1610612752,2,5,2026-03-17T23:42:42Z,130000,False,-5.0,90.0,1,left,MISS O. Anunoby 9' fadeaway Shot,[1628384],1610612752.0,NYK,fadeaway,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,9.04,Missed,,,,,,,,,,,,,,,,,,
14,PT10M42.00S,2026-03-17T23:42:41.1Z,1,REGULAR,rebound,defensive,[],1641716,,,1610612754,2,5,2026-03-17T23:42:42Z,140000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M37.00S,2026-03-17T23:42:46.5Z,1,REGULAR,turnover,lost ball,[],1641716,,,1610612754,2,5,2026-03-17T23:45:08Z,150000,False,,,0,,J. Walker lost ball TURNOVER (1 TO),"[1641716, 1628404]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Hart,1628404.0,,,,,,,
16,PT10M37.00S,2026-03-17T23:42:46.5Z,1,REGULAR,steal,,[],1628404,,,1610612752,2,5,2026-03-17T23:42:48Z,160000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
17,PT10M30.00S,2026-03-17T23:42:53.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628404,10.200394218134035,61.274509803921575,1610612752,4,5,2026-03-17T23:45:03Z,170000,False,-56.0,43.0,1,left,J. Hart 7' running pullup Jump Shot (2 PTS) (J. Alvarado 1 AST),"[1628404, 1630631]",1610612752.0,NYK,running pullup,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,7.12,Made,2.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,,,,,
19,PT10M18.00S,2026-03-17T23:43:05.2Z,1,REGULAR,turnover,lost ball,[],1641716,,,1610612754,4,5,2026-03-17T23:43:09Z,190000,False,,,0,,J. Walker lost ball TURNOVER (2 TO),"[1641716, 1628404]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2.0,Hart,1628404.0,,,,,,,
20,PT10M18.00S,2026-03-17T23:43:05.2Z,1,REGULAR,steal,,[],1628404,,,1610612752,4,5,2026-03-17T23:43:06Z,200000,False,,,0,,J. Hart STEAL (2 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M12.00S,2026-03-17T23:43:10.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,6.258212877792378,51.470588235294116,1610612752,4,5,2026-03-17T23:43:22Z,210000,False,-7.0,6.0,1,left,MISS M. Bridges running Layup,[1628969],1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,,,,,,,,,,,,
22,PT10M09.00S,2026-03-17T23:43:13.9Z,1,REGULAR,rebound,offensive,[],1628404,,,1610612752,4,5,2026-03-17T23:43:22Z,220000,False,,,0,,J. Hart REBOUND (Off:1 Def:0),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,21.0,1.0,0.0,1.0,,,,,,,,,,
23,PT10M09.00S,2026-03-17T23:43:13.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628404,5.590000152587891,50.0,1610612752,6,5,2026-03-17T23:44:25Z,230000,False,0.0,0.0,1,left,J. Hart putback Layup (4 PTS),[1628404],1610612752.0,NYK,putback,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
24,PT10M05.00S,2026-03-17T23:43:25.0Z,1,REGULAR,foul,personal,[],1628404,,,1610612754,6,5,2026-03-17T23:43:32Z,240000,False,,,0,,J. Hart take personal FOUL (1 PF),"[1628404, 204456]",1610612752.0,NYK,take,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2530.0,1.0,0.0,McConnell,204456.0,,
26,PT09M47.00S,2026-03-17T23:44:04.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,82.60512483574244,59.80392156862745,1610612754,6,5,2026-03-17T23:44:07Z,260000,False,49.0,111.0,1,right,MISS T. McConnell 12' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,12.13,Missed,,,,,,,,,,,,,,,,,,
27,PT09M45.00S,2026-03-17T23:44:06.0Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,6,5,2026-03-17T23:44:07Z,270000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M35.00S,2026-03-17T23:44:15.9Z,1,REGULAR,2pt,Jump Shot,[],1626157,17.16491458607096,25.49019607843137,1610612752,8,5,2026-03-17T23:44:20Z,280000,False,123.0,109.0,1,left,K. Towns 16' fadeaway Jump Shot (4 PTS) (J. Alvarado 2 AST),"[1626157, 1630631]",1610612752.0,NYK,fadeaway,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right Center,16.39,Made,4.0,J. Alvarado,1630631.0,2.0,,,,,,,,,,,,,,
30,PT09M24.00S,2026-03-17T23:44:26.8Z,1,REGULAR,3pt,Jump Shot,[],1630174,74.85216819973719,84.80392156862744,1610612754,8,8,2026-03-17T23:44:30Z,300000,False,174.0,184.0,1,right,A. Nesmith 25' 3PT  (3 PTS) (T. McConnell 2 AST),"[1630174, 204456]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,25.32,Made,3.0,T. McConnell,204456.0,2.0,,,,,,,,,,,,,,
32,PT08M59.00S,2026-03-17T23:44:52.2Z,1,REGULAR,3pt,Jump Shot,[],1628384,11.777266754270697,96.32352941176471,1610612752,8,8,2026-03-17T23:44:57Z,320000,False,-232.0,58.0,1,left,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,23.88,Missed,,,,,,,,,,,,,,,,,,
33,PT08M56.00S,2026-03-17T23:44:55.2Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612752,8,8,2026-03-17T23:44:57Z,330000,False,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,,32.0,2.0,1.0,1.0,,,,,,,,,,
34,PT08M54.00S,2026-03-17T23:44:56.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,6.389618922470433,52.20588235294118,1610612752,8,8,2026-03-17T23:45:00Z,340000,False,-11.0,8.0,1,left,MISS K. Towns putback Layup,[1626157],1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,,,,,,,,,,
35,PT08M52.00S,2026-03-17T23:44:58.9Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612754,8,8,2026-03-17T23:45:00Z,350000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612754.0,IND,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,
36,PT08M44.00S,2026-03-17T23:45:06.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204456,89.30683311432325,57.107843137254896,1610612754,8,10,2026-03-17T23:45:15Z,360000,False,36.0,48.0,1,right,T. McConnell driving Layup (2 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,5.97,Made,2.0,,,,,,,,,,,,,,,,,
38,PT08M28.00S,2026-03-17T23:45:22.8Z,1,REGULAR,3pt,Jump Shot,[],1630631,30.042706964520367,72.54901960784314,1610612752,11,10,2026-03-17T23:45:26Z,380000,False,-113.0,230.0,1,left,J. Alvarado 25' 3PT  (3 PTS) (J. Hart 1 AST),"[1630631, 1628404]",1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,25.6,Made,3.0,J. Hart,1628404.0,1.0,,,,,,,,,,,,,,
40,PT08M14.00S,2026-03-17T23:45:36.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,81.94809461235218,50.98039215686274,1610612754,11,12,2026-03-17T23:45:42Z,400000,False,5.0,117.0,1,right,I. Zubac 11' floating Jump Shot (2 PTS) (T. McConnell 3 AST),"[1627826, 204456]",1610612754.0,IND,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,11.73,Made,2.0,T. McConnell,204456.0,3.0,,,,,,,,,,,,,,
42,PT07M50.00S,2026-03-17T23:46:00.3Z,1,REGULAR,3pt,Jump Shot,[],1628384,26.363337713534822,82.59803921568627,1610612752,14,12,2026-03-17T23:46:04Z,420000,False,-163.0,195.0,1,left,O. Anunoby 25' 3PT step back (3 PTS) (M. Bridges 1 AST),"[1628384, 1628969]",1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,25.44,Made,3.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,
44,PT07M28.00S,2026-03-17T23:46:22.4Z,1,REGULAR,2pt,Jump Shot,[],204456,89.43823915900131,66.17647058823529,1610612754,14,12,2026-03-17T23:46:25Z,440000,False,81.0,47.0,1,right,MISS T. McConnell 9' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,9.35,Missed,,,,,,,,,,,,,,,,,,
45,PT07M27.00S,2026-03-17T23:46:23.4Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,14,12,2026-03-17T23:46:25Z,450000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,,,
46,PT07M21.00S,2026-03-17T23:46:30.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628384,6.783837056504599,50.0,1610612752,16,12,2026-03-17T23:46:49Z,460000,False,0.0,11.0,1,left,O. Anunoby running Layup (5 PTS) (M. Bridges 2 AST),"[1628384, 1628969]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.13,Made,5.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,,,,
48,PT07M02.00S,2026-03-17T23:46:48.5Z,1,REGULAR,2pt,Jump Shot,[],1641716,90.3580814717477,10.049019607843137,1610612754,16,12,2026-03-17T23:46:53Z,480000,False,-200.0,38.0,1,right,MISS J. Walker 20' step back Shot,[1641716],1610612754.0,IND,step back,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left,20.34,Missed,,,,,,,,,,,,,,,,,,
