actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
17,PT10M17.00S,2025-11-12T00:44:50.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629013,94.40999984741211,50.0,1610612752,4,7,2025-11-12T00:45:02Z,170000,False,0.0,0.0,1,right,L. Shamet tip Layup (2 PTS),[1629013],1610612752.0,NYK,tip,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
18,PT10M03.00S,2025-11-12T00:45:01.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629111,19.92444152431012,59.068627450980394,1610612763,4,9,2025-11-12T00:45:06Z,180000,False,-45.0,135.0,1,left,J. Landale 14' Jump Shot (2 PTS) (J. Wells 1 AST),"[1629111, 1642377]",1610612763.0,MEM,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,14.22,Made,2.0,J. Wells,1642377.0,1.0,,,,,,,,,,,,,,
20,PT09M39.00S,2025-11-12T00:45:26.4Z,1,REGULAR,3pt,Jump Shot,[],1628969,95.48291721419186,97.05882352941177,1610612752,7,9,2025-11-12T00:45:29Z,200000,False,235.0,-10.0,1,right,M. Bridges 3PT  (3 PTS) (O. Anunoby 1 AST),"[1628969, 1628384]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.55,Made,3.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,,,,,
22,PT09M20.00S,2025-11-12T00:45:49.1Z,1,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,7,9,2025-11-12T00:45:53Z,220000,False,,,0,,J. Morant bad pass out-of-bounds TURNOVER (1 TO),[1629630],1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,200833.0,1.0,,,,,,,,
23,PT09M14.00S,2025-11-12T00:46:02.8Z,1,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612752,7,9,2025-11-12T00:46:13Z,230000,False,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Bridges 2 FT),"[1628991, 1628969]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,,1.0,0.0,Bridges,1628969.0,,,,
25,PT09M14.00S,2025-11-12T00:46:29.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628969,,,1610612752,8,9,2025-11-12T00:46:51Z,250000,False,,,0,,M. Bridges Free Throw 1 of 2 (4 PTS),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
26,PT09M14.00S,2025-11-12T00:46:29.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628969,,,1610612752,8,9,2025-11-12T00:46:51Z,260000,False,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
27,PT09M12.00S,2025-11-12T00:46:31.8Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,8,9,2025-11-12T00:46:51Z,270000,False,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M05.00S,2025-11-12T00:46:57.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,17.559132720105126,61.51960784313726,1610612763,8,9,2025-11-12T00:47:00Z,280000,False,-58.0,113.0,1,left,MISS J. Morant 12' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,12.65,Missed,,,,,,,,,,,,,,,,,,
29,PT09M03.00S,2025-11-12T00:46:59.5Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,8,9,2025-11-12T00:47:09Z,290000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,
30,PT08M53.00S,2025-11-12T00:47:08.7Z,1,REGULAR,3pt,Jump Shot,[],1629013,92.72339027595268,95.83333333333334,1610612752,11,9,2025-11-12T00:47:12Z,300000,False,229.0,16.0,1,right,L. Shamet 3PT step back (5 PTS) (J. Brunson 1 AST),"[1629013, 1628973]",1610612752.0,NYK,step back,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,22.98,Made,5.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,
32,PT08M39.00S,2025-11-12T00:47:23.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,5.601182654402102,51.9607843137255,1610612763,11,11,2025-11-12T00:47:27Z,320000,False,-10.0,0.0,1,left,J. Landale reverse Layup (4 PTS) (J. Morant 2 AST),"[1629111, 1629630]",1610612763.0,MEM,reverse,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,0.98,Made,4.0,J. Morant,1629630.0,2.0,,,,,,,,,,,,,,
34,PT08M25.00S,2025-11-12T00:47:36.3Z,1,REGULAR,3pt,Jump Shot,[],1628384,88.12417871222075,2.941176470588235,1610612752,11,11,2025-11-12T00:47:39Z,340000,False,-235.0,59.0,1,right,MISS O. Anunoby 24' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,24.26,Missed,,,,,,,,,,,,,,,,,,
35,PT08M23.00S,2025-11-12T00:47:38.3Z,1,REGULAR,rebound,defensive,[],203484,,,1610612763,11,11,2025-11-12T00:47:39Z,350000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,
36,PT08M15.00S,2025-11-12T00:47:47.3Z,1,REGULAR,3pt,Jump Shot,[],1642377,4.944152431011826,96.32352941176471,1610612763,11,11,2025-11-12T00:47:52Z,360000,False,-232.0,-6.0,1,left,MISS J. Wells 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
37,PT08M12.00S,2025-11-12T00:47:50.3Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,11,11,2025-11-12T00:47:52Z,370000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,
38,PT08M01.00S,2025-11-12T00:48:01.2Z,1,REGULAR,3pt,Jump Shot,[],1628969,91.67214191852825,95.83333333333334,1610612752,11,11,2025-11-12T00:48:05Z,380000,False,229.0,26.0,1,right,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,,,,,,,,,,
39,PT07M58.00S,2025-11-12T00:48:04.5Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612752,11,11,2025-11-12T00:48:04Z,390000,False,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,,,,,38.0,2.0,1.0,1.0,,,,,,,,,,
40,PT07M56.00S,2025-11-12T00:48:06.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,72.88107752956637,18.38235294117647,1610612752,11,11,2025-11-12T00:48:09Z,400000,False,-158.0,202.0,1,right,MISS J. Brunson 25' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
41,PT07M53.00S,2025-11-12T00:48:09.4Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612763,11,11,2025-11-12T00:48:09Z,410000,False,,,0,,J. Landale REBOUND (Off:0 Def:2),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,
42,PT07M44.00S,2025-11-12T00:48:19.0Z,1,REGULAR,turnover,out-of-bounds,[],1628991,,,1610612763,11,11,2025-11-12T00:48:23Z,420000,False,,,0,,J. Jackson Jr. bad pass out-of-bounds TURNOVER (1 TO),[1628991],1610612763.0,MEM,bad pass,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,203591.0,1.0,,,,,,,,
43,PT07M44.00S,2025-11-12T00:48:19.1Z,1,REGULAR,substitution,out,[],1628991,,,1610612752,11,11,2025-11-12T00:48:28Z,430000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M44.00S,2025-11-12T00:48:19.1Z,1,REGULAR,substitution,out,[],1642377,,,1610612752,11,11,2025-11-12T00:48:28Z,440000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M44.00S,2025-11-12T00:48:19.1Z,1,REGULAR,substitution,in,[],1630583,,,1610612752,11,11,2025-11-12T00:48:28Z,450000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M44.00S,2025-11-12T00:48:19.1Z,1,REGULAR,substitution,in,[],1642907,,,1610612752,11,11,2025-11-12T00:48:28Z,460000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M35.00S,2025-11-12T00:48:41.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,69.46452036793693,71.81372549019608,1610612752,14,11,2025-11-12T00:48:51Z,470000,False,109.0,235.0,1,right,J. Brunson 25' 3PT step back (3 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.86,Made,3.0,,,,,,,,,,,,,,,,,
48,PT07M21.00S,2025-11-12T00:48:55.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,4.812746386333772,63.970588235294116,1610612763,14,13,2025-11-12T00:48:57Z,480000,False,-70.0,-7.0,1,left,J. Morant 7' driving floating Jump Shot (2 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,7.03,Made,2.0,,,,,,,,,,,,,,,,,
49,PT07M04.00S,2025-11-12T00:49:12.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,94.43166885676742,54.90196078431373,1610612752,14,13,2025-11-12T00:49:58Z,490000,False,25.0,0.0,1,right,MISS O. Anunoby driving Layup - blocked,"[1628384, 1629111]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,Landale,1629111.0,,
50,PT07M04.00S,2025-11-12T00:49:12.4Z,1,REGULAR,block,,[],1629111,,,1610612752,14,13,2025-11-12T00:49:14Z,500000,False,,,0,,J. Landale BLOCK (1 BLK),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
51,PT06M56.00S,2025-11-12T00:49:20.4Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612763,14,13,2025-11-12T00:49:58Z,510000,False,,,0,,J. Landale REBOUND (Off:0 Def:3),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,49.0,3.0,3.0,0.0,,,,,,,,,,
52,PT06M55.00S,2025-11-12T00:49:24.9Z,1,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612763,14,13,2025-11-12T00:49:40Z,520000,False,,,0,,L. Shamet shooting personal FOUL (1 PF) (Aldama 2 FT),"[1629013, 1630583]",1610612752.0,NYK,shooting,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,,1.0,0.0,Aldama,1630583.0,,,,
54,PT06M55.00S,2025-11-12T00:49:44.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,14,13,2025-11-12T00:49:45Z,540000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M55.00S,2025-11-12T00:52:43.9Z,1,REGULAR,freethrow,1 of 2,[],1630583,,,1610612763,14,14,2025-11-12T00:52:43Z,550000,False,,,0,,S. Aldama Free Throw 1 of 2 (1 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
56,PT06M55.00S,2025-11-12T00:52:56.4Z,1,REGULAR,freethrow,2 of 2,[],1630583,,,1610612763,14,15,2025-11-12T00:52:56Z,560000,False,,,0,,S. Aldama Free Throw 2 of 2 (2 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
57,PT06M39.00S,2025-11-12T00:53:16.3Z,1,REGULAR,foul,personal,['2freethrow'],1629111,,,1610612752,14,15,2025-11-12T00:53:27Z,570000,False,,,0,,J. Landale shooting personal FOUL (1 PF) (Towns 2 FT),"[1629111, 1626157]",1610612763.0,MEM,shooting,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200833.0,,1.0,0.0,Towns,1626157.0,,,,
59,PT06M39.00S,2025-11-12T00:53:49.6Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,15,15,2025-11-12T00:53:49Z,590000,False,,,0,,K. Towns Free Throw 1 of 2 (1 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
60,PT06M39.00S,2025-11-12T00:54:13.8Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,16,15,2025-11-12T00:54:13Z,600000,False,,,0,,K. Towns Free Throw 2 of 2 (2 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
61,PT06M28.00S,2025-11-12T00:54:25.6Z,1,REGULAR,3pt,Jump Shot,[],203484,22.815374507227332,89.95098039215686,1610612763,16,15,2025-11-12T00:54:28Z,610000,False,-200.0,162.0,1,left,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
62,PT06M25.00S,2025-11-12T00:54:28.6Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612763,16,15,2025-11-12T00:54:28Z,620000,False,,,0,,J. Landale REBOUND (Off:1 Def:3),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,,,,,61.0,4.0,3.0,1.0,,,,,,,,,,
63,PT06M25.00S,2025-11-12T00:54:28.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,6.915243101182654,51.9607843137255,1610612763,16,15,2025-11-12T00:54:32Z,630000,False,-10.0,13.0,1,left,MISS J. Landale putback Layup,[1629111],1610612763.0,MEM,putback,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
64,PT06M22.00S,2025-11-12T00:54:31.5Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,16,15,2025-11-12T00:54:32Z,640000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,63.0,1.0,1.0,0.0,,,,,,,,,,
65,PT06M19.00S,2025-11-12T00:54:34.8Z,1,REGULAR,turnover,lost ball,[],1628973,,,1610612752,16,15,2025-11-12T00:54:39Z,650000,False,,,0,,J. Brunson lost ball TURNOVER (1 TO),"[1628973, 203484]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,,,Caldwell-Pope,203484.0
66,PT06M19.00S,2025-11-12T00:54:34.8Z,1,REGULAR,steal,,[],203484,,,1610612763,16,15,2025-11-12T00:54:36Z,660000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
67,PT06M11.00S,2025-11-12T00:54:42.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642907,8.623521681997373,96.07843137254902,1610612763,16,15,2025-11-12T00:54:46Z,670000,False,-230.0,29.0,1,left,MISS C. Coward 3PT,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Left Corner 3,24+ Left,23.22,Missed,,,,,,,,,,,,,,,,,,
68,PT06M07.00S,2025-11-12T00:54:46.7Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,16,15,2025-11-12T00:54:46Z,680000,False,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,,67.0,3.0,2.0,1.0,,,,,,,,,,
69,PT05M59.00S,2025-11-12T00:54:54.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,93.51182654402102,52.20588235294118,1610612752,18,15,2025-11-12T00:54:58Z,690000,False,11.0,8.0,1,right,K. Towns driving DUNK (4 PTS) (J. Brunson 2 AST),"[1626157, 1628973]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.39,Made,4.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,,,,
71,PT05M46.00S,2025-11-12T00:55:07.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,7.5722733245729295,62.745098039215684,1610612763,18,17,2025-11-12T00:56:14Z,710000,False,-64.0,19.0,1,left,K. Caldwell-Pope 6' driving floating Jump Shot (4 PTS) (C. Coward 1 AST),"[203484, 1642907]",1610612763.0,MEM,driving floating,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,6.64,Made,4.0,C. Coward,1642907.0,1.0,,,,,,,,,,,,,,
73,PT05M34.00S,2025-11-12T00:55:19.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,94.1688567674113,48.28431372549019,1610612752,18,17,2025-11-12T00:56:40Z,730000,False,-9.0,2.0,1,right,MISS K. Towns driving floating bank Shot,[1626157],1610612752.0,NYK,driving floating bank,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.89,Missed,,,,,,,,,,,,,,,,,,
74,PT05M30.00S,2025-11-12T00:55:23.8Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612752,18,17,2025-11-12T00:55:24Z,740000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,73.0,2.0,1.0,1.0,,,,,,,,,,
75,PT05M30.00S,2025-11-12T00:55:23.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628969,94.40999984741211,50.0,1610612752,20,17,2025-11-12T00:55:23Z,750000,False,0.0,0.0,1,right,M. Bridges tip Layup (6 PTS),[1628969],1610612752.0,NYK,tip,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
76,PT05M25.00S,2025-11-12T00:55:27.8Z,1,REGULAR,3pt,Jump Shot,[],1629111,27.020367936925098,82.35294117647058,1610612763,20,17,2025-11-12T00:55:31Z,760000,False,-162.0,201.0,1,left,MISS J. Landale 25' 3PT,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,25.84,Missed,,,,,,,,,,,,,,,,,,
77,PT05M23.00S,2025-11-12T00:55:29.8Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,20,17,2025-11-12T00:55:31Z,770000,False,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,76.0,4.0,3.0,1.0,,,,,,,,,,
79,PT05M13.00S,2025-11-12T00:55:44.7Z,1,REGULAR,substitution,out,[],1628384,,,1610612752,20,17,2025-11-12T00:56:01Z,790000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M13.00S,2025-11-12T00:55:44.7Z,1,REGULAR,substitution,out,[],1626157,,,1610612752,20,17,2025-11-12T00:56:01Z,800000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M13.00S,2025-11-12T00:55:44.7Z,1,REGULAR,substitution,out,[],203484,,,1610612752,20,17,2025-11-12T00:56:01Z,810000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M13.00S,2025-11-12T00:55:44.7Z,1,REGULAR,substitution,out,[],1629111,,,1610612752,20,17,2025-11-12T00:56:01Z,820000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
