actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
87,PT04M45.00S,2025-12-20T00:27:13.3Z,1,REGULAR,substitution,out,[],1626157,,,1610612755,16,21,2025-12-20T00:27:22Z,840000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M45.00S,2025-12-20T00:27:13.3Z,1,REGULAR,substitution,in,[],1627824,,,1610612755,16,21,2025-12-20T00:27:22Z,850000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M28.00S,2025-12-20T00:27:46.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,7.966491458607096,38.23529411764706,1610612755,16,21,2025-12-20T00:27:54Z,860000,False,59.0,22.0,1,left,MISS T. Maxey 6' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,,,,,,,,,,,,,,
90,PT04M25.00S,2025-12-20T00:27:49.7Z,1,REGULAR,rebound,offensive,[],1631230,,,1610612755,16,21,2025-12-20T00:27:54Z,870000,False,,,0,,D. Barlow REBOUND (Off:3 Def:0),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,,,89.0,3.0,0.0,3.0,,,,,,,,,,,,,,
91,PT04M25.00S,2025-12-20T00:27:51.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631230,5.590000152587891,50.0,1610612755,16,21,2025-12-20T00:27:59Z,880000,False,0.0,0.0,1,left,MISS D. Barlow tip Layup,[1631230],1610612755.0,PHI,tip,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
92,PT04M22.00S,2025-12-20T00:27:54.0Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,16,21,2025-12-20T00:27:59Z,890000,False,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,91.0,2.0,1.0,1.0,,,,,,,,,,,,,,
93,PT04M19.00S,2025-12-20T00:27:54.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627824,74.32654402102497,18.137254901960784,1610612752,19,21,2025-12-20T00:28:04Z,900000,False,-159.0,189.0,1,right,G. Yabusele 24' 3PT running (3 PTS) (J. Hart 3 AST),"[1627824, 1628404]",1610612752.0,NYK,running,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,24.7,Made,,,,,3.0,J. Hart,1628404.0,3.0,,,,,,,,,,
95,PT04M05.00S,2025-12-20T00:28:09.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631230,6.915243101182654,59.068627450980394,1610612755,19,23,2025-12-20T00:28:21Z,920000,False,-45.0,13.0,1,left,D. Barlow driving Hook (7 PTS) (V. Edgecombe 3 AST),"[1631230, 1642845]",1610612755.0,PHI,driving,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,4.7,Made,,,,,7.0,V. Edgecombe,1642845.0,3.0,,,,,,,,,,
96,PT03M48.00S,2025-12-20T00:28:26.2Z,1,REGULAR,turnover,lost ball,[],1628404,,,1610612752,19,23,2025-12-20T00:28:29Z,930000,False,,,0,,J. Hart lost ball TURNOVER (2 TO),"[1628404, 1642845]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,2.0,,,,,,,Edgecombe,1642845.0
97,PT03M48.00S,2025-12-20T00:28:26.2Z,1,REGULAR,steal,,[],1642845,,,1610612755,19,23,2025-12-20T00:28:27Z,940000,False,,,0,,V. Edgecombe STEAL (1 STL),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
98,PT03M40.00S,2025-12-20T00:28:33.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202331,5.732588699080158,3.9215686274509802,1610612755,19,23,2025-12-20T00:28:37Z,950000,False,230.0,1.0,1,left,MISS P. George 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
99,PT03M38.00S,2025-12-20T00:28:35.9Z,1,REGULAR,rebound,offensive,[],1631230,,,1610612755,19,23,2025-12-20T00:28:35Z,960000,False,,,0,,D. Barlow REBOUND (Off:4 Def:0),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Right Corner 3,24+ Right,,,98.0,4.0,0.0,4.0,,,,,,,,,,,,,,
100,PT03M27.00S,2025-12-20T00:28:46.9Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",202331,10.5946123521682,28.186274509803923,1610612755,19,23,2025-12-20T00:28:50Z,970000,False,109.0,47.0,1,left,MISS P. George 11' Jump Shot,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Mid-Range,8-16 Right,11.88,Missed,,,,,,,,,,,,,,,,,,
101,PT03M25.00S,2025-12-20T00:28:48.9Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,19,23,2025-12-20T00:28:50Z,980000,False,,,0,,J. Brunson REBOUND (Off:1 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,100.0,3.0,2.0,1.0,,,,,,,,,,,,,,
102,PT03M16.00S,2025-12-20T00:28:57.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,93.38042049934296,43.872549019607845,1610612752,21,23,2025-12-20T00:37:26Z,990000,False,-31.0,10.0,1,right,J. Brunson driving floating bank Jump Shot (6 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,6.0,,,,,,,,,,,,,
103,PT03M09.00S,2025-12-20T00:29:05.1Z,1,REGULAR,2pt,Jump Shot,[],1630178,21.895532194480946,47.549019607843135,1610612755,21,25,2025-12-20T00:29:08Z,1000000,False,12.0,153.0,1,left,T. Maxey 15' driving floating Jump Shot (10 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Center,15.38,Made,,,,,10.0,,,,,,,,,,,,,
104,PT02M58.00S,2025-12-20T00:29:15.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,79.71419185282524,50.98039215686274,1610612752,21,25,2025-12-20T00:29:24Z,1010000,False,5.0,138.0,1,right,MISS J. Brunson 13' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,13.83,Missed,,,,,,,,,,,,,,,,,,
105,PT02M55.00S,2025-12-20T00:29:18.8Z,1,REGULAR,rebound,offensive,[],1628973,,,1610612752,21,25,2025-12-20T00:29:24Z,1020000,False,,,0,,J. Brunson REBOUND (Off:2 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,104.0,4.0,2.0,2.0,,,,,,,,,,,,,,
106,PT02M51.00S,2025-12-20T00:29:22.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,93.77463863337714,49.50980392156863,1610612752,23,25,2025-12-20T00:29:26Z,1030000,False,-2.0,6.0,1,right,M. Robinson alley-oop DUNK (2 PTS) (J. Brunson 2 AST),"[1629011, 1628973]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,2.0,J. Brunson,1628973.0,2.0,,,,,,,,,,
108,PT02M40.00S,2025-12-20T00:29:33.8Z,1,REGULAR,3pt,Jump Shot,[],1630178,34.247700394218136,27.941176470588236,1610612755,23,25,2025-12-20T00:29:37Z,1050000,False,110.0,269.0,1,left,MISS T. Maxey 29' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,29.11,Missed,,,,,,,,,,,,,,,,,,
109,PT02M37.00S,2025-12-20T00:29:36.8Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,23,25,2025-12-20T00:29:37Z,1060000,False,,,0,,J. Brunson REBOUND (Off:2 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,108.0,5.0,3.0,2.0,,,,,,,,,,,,,,
110,PT02M31.00S,2025-12-20T00:29:42.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,66.44218134034165,47.549019607843135,1610612752,23,25,2025-12-20T00:35:29Z,1070000,False,-12.0,263.0,1,right,MISS J. Brunson 26' running pullup 3PT,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,26.32,Missed,,,,,,,,,,,,,,,,,,
111,PT02M29.00S,2025-12-20T00:29:44.8Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,23,25,2025-12-20T00:29:47Z,1080000,False,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,110.0,4.0,3.0,1.0,,,,,,,,,,,,,,
112,PT02M22.00S,2025-12-20T00:29:52.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631230,5.732588699080158,49.754901960784316,1610612755,23,27,2025-12-20T00:36:05Z,1090000,False,1.0,1.0,1,left,D. Barlow cutting DUNK (9 PTS) (T. Maxey 2 AST),"[1631230, 1630178]",1610612755.0,PHI,cutting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,9.0,T. Maxey,1630178.0,2.0,,,,,,,,,,
114,PT02M22.00S,2025-12-20T00:30:00.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,23,27,2025-12-20T00:30:00Z,1110000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M22.00S,2025-12-20T00:30:00.3Z,1,REGULAR,substitution,out,[],1628404,,,1610612752,23,27,2025-12-20T00:33:30Z,1120000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M22.00S,2025-12-20T00:30:00.3Z,1,REGULAR,substitution,out,[],1631230,,,1610612752,23,27,2025-12-20T00:33:30Z,1130000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M22.00S,2025-12-20T00:30:00.3Z,1,REGULAR,substitution,out,[],202331,,,1610612752,23,27,2025-12-20T00:33:30Z,1140000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M22.00S,2025-12-20T00:30:00.3Z,1,REGULAR,substitution,out,[],203083,,,1610612752,23,27,2025-12-20T00:33:30Z,1150000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M22.00S,2025-12-20T00:30:00.3Z,1,REGULAR,substitution,out,[],1630178,,,1610612752,23,27,2025-12-20T00:33:30Z,1160000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M22.00S,2025-12-20T00:30:00.3Z,1,REGULAR,substitution,in,[],1628384,,,1610612752,23,27,2025-12-20T00:33:30Z,1170000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M22.00S,2025-12-20T00:30:00.3Z,1,REGULAR,substitution,in,[],1629656,,,1610612752,23,27,2025-12-20T00:33:30Z,1180000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M22.00S,2025-12-20T00:30:00.3Z,1,REGULAR,substitution,in,[],1631133,,,1610612752,23,27,2025-12-20T00:33:30Z,1190000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M22.00S,2025-12-20T00:30:00.3Z,1,REGULAR,substitution,in,[],1642272,,,1610612752,23,27,2025-12-20T00:33:30Z,1200000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M22.00S,2025-12-20T00:30:00.3Z,1,REGULAR,substitution,in,[],1641737,,,1610612752,23,27,2025-12-20T00:33:30Z,1210000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M06.00S,2025-12-20T00:33:55.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,85.89027595269383,49.754901960784316,1610612752,25,27,2025-12-20T00:34:00Z,1220000,False,-1.0,80.0,1,right,J. Clarkson 8' driving floating Jump Shot (2 PTS) (M. Robinson 1 AST),"[203903, 1629011]",1610612752.0,NYK,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,8.01,Made,,,,,2.0,M. Robinson,1629011.0,1.0,,,,,,,,,,
128,PT01M50.00S,2025-12-20T00:34:11.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,14.668199737187912,35.049019607843135,1610612755,25,27,2025-12-20T00:34:16Z,1240000,False,75.0,85.0,1,left,MISS V. Edgecombe 11' pullup Shot - blocked,"[1642845, 1629011]",1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Right,11.35,Missed,,,,,,,,,,,Robinson,1629011.0,,,,,,
129,PT01M50.00S,2025-12-20T00:34:11.5Z,1,REGULAR,block,,[],1629011,,,1610612755,25,27,2025-12-20T00:34:13Z,1250000,False,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
130,PT01M47.00S,2025-12-20T00:34:14.5Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,25,27,2025-12-20T00:34:16Z,1260000,False,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Right,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,,
131,PT01M43.00S,2025-12-20T00:34:19.3Z,1,REGULAR,turnover,bad pass,[],203903,,,1610612752,25,27,2025-12-20T00:34:22Z,1270000,False,,,0,,J. Clarkson bad pass TURNOVER (2 TO),"[203903, 1642845]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,,,,,,,Edgecombe,1642845.0
132,PT01M43.00S,2025-12-20T00:34:19.3Z,1,REGULAR,steal,,[],1642845,,,1610612755,25,27,2025-12-20T00:34:20Z,1280000,False,,,0,,V. Edgecombe STEAL (2 STL),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
133,PT01M36.00S,2025-12-20T00:34:26.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642845,31.750985545335087,28.431372549019606,1610612755,25,27,2025-12-20T00:34:33Z,1290000,False,108.0,246.0,1,left,MISS V. Edgecombe 26' pullup 3PT - blocked,"[1642845, 1629011]",1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,26.86,Missed,,,,,,,,,,,Robinson,1629011.0,,,,,,
134,PT01M36.00S,2025-12-20T00:34:26.9Z,1,REGULAR,block,,[],1629011,,,1610612755,25,27,2025-12-20T00:34:30Z,1300000,False,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
135,PT01M35.00S,2025-12-20T00:34:27.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,25,27,2025-12-20T00:34:33Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,133.0,,,,,,,,,,,,,,,,,
137,PT01M20.00S,2025-12-20T00:35:02.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642272,17.95335085413929,53.431372549019606,1610612755,25,29,2025-12-20T00:35:12Z,1330000,False,-17.0,116.0,1,left,J. McCain 11' turnaround Jump Shot (2 PTS),[1642272],1610612755.0,PHI,turnaround,,,McCain,J. McCain,,,,,In The Paint (Non-RA),8-16 Center,11.76,Made,,,,,2.0,,,,,,,,,,,,,
138,PT00M57.00S,2025-12-20T00:35:29.3Z,1,REGULAR,foul,personal,[],1631133,,,1610612752,25,29,2025-12-20T00:35:34Z,1340000,False,,,0,,J. Walker personal FOUL (1 PF),"[1631133, 1628973]",1610612755.0,PHI,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Center,,,,,,,,,,,201245.0,,,,1.0,0.0,Brunson,1628973.0,,
140,PT00M50.70S,2025-12-20T00:35:55.9Z,1,REGULAR,3pt,Jump Shot,[],203903,71.30420499342969,22.794117647058822,1610612752,28,29,2025-12-20T00:35:59Z,1360000,False,-136.0,217.0,1,right,J. Clarkson 25' 3PT pullup (5 PTS) (G. Yabusele 1 AST),"[203903, 1627824]",1610612752.0,NYK,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,25.63,Made,,,,,5.0,G. Yabusele,1627824.0,1.0,,,,,,,,,,
142,PT00M31.00S,2025-12-20T00:36:18.9Z,1,REGULAR,3pt,Jump Shot,[],1642845,14.4053876478318,3.431372549019608,1610612755,28,29,2025-12-20T00:36:22Z,1380000,False,233.0,83.0,1,left,MISS V. Edgecombe 24' 3PT,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Right Corner 3,24+ Right,24.71,Missed,,,,,,,,,,,,,,,,,,
143,PT00M28.30S,2025-12-20T00:36:21.6Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,28,29,2025-12-20T00:36:21Z,1390000,False,,,0,,M. Robinson REBOUND (Off:0 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Right Corner 3,24+ Right,,,142.0,2.0,2.0,0.0,,,,,,,,,,,,,,
144,PT00M16.70S,2025-12-20T00:36:33.2Z,1,REGULAR,3pt,Jump Shot,[],203903,92.32917214191852,3.9215686274509802,1610612752,28,29,2025-12-20T00:36:39Z,1400000,False,-230.0,20.0,1,right,MISS J. Clarkson 3PT,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Left Corner 3,24+ Left,23.12,Missed,,,,,,,,,,,,,,,,,,
145,PT00M15.80S,2025-12-20T00:36:38.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,28,29,2025-12-20T00:36:38Z,1410000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Left Corner 3,24+ Left,,,144.0,,,,,,,,,,,,,,,,,
146,PT00M15.80S,2025-12-20T00:36:39.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641737,,,1610612752,28,29,2025-12-20T00:36:53Z,1420000,False,,,0,,A. Bona personal FOUL (1 PF) (Robinson 2 FT),"[1641737, 1629011]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202058.0,,,,1.0,0.0,Robinson,1629011.0,,
148,PT00M15.80S,2025-12-20T00:37:11.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629011,,,1610612752,28,29,2025-12-20T00:37:11Z,1440000,False,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
149,PT00M15.80S,2025-12-20T00:37:11.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,28,29,2025-12-20T00:37:11Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,148.0,,,,,,,,,,,,,,,,,
150,PT00M15.80S,2025-12-20T00:37:11.9Z,1,REGULAR,substitution,out,[],1628973,,,1610612752,28,29,2025-12-20T00:37:29Z,1460000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M15.80S,2025-12-20T00:37:11.9Z,1,REGULAR,substitution,out,[],1627824,,,1610612752,28,29,2025-12-20T00:37:29Z,1470000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M15.80S,2025-12-20T00:37:11.9Z,1,REGULAR,substitution,out,[],1641737,,,1610612752,28,29,2025-12-20T00:37:29Z,1480000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M15.80S,2025-12-20T00:37:11.9Z,1,REGULAR,substitution,in,[],1628969,,,1610612752,28,29,2025-12-20T00:37:29Z,1490000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M15.80S,2025-12-20T00:37:11.9Z,1,REGULAR,substitution,in,[],1642885,,,1610612752,28,29,2025-12-20T00:37:29Z,1500000,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M15.80S,2025-12-20T00:37:11.9Z,1,REGULAR,substitution,in,[],1630178,,,1610612752,28,29,2025-12-20T00:37:29Z,1510000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M15.80S,2025-12-20T00:37:47.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629011,,,1610612752,29,29,2025-12-20T00:37:47Z,1520000,False,,,0,,M. Robinson Free Throw 2 of 2 (3 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
157,PT00M03.80S,2025-12-20T00:38:05.3Z,1,REGULAR,foul,personal,[],1628969,,,1610612755,29,29,2025-12-20T00:38:13Z,1530000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1630178]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,201245.0,,,,1.0,0.0,Maxey,1630178.0,,
159,PT00M00.00S,2025-12-20T00:38:30.8Z,1,REGULAR,3pt,Jump Shot,[],1631133,32.14520367936925,42.15686274509804,1610612755,29,29,2025-12-20T00:38:35Z,1550000,False,39.0,250.0,1,left,MISS J. Walker 25' 3PT,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,25.28,Missed,,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2025-12-20T00:38:34.5Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,29,29,2025-12-20T00:38:34Z,1560000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,,,
161,PT00M00.00S,2025-12-20T00:38:36.4Z,1,REGULAR,period,end,[],0,,,1610612752,29,29,2025-12-20T00:38:36Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-12-20T00:41:39.5Z,2,REGULAR,substitution,out,['startperiod'],1629011,,,1610612752,29,29,2025-12-20T00:42:05Z,1580000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-12-20T00:41:39.5Z,2,REGULAR,substitution,out,['startperiod'],1642885,,,1610612752,29,29,2025-12-20T00:42:05Z,1590000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-12-20T00:41:39.5Z,2,REGULAR,substitution,out,['startperiod'],1642845,,,1610612752,29,29,2025-12-20T00:42:05Z,1600000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-12-20T00:41:39.5Z,2,REGULAR,substitution,in,['startperiod'],1642278,,,1610612752,29,29,2025-12-20T00:42:05Z,1610000,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-12-20T00:41:39.5Z,2,REGULAR,substitution,in,['startperiod'],1626157,,,1610612752,29,29,2025-12-20T00:42:05Z,1620000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-12-20T00:41:39.5Z,2,REGULAR,substitution,in,['startperiod'],1641737,,,1610612752,29,29,2025-12-20T00:42:05Z,1630000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-12-20T00:42:10.8Z,2,REGULAR,period,start,[],0,,,1610612752,29,29,2025-12-20T00:42:10Z,1640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M50.00S,2025-12-20T00:42:23.3Z,2,REGULAR,foul,personal,[],1641737,,,1610612752,29,29,2025-12-20T00:42:29Z,1650000,False,,,0,,A. Bona personal FOUL (2 PF),"[1641737, 1626157]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202058.0,,,,2.0,0.0,Towns,1626157.0,,
