actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT10M25.00S,2026-03-05T00:14:56.1Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,3,5,2026-03-05T00:15:01Z,180000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M14.00S,2026-03-05T00:15:06.2Z,1,REGULAR,2pt,Jump Shot,[],1628983,81.8166885676741,71.32352941176471,1610612760,3,7,2026-03-05T01:12:28Z,190000,False,107.0,118.0,1,right,S. Gilgeous-Alexander 15' step back Jump Shot (2 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,15.93,Made,2.0,,,,,,,,,,,,,,,,,
20,PT10M06.00S,2026-03-05T00:15:14.8Z,1,REGULAR,3pt,Jump Shot,[],1628969,28.86005256241787,75.98039215686273,1610612752,3,7,2026-03-05T00:15:59Z,200000,False,-130.0,219.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
21,PT10M03.00S,2026-03-05T00:15:17.8Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,3,7,2026-03-05T00:15:20Z,210000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,20.0,2.0,2.0,0.0,,,,,,,,,,
22,PT09M55.00S,2026-03-05T00:15:26.1Z,1,REGULAR,3pt,Jump Shot,[],1641717,91.14651773981603,2.941176470588235,1610612760,3,7,2026-03-05T00:15:32Z,220000,False,-235.0,31.0,1,right,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,23.73,Missed,,,,,,,,,,,,,,,,,,
23,PT09M52.00S,2026-03-05T00:15:29.1Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,3,7,2026-03-05T00:15:32Z,230000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT09M40.00S,2026-03-05T00:15:40.4Z,1,REGULAR,3pt,Jump Shot,[],1628384,31.488173455978973,36.27450980392157,1610612752,3,7,2026-03-05T00:15:44Z,240000,False,69.0,243.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,25.3,Missed,,,,,,,,,,,,,,,,,,
25,PT09M38.00S,2026-03-05T00:15:42.4Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,3,7,2026-03-05T00:15:44Z,250000,False,,,0,,C. Wallace REBOUND (Off:0 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,,,,,,,24.0,2.0,2.0,0.0,,,,,,,,,,
26,PT09M28.00S,2026-03-05T00:15:52.8Z,1,REGULAR,2pt,Jump Shot,[],1628983,77.87450722733246,26.715686274509803,1610612760,3,9,2026-03-05T00:15:56Z,260000,False,-116.0,155.0,1,right,S. Gilgeous-Alexander 19' step back Jump Shot (4 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,19.42,Made,4.0,,,,,,,,,,,,,,,,,
27,PT09M11.00S,2026-03-05T00:16:11.7Z,1,REGULAR,2pt,Jump Shot,[],1628969,7.440867279894875,24.019607843137255,1610612752,5,9,2026-03-05T00:16:14Z,270000,False,130.0,17.0,1,left,M. Bridges 13' pullup Jump Shot (2 PTS),[1628969],1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,13.11,Made,2.0,,,,,,,,,,,,,,,,,
28,PT09M11.00S,2026-03-05T00:16:13.8Z,1,REGULAR,foul,personal,['1freethrow'],1628983,,,1610612752,5,9,2026-03-05T00:16:19Z,280000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Bridges 1 FT),"[1628983, 1628969]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627961.0,,1.0,0.0,Bridges,1628969.0,,,,
30,PT09M11.00S,2026-03-05T00:16:38.7Z,1,REGULAR,freethrow,1 of 1,[],1628969,,,1610612752,6,9,2026-03-05T00:16:38Z,300000,False,,,0,,M. Bridges Free Throw 1 of 1 (3 PTS),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
31,PT08M58.00S,2026-03-05T00:16:54.0Z,1,REGULAR,3pt,Jump Shot,[],1631096,92.59198423127464,94.85294117647058,1610612760,6,12,2026-03-05T00:16:57Z,310000,False,224.0,17.0,1,right,C. Holmgren 3PT  (6 PTS) (S. Gilgeous-Alexander 2 AST),"[1631096, 1628983]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Right Corner 3,24+ Right,22.5,Made,6.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,,,,,
33,PT08M42.00S,2026-03-05T00:17:09.0Z,1,REGULAR,2pt,Jump Shot,[],1628973,15.982260183968464,31.372549019607842,1610612752,6,12,2026-03-05T00:17:16Z,330000,False,93.0,98.0,1,left,MISS J. Brunson 13' turnaround fadeaway Shot,[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,13.5,Missed,,,,,,,,,,,,,,,,,,
34,PT08M39.00S,2026-03-05T00:17:12.0Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,6,12,2026-03-05T00:17:16Z,340000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:3),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,,,,,33.0,3.0,3.0,0.0,,,,,,,,,,
35,PT08M25.00S,2026-03-05T00:17:26.7Z,1,REGULAR,3pt,Jump Shot,[],1631096,89.04402102496715,93.87254901960785,1610612760,6,12,2026-03-05T00:17:31Z,350000,False,219.0,50.0,1,right,MISS C. Holmgren 3PT - blocked,"[1631096, 1628384]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Right Corner 3,24+ Right,22.51,Missed,,,,,,,,,,,,,,,Anunoby,1628384.0,,
36,PT08M25.00S,2026-03-05T00:17:26.7Z,1,REGULAR,block,,[],1628384,,,1610612760,6,12,2026-03-05T00:17:29Z,360000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
37,PT08M22.00S,2026-03-05T00:17:29.7Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,6,12,2026-03-05T00:20:59Z,370000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,,,,35.0,2.0,2.0,0.0,,,,,,,,,,
40,PT08M11.00S,2026-03-05T00:17:40.8Z,1,REGULAR,2pt,Jump Shot,[],1628969,9.543363994743759,30.88235294117647,1610612752,6,12,2026-03-05T00:21:01Z,400000,False,96.0,37.0,1,left,MISS M. Bridges 10' turnaround Shot,[1628969],1610612752.0,NYK,turnaround,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,10.26,Missed,,,,,,,,,,,,,,,,,,
41,PT08M09.00S,2026-03-05T00:17:42.8Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,6,12,2026-03-05T00:17:48Z,410000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Right,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,
42,PT08M05.00S,2026-03-05T00:17:50.4Z,1,REGULAR,foul,offensive,[],1631096,,,1610612760,6,12,2026-03-05T00:18:03Z,420000,False,,,0,,C. Holmgren offensive FOUL (1 PF),"[1631096, 1628973]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,101283.0,,1.0,0.0,Brunson,1628973.0,,,,
44,PT08M05.00S,2026-03-05T00:17:50.4Z,1,REGULAR,turnover,offensive foul,[],1631096,,,1610612760,6,12,2026-03-05T00:17:50Z,440000,False,,,0,,C. Holmgren offensive foul TURNOVER (1 TO),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,101283.0,1.0,,,,,,,,
45,PT07M49.00S,2026-03-05T00:18:19.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628404,15.062417871222076,46.568627450980394,1610612752,6,12,2026-03-05T00:21:25Z,450000,False,17.0,89.0,1,left,MISS J. Hart 9' driving floating Shot,[1628404],1610612752.0,NYK,driving floating,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,9.07,Missed,,,,,,,,,,,,,,,,,,
47,PT07M47.00S,2026-03-05T00:18:21.3Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,6,12,2026-03-05T00:18:23Z,470000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,
48,PT07M40.00S,2026-03-05T00:18:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.24901445466492,45.34313725490196,1610612760,6,12,2026-03-05T00:18:36Z,480000,False,-23.0,11.0,1,right,MISS S. Gilgeous-Alexander driving reverse Layup,[1628983],1610612760.0,OKC,driving reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
49,PT07M38.00S,2026-03-05T00:18:30.3Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,6,12,2026-03-05T00:18:36Z,490000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,
50,PT07M36.00S,2026-03-05T00:18:37.5Z,1,REGULAR,foul,personal,[],1628983,,,1610612752,6,12,2026-03-05T00:18:42Z,500000,False,,,0,,S. Gilgeous-Alexander personal FOUL (2 PF),"[1628983, 1628404]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1626300.0,,2.0,0.0,Hart,1628404.0,,,,
52,PT07M36.00S,2026-03-05T00:18:37.6Z,1,REGULAR,substitution,out,[],1628983,,,1610612752,6,12,2026-03-05T00:18:51Z,520000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M36.00S,2026-03-05T00:18:37.6Z,1,REGULAR,substitution,in,[],1642272,,,1610612752,6,12,2026-03-05T00:18:51Z,530000,False,,,0,,SUB in: J. McCain,[1642272],1610612760.0,OKC,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M21.00S,2026-03-05T00:19:19.5Z,1,REGULAR,2pt,Jump Shot,[],1626157,13.354139290407357,75.0,1610612752,8,12,2026-03-05T00:19:24Z,540000,False,-125.0,73.0,1,left,K. Towns 14' fadeaway Jump Shot (2 PTS) (J. Hart 1 AST),"[1626157, 1628404]",1610612752.0,NYK,fadeaway,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,14.48,Made,2.0,J. Hart,1628404.0,1.0,,,,,,,,,,,,,,
56,PT07M09.00S,2026-03-05T00:19:31.1Z,1,REGULAR,3pt,Jump Shot,[],1641717,67.09921156373193,48.28431372549019,1610612760,8,12,2026-03-05T00:19:35Z,560000,False,-9.0,257.0,1,right,MISS C. Wallace 25' pullup 3PT,[1641717],1610612760.0,OKC,pullup,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,25.69,Missed,,,,,,,,,,,,,,,,,,
57,PT07M06.00S,2026-03-05T00:19:34.1Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,8,12,2026-03-05T00:19:35Z,570000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,
58,PT07M01.00S,2026-03-05T00:19:38.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628969,11.514454664914586,48.529411764705884,1610612752,10,12,2026-03-05T00:19:48Z,580000,False,7.0,56.0,1,left,M. Bridges running pullup Jump Shot (5 PTS) (J. Brunson 2 AST),"[1628969, 1628973]",1610612752.0,NYK,running pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.62,Made,5.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,,,,
60,PT06M49.00S,2026-03-05T00:19:51.3Z,1,REGULAR,3pt,Jump Shot,[],1642272,93.9060446780552,3.9215686274509802,1610612760,10,12,2026-03-05T00:19:54Z,600000,False,-230.0,5.0,1,right,MISS J. McCain 3PT,[1642272],1610612760.0,OKC,,,,McCain,J. McCain,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
61,PT06M47.00S,2026-03-05T00:19:53.3Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,10,12,2026-03-05T00:19:54Z,610000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,,,60.0,2.0,2.0,0.0,,,,,,,,,,
62,PT06M42.00S,2026-03-05T00:19:58.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,6.652431011826544,47.549019607843135,1610612752,10,12,2026-03-05T00:20:02Z,620000,False,12.0,10.0,1,left,MISS J. Hart running Layup,[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
63,PT06M40.00S,2026-03-05T00:20:00.2Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,10,12,2026-03-05T00:20:02Z,630000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,62.0,2.0,2.0,0.0,,,,,,,,,,
64,PT06M33.00S,2026-03-05T00:20:07.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,94.03745072273325,49.26470588235294,1610612760,10,14,2026-03-05T00:20:15Z,640000,False,-4.0,4.0,1,right,C. Holmgren driving finger roll Layup (8 PTS) (L. Dort 1 AST),"[1631096, 1629652]",1610612760.0,OKC,driving finger roll,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,0.51,Made,8.0,L. Dort,1629652.0,1.0,,,,,,,,,,,,,,
66,PT06M22.00S,2026-03-05T00:20:17.5Z,1,REGULAR,3pt,Jump Shot,[],1628969,25.837713534822605,82.1078431372549,1610612752,10,14,2026-03-05T00:20:21Z,660000,False,-161.0,190.0,1,left,MISS M. Bridges 24' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,24.9,Missed,,,,,,,,,,,,,,,,,,
67,PT06M20.00S,2026-03-05T00:20:19.5Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,10,14,2026-03-05T00:20:21Z,670000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:4),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,66.0,4.0,4.0,0.0,,,,,,,,,,
68,PT06M09.00S,2026-03-05T00:20:30.8Z,1,REGULAR,3pt,Jump Shot,[],1631096,69.99014454664915,31.372549019607842,1610612760,10,17,2026-03-05T00:20:34Z,680000,False,-93.0,230.0,1,right,C. Holmgren 24' 3PT  (11 PTS) (I. Hartenstein 1 AST),"[1631096, 1628392]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,24.78,Made,11.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,,
70,PT06M07.00S,2026-03-05T00:20:36.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,10,17,2026-03-05T00:20:36Z,700000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M07.00S,2026-03-05T00:20:36.4Z,1,REGULAR,substitution,out,[],1628384,,,1610612752,10,17,2026-03-05T00:23:50Z,710000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M07.00S,2026-03-05T00:20:36.4Z,1,REGULAR,substitution,out,[],1628969,,,1610612752,10,17,2026-03-05T00:23:50Z,720000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M07.00S,2026-03-05T00:20:36.4Z,1,REGULAR,substitution,out,[],1626157,,,1610612752,10,17,2026-03-05T00:23:50Z,730000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M07.00S,2026-03-05T00:20:36.4Z,1,REGULAR,substitution,out,[],1628392,,,1610612752,10,17,2026-03-05T00:23:50Z,740000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M07.00S,2026-03-05T00:20:36.4Z,1,REGULAR,substitution,in,[],1629013,,,1610612752,10,17,2026-03-05T00:23:50Z,750000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M07.00S,2026-03-05T00:20:36.4Z,1,REGULAR,substitution,in,[],1630574,,,1610612752,10,17,2026-03-05T00:23:50Z,760000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M07.00S,2026-03-05T00:20:36.4Z,1,REGULAR,substitution,in,[],1642885,,,1610612752,10,17,2026-03-05T00:23:50Z,770000,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M07.00S,2026-03-05T00:20:36.4Z,1,REGULAR,substitution,in,[],1631119,,,1610612752,10,17,2026-03-05T00:23:50Z,780000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M48.00S,2026-03-05T00:24:29.3Z,1,REGULAR,2pt,Jump Shot,[],1628973,19.267411300919843,30.392156862745097,1610612752,10,17,2026-03-05T00:24:32Z,790000,False,98.0,129.0,1,left,MISS J. Brunson 16' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,16.17,Missed,,,,,,,,,,,,,,,,,,
80,PT05M46.00S,2026-03-05T00:24:31.3Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,10,17,2026-03-05T00:24:32Z,800000,False,,,0,,C. Wallace REBOUND (Off:0 Def:3),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,16-24 Right Center,,,,,,,79.0,3.0,3.0,0.0,,,,,,,,,,
81,PT05M35.00S,2026-03-05T00:24:44.0Z,1,REGULAR,foul,personal,[],1628404,,,1610612760,10,17,2026-03-05T00:24:53Z,810000,False,,,0,,J. Hart personal FOUL (1 PF),"[1628404, 1631096]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1626300.0,,1.0,0.0,Holmgren,1631096.0,,,,
83,PT05M22.00S,2026-03-05T00:25:19.0Z,1,REGULAR,3pt,Jump Shot,[],1631096,75.90341655716163,9.803921568627452,1610612760,10,17,2026-03-05T00:25:26Z,830000,False,-201.0,174.0,1,right,MISS C. Holmgren 26' pullup 3PT - blocked,"[1631096, 1630574]",1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,26.59,Missed,,,,,,,,,,,,,,,Hukporti,1630574.0,,
84,PT05M22.00S,2026-03-05T00:25:19.0Z,1,REGULAR,block,,[],1630574,,,1610612760,10,17,2026-03-05T00:25:21Z,840000,False,,,0,,A. Hukporti BLOCK (1 BLK),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
