actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M37.00S,2025-11-09T23:13:51.7Z,1,REGULAR,3pt,Jump Shot,[],1641730,21.76412614980289,90.44117647058823,1610612751,2,0,2025-11-09T23:13:56Z,170000,False,-202.0,152.0,1,left,MISS N. Clowney 25' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,,,,,,25.3,Missed,,,,,,,,,,,,,
18,PT10M34.00S,2025-11-09T23:13:54.7Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,2,0,2025-11-09T23:13:56Z,180000,False,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,
19,PT10M26.00S,2025-11-09T23:14:02.5Z,1,REGULAR,3pt,Jump Shot,[],1628969,92.46057818659659,96.56862745098039,1610612752,5,0,2025-11-09T23:14:09Z,190000,False,233.0,18.0,1,right,M. Bridges 3PT  (3 PTS) (K. Towns 1 AST),"[1628969, 1626157]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,23.35,Made,,,,,,,3.0,K. Towns,1626157.0,1.0,,,
21,PT10M08.00S,2025-11-09T23:14:20.8Z,1,REGULAR,3pt,Jump Shot,[],1629611,32.14520367936925,46.07843137254902,1610612751,5,0,2025-11-09T23:14:26Z,210000,False,20.0,250.0,1,left,MISS T. Mann 25' 3PT,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,25.05,Missed,,,,,,,,,,,,,
22,PT10M06.00S,2025-11-09T23:14:22.8Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,5,0,2025-11-09T23:14:40Z,220000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,
23,PT10M00.00S,2025-11-09T23:14:28.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,93.11760840998686,96.07843137254902,1610612752,8,0,2025-11-09T23:14:44Z,230000,False,230.0,12.0,1,right,O. Anunoby 3PT running (3 PTS) (M. Bridges 1 AST),"[1628384, 1628969]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,,,23.07,Made,,,,,,,3.0,M. Bridges,1628969.0,1.0,,,
25,PT09M46.00S,2025-11-09T23:14:42.7Z,1,REGULAR,3pt,Jump Shot,[],1629008,31.882391590013142,67.40196078431373,1610612751,8,3,2025-11-09T23:14:48Z,250000,False,-87.0,247.0,1,left,M. Porter Jr. 26' 3PT  (3 PTS) (T. Mann 1 AST),"[1629008, 1629611]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,26.21,Made,,,,,,,3.0,T. Mann,1629611.0,1.0,,,
27,PT09M23.00S,2025-11-09T23:15:05.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,94.03745072273325,47.05882352941176,1610612752,10,3,2025-11-09T23:18:02Z,270000,False,-15.0,4.0,1,right,K. Towns driving finger roll Layup (4 PTS) (O. Anunoby 1 AST),"[1626157, 1628384]",1610612752.0,NYK,driving finger roll,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,1.51,Made,,,,,,,4.0,O. Anunoby,1628384.0,1.0,,,
29,PT09M23.00S,2025-11-09T23:15:11.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612751,10,3,2025-11-09T23:15:11Z,290000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M10.00S,2025-11-09T23:18:19.5Z,1,REGULAR,3pt,Jump Shot,[],1642856,28.33442838370565,11.76470588235294,1610612751,10,3,2025-11-09T23:18:23Z,300000,False,191.0,214.0,1,left,MISS E. Dëmin 28' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,,,,,,28.68,Missed,,,,,,,,,,,,,
31,PT09M08.00S,2025-11-09T23:18:21.5Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,10,3,2025-11-09T23:18:23Z,310000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,30.0,2.0,2.0,0.0,,,,,,,,,
32,PT08M54.00S,2025-11-09T23:18:35.9Z,1,REGULAR,3pt,Jump Shot,[],1628973,91.01511169513797,96.56862745098039,1610612752,10,3,2025-11-09T23:18:41Z,320000,False,233.0,32.0,1,right,MISS J. Brunson 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,,,,23.5,Missed,,,,,,,,,,,,,
33,PT08M51.00S,2025-11-09T23:18:38.9Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,10,3,2025-11-09T23:18:41Z,330000,False,,,0,,M. Robinson REBOUND (Off:1 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Right Corner 3,24+ Right,,,,,,,,32.0,2.0,1.0,1.0,,,,,,,,,
34,PT08M50.00S,2025-11-09T23:18:39.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,93.38042049934296,50.245098039215684,1610612752,12,3,2025-11-09T23:18:42Z,340000,False,1.0,10.0,1,right,M. Robinson putback Layup (2 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,0.98,Made,,,,,,,2.0,,,,,,
35,PT08M40.00S,2025-11-09T23:18:52.0Z,1,REGULAR,turnover,out-of-bounds,[],1642856,,,1610612751,12,3,2025-11-09T23:20:29Z,350000,False,,,0,,E. Dëmin bad pass out-of-bounds TURNOVER (1 TO),[1642856],1610612751.0,BKN,bad pass,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),8-16 Center,1627964.0,,,,,,,,,,,,,,,,,1.0,,
36,PT08M27.00S,2025-11-09T23:19:20.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,94.69448094612353,53.18627450980392,1610612752,12,3,2025-11-09T23:19:24Z,360000,False,16.0,-3.0,1,right,MISS K. Towns driving Layup,[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,1.61,Missed,,,,,,,,,,,,,
37,PT08M26.00S,2025-11-09T23:19:21.6Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612752,12,3,2025-11-09T23:19:24Z,370000,False,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,36.0,3.0,2.0,1.0,,,,,,,,,
38,PT08M25.00S,2025-11-09T23:19:22.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626157,93.38042049934296,49.26470588235294,1610612752,12,3,2025-11-09T23:19:51Z,380000,False,-4.0,10.0,1,right,MISS K. Towns putback Layup - blocked,"[1626157, 1629651]",1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,1.04,Missed,,,,,Claxton,1629651.0,,,,,,,
39,PT08M25.00S,2025-11-09T23:19:22.4Z,1,REGULAR,block,,[],1629651,,,1610612752,12,3,2025-11-09T23:19:24Z,390000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
40,PT08M24.00S,2025-11-09T23:19:23.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,12,3,2025-11-09T23:19:51Z,400000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,38.0,,,,,,,,,,,,
42,PT08M24.00S,2025-11-09T23:19:27.5Z,1,REGULAR,substitution,out,[],1629011,,,1610612751,12,3,2025-11-09T23:19:32Z,420000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M24.00S,2025-11-09T23:19:27.5Z,1,REGULAR,substitution,in,[],1629013,,,1610612751,12,3,2025-11-09T23:19:32Z,430000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M08.00S,2025-11-09T23:19:58.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,6.521024967148489,52.20588235294118,1610612751,12,5,2025-11-09T23:20:02Z,440000,False,-11.0,9.0,1,left,M. Porter Jr. driving Layup (5 PTS) (N. Claxton 1 AST),"[1629008, 1629651]",1610612751.0,BKN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,1.41,Made,,,,,,,5.0,N. Claxton,1629651.0,1.0,,,
46,PT07M55.00S,2025-11-09T23:20:11.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,86.28449408672799,49.26470588235294,1610612752,14,5,2025-11-09T23:20:22Z,460000,False,-4.0,76.0,1,right,K. Towns 7' driving floating Jump Shot (6 PTS) (J. Brunson 1 AST),"[1626157, 1628973]",1610612752.0,NYK,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.65,Made,,,,,,,6.0,J. Brunson,1628973.0,1.0,,,
47,PT07M46.00S,2025-11-09T23:20:21.1Z,1,REGULAR,3pt,Jump Shot,[],1641730,33.196452036793694,30.14705882352941,1610612751,14,5,2025-11-09T23:20:24Z,470000,False,99.0,260.0,1,left,MISS N. Clowney 27' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,,,,27.79,Missed,,,,,,,,,,,,,
48,PT07M43.00S,2025-11-09T23:20:23.4Z,1,REGULAR,rebound,offensive,[],1629611,,,1610612751,14,5,2025-11-09T23:20:23Z,480000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,47.0,1.0,0.0,1.0,,,,,,,,,
49,PT07M40.00S,2025-11-09T23:20:26.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629008,6.521024967148489,77.94117647058823,1610612751,14,5,2025-11-09T23:20:31Z,490000,False,-140.0,9.0,1,left,MISS M. Porter Jr. 14' fadeaway Shot,[1629008],1610612751.0,BKN,fadeaway,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,,14.0,Missed,,,,,,,,,,,,,
50,PT07M39.00S,2025-11-09T23:20:27.8Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,14,5,2025-11-09T23:22:05Z,500000,False,,,0,,N. Claxton REBOUND (Off:1 Def:0),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,,49.0,1.0,0.0,1.0,,,,,,,,,
51,PT07M38.00S,2025-11-09T23:20:30.9Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629651,5.590000152587891,50.0,1610612751,14,7,2025-11-09T23:22:11Z,510000,False,0.0,0.0,1,left,N. Claxton tip DUNK (2 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,,,2.0,,,,,,
52,PT07M16.00S,2025-11-09T23:20:52.5Z,1,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,14,7,2025-11-09T23:21:03Z,520000,False,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (1 TO),[1628973],1610612752.0,NYK,bad pass,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,1627964.0,,,,,,,,,,,,,,,,,1.0,,
54,PT07M03.00S,2025-11-09T23:21:17.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629008,6.915243101182654,57.35294117647059,1610612751,14,9,2025-11-09T23:22:40Z,530000,False,-37.0,13.0,1,left,M. Porter Jr. turnaround Hook (7 PTS) (N. Claxton 2 AST),"[1629008, 1629651]",1610612751.0,BKN,turnaround,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,3.89,Made,,,,,,,7.0,N. Claxton,1629651.0,2.0,,,
56,PT06M48.00S,2025-11-09T23:21:33.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,91.67214191852825,46.07843137254902,1610612752,16,9,2025-11-09T23:21:37Z,550000,False,-20.0,26.0,1,right,J. Brunson driving finger roll Layup (2 PTS),[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,3.24,Made,,,,,,,2.0,,,,,,
58,PT06M48.00S,2025-11-09T23:21:37.1Z,1,REGULAR,foul,personal,['1freethrow'],1629008,,,1610612752,16,9,2025-11-09T23:21:49Z,570000,False,,,0,,M. Porter Jr. shooting personal FOUL (1 PF) (Brunson 1 FT),"[1629008, 1628973]",1610612751.0,BKN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,202053.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
60,PT06M48.00S,2025-11-09T23:22:12.5Z,1,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,17,9,2025-11-09T23:22:12Z,590000,False,,,0,,J. Brunson Free Throw 1 of 1 (3 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,Made,,,,,,,3.0,,,,,,
61,PT06M35.00S,2025-11-09T23:22:26.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,9.543363994743759,55.14705882352941,1610612751,17,11,2025-11-09T23:22:29Z,600000,False,-26.0,37.0,1,left,M. Porter Jr. driving floating Jump Shot (9 PTS) (T. Mann 2 AST),"[1629008, 1629611]",1610612751.0,BKN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.52,Made,,,,,,,9.0,T. Mann,1629611.0,2.0,,,
63,PT06M22.00S,2025-11-09T23:22:39.7Z,1,REGULAR,3pt,Jump Shot,[],1628969,85.49605781865965,97.05882352941177,1610612752,20,11,2025-11-09T23:22:44Z,620000,False,235.0,84.0,1,right,M. Bridges 24' 3PT  (6 PTS) (K. Towns 2 AST),"[1628969, 1626157]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,24.98,Made,,,,,,,6.0,K. Towns,1626157.0,2.0,,,
65,PT05M58.00S,2025-11-09T23:23:03.8Z,1,REGULAR,2pt,Jump Shot,[],1629008,28.991458607095925,45.588235294117645,1610612751,20,11,2025-11-09T23:24:48Z,640000,False,22.0,220.0,1,left,MISS M. Porter Jr. 22' Jump Shot,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,22.11,Missed,,,,,,,,,,,,,
66,PT05M55.00S,2025-11-09T23:23:06.8Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,20,11,2025-11-09T23:23:07Z,650000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Center,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,
67,PT05M37.00S,2025-11-09T23:23:24.6Z,1,REGULAR,3pt,Jump Shot,[],1628384,77.87450722733246,9.068627450980392,1610612752,20,11,2025-11-09T23:23:35Z,660000,False,-205.0,155.0,1,right,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,25.71,Missed,,,,,,,,,,,,,
68,PT05M33.00S,2025-11-09T23:23:28.6Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612751,20,11,2025-11-09T23:23:35Z,670000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,67.0,2.0,2.0,0.0,,,,,,,,,
69,PT05M27.00S,2025-11-09T23:23:34.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,6.389618922470433,50.49019607843137,1610612751,20,13,2025-11-09T23:27:17Z,680000,False,-2.0,8.0,1,left,N. Claxton cutting DUNK (4 PTS) (T. Mann 3 AST),"[1629651, 1629611]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,0.8,Made,,,,,,,4.0,T. Mann,1629611.0,3.0,,,
71,PT05M27.00S,2025-11-09T23:23:39.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,20,13,2025-11-09T23:23:39Z,700000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M27.00S,2025-11-09T23:23:39.3Z,1,REGULAR,substitution,out,[],1628384,,,1610612752,20,13,2025-11-09T23:26:25Z,710000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M27.00S,2025-11-09T23:23:39.3Z,1,REGULAR,substitution,out,[],1629611,,,1610612752,20,13,2025-11-09T23:26:25Z,720000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M27.00S,2025-11-09T23:23:39.3Z,1,REGULAR,substitution,in,[],1628404,,,1610612752,20,13,2025-11-09T23:26:25Z,730000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M27.00S,2025-11-09T23:23:39.3Z,1,REGULAR,substitution,in,[],1630533,,,1610612752,20,13,2025-11-09T23:26:25Z,740000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M07.00S,2025-11-09T23:27:00.0Z,1,REGULAR,3pt,Jump Shot,[],1629013,89.70105124835742,4.6568627450980395,1610612752,23,13,2025-11-09T23:27:04Z,750000,False,-227.0,44.0,1,right,L. Shamet 3PT  (3 PTS) (J. Hart 1 AST),"[1629013, 1628404]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,,,,,,23.1,Made,,,,,,,3.0,J. Hart,1628404.0,1.0,,,
78,PT04M41.00S,2025-11-09T23:27:26.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641730,9.543363994743759,39.46078431372549,1610612751,23,15,2025-11-09T23:28:41Z,770000,False,53.0,37.0,1,left,N. Clowney 6' driving Hook (2 PTS),[1641730],1610612751.0,BKN,driving,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.45,Made,,,,,,,2.0,,,,,,
79,PT04M23.00S,2025-11-09T23:27:46.0Z,1,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,23,15,2025-11-09T23:27:49Z,780000,False,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (2 TO),[1628973],1610612752.0,NYK,bad pass,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,,,,,,,,,,,,,,,,,2.0,,
80,PT04M23.00S,2025-11-09T23:27:46.1Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,23,15,2025-11-09T23:27:57Z,790000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M23.00S,2025-11-09T23:27:46.1Z,1,REGULAR,substitution,in,[],1631213,,,1610612751,23,15,2025-11-09T23:27:57Z,810000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M23.00S,2025-11-09T23:27:46.1Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,23,15,2025-11-09T23:27:57Z,820000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M23.00S,2025-11-09T23:27:46.1Z,1,REGULAR,substitution,out,[],1642856,,,1610612751,23,15,2025-11-09T23:28:07Z,830000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M11.00S,2025-11-09T23:28:21.9Z,1,REGULAR,foul,personal,[],1628969,,,1610612751,23,15,2025-11-09T23:28:34Z,840000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1629008]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,202053.0,1.0,0.0,Porter Jr.,1629008.0,,,,,,,,,,,,,,,
87,PT04M05.00S,2025-11-09T23:28:42.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629008,29.77989487516426,46.81372549019608,1610612751,23,15,2025-11-09T23:29:22Z,860000,False,16.0,227.0,1,left,MISS M. Porter Jr. 22' pullup Shot,[1629008],1610612751.0,BKN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,22.8,Missed,,,,,,,,,,,,,
88,PT04M03.00S,2025-11-09T23:28:44.2Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,23,15,2025-11-09T23:28:48Z,870000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Center,,,,,,,,87.0,1.0,0.0,1.0,,,,,,,,,
