actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
33,PT09M45.00S,2025-11-13T00:17:48.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,7.178055190538765,49.50980392156863,1610612753,4,8,2025-11-13T00:17:57Z,330000,False,2.0,15.0,1,left,D. Bane running Layup (2 PTS) (F. Wagner 2 AST),"[1630217, 1630532]",1610612753.0,ORL,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,2.0,,,,F. Wagner,1630532.0,2.0,,,,,,,
35,PT09M44.00S,2025-11-13T00:17:57.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,4,8,2025-11-13T00:17:57Z,350000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M22.00S,2025-11-13T00:21:42.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,81.94809461235218,47.794117647058826,1610612752,6,8,2025-11-13T00:58:00Z,360000,False,-11.0,117.0,1,right,J. Brunson 11' driving floating Jump Shot (6 PTS) (O. Anunoby 1 AST),"[1628973, 1628384]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,11.77,Made,,,,,6.0,,,,O. Anunoby,1628384.0,1.0,,,,,,,
37,PT09M11.00S,2025-11-13T00:21:54.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,6.783837056504599,52.69607843137255,1610612753,6,10,2025-11-13T00:22:01Z,370000,False,-13.0,11.0,1,left,D. Bane driving Layup (4 PTS),[1630217],1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,4.0,,,,,,,,,,,,,
41,PT08M56.00S,2025-11-13T00:22:15.1Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,6,10,2025-11-13T00:22:20Z,410000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M56.00S,2025-11-13T00:22:15.1Z,1,REGULAR,substitution,in,[],1629013,,,1610612752,6,10,2025-11-13T00:22:20Z,420000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M56.00S,2025-11-13T00:22:38.8Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,6,10,2025-11-13T00:22:38Z,430000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M56.00S,2025-11-13T00:25:00.2Z,1,REGULAR,turnover,lost ball,[],1628384,,,1610612752,6,10,2025-11-13T00:25:07Z,450000,False,,,0,,O. Anunoby lost ball TURNOVER (1 TO),"[1628384, 1630532]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,Wagner,1630532.0,,,,,,,,,,
46,PT08M56.00S,2025-11-13T00:25:00.2Z,1,REGULAR,steal,,[],1630532,,,1610612753,6,10,2025-11-13T00:25:04Z,460000,False,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
47,PT08M42.00S,2025-11-13T00:26:17.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630532,20.97568988173456,33.82352941176471,1610612753,6,12,2025-11-13T00:26:21Z,470000,False,81.0,145.0,1,left,F. Wagner 16' turnaround Jump Shot (4 PTS),[1630532],1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right Center,16.58,Made,,,,,4.0,,,,,,,,,,,,,
48,PT08M26.00S,2025-11-13T00:26:33.4Z,1,REGULAR,3pt,Jump Shot,[],1628384,90.88370565045992,2.941176470588235,1610612752,6,12,2025-11-13T00:26:36Z,480000,False,-235.0,33.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,23.76,Missed,,,,,,,,,,,,,,,,,,
49,PT08M24.00S,2025-11-13T00:26:35.9Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612753,6,12,2025-11-13T00:26:36Z,490000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,48.0,2.0,2.0,0.0,,,,,,,,,,,,,,
50,PT08M03.00S,2025-11-13T00:26:57.0Z,1,REGULAR,3pt,Jump Shot,[],1630217,4.944152431011826,95.58823529411765,1610612753,6,15,2025-11-13T00:27:00Z,500000,False,-228.0,-6.0,1,left,D. Bane 3PT  (7 PTS) (F. Wagner 3 AST),"[1630217, 1630532]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,22.8,Made,,,,,7.0,,,,F. Wagner,1630532.0,3.0,,,,,,,
52,PT07M42.00S,2025-11-13T00:27:17.7Z,1,REGULAR,turnover,bad pass,[],1628384,,,1610612752,6,15,2025-11-13T00:27:21Z,520000,False,,,0,,O. Anunoby bad pass TURNOVER (2 TO),"[1628384, 1631094]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,Banchero,1631094.0,,,,,,,,,,
53,PT07M42.00S,2025-11-13T00:27:17.7Z,1,REGULAR,steal,,[],1631094,,,1610612753,6,15,2025-11-13T00:56:51Z,530000,False,,,0,,P. Banchero STEAL (1 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
54,PT07M33.00S,2025-11-13T00:27:26.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630217,11.645860709592641,47.549019607843135,1610612753,6,15,2025-11-13T00:27:34Z,540000,False,12.0,57.0,1,left,MISS D. Bane driving floating Shot,[1630217],1610612753.0,ORL,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,,
55,PT07M31.00S,2025-11-13T00:27:32.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,6,15,2025-11-13T00:27:32Z,550000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,54.0,,,,,,,,,,,,,,,,,
57,PT07M25.00S,2025-11-13T00:27:50.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630591,30.56833114323259,28.676470588235293,1610612753,6,15,2025-11-13T00:27:53Z,570000,False,107.0,235.0,1,left,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
58,PT07M23.00S,2025-11-13T00:27:52.5Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,6,15,2025-11-13T00:27:52Z,580000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,,,
59,PT07M17.00S,2025-11-13T00:28:01.1Z,1,REGULAR,foul,personal,[],1630532,,,1610612752,6,15,2025-11-13T00:28:11Z,590000,False,,,0,,F. Wagner personal FOUL (1 PF),"[1630532, 1628973]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,2004.0,1.0,0.0,Brunson,1628973.0,,
61,PT07M04.00S,2025-11-13T00:28:38.0Z,1,REGULAR,3pt,Jump Shot,[],1629013,91.67214191852825,97.79411764705883,1610612752,9,15,2025-11-13T00:28:41Z,610000,False,239.0,26.0,1,right,L. Shamet 24' 3PT  (3 PTS) (J. Brunson 1 AST),"[1629013, 1628973]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,24.04,Made,,,,,3.0,,,,J. Brunson,1628973.0,1.0,,,,,,,
63,PT06M51.00S,2025-11-13T00:28:51.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,11.514454664914586,49.26470588235294,1610612753,9,15,2025-11-13T00:28:54Z,630000,False,4.0,56.0,1,left,MISS F. Wagner driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.58,Missed,,,,,,,,,,,,,,,,,,
64,PT06M49.00S,2025-11-13T00:28:53.1Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,9,15,2025-11-13T00:28:53Z,640000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,,,
65,PT06M40.00S,2025-11-13T00:29:02.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,94.69448094612353,45.83333333333333,1610612752,9,15,2025-11-13T00:29:05Z,650000,False,-21.0,-3.0,1,right,MISS M. Bridges reverse Layup - blocked,"[1628969, 1630532]",1610612752.0,NYK,reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,Wagner,1630532.0
66,PT06M40.00S,2025-11-13T00:29:02.1Z,1,REGULAR,block,,[],1630532,,,1610612752,9,15,2025-11-13T00:29:03Z,660000,False,,,0,,F. Wagner BLOCK (1 BLK),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
67,PT06M38.00S,2025-11-13T00:29:04.1Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,9,15,2025-11-13T00:29:05Z,670000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,
68,PT06M35.00S,2025-11-13T00:29:07.0Z,1,REGULAR,turnover,lost ball,[],1631094,,,1610612753,9,15,2025-11-13T00:29:09Z,680000,False,,,0,,P. Banchero lost ball TURNOVER (1 TO),"[1631094, 1629013]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,Shamet,1629013.0,,,,,,,,,,
69,PT06M35.00S,2025-11-13T00:29:07.0Z,1,REGULAR,steal,,[],1629013,,,1610612752,9,15,2025-11-13T00:57:32Z,690000,False,,,0,,L. Shamet STEAL (1 STL),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
70,PT06M29.00S,2025-11-13T00:29:13.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628973,87.46714848883047,52.69607843137255,1610612752,9,15,2025-11-13T00:29:42Z,700000,False,13.0,65.0,1,right,MISS J. Brunson 6' running Layup,[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.67,Missed,,,,,,,,,,,,,,,,,,
71,PT06M26.00S,2025-11-13T00:29:16.1Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,9,15,2025-11-13T00:29:32Z,710000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,
72,PT06M22.00S,2025-11-13T00:29:20.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630591,26.888961892247043,18.627450980392158,1610612753,9,15,2025-11-13T00:29:28Z,720000,False,157.0,200.0,1,left,MISS J. Suggs 25' running pullup 3PT,[1630591],1610612753.0,ORL,running pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,,,,,,,,,,,,,,,,,
73,PT06M20.00S,2025-11-13T00:29:22.0Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,9,15,2025-11-13T00:29:28Z,730000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,72.0,3.0,3.0,0.0,,,,,,,,,,,,,,
74,PT05M58.00S,2025-11-13T00:29:43.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,80.1084099868594,42.40196078431372,1610612752,11,15,2025-11-13T00:29:46Z,740000,False,-38.0,134.0,1,right,K. Towns 13' fadeaway Jump Shot (2 PTS),[1626157],1610612752.0,NYK,fadeaway,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,13.98,Made,,,,,2.0,,,,,,,,,,,,,
75,PT05M39.00S,2025-11-13T00:30:02.4Z,1,REGULAR,2pt,Jump Shot,[],1631094,10.068988173455978,73.2843137254902,1610612753,11,15,2025-11-13T01:02:15Z,750000,False,-116.0,42.0,1,left,MISS P. Banchero 12' step back Shot,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,12.38,Missed,,,,,,,,,,,,,,,,,,
76,PT05M37.00S,2025-11-13T00:30:04.4Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,11,15,2025-11-13T01:02:15Z,760000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,75.0,4.0,4.0,0.0,,,,,,,,,,,,,,
77,PT05M32.00S,2025-11-13T00:30:10.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628969,84.31340341655716,43.13725490196079,1610612752,13,15,2025-11-13T00:30:14Z,770000,False,-34.0,95.0,1,right,M. Bridges 10' running pullup Jump Shot (2 PTS),[1628969],1610612752.0,NYK,running pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,10.1,Made,,,,,2.0,,,,,,,,,,,,,
78,PT05M10.00S,2025-11-13T00:30:32.3Z,1,REGULAR,3pt,Jump Shot,[],1630217,5.469776609724048,4.6568627450980395,1610612753,13,15,2025-11-13T00:30:35Z,780000,False,227.0,-1.0,1,left,MISS D. Bane 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
79,PT05M07.00S,2025-11-13T00:30:34.8Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,13,15,2025-11-13T00:30:34Z,790000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
80,PT05M02.00S,2025-11-13T00:30:40.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629013,79.97700394218134,93.87254901960785,1610612752,13,15,2025-11-13T01:03:52Z,800000,False,219.0,136.0,1,right,MISS L. Shamet 25' running 3PT,[1629013],1610612752.0,NYK,running,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
81,PT04M58.00S,2025-11-13T00:30:44.2Z,1,REGULAR,rebound,offensive,[],1628973,,,1610612752,13,15,2025-11-13T01:03:45Z,810000,False,,,0,,J. Brunson REBOUND (Off:1 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,80.0,2.0,1.0,1.0,,,,,,,,,,,,,,
82,PT04M56.00S,2025-11-13T00:30:45.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,94.95729303547962,96.81372549019608,1610612752,13,15,2025-11-13T00:30:49Z,820000,False,234.0,-5.0,1,right,MISS L. Shamet 3PT,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,23.42,Missed,,,,,,,,,,,,,,,,,,
83,PT04M54.00S,2025-11-13T00:30:48.3Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,13,15,2025-11-13T00:30:48Z,830000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,82.0,2.0,2.0,0.0,,,,,,,,,,,,,,
