actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M05.00S,2026-01-18T00:44:15.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631109,90.8508541392904,50.49019607843137,1610612756,3,6,2026-01-18T01:14:55Z,160000,False,2.0,34.0,1,right,M. Williams running Jump Shot (2 PTS) (C. Gillespie 1 AST),"[1631109, 1631221]",1610612756.0,PHX,running,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,3.36,Made,2.0,,,,,C. Gillespie,1631221.0,1.0,,,,,,,,,,
18,PT09M52.00S,2026-01-18T00:44:27.3Z,1,REGULAR,3pt,Jump Shot,[],1628969,7.408015768725363,96.56862745098039,1610612752,6,6,2026-01-18T00:44:30Z,180000,False,-233.0,17.0,1,left,M. Bridges 3PT  (3 PTS) (O. Anunoby 2 AST),"[1628969, 1628384]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.34,Made,3.0,,,,,O. Anunoby,1628384.0,2.0,,,,,,,,,,
20,PT09M40.00S,2026-01-18T00:44:39.9Z,1,REGULAR,turnover,bad pass,[],1631221,,,1610612756,6,6,2026-01-18T00:44:44Z,200000,False,,,0,,C. Gillespie bad pass TURNOVER (1 TO),"[1631221, 1628384]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,Anunoby,1628384.0,,,,,,
21,PT09M40.00S,2026-01-18T00:44:39.9Z,1,REGULAR,steal,,[],1628384,,,1610612752,6,6,2026-01-18T00:44:41Z,210000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
22,PT09M38.00S,2026-01-18T00:44:42.9Z,1,REGULAR,turnover,lost ball,[],1628384,,,1610612752,6,6,2026-01-18T00:44:46Z,220000,False,,,0,,O. Anunoby lost ball TURNOVER (1 TO),"[1628384, 1631221]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,Gillespie,1631221.0,,,,,,
23,PT09M38.00S,2026-01-18T00:44:42.9Z,1,REGULAR,steal,,[],1631221,,,1610612756,6,6,2026-01-18T00:44:44Z,230000,False,,,0,,C. Gillespie STEAL (1 STL),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
24,PT09M33.00S,2026-01-18T00:44:46.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,74.81931668856767,60.78431372549019,1610612756,6,6,2026-01-18T00:44:50Z,240000,False,54.0,184.0,1,right,MISS D. Booker 19' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,19.19,Missed,,,,,,,,,,,,,,,,,,
25,PT09M30.00S,2026-01-18T00:44:49.9Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,6,6,2026-01-18T00:44:50Z,250000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Center,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,
26,PT09M26.00S,2026-01-18T00:44:53.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628384,6.225361366622863,50.0,1610612752,8,6,2026-01-18T00:44:58Z,260000,False,0.0,6.0,1,left,O. Anunoby running DUNK (2 PTS) (M. McBride 1 AST),"[1628384, 1630540]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.6,Made,2.0,,,,,M. McBride,1630540.0,1.0,,,,,,,,,,
28,PT09M09.00S,2026-01-18T00:45:10.8Z,1,REGULAR,2pt,Jump Shot,[],1626164,92.82194480946123,66.42156862745098,1610612756,8,6,2026-01-18T00:45:17Z,280000,False,82.0,15.0,1,right,MISS D. Booker 8' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,8.35,Missed,,,,,,,,,,,,,,,,,,
29,PT09M07.00S,2026-01-18T00:45:12.8Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,8,6,2026-01-18T00:45:17Z,290000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,
30,PT08M52.00S,2026-01-18T00:45:28.4Z,1,REGULAR,3pt,Jump Shot,[],1626157,29.48423127463863,73.52941176470588,1610612752,11,6,2026-01-18T00:45:31Z,300000,False,-118.0,225.0,1,left,K. Towns 25' 3PT  (3 PTS) (M. Diawara 1 AST),"[1626157, 1642885]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,25.36,Made,3.0,,,,,M. Diawara,1642885.0,1.0,,,,,,,,,,
32,PT08M36.00S,2026-01-18T00:45:43.9Z,1,REGULAR,3pt,Jump Shot,[],1631221,91.24507227332458,4.656862745098039,1610612756,11,6,2026-01-18T00:45:47Z,320000,False,-227.0,30.0,1,right,MISS C. Gillespie 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Left Corner 3,24+ Left,22.87,Missed,,,,,,,,,,,,,,,,,,
33,PT08M33.00S,2026-01-18T00:45:46.9Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,11,6,2026-01-18T00:45:47Z,330000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,32.0,3.0,3.0,0.0,,,,,,,,,,,,,
34,PT08M23.00S,2026-01-18T00:45:57.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.619579500657039,49.50980392156863,1610612752,13,6,2026-01-18T00:46:01Z,340000,False,2.0,10.0,1,left,K. Towns driving finger roll Layup (5 PTS),[1626157],1610612752.0,NYK,driving finger roll,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.0,Made,5.0,,,,,,,,,,,,,,,,,
35,PT08M23.00S,2026-01-18T00:46:01.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612756,13,6,2026-01-18T00:46:01Z,350000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT08M08.00S,2026-01-18T00:49:20.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631109,88.61695137976346,61.76470588235294,1610612756,13,6,2026-01-18T00:49:25Z,360000,False,59.0,55.0,1,right,MISS M. Williams 8' driving Hook,[1631109],1610612756.0,PHX,driving,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Right,8.02,Missed,,,,,,,,,,,,,,,,,,
37,PT08M07.00S,2026-01-18T00:49:21.0Z,1,REGULAR,rebound,defensive,[],1642885,,,1610612752,13,6,2026-01-18T00:49:25Z,370000,False,,,0,,M. Diawara REBOUND (Off:0 Def:1),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,In The Paint (Non-RA),8-16 Right,,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,
38,PT07M59.00S,2026-01-18T00:49:29.4Z,1,REGULAR,3pt,Jump Shot,[],1626157,34.346254927726676,47.30392156862745,1610612752,13,6,2026-01-18T00:49:33Z,380000,False,13.0,270.0,1,left,MISS K. Towns 27' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,27.07,Missed,,,,,,,,,,,,,,,,,,
39,PT07M56.00S,2026-01-18T00:49:32.4Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,13,6,2026-01-18T00:49:33Z,390000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,
40,PT07M48.00S,2026-01-18T00:49:40.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,92.69053876478318,51.71568627450981,1610612756,13,8,2026-01-18T00:49:44Z,400000,False,9.0,16.0,1,right,M. Williams driving DUNK (4 PTS) (D. Booker 1 AST),"[1631109, 1626164]",1610612756.0,PHX,driving,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.83,Made,4.0,,,,,D. Booker,1626164.0,1.0,,,,,,,,,,
42,PT07M27.00S,2026-01-18T00:50:02.7Z,1,REGULAR,foul,personal,['2freethrow'],1631109,,,1610612752,13,8,2026-01-18T00:50:13Z,420000,False,,,0,,M. Williams shooting personal FOUL (1 PF) (Towns 2 FT),"[1631109, 1626157]",1610612756.0,PHX,shooting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,,,,1.0,0.0,Towns,1626157.0,,
44,PT07M27.00S,2026-01-18T00:50:34.1Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,14,8,2026-01-18T00:50:34Z,440000,False,,,0,,K. Towns Free Throw 1 of 2 (6 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
45,PT07M27.00S,2026-01-18T00:50:34.2Z,1,REGULAR,substitution,out,[],1631221,,,1610612752,14,8,2026-01-18T00:50:42Z,450000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M27.00S,2026-01-18T00:50:34.2Z,1,REGULAR,substitution,out,[],1631109,,,1610612752,14,8,2026-01-18T00:50:42Z,460000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M27.00S,2026-01-18T00:50:34.2Z,1,REGULAR,substitution,in,[],1642345,,,1610612752,14,8,2026-01-18T00:50:42Z,470000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M27.00S,2026-01-18T00:50:34.2Z,1,REGULAR,substitution,in,[],1628960,,,1610612752,14,8,2026-01-18T00:50:42Z,480000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M27.00S,2026-01-18T00:51:07.9Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,15,8,2026-01-18T00:51:07Z,490000,False,,,0,,K. Towns Free Throw 2 of 2 (7 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
50,PT07M07.00S,2026-01-18T00:51:29.7Z,1,REGULAR,3pt,Jump Shot,[],1628960,68.64323258869908,40.68627450980392,1610612756,15,8,2026-01-18T00:51:34Z,500000,False,-47.0,242.0,1,right,MISS G. Allen 24' step back 3PT,[1628960],1610612756.0,PHX,step back,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,24.67,Missed,,,,,,,,,,,,,,,,,,
51,PT07M05.00S,2026-01-18T00:51:31.7Z,1,REGULAR,rebound,defensive,[],1642885,,,1610612752,15,8,2026-01-18T00:51:34Z,510000,False,,,0,,M. Diawara REBOUND (Off:0 Def:2),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Center,,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,
52,PT06M47.00S,2026-01-18T00:51:49.6Z,1,REGULAR,turnover,lost ball,[],1626157,,,1610612752,15,8,2026-01-18T00:51:52Z,520000,False,,,0,,K. Towns lost ball TURNOVER (1 TO),"[1626157, 1642345]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,Ighodaro,1642345.0,,,,,,
53,PT06M47.00S,2026-01-18T00:51:49.6Z,1,REGULAR,steal,,[],1642345,,,1610612756,15,8,2026-01-18T00:51:50Z,530000,False,,,0,,O. Ighodaro STEAL (1 STL),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
54,PT06M37.00S,2026-01-18T00:51:59.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,70.3515111695138,75.73529411764706,1610612756,15,8,2026-01-18T00:57:18Z,540000,False,129.0,226.0,1,right,MISS D. Brooks 26' pullup 3PT,[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,26.03,Missed,,,,,,,,,,,,,,,,,,
55,PT06M34.00S,2026-01-18T00:52:02.3Z,1,REGULAR,rebound,offensive,[],1642345,,,1610612756,15,8,2026-01-18T00:52:02Z,550000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:0),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Right Center,,,,54.0,1.0,0.0,1.0,,,,,,,,,,,,,
56,PT06M27.00S,2026-01-18T00:52:09.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626164,67.46057818659658,36.51960784313726,1610612756,15,8,2026-01-18T00:52:14Z,560000,False,-67.0,253.0,1,right,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,26.22,Missed,,,,,,,,,,,,,,,,,,
57,PT06M24.00S,2026-01-18T00:52:12.8Z,1,REGULAR,rebound,offensive,[],1626220,,,1610612756,15,8,2026-01-18T00:52:14Z,570000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,56.0,3.0,2.0,1.0,,,,,,,,,,,,,
58,PT06M15.00S,2026-01-18T00:52:21.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628415,69.1688567674113,29.166666666666657,1610612756,15,11,2026-01-18T00:52:25Z,580000,False,-104.0,237.0,1,right,D. Brooks 25' 3PT  (5 PTS) (G. Allen 1 AST),"[1628415, 1628960]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.92,Made,5.0,,,,,G. Allen,1628960.0,1.0,,,,,,,,,,
60,PT05M59.00S,2026-01-18T00:52:37.7Z,1,REGULAR,2pt,Jump Shot,[],1630540,21.337056504599218,47.05882352941176,1610612752,17,11,2026-01-18T00:52:40Z,600000,False,15.0,148.0,1,left,M. McBride 14' pullup Jump Shot (2 PTS) (O. Anunoby 3 AST),"[1630540, 1628384]",1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Mid-Range,8-16 Center,14.88,Made,2.0,,,,,O. Anunoby,1628384.0,3.0,,,,,,,,,,
63,PT05M41.00S,2026-01-18T00:53:18.6Z,1,REGULAR,3pt,Jump Shot,[],1628960,75.47634691195795,14.215686274509807,1610612756,17,11,2026-01-18T00:53:22Z,620000,False,-179.0,178.0,1,right,MISS G. Allen 25' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
64,PT05M38.00S,2026-01-18T00:53:21.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,17,11,2026-01-18T00:53:22Z,630000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,63.0,4.0,4.0,0.0,,,,,,,,,,,,,
65,PT05M33.00S,2026-01-18T00:53:28.8Z,1,REGULAR,turnover,out-of-bounds,[],1642885,,,1610612752,17,11,2026-01-18T00:53:33Z,640000,False,,,0,,M. Diawara bad pass out-of-bounds TURNOVER (1 TO),[1642885],1610612752.0,NYK,bad pass,,,Diawara,M. Diawara,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627534.0,1.0,,,,,,,,
66,PT05M33.00S,2026-01-18T00:53:28.9Z,1,REGULAR,substitution,out,[],1628969,,,1610612756,17,11,2026-01-18T00:53:39Z,650000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M33.00S,2026-01-18T00:53:28.9Z,1,REGULAR,substitution,in,[],1629013,,,1610612756,17,11,2026-01-18T00:53:39Z,660000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M23.00S,2026-01-18T00:53:55.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,72.05978975032852,82.1078431372549,1610612756,17,11,2026-01-18T00:53:58Z,670000,False,161.0,210.0,1,right,MISS G. Allen 26' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,26.44,Missed,,,,,,,,,,,,,,,,,,
69,PT05M21.00S,2026-01-18T00:53:57.8Z,1,REGULAR,rebound,offensive,[],1626220,,,1610612756,17,11,2026-01-18T00:53:57Z,680000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,68.0,4.0,2.0,2.0,,,,,,,,,,,,,
70,PT05M20.00S,2026-01-18T00:53:59.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626164,70.3515111695138,27.205882352941174,1610612756,17,14,2026-01-18T00:54:02Z,690000,False,-114.0,226.0,1,right,D. Booker 25' 3PT  (5 PTS) (R. O'Neale 1 AST),"[1626164, 1626220]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,25.33,Made,5.0,,,,,R. O'Neale,1626220.0,1.0,,,,,,,,,,
72,PT05M18.00S,2026-01-18T00:54:04.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,17,14,2026-01-18T00:54:04Z,710000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M18.00S,2026-01-18T00:54:04.5Z,1,REGULAR,substitution,out,[],1628384,,,1610612752,17,14,2026-01-18T00:56:58Z,720000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M18.00S,2026-01-18T00:54:04.5Z,1,REGULAR,substitution,out,[],1642885,,,1610612752,17,14,2026-01-18T00:56:58Z,730000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M18.00S,2026-01-18T00:54:04.5Z,1,REGULAR,substitution,out,[],1626157,,,1610612752,17,14,2026-01-18T00:56:58Z,740000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M18.00S,2026-01-18T00:54:04.5Z,1,REGULAR,substitution,in,[],1628969,,,1610612752,17,14,2026-01-18T00:56:58Z,750000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M18.00S,2026-01-18T00:54:04.5Z,1,REGULAR,substitution,in,[],1629011,,,1610612752,17,14,2026-01-18T00:56:58Z,760000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M18.00S,2026-01-18T00:54:04.5Z,1,REGULAR,substitution,in,[],1627824,,,1610612752,17,14,2026-01-18T00:56:58Z,770000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M58.00S,2026-01-18T00:57:29.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629013,6.750985545335084,54.411764705882355,1610612752,19,14,2026-01-18T00:57:41Z,780000,False,-22.0,11.0,1,left,L. Shamet driving floating bank Jump Shot (2 PTS),[1629013],1610612752.0,NYK,driving floating bank,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,2.47,Made,2.0,,,,,,,,,,,,,,,,,
80,PT04M45.00S,2026-01-18T00:57:45.1Z,1,REGULAR,foul,personal,[],1627824,,,1610612756,19,14,2026-01-18T00:58:13Z,790000,False,,,0,,G. Yabusele personal FOUL (1 PF),"[1627824, 1642345]",1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627534.0,,,,1.0,0.0,Ighodaro,1642345.0,,
82,PT04M45.00S,2026-01-18T00:57:45.2Z,1,REGULAR,substitution,out,[],1626220,,,1610612756,19,14,2026-01-18T00:58:05Z,810000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M45.00S,2026-01-18T00:57:45.2Z,1,REGULAR,substitution,in,[],1630692,,,1610612756,19,14,2026-01-18T00:58:05Z,820000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M38.00S,2026-01-18T00:58:19.8Z,1,REGULAR,3pt,Jump Shot,[],1628415,92.0335085413929,96.32352941176471,1610612756,19,14,2026-01-18T00:58:22Z,830000,False,232.0,22.0,1,right,MISS D. Brooks 3PT,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,23.27,Missed,,,,,,,,,,,,,,,,,,
