actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
24,PT10M05.00S,2025-11-15T00:15:38.1Z,1,REGULAR,foul,personal,['3freethrow'],1628384,,,1610612748,0,5,2025-11-15T00:15:49Z,240000,False,,,0,,O. Anunoby shooting personal FOUL (1 PF) (Powell 3 FT),"[1628384, 1626181]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202027.0,1.0,0.0,Powell,1626181.0,,,,,
26,PT10M05.00S,2025-11-15T00:16:16.8Z,1,REGULAR,freethrow,1 of 3,[],1626181,,,1610612748,0,6,2025-11-15T00:16:16Z,260000,False,,,0,,N. Powell Free Throw 1 of 3 (1 PTS),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
27,PT10M05.00S,2025-11-15T00:16:32.0Z,1,REGULAR,freethrow,2 of 3,[],1626181,,,1610612748,0,6,2025-11-15T00:16:32Z,270000,False,,,0,,MISS N. Powell Free Throw 2 of 3,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
28,PT10M05.00S,2025-11-15T00:16:32.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,0,6,2025-11-15T00:16:32Z,280000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,
29,PT10M05.00S,2025-11-15T00:16:46.6Z,1,REGULAR,freethrow,3 of 3,[],1626181,,,1610612748,0,7,2025-11-15T00:16:46Z,290000,False,,,0,,N. Powell Free Throw 3 of 3 (2 PTS),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
30,PT09M50.00S,2025-11-15T00:17:03.8Z,1,REGULAR,3pt,Jump Shot,[],1630540,70.90998685939553,21.813725490196077,1610612752,0,7,2025-11-15T00:17:10Z,300000,False,-141.0,221.0,1,right,MISS M. McBride 26' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,26.2,Missed,,,,,,,,,,,,,,,,,,
31,PT09M47.00S,2025-11-15T00:17:06.8Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,0,7,2025-11-15T00:17:10Z,310000,False,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,30.0,1.0,0.0,1.0,,,,,,,,,,,,,,
32,PT09M36.00S,2025-11-15T00:17:17.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,73.27529566360053,17.401960784313726,1610612752,0,7,2025-11-15T00:17:22Z,320000,False,-163.0,199.0,1,right,MISS O. Anunoby 25' 3PT - blocked,"[1628384, 1641796]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,Larsson,1641796.0,,
33,PT09M36.00S,2025-11-15T00:17:17.4Z,1,REGULAR,block,,[],1641796,,,1610612752,0,7,2025-11-15T00:17:19Z,330000,False,,,0,,P. Larsson BLOCK (1 BLK),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
34,PT09M33.00S,2025-11-15T00:17:20.4Z,1,REGULAR,rebound,offensive,[],1628384,,,1610612752,0,7,2025-11-15T00:17:22Z,340000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,32.0,2.0,1.0,1.0,,,,,,,,,,,,,,
35,PT09M30.00S,2025-11-15T00:17:22.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628384,91.14651773981603,38.48039215686275,1610612752,0,7,2025-11-15T00:23:07Z,350000,False,-58.0,31.0,1,right,MISS O. Anunoby 6' fadeaway Shot,[1628384],1610612752.0,NYK,fadeaway,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,6.53,Missed,,,,,,,,,,,,,,,,,,
36,PT09M28.00S,2025-11-15T00:17:24.9Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,0,7,2025-11-15T00:18:20Z,360000,False,,,0,,M. Robinson REBOUND (Off:2 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,35.0,2.0,0.0,2.0,,,,,,,,,,,,,,
37,PT09M28.00S,2025-11-15T00:17:28.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,0,7,2025-11-15T00:18:25Z,370000,False,0.0,0.0,1,right,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
38,PT09M26.00S,2025-11-15T00:17:30.7Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,0,7,2025-11-15T00:18:25Z,380000,False,,,0,,M. Robinson REBOUND (Off:3 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,37.0,3.0,0.0,3.0,,,,,,,,,,,,,,
39,PT09M26.00S,2025-11-15T00:17:29.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,0,7,2025-11-15T00:18:30Z,390000,False,0.0,0.0,1,right,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
40,PT09M23.00S,2025-11-15T00:17:32.6Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,0,7,2025-11-15T00:18:30Z,400000,False,,,0,,M. Robinson REBOUND (Off:4 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,39.0,4.0,0.0,4.0,,,,,,,,,,,,,,
41,PT09M20.00S,2025-11-15T00:17:32.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626157,72.61826544021025,18.627450980392158,1610612752,3,7,2025-11-15T00:18:59Z,410000,False,-157.0,205.0,1,right,K. Towns 25' 3PT pullup (3 PTS) (M. Robinson 1 AST),"[1626157, 1629011]",1610612752.0,NYK,pullup,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,25.81,Made,,,,,3.0,M. Robinson,1629011.0,1.0,,,,,,,,,,
43,PT09M11.00S,2025-11-15T00:17:42.3Z,1,REGULAR,2pt,Jump Shot,[],1641796,9.543363994743759,33.57843137254902,1610612748,3,7,2025-11-15T00:19:17Z,430000,False,82.0,37.0,1,left,MISS P. Larsson 9' driving floating Shot,[1641796],1610612748.0,MIA,driving floating,,,Larsson,P. Larsson,,,,,Mid-Range,8-16 Right,9.01,Missed,,,,,,,,,,,,,,,,,,
44,PT09M09.00S,2025-11-15T00:17:44.3Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,3,7,2025-11-15T00:17:48Z,440000,False,,,0,,M. Robinson REBOUND (Off:4 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Right,,,43.0,5.0,1.0,4.0,,,,,,,,,,,,,,
45,PT08M54.00S,2025-11-15T00:18:00.0Z,1,REGULAR,3pt,Jump Shot,[],1626157,64.60249671484888,53.431372549019606,1610612752,6,7,2025-11-15T00:18:04Z,450000,False,17.0,280.0,1,right,K. Towns 28' 3PT  (6 PTS) (M. Bridges 1 AST),"[1626157, 1628969]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,28.07,Made,,,,,6.0,M. Bridges,1628969.0,1.0,,,,,,,,,,
47,PT08M41.00S,2025-11-15T00:18:12.1Z,1,REGULAR,3pt,Jump Shot,[],1641796,25.312089356110377,85.7843137254902,1610612748,6,10,2025-11-15T00:18:16Z,470000,False,-179.0,185.0,1,left,P. Larsson 25' 3PT  (3 PTS) (D. Mitchell 1 AST),"[1641796, 1630558]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,25.76,Made,,,,,3.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,
49,PT08M22.00S,2025-11-15T00:18:31.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,87.07293035479631,56.86274509803921,1610612752,8,10,2025-11-15T00:18:42Z,490000,False,34.0,69.0,1,right,M. Bridges 7' fadeaway Jump Shot (2 PTS),[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,7.71,Made,,,,,2.0,,,,,,,,,,,,,
50,PT08M09.00S,2025-11-15T00:18:45.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,12.302890932982917,43.13725490196079,1610612748,8,12,2025-11-15T00:23:14Z,500000,False,34.0,63.0,1,left,A. Wiggins 7' driving floating bank Jump Shot (5 PTS) (D. Mitchell 2 AST),"[203952, 1630558]",1610612748.0,MIA,driving floating bank,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,7.18,Made,,,,,5.0,D. Mitchell,1630558.0,2.0,,,,,,,,,,
52,PT07M56.00S,2025-11-15T00:19:01.5Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,8,12,2025-11-15T00:19:15Z,520000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M56.00S,2025-11-15T00:19:01.5Z,1,REGULAR,substitution,in,[],1629013,,,1610612752,8,12,2025-11-15T00:19:15Z,530000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M44.00S,2025-11-15T00:19:54.2Z,1,REGULAR,3pt,Jump Shot,[],1626157,75.90341655716163,9.313725490196079,1610612752,8,12,2025-11-15T00:19:59Z,550000,False,-203.0,174.0,1,right,MISS K. Towns 26' 3PT - blocked,"[1626157, 1642276]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,26.77,Missed,,,,,,,,,,,,,,,Ware,1642276.0,,
57,PT07M44.00S,2025-11-15T00:19:54.2Z,1,REGULAR,block,,[],1642276,,,1610612752,8,12,2025-11-15T00:19:58Z,560000,False,,,0,,K. Ware BLOCK (1 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
58,PT07M39.00S,2025-11-15T00:19:59.2Z,1,REGULAR,rebound,offensive,[],1628384,,,1610612752,8,12,2025-11-15T00:19:59Z,570000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,56.0,3.0,1.0,2.0,,,,,,,,,,,,,,
59,PT07M38.00S,2025-11-15T00:19:59.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628384,93.77463863337714,47.794117647058826,1610612752,10,12,2025-11-15T00:20:05Z,580000,False,-11.0,6.0,1,right,O. Anunoby putback DUNK (2 PTS),[1628384],1610612752.0,NYK,putback,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,2.0,,,,,,,,,,,,,
60,PT07M18.00S,2025-11-15T00:20:19.7Z,1,REGULAR,3pt,Jump Shot,[],1642276,6.915243101182654,95.83333333333334,1610612748,10,12,2025-11-15T00:20:23Z,590000,False,-229.0,13.0,1,left,MISS K. Ware step back 3PT,[1642276],1610612748.0,MIA,step back,,,Ware,K. Ware,,,,,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,,
61,PT07M16.00S,2025-11-15T00:20:21.7Z,1,REGULAR,rebound,defensive,[],1630540,,,1610612752,10,12,2025-11-15T00:20:23Z,600000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,
62,PT07M09.00S,2025-11-15T00:20:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,93.77463863337714,52.69607843137255,1610612752,12,12,2025-11-15T00:20:51Z,610000,False,13.0,6.0,1,right,K. Towns cutting finger roll Layup (8 PTS) (M. McBride 1 AST),"[1626157, 1630540]",1610612752.0,NYK,cutting finger roll,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.48,Made,,,,,8.0,M. McBride,1630540.0,1.0,,,,,,,,,,
64,PT07M09.00S,2025-11-15T00:20:32.0Z,1,REGULAR,foul,personal,['1freethrow'],1642276,,,1610612752,12,12,2025-11-15T00:21:11Z,630000,False,,,0,,K. Ware shooting personal FOUL (1 PF) (Towns 1 FT),"[1642276, 1626157]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202056.0,1.0,0.0,Towns,1626157.0,,,,,
66,PT07M09.00S,2025-11-15T00:21:13.0Z,1,REGULAR,freethrow,1 of 1,[],1626157,,,1610612752,13,12,2025-11-15T00:21:13Z,650000,False,,,0,,K. Towns Free Throw 1 of 1 (9 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
67,PT06M57.00S,2025-11-15T00:21:26.8Z,1,REGULAR,turnover,lost ball,[],1630558,,,1610612748,13,12,2025-11-15T00:21:32Z,660000,False,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1630558, 1628969]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,,,Bridges,1628969.0
68,PT06M57.00S,2025-11-15T00:21:26.8Z,1,REGULAR,steal,,[],1628969,,,1610612752,13,12,2025-11-15T00:21:29Z,670000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
69,PT06M53.00S,2025-11-15T00:21:31.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628384,94.56307490144546,52.20588235294118,1610612752,13,12,2025-11-15T00:21:53Z,680000,False,11.0,-1.0,1,right,MISS O. Anunoby running Layup,[1628384],1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,,,
70,PT06M52.00S,2025-11-15T00:21:32.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,13,12,2025-11-15T00:21:53Z,690000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,69.0,,,,,,,,,,,,,,,,,
72,PT06M52.00S,2025-11-15T00:21:51.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,13,12,2025-11-15T00:32:50Z,710000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M52.00S,2025-11-15T00:21:52.0Z,1,REGULAR,substitution,out,[],203952,,,1610612752,13,12,2025-11-15T00:25:07Z,720000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M52.00S,2025-11-15T00:21:52.0Z,1,REGULAR,substitution,in,[],1631170,,,1610612752,13,12,2025-11-15T00:25:07Z,730000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M52.00S,2025-11-15T00:21:52.0Z,1,REGULAR,substitution,out,[],1628384,,,1610612752,13,12,2025-11-15T00:25:36Z,740000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M52.00S,2025-11-15T00:21:52.0Z,1,REGULAR,substitution,in,[],1628404,,,1610612752,13,12,2025-11-15T00:25:36Z,750000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M44.00S,2025-11-15T00:25:49.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629013,93.77463863337714,98.77450980392157,1610612752,16,12,2025-11-15T00:26:20Z,760000,False,244.0,6.0,1,right,L. Shamet 24' 3PT  (3 PTS) (J. Hart 1 AST),"[1629013, 1628404]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,24.4,Made,,,,,3.0,J. Hart,1628404.0,1.0,,,,,,,,,,
79,PT06M26.00S,2025-11-15T00:26:06.1Z,1,REGULAR,3pt,Jump Shot,[],1626181,29.6484888304862,16.176470588235293,1610612748,16,12,2025-11-15T00:26:10Z,780000,False,169.0,226.0,1,left,MISS N. Powell 28' 3PT,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,28.24,Missed,,,,,,,,,,,,,,,,,,
80,PT06M24.00S,2025-11-15T00:26:08.1Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,16,12,2025-11-15T00:26:12Z,790000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,
81,PT06M15.00S,2025-11-15T00:26:18.3Z,1,REGULAR,3pt,Jump Shot,[],1628969,94.43166885676742,96.56862745098039,1610612752,16,12,2025-11-15T00:26:22Z,800000,False,233.0,0.0,1,right,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
82,PT06M12.00S,2025-11-15T00:26:21.3Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,16,12,2025-11-15T00:26:28Z,810000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Right Corner 3,24+ Right,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,
83,PT06M07.00S,2025-11-15T00:26:26.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630558,29.6484888304862,28.676470588235293,1610612748,16,15,2025-11-15T00:26:31Z,820000,False,107.0,226.0,1,left,D. Mitchell 25' 3PT running (3 PTS) (J. Jaquez Jr. 1 AST),"[1630558, 1631170]",1610612748.0,MIA,running,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.01,Made,,,,,3.0,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,,,
85,PT05M41.00S,2025-11-15T00:26:53.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630540,94.82588699080158,50.73529411764706,1610612752,18,15,2025-11-15T00:26:59Z,840000,False,4.0,-4.0,1,right,M. McBride reverse Layup (2 PTS),[1630540],1610612752.0,NYK,reverse,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,2.0,,,,,,,,,,,,,
86,PT05M41.00S,2025-11-15T00:26:55.8Z,1,REGULAR,foul,personal,['1freethrow'],1631170,,,1610612752,18,15,2025-11-15T00:27:14Z,850000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (1 PF) (McBride 1 FT),"[1631170, 1630540]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202041.0,1.0,0.0,McBride,1630540.0,,,,,
