actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
23,PT09M48.00S,2026-04-10T23:45:29.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626157,6.652431011826544,50.49019607843137,1610612752,7,3,2026-04-10T23:45:32Z,230000,False,-2.0,10.0,1,left,K. Towns driving DUNK (5 PTS) (J. Hart 1 AST),"[1626157, 1628404]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.03,Made,,,,,5.0,J. Hart,1628404.0,1.0,,,,,,,,
25,PT09M48.00S,2026-04-10T23:45:33.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612761,7,3,2026-04-10T23:45:33Z,250000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT09M36.00S,2026-04-10T23:49:06.5Z,1,REGULAR,3pt,Jump Shot,[],1642266,73.14388961892247,82.59803921568627,1610612761,7,3,2026-04-10T23:49:11Z,270000,False,163.0,200.0,1,right,MISS J. Walter 25' 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,
28,PT09M32.00S,2026-04-10T23:49:10.5Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,7,3,2026-04-10T23:49:11Z,280000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,27.0,2.0,2.0,0.0,,,,,,,,,,,,
29,PT09M11.00S,2026-04-10T23:49:30.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,10.200394218134035,41.42156862745098,1610612752,9,3,2026-04-10T23:50:41Z,290000,False,43.0,43.0,1,left,J. Brunson 6' driving floating Jump Shot (2 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.1,Made,,,,,2.0,,,,,,,,,,,
30,PT08M55.00S,2026-04-10T23:49:47.1Z,1,REGULAR,3pt,Jump Shot,[],1642347,65.1281208935611,52.94117647058824,1610612761,9,3,2026-04-10T23:49:53Z,300000,False,15.0,275.0,1,right,MISS J. Shead 27' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Center,27.57,Missed,,,,,,,,,,,,,,,,
31,PT08M52.00S,2026-04-10T23:49:50.1Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,9,3,2026-04-10T23:49:53Z,310000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,
32,PT08M37.00S,2026-04-10T23:50:04.3Z,1,REGULAR,2pt,Jump Shot,[],1628969,12.565703022339028,25.245098039215684,1610612752,9,3,2026-04-10T23:50:07Z,320000,False,124.0,66.0,1,left,MISS M. Bridges 14' turnaround fadeaway Shot,[1628969],1610612752.0,NYK,turnaround fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,14.01,Missed,,,,,,,,,,,,,,,,
33,PT08M35.00S,2026-04-10T23:50:06.3Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612761,9,3,2026-04-10T23:50:07Z,330000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,
35,PT08M28.00S,2026-04-10T23:50:15.2Z,1,REGULAR,substitution,out,[],1642347,,,1610612761,9,3,2026-04-10T23:50:20Z,350000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,
36,PT08M28.00S,2026-04-10T23:50:15.2Z,1,REGULAR,substitution,in,[],1630639,,,1610612761,9,3,2026-04-10T23:50:20Z,360000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M15.00S,2026-04-10T23:50:48.0Z,1,REGULAR,2pt,Jump Shot,[],1627742,76.82325886990802,48.529411764705884,1610612761,9,3,2026-04-10T23:50:52Z,370000,False,-7.0,165.0,1,right,MISS B. Ingram 16' Jump Shot,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,16.56,Missed,,,,,,,,,,,,,,,,
38,PT08M12.00S,2026-04-10T23:50:51.0Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,9,3,2026-04-10T23:50:52Z,380000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Center,,,37.0,2.0,2.0,0.0,,,,,,,,,,,,
39,PT07M59.00S,2026-04-10T23:51:03.7Z,1,REGULAR,3pt,Jump Shot,[],1628384,14.4053876478318,95.09803921568627,1610612752,9,3,2026-04-10T23:51:07Z,390000,False,-225.0,83.0,1,left,MISS O. Anunoby 24' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,24.03,Missed,,,,,,,,,,,,,,,,
40,PT07M57.00S,2026-04-10T23:51:05.7Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612761,9,3,2026-04-10T23:51:07Z,400000,False,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,
41,PT07M53.00S,2026-04-10T23:51:10.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630567,90.62089356110381,96.56862745098039,1610612761,9,3,2026-04-10T23:51:58Z,410000,False,233.0,36.0,1,right,MISS S. Barnes running 3PT,[1630567],1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,23.55,Missed,,,,,,,,,,,,,,,,
42,PT07M51.00S,2026-04-10T23:51:12.2Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,9,3,2026-04-10T23:51:13Z,420000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,
43,PT07M48.00S,2026-04-10T23:51:18.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628969,7.5722733245729295,45.09803921568628,1610612752,11,3,2026-04-10T23:51:28Z,430000,False,25.0,19.0,1,left,M. Bridges running pullup Jump Shot (4 PTS),[1628969],1610612752.0,NYK,running pullup,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.08,Made,,,,,4.0,,,,,,,,,,,
44,PT07M48.00S,2026-04-10T23:51:21.8Z,1,REGULAR,foul,personal,['1freethrow'],1642266,,,1610612752,11,3,2026-04-10T23:51:31Z,440000,False,,,0,,J. Walter shooting personal FOUL (1 PF) (Bridges 1 FT),"[1642266, 1628969]",1610612761.0,TOR,shooting,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200832.0,1.0,0.0,Bridges,1628969.0
46,PT07M48.00S,2026-04-10T23:51:44.6Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1628969,,,1610612752,12,3,2026-04-10T23:51:44Z,460000,False,,,0,,M. Bridges Free Throw 1 of 1 (5 PTS),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
47,PT07M36.00S,2026-04-10T23:52:06.0Z,1,REGULAR,foul,personal,[],1628404,,,1610612761,12,3,2026-04-10T23:52:10Z,470000,False,,,0,,J. Hart personal FOUL (1 PF),"[1628404, 1627742]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1629177.0,1.0,0.0,Ingram,1627742.0
49,PT07M30.00S,2026-04-10T23:52:32.4Z,1,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612761,12,3,2026-04-10T23:52:40Z,490000,False,,,0,,J. Hart shooting personal FOUL (2 PF) (Ingram 2 FT),"[1628404, 1627742]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,200832.0,2.0,0.0,Ingram,1627742.0
51,PT07M30.00S,2026-04-10T23:52:58.7Z,1,REGULAR,freethrow,1 of 2,[],1627742,,,1610612761,12,3,2026-04-10T23:53:17Z,510000,False,,,0,,MISS B. Ingram Free Throw 1 of 2,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Missed,,,,,,,,,,,,,,,,
52,PT07M30.00S,2026-04-10T23:52:58.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,12,3,2026-04-10T23:53:17Z,520000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,
53,PT07M30.00S,2026-04-10T23:52:58.7Z,1,REGULAR,freethrow,2 of 2,[],1627742,,,1610612761,12,3,2026-04-10T23:53:17Z,530000,False,,,0,,MISS B. Ingram Free Throw 2 of 2,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Missed,,,,,,,,,,,,,,,,
54,PT07M29.00S,2026-04-10T23:52:59.7Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,12,3,2026-04-10T23:53:17Z,540000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,53.0,3.0,3.0,0.0,,,,,,,,,,,,
55,PT07M11.00S,2026-04-10T23:53:34.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.863994743758213,49.26470588235294,1610612752,14,3,2026-04-10T23:53:37Z,550000,False,4.0,3.0,1,left,K. Towns driving Layup (7 PTS),[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,7.0,,,,,,,,,,,
56,PT06M49.00S,2026-04-10T23:53:56.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,85.89027595269383,47.05882352941176,1610612761,14,3,2026-04-10T23:54:03Z,560000,False,-15.0,80.0,1,right,MISS S. Barnes 8' driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,8.14,Missed,,,,,,,,,,,,,,,,
57,PT06M47.00S,2026-04-10T23:53:58.3Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,14,3,2026-04-10T23:54:03Z,570000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,
58,PT06M40.00S,2026-04-10T23:54:05.3Z,1,REGULAR,3pt,Jump Shot,[],1626157,34.247700394218136,46.07843137254902,1610612752,14,3,2026-04-10T23:55:33Z,580000,False,20.0,269.0,1,left,MISS K. Towns 27' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,27.01,Missed,,,,,,,,,,,,,,,,
59,PT06M37.00S,2026-04-10T23:54:08.3Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,14,3,2026-04-10T23:54:13Z,590000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,
60,PT06M20.00S,2026-04-10T23:54:25.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642266,92.06636005256242,43.13725490196079,1610612761,14,5,2026-04-11T00:01:06Z,600000,False,-34.0,22.0,1,right,J. Walter driving floating bank Jump Shot (5 PTS),[1642266],1610612761.0,TOR,driving floating bank,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,4.08,Made,,,,,5.0,,,,,,,,,,,
63,PT06M02.00S,2026-04-10T23:54:42.9Z,1,REGULAR,3pt,Jump Shot,[],1628973,29.77989487516426,23.284313725490197,1610612752,14,5,2026-04-10T23:54:46Z,630000,False,134.0,227.0,1,left,MISS J. Brunson 26' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,26.37,Missed,,,,,,,,,,,,,,,,
64,PT06M00.00S,2026-04-10T23:54:44.9Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,14,5,2026-04-10T23:54:46Z,640000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,63.0,1.0,1.0,0.0,,,,,,,,,,,,
65,PT05M44.00S,2026-04-10T23:55:01.0Z,1,REGULAR,3pt,Jump Shot,[],1627742,68.67608409986859,30.392156862745097,1610612761,14,5,2026-04-10T23:55:04Z,650000,False,-98.0,242.0,1,right,MISS B. Ingram 26' 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,
66,PT05M42.00S,2026-04-10T23:55:03.0Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,14,5,2026-04-10T23:55:04Z,660000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,65.0,4.0,4.0,0.0,,,,,,,,,,,,
67,PT05M20.00S,2026-04-10T23:55:24.5Z,1,REGULAR,3pt,Jump Shot,[],1628969,6.258212877792378,3.6764705882352944,1610612752,14,5,2026-04-10T23:55:28Z,670000,False,232.0,6.0,1,left,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,
68,PT05M18.00S,2026-04-10T23:55:26.5Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,14,5,2026-04-10T23:55:28Z,680000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Right Corner 3,24+ Right,,,67.0,2.0,2.0,0.0,,,,,,,,,,,,
69,PT05M09.00S,2026-04-10T23:55:36.7Z,1,REGULAR,2pt,Jump Shot,[],1627742,79.97700394218134,66.42156862745098,1610612761,14,7,2026-04-10T23:55:40Z,690000,False,82.0,136.0,1,right,B. Ingram 15' pullup Jump Shot (2 PTS),[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,15.86,Made,,,,,2.0,,,,,,,,,,,
70,PT04M45.00S,2026-04-10T23:55:59.9Z,1,REGULAR,2pt,Jump Shot,[],1628384,22.158344283837057,41.66666666666667,1610612752,16,7,2026-04-10T23:56:05Z,700000,False,42.0,156.0,1,left,O. Anunoby 16' step back Jump Shot (2 PTS) (K. Towns 2 AST),"[1628384, 1626157]",1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Center,16.13,Made,,,,,2.0,K. Towns,1626157.0,2.0,,,,,,,,
72,PT04M31.00S,2026-04-10T23:56:13.6Z,1,REGULAR,3pt,Jump Shot,[],1642266,89.04402102496715,94.6078431372549,1610612761,16,10,2026-04-10T23:56:16Z,720000,False,223.0,50.0,1,right,J. Walter 3PT  (8 PTS) (B. Ingram 2 AST),"[1642266, 1627742]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Right Corner 3,24+ Right,22.86,Made,,,,,8.0,B. Ingram,1627742.0,2.0,,,,,,,,
74,PT04M21.00S,2026-04-10T23:56:27.1Z,1,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612752,16,10,2026-04-10T23:57:16Z,740000,False,,,0,,K. Towns bad pass out-of-bounds TURNOVER (1 TO),[1626157],1610612752.0,NYK,bad pass,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,,,200832.0,,,,
75,PT04M21.00S,2026-04-10T23:56:27.2Z,1,REGULAR,substitution,out,[],1628384,,,1610612761,16,10,2026-04-10T23:56:51Z,750000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M21.00S,2026-04-10T23:56:27.2Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,16,10,2026-04-10T23:56:51Z,760000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M21.00S,2026-04-10T23:56:27.2Z,1,REGULAR,substitution,out,[],1627751,,,1610612761,16,10,2026-04-10T23:56:51Z,770000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M21.00S,2026-04-10T23:56:27.2Z,1,REGULAR,substitution,out,[],1642266,,,1610612761,16,10,2026-04-10T23:56:51Z,780000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M21.00S,2026-04-10T23:56:27.2Z,1,REGULAR,substitution,in,[],203903,,,1610612761,16,10,2026-04-10T23:56:51Z,790000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M21.00S,2026-04-10T23:56:27.2Z,1,REGULAR,substitution,in,[],1642347,,,1610612761,16,10,2026-04-10T23:56:51Z,800000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M21.00S,2026-04-10T23:56:27.2Z,1,REGULAR,substitution,in,[],1630572,,,1610612761,16,10,2026-04-10T23:56:51Z,810000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M21.00S,2026-04-10T23:56:27.2Z,1,REGULAR,substitution,in,[],1642367,,,1610612761,16,10,2026-04-10T23:56:51Z,820000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M03.00S,2026-04-10T23:57:02.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,80.3712220762155,40.931372549019606,1610612761,16,12,2026-04-10T23:57:06Z,830000,False,-45.0,132.0,1,right,B. Ingram 13' Jump Shot (4 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,13.96,Made,,,,,4.0,,,,,,,,,,,
84,PT03M50.00S,2026-04-10T23:57:17.1Z,1,REGULAR,foul,personal,['2freethrow'],1642347,,,1610612752,16,12,2026-04-10T23:57:26Z,840000,False,,,0,,J. Shead shooting personal FOUL (1 PF) (Brunson 2 FT),"[1642347, 1628973]",1610612761.0,TOR,shooting,,,Shead,J. Shead,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,200832.0,1.0,0.0,Brunson,1628973.0
86,PT03M50.00S,2026-04-10T23:57:50.5Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,17,12,2026-04-10T23:57:50Z,860000,False,,,0,,J. Brunson Free Throw 1 of 2 (3 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
87,PT03M50.00S,2026-04-10T23:58:13.6Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,18,12,2026-04-10T23:58:13Z,870000,False,,,0,,J. Brunson Free Throw 2 of 2 (4 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
88,PT03M30.00S,2026-04-10T23:58:36.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642367,93.38042049934296,48.28431372549019,1610612761,18,14,2026-04-10T23:58:42Z,880000,False,-9.0,10.0,1,right,J. Mogbo reverse Layup (2 PTS) (B. Ingram 3 AST),"[1642367, 1627742]",1610612761.0,TOR,reverse,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,2.0,B. Ingram,1627742.0,3.0,,,,,,,,
91,PT03M14.00S,2026-04-10T23:58:55.3Z,1,REGULAR,substitution,out,[],1628969,,,1610612752,18,14,2026-04-10T23:59:19Z,910000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
