actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-03T00:41:27.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-03T00:41:27Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-01-03T00:41:52.8Z,1,REGULAR,jumpball,recovered,[],1630574,,,1610612752,0,0,2026-01-03T00:41:52Z,40000,False,,,0,,Jump Ball A. Hukporti vs. O. Okongwu: Tip to A. Hukporti,"[1630574, 1630574, 1630168]",1610612752.0,NYK,startperiod,A. Hukporti,1630574.0,Hukporti,A. Hukporti,Hukporti,1630574.0,Okongwu,1630168.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2026-01-03T00:42:14.1Z,1,REGULAR,3pt,Jump Shot,[],1628969,88.51839684625493,95.09803921568627,1610612752,0,0,2026-01-03T00:42:18Z,70000,False,225.0,55.0,1,right,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.22,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2026-01-03T00:42:17.1Z,1,REGULAR,rebound,offensive,[],1630574,,,1610612752,0,0,2026-01-03T00:42:18Z,80000,False,,,0,,A. Hukporti REBOUND (Off:1 Def:0),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Right Corner 3,24+ Right,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M35.00S,2026-01-03T00:42:20.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630540,77.21747700394218,10.784313725490197,1610612752,3,0,2026-01-03T00:42:23Z,90000,False,-196.0,162.0,1,right,M. McBride 25' 3PT  (3 PTS) (O. Anunoby 1 AST),"[1630540, 1628384]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,25.42,Made,,,,,3.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,
11,PT11M17.00S,2026-01-03T00:42:38.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,5.338370565045992,53.92156862745098,1610612737,3,2,2026-01-03T00:43:04Z,110000,False,-20.0,-2.0,1,left,N. Alexander-Walker driving Layup (2 PTS) (J. Johnson 1 AST),"[1629638, 1630552]",1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,2.0,J. Johnson,1630552.0,1.0,,,,,,,,,,
13,PT10M55.00S,2026-01-03T00:43:00.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630574,94.1688567674113,48.529411764705884,1610612752,5,2,2026-01-03T00:43:03Z,130000,False,-7.0,2.0,1,right,A. Hukporti alley-oop DUNK (2 PTS) (M. Bridges 1 AST),"[1630574, 1628969]",1610612752.0,NYK,alley-oop,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,2.0,M. Bridges,1628969.0,1.0,,,,,,,,,,
15,PT10M50.00S,2026-01-03T00:43:05.5Z,1,REGULAR,3pt,Jump Shot,[],1629638,24.26084099868594,86.27450980392157,1610612737,5,2,2026-01-03T00:44:11Z,150000,False,-181.0,176.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
16,PT10M50.00S,2026-01-03T00:43:05.5Z,1,REGULAR,rebound,offensive,[],1642258,,,1610612737,5,2,2026-01-03T00:43:18Z,160000,False,,,0,,Z. Risacher REBOUND (Off:1 Def:0),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,15.0,1.0,0.0,1.0,,,,,,,,,,,,,,
17,PT10M49.00S,2026-01-03T00:43:18.7Z,1,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612737,5,2,2026-01-03T00:43:24Z,170000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Risacher 2 FT),"[1628969, 1642258]",1610612752.0,NYK,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1629177.0,1.0,0.0,Risacher,1642258.0,,,,,
