actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
17,PT11M01.00S,2026-04-12T22:12:51.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,15.062417871222076,34.55882352941176,1610612752,0,0,2026-04-12T22:13:01Z,170000,False,77.0,89.0,1,left,MISS J. Alvarado 11' driving floating Shot,[1630631],1610612752.0,NYK,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Right,11.79,Missed,,,,,,,,,,,,,,,,,,
18,PT10M58.00S,2026-04-12T22:12:54.2Z,1,REGULAR,rebound,offensive,[],1630574,,,1610612752,0,0,2026-04-12T22:13:01Z,180000,False,,,0,,A. Hukporti REBOUND (Off:1 Def:0),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),8-16 Right,,,,,17.0,1.0,0.0,1.0,,,,,,,,,,,,
19,PT10M52.00S,2026-04-12T22:13:00.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642885,29.6484888304862,25.0,1610612752,0,0,2026-04-12T22:13:06Z,190000,False,125.0,226.0,1,left,MISS M. Diawara 25' 3PT,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
20,PT10M51.00S,2026-04-12T22:13:01.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,0,0,2026-04-12T22:13:06Z,200000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,19.0,,,,,,,,,,,,,,,
22,PT10M36.00S,2026-04-12T22:13:28.3Z,1,REGULAR,3pt,Jump Shot,[],1630163,72.22404730617609,75.98039215686273,1610612766,0,0,2026-04-12T22:13:32Z,220000,False,130.0,209.0,1,right,MISS L. Ball 24' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,24.57,Missed,,,,,,,,,,,,,,,,,,
23,PT10M33.00S,2026-04-12T22:13:31.3Z,1,REGULAR,rebound,defensive,[],1630574,,,1610612752,0,0,2026-04-12T22:13:32Z,230000,False,,,0,,A. Hukporti REBOUND (Off:1 Def:1),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Above the Break 3,24+ Right Center,,,,,22.0,2.0,1.0,1.0,,,,,,,,,,,,
24,PT10M26.00S,2026-04-12T22:13:41.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642885,7.5722733245729295,50.49019607843137,1610612752,2,0,2026-04-12T22:13:44Z,240000,False,-2.0,19.0,1,left,M. Diawara driving Layup (2 PTS),[1642885],1610612752.0,NYK,driving,,,Diawara,M. Diawara,,,,,Restricted Area,0-8 Center,1.89,Made,,,,,,,,,,,,2.0,,,,,,
25,PT10M26.00S,2026-04-12T22:13:43.5Z,1,REGULAR,foul,personal,['1freethrow'],1641706,,,1610612752,2,0,2026-04-12T22:13:50Z,250000,False,,,0,,B. Miller shooting personal FOUL (1 PF) (Diawara 1 FT),"[1641706, 1642885]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,1629178.0,1.0,0.0,Diawara,1642885.0,,,,,,,
27,PT10M26.00S,2026-04-12T22:14:10.7Z,1,REGULAR,freethrow,1 of 1,[],1642885,,,1610612752,3,0,2026-04-12T22:14:10Z,270000,False,,,0,,M. Diawara Free Throw 1 of 1 (3 PTS),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
28,PT10M08.00S,2026-04-12T22:14:30.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642851,94.30026281208936,46.32352941176471,1610612766,3,2,2026-04-12T22:14:34Z,280000,False,-18.0,1.0,1,right,K. Knueppel driving finger roll Layup (2 PTS) (L. Ball 1 AST),"[1642851, 1630163]",1610612766.0,CHA,driving finger roll,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,,,,,2.0,L. Ball,1630163.0,1.0,,,
30,PT09M48.00S,2026-04-12T22:14:49.5Z,1,REGULAR,3pt,Jump Shot,[],1630540,28.597240473061763,76.47058823529412,1610612752,3,2,2026-04-12T22:14:57Z,300000,False,-132.0,216.0,1,left,MISS M. McBride 25' pullup 3PT,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
31,PT09M44.00S,2026-04-12T22:14:53.5Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,3,2,2026-04-12T22:15:04Z,310000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,
33,PT09M25.00S,2026-04-12T22:15:23.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642851,93.38042049934296,46.32352941176471,1610612766,3,2,2026-04-12T22:16:23Z,330000,False,-18.0,10.0,1,right,MISS K. Knueppel driving finger roll Layup,[1642851],1610612766.0,CHA,driving finger roll,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
34,PT09M23.00S,2026-04-12T22:15:25.0Z,1,REGULAR,rebound,defensive,[],1642885,,,1610612752,3,2,2026-04-12T22:15:27Z,340000,False,,,0,,M. Diawara REBOUND (Off:0 Def:1),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Restricted Area,0-8 Center,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,
35,PT09M11.00S,2026-04-12T22:15:37.3Z,1,REGULAR,3pt,Jump Shot,[],203903,17.69053876478318,6.372549019607843,1610612752,3,2,2026-04-12T22:15:41Z,350000,False,218.0,114.0,1,left,MISS J. Clarkson 24' 3PT,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,24.6,Missed,,,,,,,,,,,,,,,,,,
36,PT09M08.00S,2026-04-12T22:15:40.3Z,1,REGULAR,rebound,defensive,[],1642851,,,1610612766,3,2,2026-04-12T22:15:41Z,360000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:1),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,
37,PT08M56.00S,2026-04-12T22:15:52.5Z,1,REGULAR,3pt,Jump Shot,[],1641706,70.38436268068331,76.9607843137255,1610612766,3,5,2026-04-12T22:15:56Z,370000,False,135.0,226.0,1,right,B. Miller 26' 3PT  (3 PTS) (K. Knueppel 1 AST),"[1641706, 1642851]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,26.31,Made,,,,,,,,,,,,3.0,K. Knueppel,1642851.0,1.0,,,
39,PT08M29.00S,2026-04-12T22:16:18.6Z,1,REGULAR,3pt,Jump Shot,[],1630631,31.750985545335087,65.44117647058823,1610612752,6,5,2026-04-12T22:16:22Z,390000,False,-77.0,246.0,1,left,J. Alvarado 25' 3PT  (3 PTS) (M. Diawara 1 AST),"[1630631, 1642885]",1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,25.78,Made,,,,,,,,,,,,3.0,M. Diawara,1642885.0,1.0,,,
41,PT08M20.00S,2026-04-12T22:16:28.1Z,1,REGULAR,3pt,Jump Shot,[],1630163,69.07030223390277,25.49019607843137,1610612766,6,8,2026-04-12T22:16:31Z,410000,False,-123.0,238.0,1,right,L. Ball 26' 3PT pullup (3 PTS) (M. Bridges 1 AST),"[1630163, 1628970]",1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.79,Made,,,,,,,,,,,,3.0,M. Bridges,1628970.0,1.0,,,
43,PT07M58.00S,2026-04-12T22:16:56.8Z,1,REGULAR,foul,offensive,[],1630574,,,1610612752,6,8,2026-04-12T22:17:21Z,430000,False,,,0,,A. Hukporti offensive FOUL (1 PF),"[1630574, 1628970]",1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,2714.0,1.0,0.0,Bridges,1628970.0,,,,,,,
45,PT07M58.00S,2026-04-12T22:16:56.8Z,1,REGULAR,turnover,offensive foul,[],1630574,,,1610612752,6,8,2026-04-12T22:16:56Z,450000,False,,,0,,A. Hukporti offensive foul TURNOVER (1 TO),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,2714.0,,,,,,,,,1.0,,
46,PT07M47.00S,2026-04-12T22:17:26.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642851,66.70499342969777,42.40196078431372,1610612766,6,8,2026-04-12T22:17:34Z,460000,False,-38.0,260.0,1,right,MISS K. Knueppel 26' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
47,PT07M46.00S,2026-04-12T22:17:27.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,6,8,2026-04-12T22:17:34Z,470000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,46.0,,,,,,,,,,,,,,,
48,PT07M46.00S,2026-04-12T22:17:34.5Z,1,REGULAR,foul,personal,[],1631217,,,1610612752,6,8,2026-04-12T22:17:41Z,480000,False,,,0,,M. Diabaté loose ball personal FOUL (1 PF),"[1631217, 203903]",1610612766.0,CHA,loose ball,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,2714.0,1.0,0.0,Clarkson,203903.0,,,,,,,
50,PT07M30.00S,2026-04-12T22:18:04.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,18.478975032851512,47.05882352941176,1610612752,6,8,2026-04-12T22:19:34Z,500000,False,15.0,121.0,1,left,MISS J. Clarkson 12' driving floating bank Shot,[203903],1610612752.0,NYK,driving floating bank,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,12.21,Missed,,,,,,,,,,,,,,,,,,
51,PT07M28.00S,2026-04-12T22:18:06.4Z,1,REGULAR,rebound,offensive,[],1630540,,,1610612752,6,8,2026-04-12T22:18:09Z,510000,False,,,0,,M. McBride REBOUND (Off:1 Def:0),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,,,,,50.0,1.0,0.0,1.0,,,,,,,,,,,,
52,PT07M25.00S,2026-04-12T22:18:10.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642885,27.54599211563732,12.5,1610612752,6,8,2026-04-12T22:18:15Z,520000,False,188.0,206.0,1,left,MISS M. Diawara 27' 3PT,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Right Center,27.88,Missed,,,,,,,,,,,,,,,,,,
53,PT07M22.00S,2026-04-12T22:18:13.2Z,1,REGULAR,rebound,defensive,[],1642851,,,1610612766,6,8,2026-04-12T22:18:18Z,530000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:2),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,,,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,
54,PT07M12.00S,2026-04-12T22:18:22.0Z,1,REGULAR,3pt,Jump Shot,[],1628970,93.64323258869908,3.6764705882352944,1610612766,6,8,2026-04-12T22:20:48Z,540000,False,-232.0,7.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
55,PT07M09.00S,2026-04-12T22:18:25.0Z,1,REGULAR,rebound,defensive,[],1630574,,,1610612752,6,8,2026-04-12T22:18:27Z,550000,False,,,0,,A. Hukporti REBOUND (Off:1 Def:2),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Left Corner 3,24+ Left,,,,,54.0,3.0,2.0,1.0,,,,,,,,,,,,
56,PT06M58.00S,2026-04-12T22:18:36.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,12.040078843626807,51.9607843137255,1610612752,6,8,2026-04-12T22:18:41Z,560000,False,-10.0,61.0,1,left,MISS J. Clarkson 6' driving floating Shot,[203903],1610612752.0,NYK,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,6.15,Missed,,,,,,,,,,,,,,,,,,
57,PT06M55.00S,2026-04-12T22:18:39.9Z,1,REGULAR,rebound,defensive,[],1642851,,,1610612766,6,8,2026-04-12T22:18:41Z,570000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:3),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,,,,,56.0,3.0,3.0,0.0,,,,,,,,,,,,
58,PT06M52.00S,2026-04-12T22:18:44.6Z,1,REGULAR,foul,personal,[],203903,,,1610612766,6,8,2026-04-12T22:19:03Z,580000,False,,,0,,J. Clarkson personal FOUL (1 PF),"[203903, 1642851]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2882.0,1.0,0.0,Knueppel,1642851.0,,,,,,,
60,PT06M52.00S,2026-04-12T22:19:08.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,6,8,2026-04-12T22:19:08Z,600000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M52.00S,2026-04-12T22:19:09.0Z,1,REGULAR,substitution,out,[],1642851,,,1610612766,6,8,2026-04-12T22:22:05Z,610000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M52.00S,2026-04-12T22:19:09.0Z,1,REGULAR,substitution,in,[],1642883,,,1610612766,6,8,2026-04-12T22:22:05Z,620000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M42.00S,2026-04-12T22:22:11.0Z,1,REGULAR,3pt,Jump Shot,[],1630163,64.20827858081472,37.5,1610612766,6,8,2026-04-12T22:22:18Z,630000,False,-62.0,284.0,1,right,MISS L. Ball 29' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,29.07,Missed,,,,,,,,,,,,,,,,,,
64,PT06M39.00S,2026-04-12T22:22:14.0Z,1,REGULAR,rebound,defensive,[],1642885,,,1610612752,6,8,2026-04-12T22:22:18Z,640000,False,,,0,,M. Diawara REBOUND (Off:0 Def:2),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Center,,,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,
65,PT06M31.00S,2026-04-12T22:22:21.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630540,9.806176084099869,58.57843137254902,1610612752,6,8,2026-04-12T22:22:29Z,650000,False,-43.0,40.0,1,left,MISS M. McBride pullup bank Shot,[1630540],1610612752.0,NYK,pullup bank,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,5.85,Missed,,,,,,,,,,,,,,,,,,
66,PT06M28.00S,2026-04-12T22:22:24.7Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,6,8,2026-04-12T22:22:29Z,660000,False,,,0,,L. Ball REBOUND (Off:0 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,65.0,3.0,3.0,0.0,,,,,,,,,,,,
67,PT06M25.00S,2026-04-12T22:22:29.5Z,1,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,6,8,2026-04-12T22:22:33Z,670000,False,,,0,,L. Ball bad pass out-of-bounds TURNOVER (1 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,Mid-Range,16-24 Center,,,,,,,,,2714.0,,,,,,,,,1.0,,
68,PT06M11.00S,2026-04-12T22:22:50.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630540,21.23850197109067,57.84313725490197,1610612752,8,8,2026-04-12T22:23:01Z,680000,False,-39.0,147.0,1,left,M. McBride 15' step back Jump Shot (2 PTS),[1630540],1610612752.0,NYK,step back,,,McBride,M. McBride,,,,,Mid-Range,8-16 Center,15.22,Made,,,,,,,,,,,,2.0,,,,,,
69,PT05M57.00S,2026-04-12T22:23:02.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,94.03745072273325,46.568627450980394,1610612766,8,10,2026-04-12T22:23:09Z,690000,False,-17.0,4.0,1,right,M. Bridges driving Layup (2 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,,,,,,,,2.0,,,,,,
70,PT05M44.00S,2026-04-12T22:23:15.9Z,1,REGULAR,2pt,Jump Shot,[],1630540,8.360709592641262,23.284313725490197,1610612752,8,10,2026-04-12T22:23:21Z,700000,False,134.0,26.0,1,left,MISS M. McBride 13' pullup Shot,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Mid-Range,8-16 Right,13.61,Missed,,,,,,,,,,,,,,,,,,
71,PT05M41.00S,2026-04-12T22:23:18.9Z,1,REGULAR,rebound,defensive,[],1631217,,,1610612766,8,10,2026-04-12T22:23:21Z,710000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Right,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,
72,PT05M24.00S,2026-04-12T22:23:35.8Z,1,REGULAR,3pt,Jump Shot,[],1642883,82.86793692509855,2.2058823529411766,1610612766,8,10,2026-04-12T22:23:40Z,720000,False,-239.0,109.0,1,right,MISS S. James 26' 3PT,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,,,
73,PT05M22.00S,2026-04-12T22:23:37.8Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,8,10,2026-04-12T22:23:40Z,730000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Left Center,,,,,72.0,2.0,1.0,1.0,,,,,,,,,,,,
74,PT05M22.00S,2026-04-12T22:23:40.9Z,1,REGULAR,foul,personal,[],1630631,,,1610612766,8,10,2026-04-12T22:24:19Z,740000,False,,,0,,J. Alvarado personal FOUL (1 PF),"[1630631, 1631217]",1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,2714.0,1.0,0.0,Diabaté,1631217.0,,,,,,,
76,PT05M22.00S,2026-04-12T22:23:41.0Z,1,REGULAR,substitution,out,[],1630631,,,1610612766,8,10,2026-04-12T22:24:18Z,760000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M22.00S,2026-04-12T22:23:41.0Z,1,REGULAR,substitution,out,[],1642885,,,1610612766,8,10,2026-04-12T22:24:18Z,770000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M22.00S,2026-04-12T22:23:41.0Z,1,REGULAR,substitution,out,[],1630574,,,1610612766,8,10,2026-04-12T22:24:18Z,780000,False,,,0,,SUB out: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M22.00S,2026-04-12T22:23:41.0Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,8,10,2026-04-12T22:24:18Z,790000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M22.00S,2026-04-12T22:23:41.0Z,1,REGULAR,substitution,out,[],1631217,,,1610612766,8,10,2026-04-12T22:24:18Z,800000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M22.00S,2026-04-12T22:23:41.0Z,1,REGULAR,substitution,out,[],1628970,,,1610612766,8,10,2026-04-12T22:24:18Z,810000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M22.00S,2026-04-12T22:23:41.0Z,1,REGULAR,substitution,in,[],1642359,,,1610612766,8,10,2026-04-12T22:24:18Z,820000,False,,,0,,SUB in: P. Dadiet,[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M22.00S,2026-04-12T22:23:41.0Z,1,REGULAR,substitution,in,[],1631110,,,1610612766,8,10,2026-04-12T22:24:18Z,830000,False,,,0,,SUB in: J. Sochan,[1631110],1610612752.0,NYK,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M22.00S,2026-04-12T22:23:41.0Z,1,REGULAR,substitution,in,[],1641998,,,1610612766,8,10,2026-04-12T22:24:18Z,840000,False,,,0,,SUB in: T. Jemison III,[1641998],1610612752.0,NYK,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M22.00S,2026-04-12T22:23:41.0Z,1,REGULAR,substitution,in,[],1641750,,,1610612766,8,10,2026-04-12T22:24:18Z,850000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M22.00S,2026-04-12T22:23:41.0Z,1,REGULAR,substitution,in,[],1629632,,,1610612766,8,10,2026-04-12T22:24:18Z,860000,False,,,0,,SUB in: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
