actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
22,PT10M35.00S,2024-03-02T00:46:42.7Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,5,3,2024-03-02T00:46:42Z,220000,False,,,0,,K. Porzingis Free Throw 2 of 2 (5 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
23,PT10M25.00S,2024-03-02T00:46:54.2Z,1,REGULAR,2pt,Jump Shot,[],1629029,23.603810775295663,69.6078431372549,1610612742,5,3,2024-03-02T00:47:02Z,230000,False,-98.0,169.0,1,left,MISS L. Doncic 19' step back Shot,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,19.57,Missed,,,,,,,,,,,,,,,,,,
24,PT10M23.00S,2024-03-02T00:46:56.2Z,1,REGULAR,rebound,offensive,[],1629023,,,1610612742,5,3,2024-03-02T00:47:02Z,240000,False,,,0,,P. Washington REBOUND (Off:1 Def:0),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Left Center,,,,23.0,1.0,0.0,1.0,,,,,,,,,,,,,
25,PT10M18.00S,2024-03-02T00:47:00.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202681,23.209592641261498,62.5,1610612742,5,3,2024-03-02T00:47:45Z,250000,False,-62.0,166.0,1,left,MISS K. Irving 17' step back Shot,[202681],1610612742.0,DAL,step back,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,17.71,Missed,,,,,,,,,,,,,,,,,,
26,PT10M17.00S,2024-03-02T00:47:01.7Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,5,3,2024-03-02T00:47:07Z,260000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,
27,PT10M07.00S,2024-03-02T00:47:11.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,90.22667542706965,39.21568627450981,1610612738,5,3,2024-03-02T00:47:17Z,270000,False,-54.0,39.0,1,right,MISS D. White 6' turnaround Shot,[1628401],1610612738.0,BOS,turnaround,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,6.68,Missed,,,,,,,,,,,,,,,,,,
28,PT10M06.00S,2024-03-02T00:47:12.8Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,5,3,2024-03-02T00:47:17Z,280000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,27.0,2.0,2.0,0.0,,,,,,,,,,,,,
29,PT10M01.00S,2024-03-02T00:47:17.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630182,8.754927726675426,56.86274509803921,1610612742,5,3,2024-03-02T00:48:50Z,290000,False,-34.0,30.0,1,left,MISS J. Green running reverse Layup - blocked,"[1630182, 204001]",1610612742.0,DAL,running reverse,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,Porzingis,204001.0,,,
30,PT10M01.00S,2024-03-02T00:47:17.8Z,1,REGULAR,block,,[],204001,,,1610612742,5,3,2024-03-02T00:47:20Z,300000,False,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
31,PT10M00.00S,2024-03-02T00:47:18.8Z,1,REGULAR,rebound,offensive,[],1630182,,,1610612742,5,3,2024-03-02T00:47:26Z,310000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,29.0,1.0,0.0,1.0,,,,,,,,,,,,,
32,PT09M56.00S,2024-03-02T00:47:22.3Z,1,REGULAR,3pt,Jump Shot,"['2ndchance', 'fastbreak']",1629023,6.915243101182654,96.07843137254902,1610612742,5,3,2024-03-02T04:47:56Z,320000,False,-230.0,13.0,1,left,MISS P. Washington running 3PT,[1629023],1610612742.0,DAL,running,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
33,PT09M55.00S,2024-03-02T00:47:23.3Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,5,3,2024-03-02T00:47:30Z,330000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,
34,PT09M50.00S,2024-03-02T00:47:28.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201950,93.64323258869908,96.32352941176471,1610612738,8,3,2024-03-02T00:47:35Z,340000,False,232.0,7.0,1,right,J. Holiday 3PT running (3 PTS) (D. White 1 AST),"[201950, 1628401]",1610612738.0,BOS,running,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,23.17,Made,3.0,,,,,,,,,,D. White,1628401.0,1.0,,,,,
36,PT09M37.00S,2024-03-02T00:47:41.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,11.777266754270697,59.80392156862745,1610612742,8,5,2024-03-02T00:47:46Z,360000,False,-49.0,58.0,1,left,L. Doncic 7' turnaround bank Jump Shot (4 PTS),[1629029],1610612742.0,DAL,turnaround bank,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,7.61,Made,4.0,,,,,,,,,,,,,,,,,
37,PT09M24.00S,2024-03-02T00:47:54.4Z,1,REGULAR,3pt,Jump Shot,[],204001,67.23061760840999,22.30392156862745,1610612738,11,5,2024-03-02T00:47:59Z,370000,False,-138.0,256.0,1,right,K. Porzingis 29' 3PT  (8 PTS) (J. Brown 1 AST),"[204001, 1627759]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,29.06,Made,8.0,,,,,,,,,,J. Brown,1627759.0,1.0,,,,,
39,PT09M07.00S,2024-03-02T00:48:11.7Z,1,REGULAR,3pt,Jump Shot,[],202681,34.773324572930356,25.49019607843137,1610612742,11,5,2024-03-02T00:48:19Z,390000,False,123.0,274.0,1,left,MISS K. Irving 30' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,30.05,Missed,,,,,,,,,,,,,,,,,,
40,PT09M04.00S,2024-03-02T00:48:14.7Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,11,5,2024-03-02T00:48:19Z,400000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,,
41,PT08M59.00S,2024-03-02T00:48:19.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,93.51182654402102,49.01960784313725,1610612738,13,5,2024-03-02T00:48:23Z,410000,False,-5.0,8.0,1,right,J. Brown running Layup (2 PTS) (D. White 2 AST),"[1627759, 1628401]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.98,Made,2.0,,,,,,,,,,D. White,1628401.0,2.0,,,,,
43,PT08M53.00S,2024-03-02T00:48:25.8Z,1,REGULAR,3pt,Jump Shot,[],1629029,31.882391590013142,71.32352941176471,1610612742,13,8,2024-03-02T00:51:18Z,430000,False,-107.0,247.0,1,left,L. Doncic 26' 3PT step back (7 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,26.92,Made,7.0,,,,,,,,,,,,,,,,,
44,PT08M31.00S,2024-03-02T00:48:47.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204001,93.24901445466492,49.754901960784316,1610612738,13,8,2024-03-02T00:48:55Z,440000,False,-1.0,11.0,1,right,MISS K. Porzingis driving Layup,[204001],1610612738.0,BOS,driving,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,,,
45,PT08M30.00S,2024-03-02T00:48:48.4Z,1,REGULAR,rebound,offensive,[],204001,,,1610612738,13,8,2024-03-02T00:48:55Z,450000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:0),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,44.0,1.0,0.0,1.0,,,,,,,,,,,,,
46,PT08M30.00S,2024-03-02T00:48:51.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,93.9060446780552,48.03921568627451,1610612738,15,8,2024-03-02T00:49:01Z,460000,False,-10.0,5.0,1,right,K. Porzingis tip Layup (10 PTS),[204001],1610612738.0,BOS,tip,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,1.09,Made,10.0,,,,,,,,,,,,,,,,,
47,PT08M19.00S,2024-03-02T00:48:59.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,8.623521681997373,49.754901960784316,1610612742,15,10,2024-03-02T00:49:04Z,470000,False,1.0,29.0,1,left,D. Lively II cutting DUNK (3 PTS) (K. Irving 1 AST),"[1641726, 202681]",1610612742.0,DAL,cutting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,2.86,Made,3.0,,,,,,,,,,K. Irving,202681.0,1.0,,,,,
49,PT08M03.00S,2024-03-02T00:49:15.4Z,1,REGULAR,3pt,Jump Shot,[],201950,90.88370565045992,2.941176470588235,1610612738,18,10,2024-03-02T00:49:19Z,490000,False,-235.0,33.0,1,right,J. Holiday 3PT  (6 PTS) (D. White 3 AST),"[201950, 1628401]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,23.76,Made,6.0,,,,,,,,,,D. White,1628401.0,3.0,,,,,
51,PT07M55.00S,2024-03-02T00:49:26.4Z,1,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612742,18,10,2024-03-02T00:49:48Z,510000,False,,,0,,J. Brown shooting personal FOUL (2 PF) (Doncic 2 FT),"[1627759, 1629029]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1626300.0,2.0,0.0,Doncic,1629029.0,,,,,,,,
53,PT07M55.00S,2024-03-02T00:49:54.7Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,18,11,2024-03-02T00:49:54Z,530000,False,,,0,,L. Doncic Free Throw 1 of 2 (8 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
54,PT07M55.00S,2024-03-02T00:50:13.1Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,18,12,2024-03-02T00:50:13Z,540000,False,,,0,,L. Doncic Free Throw 2 of 2 (9 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
55,PT07M49.00S,2024-03-02T00:50:26.6Z,1,REGULAR,turnover,bad pass,[],1628401,,,1610612738,18,12,2024-03-02T00:50:31Z,550000,False,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 1641726]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Lively II,1641726.0
56,PT07M49.00S,2024-03-02T00:50:26.6Z,1,REGULAR,steal,,[],1641726,,,1610612742,18,12,2024-03-02T00:50:29Z,560000,False,,,0,,D. Lively II STEAL (1 STL),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
57,PT07M46.00S,2024-03-02T00:50:30.8Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202681,30.962549277266753,84.31372549019608,1610612742,18,12,2024-03-02T00:53:19Z,570000,False,-172.0,239.0,1,left,MISS K. Irving 29' running pullup 3PT,[202681],1610612742.0,DAL,running pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,29.38,Missed,,,,,,,,,,,,,,,,,,
58,PT07M44.00S,2024-03-02T00:50:32.8Z,1,REGULAR,rebound,offensive,[],202681,,,1610612742,18,12,2024-03-02T00:50:54Z,580000,False,,,0,,K. Irving REBOUND (Off:1 Def:0),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,57.0,1.0,0.0,1.0,,,,,,,,,,,,,
59,PT07M42.00S,2024-03-02T00:50:36.1Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",202681,8.541392904073588,70.36611519607843,1610612742,18,14,2024-03-02T00:51:01Z,590000,False,-102.0,28.0,1,left,K. Irving 10' fadeaway Jump Shot (2 PTS),[202681],1610612742.0,DAL,fadeaway,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,10.55,Made,2.0,,,,,,,,,,,,,,,,,
61,PT07M22.00S,2024-03-02T00:51:04.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,85.89027595269383,39.705882352941174,1610612738,20,14,2024-03-02T00:51:08Z,610000,False,-51.0,80.0,1,right,D. White 9' driving floating Jump Shot (2 PTS),[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Left,9.52,Made,2.0,,,,,,,,,,,,,,,,,
62,PT07M09.00S,2024-03-02T00:51:17.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,17.821944809461236,60.29411764705882,1610612742,20,16,2024-03-02T00:54:31Z,620000,False,-51.0,115.0,1,left,K. Irving 12' step back Jump Shot (4 PTS),[202681],1610612742.0,DAL,step back,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,12.6,Made,4.0,,,,,,,,,,,,,,,,,
63,PT06M56.00S,2024-03-02T00:51:32.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.24901445466492,48.529411764705884,1610612738,22,16,2024-03-02T00:51:37Z,630000,False,-7.0,11.0,1,right,J. Brown driving Layup (4 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.33,Made,4.0,,,,,,,,,,,,,,,,,
64,PT06M56.00S,2024-03-02T00:51:34.8Z,1,REGULAR,foul,personal,['1freethrow'],1629029,,,1610612738,22,16,2024-03-02T00:51:52Z,640000,False,,,0,,L. Doncic shooting personal FOUL (2 PF) (Brown 1 FT),"[1629029, 1627759]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,1627524.0,2.0,0.0,Brown,1627759.0,,,,,,,,
66,PT06M56.00S,2024-03-02T00:51:55.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,22,16,2024-03-02T00:51:55Z,660000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M56.00S,2024-03-02T00:54:22.9Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,22,16,2024-03-02T00:54:52Z,670000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M56.00S,2024-03-02T00:54:22.9Z,1,REGULAR,substitution,in,[],201143,,,1610612738,22,16,2024-03-02T00:54:52Z,680000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M56.00S,2024-03-02T00:55:18.4Z,1,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,23,16,2024-03-02T00:55:18Z,690000,False,,,0,,J. Brown Free Throw 1 of 1 (5 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
70,PT06M41.00S,2024-03-02T00:55:34.9Z,1,REGULAR,3pt,Jump Shot,[],1629029,31.35676741130092,74.26470588235294,1610612742,23,19,2024-03-02T00:55:39Z,700000,False,-121.0,242.0,1,left,L. Doncic 27' 3PT step back (12 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,27.1,Made,12.0,,,,,,,,,,,,,,,,,
71,PT06M27.00S,2024-03-02T00:55:48.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,89.96386333771353,37.5,1610612738,25,19,2024-03-02T00:56:31Z,710000,False,-62.0,42.0,1,right,J. Holiday 7' driving Layup (8 PTS) (J. Brown 2 AST),"[201950, 1627759]",1610612738.0,BOS,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,7.52,Made,8.0,,,,,,,,,,J. Brown,1627759.0,2.0,,,,,
73,PT06M19.00S,2024-03-02T00:55:58.1Z,1,REGULAR,3pt,Jump Shot,[],1629029,32.670827858081466,35.53921568627451,1610612742,25,19,2024-03-02T00:56:49Z,730000,False,72.0,255.0,1,left,MISS L. Doncic 26' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,26.47,Missed,,,,,,,,,,,,,,,,,,
74,PT06M15.00S,2024-03-02T00:56:02.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,25,19,2024-03-02T00:56:11Z,740000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,,73.0,,,,,,,,,,,,,,,,
76,PT06M15.00S,2024-03-02T00:56:10.9Z,1,REGULAR,substitution,out,[],201950,,,1610612738,25,19,2024-03-02T00:56:23Z,760000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M15.00S,2024-03-02T00:56:10.9Z,1,REGULAR,substitution,out,[],1641726,,,1610612738,25,19,2024-03-02T00:56:23Z,770000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M15.00S,2024-03-02T00:56:10.9Z,1,REGULAR,substitution,out,[],1630182,,,1610612738,25,19,2024-03-02T00:56:23Z,780000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M15.00S,2024-03-02T00:56:10.9Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,25,19,2024-03-02T00:56:23Z,790000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M15.00S,2024-03-02T00:56:10.9Z,1,REGULAR,substitution,in,[],203501,,,1610612738,25,19,2024-03-02T00:56:23Z,800000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M15.00S,2024-03-02T00:56:10.9Z,1,REGULAR,substitution,in,[],1629655,,,1610612738,25,19,2024-03-02T00:56:23Z,810000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M03.00S,2024-03-02T00:56:34.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,83.78777923784494,39.21568627450981,1610612738,27,19,2024-03-02T00:56:38Z,820000,False,-54.0,100.0,1,right,J. Brown 11' fadeaway Jump Shot (7 PTS) (D. White 4 AST),"[1627759, 1628401]",1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,11.35,Made,7.0,,,,,,,,,,D. White,1628401.0,4.0,,,,,
84,PT05M53.00S,2024-03-02T00:56:49.7Z,1,REGULAR,foul,personal,[],1630573,,,1610612742,27,19,2024-03-02T00:56:56Z,840000,False,,,0,,S. Hauser personal FOUL (1 PF),"[1630573, 202681]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627961.0,1.0,0.0,Irving,202681.0,,,,,,,,
