actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-31T00:35:36.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-31T00:35:36Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-01-31T00:35:38.5Z,1,REGULAR,jumpball,recovered,[],1627759,,,1610612738,0,0,2024-01-31T00:35:38Z,40000,False,,,0,,Jump Ball K. Porzingis vs. M. Turner: Tip to J. Brown,"[1627759, 204001, 1626167]",1610612738.0,BOS,startperiod,J. Brown,1627759.0,Brown,J. Brown,Porzingis,204001.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2024-01-31T00:35:51.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,83.26215505913272,54.65686274509803,1610612738,0,0,2024-01-31T00:36:03Z,70000,False,23.0,105.0,1,right,MISS D. White 10' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,10.74,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2024-01-31T00:35:55.1Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,0,0,2024-01-31T00:36:03Z,80000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M34.00S,2024-01-31T00:36:00.6Z,1,REGULAR,turnover,bad pass,[],1630169,,,1610612754,0,0,2024-01-31T00:36:06Z,90000,False,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1627759]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Brown,1627759.0,,,,,,,,,,,
10,PT11M34.00S,2024-01-31T00:36:00.6Z,1,REGULAR,steal,,[],1627759,,,1610612738,0,0,2024-01-31T00:36:02Z,100000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
11,PT11M22.00S,2024-01-31T00:36:13.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",204001,93.64323258869908,49.754901960784316,1610612738,2,0,2024-01-31T00:36:19Z,110000,False,-1.0,7.0,1,right,K. Porzingis cutting DUNK (2 PTS) (J. Tatum 1 AST),"[204001, 1628369]",1610612738.0,BOS,cutting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,,,,2.0,J. Tatum,1628369.0,1.0,,,,,,,
13,PT11M00.00S,2024-01-31T00:36:34.4Z,1,REGULAR,3pt,Jump Shot,[],1630174,29.38567674113009,78.67647058823529,1610612754,2,3,2024-01-31T00:36:39Z,130000,False,-143.0,224.0,1,left,A. Nesmith 26' 3PT  (3 PTS) (T. Haliburton 1 AST),"[1630174, 1630169]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,26.57,Made,,,,,,,,3.0,T. Haliburton,1630169.0,1.0,,,,,,,
15,PT10M50.00S,2024-01-31T00:36:49.1Z,1,REGULAR,violation,kicked ball,[],1626167,,,1610612738,2,3,2024-01-31T00:36:56Z,150000,False,,,0,,M. Turner kicked ball VIOLATION,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,
16,PT10M43.00S,2024-01-31T00:37:06.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,94.03745072273325,49.01960784313725,1610612738,4,3,2024-01-31T00:37:34Z,160000,False,-5.0,4.0,1,right,J. Tatum driving DUNK (2 PTS) (D. White 1 AST),"[1628369, 1628401]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.6,Made,,,,,,,,2.0,D. White,1628401.0,1.0,,,,,,,
18,PT10M28.00S,2024-01-31T00:37:21.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630174,18.610381077529567,40.68627450980392,1610612754,4,5,2024-01-31T00:37:50Z,180000,False,47.0,122.0,1,left,A. Nesmith 13' driving floating Jump Shot (5 PTS) (M. Turner 1 AST),"[1630174, 1626167]",1610612754.0,IND,driving floating,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,13.1,Made,,,,,,,,5.0,M. Turner,1626167.0,1.0,,,,,,,
