actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
19,PT10M30.00S,2024-03-18T23:42:11.3Z,1,REGULAR,rebound,defensive,[],1630649,,,1610612765,3,5,2024-03-18T23:42:19Z,190000,False,,,0,,S. Umude REBOUND (Off:0 Def:1),[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,Mid-Range,16-24 Left Center,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,
20,PT10M18.00S,2024-03-18T23:42:22.0Z,1,REGULAR,3pt,Jump Shot,[],1630649,69.85873850197109,81.12745098039215,1610612765,3,5,2024-03-18T23:42:30Z,200000,False,156.0,231.0,1,right,MISS S. Umude 27' 3PT,[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,Above the Break 3,24+ Right Center,,,27.84,Missed,,,,,,,,,,,,,,,,
21,PT10M16.00S,2024-03-18T23:42:24.0Z,1,REGULAR,rebound,offensive,[],1631093,,,1610612765,3,5,2024-03-18T23:42:30Z,210000,False,,,0,,J. Ivey REBOUND (Off:1 Def:0),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,
22,PT10M02.00S,2024-03-18T23:42:38.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631093,88.91261498028909,57.84313725490197,1610612765,3,5,2024-03-18T23:44:29Z,220000,False,39.0,52.0,1,right,MISS J. Ivey 6' floating Shot,[1631093],1610612765.0,DET,floating,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,6.49,Missed,,,,,,,,,,,,,,,,
23,PT10M01.00S,2024-03-18T23:42:39.4Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,3,5,2024-03-18T23:42:46Z,230000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,
24,PT09M54.00S,2024-03-18T23:42:46.2Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628401,10.463206307490145,53.431372549019606,1610612738,3,5,2024-03-18T23:45:23Z,240000,False,-17.0,46.0,1,left,MISS D. White driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,4.9,Missed,,,,,,,,,,,,,,,,
25,PT09M52.00S,2024-03-18T23:42:48.2Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,3,5,2024-03-18T23:42:55Z,250000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,
26,PT09M42.00S,2024-03-18T23:42:58.6Z,1,REGULAR,2pt,Jump Shot,[],1631204,77.34888304862024,69.36274509803921,1610612765,3,5,2024-03-18T23:43:06Z,260000,False,97.0,160.0,1,right,MISS M. Sasser 18' pullup Shot,[1631204],1610612765.0,DET,pullup,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Right Center,,,18.73,Missed,,,,,,,,,,,,,,,,
27,PT09M40.00S,2024-03-18T23:43:00.6Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,3,5,2024-03-18T23:43:06Z,270000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Right Center,,,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,
28,PT09M32.00S,2024-03-18T23:43:33.1Z,1,REGULAR,jumpball,recovered,[],1630202,,,1610612738,3,5,2024-03-18T23:46:24Z,280000,False,,,0,,Jump Ball J. Brown vs. S. Umude: Tip to P. Pritchard,"[1630202, 1627759, 1630649]",1610612738.0,BOS,heldball,P. Pritchard,1630202.0,Pritchard,P. Pritchard,Brown,1627759.0,Umude,1630649.0,,,,,,,,,,,,,,,,,,,,,,
31,PT09M25.00S,2024-03-18T23:43:37.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204001,9.149145860709593,57.107843137254896,1610612738,5,5,2024-03-18T23:43:42Z,310000,False,-36.0,34.0,1,left,K. Porzingis cutting Layup (5 PTS) (D. White 2 AST),"[204001, 1628401]",1610612738.0,BOS,cutting,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,4.88,Made,,,,,5.0,D. White,1628401.0,2.0,,,,,,,,
33,PT09M15.00S,2024-03-18T23:43:47.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,88.96189224704337,58.6014093137255,1610612765,5,5,2024-03-18T23:43:57Z,330000,False,43.0,51.0,1,right,MISS J. Duren 6' driving Layup - blocked,"[1631105, 1628436]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,6.69,Missed,,,,,,,,,Kornet,1628436.0,,,,,,
34,PT09M15.00S,2024-03-18T23:43:47.8Z,1,REGULAR,block,,[],1628436,,,1610612765,5,5,2024-03-18T23:43:49Z,340000,False,,,0,,L. Kornet BLOCK (1 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
35,PT09M14.00S,2024-03-18T23:43:48.8Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,5,5,2024-03-18T23:43:57Z,350000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,
36,PT09M09.00S,2024-03-18T23:43:53.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630202,7.966491458607096,48.28431372549019,1610612738,7,5,2024-03-18T23:47:14Z,360000,False,9.0,22.0,1,left,P. Pritchard running finger roll Layup (2 PTS) (D. White 3 AST),"[1630202, 1628401]",1610612738.0,BOS,running finger roll,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,2.4,Made,,,,,2.0,D. White,1628401.0,3.0,,,,,,,,
38,PT08M46.00S,2024-03-18T23:44:16.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,86.67871222076215,44.85294117647059,1610612765,7,7,2024-03-18T23:44:21Z,380000,False,-26.0,73.0,1,right,J. Ivey 7' pullup Jump Shot (4 PTS),[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,7.71,Made,,,,,4.0,,,,,,,,,,,
39,PT08M33.00S,2024-03-18T23:44:28.6Z,1,REGULAR,3pt,Jump Shot,[],204001,24.52365308804205,87.25490196078431,1610612738,7,7,2024-03-18T23:44:36Z,390000,False,-186.0,178.0,1,left,MISS K. Porzingis 25' 3PT,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,,,25.77,Missed,,,,,,,,,,,,,,,,
40,PT08M31.00S,2024-03-18T23:44:30.6Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,7,7,2024-03-18T23:44:36Z,400000,False,,,0,,J. Duren REBOUND (Off:0 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,
41,PT08M22.00S,2024-03-18T23:44:39.7Z,1,REGULAR,3pt,Jump Shot,[],1630191,67.7562417871222,29.901960784313726,1610612765,7,10,2024-03-18T23:44:44Z,410000,False,-100.0,251.0,1,right,I. Stewart 27' 3PT  (3 PTS) (M. Sasser 1 AST),"[1630191, 1631204]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,27.0,Made,,,,,3.0,M. Sasser,1631204.0,1.0,,,,,,,,
43,PT08M02.00S,2024-03-18T23:45:00.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,7.440867279894875,50.98039215686274,1610612738,9,10,2024-03-18T23:45:03Z,430000,False,-5.0,17.0,1,left,L. Kornet alley-oop DUNK (2 PTS) (J. Brown 1 AST),"[1628436, 1627759]",1610612738.0,BOS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,1.81,Made,,,,,2.0,J. Brown,1627759.0,1.0,,,,,,,,
45,PT07M46.00S,2024-03-18T23:45:16.0Z,1,REGULAR,2pt,Jump Shot,[],1631204,80.23981603153744,74.26470588235294,1610612765,9,10,2024-03-18T23:45:21Z,450000,False,121.0,133.0,1,right,MISS M. Sasser 18' pullup Shot,[1631204],1610612765.0,DET,pullup,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Right Center,,,18.02,Missed,,,,,,,,,,,,,,,,
46,PT07M45.00S,2024-03-18T23:45:17.0Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,9,10,2024-03-18T23:45:21Z,460000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:3),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Right Center,,,,,45.0,3.0,3.0,0.0,,,,,,,,,,,,
47,PT07M36.00S,2024-03-18T23:45:26.0Z,1,REGULAR,3pt,Jump Shot,[],204001,30.56833114323259,75.0,1610612738,12,10,2024-03-18T23:45:30Z,470000,False,-125.0,235.0,1,left,K. Porzingis 26' 3PT  (8 PTS) (D. White 4 AST),"[204001, 1628401]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,,,26.6,Made,,,,,8.0,D. White,1628401.0,4.0,,,,,,,,
49,PT07M34.00S,2024-03-18T23:45:31.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,12,10,2024-03-18T23:45:31Z,490000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M26.00S,2024-03-18T23:48:34.0Z,1,REGULAR,2pt,Jump Shot,[],1631093,79.97700394218134,71.07843137254902,1610612765,12,12,2024-03-18T23:50:38Z,500000,False,105.0,136.0,1,right,J. Ivey 17' driving floating Jump Shot (6 PTS) (M. Sasser 2 AST),"[1631093, 1631204]",1610612765.0,DET,driving floating,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,,,17.18,Made,,,,,6.0,M. Sasser,1631204.0,2.0,,,,,,,,
51,PT07M12.00S,2024-03-18T23:48:48.2Z,1,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,12,12,2024-03-18T23:50:13Z,510000,False,,,0,,J. Brown bad pass out-of-bounds TURNOVER (1 TO),[1627759],1610612738.0,BOS,bad pass,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left,1628172.0,1.0,,,,,,,,,,,,,,,,,,
52,PT07M04.00S,2024-03-18T23:49:09.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631093,92.19776609724047,59.80392156862745,1610612765,12,14,2024-03-18T23:52:00Z,520000,False,49.0,21.0,1,right,J. Ivey driving finger roll Layup (8 PTS),[1631093],1610612765.0,DET,driving finger roll,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,5.32,Made,,,,,8.0,,,,,,,,,,,
53,PT06M46.00S,2024-03-18T23:49:26.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,15.850854139290407,39.21568627450981,1610612738,12,14,2024-03-18T23:49:34Z,530000,False,54.0,96.0,1,left,MISS K. Porzingis 11' driving floating Shot,[204001],1610612738.0,BOS,driving floating,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,,,11.05,Missed,,,,,,,,,,,,,,,,
54,PT06M44.00S,2024-03-18T23:49:28.9Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,12,14,2024-03-18T23:49:34Z,540000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,,,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,
55,PT06M33.00S,2024-03-18T23:49:40.0Z,1,REGULAR,2pt,Jump Shot,[],1631093,92.19776609724047,77.94117647058823,1610612765,12,14,2024-03-18T23:49:46Z,550000,False,140.0,21.0,1,right,MISS J. Ivey 14' fadeaway Shot,[1631093],1610612765.0,DET,fadeaway,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,14.12,Missed,,,,,,,,,,,,,,,,
56,PT06M31.00S,2024-03-18T23:49:42.0Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,12,14,2024-03-18T23:49:46Z,560000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:4),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Right,,,,,55.0,4.0,4.0,0.0,,,,,,,,,,,,
57,PT06M23.00S,2024-03-18T23:49:50.6Z,1,REGULAR,2pt,Jump Shot,[],1627759,10.200394218134035,66.66666666666666,1610612738,12,14,2024-03-18T23:53:00Z,570000,False,-83.0,43.0,1,left,MISS J. Brown 9' driving floating bank Shot,[1627759],1610612738.0,BOS,driving floating bank,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,,,9.39,Missed,,,,,,,,,,,,,,,,
58,PT06M22.00S,2024-03-18T23:49:51.6Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,12,14,2024-03-18T23:49:58Z,580000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Left,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,
59,PT06M16.00S,2024-03-18T23:49:57.8Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1631204,78.53153745072274,50.73529411764706,1610612765,12,14,2024-03-18T23:50:06Z,590000,False,4.0,149.0,1,right,MISS M. Sasser 14' driving floating Shot,[1631204],1610612765.0,DET,driving floating,,,Sasser,M. Sasser,,,,,Mid-Range,8-16 Center,,,14.93,Missed,,,,,,,,,,,,,,,,
60,PT06M15.00S,2024-03-18T23:49:58.8Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,12,14,2024-03-18T23:50:06Z,600000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:5),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Center,,,,,59.0,5.0,5.0,0.0,,,,,,,,,,,,
61,PT06M06.00S,2024-03-18T23:50:06.9Z,1,REGULAR,3pt,Jump Shot,[],1627759,7.966491458607096,98.2843137254902,1610612738,15,14,2024-03-18T23:50:11Z,610000,False,-241.0,22.0,1,left,J. Brown 24' 3PT  (3 PTS) (P. Pritchard 1 AST),"[1627759, 1630202]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,24.24,Made,,,,,3.0,P. Pritchard,1630202.0,1.0,,,,,,,,
63,PT05M48.00S,2024-03-18T23:50:26.3Z,1,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,15,14,2024-03-18T23:51:28Z,630000,False,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (1 TO),[1631093],1610612765.0,DET,bad pass,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Center,200832.0,1.0,,,,,,,,,,,,,,,,,,
64,PT05M48.00S,2024-03-18T23:50:30.6Z,1,REGULAR,substitution,out,[],1630202,,,1610612738,15,14,2024-03-18T23:50:47Z,640000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M48.00S,2024-03-18T23:50:30.6Z,1,REGULAR,substitution,out,[],204001,,,1610612738,15,14,2024-03-18T23:50:47Z,650000,False,,,0,,SUB out: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M48.00S,2024-03-18T23:50:30.6Z,1,REGULAR,substitution,in,[],1629004,,,1610612738,15,14,2024-03-18T23:50:47Z,660000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612738.0,BOS,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M48.00S,2024-03-18T23:50:30.6Z,1,REGULAR,substitution,in,[],1630214,,,1610612738,15,14,2024-03-18T23:50:47Z,670000,False,,,0,,SUB in: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M30.00S,2024-03-18T23:51:34.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629004,8.886333771353483,96.07843137254902,1610612738,15,14,2024-03-18T23:51:40Z,690000,False,-230.0,31.0,1,left,MISS S. Mykhailiuk 3PT,[1629004],1610612738.0,BOS,,,,Mykhailiuk,S. Mykhailiuk,,,,,Left Corner 3,24+ Left,,,23.25,Missed,,,,,,,,,,,,,,,,
70,PT05M28.00S,2024-03-18T23:51:36.0Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,15,14,2024-03-18T23:51:40Z,700000,False,,,0,,J. Ivey REBOUND (Off:1 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,,,,,69.0,2.0,1.0,1.0,,,,,,,,,,,,
71,PT05M08.00S,2024-03-18T23:51:55.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,79.71419185282524,36.76470588235294,1610612765,15,14,2024-03-18T23:52:01Z,710000,False,-66.0,138.0,1,right,MISS J. Ivey 15' pullup Shot,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,15.32,Missed,,,,,,,,,,,,,,,,
72,PT05M07.00S,2024-03-18T23:51:56.3Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,15,14,2024-03-18T23:52:01Z,720000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,
73,PT04M57.00S,2024-03-18T23:52:07.6Z,1,REGULAR,3pt,Jump Shot,[],1629004,6.783837056504599,96.81372549019608,1610612738,15,14,2024-03-18T23:52:13Z,730000,False,-234.0,11.0,1,left,MISS S. Mykhailiuk 3PT,[1629004],1610612738.0,BOS,,,,Mykhailiuk,S. Mykhailiuk,,,,,Left Corner 3,24+ Left,,,23.44,Missed,,,,,,,,,,,,,,,,
74,PT04M56.00S,2024-03-18T23:52:08.6Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,15,14,2024-03-18T23:52:13Z,740000,False,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,,,,,73.0,3.0,3.0,0.0,,,,,,,,,,,,
76,PT04M37.00S,2024-03-18T23:52:27.1Z,1,REGULAR,2pt,Jump Shot,[],1631204,78.79434954007884,49.01960784313725,1610612765,15,16,2024-03-18T23:52:32Z,750000,False,-5.0,147.0,1,right,M. Sasser 14' driving floating Jump Shot (2 PTS),[1631204],1610612765.0,DET,driving floating,,,Sasser,M. Sasser,,,,,Mid-Range,8-16 Center,,,14.69,Made,,,,,2.0,,,,,,,,,,,
77,PT04M29.00S,2024-03-18T23:52:38.5Z,1,REGULAR,foul,personal,[],1631093,,,1610612738,15,16,2024-03-18T23:52:54Z,760000,False,,,0,,J. Ivey personal FOUL (1 PF),"[1631093, 1628401]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,1628172.0,,,,,,,,,,,,,,1.0,0.0,White,1628401.0,,
79,PT04M29.00S,2024-03-18T23:52:54.1Z,1,REGULAR,substitution,out,[],1631105,,,1610612738,15,16,2024-03-18T23:53:05Z,780000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M29.00S,2024-03-18T23:52:54.1Z,1,REGULAR,substitution,out,[],1631204,,,1610612738,15,16,2024-03-18T23:53:05Z,790000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M29.00S,2024-03-18T23:52:54.1Z,1,REGULAR,substitution,in,[],1630164,,,1610612738,15,16,2024-03-18T23:53:05Z,800000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M29.00S,2024-03-18T23:52:54.1Z,1,REGULAR,substitution,in,[],1630201,,,1610612738,15,16,2024-03-18T23:53:05Z,810000,False,,,0,,SUB in: M. Flynn,[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M22.00S,2024-03-18T23:53:18.0Z,1,REGULAR,2pt,Jump Shot,[],1627759,21.369908015768726,66.17647058823529,1610612738,15,16,2024-03-18T23:53:27Z,820000,False,-81.0,148.0,1,left,MISS J. Brown 16' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,16.9,Missed,,,,,,,,,,,,,,,,
