actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
85,PT06M10.00S,2023-12-13T00:52:31.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628378,7.178055190538765,49.50980392156863,1610612739,8,22,2023-12-13T00:52:36Z,840000,False,2.0,15.0,1,left,D. Mitchell cutting DUNK (8 PTS) (J. Allen 3 AST),"[1628378, 1628386]",1610612739.0,CLE,cutting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.52,Made,8.0,J. Allen,1628386.0,3.0,,,,,,,,,,,,,,
87,PT05M49.00S,2023-12-13T00:52:54.0Z,1,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612738,8,22,2023-12-13T00:53:04Z,860000,False,,,0,,D. Wade shooting personal FOUL (1 PF) (Porzingis 2 FT),"[1629731, 204001]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Porzingis,204001.0
89,PT05M49.00S,2023-12-13T00:53:21.6Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612738,9,22,2023-12-13T00:53:21Z,880000,False,,,0,,K. Porzingis Free Throw 1 of 2 (1 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
90,PT05M49.00S,2023-12-13T00:53:39.7Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,10,22,2023-12-13T00:53:39Z,890000,False,,,0,,K. Porzingis Free Throw 2 of 2 (2 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
91,PT05M34.00S,2023-12-13T00:53:58.2Z,1,REGULAR,turnover,bad pass,[],1627747,,,1610612739,10,22,2023-12-13T00:54:12Z,900000,False,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 204001]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Porzingis,204001.0,,,,,,,,,,
92,PT05M34.00S,2023-12-13T00:53:58.2Z,1,REGULAR,steal,,[],204001,,,1610612738,10,22,2023-12-13T00:54:42Z,910000,False,,,0,,K. Porzingis STEAL (1 STL),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
93,PT05M26.00S,2023-12-13T00:54:06.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],204001,67.62483574244416,16.42156862745098,1610612738,10,22,2023-12-13T00:54:17Z,920000,False,-168.0,252.0,1,right,MISS K. Porzingis 30' 3PT,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,30.26,Missed,,,,,,,,,,,,,,,,,,
94,PT05M25.00S,2023-12-13T00:54:11.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,10,22,2023-12-13T00:54:11Z,930000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,93.0,,,,,,,,,,,,,
96,PT05M25.00S,2023-12-13T00:54:12.6Z,1,REGULAR,substitution,out,[],1629731,,,1610612739,10,22,2023-12-13T00:54:17Z,950000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M25.00S,2023-12-13T00:54:12.6Z,1,REGULAR,substitution,in,[],1630171,,,1610612739,10,22,2023-12-13T00:54:17Z,960000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M15.00S,2023-12-13T00:54:33.9Z,1,REGULAR,3pt,Jump Shot,[],1628378,32.53942181340342,66.42156862745098,1610612739,10,25,2023-12-13T00:54:40Z,970000,False,-82.0,253.0,1,left,D. Mitchell 26' 3PT pullup (11 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,26.64,Made,11.0,,,,,,,,,,,,,,,,,
99,PT05M03.00S,2023-12-13T00:54:44.6Z,1,REGULAR,3pt,Jump Shot,[],1627759,66.83639947437582,66.91176470588235,1610612738,10,25,2023-12-13T00:56:25Z,980000,False,85.0,259.0,1,right,MISS J. Brown 27' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,27.27,Missed,,,,,,,,,,,,,,,,,,
100,PT05M01.00S,2023-12-13T00:54:46.6Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,10,25,2023-12-13T00:54:51Z,990000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,,,,99.0,,,,1.0,1.0,0.0,,,,,,,
101,PT04M57.00S,2023-12-13T00:54:50.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,31.882391590013142,72.30392156862744,1610612739,10,25,2023-12-13T00:54:59Z,1000000,False,-112.0,247.0,1,left,MISS D. Mitchell 27' running pullup 3PT,[1628378],1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,27.12,Missed,,,,,,,,,,,,,,,,,,
102,PT04M55.00S,2023-12-13T00:54:52.6Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,10,25,2023-12-13T00:54:59Z,1010000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,101.0,,,,1.0,1.0,0.0,,,,,,,
103,PT04M36.00S,2023-12-13T00:55:11.4Z,1,REGULAR,2pt,Jump Shot,[],204001,77.08607095926413,41.911764705882355,1610612738,10,25,2023-12-13T00:58:04Z,1020000,False,-40.0,163.0,1,right,MISS K. Porzingis 16' driving floating Shot,[204001],1610612738.0,BOS,driving floating,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Center,16.78,Missed,,,,,,,,,,,,,,,,,,
104,PT04M34.00S,2023-12-13T00:55:13.4Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,10,25,2023-12-13T00:55:18Z,1030000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,,,,,,,103.0,,,,2.0,2.0,0.0,,,,,,,
105,PT04M26.00S,2023-12-13T00:55:21.7Z,1,REGULAR,3pt,Jump Shot,[],1627747,33.327858081471746,41.66666666666667,1610612739,10,25,2023-12-13T00:58:29Z,1040000,False,42.0,261.0,1,left,MISS C. LeVert 26' pullup 3PT,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,26.41,Missed,,,,,,,,,,,,,,,,,,
106,PT04M24.00S,2023-12-13T00:55:23.7Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,10,25,2023-12-13T00:55:29Z,1050000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,,,,,,,105.0,,,,2.0,2.0,0.0,,,,,,,
107,PT04M10.00S,2023-12-13T00:55:38.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,92.77266754270697,57.62101715686274,1610612738,10,25,2023-12-13T00:58:58Z,1060000,False,38.0,15.0,1,right,MISS J. Brown driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,,,,,,,,,,
108,PT04M09.00S,2023-12-13T00:55:39.9Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,10,25,2023-12-13T00:55:52Z,1070000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,107.0,,,,3.0,3.0,0.0,,,,,,,
109,PT04M03.00S,2023-12-13T00:55:45.7Z,1,REGULAR,turnover,out-of-bounds,[],1630171,,,1610612739,10,25,2023-12-13T00:56:11Z,1080000,False,,,0,,I. Okoro step out-of-bounds TURNOVER (1 TO),[1630171],1610612739.0,CLE,step,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,,2004.0,,,,
110,PT04M03.00S,2023-12-13T00:55:51.5Z,1,REGULAR,substitution,out,[],204001,,,1610612738,10,25,2023-12-13T00:56:07Z,1090000,False,,,0,,SUB out: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M03.00S,2023-12-13T00:55:51.5Z,1,REGULAR,substitution,out,[],1629622,,,1610612738,10,25,2023-12-13T00:56:07Z,1100000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M03.00S,2023-12-13T00:55:51.5Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,10,25,2023-12-13T00:56:07Z,1110000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M03.00S,2023-12-13T00:55:51.5Z,1,REGULAR,substitution,in,[],1627777,,,1610612738,10,25,2023-12-13T00:56:07Z,1120000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M46.00S,2023-12-13T00:56:22.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,94.30026281208936,55.14705882352941,1610612738,12,25,2023-12-13T00:56:28Z,1130000,False,26.0,1.0,1,right,J. Brown driving Layup (10 PTS) (D. White 1 AST),"[1627759, 1628401]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.57,Made,10.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,
117,PT03M32.00S,2023-12-13T00:56:36.4Z,1,REGULAR,2pt,Jump Shot,[],1627747,21.50131406044678,44.6078431372549,1610612739,12,27,2023-12-13T00:56:40Z,1150000,False,27.0,150.0,1,left,C. LeVert 15' pullup Jump Shot (2 PTS),[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Center,15.2,Made,2.0,,,,,,,,,,,,,,,,,
118,PT03M19.00S,2023-12-13T00:56:49.7Z,1,REGULAR,3pt,Jump Shot,[],1630202,67.49342969776609,22.794117647058822,1610612738,12,27,2023-12-13T00:56:55Z,1160000,False,-136.0,253.0,1,right,MISS P. Pritchard 28' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,28.73,Missed,,,,,,,,,,,,,,,,,,
119,PT03M17.00S,2023-12-13T00:56:51.7Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,12,27,2023-12-13T00:56:55Z,1170000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:4),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,118.0,,,,4.0,4.0,0.0,,,,,,,
120,PT03M12.00S,2023-12-13T00:56:57.3Z,1,REGULAR,turnover,bad pass,[],1628378,,,1610612739,12,27,2023-12-13T00:57:05Z,1180000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1628378, 1630202]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Pritchard,1630202.0,,,,,,,,,,
121,PT03M12.00S,2023-12-13T00:56:57.3Z,1,REGULAR,steal,,[],1630202,,,1610612738,12,27,2023-12-13T00:56:59Z,1190000,False,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
122,PT03M10.00S,2023-12-13T00:57:02.1Z,1,REGULAR,turnover,out-of-bounds,[],1630202,,,1610612738,12,27,2023-12-13T00:57:10Z,1200000,False,,,0,,P. Pritchard bad pass out-of-bounds TURNOVER (1 TO),[1630202],1610612738.0,BOS,bad pass,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,,,,1626300.0,,,,
123,PT03M10.00S,2023-12-13T00:57:08.9Z,1,REGULAR,substitution,out,[],1627759,,,1610612739,12,27,2023-12-13T00:57:26Z,1210000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M10.00S,2023-12-13T00:57:08.9Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,12,27,2023-12-13T00:57:26Z,1220000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M10.00S,2023-12-13T00:57:08.9Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,12,27,2023-12-13T00:57:26Z,1230000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M10.00S,2023-12-13T00:57:08.9Z,1,REGULAR,substitution,in,[],1628369,,,1610612739,12,27,2023-12-13T00:57:26Z,1240000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M10.00S,2023-12-13T00:57:08.9Z,1,REGULAR,substitution,in,[],202684,,,1610612739,12,27,2023-12-13T00:57:26Z,1250000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M10.00S,2023-12-13T00:57:08.9Z,1,REGULAR,substitution,in,[],1629636,,,1610612739,12,27,2023-12-13T00:57:26Z,1260000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M00.00S,2023-12-13T00:57:40.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,31.882391590013142,70.34313725490196,1610612739,12,27,2023-12-13T00:57:47Z,1270000,False,-102.0,247.0,1,left,MISS D. Garland 26' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,26.73,Missed,,,,,,,,,,,,,,,,,,
130,PT02M59.00S,2023-12-13T00:57:41.0Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,12,27,2023-12-13T00:57:47Z,1280000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,129.0,,,,4.0,4.0,0.0,,,,,,,
131,PT02M50.00S,2023-12-13T00:57:49.8Z,1,REGULAR,3pt,Jump Shot,[],201143,83.13074901445466,95.58823529411765,1610612738,12,27,2023-12-13T00:57:56Z,1290000,False,228.0,106.0,1,right,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
132,PT02M48.00S,2023-12-13T00:57:51.8Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,12,27,2023-12-13T00:57:56Z,1300000,False,,,0,,I. Okoro REBOUND (Off:0 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,,,,131.0,,,,2.0,2.0,0.0,,,,,,,
133,PT02M38.00S,2023-12-13T00:58:02.0Z,1,REGULAR,3pt,Jump Shot,[],1629636,8.360709592641262,97.54901960784314,1610612739,12,27,2023-12-13T00:58:07Z,1310000,False,-238.0,26.0,1,left,MISS D. Garland 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Left Corner 3,24+ Left,23.91,Missed,,,,,,,,,,,,,,,,,,
134,PT02M36.00S,2023-12-13T00:58:04.0Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,12,27,2023-12-13T00:58:07Z,1320000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,,,,,133.0,,,,1.0,1.0,0.0,,,,,,,
135,PT02M23.00S,2023-12-13T00:58:16.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.24901445466492,48.28431372549019,1610612738,14,27,2023-12-13T00:58:20Z,1330000,False,-9.0,11.0,1,right,J. Tatum driving Layup (2 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.4,Made,2.0,,,,,,,,,,,,,,,,,
136,PT02M05.00S,2023-12-13T00:58:35.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,5.650459921156373,44.76102941176471,1610612739,14,29,2023-12-13T00:58:39Z,1340000,False,26.0,1.0,1,left,C. LeVert driving Layup (4 PTS),[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,2.62,Made,4.0,,,,,,,,,,,,,,,,,
137,PT01M45.00S,2023-12-13T00:58:54.3Z,1,REGULAR,3pt,Jump Shot,[],1630202,69.07030223390277,26.225490196078432,1610612738,17,29,2023-12-13T00:58:58Z,1350000,False,-119.0,238.0,1,right,P. Pritchard 26' 3PT  (3 PTS) (J. Tatum 1 AST),"[1630202, 1628369]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,26.62,Made,3.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,
139,PT01M23.00S,2023-12-13T00:59:16.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,6.964520367936925,54.189644607843135,1610612739,17,31,2023-12-13T00:59:22Z,1370000,False,-21.0,13.0,1,left,D. Garland driving finger roll Layup (6 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,2.46,Made,6.0,,,,,,,,,,,,,,,,,
140,PT01M11.00S,2023-12-13T00:59:28.9Z,1,REGULAR,2pt,Jump Shot,[],201143,78.66294349540078,34.068627450980394,1610612738,19,31,2023-12-13T00:59:33Z,1380000,False,-80.0,148.0,1,right,A. Horford 16' Jump Shot (2 PTS) (D. White 2 AST),"[201143, 1628401]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left Center,16.82,Made,2.0,D. White,1628401.0,2.0,,,,,,,,,,,,,,
142,PT00M47.40S,2023-12-13T00:59:53.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,13.222733245729303,35.78431372549019,1610612739,19,31,2023-12-13T01:01:46Z,1400000,False,71.0,72.0,1,left,MISS C. LeVert 10' driving floating bank Shot,[1627747],1610612739.0,CLE,driving floating bank,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Right,10.1,Missed,,,,,,,,,,,,,,,,,,
143,PT00M46.70S,2023-12-13T00:59:54.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,19,31,2023-12-13T01:03:36Z,1410000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,142.0,,,,,,,,,,,,,
144,PT00M46.70S,2023-12-13T01:00:02.2Z,1,REGULAR,foul,personal,[],1630573,,,1610612739,19,31,2023-12-13T01:04:33Z,1425000,False,,,0,,S. Hauser loose ball personal FOUL (1 PF),"[1630573, 202684]",1610612738.0,BOS,loose ball,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Thompson,202684.0
146,PT00M46.70S,2023-12-13T01:00:09.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,19,31,2023-12-13T01:00:09Z,1440000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M46.70S,2023-12-13T01:02:16.0Z,1,REGULAR,substitution,out,[],1628401,,,1610612739,19,31,2023-12-13T01:02:37Z,1450000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M46.70S,2023-12-13T01:02:16.0Z,1,REGULAR,substitution,in,[],201950,,,1610612739,19,31,2023-12-13T01:02:37Z,1460000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M36.10S,2023-12-13T01:03:09.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629636,28.86005256241787,59.55882352941176,1610612739,19,31,2023-12-13T01:03:18Z,1470000,False,-48.0,219.0,1,left,MISS D. Garland 22' step back Shot,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,22.4,Missed,,,,,,,,,,,,,,,,,,
150,PT00M34.10S,2023-12-13T01:03:11.8Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,19,31,2023-12-13T01:03:18Z,1480000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Center,,,,,,,149.0,,,,1.0,1.0,0.0,,,,,,,
151,PT00M20.90S,2023-12-13T01:03:25.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.64323258869908,58.82352941176471,1610612738,21,31,2023-12-13T01:03:41Z,1490000,False,44.0,7.0,1,right,J. Tatum driving Layup (4 PTS) (P. Pritchard 1 AST),"[1628369, 1630202]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,4.47,Made,4.0,P. Pritchard,1630202.0,1.0,,,,,,,,,,,,,,
153,PT00M01.00S,2023-12-13T01:03:46.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630171,18.610381077529567,35.53921568627451,1610612739,21,31,2023-12-13T01:47:40Z,1510000,False,72.0,122.0,1,left,MISS I. Okoro 14' floating Shot,[1630171],1610612739.0,CLE,floating,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Right,14.22,Missed,,,,,,,,,,,,,,,,,,
154,PT00M00.20S,2023-12-13T01:03:47.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,21,31,2023-12-13T01:14:23Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,153.0,,,,,,,,,,,,,
155,PT00M00.00S,2023-12-13T01:03:53.2Z,1,REGULAR,period,end,[],0,,,1610612739,21,31,2023-12-13T01:03:53Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-12-13T01:06:09.7Z,2,REGULAR,substitution,out,['startperiod'],1627747,,,1610612739,21,31,2023-12-13T01:06:26Z,1540000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-12-13T01:06:09.7Z,2,REGULAR,substitution,in,['startperiod'],1629622,,,1610612739,21,31,2023-12-13T01:06:26Z,1550000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-12-13T01:06:40.2Z,2,REGULAR,period,start,[],0,,,1610612738,21,31,2023-12-13T01:06:40Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M38.00S,2023-12-13T01:07:01.9Z,2,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612738,21,31,2023-12-13T01:07:17Z,1570000,False,,,0,,I. Okoro shooting personal FOUL (1 PF) (Tatum 2 FT),"[1630171, 1628369]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Tatum,1628369.0
161,PT11M38.00S,2023-12-13T01:07:25.2Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,22,31,2023-12-13T01:07:25Z,1590000,False,,,0,,J. Tatum Free Throw 1 of 2 (5 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
162,PT11M38.00S,2023-12-13T01:07:38.5Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,23,31,2023-12-13T01:07:38Z,1600000,False,,,0,,J. Tatum Free Throw 2 of 2 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
163,PT11M25.00S,2023-12-13T01:07:55.0Z,2,REGULAR,3pt,Jump Shot,[],1627777,26.231931668856767,17.15686274509804,1610612739,23,34,2023-12-13T01:07:59Z,1610000,False,164.0,194.0,1,left,G. Niang 25' 3PT  (3 PTS) (D. Garland 2 AST),"[1627777, 1629636]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,25.42,Made,3.0,D. Garland,1629636.0,2.0,,,,,,,,,,,,,,
165,PT11M03.00S,2023-12-13T01:08:15.9Z,2,REGULAR,3pt,Jump Shot,[],201950,70.51576872536137,17.892156862745097,1610612738,26,34,2023-12-13T01:08:19Z,1630000,False,-161.0,225.0,1,right,J. Holiday 27' 3PT  (3 PTS) (J. Tatum 2 AST),"[201950, 1628369]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,27.61,Made,3.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,
167,PT10M54.00S,2023-12-13T01:08:30.0Z,2,REGULAR,foul,personal,[],1630202,,,1610612739,26,34,2023-12-13T01:08:46Z,1650000,False,,,0,,P. Pritchard personal FOUL (1 PF),"[1630202, 1629622]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Strus,1629622.0
