actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M37.00S,2024-04-05T23:42:07.5Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,0,3,2024-04-05T23:42:11Z,170000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M25.00S,2024-04-05T23:42:19.6Z,1,REGULAR,2pt,Jump Shot,[],1628369,13.748357424441524,24.264705882352942,1610612738,0,3,2024-04-05T23:42:27Z,180000,False,129.0,77.0,1,left,MISS J. Tatum 14' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,14.98,Missed,,,,,,,,,,,,,,,,,,
19,PT10M24.00S,2024-04-05T23:42:20.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,0,3,2024-04-05T23:42:27Z,190000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M10.00S,2024-04-05T23:42:34.8Z,1,REGULAR,3pt,Jump Shot,[],1631099,84.44480946123521,94.85294117647058,1610612758,0,3,2024-04-05T23:42:55Z,200000,False,224.0,94.0,1,right,MISS K. Murray 24' step back 3PT,[1631099],1610612758.0,SAC,step back,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right,24.31,Missed,,,,,,,,,,,,,,,,,,
21,PT10M08.00S,2024-04-05T23:42:36.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,0,3,2024-04-05T23:42:42Z,210000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT09M56.00S,2024-04-05T23:42:48.0Z,1,REGULAR,3pt,Jump Shot,[],1630573,10.85742444152431,6.127450980392156,1610612738,0,3,2024-04-05T23:42:55Z,220000,False,219.0,50.0,1,left,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,22.49,Missed,,,,,,,,,,,,,,,,,,
23,PT09M55.00S,2024-04-05T23:42:49.0Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,0,3,2024-04-05T23:42:55Z,230000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT09M48.00S,2024-04-05T23:42:56.2Z,1,REGULAR,turnover,bad pass,[],1631099,,,1610612758,0,3,2024-04-05T23:43:00Z,240000,False,,,0,,K. Murray bad pass TURNOVER (1 TO),"[1631099, 204001]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Porzingis,204001.0,,,,,,,
25,PT09M48.00S,2024-04-05T23:42:56.2Z,1,REGULAR,steal,,[],204001,,,1610612738,0,3,2024-04-05T23:42:57Z,250000,False,,,0,,K. Porzingis STEAL (1 STL),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
26,PT09M45.00S,2024-04-05T23:42:59.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",204001,7.046649145860711,50.49019607843137,1610612738,2,3,2024-04-05T23:43:05Z,260000,False,-2.0,14.0,1,left,K. Porzingis running DUNK (2 PTS),[204001],1610612738.0,BOS,running,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,2.0,,,,,,,,,,,,,
27,PT09M23.00S,2024-04-05T23:43:20.9Z,1,REGULAR,turnover,bad pass,[],1628368,,,1610612758,2,3,2024-04-05T23:43:26Z,270000,False,,,0,,D. Fox bad pass TURNOVER (1 TO),"[1628368, 204001]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Porzingis,204001.0,,,,,,,
28,PT09M23.00S,2024-04-05T23:43:20.9Z,1,REGULAR,steal,,[],204001,,,1610612738,2,3,2024-04-05T23:43:24Z,280000,False,,,0,,K. Porzingis STEAL (2 STL),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M17.00S,2024-04-05T23:43:27.5Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",201950,17.95335085413929,67.15686274509804,1610612738,2,3,2024-04-05T23:43:35Z,290000,False,-86.0,116.0,1,left,MISS J. Holiday 14' running pullup Shot,[201950],1610612738.0,BOS,running pullup,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,14.45,Missed,,,,,,,,,,,,,,,,,,
30,PT09M16.00S,2024-04-05T23:43:28.5Z,1,REGULAR,rebound,defensive,[],1631165,,,1610612758,2,3,2024-04-05T23:43:35Z,300000,False,,,0,,K. Ellis REBOUND (Off:0 Def:1),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,8-16 Left,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT09M01.00S,2024-04-05T23:43:43.5Z,1,REGULAR,3pt,Jump Shot,[],203084,75.64060446780552,83.57843137254902,1610612758,2,3,2024-04-05T23:43:48Z,310000,False,168.0,176.0,1,right,MISS H. Barnes 24' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,24.36,Missed,,,,,,,,,,,,,,,,,,
32,PT08M59.00S,2024-04-05T23:43:45.5Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,2,3,2024-04-05T23:43:48Z,320000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,,,31.0,2.0,2.0,0.0,,,,,,,,,,,,,,
33,PT08M50.00S,2024-04-05T23:43:54.6Z,1,REGULAR,3pt,Jump Shot,[],1630573,27.020367936925098,84.80392156862744,1610612738,2,3,2024-04-05T23:44:00Z,330000,False,-174.0,201.0,1,left,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,26.62,Missed,,,,,,,,,,,,,,,,,,
34,PT08M48.00S,2024-04-05T23:43:56.6Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,2,3,2024-04-05T23:44:00Z,340000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,
35,PT08M38.00S,2024-04-05T23:44:06.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,87.86136662286465,42.40196078431372,1610612758,2,3,2024-04-05T23:44:12Z,350000,False,-38.0,62.0,1,right,MISS D. Sabonis 7' turnaround Shot - blocked,"[1627734, 204001]",1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,7.24,Missed,,,,,,,,,,,,Porzingis,204001.0,,,,,
36,PT08M38.00S,2024-04-05T23:44:06.1Z,1,REGULAR,block,,[],204001,,,1610612758,2,3,2024-04-05T23:44:08Z,360000,False,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT08M37.00S,2024-04-05T23:44:07.1Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,2,3,2024-04-05T23:44:12Z,370000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:3),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,35.0,3.0,3.0,0.0,,,,,,,,,,,,,,
38,PT08M29.00S,2024-04-05T23:44:16.5Z,1,REGULAR,foul,personal,['2freethrow'],1631165,,,1610612738,2,3,2024-04-05T23:44:24Z,380000,False,,,0,,K. Ellis shooting personal FOUL (1 PF) (Horford 2 FT),"[1631165, 201143]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Horford,201143.0
40,PT08M29.00S,2024-04-05T23:44:43.4Z,1,REGULAR,freethrow,1 of 2,[],201143,,,1610612738,2,3,2024-04-05T23:44:43Z,400000,False,,,0,,MISS A. Horford Free Throw 1 of 2,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
41,PT08M29.00S,2024-04-05T23:44:43.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,2,3,2024-04-05T23:44:43Z,410000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,
42,PT08M29.00S,2024-04-05T23:45:00.2Z,1,REGULAR,freethrow,2 of 2,[],201143,,,1610612738,3,3,2024-04-05T23:45:00Z,420000,False,,,0,,A. Horford Free Throw 2 of 2 (1 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
43,PT08M12.00S,2024-04-05T23:45:19.2Z,1,REGULAR,2pt,Jump Shot,[],1627734,78.40013140604468,49.26470588235294,1610612758,3,3,2024-04-05T23:45:25Z,430000,False,-4.0,151.0,1,right,MISS D. Sabonis 15' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Center,15.05,Missed,,,,,,,,,,,,,,,,,,
44,PT08M10.00S,2024-04-05T23:45:21.2Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,3,3,2024-04-05T23:45:25Z,440000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Center,,,43.0,2.0,2.0,0.0,,,,,,,,,,,,,,
45,PT08M02.00S,2024-04-05T23:45:29.2Z,1,REGULAR,turnover,bad pass,[],1628369,,,1610612738,3,3,2024-04-05T23:45:36Z,450000,False,,,0,,J. Tatum bad pass TURNOVER (2 TO),"[1628369, 1631099]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,Murray,1631099.0,,,,,,,
46,PT08M02.00S,2024-04-05T23:45:29.2Z,1,REGULAR,steal,,[],1631099,,,1610612758,3,3,2024-04-05T23:45:36Z,460000,False,,,0,,K. Murray STEAL (1 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
47,PT07M51.00S,2024-04-05T23:45:42.1Z,1,REGULAR,turnover,traveling,[],1627734,,,1610612758,3,3,2024-04-05T23:45:50Z,470000,False,,,0,,D. Sabonis traveling TURNOVER (1 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,,,,,,,,,
48,PT07M31.00S,2024-04-05T23:46:08.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,28.86005256241787,21.568627450980394,1610612738,3,3,2024-04-05T23:46:16Z,480000,False,142.0,219.0,1,left,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
49,PT07M30.00S,2024-04-05T23:46:09.9Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,3,3,2024-04-05T23:46:16Z,490000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,48.0,2.0,2.0,0.0,,,,,,,,,,,,,,
50,PT07M19.00S,2024-04-05T23:46:22.8Z,1,REGULAR,foul,personal,['2freethrow'],204001,,,1610612758,3,3,2024-04-05T23:46:29Z,500000,False,,,0,,K. Porzingis shooting personal FOUL (1 PF) (Barnes 2 FT),"[204001, 203084]",1610612738.0,BOS,shooting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Barnes,203084.0
52,PT07M19.00S,2024-04-05T23:46:48.7Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,3,3,2024-04-05T23:46:48Z,520000,False,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
53,PT07M19.00S,2024-04-05T23:46:48.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,3,3,2024-04-05T23:46:48Z,530000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,
54,PT07M19.00S,2024-04-05T23:47:03.5Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,3,4,2024-04-05T23:47:03Z,540000,False,,,0,,H. Barnes Free Throw 2 of 2 (1 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
55,PT07M06.00S,2024-04-05T23:47:17.1Z,1,REGULAR,3pt,Jump Shot,[],1630573,21.107095926412615,8.333333333333332,1610612738,3,4,2024-04-05T23:47:23Z,550000,False,208.0,146.0,1,left,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.43,Missed,,,,,,,,,,,,,,,,,,
56,PT07M05.00S,2024-04-05T23:47:18.1Z,1,REGULAR,rebound,defensive,[],1631165,,,1610612758,3,4,2024-04-05T23:49:59Z,560000,False,,,0,,K. Ellis REBOUND (Off:0 Def:2),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,,,
58,PT06M52.00S,2024-04-05T23:47:42.2Z,1,REGULAR,3pt,Jump Shot,[],1628368,69.46452036793693,71.07843137254902,1610612758,3,4,2024-04-05T23:47:49Z,580000,False,105.0,235.0,1,right,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
59,PT06M51.00S,2024-04-05T23:47:43.2Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,3,4,2024-04-05T23:47:49Z,590000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,,,
66,PT06M41.00S,2024-04-05T23:47:49.2Z,1,REGULAR,turnover,lost ball,[],1628369,,,1610612738,3,4,2024-04-05T23:48:55Z,595000,False,,,0,,J. Tatum lost ball TURNOVER (3 TO),"[1628369, 1628368]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,3.0,Fox,1628368.0,,,,,,,
67,PT06M41.00S,2024-04-05T23:47:49.2Z,1,REGULAR,steal,,[],1628368,,,1610612758,3,4,2024-04-05T23:48:55Z,597500,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
63,PT06M33.00S,2024-04-05T23:48:01.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627734,93.64323258869908,49.50980392156863,1610612758,3,6,2024-04-05T23:49:14Z,630000,False,-2.0,7.0,1,right,D. Sabonis running DUNK (2 PTS) (K. Murray 1 AST),"[1627734, 1631099]",1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,2.0,K. Murray,1631099.0,1.0,,,,,,,,,,
65,PT06M31.00S,2024-04-05T23:48:07.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,3,6,2024-04-05T23:48:07Z,650000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M16.00S,2024-04-05T23:51:19.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,12.302890932982917,45.34313725490196,1610612738,3,6,2024-04-05T23:51:25Z,660000,False,23.0,63.0,1,left,MISS K. Porzingis 6' turnaround Shot,[204001],1610612738.0,BOS,turnaround,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,6.73,Missed,,,,,,,,,,,,,,,,,,
69,PT06M15.00S,2024-04-05T23:51:20.5Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,3,6,2024-04-05T23:51:25Z,670000,False,,,0,,K. Murray REBOUND (Off:0 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,68.0,3.0,3.0,0.0,,,,,,,,,,,,,,
70,PT05M56.00S,2024-04-05T23:51:39.1Z,1,REGULAR,2pt,Jump Shot,[],203084,91.01511169513797,28.186274509803923,1610612758,3,8,2024-04-05T23:51:43Z,680000,False,-109.0,32.0,1,right,H. Barnes 11' fadeaway Jump Shot (3 PTS),[203084],1610612758.0,SAC,fadeaway,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,11.37,Made,,,,,3.0,,,,,,,,,,,,,
71,PT05M41.00S,2024-04-05T23:51:54.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204001,8.229303547963205,47.05882352941176,1610612738,5,8,2024-04-05T23:51:58Z,690000,False,15.0,25.0,1,left,K. Porzingis cutting Layup (4 PTS) (J. Holiday 1 AST),"[204001, 201950]",1610612738.0,BOS,cutting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,2.89,Made,,,,,4.0,J. Holiday,201950.0,1.0,,,,,,,,,,
73,PT05M32.00S,2024-04-05T23:52:03.4Z,1,REGULAR,3pt,Jump Shot,[],203084,70.25295663600527,25.735294117647058,1610612758,5,8,2024-04-05T23:52:09Z,710000,False,-121.0,227.0,1,right,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
74,PT05M31.00S,2024-04-05T23:52:04.4Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,5,8,2024-04-05T23:52:09Z,720000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:4),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,,,73.0,4.0,4.0,0.0,,,,,,,,,,,,,,
75,PT05M15.00S,2024-04-05T23:52:21.6Z,1,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612738,5,8,2024-04-05T23:52:30Z,730000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Tatum 2 FT),"[1631099, 1628369]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Tatum,1628369.0
77,PT05M15.00S,2024-04-05T23:52:46.1Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,6,8,2024-04-05T23:52:46Z,750000,False,,,0,,J. Tatum Free Throw 1 of 2 (1 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
78,PT05M15.00S,2024-04-05T23:52:46.8Z,1,REGULAR,substitution,out,[],201950,,,1610612738,6,8,2024-04-05T23:52:59Z,760000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M15.00S,2024-04-05T23:52:46.8Z,1,REGULAR,substitution,out,[],201143,,,1610612738,6,8,2024-04-05T23:52:59Z,770000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M15.00S,2024-04-05T23:52:46.8Z,1,REGULAR,substitution,out,[],1628368,,,1610612738,6,8,2024-04-05T23:52:59Z,780000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M15.00S,2024-04-05T23:52:46.8Z,1,REGULAR,substitution,out,[],1631165,,,1610612738,6,8,2024-04-05T23:52:59Z,790000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M15.00S,2024-04-05T23:52:46.8Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,6,8,2024-04-05T23:52:59Z,800000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
