actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
88,PT04M27.00S,2024-03-14T23:47:55.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,18,22,2024-03-14T23:48:06Z,860000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,87.0,,,,,,,,,,,,,,,,
90,PT04M13.00S,2024-03-14T23:48:19.2Z,1,REGULAR,foul,personal,['2freethrow'],201950,,,1610612756,18,22,2024-03-14T23:48:28Z,880000,False,,,0,,J. Holiday shooting personal FOUL (1 PF) (Booker 2 FT),"[201950, 1626164]",1610612738.0,BOS,shooting,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,2530.0,1.0,0.0,Booker,1626164.0,,
92,PT04M13.00S,2024-03-14T23:48:42.7Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,18,23,2024-03-14T23:48:42Z,900000,False,,,0,,D. Booker Free Throw 1 of 2 (1 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
93,PT04M13.00S,2024-03-14T23:48:45.7Z,1,REGULAR,substitution,out,[],203994,,,1610612756,18,23,2024-03-14T23:48:49Z,910000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M13.00S,2024-03-14T23:48:45.7Z,1,REGULAR,substitution,in,[],1629234,,,1610612756,18,23,2024-03-14T23:48:49Z,920000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M13.00S,2024-03-14T23:48:59.0Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,18,24,2024-03-14T23:48:59Z,930000,False,,,0,,D. Booker Free Throw 2 of 2 (2 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
96,PT04M02.00S,2024-03-14T23:49:11.8Z,1,REGULAR,3pt,Jump Shot,[],201143,77.7431011826544,89.70588235294117,1610612738,18,24,2024-03-14T23:49:18Z,940000,False,199.0,157.0,1,right,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
97,PT03M58.00S,2024-03-14T23:49:15.8Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,18,24,2024-03-14T23:49:18Z,950000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,96.0,1.0,1.0,0.0,,,,,,,,,,,,,
98,PT03M53.00S,2024-03-14T23:49:20.4Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1626164,7.440867279894875,18.38235294117647,1610612756,18,26,2024-03-14T23:50:57Z,960000,False,158.0,17.0,1,left,D. Booker 15' running pullup Jump Shot (4 PTS),[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,15.91,Made,4.0,,,,,,,,,,,,,,,,,
99,PT03M36.00S,2024-03-14T23:49:37.8Z,1,REGULAR,2pt,Jump Shot,[],1628369,78.0059132720105,79.65686274509804,1610612738,20,26,2024-03-14T23:49:43Z,970000,False,148.0,154.0,1,right,J. Tatum 21' step back Jump Shot (7 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,21.39,Made,7.0,,,,,,,,,,,,,,,,,
100,PT03M21.00S,2024-03-14T23:49:52.7Z,1,REGULAR,2pt,Jump Shot,[],201142,22.815374507227332,40.19607843137255,1610612756,20,26,2024-03-14T23:49:57Z,980000,False,49.0,162.0,1,left,MISS K. Durant 16' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,16.92,Missed,,,,,,,,,,,,,,,,,,
101,PT03M19.00S,2024-03-14T23:49:54.7Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,20,26,2024-03-14T23:49:57Z,990000,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,16-24 Center,,,,100.0,2.0,2.0,0.0,,,,,,,,,,,,,
102,PT03M13.00S,2024-03-14T23:50:00.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,69.33311432325887,22.794117647058822,1610612738,23,26,2024-03-15T00:33:06Z,1000000,False,-136.0,236.0,1,right,J. Tatum 27' 3PT step back (10 PTS) (S. Hauser 1 AST),"[1628369, 1630573]",1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,27.22,Made,10.0,,,,,S. Hauser,1630573.0,1.0,,,,,,,,,,
103,PT03M12.00S,2024-03-14T23:50:06.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,23,26,2024-03-14T23:50:06Z,1010000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M12.00S,2024-03-14T23:53:28.1Z,1,REGULAR,substitution,out,[],201143,,,1610612756,23,26,2024-03-14T23:53:36Z,1020000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M12.00S,2024-03-14T23:53:28.1Z,1,REGULAR,substitution,out,[],1628960,,,1610612756,23,26,2024-03-14T23:53:36Z,1030000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M12.00S,2024-03-14T23:53:28.1Z,1,REGULAR,substitution,in,[],1630202,,,1610612756,23,26,2024-03-14T23:53:36Z,1040000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M12.00S,2024-03-14T23:53:28.1Z,1,REGULAR,substitution,in,[],203078,,,1610612756,23,26,2024-03-14T23:53:36Z,1050000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M01.00S,2024-03-14T23:53:41.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,7.966491458607096,49.01960784313725,1610612756,23,28,2024-03-14T23:53:48Z,1060000,False,5.0,22.0,1,left,B. Beal cutting Layup (9 PTS) (R. O'Neale 1 AST),"[203078, 1626220]",1610612756.0,PHX,cutting,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,2.29,Made,9.0,,,,,R. O'Neale,1626220.0,1.0,,,,,,,,,,
112,PT02M41.00S,2024-03-14T23:53:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.38042049934296,51.71568627450981,1610612738,25,28,2024-03-14T23:54:05Z,1080000,False,9.0,10.0,1,right,J. Tatum driving Layup (12 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.3,Made,12.0,,,,,,,,,,,,,,,,,
113,PT02M25.00S,2024-03-14T23:54:16.5Z,1,REGULAR,2pt,Jump Shot,[],201142,11.645860709592641,79.16666666666666,1610612756,25,30,2024-03-14T23:54:21Z,1090000,False,-146.0,57.0,1,left,K. Durant 15' Jump Shot (13 PTS) (D. Booker 3 AST),"[201142, 1626164]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,15.65,Made,13.0,,,,,D. Booker,1626164.0,3.0,,,,,,,,,,
114,PT02M07.00S,2024-03-14T23:54:34.1Z,1,REGULAR,3pt,Jump Shot,[],201950,71.69842312746385,17.892156862745097,1610612738,28,30,2024-03-14T23:54:55Z,1100000,False,-161.0,214.0,1,right,J. Holiday 26' 3PT step back (3 PTS) (L. Kornet 1 AST),"[201950, 1628436]",1610612738.0,BOS,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,26.71,Made,3.0,,,,,L. Kornet,1628436.0,1.0,,,,,,,,,,
116,PT01M44.00S,2024-03-14T23:54:56.9Z,1,REGULAR,turnover,lost ball,[],1626220,,,1610612756,28,30,2024-03-14T23:55:01Z,1120000,False,,,0,,R. O'Neale lost ball TURNOVER (1 TO),"[1626220, 1630202]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Pritchard,1630202.0,,,,,,,
117,PT01M44.00S,2024-03-14T23:54:56.9Z,1,REGULAR,steal,,[],1630202,,,1610612738,28,30,2024-03-14T23:54:58Z,1130000,False,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
118,PT01M41.00S,2024-03-14T23:55:00.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,93.51182654402102,50.0,1610612738,30,30,2024-03-14T23:55:06Z,1140000,False,0.0,8.0,1,right,J. Tatum running DUNK (14 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.85,Made,14.0,,,,,,,,,,,,,,,,,
119,PT01M26.00S,2024-03-14T23:55:14.7Z,1,REGULAR,3pt,Jump Shot,[],1626220,22.026938239159,90.68627450980392,1610612756,30,30,2024-03-14T23:55:20Z,1150000,False,-203.0,155.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
120,PT01M23.00S,2024-03-14T23:55:17.7Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612756,30,30,2024-03-14T23:55:20Z,1160000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,119.0,1.0,0.0,1.0,,,,,,,,,,,,,
121,PT01M21.00S,2024-03-14T23:55:20.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,25.443495400788436,86.51960784313727,1610612756,30,30,2024-03-14T23:56:05Z,1170000,False,-183.0,187.0,1,left,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,26.12,Missed,,,,,,,,,,,,,,,,,,
122,PT01M17.00S,2024-03-14T23:55:24.4Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,30,30,2024-03-14T23:55:25Z,1180000,False,,,0,,S. Hauser REBOUND (Off:0 Def:3),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,121.0,3.0,3.0,0.0,,,,,,,,,,,,,
123,PT01M12.00S,2024-03-14T23:55:28.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,64.86530880420499,49.754901960784316,1610612738,33,30,2024-03-15T00:34:19Z,1190000,False,-1.0,278.0,1,right,P. Pritchard 27' 3PT running (3 PTS) (J. Holiday 3 AST),"[1630202, 201950]",1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,27.78,Made,3.0,,,,,J. Holiday,201950.0,3.0,,,,,,,,,,
125,PT00M46.00S,2024-03-14T23:55:56.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,8.360709592641262,56.372549019607845,1610612756,33,30,2024-03-15T00:34:47Z,1210000,False,-32.0,26.0,1,left,MISS D. Eubanks cutting DUNK - blocked,"[1629234, 201950]",1610612756.0,PHX,cutting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,4.12,Missed,,,,,,,,,,,,,,,,,Holiday,201950.0
126,PT00M46.00S,2024-03-14T23:55:56.5Z,1,REGULAR,block,,[],201950,,,1610612756,33,30,2024-03-14T23:55:58Z,1220000,False,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
127,PT00M43.70S,2024-03-14T23:55:58.8Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612756,33,30,2024-03-14T23:56:05Z,1230000,False,,,0,,D. Eubanks REBOUND (Off:2 Def:0),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,125.0,2.0,0.0,2.0,,,,,,,,,,,,,
128,PT00M42.70S,2024-03-14T23:56:00.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,9.806176084099869,55.63725490196079,1610612756,33,30,2024-03-14T23:56:09Z,1240000,False,-28.0,40.0,1,left,MISS D. Eubanks putback Layup,[1629234],1610612756.0,PHX,putback,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,4.87,Missed,,,,,,,,,,,,,,,,,,
129,PT00M41.40S,2024-03-14T23:56:01.2Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612756,33,30,2024-03-14T23:56:01Z,1250000,False,,,0,,D. Eubanks REBOUND (Off:3 Def:0),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,128.0,3.0,0.0,3.0,,,,,,,,,,,,,
130,PT00M38.90S,2024-03-14T23:56:03.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201142,9.411957950065702,45.588235294117645,1610612756,33,32,2024-03-14T23:59:53Z,1260000,False,22.0,36.0,1,left,K. Durant driving floating Jump Shot (15 PTS) (R. O'Neale 2 AST),"[201142, 1626220]",1610612756.0,PHX,driving floating,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,4.22,Made,15.0,,,,,R. O'Neale,1626220.0,2.0,,,,,,,,,,
132,PT00M31.10S,2024-03-14T23:56:14.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,92.59198423127464,49.50980392156863,1610612738,35,32,2024-03-14T23:56:22Z,1280000,False,-2.0,17.0,1,right,L. Kornet cutting Layup (2 PTS) (J. Holiday 4 AST),"[1628436, 201950]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1.73,Made,2.0,,,,,J. Holiday,201950.0,4.0,,,,,,,,,,
134,PT00M08.10S,2024-03-14T23:56:44.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,9.806176084099869,62.254901960784316,1610612756,35,32,2024-03-14T23:57:56Z,1300000,False,-61.0,40.0,1,left,MISS R. O'Neale 7' driving Layup,[1626220],1610612756.0,PHX,driving,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,7.3,Missed,,,,,,,,,,,,,,,,,,
135,PT00M07.10S,2024-03-14T23:56:45.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,35,32,2024-03-14T23:57:56Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,134.0,,,,,,,,,,,,,,,,
136,PT00M07.10S,2024-03-14T23:56:46.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612756,35,32,2024-03-14T23:56:54Z,1320000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2530.0,,,,,,
137,PT00M02.60S,2024-03-14T23:57:01.1Z,1,REGULAR,foul,personal,[],1626220,,,1610612738,35,32,2024-03-14T23:57:08Z,1330000,False,,,0,,R. O'Neale personal FOUL (1 PF),"[1626220, 1628369]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2530.0,1.0,0.0,Tatum,1628369.0,,
139,PT00M02.60S,2024-03-14T23:57:13.5Z,1,REGULAR,substitution,out,[],1626164,,,1610612738,35,32,2024-03-14T23:57:23Z,1350000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M02.60S,2024-03-14T23:57:13.5Z,1,REGULAR,substitution,in,[],1630688,,,1610612738,35,32,2024-03-14T23:57:23Z,1360000,False,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M00.30S,2024-03-14T23:57:32.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,65.78515111695138,76.22549019607843,1610612738,35,32,2024-03-15T00:02:45Z,1370000,False,131.0,269.0,1,right,MISS J. Tatum 29' fadeaway 3PT,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,29.93,Missed,,,,,,,,,,,,,,,,,,
142,PT00M00.10S,2024-03-14T23:57:32.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,35,32,2024-03-14T23:57:44Z,1380000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,141.0,,,,,,,,,,,,,,,,
143,PT00M00.00S,2024-03-14T23:57:35.4Z,1,REGULAR,period,end,[],0,,,1610612738,35,32,2024-03-14T23:57:35Z,1390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-03-15T00:00:37.2Z,2,REGULAR,substitution,out,['startperiod'],1628369,,,1610612738,35,32,2024-03-15T00:01:12Z,1400000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-03-15T00:00:37.2Z,2,REGULAR,substitution,out,['startperiod'],201950,,,1610612738,35,32,2024-03-15T00:01:12Z,1410000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-03-15T00:00:37.2Z,2,REGULAR,substitution,out,['startperiod'],1628436,,,1610612738,35,32,2024-03-15T00:01:12Z,1420000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-03-15T00:00:37.2Z,2,REGULAR,substitution,out,['startperiod'],1629234,,,1610612738,35,32,2024-03-15T00:01:12Z,1430000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-03-15T00:00:37.2Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612738,35,32,2024-03-15T00:01:12Z,1440000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-03-15T00:00:37.2Z,2,REGULAR,substitution,out,['startperiod'],1630688,,,1610612738,35,32,2024-03-15T00:01:12Z,1450000,False,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-03-15T00:00:37.2Z,2,REGULAR,substitution,in,['startperiod'],1627759,,,1610612738,35,32,2024-03-15T00:01:12Z,1460000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-03-15T00:00:37.2Z,2,REGULAR,substitution,in,['startperiod'],1630214,,,1610612738,35,32,2024-03-15T00:01:12Z,1470000,False,,,0,,SUB in: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-03-15T00:00:37.2Z,2,REGULAR,substitution,in,['startperiod'],1628401,,,1610612738,35,32,2024-03-15T00:01:12Z,1480000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-03-15T00:00:37.2Z,2,REGULAR,substitution,in,['startperiod'],203994,,,1610612738,35,32,2024-03-15T00:01:12Z,1490000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-03-15T00:00:37.2Z,2,REGULAR,substitution,in,['startperiod'],1629626,,,1610612738,35,32,2024-03-15T00:01:12Z,1500000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-03-15T00:00:37.2Z,2,REGULAR,substitution,in,['startperiod'],1628960,,,1610612738,35,32,2024-03-15T00:01:12Z,1510000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-03-15T00:01:17.2Z,2,REGULAR,period,start,[],0,,,1610612738,35,32,2024-03-15T00:01:17Z,1520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M44.00S,2024-03-15T00:01:33.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,90.22667542706965,45.83333333333333,1610612738,37,32,2024-03-15T00:01:39Z,1530000,False,-21.0,39.0,1,right,J. Brown driving Layup (7 PTS) (X. Tillman 1 AST),"[1627759, 1630214]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.46,Made,7.0,,,,,X. Tillman,1630214.0,1.0,,,,,,,,,,
161,PT11M44.00S,2024-03-15T00:01:36.6Z,2,REGULAR,foul,personal,['1freethrow'],203994,,,1610612738,37,32,2024-03-15T00:01:48Z,1550000,False,,,0,,J. Nurkic shooting personal FOUL (1 PF) (Brown 1 FT),"[203994, 1627759]",1610612756.0,PHX,shooting,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1199.0,1.0,0.0,Brown,1627759.0,,
163,PT11M44.00S,2024-03-15T00:02:03.3Z,2,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,38,32,2024-03-15T00:02:03Z,1570000,False,,,0,,J. Brown Free Throw 1 of 1 (8 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
164,PT11M34.00S,2024-03-15T00:02:16.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,11.12023653088042,40.19607843137255,1610612756,38,32,2024-03-15T00:02:34Z,1580000,False,49.0,52.0,1,left,MISS J. Nurkic 7' driving Hook,[203994],1610612756.0,PHX,driving,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,7.14,Missed,,,,,,,,,,,,,,,,,,
165,PT11M32.00S,2024-03-15T00:02:18.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,38,32,2024-03-15T00:02:34Z,1590000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,164.0,,,,,,,,,,,,,,,,
166,PT11M32.00S,2024-03-15T00:02:21.4Z,2,REGULAR,foul,personal,[],1630214,,,1610612756,38,32,2024-03-15T00:02:30Z,1600000,False,,,0,,X. Tillman loose ball personal FOUL (1 PF),"[1630214, 203994]",1610612738.0,BOS,loose ball,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1199.0,1.0,0.0,Nurkic,203994.0,,
168,PT11M20.00S,2024-03-15T00:02:49.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203078,11.777266754270697,43.872549019607845,1610612756,38,32,2024-03-15T00:02:56Z,1620000,False,31.0,58.0,1,left,MISS B. Beal 6' driving Layup,[203078],1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,,,,,,,,,,
169,PT11M16.00S,2024-03-15T00:02:53.4Z,2,REGULAR,rebound,offensive,[],203994,,,1610612756,38,32,2024-03-15T00:02:56Z,1630000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:3),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,168.0,5.0,3.0,2.0,,,,,,,,,,,,,
170,PT11M15.00S,2024-03-15T00:02:54.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,29.911300919842315,25.735294117647058,1610612756,38,32,2024-03-15T00:03:04Z,1640000,False,121.0,229.0,1,left,MISS G. Allen 25' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,25.89,Missed,,,,,,,,,,,,,,,,,,
171,PT11M13.00S,2024-03-15T00:02:56.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,38,32,2024-03-15T00:03:04Z,1650000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,170.0,,,,,,,,,,,,,,,,
173,PT11M10.00S,2024-03-15T00:03:18.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203078,10.068988173455978,39.21568627450981,1610612756,38,32,2024-03-15T00:04:51Z,1670000,False,54.0,42.0,1,left,MISS B. Beal 6' driving Layup - blocked,"[203078, 1630214]",1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,6.84,Missed,,,,,,,,,,,,,,,,,Tillman,1630214.0
174,PT11M10.00S,2024-03-15T00:03:18.4Z,2,REGULAR,block,,[],1630214,,,1610612756,38,32,2024-03-15T00:03:20Z,1680000,False,,,0,,X. Tillman BLOCK (1 BLK),[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
175,PT11M08.00S,2024-03-15T00:03:20.4Z,2,REGULAR,rebound,offensive,[],203078,,,1610612756,38,32,2024-03-15T00:03:47Z,1690000,False,,,0,,B. Beal REBOUND (Off:1 Def:2),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,173.0,3.0,2.0,1.0,,,,,,,,,,,,,
