actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-02-28T00:35:59.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-28T00:35:59Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-02-28T00:36:02.1Z,1,REGULAR,jumpball,recovered,[],1628401,,,1610612738,0,0,2024-02-28T00:36:02Z,40000,False,,,0,,Jump Ball K. Porzingis vs. P. Reed: Tip to D. White,"[1628401, 204001, 1630194]",1610612738.0,BOS,startperiod,D. White,1628401.0,White,D. White,Porzingis,204001.0,Reed,1630194.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2024-02-28T00:36:14.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.9862023653088,47.30392156862745,1610612738,2,0,2024-02-28T00:36:18Z,70000,False,-13.0,13.0,1,right,J. Tatum driving Layup (2 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.9,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M28.00S,2024-02-28T00:36:30.2Z,1,REGULAR,3pt,Jump Shot,[],1627741,9.937582128777924,96.32352941176471,1610612755,2,3,2024-02-28T00:36:34Z,80000,False,-232.0,41.0,1,left,B. Hield 3PT  (3 PTS) (T. Maxey 1 AST),"[1627741, 1630178]",1610612755.0,PHI,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,23.52,Made,3.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,,,,
10,PT11M17.00S,2024-02-28T00:36:40.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,93.11760840998686,51.225490196078425,1610612738,4,3,2024-02-28T00:36:44Z,100000,False,6.0,12.0,1,right,J. Holiday driving Layup (2 PTS),[201950],1610612738.0,BOS,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.36,Made,2.0,,,,,,,,,,,,,,,,,
11,PT10M58.00S,2024-02-28T00:36:59.9Z,1,REGULAR,3pt,Jump Shot,[],1627741,31.488173455978973,23.03921568627451,1610612755,4,6,2024-02-28T00:37:04Z,110000,False,135.0,243.0,1,left,B. Hield 27' 3PT  (6 PTS) (T. Maxey 2 AST),"[1627741, 1630178]",1610612755.0,PHI,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,27.83,Made,6.0,T. Maxey,1630178.0,2.0,,,,,,,,,,,,,,
13,PT10M41.00S,2024-02-28T00:37:17.2Z,1,REGULAR,2pt,Jump Shot,[],204001,77.21747700394218,47.30392156862745,1610612738,4,6,2024-02-28T00:37:24Z,130000,False,-13.0,162.0,1,right,MISS K. Porzingis 16' turnaround Shot,[204001],1610612738.0,BOS,turnaround,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Center,16.23,Missed,,,,,,,,,,,,,,,,,,
14,PT10M39.00S,2024-02-28T00:37:19.2Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,4,6,2024-02-28T00:37:24Z,140000,False,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M26.00S,2024-02-28T00:37:34.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,8.754927726675426,51.71568627450981,1610612755,4,8,2024-02-28T00:37:38Z,150000,False,-9.0,30.0,1,left,T. Harris cutting Layup (2 PTS) (B. Hield 1 AST),"[202699, 1627741]",1610612755.0,PHI,cutting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.1,Made,2.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,,
17,PT10M26.00S,2024-02-28T00:37:36.6Z,1,REGULAR,foul,personal,['1freethrow'],204001,,,1610612755,4,8,2024-02-28T00:37:50Z,170000,False,,,0,,K. Porzingis shooting personal FOUL (1 PF) (Harris 1 FT),"[204001, 202699]",1610612738.0,BOS,shooting,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202056.0,1.0,0.0,Harris,202699.0,,,,,
