actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-03-03T20:41:09.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-03T20:41:09Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-03-03T20:41:12.0Z,1,REGULAR,jumpball,recovered,[],201950,,,1610612738,0,0,2024-03-03T20:41:12Z,40000,False,,,0,,Jump Ball A. Horford vs. D. Green: Tip to J. Holiday,"[201950, 201143, 203110]",1610612738.0,BOS,startperiod,J. Holiday,201950.0,Holiday,J. Holiday,Horford,201143.0,Green,203110.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M53.00S,2024-03-03T20:41:14.8Z,1,REGULAR,3pt,Jump Shot,[],1627759,29.22552562417871,23.79748774509804,1610612738,3,0,2024-03-03T20:41:23Z,70000,False,131.0,222.0,1,left,J. Brown 25' 3PT  (3 PTS) (J. Holiday 1 AST),"[1627759, 201950]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.79,Made,3.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,
9,PT11M40.00S,2024-03-03T20:41:27.7Z,1,REGULAR,3pt,Jump Shot,[],201939,63.35619250985546,66.44454656862744,1610612744,3,0,2024-03-03T20:41:55Z,90000,False,82.0,292.0,1,right,MISS S. Curry 30' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,30.33,Missed,,,,,,,,,,,,,,,,,,
10,PT11M39.00S,2024-03-03T20:41:28.7Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,3,0,2024-03-03T20:41:38Z,100000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M30.00S,2024-03-03T20:41:38.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,17.0335085413929,37.745098039215684,1610612738,5,0,2024-03-03T20:41:43Z,110000,False,61.0,108.0,1,left,J. Brown 12' turnaround Jump Shot (5 PTS) (J. Tatum 1 AST),"[1627759, 1628369]",1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,12.38,Made,5.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,
13,PT11M15.00S,2024-03-03T20:41:52.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,91.67214191852825,51.9607843137255,1610612744,5,2,2024-03-03T20:41:58Z,130000,False,10.0,26.0,1,right,J. Kuminga driving Layup (2 PTS) (D. Green 1 AST),"[1630228, 203110]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,2.76,Made,2.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
15,PT10M55.00S,2024-03-03T20:42:12.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,9.411957950065702,57.107843137254896,1610612738,5,2,2024-03-03T20:42:18Z,150000,False,-36.0,36.0,1,left,MISS J. Holiday driving Layup,[201950],1610612738.0,BOS,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,,
16,PT10M54.00S,2024-03-03T20:42:13.7Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,5,2,2024-03-03T20:42:18Z,160000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M47.00S,2024-03-03T20:42:20.9Z,1,REGULAR,3pt,Jump Shot,[],202691,90.80157687253615,3.4543504901960786,1610612744,5,5,2024-03-03T20:42:27Z,170000,False,-233.0,34.0,1,right,K. Thompson 3PT turnaround (3 PTS) (J. Kuminga 1 AST),"[202691, 1630228]",1610612744.0,GSW,turnaround,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,23.52,Made,3.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,,,,
19,PT10M35.00S,2024-03-03T20:42:32.4Z,1,REGULAR,3pt,Jump Shot,[],1628401,8.360709592641262,3.1862745098039214,1610612738,8,5,2024-03-03T20:42:36Z,190000,False,234.0,26.0,1,left,D. White 3PT  (3 PTS) (A. Horford 1 AST),"[1628401, 201143]",1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,23.56,Made,3.0,A. Horford,201143.0,1.0,,,,,,,,,,,,,,
21,PT10M23.00S,2024-03-03T20:42:44.9Z,1,REGULAR,3pt,Jump Shot,[],1630541,75.3777923784494,8.088235294117647,1610612744,8,5,2024-03-03T20:42:51Z,210000,False,-210.0,179.0,1,right,MISS M. Moody 27' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,27.56,Missed,,,,,,,,,,,,,,,,,,
22,PT10M22.00S,2024-03-03T20:42:45.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,8,5,2024-03-03T20:42:51Z,220000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
