actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-04-11T23:35:36.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-11T23:35:36Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-04-11T23:35:38.2Z,1,REGULAR,jumpball,recovered,[],1628401,,,1610612738,0,0,2024-04-11T23:35:38Z,40000,False,,,0,,Jump Ball K. Porzingis vs. I. Hartenstein: Tip to D. White,"[1628401, 204001, 1628392]",1610612738.0,BOS,startperiod,D. White,1628401.0,White,D. White,Porzingis,204001.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,,,,,,
9,PT11M39.00S,2024-04-11T23:35:56.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,94.40999984741211,50.0,1610612738,2,0,2024-04-11T23:36:18Z,90000,False,0.0,0.0,1,right,J. Holiday alley-oop Layup (2 PTS) (K. Porzingis 1 AST),"[201950, 204001]",1610612738.0,BOS,alley-oop,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,K. Porzingis,204001.0,1.0,,,,,,,,,,,,,,
11,PT11M15.00S,2024-04-11T23:36:19.8Z,1,REGULAR,turnover,bad pass,[],1628384,,,1610612752,2,0,2024-04-11T23:36:26Z,110000,False,,,0,,O. Anunoby bad pass TURNOVER (1 TO),"[1628384, 1628369]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1.0,Tatum,1628369.0,,,,,,,,,,,
12,PT11M15.00S,2024-04-11T23:36:19.8Z,1,REGULAR,steal,,[],1628369,,,1610612738,2,0,2024-04-11T23:36:21Z,120000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
13,PT11M10.00S,2024-04-11T23:36:25.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628401,93.24901445466492,64.95098039215686,1610612738,2,0,2024-04-11T23:36:56Z,130000,False,75.0,11.0,1,right,MISS D. White 7' driving floating bank Shot,[1628401],1610612738.0,BOS,driving floating bank,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,,,,,,,,,,,,,,,,,
14,PT11M10.00S,2024-04-11T23:36:25.0Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,2,0,2024-04-11T23:36:56Z,140000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,
15,PT11M02.00S,2024-04-11T23:36:33.6Z,1,REGULAR,3pt,Jump Shot,[],1628978,15.850854139290407,5.637254901960785,1610612752,2,3,2024-04-11T23:36:38Z,150000,False,222.0,96.0,1,left,D. DiVincenzo 24' 3PT  (3 PTS) (I. Hartenstein 1 AST),"[1628978, 1628392]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,24.19,Made,3.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,,
17,PT10M43.00S,2024-04-11T23:36:51.7Z,1,REGULAR,3pt,Jump Shot,[],1627759,73.66951379763469,83.33333333333334,1610612738,5,3,2024-04-11T23:36:56Z,170000,False,167.0,195.0,1,right,J. Brown 25' 3PT  (3 PTS) (D. White 1 AST),"[1627759, 1628401]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.65,Made,3.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,
19,PT10M18.00S,2024-04-11T23:37:18.1Z,1,REGULAR,2pt,Jump Shot,[],1628404,23.99802890932983,77.94117647058823,1610612752,5,3,2024-04-11T23:37:27Z,190000,False,-140.0,173.0,1,left,MISS J. Hart 22' pullup Shot,[1628404],1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left Center,22.24,Missed,,,,,,,,,,,,,,,,,,
20,PT10M17.00S,2024-04-11T23:37:19.1Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,5,3,2024-04-11T23:37:27Z,200000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,19.0,1.0,0.0,1.0,,,,,,,
21,PT10M16.00S,2024-04-11T23:37:24.7Z,1,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612752,5,3,2024-04-11T23:37:29Z,210000,False,,,0,,D. White shooting personal FOUL (1 PF) (Hartenstein 2 FT),"[1628401, 1628392]",1610612738.0,BOS,shooting,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2002.0,1.0,0.0,Hartenstein,1628392.0,,
23,PT10M16.00S,2024-04-11T23:37:49.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628392,,,1610612752,5,3,2024-04-11T23:37:49Z,230000,False,,,0,,MISS I. Hartenstein Free Throw 1 of 2,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
