actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
33,PT10M51.00S,2023-11-23T00:45:17.5Z,1,REGULAR,block,,[],201950,,,1610612749,2,0,2023-11-23T00:47:01Z,175000,False,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M49.00S,2023-11-23T00:45:19.5Z,1,REGULAR,rebound,offensive,[],201572,,,1610612749,2,0,2023-11-23T00:46:11Z,180000,False,,,0,,B. Lopez REBOUND (Off:1 Def:0),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,17.0,1.0,0.0,1.0,,,,,,,,,,
19,PT10M47.00S,2023-11-23T00:45:21.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201572,87.07293035479631,46.32352941176471,1610612749,2,0,2023-11-23T00:46:57Z,190000,False,-18.0,69.0,1,right,MISS B. Lopez 7' floating Shot,[201572],1610612749.0,MIL,floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,7.14,Missed,,,,,,,,,,,,,,,,,,
20,PT10M44.00S,2023-11-23T00:45:24.5Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,2,0,2023-11-23T00:45:28Z,200000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,19.0,2.0,1.0,1.0,,,,,,,,,,
21,PT10M43.00S,2023-11-23T00:45:25.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,93.77463863337714,47.794117647058826,1610612749,2,0,2023-11-23T00:45:31Z,210000,False,-11.0,6.0,1,right,MISS G. Antetokounmpo putback Layup - blocked,"[203507, 1628369]",1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,Tatum,1628369.0,,,,,,,,
22,PT10M43.00S,2023-11-23T00:45:25.7Z,1,REGULAR,block,,[],1628369,,,1610612749,2,0,2023-11-23T00:45:27Z,220000,False,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M41.00S,2023-11-23T00:45:27.7Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,2,0,2023-11-23T00:45:31Z,230000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
24,PT10M37.00S,2023-11-23T00:45:32.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,15.456636005256241,3.6764705882352944,1610612738,5,0,2023-11-23T00:47:39Z,240000,False,232.0,93.0,1,left,J. Brown 24' 3PT running (5 PTS) (D. White 1 AST),"[1627759, 1628401]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right,24.95,Made,5.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,
26,PT10M16.00S,2023-11-23T00:45:52.8Z,1,REGULAR,3pt,Jump Shot,[],203114,65.1281208935611,31.127450980392158,1610612749,5,0,2023-11-23T00:47:56Z,260000,False,-94.0,275.0,1,right,MISS K. Middleton 29' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,29.1,Missed,,,,,,,,,,,,,,,,,,
27,PT10M14.00S,2023-11-23T00:45:54.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,5,0,2023-11-23T00:46:12Z,270000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,26.0,,,,,,,,,,,,,
29,PT10M09.00S,2023-11-23T00:46:17.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203081,66.04796320630749,61.76470588235294,1610612749,5,0,2023-11-23T00:46:22Z,290000,False,59.0,267.0,1,right,MISS D. Lillard 27' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,27.3,Missed,,,,,,,,,,,,,,,,,,
30,PT10M07.00S,2023-11-23T00:46:19.1Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,5,0,2023-11-23T00:46:22Z,300000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,
31,PT09M55.00S,2023-11-23T00:46:30.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,16.90210249671485,40.44117647058824,1610612738,7,0,2023-11-23T00:46:35Z,310000,False,48.0,106.0,1,left,J. Tatum 11' driving floating Jump Shot (2 PTS),[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,11.66,Made,2.0,,,,,,,,,,,,,,,,,
32,PT09M43.00S,2023-11-23T00:46:44.6Z,1,REGULAR,turnover,out-of-bounds,[],203081,,,1610612749,7,0,2023-11-23T00:46:52Z,320000,False,,,0,,D. Lillard bad pass out-of-bounds TURNOVER (1 TO),[203081],1610612749.0,MIL,bad pass,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1830.0,1.0,,,,,,
34,PT09M26.00S,2023-11-23T00:47:10.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,25.443495400788436,14.950980392156863,1610612738,10,0,2023-11-23T00:47:15Z,330000,False,175.0,187.0,1,left,J. Brown 25' 3PT  (8 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.6,Made,8.0,,,,,,,,,,,,,,,,,
36,PT09M23.00S,2023-11-23T00:47:23.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,10,0,2023-11-23T00:47:23Z,350000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT09M08.00S,2023-11-23T00:50:53.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203507,85.3646517739816,42.40196078431372,1610612749,10,0,2023-11-23T00:50:59Z,360000,False,-38.0,85.0,1,right,MISS G. Antetokounmpo 9' driving Hook,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,9.32,Missed,,,,,,,,,,,,,,,,,,
38,PT09M05.00S,2023-11-23T00:50:56.4Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,10,0,2023-11-23T00:50:59Z,370000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,37.0,2.0,2.0,0.0,,,,,,,,,,
39,PT09M00.00S,2023-11-23T00:51:04.8Z,1,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612738,10,0,2023-11-23T00:51:12Z,380000,False,,,0,,D. White step out-of-bounds TURNOVER (1 TO),[1628401],1610612738.0,BOS,step,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1830.0,1.0,,,,,,
40,PT08M47.00S,2023-11-23T00:51:27.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,70.90998685939553,77.69607843137256,1610612749,10,3,2023-11-23T00:51:32Z,390000,False,138.0,221.0,1,right,M. Beasley 26' 3PT  (3 PTS) (B. Lopez 1 AST),"[1627736, 201572]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,26.07,Made,3.0,B. Lopez,201572.0,1.0,,,,,,,,,,,,,,
42,PT08M25.00S,2023-11-23T00:51:48.3Z,1,REGULAR,3pt,Jump Shot,[],1628369,17.16491458607096,96.81372549019608,1610612738,10,3,2023-11-23T00:51:54Z,410000,False,-234.0,109.0,1,left,MISS J. Tatum 25' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
43,PT08M23.00S,2023-11-23T00:51:50.3Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,10,3,2023-11-23T00:51:54Z,420000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,
44,PT08M13.00S,2023-11-23T00:52:01.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,79.84559789750328,45.09803921568628,1610612749,10,5,2023-11-23T00:53:35Z,430000,False,-25.0,137.0,1,right,B. Lopez 13' floating Jump Shot (2 PTS) (K. Middleton 1 AST),"[201572, 203114]",1610612749.0,MIL,floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,13.92,Made,2.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,,
46,PT07M54.00S,2023-11-23T00:52:20.2Z,1,REGULAR,turnover,bad pass,[],201950,,,1610612738,10,5,2023-11-23T00:52:25Z,450000,False,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 1627736]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,1.0,Beasley,1627736.0,,,,
47,PT07M54.00S,2023-11-23T00:52:20.2Z,1,REGULAR,steal,,[],1627736,,,1610612749,10,5,2023-11-23T00:52:22Z,460000,False,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
48,PT07M44.00S,2023-11-23T00:52:30.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201572,67.09921156373193,39.705882352941174,1610612749,10,5,2023-11-23T00:52:38Z,470000,False,-51.0,257.0,1,right,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,26.19,Missed,,,,,,,,,,,,,,,,,,
49,PT07M38.00S,2023-11-23T00:52:36.3Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,10,5,2023-11-23T00:52:38Z,480000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,48.0,3.0,3.0,0.0,,,,,,,,,,
51,PT07M22.00S,2023-11-23T00:53:09.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.09789750328515,52.20588235294118,1610612738,12,5,2023-11-23T00:53:16Z,500000,False,-11.0,24.0,1,left,J. Tatum driving Layup (4 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.6,Made,4.0,,,,,,,,,,,,,,,,,
53,PT07M04.00S,2023-11-23T00:53:26.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,87.46714848883047,40.44117647058824,1610612749,12,5,2023-11-23T00:53:36Z,520000,False,-48.0,65.0,1,right,MISS K. Middleton 8' turnaround Shot,[203114],1610612749.0,MIL,turnaround,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Left,8.09,Missed,,,,,,,,,,,,,,,,,,
54,PT07M01.00S,2023-11-23T00:53:29.9Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,12,5,2023-11-23T00:53:36Z,530000,False,,,0,,J. Holiday REBOUND (Off:0 Def:3),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,53.0,3.0,3.0,0.0,,,,,,,,,,
55,PT06M50.00S,2023-11-23T00:53:41.0Z,1,REGULAR,turnover,bad pass,[],1628369,,,1610612738,12,5,2023-11-23T00:53:44Z,540000,False,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 203114]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,Middleton,203114.0,,,,
56,PT06M50.00S,2023-11-23T00:53:41.0Z,1,REGULAR,steal,,[],203114,,,1610612749,12,5,2023-11-23T00:53:42Z,550000,False,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT06M43.00S,2023-11-23T00:53:48.2Z,1,REGULAR,turnover,lost ball,[],1627736,,,1610612749,12,5,2023-11-23T00:53:51Z,560000,False,,,0,,M. Beasley lost ball TURNOVER (1 TO),"[1627736, 201950]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,Holiday,201950.0,,,,
58,PT06M43.00S,2023-11-23T00:53:48.2Z,1,REGULAR,steal,,[],201950,,,1610612738,12,5,2023-11-23T00:53:49Z,570000,False,,,0,,J. Holiday STEAL (1 STL),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
59,PT06M37.00S,2023-11-23T00:53:54.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],204001,32.933639947437584,78.92156862745098,1610612738,12,5,2023-11-23T00:54:19Z,580000,False,-145.0,257.0,1,left,MISS K. Porzingis 29' 3PT,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,29.5,Missed,,,,,,,,,,,,,,,,,,
60,PT06M33.00S,2023-11-23T00:53:58.5Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,12,5,2023-11-23T00:54:05Z,590000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,59.0,2.0,2.0,0.0,,,,,,,,,,
61,PT06M29.00S,2023-11-23T00:54:01.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,92.19776609724047,50.0,1610612749,12,7,2023-11-23T00:54:11Z,600000,False,0.0,21.0,1,right,G. Antetokounmpo running finger roll Layup (2 PTS) (K. Middleton 2 AST),"[203507, 203114]",1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.08,Made,2.0,K. Middleton,203114.0,2.0,,,,,,,,,,,,,,
63,PT06M09.00S,2023-11-23T00:54:21.5Z,1,REGULAR,3pt,Jump Shot,[],1628401,24.26084099868594,90.93137254901961,1610612738,15,7,2023-11-23T00:54:26Z,620000,False,-205.0,176.0,1,left,D. White 26' 3PT  (3 PTS) (J. Tatum 1 AST),"[1628401, 1628369]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,26.97,Made,3.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,
65,PT05M57.00S,2023-11-23T00:54:35.0Z,1,REGULAR,2pt,Jump Shot,[],203081,87.46714848883047,31.372549019607842,1610612749,15,7,2023-11-23T00:54:39Z,640000,False,-93.0,65.0,1,right,MISS D. Lillard 11' fadeaway Shot,[203081],1610612749.0,MIL,fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,11.37,Missed,,,,,,,,,,,,,,,,,,
66,PT05M55.00S,2023-11-23T00:54:37.0Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,15,7,2023-11-23T00:54:58Z,650000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Left,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,
67,PT05M44.00S,2023-11-23T00:54:46.8Z,1,REGULAR,3pt,Jump Shot,[],1628369,29.122864651773984,25.245098039215684,1610612738,15,7,2023-11-23T00:54:51Z,660000,False,124.0,221.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
68,PT05M42.00S,2023-11-23T00:54:48.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,15,7,2023-11-23T00:54:51Z,670000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,67.0,3.0,2.0,1.0,,,,,,,,,,
69,PT05M34.00S,2023-11-23T00:54:59.9Z,1,REGULAR,foul,personal,['2freethrow'],204001,,,1610612749,15,7,2023-11-23T00:55:24Z,680000,False,,,0,,K. Porzingis shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[204001, 203507]",1610612738.0,BOS,shooting,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1830.0,,,,1.0,0.0,Antetokounmpo,203507.0
71,PT05M34.00S,2023-11-23T00:55:39.2Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,15,7,2023-11-23T00:55:39Z,700000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
72,PT05M34.00S,2023-11-23T00:55:39.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,15,7,2023-11-23T00:55:39Z,710000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,
73,PT05M34.00S,2023-11-23T00:55:41.1Z,1,REGULAR,substitution,out,[],1628369,,,1610612749,15,7,2023-11-23T00:56:00Z,720000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M34.00S,2023-11-23T00:55:41.1Z,1,REGULAR,substitution,out,[],201950,,,1610612749,15,7,2023-11-23T00:56:00Z,730000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M34.00S,2023-11-23T00:55:41.1Z,1,REGULAR,substitution,out,[],1627736,,,1610612749,15,7,2023-11-23T00:56:00Z,740000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M34.00S,2023-11-23T00:55:41.1Z,1,REGULAR,substitution,out,[],203114,,,1610612749,15,7,2023-11-23T00:56:00Z,750000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M34.00S,2023-11-23T00:55:41.1Z,1,REGULAR,substitution,in,[],201143,,,1610612749,15,7,2023-11-23T00:56:00Z,760000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M34.00S,2023-11-23T00:55:41.1Z,1,REGULAR,substitution,in,[],1630573,,,1610612749,15,7,2023-11-23T00:56:00Z,770000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M34.00S,2023-11-23T00:55:41.1Z,1,REGULAR,substitution,in,[],1626192,,,1610612749,15,7,2023-11-23T00:56:00Z,780000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M34.00S,2023-11-23T00:55:41.1Z,1,REGULAR,substitution,in,[],1630699,,,1610612749,15,7,2023-11-23T00:56:00Z,790000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M34.00S,2023-11-23T00:56:09.8Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,15,8,2023-11-23T00:56:09Z,800000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (3 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
82,PT05M25.00S,2023-11-23T00:56:24.1Z,1,REGULAR,3pt,Jump Shot,[],201143,8.623521681997373,3.9215686274509802,1610612738,18,8,2023-11-23T00:56:28Z,810000,False,230.0,29.0,1,left,A. Horford 3PT  (3 PTS) (D. White 2 AST),"[201143, 1628401]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,23.22,Made,3.0,D. White,1628401.0,2.0,,,,,,,,,,,,,,
84,PT05M12.00S,2023-11-23T00:56:37.1Z,1,REGULAR,2pt,Jump Shot,[],203081,77.21747700394218,39.950980392156865,1610612749,18,8,2023-11-23T00:59:44Z,830000,False,-50.0,162.0,1,right,MISS D. Lillard 16' fadeaway Shot,[203081],1610612749.0,MIL,fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,16.93,Missed,,,,,,,,,,,,,,,,,,
85,PT05M12.00S,2023-11-23T00:56:37.1Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,18,8,2023-11-23T00:56:44Z,840000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,
