actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-02-02T00:46:12.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-02T00:46:12Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-02-02T00:46:14.3Z,1,REGULAR,jumpball,recovered,[],1628401,,,1610612738,0,0,2024-02-02T00:46:14Z,40000,False,,,0,,Jump Ball K. Porzingis vs. J. Hayes: Tip to D. White,"[1628401, 204001, 1629637]",1610612738.0,BOS,startperiod,D. White,1628401.0,White,D. White,Porzingis,204001.0,Hayes,1629637.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-02-02T00:46:28.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,93.24901445466492,53.92156862745098,1610612738,2,0,2024-02-02T00:46:33Z,70000,False,20.0,11.0,1,right,J. Brown cutting DUNK (2 PTS) (J. Holiday 1 AST),"[1627759, 201950]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.25,Made,2.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,
9,PT11M25.00S,2024-02-02T00:46:46.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,14.14257555847569,61.51960784313726,1610612747,2,0,2024-02-02T00:52:52Z,90000,False,-58.0,80.0,1,left,MISS D. Russell 9' driving floating Shot,[1626156],1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Left,9.89,Missed,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2024-02-02T00:46:47.9Z,1,REGULAR,rebound,offensive,[],1626156,,,1610612747,2,0,2024-02-02T00:52:52Z,100000,False,,,0,,D. Russell REBOUND (Off:1 Def:0),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT11M24.00S,2024-02-02T00:46:51.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626156,5.590000152587891,50.0,1610612747,2,0,2024-02-02T00:52:42Z,110000,False,0.0,0.0,1,left,MISS D. Russell tip Layup,[1626156],1610612747.0,LAL,tip,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
12,PT11M23.00S,2024-02-02T00:46:52.1Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,2,0,2024-02-02T00:52:42Z,120000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
14,PT11M12.00S,2024-02-02T00:47:10.2Z,1,REGULAR,turnover,bad pass,[],204001,,,1610612738,2,0,2024-02-02T00:47:31Z,140000,False,,,0,,K. Porzingis bad pass TURNOVER (1 TO),"[204001, 1629637]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Hayes,1629637.0,,,,,,,
15,PT11M12.00S,2024-02-02T00:47:10.2Z,1,REGULAR,steal,,[],1629637,,,1610612747,2,0,2024-02-02T00:48:00Z,150000,False,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
16,PT11M05.00S,2024-02-02T00:47:17.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629637,14.14257555847569,43.627450980392155,1610612747,2,2,2024-02-02T00:47:34Z,160000,False,32.0,80.0,1,left,J. Hayes 8' Jump Shot (2 PTS) (T. Prince 1 AST),"[1629637, 1627752]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,8.65,Made,2.0,T. Prince,1627752.0,1.0,,,,,,,,,,,,,,
