actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-02-08T00:40:40.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-08T00:40:40Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-02-08T00:40:42.4Z,1,REGULAR,jumpball,recovered,[],1628401,,,1610612738,0,0,2024-02-08T00:40:42Z,40000,False,,,0,,Jump Ball K. Porzingis vs. O. Okongwu: Tip to D. White,"[1628401, 204001, 1630168]",1610612738.0,BOS,startperiod,D. White,1628401.0,White,D. White,Porzingis,204001.0,Okongwu,1630168.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2024-02-08T00:41:01.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,85.23324572930355,56.127450980392155,1610612738,0,0,2024-02-08T00:41:08Z,70000,False,31.0,86.0,1,right,MISS K. Porzingis 9' turnaround Shot,[204001],1610612738.0,BOS,turnaround,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,9.16,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2024-02-08T00:41:03.3Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,0,0,2024-02-08T00:41:08Z,80000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M23.00S,2024-02-08T00:41:16.0Z,1,REGULAR,3pt,Jump Shot,[],1630552,30.17411300919842,19.362745098039216,1610612737,0,0,2024-02-08T00:41:22Z,90000,False,153.0,231.0,1,left,MISS J. Johnson 27' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,27.73,Missed,,,,,,,,,,,,,,,,,,
10,PT11M21.00S,2024-02-08T00:41:18.0Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,0,0,2024-02-08T00:41:22Z,100000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M14.00S,2024-02-08T00:41:53.0Z,1,REGULAR,2pt,Jump Shot,[],204001,85.23324572930355,32.35294117647059,1610612738,2,0,2024-02-08T00:42:10Z,120000,False,-88.0,86.0,1,right,K. Porzingis 12' bank Jump Shot (2 PTS) (J. Tatum 1 AST),"[204001, 1628369]",1610612738.0,BOS,bank,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Left,12.34,Made,,,,,2.0,J. Tatum,1628369.0,1.0,,,,,,,,,,
14,PT10M54.00S,2024-02-08T00:42:12.4Z,1,REGULAR,3pt,Jump Shot,[],1630180,22.026938239159,93.38235294117648,1610612737,2,3,2024-02-08T00:42:17Z,140000,False,-217.0,155.0,1,left,S. Bey 26' 3PT  (3 PTS) (J. Johnson 1 AST),"[1630180, 1630552]",1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,26.64,Made,,,,,3.0,J. Johnson,1630552.0,1.0,,,,,,,,,,
16,PT10M42.00S,2024-02-08T00:42:25.3Z,1,REGULAR,3pt,Jump Shot,[],201143,90.3580814717477,4.411764705882353,1610612738,5,3,2024-02-08T00:42:29Z,160000,False,-228.0,38.0,1,right,A. Horford 3PT  (3 PTS) (J. Tatum 2 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,23.11,Made,,,,,3.0,J. Tatum,1628369.0,2.0,,,,,,,,,,
18,PT10M23.00S,2024-02-08T00:42:43.9Z,1,REGULAR,3pt,Jump Shot,[],203992,10.726018396846255,1.715686274509804,1610612737,5,3,2024-02-08T00:42:49Z,180000,False,241.0,48.0,1,left,MISS B. Bogdanovic 24' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,24.62,Missed,,,,,,,,,,,,,,,,,,
19,PT10M21.00S,2024-02-08T00:42:45.9Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,5,3,2024-02-08T00:42:49Z,190000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M07.00S,2024-02-08T00:43:00.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,87.99277266754271,39.21568627450981,1610612738,5,3,2024-02-08T00:43:08Z,200000,False,-54.0,60.0,1,right,MISS J. Brown 8' floating Shot,[1627759],1610612738.0,BOS,floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Left,8.1,Missed,,,,,,,,,,,,,,,,,,
21,PT10M05.00S,2024-02-08T00:43:02.3Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,5,3,2024-02-08T00:43:08Z,210000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT09M57.00S,2024-02-08T00:43:10.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,10.463206307490145,44.11764705882353,1610612737,5,3,2024-02-08T00:43:19Z,220000,False,29.0,46.0,1,left,MISS J. Johnson driving Layup,[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.45,Missed,,,,,,,,,,,,,,,,,,
23,PT09M56.00S,2024-02-08T00:43:11.5Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,5,3,2024-02-08T00:43:19Z,230000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,22.0,2.0,2.0,0.0,,,,,,,,,,,,,,
24,PT09M48.00S,2024-02-08T00:43:18.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628401,89.43823915900131,54.41176470588235,1610612738,5,3,2024-02-08T00:44:27Z,240000,False,22.0,47.0,1,right,MISS D. White driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,5.18,Missed,,,,,,,,,,,,,,,,,,
25,PT09M47.00S,2024-02-08T00:43:19.5Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,5,3,2024-02-08T00:43:31Z,250000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,24.0,2.0,2.0,0.0,,,,,,,,,,,,,,
26,PT09M30.00S,2024-02-08T00:43:36.8Z,1,REGULAR,3pt,Jump Shot,[],1629027,27.151773981603156,86.27450980392157,1610612737,5,3,2024-02-08T00:44:49Z,260000,False,-181.0,203.0,1,left,MISS T. Young 27' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,27.2,Missed,,,,,,,,,,,,,,,,,,
27,PT09M29.00S,2024-02-08T00:43:37.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,5,3,2024-02-08T00:43:43Z,270000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,26.0,3.0,3.0,0.0,,,,,,,,,,,,,,
28,PT09M22.00S,2024-02-08T00:43:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204001,92.9862023653088,47.30392156862745,1610612738,7,3,2024-02-08T00:45:38Z,280000,False,-13.0,13.0,1,right,K. Porzingis reverse Layup (4 PTS) (J. Brown 1 AST),"[204001, 1627759]",1610612738.0,BOS,reverse,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,4.0,J. Brown,1627759.0,1.0,,,,,,,,,,
30,PT09M02.00S,2024-02-08T00:44:05.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,8.492115637319317,45.34313725490196,1610612737,7,3,2024-02-08T00:46:19Z,300000,False,23.0,27.0,1,left,MISS T. Young driving reverse Layup,[1629027],1610612737.0,ATL,driving reverse,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.59,Missed,,,,,,,,,,,,,,,,,,
31,PT09M01.00S,2024-02-08T00:44:06.1Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,7,3,2024-02-08T00:44:29Z,310000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
