actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-04-07T22:11:01.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-07T22:11:01Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-04-07T22:11:03.7Z,1,REGULAR,jumpball,recovered,[],1628401,,,1610612738,0,0,2024-04-07T22:11:03Z,40000,False,,,0,,Jump Ball K. Porzingis vs. D. Ayton: Tip to D. White,"[1628401, 204001, 1629028]",1610612738.0,BOS,startperiod,D. White,1628401.0,White,D. White,Porzingis,204001.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2024-04-07T22:11:16.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201143,92.06636005256242,54.166666666666664,1610612738,2,0,2024-04-07T22:11:21Z,70000,False,21.0,22.0,1,right,A. Horford driving DUNK (2 PTS) (D. White 1 AST),"[201143, 1628401]",1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,3.03,Made,2.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2024-04-07T22:11:32.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,17.0335085413929,49.26470588235294,1610612757,2,0,2024-04-07T22:11:37Z,90000,False,4.0,108.0,1,left,MISS S. Henderson 10' driving floating bank Shot,[1630703],1610612757.0,POR,driving floating bank,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,10.77,Missed,,,,,,,,,,,,,,,,,,
10,PT11M27.00S,2024-04-07T22:11:33.3Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,2,0,2024-04-07T22:11:37Z,100000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M22.00S,2024-04-07T22:11:38.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,78.79434954007884,90.68627450980392,1610612738,2,0,2024-04-07T22:12:32Z,110000,False,203.0,147.0,1,right,MISS D. White 25' running 3PT,[1628401],1610612738.0,BOS,running,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.08,Missed,,,,,,,,,,,,,,,,,,
12,PT11M19.00S,2024-04-07T22:11:41.8Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,2,0,2024-04-07T22:11:48Z,120000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M09.00S,2024-04-07T22:11:51.6Z,1,REGULAR,2pt,Jump Shot,[],1630703,7.178055190538765,17.401960784313726,1610612757,2,0,2024-04-07T22:12:01Z,130000,False,163.0,15.0,1,left,MISS S. Henderson 16' pullup Shot,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Right,16.37,Missed,,,,,,,,,,,,,,,,,,
14,PT11M08.00S,2024-04-07T22:11:52.6Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,2,0,2024-04-07T22:12:01Z,140000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Right,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M57.00S,2024-04-07T22:12:04.2Z,1,REGULAR,3pt,Jump Shot,[],1627759,66.04796320630749,42.15686274509804,1610612738,2,0,2024-04-07T22:13:17Z,150000,False,-39.0,267.0,1,right,MISS J. Brown 26' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,26.95,Missed,,,,,,,,,,,,,,,,,,
16,PT10M55.00S,2024-04-07T22:12:06.2Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,2,0,2024-04-07T22:12:09Z,160000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M41.00S,2024-04-07T22:12:19.8Z,1,REGULAR,2pt,Jump Shot,[],1629028,21.369908015768726,39.705882352941174,1610612757,2,0,2024-04-07T22:12:25Z,170000,False,51.0,148.0,1,left,MISS D. Ayton 15' Jump Shot,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Center,15.71,Missed,,,,,,,,,,,,,,,,,,
18,PT10M40.00S,2024-04-07T22:12:20.8Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,2,0,2024-04-07T22:12:25Z,180000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M28.00S,2024-04-07T22:12:33.4Z,1,REGULAR,turnover,bad pass,[],1627759,,,1610612738,2,0,2024-04-07T22:12:38Z,190000,False,,,0,,J. Brown bad pass TURNOVER (1 TO),"[1627759, 1641712]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Rupert,1641712.0,,,,,,,
20,PT10M28.00S,2024-04-07T22:12:33.4Z,1,REGULAR,steal,,[],1641712,,,1610612757,2,0,2024-04-07T22:12:35Z,200000,False,,,0,,R. Rupert STEAL (1 STL),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
21,PT10M22.00S,2024-04-07T22:12:38.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641712,22.683968462549277,11.27450980392157,1610612757,2,0,2024-04-07T22:14:18Z,210000,False,194.0,161.0,1,left,MISS R. Rupert 25' running 3PT,[1641712],1610612757.0,POR,running,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Right Center,25.16,Missed,,,,,,,,,,,,,,,,,,
22,PT10M21.00S,2024-04-07T22:12:39.6Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,2,0,2024-04-07T22:13:05Z,220000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
23,PT10M13.00S,2024-04-07T22:12:48.1Z,1,REGULAR,3pt,Jump Shot,[],201143,71.30420499342969,19.362745098039216,1610612738,2,0,2024-04-07T22:12:57Z,230000,False,-153.0,217.0,1,right,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,26.58,Missed,,,,,,,,,,,,,,,,,,
24,PT10M12.00S,2024-04-07T22:12:49.1Z,1,REGULAR,rebound,defensive,[],1641712,,,1610612757,2,0,2024-04-07T22:12:57Z,240000,False,,,0,,R. Rupert REBOUND (Off:0 Def:1),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,
25,PT10M04.00S,2024-04-07T22:12:56.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641712,26.49474375821288,86.51960784313727,1610612757,2,3,2024-04-07T22:14:54Z,250000,False,-183.0,197.0,1,left,R. Rupert 26' 3PT running pullup (3 PTS),[1641712],1610612757.0,POR,running pullup,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,26.83,Made,3.0,,,,,,,,,,,,,,,,,
26,PT09M44.00S,2024-04-07T22:13:16.8Z,1,REGULAR,3pt,Jump Shot,[],1627759,88.78120893561103,2.941176470588235,1610612738,5,3,2024-04-07T22:13:20Z,260000,False,-235.0,53.0,1,right,J. Brown 24' 3PT  (3 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,24.12,Made,3.0,,,,,,,,,,,,,,,,,
27,PT09M33.00S,2024-04-07T22:13:28.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,9.017739816031538,55.14705882352941,1610612757,5,3,2024-04-07T22:13:36Z,270000,False,-26.0,32.0,1,left,MISS J. Walker cutting Layup - blocked,"[1631133, 204001]",1610612757.0,POR,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,Porzingis,204001.0,,,,,
28,PT09M33.00S,2024-04-07T22:13:28.6Z,1,REGULAR,block,,[],204001,,,1610612757,5,3,2024-04-07T22:13:36Z,280000,False,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
