actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-04-12T23:40:45.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-12T23:40:45Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-04-12T23:40:46.5Z,1,REGULAR,jumpball,recovered,[],1629004,,,1610612738,0,0,2024-04-12T23:40:46Z,40000,False,,,0,,Jump Ball L. Kornet vs. M. Bolden: Tip to S. Mykhailiuk,"[1629004, 1628436, 1629716]",1610612738.0,BOS,startperiod,S. Mykhailiuk,1629004.0,Mykhailiuk,S. Mykhailiuk,Kornet,1628436.0,Bolden,1629716.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2024-04-12T23:40:59.0Z,1,REGULAR,3pt,Jump Shot,[],1629004,31.09395532194481,27.450980392156865,1610612738,0,0,2024-04-12T23:41:10Z,70000,False,113.0,240.0,1,left,MISS S. Mykhailiuk 26' 3PT,[1629004],1610612738.0,BOS,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,26.5,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2024-04-12T23:41:03.0Z,1,REGULAR,rebound,defensive,[],203995,,,1610612766,0,0,2024-04-12T23:41:10Z,80000,False,,,0,,V. Micic REBOUND (Off:0 Def:1),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M32.00S,2024-04-12T23:41:11.6Z,1,REGULAR,2pt,Jump Shot,[],1641706,71.82982917214193,64.4607843137255,1610612766,0,0,2024-04-12T23:41:18Z,90000,False,72.0,212.0,1,right,MISS B. Miller 22' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,16-24 Right Center,22.43,Missed,,,,,,,,,,,,,,,,,,
10,PT11M30.00S,2024-04-12T23:41:13.6Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,0,0,2024-04-12T23:41:18Z,100000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,16-24 Right Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M17.00S,2024-04-12T23:41:26.9Z,1,REGULAR,3pt,Jump Shot,[],1630573,29.38567674113009,21.813725490196077,1610612738,0,0,2024-04-12T23:41:32Z,110000,False,141.0,224.0,1,left,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,26.44,Missed,,,,,,,,,,,,,,,,,,
12,PT11M14.00S,2024-04-12T23:41:29.9Z,1,REGULAR,rebound,defensive,[],1629716,,,1610612766,0,0,2024-04-12T23:41:32Z,120000,False,,,0,,M. Bolden REBOUND (Off:0 Def:1),[1629716],1610612766.0,CHA,,,,Bolden,M. Bolden,,,,,Above the Break 3,24+ Right Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M00.00S,2024-04-12T23:41:44.7Z,1,REGULAR,3pt,Jump Shot,[],203995,70.51576872536137,77.69607843137256,1610612766,0,3,2024-04-12T23:41:51Z,130000,False,138.0,225.0,1,right,V. Micic 26' 3PT pullup (3 PTS) (M. Bolden 1 AST),"[203995, 1629716]",1610612766.0,CHA,pullup,,,Micic,V. Micic,,,,,Above the Break 3,24+ Right Center,26.4,Made,,,,,3.0,M. Bolden,1629716.0,1.0,,,,,,,,,,
15,PT10M43.00S,2024-04-12T23:42:01.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,6.915243101182654,45.83333333333333,1610612738,2,3,2024-04-12T23:42:06Z,150000,False,21.0,13.0,1,left,L. Kornet alley-oop Layup (2 PTS) (P. Pritchard 1 AST),"[1628436, 1630202]",1610612738.0,BOS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,2.0,P. Pritchard,1630202.0,1.0,,,,,,,,,,
18,PT10M23.00S,2024-04-12T23:42:42.2Z,1,REGULAR,3pt,Jump Shot,[],1630544,71.56701708278581,77.45098039215686,1610612766,2,6,2024-04-12T23:42:48Z,180000,False,137.0,215.0,1,right,T. Mann 25' 3PT pullup (3 PTS) (M. Bolden 2 AST),"[1630544, 1629716]",1610612766.0,CHA,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,25.49,Made,,,,,3.0,M. Bolden,1629716.0,2.0,,,,,,,,,,
20,PT10M11.00S,2024-04-12T23:42:53.3Z,1,REGULAR,2pt,Jump Shot,[],1630202,10.5946123521682,25.0,1610612738,4,6,2024-04-12T23:42:59Z,200000,False,125.0,47.0,1,left,P. Pritchard 13' pullup Jump Shot (2 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Right,13.36,Made,,,,,2.0,,,,,,,,,,,,,
21,PT09M54.00S,2024-04-12T23:43:12.6Z,1,REGULAR,foul,personal,[],1629004,,,1610612766,4,6,2024-04-12T23:43:20Z,210000,False,,,0,,S. Mykhailiuk personal FOUL (1 PF),"[1629004, 203995]",1610612738.0,BOS,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Center,,,,,,,,,,,200834.0,1.0,0.0,Micic,203995.0,,,,,
23,PT09M47.00S,2024-04-12T23:43:35.0Z,1,REGULAR,3pt,Jump Shot,[],1641706,67.88764783180025,25.735294117647058,1610612766,4,6,2024-04-12T23:43:40Z,230000,False,-121.0,249.0,1,right,MISS B. Miller 27' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,27.73,Missed,,,,,,,,,,,,,,,,,,
24,PT09M45.00S,2024-04-12T23:43:37.0Z,1,REGULAR,rebound,defensive,[],1630531,,,1610612738,4,6,2024-04-12T23:43:40Z,240000,False,,,0,,J. Springer REBOUND (Off:0 Def:1),[1630531],1610612738.0,BOS,,,,Springer,J. Springer,,,,,Above the Break 3,24+ Left Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M37.00S,2024-04-12T23:43:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630531,9.806176084099869,44.85294117647059,1610612738,4,6,2024-04-12T23:43:51Z,250000,False,26.0,40.0,1,left,MISS J. Springer driving Layup - blocked,"[1630531, 1629716]",1610612738.0,BOS,driving,,,Springer,J. Springer,,,,,In The Paint (Non-RA),0-8 Center,4.73,Missed,,,,,,,,,,,,,,Bolden,1629716.0,,,
46,PT09M37.00S,2024-04-12T23:43:45.8Z,1,REGULAR,block,,[],1629716,,,1610612738,4,6,2024-04-12T23:46:45Z,255000,False,,,0,,M. Bolden BLOCK (1 BLK),[1629716],1610612766.0,CHA,,,,Bolden,M. Bolden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT09M34.00S,2024-04-12T23:43:48.8Z,1,REGULAR,rebound,defensive,[],1641706,,,1610612766,4,6,2024-04-12T23:43:51Z,260000,False,,,0,,B. Miller REBOUND (Off:0 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT09M27.00S,2024-04-12T23:43:55.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203995,93.51182654402102,52.20588235294118,1610612766,4,8,2024-04-12T23:44:01Z,270000,False,11.0,8.0,1,right,V. Micic driving Layup (5 PTS) (T. Mann 1 AST),"[203995, 1630544]",1610612766.0,CHA,driving,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,5.0,T. Mann,1630544.0,1.0,,,,,,,,,,
29,PT09M10.00S,2024-04-12T23:44:12.2Z,1,REGULAR,3pt,Jump Shot,[],1630202,29.25427069645204,22.30392156862745,1610612738,7,8,2024-04-12T23:44:16Z,290000,False,138.0,222.0,1,left,P. Pritchard 26' 3PT  (5 PTS) (S. Hauser 1 AST),"[1630202, 1630573]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,26.21,Made,,,,,5.0,S. Hauser,1630573.0,1.0,,,,,,,,,,
31,PT08M46.00S,2024-04-12T23:44:35.0Z,1,REGULAR,3pt,Jump Shot,[],1630544,70.90998685939553,22.54901960784314,1610612766,7,8,2024-04-12T23:45:05Z,310000,False,-137.0,221.0,1,right,MISS T. Mann 26' step back 3PT,[1630544],1610612766.0,CHA,step back,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
32,PT08M43.00S,2024-04-12T23:44:38.0Z,1,REGULAR,rebound,defensive,[],1630531,,,1610612738,7,8,2024-04-12T23:44:40Z,320000,False,,,0,,J. Springer REBOUND (Off:0 Def:2),[1630531],1610612738.0,BOS,,,,Springer,J. Springer,,,,,Above the Break 3,24+ Left Center,,,31.0,2.0,2.0,0.0,,,,,,,,,,,,,,
33,PT08M34.00S,2024-04-12T23:44:48.1Z,1,REGULAR,turnover,bad pass,[],1630202,,,1610612738,7,8,2024-04-12T23:44:53Z,330000,False,,,0,,P. Pritchard bad pass TURNOVER (1 TO),"[1630202, 1629716]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Bolden,1629716.0
34,PT08M34.00S,2024-04-12T23:44:48.1Z,1,REGULAR,steal,,[],1629716,,,1610612766,7,8,2024-04-12T23:44:53Z,340000,False,,,0,,M. Bolden STEAL (1 STL),[1629716],1610612766.0,CHA,,,,Bolden,M. Bolden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
35,PT08M26.00S,2024-04-12T23:44:59.4Z,1,REGULAR,turnover,out-of-bounds,[],203995,,,1610612766,7,8,2024-04-12T23:45:08Z,350000,False,,,0,,V. Micic bad pass out-of-bounds TURNOVER (1 TO),[203995],1610612766.0,CHA,bad pass,,,Micic,V. Micic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202901.0,,,,,,,1.0,,
36,PT08M13.00S,2024-04-12T23:45:18.2Z,1,REGULAR,foul,personal,[],203995,,,1610612738,7,8,2024-04-12T23:45:25Z,360000,False,,,0,,V. Micic personal FOUL (1 PF),"[203995, 1630531]",1610612766.0,CHA,,,,Micic,V. Micic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202037.0,1.0,0.0,Springer,1630531.0,,,,,
38,PT08M06.00S,2024-04-12T23:45:41.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630202,7.046649145860711,55.63725490196079,1610612738,9,8,2024-04-12T23:45:46Z,380000,False,-28.0,14.0,1,left,P. Pritchard driving Layup (7 PTS),[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,3.14,Made,,,,,7.0,,,,,,,,,,,,,
39,PT07M45.00S,2024-04-12T23:46:02.3Z,1,REGULAR,2pt,Hook,[],1629716,86.94152431011827,33.33333333333333,1610612766,9,8,2024-04-12T23:46:08Z,390000,False,-83.0,70.0,1,right,MISS M. Bolden 10' bank Hook,[1629716],1610612766.0,CHA,bank,,,Bolden,M. Bolden,,,,,Mid-Range,8-16 Left,10.89,Missed,,,,,,,,,,,,,,,,,,
40,PT07M44.00S,2024-04-12T23:46:03.3Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,9,8,2024-04-12T23:46:08Z,400000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Left,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT07M32.00S,2024-04-12T23:46:16.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,7.703679369250986,54.41176470588235,1610612738,9,8,2024-04-12T23:46:21Z,410000,False,-22.0,20.0,1,left,MISS P. Pritchard driving Layup,[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,,,,,,,
42,PT07M29.00S,2024-04-12T23:46:19.1Z,1,REGULAR,rebound,offensive,[],1628436,,,1610612738,9,8,2024-04-12T23:46:21Z,420000,False,,,0,,L. Kornet REBOUND (Off:1 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,41.0,2.0,1.0,1.0,,,,,,,,,,,,,,
43,PT07M29.00S,2024-04-12T23:46:18.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628436,5.590000152587891,50.0,1610612738,11,8,2024-04-12T23:46:18Z,430000,False,0.0,0.0,1,left,L. Kornet tip DUNK (4 PTS),[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
44,PT07M16.00S,2024-04-12T23:46:33.2Z,1,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612766,11,8,2024-04-12T23:46:43Z,440000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Miller 2 FT),"[1628436, 1641706]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202037.0,1.0,0.0,Miller,1641706.0,,,,,
47,PT07M16.00S,2024-04-12T23:46:57.9Z,1,REGULAR,freethrow,1 of 2,[],1641706,,,1610612766,11,9,2024-04-12T23:46:57Z,460000,False,,,0,,B. Miller Free Throw 1 of 2 (1 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
48,PT07M16.00S,2024-04-12T23:47:10.6Z,1,REGULAR,freethrow,2 of 2,[],1641706,,,1610612766,11,10,2024-04-12T23:47:10Z,470000,False,,,0,,B. Miller Free Throw 2 of 2 (2 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
49,PT06M58.00S,2024-04-12T23:47:32.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630531,11.908672798948752,45.588235294117645,1610612738,13,10,2024-04-12T23:47:39Z,480000,False,22.0,59.0,1,left,J. Springer 6' driving floating Jump Shot (2 PTS),[1630531],1610612738.0,BOS,driving floating,,,Springer,J. Springer,,,,,In The Paint (Non-RA),0-8 Center,6.34,Made,,,,,2.0,,,,,,,,,,,,,
50,PT06M46.00S,2024-04-12T23:47:45.8Z,1,REGULAR,foul,offensive,[],1629716,,,1610612766,13,10,2024-04-12T23:47:55Z,490000,False,,,0,,M. Bolden offensive FOUL (1 PF),"[1629716, 1629004]",1610612766.0,CHA,,,,Bolden,M. Bolden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202901.0,1.0,0.0,Mykhailiuk,1629004.0,,,,,
52,PT06M46.00S,2024-04-12T23:47:45.8Z,1,REGULAR,turnover,offensive foul,[],1629716,,,1610612766,13,10,2024-04-12T23:47:45Z,510000,False,,,0,,M. Bolden offensive foul TURNOVER (1 TO),[1629716],1610612766.0,CHA,,,,Bolden,M. Bolden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202901.0,,,,,,,1.0,,
53,PT06M46.00S,2024-04-12T23:47:56.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,13,10,2024-04-12T23:47:56Z,520000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
