actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
30,PT09M06.00S,2024-02-15T00:44:29.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,94.1688567674113,59.31372549019608,1610612751,10,4,2024-02-15T00:44:45Z,300000,False,47.0,2.0,1,right,D. Schroder driving finger roll Layup (4 PTS) (M. Bridges 1 AST),"[203471, 1628969]",1610612751.0,BKN,driving finger roll,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,4.67,Made,,,,,4.0,M. Bridges,1628969.0,1.0,,,,,,,,,,
32,PT09M00.00S,2024-02-15T00:44:37.7Z,1,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612738,10,4,2024-02-15T00:44:50Z,320000,False,,,0,,D. White bad pass out-of-bounds TURNOVER (1 TO),[1628401],1610612738.0,BOS,bad pass,,,White,D. White,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,203592.0,,,,,1.0,,,,
33,PT08M41.00S,2024-02-15T00:45:03.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627827,83.919185282523,13.725490196078432,1610612751,10,4,2024-02-15T00:46:16Z,330000,False,-181.0,99.0,1,right,MISS D. Finney-Smith 20' pullup Shot,[1627827],1610612751.0,BKN,pullup,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Left,20.65,Missed,,,,,,,,,,,,,,,,,,
34,PT08M38.00S,2024-02-15T00:45:06.5Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,10,4,2024-02-15T00:45:13Z,340000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Left,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT08M33.00S,2024-02-15T00:45:12.6Z,1,REGULAR,foul,personal,['2freethrow'],203471,,,1610612738,10,4,2024-02-15T00:45:21Z,350000,False,,,0,,D. Schroder shooting personal FOUL (1 PF) (White 2 FT),"[203471, 1628401]",1610612751.0,BKN,shooting,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203592.0,1.0,0.0,White,1628401.0,,,,,
37,PT08M33.00S,2024-02-15T00:45:42.8Z,1,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,11,4,2024-02-15T00:45:42Z,370000,False,,,0,,D. White Free Throw 1 of 2 (6 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
38,PT08M33.00S,2024-02-15T00:45:58.5Z,1,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,12,4,2024-02-15T00:45:58Z,380000,False,,,0,,D. White Free Throw 2 of 2 (7 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
39,PT08M12.00S,2024-02-15T00:46:22.3Z,1,REGULAR,3pt,Jump Shot,[],1628969,66.44218134034165,53.431372549019606,1610612751,12,4,2024-02-15T00:47:15Z,390000,False,17.0,263.0,1,right,MISS M. Bridges 26' pullup 3PT,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,26.35,Missed,,,,,,,,,,,,,,,,,,
40,PT08M10.00S,2024-02-15T00:46:24.3Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,12,4,2024-02-15T00:46:34Z,400000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,,,
41,PT07M57.00S,2024-02-15T00:46:37.0Z,1,REGULAR,2pt,Jump Shot,[],1628369,12.959921156373195,20.34313725490196,1610612738,12,4,2024-02-15T00:46:46Z,410000,False,148.0,69.0,1,left,MISS J. Tatum 16' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right,16.37,Missed,,,,,,,,,,,,,,,,,,
42,PT07M54.00S,2024-02-15T00:46:40.0Z,1,REGULAR,rebound,defensive,[],1630560,,,1610612751,12,4,2024-02-15T00:46:46Z,420000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
43,PT07M39.00S,2024-02-15T00:46:55.2Z,1,REGULAR,2pt,Jump Shot,[],203471,78.0059132720105,25.0,1610612751,12,4,2024-02-15T00:47:03Z,430000,False,-125.0,154.0,1,right,MISS D. Schroder 19' Jump Shot,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Left Center,19.85,Missed,,,,,,,,,,,,,,,,,,
44,PT07M37.00S,2024-02-15T00:46:57.2Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,12,4,2024-02-15T00:47:44Z,440000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Left Center,,,43.0,2.0,2.0,0.0,,,,,,,,,,,,,,
45,PT07M26.00S,2024-02-15T00:47:07.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],204001,8.935611038107753,44.0640318627451,1610612738,14,4,2024-02-15T00:47:15Z,450000,False,30.0,31.0,1,left,K. Porzingis Hook (5 PTS) (J. Tatum 1 AST),"[204001, 1628369]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,4.33,Made,,,,,5.0,J. Tatum,1628369.0,1.0,,,,,,,,,,
47,PT07M25.00S,2024-02-15T00:47:12.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,14,4,2024-02-15T00:47:12Z,470000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M14.00S,2024-02-15T00:50:20.8Z,1,REGULAR,2pt,Jump Shot,[],203471,89.83245729303549,74.01960784313727,1610612751,14,4,2024-02-15T00:50:27Z,480000,False,120.0,43.0,1,right,MISS D. Schroder 12' pullup Shot,[203471],1610612751.0,BKN,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Right,12.76,Missed,,,,,,,,,,,,,,,,,,
49,PT07M12.00S,2024-02-15T00:50:22.8Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,14,4,2024-02-15T00:50:27Z,490000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Right,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,
50,PT06M56.00S,2024-02-15T00:50:39.1Z,1,REGULAR,2pt,Jump Shot,[],1630573,9.149145860709593,80.14705882352942,1610612738,16,4,2024-02-15T00:50:44Z,500000,False,-151.0,34.0,1,left,S. Hauser 15' pullup Jump Shot (2 PTS) (J. Tatum 2 AST),"[1630573, 1628369]",1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Left,15.44,Made,,,,,2.0,J. Tatum,1628369.0,2.0,,,,,,,,,,
52,PT06M39.00S,2024-02-15T00:50:55.1Z,1,REGULAR,2pt,Jump Shot,[],1628969,78.13731931668858,66.17647058823529,1610612751,16,4,2024-02-15T00:51:04Z,520000,False,81.0,153.0,1,right,MISS M. Bridges 17' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,17.31,Missed,,,,,,,,,,,,,,,,,,
53,PT06M37.00S,2024-02-15T00:50:57.1Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,16,4,2024-02-15T00:51:04Z,530000,False,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Right Center,,,52.0,3.0,3.0,0.0,,,,,,,,,,,,,,
54,PT06M29.00S,2024-02-15T00:51:05.3Z,1,REGULAR,3pt,Jump Shot,[],1628369,23.866622864651774,12.009803921568627,1610612738,16,4,2024-02-15T00:52:05Z,540000,False,190.0,172.0,1,left,MISS J. Tatum 25' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
55,PT06M26.00S,2024-02-15T00:51:08.3Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,16,4,2024-02-15T00:51:14Z,550000,False,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,54.0,3.0,3.0,0.0,,,,,,,,,,,,,,
56,PT06M11.00S,2024-02-15T00:51:23.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,94.43166885676742,57.107843137254896,1610612751,16,4,2024-02-15T00:52:23Z,560000,False,36.0,0.0,1,right,MISS D. Schroder cutting Layup,[203471],1610612751.0,BKN,cutting,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,,,,,,,,,,,
57,PT06M11.00S,2024-02-15T00:51:23.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,16,4,2024-02-15T00:51:36Z,570000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,56.0,,,,,,,,,,,,,,,,,
59,PT06M11.00S,2024-02-15T00:51:29.7Z,1,REGULAR,substitution,out,[],201950,,,1610612751,16,4,2024-02-15T00:51:47Z,590000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M11.00S,2024-02-15T00:51:29.7Z,1,REGULAR,substitution,out,[],1630573,,,1610612751,16,4,2024-02-15T00:51:47Z,600000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M11.00S,2024-02-15T00:51:29.7Z,1,REGULAR,substitution,out,[],1628969,,,1610612751,16,4,2024-02-15T00:51:47Z,610000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M11.00S,2024-02-15T00:51:29.7Z,1,REGULAR,substitution,out,[],203471,,,1610612751,16,4,2024-02-15T00:51:47Z,620000,False,,,0,,SUB out: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M11.00S,2024-02-15T00:51:29.7Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,16,4,2024-02-15T00:51:47Z,630000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M11.00S,2024-02-15T00:51:29.7Z,1,REGULAR,substitution,in,[],1630202,,,1610612751,16,4,2024-02-15T00:51:47Z,640000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M11.00S,2024-02-15T00:51:29.7Z,1,REGULAR,substitution,in,[],1629052,,,1610612751,16,4,2024-02-15T00:51:47Z,650000,False,,,0,,SUB in: O. Brissett,[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M11.00S,2024-02-15T00:51:29.7Z,1,REGULAR,substitution,in,[],1629661,,,1610612751,16,4,2024-02-15T00:51:47Z,660000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M11.00S,2024-02-15T00:51:29.7Z,1,REGULAR,substitution,in,[],1628372,,,1610612751,16,4,2024-02-15T00:51:47Z,670000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M11.00S,2024-02-15T00:51:29.7Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,16,4,2024-02-15T00:51:47Z,680000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M01.00S,2024-02-15T00:52:03.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,93.9060446780552,53.92156862745098,1610612751,16,6,2024-02-15T00:52:09Z,690000,False,20.0,5.0,1,right,D. Sharpe cutting Layup (2 PTS) (D. Smith Jr. 1 AST),"[1630549, 1628372]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,2.0,D. Smith Jr.,1628372.0,1.0,,,,,,,,,,
71,PT05M38.00S,2024-02-15T00:52:26.4Z,1,REGULAR,2pt,Jump Shot,[],1630202,18.00262812089356,33.93841911764706,1610612738,18,6,2024-02-15T00:52:32Z,710000,False,80.0,117.0,1,left,P. Pritchard 14' fadeaway Jump Shot (2 PTS),[1630202],1610612738.0,BOS,fadeaway,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Right,14.17,Made,,,,,2.0,,,,,,,,,,,,,
72,PT05M26.00S,2024-02-15T00:52:39.3Z,1,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612751,18,6,2024-02-15T00:52:50Z,720000,False,,,0,,D. White shooting personal FOUL (1 PF) (Thomas 2 FT),"[1628401, 1630560]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Mid-Range,16-24 Center,,,,,,,,,,,203592.0,1.0,0.0,Thomas,1630560.0,,,,,
74,PT05M26.00S,2024-02-15T00:53:05.9Z,1,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,18,7,2024-02-15T00:53:05Z,740000,False,,,0,,C. Thomas Free Throw 1 of 2 (1 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
75,PT05M26.00S,2024-02-15T00:53:16.0Z,1,REGULAR,substitution,out,[],1627827,,,1610612751,18,7,2024-02-15T00:53:19Z,750000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M26.00S,2024-02-15T00:53:16.0Z,1,REGULAR,substitution,in,[],1629022,,,1610612751,18,7,2024-02-15T00:53:19Z,760000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M26.00S,2024-02-15T00:53:35.6Z,1,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,18,8,2024-02-15T00:53:35Z,770000,False,,,0,,C. Thomas Free Throw 2 of 2 (2 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
78,PT05M07.00S,2024-02-15T00:53:56.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204001,8.09789750328515,48.529411764705884,1610612738,20,8,2024-02-15T00:54:03Z,780000,False,7.0,24.0,1,left,K. Porzingis cutting Layup (7 PTS) (J. Tatum 3 AST),"[204001, 1628369]",1610612738.0,BOS,cutting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,7.0,J. Tatum,1628369.0,3.0,,,,,,,,,,
80,PT04M57.00S,2024-02-15T00:54:07.8Z,1,REGULAR,foul,offensive,[],1630560,,,1610612751,20,8,2024-02-15T00:54:25Z,800000,False,,,0,,C. Thomas offensive FOUL (1 PF),"[1630560, 1630202]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1628954.0,1.0,0.0,Pritchard,1630202.0,,,,,
82,PT04M57.00S,2024-02-15T00:54:07.8Z,1,REGULAR,turnover,offensive foul,[],1630560,,,1610612751,20,8,2024-02-15T00:54:07Z,820000,False,,,0,,C. Thomas offensive foul TURNOVER (1 TO),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1628954.0,,,,,1.0,,,,
83,PT04M41.00S,2024-02-15T00:54:38.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204001,6.521024967148489,56.86274509803921,1610612738,22,8,2024-02-15T00:54:47Z,830000,False,-34.0,9.0,1,left,K. Porzingis alley-oop Layup (9 PTS) (J. Tatum 4 AST),"[204001, 1628369]",1610612738.0,BOS,alley-oop,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,3.54,Made,,,,,9.0,J. Tatum,1628369.0,4.0,,,,,,,,,,
85,PT04M18.00S,2024-02-15T00:55:01.1Z,1,REGULAR,3pt,Jump Shot,[],1629022,87.86136662286465,95.58823529411765,1610612751,22,8,2024-02-15T00:55:10Z,850000,False,228.0,62.0,1,right,MISS L. Walker IV 3PT,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,23.61,Missed,,,,,,,,,,,,,,,,,,
86,PT04M18.00S,2024-02-15T00:55:01.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,22,8,2024-02-15T00:56:22Z,860000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Right Corner 3,24+ Right,,,85.0,,,,,,,,,,,,,,,,,
