actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-15T00:40:34.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-15T00:40:34Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-12-15T00:40:37.4Z,1,REGULAR,jumpball,recovered,[],1627759,,,1610612738,0,0,2023-12-15T00:40:37Z,40000,False,,,0,,Jump Ball K. Porzingis vs. J. Allen: Tip to J. Brown,"[1627759, 204001, 1628386]",1610612738.0,BOS,startperiod,J. Brown,1627759.0,Brown,J. Brown,Porzingis,204001.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-12-15T00:40:49.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.85479632063075,52.450980392156865,1610612738,2,0,2023-12-15T00:41:06Z,70000,False,12.0,15.0,1,right,J. Holiday cutting Layup (2 PTS) (J. Tatum 1 AST),"[201950, 1628369]",1610612738.0,BOS,cutting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.92,Made,2.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2023-12-15T00:41:05.5Z,1,REGULAR,3pt,Jump Shot,[],1629731,24.129434954007884,8.088235294117647,1610612739,2,0,2023-12-15T00:41:11Z,90000,False,210.0,174.0,1,left,MISS D. Wade 27' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,27.26,Missed,,,,,,,,,,,,,,,,,,
10,PT11M27.00S,2023-12-15T00:41:06.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,2,0,2023-12-15T00:41:11Z,100000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,9.0,,,,,,,,,,,,,
12,PT11M20.00S,2023-12-15T00:41:31.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,29.517082785808146,82.59803921568627,1610612739,2,0,2023-12-15T00:42:06Z,120000,False,-163.0,225.0,1,left,MISS M. Strus 27' pullup 3PT,[1629622],1610612739.0,CLE,pullup,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,27.78,Missed,,,,,,,,,,,,,,,,,,
13,PT11M18.00S,2023-12-15T00:41:33.9Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,2,0,2023-12-15T00:41:41Z,130000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT11M13.00S,2023-12-15T00:41:38.6Z,1,REGULAR,turnover,bad pass,[],204001,,,1610612738,2,0,2023-12-15T00:41:43Z,140000,False,,,0,,K. Porzingis bad pass TURNOVER (1 TO),"[204001, 1629636]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Garland,1629636.0,,,,,,,
15,PT11M13.00S,2023-12-15T00:41:38.6Z,1,REGULAR,steal,,[],1629636,,,1610612739,2,0,2023-12-15T00:41:41Z,150000,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
16,PT11M08.00S,2023-12-15T00:41:44.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,32.933639947437584,37.99019607843137,1610612739,2,0,2023-12-15T00:42:21Z,160000,False,60.0,257.0,1,left,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,26.4,Missed,,,,,,,,,,,,,,,,,,
17,PT11M06.00S,2023-12-15T00:41:46.5Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,2,0,2023-12-15T00:41:51Z,170000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M57.00S,2023-12-15T00:41:54.7Z,1,REGULAR,3pt,Jump Shot,[],1628401,75.90341655716163,87.99019607843137,1610612738,5,0,2023-12-15T00:42:00Z,180000,False,190.0,174.0,1,right,D. White 25' 3PT  (3 PTS) (J. Tatum 2 AST),"[1628401, 1628369]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.76,Made,3.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,
20,PT10M29.00S,2023-12-15T00:42:23.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628378,9.280551905387648,51.225490196078425,1610612739,5,2,2023-12-15T00:42:32Z,200000,False,-6.0,35.0,1,left,D. Mitchell driving DUNK (2 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.52,Made,2.0,,,,,,,,,,,,,,,,,
21,PT10M04.00S,2023-12-15T00:42:48.8Z,1,REGULAR,2pt,Jump Shot,[],1627759,93.64323258869908,27.205882352941174,1610612738,5,2,2023-12-15T00:43:26Z,210000,False,-114.0,7.0,1,right,MISS J. Brown 11' Jump Shot,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,11.42,Missed,,,,,,,,,,,,,,,,,,
22,PT10M02.00S,2023-12-15T00:42:50.8Z,1,REGULAR,rebound,offensive,[],1628401,,,1610612738,5,2,2023-12-15T00:43:09Z,220000,False,,,0,,D. White REBOUND (Off:1 Def:0),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Left,,,,,,,21.0,1.0,0.0,1.0,,,,,,,,,,
23,PT10M02.00S,2023-12-15T00:42:54.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628401,94.40999984741211,50.0,1610612738,7,2,2023-12-15T00:43:14Z,230000,False,0.0,0.0,1,right,D. White tip Layup (5 PTS),[1628401],1610612738.0,BOS,tip,,,White,D. White,,,,,Restricted Area,0-8 Center,0.0,Made,5.0,,,,,,,,,,,,,,,,,
24,PT09M47.00S,2023-12-15T00:43:08.0Z,1,REGULAR,turnover,traveling,[],1629636,,,1610612739,7,2,2023-12-15T00:43:18Z,240000,False,,,0,,D. Garland traveling TURNOVER (1 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,1627541.0,,,,,,
